run_id,universe_id,cost_multiplier,timestamp,equity,cash,gross_market_value,position_count,drawdown,active
C2_1x,C2,1.0,2019-04-27 00:00:00+00:00,97844.35693941431,93396.18573764358,4448.171201770725,1,-0.03498674815090341,True
C2_1x,C2,1.0,2019-04-28 00:00:00+00:00,97812.82027385214,97812.82027385214,0.0,0,-0.03529778601898892,True
C2_1x,C2,1.0,2019-04-29 00:00:00+00:00,97319.83958412636,88887.79001503816,8432.04956908819,1,-0.04015992537349111,True
C2_1x,C2,1.0,2019-04-30 00:00:00+00:00,97291.86029319168,91429.37416161108,5862.486131580612,1,-0.040435877787854846,True
C2_1x,C2,1.0,2019-05-01 00:00:00+00:00,97116.93337317582,96629.06010746153,487.873265714296,1,-0.042161136159423185,True
C2_1x,C2,1.0,2019-05-02 00:00:00+00:00,97070.54307375329,91998.59486755675,5071.948206196542,2,-0.042618671525798124,True
C2_1x,C2,1.0,2019-05-03 00:00:00+00:00,97118.03883828504,83526.76520699819,13591.273631286856,4,-0.04215023324674416,True
C2_1x,C2,1.0,2019-05-04 00:00:00+00:00,96971.61097869602,78341.26320300014,18630.34777569588,4,-0.04359441285365606,True
C2_1x,C2,1.0,2019-05-05 00:00:00+00:00,96522.87818159233,86534.39591489667,9988.482266695666,2,-0.048020146838626765,True
C2_1x,C2,1.0,2019-05-06 00:00:00+00:00,96518.76149481328,96518.76149481328,0.0,0,-0.04806074864152832,False
C2_1x,C2,1.0,2019-05-07 00:00:00+00:00,96509.23732538037,96509.23732538037,0.0,0,-0.048154683028785006,True
C2_1x,C2,1.0,2019-05-08 00:00:00+00:00,96331.97646900106,88281.90807412539,8050.068394875677,1,-0.049902960403085284,True
C2_1x,C2,1.0,2019-05-09 00:00:00+00:00,96510.46662869066,88173.52981817962,8336.93681051103,1,-0.04814255873238116,True
C2_1x,C2,1.0,2019-05-10 00:00:00+00:00,96797.63743369556,87112.30575047387,9685.331683221699,2,-0.045310268337284576,True
C2_1x,C2,1.0,2019-05-11 00:00:00+00:00,98783.51649716831,78833.05182421106,19950.46467295725,4,-0.02572406354463086,True
C2_1x,C2,1.0,2019-05-12 00:00:00+00:00,97193.79552288279,77188.84582377403,20004.949699108765,2,-0.04140306491900658,True
C2_1x,C2,1.0,2019-05-13 00:00:00+00:00,98904.9754180593,65851.63177496476,33053.34364309455,5,-0.02452614603685188,True
C2_1x,C2,1.0,2019-05-14 00:00:00+00:00,99991.46010168974,82219.84111294942,17771.61898874031,3,-0.013810432321408328,True
C2_1x,C2,1.0,2019-05-15 00:00:00+00:00,102610.32454356177,36463.237888842355,66147.08665471942,5,0.0,True
C2_1x,C2,1.0,2019-05-16 00:00:00+00:00,100143.63435739817,82236.16015395492,17907.47420344325,2,-0.05272403141113913,True
C2_1x,C2,1.0,2019-05-17 00:00:00+00:00,99449.6872607542,99449.6872607542,0.0,0,-0.05928819709516875,True
C2_1x,C2,1.0,2019-05-18 00:00:00+00:00,98929.40785648304,98929.40785648304,0.0,0,-0.06420961002151515,True
C2_1x,C2,1.0,2019-05-19 00:00:00+00:00,98929.40785648304,98929.40785648304,0.0,0,-0.06420961002151515,False
C2_1x,C2,1.0,2019-05-20 00:00:00+00:00,97826.25380828416,77206.33470958495,20619.919098699214,5,-0.07464453507906688,True
C2_1x,C2,1.0,2019-05-21 00:00:00+00:00,97783.12348082388,54028.91131334042,43754.21216748346,5,-0.07505251231079668,True
C2_1x,C2,1.0,2019-05-22 00:00:00+00:00,97149.44641850426,97149.44641850426,0.0,0,-0.08104657330961262,True
C2_1x,C2,1.0,2019-05-23 00:00:00+00:00,97005.5432883846,76995.79367982098,20009.7496085636,1,-0.08240777792178577,True
C2_1x,C2,1.0,2019-05-24 00:00:00+00:00,97576.16169498429,76995.79367982098,20580.368015163305,1,-0.07701019966057276,True
C2_1x,C2,1.0,2019-05-25 00:00:00+00:00,97320.08318695144,61371.28089201203,35948.802294939414,4,-0.07943249058588397,True
C2_1x,C2,1.0,2019-05-26 00:00:00+00:00,97821.02517941887,78475.53648829868,19345.488691120187,4,-0.07469399358438822,True
C2_1x,C2,1.0,2019-05-27 00:00:00+00:00,98066.98989402577,67305.65470289896,30761.335191126815,5,-0.07236737078142097,True
C2_1x,C2,1.0,2019-05-28 00:00:00+00:00,97461.9178837725,45618.44058931864,51843.47729445386,5,-0.07809085164225238,True
C2_1x,C2,1.0,2019-05-29 00:00:00+00:00,96503.21725488303,75453.01535135738,21050.201903525653,4,-0.08715936680695036,True
C2_1x,C2,1.0,2019-05-30 00:00:00+00:00,95642.35072646293,95642.35072646293,0.0,0,-0.09530245228380207,True
C2_1x,C2,1.0,2019-05-31 00:00:00+00:00,95764.95091485277,85948.55099648505,9816.39991836772,2,-0.09414275588421173,True
C2_1x,C2,1.0,2019-06-01 00:00:00+00:00,95059.25641398577,94115.72394185205,943.5324721337305,1,-0.10081804229783331,True
C2_1x,C2,1.0,2019-06-02 00:00:00+00:00,94880.08564841353,92879.06563745174,2001.020010961784,2,-0.10251284957729079,True
C2_1x,C2,1.0,2019-06-03 00:00:00+00:00,94218.02399061143,94218.02399061143,0.0,0,-0.10877540537711139,True
C2_1x,C2,1.0,2019-06-04 00:00:00+00:00,94218.02399061143,94218.02399061143,0.0,0,-0.10877540537711139,False
C2_1x,C2,1.0,2019-06-05 00:00:00+00:00,94218.02399061143,94218.02399061143,0.0,0,-0.10877540537711139,False
C2_1x,C2,1.0,2019-06-06 00:00:00+00:00,94218.02399061143,94218.02399061143,0.0,0,-0.10877540537711139,False
C2_1x,C2,1.0,2019-06-07 00:00:00+00:00,95952.04093426022,59764.37199483585,36187.66893942437,3,-0.09237303901219363,True
C2_1x,C2,1.0,2019-06-08 00:00:00+00:00,94746.18091942457,93321.89448005878,1424.286439365797,1,-0.10377947758281092,True
C2_1x,C2,1.0,2019-06-09 00:00:00+00:00,94133.99555232527,94133.99555232527,0.0,0,-0.10957024491711098,True
C2_1x,C2,1.0,2019-06-10 00:00:00+00:00,94125.04856452277,81130.7083179615,12994.340246561274,3,-0.1096548760231314,True
C2_1x,C2,1.0,2019-06-11 00:00:00+00:00,94160.45191587132,71240.68957953791,22919.762336333413,3,-0.10931998959569955,True
C2_1x,C2,1.0,2019-06-12 00:00:00+00:00,94180.66292439,80655.51195677093,13525.150967619054,2,-0.10912881016833464,True
C2_1x,C2,1.0,2019-06-13 00:00:00+00:00,94243.08307666684,56937.5137872631,37305.569289403735,4,-0.10853836714530152,True
C2_1x,C2,1.0,2019-06-14 00:00:00+00:00,98968.04396300422,41839.213201923674,57128.83076108055,5,-0.06384414440343367,True
C2_1x,C2,1.0,2019-06-15 00:00:00+00:00,102521.95269975829,41839.213201923674,60682.73949783461,5,-0.030227106610792198,True
C2_1x,C2,1.0,2019-06-16 00:00:00+00:00,99864.36045327224,64100.100757819935,35764.259695452296,4,-0.055365731602370016,True
C2_1x,C2,1.0,2019-06-17 00:00:00+00:00,99164.8244910367,70782.40883103535,28382.41566000136,3,-0.06198276333325847,True
C2_1x,C2,1.0,2019-06-18 00:00:00+00:00,97432.44759140226,97432.44759140226,0.0,0,-0.07836961623801286,True
C2_1x,C2,1.0,2019-06-19 00:00:00+00:00,97315.03125411332,70551.50361391061,26763.527640202705,3,-0.07948027769290467,True
C2_1x,C2,1.0,2019-06-20 00:00:00+00:00,97758.11060714858,78357.04715511222,19401.063452036367,1,-0.07528911341170541,True
C2_1x,C2,1.0,2019-06-21 00:00:00+00:00,98326.4217420588,65331.771726313724,32994.65001574508,3,-0.06991336003270754,True
C2_1x,C2,1.0,2019-06-22 00:00:00+00:00,99712.87264445578,97474.65252140297,2238.2201230528162,1,-0.0567986810029667,True
C2_1x,C2,1.0,2019-06-23 00:00:00+00:00,99004.37941038777,53642.730930505335,45361.64847988243,3,-0.063500441118295,True
C2_1x,C2,1.0,2019-06-24 00:00:00+00:00,98300.99079400577,59915.82754349663,38385.163250509155,4,-0.07015391577150853,True
C2_1x,C2,1.0,2019-06-25 00:00:00+00:00,99769.9514620169,63192.739744396924,36577.21171761999,3,-0.056258762589399325,True
C2_1x,C2,1.0,2019-06-26 00:00:00+00:00,102106.31157575986,102106.31157575986,0.0,0,-0.03637997368627621,True
C2_1x,C2,1.0,2019-06-27 00:00:00+00:00,101601.27802204111,101601.27802204111,0.0,0,-0.04114618684992266,True
C2_1x,C2,1.0,2019-06-28 00:00:00+00:00,101887.26977108588,93744.06959073537,8143.200180350513,2,-0.03844716293566097,True
C2_1x,C2,1.0,2019-06-29 00:00:00+00:00,101671.81265125987,101671.81265125987,0.0,0,-0.04048052201280461,True
C2_1x,C2,1.0,2019-06-30 00:00:00+00:00,100481.47785084833,84893.72165568828,15587.756195160047,1,-0.05171421005806953,True
C2_1x,C2,1.0,2019-07-01 00:00:00+00:00,100108.57058815101,100108.57058815101,0.0,0,-0.05523349207646211,True
C2_1x,C2,1.0,2019-07-02 00:00:00+00:00,99928.79194200493,99928.79194200493,0.0,0,-0.056930138454696966,True
C2_1x,C2,1.0,2019-07-03 00:00:00+00:00,99928.79194200493,99928.79194200493,0.0,0,-0.056930138454696966,False
C2_1x,C2,1.0,2019-07-04 00:00:00+00:00,99065.90687788614,99065.90687788614,0.0,0,-0.06507354619668482,True
C2_1x,C2,1.0,2019-07-05 00:00:00+00:00,98688.17566162809,98688.17566162809,0.0,0,-0.06863835388518924,True
C2_1x,C2,1.0,2019-07-06 00:00:00+00:00,97823.64067013787,91362.6889473486,6460.951722789274,1,-0.07679733268280076,True
C2_1x,C2,1.0,2019-07-07 00:00:00+00:00,97825.80160138567,34940.20797658304,62885.59362480263,3,-0.07677693906957817,True
C2_1x,C2,1.0,2019-07-08 00:00:00+00:00,99652.72969733638,9819.636478822082,89833.0932185143,4,-0.059535453477503886,True
C2_1x,C2,1.0,2019-07-09 00:00:00+00:00,97763.69682569728,72626.41223332797,25137.284592369313,1,-0.0773630478483548,True
C2_1x,C2,1.0,2019-07-10 00:00:00+00:00,96958.37918346892,96958.37918346892,0.0,0,-0.08496316771968337,True
C2_1x,C2,1.0,2019-07-11 00:00:00+00:00,96958.37918346892,96958.37918346892,0.0,0,-0.08496316771968337,False
C2_1x,C2,1.0,2019-07-12 00:00:00+00:00,96958.37918346892,96958.37918346892,0.0,0,-0.08496316771968337,False
C2_1x,C2,1.0,2019-07-13 00:00:00+00:00,96958.37918346892,96958.37918346892,0.0,0,-0.08496316771968337,False
C2_1x,C2,1.0,2019-07-14 00:00:00+00:00,96958.37918346892,96958.37918346892,0.0,0,-0.08496316771968337,False
C2_1x,C2,1.0,2019-07-15 00:00:00+00:00,96958.37918346892,96958.37918346892,0.0,0,-0.08496316771968337,False
C2_1x,C2,1.0,2019-07-16 00:00:00+00:00,96958.37918346892,96958.37918346892,0.0,0,-0.08496316771968337,False
C2_1x,C2,1.0,2019-07-17 00:00:00+00:00,96958.37918346892,96958.37918346892,0.0,0,-0.08496316771968337,False
C2_1x,C2,1.0,2019-07-18 00:00:00+00:00,96706.04973548668,80646.00745093935,16060.042284547337,2,-0.08734450640043634,True
C2_1x,C2,1.0,2019-07-19 00:00:00+00:00,94833.29597871599,16451.73529022387,78381.56068849211,4,-0.10501846794628567,True
C2_1x,C2,1.0,2019-07-20 00:00:00+00:00,98825.05269497755,16451.73529022387,82373.31740475367,4,-0.0673465879948888,True
C2_1x,C2,1.0,2019-07-21 00:00:00+00:00,94937.91079906275,73176.62584692433,21761.284952138416,3,-0.10403117407209117,True
C2_1x,C2,1.0,2019-07-22 00:00:00+00:00,93552.15325414181,93552.15325414181,0.0,0,-0.11710914840387743,True
C2_1x,C2,1.0,2019-07-23 00:00:00+00:00,93552.15325414181,93552.15325414181,0.0,0,-0.11710914840387743,False
C2_1x,C2,1.0,2019-07-24 00:00:00+00:00,93552.15325414181,93552.15325414181,0.0,0,-0.11710914840387743,False
C2_1x,C2,1.0,2019-07-25 00:00:00+00:00,93010.58548774084,90059.93824927972,2950.6472384611257,1,-0.12222015023379618,True
C2_1x,C2,1.0,2019-07-26 00:00:00+00:00,93394.83885064468,12162.104787831022,81232.73406281366,4,-0.1185937903158023,True
C2_1x,C2,1.0,2019-07-27 00:00:00+00:00,91456.16074144004,91456.16074144004,0.0,0,-0.13688990758588415,True
C2_1x,C2,1.0,2019-07-28 00:00:00+00:00,91456.16074144004,91456.16074144004,0.0,0,-0.13688990758588415,False
C2_1x,C2,1.0,2019-07-29 00:00:00+00:00,91402.79016529597,91402.79016529597,0.0,0,-0.13739358806551993,True
C2_1x,C2,1.0,2019-07-30 00:00:00+00:00,91124.40478360317,23339.90399434777,67784.5007892554,2,-0.14002082750539668,True
C2_1x,C2,1.0,2019-07-31 00:00:00+00:00,92892.62568921086,32602.08274291974,60290.54294629113,3,-0.12333338625622448,True
C2_1x,C2,1.0,2019-08-01 00:00:00+00:00,93154.51159482934,9312.645285635048,83841.86630919429,3,-0.12086185928234072,True
C2_1x,C2,1.0,2019-08-02 00:00:00+00:00,92928.86801935319,55521.146158156764,37407.721861196434,1,-0.12299135220772683,True
C2_1x,C2,1.0,2019-08-03 00:00:00+00:00,94295.64801272006,9401.033177940622,84894.61483477944,3,-0.11009247697809865,True
C2_1x,C2,1.0,2019-08-04 00:00:00+00:00,93774.56265173342,9371.302540357676,84403.26011137574,3,-0.11501017776972,True
C2_1x,C2,1.0,2019-08-05 00:00:00+00:00,97122.53864127421,9654.369334633207,87468.16930664101,3,-0.08341392616341958,True
C2_1x,C2,1.0,2019-08-06 00:00:00+00:00,94103.54843058251,94103.54843058251,0.0,0,-0.11190540118951631,True
C2_1x,C2,1.0,2019-08-07 00:00:00+00:00,93535.932347239,62694.688311887214,30841.24403535179,2,-0.11726223189592899,True
C2_1x,C2,1.0,2019-08-08 00:00:00+00:00,92377.2737531176,92377.2737531176,0.0,0,-0.12819697831586474,True
C2_1x,C2,1.0,2019-08-09 00:00:00+00:00,91631.81279372564,54887.26274789296,36744.55004583267,1,-0.13523220560220295,True
C2_1x,C2,1.0,2019-08-10 00:00:00+00:00,90953.25287692755,90953.25287692755,0.0,0,-0.14163605973021387,True
C2_1x,C2,1.0,2019-08-11 00:00:00+00:00,90953.25287692755,90953.25287692755,0.0,0,-0.14163605973021387,False
C2_1x,C2,1.0,2019-08-12 00:00:00+00:00,90420.65196946764,90420.65196946764,0.0,0,-0.14666243755682296,True
C2_1x,C2,1.0,2019-08-13 00:00:00+00:00,89379.75879820152,89379.75879820152,0.0,0,-0.15648578235898059,True
C2_1x,C2,1.0,2019-08-14 00:00:00+00:00,88603.5813790996,88603.5813790996,0.0,0,-0.16381089374021152,True
C2_1x,C2,1.0,2019-08-15 00:00:00+00:00,88603.5813790996,88603.5813790996,0.0,0,-0.16381089374021152,False
C2_1x,C2,1.0,2019-08-16 00:00:00+00:00,88603.5813790996,88603.5813790996,0.0,0,-0.16381089374021152,False
C2_1x,C2,1.0,2019-08-17 00:00:00+00:00,88383.4398478277,88383.4398478277,0.0,0,-0.1658884615700864,True
C2_1x,C2,1.0,2019-08-18 00:00:00+00:00,90394.1133178901,34278.26951402698,56115.84380386311,3,-0.14691289392662843,True
C2_1x,C2,1.0,2019-08-19 00:00:00+00:00,90219.08905832972,54260.92176086584,35958.16729746388,3,-0.14856467116743077,True
C2_1x,C2,1.0,2019-08-20 00:00:00+00:00,88219.17401538306,45494.012192825816,42725.16182255724,2,-0.16743870702837327,True
C2_1x,C2,1.0,2019-08-21 00:00:00+00:00,87395.6987741714,87395.6987741714,0.0,0,-0.1752101877660387,True
C2_1x,C2,1.0,2019-08-22 00:00:00+00:00,87395.6987741714,87395.6987741714,0.0,0,-0.1752101877660387,False
C2_1x,C2,1.0,2019-08-23 00:00:00+00:00,87395.6987741714,87395.6987741714,0.0,0,-0.1752101877660387,False
C2_1x,C2,1.0,2019-08-24 00:00:00+00:00,87354.511921372,85405.02700574018,1949.4849156318173,1,-0.17559888534570678,True
C2_1x,C2,1.0,2019-08-25 00:00:00+00:00,84610.46450184696,84610.46450184696,0.0,0,-0.2014956101005413,True
C2_1x,C2,1.0,2019-08-26 00:00:00+00:00,84251.08545481098,84251.08545481098,0.0,0,-0.20488722068187615,True
C2_1x,C2,1.0,2019-08-27 00:00:00+00:00,83433.06373001449,83433.06373001449,0.0,0,-0.21260723430110007,True
C2_1x,C2,1.0,2019-08-28 00:00:00+00:00,82840.53280171621,82840.53280171621,0.0,0,-0.21819919683413935,True
C2_1x,C2,1.0,2019-08-29 00:00:00+00:00,82840.53280171621,82840.53280171621,0.0,0,-0.21819919683413935,False
C2_1x,C2,1.0,2019-08-30 00:00:00+00:00,82840.53280171621,82840.53280171621,0.0,0,-0.21819919683413935,False
C2_1x,C2,1.0,2019-08-31 00:00:00+00:00,82713.7218700014,55921.1701982148,26792.551671786598,2,-0.2193959647074477,True
C2_1x,C2,1.0,2019-09-01 00:00:00+00:00,82850.08702521786,24114.924615308486,58735.16240990937,2,-0.2181090296254724,True
C2_1x,C2,1.0,2019-09-02 00:00:00+00:00,85944.42506454562,8240.486814092925,77703.9382504527,4,-0.18890646558350133,True
C2_1x,C2,1.0,2019-09-03 00:00:00+00:00,87613.06024433947,8522.826152792404,79090.23409154707,4,-0.1731588565371407,True
C2_1x,C2,1.0,2019-09-04 00:00:00+00:00,84128.18045730295,11550.713056042448,72577.4674012605,3,-0.20604712661819913,True
C2_1x,C2,1.0,2019-09-05 00:00:00+00:00,82880.80744747884,25367.27772885061,57513.52971862823,2,-0.21781910813432603,True
C2_1x,C2,1.0,2019-09-06 00:00:00+00:00,81918.61798526735,81918.61798526735,0.0,0,-0.22689969307159585,True
C2_1x,C2,1.0,2019-09-07 00:00:00+00:00,81934.873882373,53215.37981595163,28719.49406642136,1,-0.2267462793623457,True
C2_1x,C2,1.0,2019-09-08 00:00:00+00:00,81845.63583291834,10069.862228301186,71775.77360461716,4,-0.22758845620956114,True
C2_1x,C2,1.0,2019-09-09 00:00:00+00:00,79571.40540855186,49351.7962235958,30219.609184956058,1,-0.2490513212132145,True
C2_1x,C2,1.0,2019-09-10 00:00:00+00:00,77808.66763900087,56105.76248017027,21702.905158830603,1,-0.26568701581098286,True
C2_1x,C2,1.0,2019-09-11 00:00:00+00:00,78212.24468448208,58177.95776466139,20034.286919820686,1,-0.26187829020739795,True
C2_1x,C2,1.0,2019-09-12 00:00:00+00:00,79632.7854920669,58177.95776466139,21454.827727405514,1,-0.2484720516579919,True
C2_1x,C2,1.0,2019-09-13 00:00:00+00:00,78483.62241217517,19289.849661616143,59193.77275055902,3,-0.25931718493324896,True
C2_1x,C2,1.0,2019-09-14 00:00:00+00:00,78662.79118292387,23318.39245698332,55344.398725940555,2,-0.25762629420456606,True
C2_1x,C2,1.0,2019-09-15 00:00:00+00:00,77924.4947058032,34950.28399239135,42974.210713411856,2,-0.2645939072710951,True
C2_1x,C2,1.0,2019-09-16 00:00:00+00:00,78742.00351214453,7859.8300187349205,70882.1734934096,4,-0.2568787342781521,True
C2_1x,C2,1.0,2019-09-17 00:00:00+00:00,83915.20312841855,7806.042263529685,76109.16086488887,3,-0.2080570828696453,True
C2_1x,C2,1.0,2019-09-18 00:00:00+00:00,87342.67006774886,18547.10429595243,68795.56577179642,3,-0.17571064187793128,True
C2_1x,C2,1.0,2019-09-19 00:00:00+00:00,85495.45709274405,49102.4047915892,36393.05230115485,4,-0.1931435643693139,True
C2_1x,C2,1.0,2019-09-20 00:00:00+00:00,84257.34405723448,84257.34405723448,0.0,0,-0.20482815562958945,True
C2_1x,C2,1.0,2019-09-21 00:00:00+00:00,83677.40938399495,83677.40938399495,0.0,0,-0.2103012420280994,True
C2_1x,C2,1.0,2019-09-22 00:00:00+00:00,83467.79552026173,83467.79552026173,0.0,0,-0.21227945585023378,True
C2_1x,C2,1.0,2019-09-23 00:00:00+00:00,83467.79552026173,83467.79552026173,0.0,0,-0.21227945585023378,False
C2_1x,C2,1.0,2019-09-24 00:00:00+00:00,83467.79552026173,83467.79552026173,0.0,0,-0.21227945585023378,False
C2_1x,C2,1.0,2019-09-25 00:00:00+00:00,83467.79552026173,83467.79552026173,0.0,0,-0.21227945585023378,False
C2_1x,C2,1.0,2019-09-26 00:00:00+00:00,83467.79552026173,83467.79552026173,0.0,0,-0.21227945585023378,False
C2_1x,C2,1.0,2019-09-27 00:00:00+00:00,83460.23552934178,79132.57027261118,4327.665256730601,1,-0.21235080265080652,True
C2_1x,C2,1.0,2019-09-28 00:00:00+00:00,83262.42488126302,71622.07671133848,11640.34816992455,2,-0.2142176245834092,True
C2_1x,C2,1.0,2019-09-29 00:00:00+00:00,83399.42545384532,66744.9366599551,16654.48879389022,2,-0.21292469280162796,True
C2_1x,C2,1.0,2019-09-30 00:00:00+00:00,82677.9748600065,56582.12356066661,26095.851299339898,3,-0.2197333242122651,True
C2_1x,C2,1.0,2019-10-01 00:00:00+00:00,82931.09277620076,37900.699164911064,45030.39361128969,2,-0.21734454442677054,True
C2_1x,C2,1.0,2019-10-02 00:00:00+00:00,82106.4073573276,41727.81100625597,40378.596351071625,4,-0.22512744611787183,True
C2_1x,C2,1.0,2019-10-03 00:00:00+00:00,81629.57026920145,80263.995906071,1365.5743631304456,1,-0.2296275574265303,True
C2_1x,C2,1.0,2019-10-04 00:00:00+00:00,81312.63895442466,81312.63895442466,0.0,0,-0.23261857098065575,True
C2_1x,C2,1.0,2019-10-05 00:00:00+00:00,81114.50266642368,75284.12738487842,5830.375281545266,3,-0.2344884661135883,True
C2_1x,C2,1.0,2019-10-06 00:00:00+00:00,80867.55910440795,76995.22688810734,3872.332216300609,1,-0.23681897593276868,True
C2_1x,C2,1.0,2019-10-07 00:00:00+00:00,81264.109641891,75917.93611397047,5346.173527920534,2,-0.23307656242799124,True
C2_1x,C2,1.0,2019-10-08 00:00:00+00:00,80615.90826409467,78335.12559161961,2280.782672475065,1,-0.2391939103087365,True
C2_1x,C2,1.0,2019-10-09 00:00:00+00:00,80898.76087739097,42827.916260405036,38070.84461698594,5,-0.23652451173326006,True
C2_1x,C2,1.0,2019-10-10 00:00:00+00:00,81004.80383218885,35953.145664294265,45051.65816789458,2,-0.23552373995612175,True
C2_1x,C2,1.0,2019-10-11 00:00:00+00:00,78936.2349880711,78936.2349880711,0.0,0,-0.25504569049217174,True
C2_1x,C2,1.0,2019-10-12 00:00:00+00:00,78654.29456468445,50251.47748722782,28402.81707745663,1,-0.2577064803494292,True
C2_1x,C2,1.0,2019-10-13 00:00:00+00:00,78323.36531722952,78323.36531722952,0.0,0,-0.26082959825682606,True
C2_1x,C2,1.0,2019-10-14 00:00:00+00:00,78591.24016380521,61593.35392180951,16997.8862419957,3,-0.258301551138852,True
C2_1x,C2,1.0,2019-10-15 00:00:00+00:00,78113.90409835843,78113.90409835843,0.0,0,-0.26280637150546604,True
C2_1x,C2,1.0,2019-10-16 00:00:00+00:00,77999.97326937116,77999.97326937116,0.0,0,-0.2638815844549144,True
C2_1x,C2,1.0,2019-10-17 00:00:00+00:00,77999.97326937116,77999.97326937116,0.0,0,-0.2638815844549144,False
C2_1x,C2,1.0,2019-10-18 00:00:00+00:00,78010.92497611375,73800.92381179685,4210.001164316902,1,-0.26377822861161127,True
C2_1x,C2,1.0,2019-10-19 00:00:00+00:00,77549.7751854744,75939.66994027897,1610.1052451954263,2,-0.2681302923237624,True
C2_1x,C2,1.0,2019-10-20 00:00:00+00:00,77379.04267776934,75949.33612483273,1429.7065529366073,2,-0.2697415665048427,True
C2_1x,C2,1.0,2019-10-21 00:00:00+00:00,76597.08119605716,24839.21957157631,51757.86162448085,5,-0.2771212645073968,True
C2_1x,C2,1.0,2019-10-22 00:00:00+00:00,77062.42409320625,52938.62135522268,24123.80273798357,1,-0.27272962869296424,True
C2_1x,C2,1.0,2019-10-23 00:00:00+00:00,76153.52724613185,76153.52724613185,0.0,0,-0.28130726890127256,True
C2_1x,C2,1.0,2019-10-24 00:00:00+00:00,76319.85878809847,68407.4458705697,7912.412917528772,1,-0.27973752847707023,True
C2_1x,C2,1.0,2019-10-25 00:00:00+00:00,77197.84444875795,68407.4458705697,8790.398578188247,1,-0.2714516100811244,True
C2_1x,C2,1.0,2019-10-26 00:00:00+00:00,75816.56285792783,48481.34320231132,27335.219655616507,3,-0.2844873429595449,True
