run_id,universe_id,cost_multiplier,initial_equity,final_equity,net_return,trade_count,winning_trade_count,losing_trade_count,profit_factor,maximum_drawdown,min_cash,negative_cash_observed,one_way_turnover_initial_equity,positive_year_count,year_count,largest_winner_positive_pnl_share,net_pnl_without_largest_winner,minimum_loao_remaining_net_pnl,minimum_loyo_remaining_net_pnl,top_asset_positive_contribution_share,top_month_positive_contribution_share,top_year_positive_contribution_share,cross_venue_trade_review_triggered,mean_mfe_return,mean_mae_return,median_exit_capture_ratio,positive_calendar_day_share,median_daily_return,worst_daily_return,daily_cvar_5pct,active_day_share,rolling_30d_median_return,rolling_30d_worst_return,rolling_30d_best_return,rolling_60d_median_return,rolling_60d_worst_return,rolling_60d_best_return,rolling_90d_median_return,rolling_90d_worst_return,rolling_90d_best_return
C2_1x,C2,1.0,100000.0,6846.9377373939,-0.931530622626061,7308,1223,6085,0.7411225585486239,0.9405493495542477,629.1932399341348,False,463.6004276200445,0,5,0.01506171071941391,-97169.74253531464,-94413.40878336536,-90543.06567758728,0.7760480603325717,0.3865004100242916,,False,0.022403800303971398,-0.01009209852961515,-0.7113402061856124,0.266705069124424,-0.0015367532928241556,-0.15427854889467185,-0.03524848815891155,0.8225806451612904,-0.05669122966312945,-0.2699718952763983,0.2965791304547152,-0.10510607380374831,-0.30951274342589485,0.4119576443218784,-0.15707683994809485,-0.41262103966512254,0.3973451739249294
C2_2x,C2,2.0,100000.0,153.38175361944764,-0.9984661824638055,7237,1059,6178,0.5324853499871671,0.9985132569097217,15.709758895747825,False,216.90554455552265,0,5,0.03469700758197285,-103792.44324930772,-100026.92944487584,-99433.08565745872,0.9488731209100261,0.5616563553960001,,False,0.022490396647911113,-0.010120292625914585,-0.7142857142856464,0.23099078341013826,-0.0026622437352631922,-0.1618802905216965,-0.0415467664682265,0.8225806451612904,-0.11411665059602821,-0.3326077882314228,0.22374880972909983,-0.20888141299491209,-0.4058533062382932,0.23661748085523415,-0.29884027634482935,-0.5476928050542587,0.13869558604966659
D2_1x,D2,1.0,100000.0,7173.579300944516,-0.9282642069905549,7330,1223,6107,0.7455671356972787,0.9379848404665815,654.913504535582,False,471.41999001746024,0,5,0.014753233409381384,-96839.45033841538,-94409.38432156669,-89643.63202861398,0.882572177629047,0.372008102441196,,False,0.022365865969393942,-0.009962677012214914,-0.6923363095238172,0.26785714285714285,-0.0014082764873222242,-0.15557116852211816,-0.03520276812762786,0.8231566820276498,-0.05554516813243188,-0.22734959384770492,0.2965791304547163,-0.10297733057130687,-0.31158815588525246,0.4119576443218753,-0.15402378332155775,-0.39382320804783166,0.4014441817536367
D2_2x,D2,2.0,100000.0,157.12740294635952,-0.9984287259705364,7260,1048,6212,0.5297503340157008,0.998471370380407,15.804805280889987,False,215.00344485395107,0,5,0.035081488270382793,-103788.69759998072,-100037.58386287841,-99385.24300875116,0.9576724416726675,0.4892672828594258,,False,0.022428147614311864,-0.00998362758559996,-0.6989869753979673,0.23617511520737328,-0.002659027375272016,-0.16252624260401116,-0.041446970153220825,0.8231566820276498,-0.11446353019286898,-0.27868779276843825,0.22374880972909938,-0.20731500802517827,-0.4210157431606687,0.23661748085523482,-0.2963381669114493,-0.5202669266684945,0.1372946358404168
E2_1x,E2,1.0,100000.0,6529.697187171152,-0.9347030281282884,7323,1225,6098,0.7399958344765556,0.9428030824407028,605.3409610079576,False,462.5538059022433,0,5,0.015098876903563147,-97486.98308553739,-94738.56938170813,-90594.80450687937,0.8018822511812632,0.3874274647920751,,False,0.022409530909185967,-0.0101258802876587,-0.7112299465240993,0.26555299539170507,-0.0015367532928241001,-0.15427854889467185,-0.03535537782735048,0.8220046082949308,-0.05804116860414277,-0.2699718952763983,0.2965791304547152,-0.10535865508566639,-0.30951274342589485,0.4119576443218784,-0.1582001442905574,-0.41262103966512254,0.3973451739249294
E2_2x,E2,2.0,100000.0,146.15089859052196,-0.9985384910140948,7253,1060,6193,0.5323865222484774,0.9985833462358468,14.969155881152197,False,216.85428382578064,0,5,0.03470827082976965,-103799.67410433665,-100027.84640863878,-99435.4817881864,0.9565550569402536,0.561688074888694,,False,0.022516511460071262,-0.010153187079782683,-0.7113402061856124,0.23099078341013826,-0.0026527294697687442,-0.1618802905216965,-0.04164225059539341,0.8220046082949308,-0.11554653327210263,-0.3326077882314228,0.22374880972909983,-0.20968270590062332,-0.4058533062382932,0.23661748085523415,-0.3006396173913378,-0.5476928050542587,0.13869558604966659
