family_id,gross_profit,gross_loss,top_1_trade_profit_share,top_3_trade_profit_share,top_5_trade_profit_share,top_10_trade_profit_share,positive_trade_hhi,top_asset_profit_share,top_asset,top_year_profit_share,top_year,largest_loss_share,net_return_without_top_1,net_return_without_top_3,net_return_without_top_5,net_return_without_top_10
MTF_TREND_BREAKOUT,309865.7890351213,277850.3180690101,0.037814630055268104,0.07438250293761538,0.1081598218268995,0.18479094019594883,0.009141939820332842,0.30301089397924785,ETH/USDT,0.3108507591128963,2023,0.002036291451477984,0.2029801078696444,0.08966878002939883,-0.014995575661790463,-0.25244919524248294
MTF_PULLBACK_RECLAIM,524177.53054314235,505369.920841299,0.030444341692877408,0.07066818031223188,0.09444312096036012,0.14608215675183267,0.005992456053107933,0.30674234631840713,ETH/USDT,0.30017821731948263,2021,0.0011201418360572899,0.02849369854259252,-0.1823506254219985,-0.30697352219945495,-0.5776537448074852
MTF_COMPRESSION_EXPANSION,393028.2860501697,355129.74237697734,0.029813274502210104,0.06094230915288438,0.09079230356055361,0.15181175997531568,0.006812513858370494,0.3146752889156186,ETH/USDT,0.29345580022090034,2024,0.001593609949782818,0.26181083494045504,0.13946492358894652,0.02214600218241263,-0.21767772152165715
MTF_RANGE_RECLAIM,680947.3869334057,849951.0632137086,0.011702004431214096,0.032125242340914795,0.048480147282863637,0.08448301638474709,0.003286623102805231,0.3006085710382342,BTC/USDT,0.30315778811885913,2021,0.000665984388493116,-1.7697212561962108,-1.9087927610695103,-2.0201610589071533,-2.265321655277483
