family_id,period,start_equity,end_equity,return,trade_count
MTF_TREND_BREAKOUT,2021-04,126960.3404946104,125816.23842310399,-0.00901149183319161,21
MTF_TREND_BREAKOUT,2021-05,125816.23842310399,126714.67584540305,0.007140870157616108,22
MTF_TREND_BREAKOUT,2021-06,126714.67584540305,126714.67584540305,0.0,0
MTF_TREND_BREAKOUT,2021-07,126714.67584540305,127770.45373927041,0.008331930668831422,3
MTF_TREND_BREAKOUT,2021-08,127770.45373927041,125822.82794996476,-0.015243162502028729,24
MTF_TREND_BREAKOUT,2021-09,125822.82794996476,126919.75212986176,0.008718006086568142,13
MTF_TREND_BREAKOUT,2021-10,126919.75212986176,127694.6903042665,0.006105733437076433,32
MTF_TREND_BREAKOUT,2021-11,127694.6903042665,132362.9969992256,0.036558346191494895,31
MTF_TREND_BREAKOUT,2021-12,132362.9969992256,130642.04241065831,-0.013001780161999266,7
MTF_TREND_BREAKOUT,2022-01,130642.04241065831,129549.53998481034,-0.008362563885933483,2
MTF_TREND_BREAKOUT,2022-02,129549.53998481034,129549.53998481034,0.0,0
MTF_TREND_BREAKOUT,2022-03,129549.53998481034,128591.25877815782,-0.007397025159370574,8
MTF_TREND_BREAKOUT,2022-04,128591.25877815782,126046.40841415856,-0.019790228264189857,6
MTF_TREND_BREAKOUT,2022-05,126046.40841415856,126046.40841415856,0.0,0
MTF_TREND_BREAKOUT,2022-06,126046.40841415856,126046.40841415856,0.0,0
MTF_TREND_BREAKOUT,2022-07,126046.40841415856,126046.40841415856,0.0,0
MTF_TREND_BREAKOUT,2022-08,126046.40841415856,126046.40841415856,0.0,0
MTF_TREND_BREAKOUT,2022-09,126046.40841415856,126046.40841415856,0.0,0
MTF_TREND_BREAKOUT,2022-10,126046.40841415856,126046.40841415856,0.0,0
MTF_TREND_BREAKOUT,2022-11,126046.40841415856,126505.80060033384,0.003644627339684403,1
MTF_TREND_BREAKOUT,2022-12,126505.80060033384,126505.80060033384,0.0,0
MTF_TREND_BREAKOUT,2023-01,126505.80060033384,127839.61723247878,0.010543521528778133,22
MTF_TREND_BREAKOUT,2023-02,127839.61723247878,123372.82231201604,-0.034940615570991485,19
MTF_TREND_BREAKOUT,2023-03,123372.82231201604,117515.3330689861,-0.04747795448997716,23
MTF_TREND_BREAKOUT,2023-04,117515.3330689861,115902.40437090915,-0.013725261682491219,23
MTF_TREND_BREAKOUT,2023-05,115902.40437090915,115761.46738970655,-0.0012159970448203383,2
MTF_TREND_BREAKOUT,2023-06,115761.46738970655,116930.41194250488,0.01009787262684858,7
MTF_TREND_BREAKOUT,2023-07,116930.41194250488,118902.83936222165,0.016868386820416026,15
MTF_TREND_BREAKOUT,2023-08,118902.83936222165,117624.72323924354,-0.010749248124214295,5
MTF_TREND_BREAKOUT,2023-09,117624.72323924354,117988.26725155872,0.0030907108837632258,4
MTF_TREND_BREAKOUT,2023-10,117988.26725155872,132010.53709215042,0.11884461198752327,24
MTF_TREND_BREAKOUT,2023-11,132010.53709215042,141597.65321222687,0.07262387027017492,46
MTF_TREND_BREAKOUT,2023-12,141597.65321222687,157610.5744319281,0.11308747607349856,54
MTF_TREND_BREAKOUT,2024-01,157610.5744319281,155989.7660641615,-0.010283627057438571,23
MTF_TREND_BREAKOUT,2024-02,155989.7660641615,161686.7780641878,0.0365217035948564,57
MTF_TREND_BREAKOUT,2024-03,161686.7780641878,154023.19345216957,-0.047397719861644316,56
MTF_TREND_BREAKOUT,2024-04,154023.19345216957,149203.0580585674,-0.03129486725711217,15
MTF_TREND_BREAKOUT,2024-05,149203.0580585674,147491.52865702566,-0.01147114156916218,31
MTF_TREND_BREAKOUT,2024-06,147491.52865702566,146696.6283828721,-0.005389463933227034,6
MTF_TREND_BREAKOUT,2024-07,146696.6283828721,145359.54357121198,-0.009114625376190455,15
MTF_TREND_BREAKOUT,2024-08,145359.54357121198,145359.54357121198,0.0,0
MTF_TREND_BREAKOUT,2024-09,145359.54357121198,141723.23290321257,-0.02501597472489292,10
MTF_TREND_BREAKOUT,2024-10,141723.23290321257,144140.70439980875,0.01705769369689114,21
MTF_TREND_BREAKOUT,2024-11,144140.70439980875,139697.417776262,-0.030826036559542636,48
MTF_TREND_BREAKOUT,2024-12,139697.417776262,132015.47096611073,-0.054989898399228854,34
MTF_TREND_BREAKOUT,2025-01,132015.47096611073,132015.47096611073,0.0,0
MTF_PULLBACK_RECLAIM,2019-01,100000.0,100000.0,0.0,0
MTF_PULLBACK_RECLAIM,2019-02,100000.0,100000.0,0.0,0
MTF_PULLBACK_RECLAIM,2019-03,100000.0,100000.0,0.0,0
MTF_PULLBACK_RECLAIM,2019-04,100000.0,100000.0,0.0,0
MTF_PULLBACK_RECLAIM,2019-05,100000.0,100000.0,0.0,0
MTF_PULLBACK_RECLAIM,2019-06,100000.0,100000.0,0.0,0
MTF_PULLBACK_RECLAIM,2019-07,100000.0,100000.0,0.0,0
MTF_PULLBACK_RECLAIM,2019-08,100000.0,98084.91786231525,-0.019150821376847427,8
MTF_PULLBACK_RECLAIM,2019-09,98084.91786231525,94368.85352265307,-0.03788619515263847,17
MTF_PULLBACK_RECLAIM,2019-10,94368.85352265307,89219.30455668425,-0.05456831119319128,13
MTF_PULLBACK_RECLAIM,2019-11,89219.30455668425,87613.85657774415,-0.017994401401325577,13
MTF_PULLBACK_RECLAIM,2019-12,87613.85657774415,87613.85657774415,0.0,0
MTF_PULLBACK_RECLAIM,2020-01,87613.85657774415,93456.64706374647,0.06668797281874816,14
MTF_PULLBACK_RECLAIM,2020-02,93456.64706374647,99851.25986358587,0.06842330642867656,26
MTF_PULLBACK_RECLAIM,2020-03,99851.25986358587,99612.32079996633,-0.0023929499131606358,1
MTF_PULLBACK_RECLAIM,2020-04,99612.32079996633,106739.89148932356,0.07155310339240328,10
MTF_PULLBACK_RECLAIM,2020-05,106739.89148932356,105047.36723317046,-0.01585652966793949,36
MTF_PULLBACK_RECLAIM,2020-06,105047.36723317046,101309.87373916004,-0.03557912580250022,23
MTF_PULLBACK_RECLAIM,2020-07,101309.87373916004,110295.11807571872,0.08869070708441273,26
MTF_PULLBACK_RECLAIM,2020-08,110295.11807571872,111256.81653086666,0.00871932023761679,34
MTF_PULLBACK_RECLAIM,2020-09,111256.81653086666,108207.40630405916,-0.027408749610964178,13
MTF_PULLBACK_RECLAIM,2020-10,108207.40630405916,108396.44319442261,0.00174698661413486,33
MTF_PULLBACK_RECLAIM,2020-11,108396.44319442261,106897.61786697872,-0.013827255611658429,43
MTF_PULLBACK_RECLAIM,2020-12,106897.61786697872,108666.40750774229,0.016546576771847343,45
MTF_PULLBACK_RECLAIM,2021-01,108666.40750774229,127232.15168680101,0.17085081401753288,27
MTF_PULLBACK_RECLAIM,2021-02,127232.15168680101,137667.57740640925,0.08201877891129628,29
MTF_PULLBACK_RECLAIM,2021-03,137667.57740640925,137281.43037897925,-0.0028049235317773036,37
MTF_PULLBACK_RECLAIM,2021-04,137281.43037897925,135613.63314960635,-0.012148746008610045,38
MTF_PULLBACK_RECLAIM,2021-05,135613.63314960635,135268.526251798,-0.002544780268718516,36
MTF_PULLBACK_RECLAIM,2021-06,135268.526251798,135353.14635408972,0.0006255712591576312,1
MTF_PULLBACK_RECLAIM,2021-07,135353.14635408972,139231.64774914228,0.02865468221112666,10
MTF_PULLBACK_RECLAIM,2021-08,139231.64774914228,144038.9851315705,0.03452761969096074,54
MTF_PULLBACK_RECLAIM,2021-09,144038.9851315705,144923.07054212855,0.0061378203251745145,24
MTF_PULLBACK_RECLAIM,2021-10,144923.07054212855,148443.89183250247,0.02429441549370459,68
MTF_PULLBACK_RECLAIM,2021-11,148443.89183250247,155542.40307240287,0.04781949026174859,57
MTF_PULLBACK_RECLAIM,2021-12,155542.40307240287,148451.1256401242,-0.04559063825815901,16
MTF_PULLBACK_RECLAIM,2022-01,148451.1256401242,144078.3143673247,-0.02945623520161167,8
MTF_PULLBACK_RECLAIM,2022-02,144078.3143673247,142574.28272072732,-0.010438986971785913,8
MTF_PULLBACK_RECLAIM,2022-03,142574.28272072732,140132.05221421944,-0.017129530374644708,24
MTF_PULLBACK_RECLAIM,2022-04,140132.05221421944,137823.55355718802,-0.016473737596466753,17
MTF_PULLBACK_RECLAIM,2022-05,137823.55355718802,137823.55355718802,0.0,0
MTF_PULLBACK_RECLAIM,2022-06,137823.55355718802,137823.55355718802,0.0,0
MTF_PULLBACK_RECLAIM,2022-07,137823.55355718802,137823.55355718802,0.0,0
MTF_PULLBACK_RECLAIM,2022-08,137823.55355718802,137823.55355718802,0.0,0
MTF_PULLBACK_RECLAIM,2022-09,137823.55355718802,137823.55355718802,0.0,0
MTF_PULLBACK_RECLAIM,2022-10,137823.55355718802,137823.55355718802,0.0,0
MTF_PULLBACK_RECLAIM,2022-11,137823.55355718802,137823.55355718802,0.0,0
MTF_PULLBACK_RECLAIM,2022-12,137823.55355718802,137823.55355718802,0.0,0
MTF_PULLBACK_RECLAIM,2023-01,137823.55355718802,135662.67723565229,-0.015678570648950063,11
MTF_PULLBACK_RECLAIM,2023-02,135662.67723565229,131130.20098856682,-0.03340989828184171,19
MTF_PULLBACK_RECLAIM,2023-03,131130.20098856682,128874.19732162607,-0.017204302669660776,28
MTF_PULLBACK_RECLAIM,2023-04,128874.19732162607,128912.98439259159,0.00030096847756677647,33
MTF_PULLBACK_RECLAIM,2023-05,128912.98439259159,127552.83136776031,-0.010550938923957198,10
MTF_PULLBACK_RECLAIM,2023-06,127552.83136776031,126844.63080904548,-0.005552213550422458,30
MTF_PULLBACK_RECLAIM,2023-07,126844.63080904548,125561.64642228105,-0.010114613275952311,21
MTF_PULLBACK_RECLAIM,2023-08,125561.64642228105,125058.46881442016,-0.004007414861132208,6
MTF_PULLBACK_RECLAIM,2023-09,125058.46881442016,127485.01361828396,0.019403282535504607,8
MTF_PULLBACK_RECLAIM,2023-10,127485.01361828396,138295.2734025229,0.0847963182292708,64
MTF_PULLBACK_RECLAIM,2023-11,138295.2734025229,137886.39141620602,-0.002956586846802667,98
MTF_PULLBACK_RECLAIM,2023-12,137886.39141620602,152271.281994984,0.10432422250690143,97
MTF_PULLBACK_RECLAIM,2024-01,152271.281994984,143881.35289828444,-0.055098564790279525,48
MTF_PULLBACK_RECLAIM,2024-02,143881.35289828444,155821.7563357112,0.08298784517176383,82
MTF_PULLBACK_RECLAIM,2024-03,155821.7563357112,158855.86683847723,0.01947167439333164,76
MTF_PULLBACK_RECLAIM,2024-04,158855.86683847723,153338.99024512136,-0.03472881866532107,34
MTF_PULLBACK_RECLAIM,2024-05,153338.99024512136,143312.31532195053,-0.06538894580655963,70
MTF_PULLBACK_RECLAIM,2024-06,143312.31532195053,140091.9882208154,-0.022470693421571486,18
MTF_PULLBACK_RECLAIM,2024-07,140091.9882208154,132730.29382935827,-0.05254900358651138,43
MTF_PULLBACK_RECLAIM,2024-08,132730.29382935827,129396.67606006411,-0.025115726584467146,10
MTF_PULLBACK_RECLAIM,2024-09,129396.67606006411,122148.53435730078,-0.05601489870882648,40
MTF_PULLBACK_RECLAIM,2024-10,122148.53435730078,117938.86491084279,-0.034463528102139485,51
MTF_PULLBACK_RECLAIM,2024-11,117938.86491084279,133636.34428902293,0.13309844375767765,69
MTF_PULLBACK_RECLAIM,2024-12,133636.34428902293,118807.60970184338,-0.11096333610494913,64
MTF_PULLBACK_RECLAIM,2025-01,118807.60970184338,118807.60970184338,0.0,0
MTF_COMPRESSION_EXPANSION,2019-01,100000.0,100000.0,0.0,0
MTF_COMPRESSION_EXPANSION,2019-02,100000.0,100000.0,0.0,0
MTF_COMPRESSION_EXPANSION,2019-03,100000.0,100000.0,0.0,0
MTF_COMPRESSION_EXPANSION,2019-04,100000.0,100000.0,0.0,0
MTF_COMPRESSION_EXPANSION,2019-05,100000.0,100000.0,0.0,0
MTF_COMPRESSION_EXPANSION,2019-06,100000.0,100000.0,0.0,0
MTF_COMPRESSION_EXPANSION,2019-07,100000.0,100000.0,0.0,0
MTF_COMPRESSION_EXPANSION,2019-08,100000.0,98025.8932730417,-0.019741067269583024,8
MTF_COMPRESSION_EXPANSION,2019-09,98025.8932730417,95854.69515194953,-0.022149230663417674,9
MTF_COMPRESSION_EXPANSION,2019-10,95854.69515194953,94214.44874060364,-0.017111800405246402,5
MTF_COMPRESSION_EXPANSION,2019-11,94214.44874060364,90543.56468757673,-0.038963068850870086,15
MTF_COMPRESSION_EXPANSION,2019-12,90543.56468757673,90795.07158385751,0.002777744582385555,2
MTF_COMPRESSION_EXPANSION,2020-01,90795.07158385751,93896.36250489022,0.0341570403209428,15
MTF_COMPRESSION_EXPANSION,2020-02,93896.36250489022,99038.1692906746,0.05476044703559846,9
MTF_COMPRESSION_EXPANSION,2020-03,99038.1692906746,100518.64711312881,0.014948558046434135,5
MTF_COMPRESSION_EXPANSION,2020-04,100518.64711312881,105845.51199576448,0.05299379802277415,14
MTF_COMPRESSION_EXPANSION,2020-05,105845.51199576448,106439.26424632904,0.005609611965298189,23
MTF_COMPRESSION_EXPANSION,2020-06,106439.26424632904,104288.40379975963,-0.0202073967891373,18
MTF_COMPRESSION_EXPANSION,2020-07,104288.40379975963,105062.59814017343,0.007423589893084337,19
MTF_COMPRESSION_EXPANSION,2020-08,105062.59814017343,105239.02791510706,0.0016792824283502483,24
MTF_COMPRESSION_EXPANSION,2020-09,105239.02791510706,105036.44970084258,-0.001924934297453662,19
MTF_COMPRESSION_EXPANSION,2020-10,105036.44970084258,110473.7108172254,0.05176546933820436,20
MTF_COMPRESSION_EXPANSION,2020-11,110473.7108172254,119605.95026090175,0.08266436762303853,17
MTF_COMPRESSION_EXPANSION,2020-12,119605.95026090175,124735.43503883237,0.0428865350489791,26
MTF_COMPRESSION_EXPANSION,2021-01,124735.43503883237,129897.82247166673,0.04138669521798044,23
MTF_COMPRESSION_EXPANSION,2021-02,129897.82247166673,138654.54066154323,0.06741235552109814,18
MTF_COMPRESSION_EXPANSION,2021-03,138654.54066154323,140641.9857389764,0.014333790065227836,26
MTF_COMPRESSION_EXPANSION,2021-04,140641.9857389764,144379.4368706163,0.026574220436395235,19
MTF_COMPRESSION_EXPANSION,2021-05,144379.4368706163,143929.51341015106,-0.0031162572054387327,12
MTF_COMPRESSION_EXPANSION,2021-06,143929.51341015106,141935.93642539083,-0.01385106457686136,6
MTF_COMPRESSION_EXPANSION,2021-07,141935.93642539083,141820.40594933333,-0.0008139621223989257,4
MTF_COMPRESSION_EXPANSION,2021-08,141820.40594933333,140206.34906883957,-0.011380991823351616,35
MTF_COMPRESSION_EXPANSION,2021-09,140206.34906883957,145066.2521861047,0.03466250387048442,20
MTF_COMPRESSION_EXPANSION,2021-10,145066.2521861047,151866.62416114094,0.046877698103843235,34
MTF_COMPRESSION_EXPANSION,2021-11,151866.62416114094,162402.9069972043,0.0693785279962742,32
MTF_COMPRESSION_EXPANSION,2021-12,162402.9069972043,156318.16586844076,-0.03746694712101606,24
MTF_COMPRESSION_EXPANSION,2022-01,156318.16586844076,153681.1858926951,-0.016869312412256532,5
MTF_COMPRESSION_EXPANSION,2022-02,153681.1858926951,157850.1504621244,0.02712735814220113,10
MTF_COMPRESSION_EXPANSION,2022-03,157850.1504621244,161812.31550365523,0.02510079990377667,15
MTF_COMPRESSION_EXPANSION,2022-04,161812.31550365523,157736.64235377524,-0.025187657300336452,20
MTF_COMPRESSION_EXPANSION,2022-05,157736.64235377524,157736.64235377524,0.0,0
MTF_COMPRESSION_EXPANSION,2022-06,157736.64235377524,157736.64235377524,0.0,0
MTF_COMPRESSION_EXPANSION,2022-07,157736.64235377524,157736.64235377524,0.0,0
MTF_COMPRESSION_EXPANSION,2022-08,157736.64235377524,157736.64235377524,0.0,0
MTF_COMPRESSION_EXPANSION,2022-09,157736.64235377524,157736.64235377524,0.0,0
MTF_COMPRESSION_EXPANSION,2022-10,157736.64235377524,157736.64235377524,0.0,0
MTF_COMPRESSION_EXPANSION,2022-11,157736.64235377524,157736.64235377524,0.0,0
MTF_COMPRESSION_EXPANSION,2022-12,157736.64235377524,157736.64235377524,0.0,0
MTF_COMPRESSION_EXPANSION,2023-01,157736.64235377524,155344.7056636006,-0.01516411567078979,14
MTF_COMPRESSION_EXPANSION,2023-02,155344.7056636006,153341.66942672577,-0.012894139058799992,21
MTF_COMPRESSION_EXPANSION,2023-03,153341.66942672577,149228.17707208032,-0.026825665652551733,21
MTF_COMPRESSION_EXPANSION,2023-04,149228.17707208032,153005.1021937254,0.02530973168573092,21
MTF_COMPRESSION_EXPANSION,2023-05,153005.1021937254,149717.89395939288,-0.021484304687895195,28
MTF_COMPRESSION_EXPANSION,2023-06,149717.89395939288,153216.27329047397,0.02336647436431294,18
MTF_COMPRESSION_EXPANSION,2023-07,153216.27329047397,148033.0976138066,-0.033829145986607245,43
MTF_COMPRESSION_EXPANSION,2023-08,148033.0976138066,145047.38249228575,-0.020169240322931548,28
MTF_COMPRESSION_EXPANSION,2023-09,145047.38249228575,145886.9344238257,0.0057881219027486885,8
MTF_COMPRESSION_EXPANSION,2023-10,145886.9344238257,155280.55369158907,0.06438972280048971,39
MTF_COMPRESSION_EXPANSION,2023-11,155280.55369158907,152466.85800153908,-0.01812007764757473,51
MTF_COMPRESSION_EXPANSION,2023-12,152466.85800153908,151607.48388732385,-0.005636465035611549,45
MTF_COMPRESSION_EXPANSION,2024-01,151607.48388732385,146828.32007041978,-0.03152327111012532,52
MTF_COMPRESSION_EXPANSION,2024-02,146828.32007041978,152925.38057146486,0.041525098823720796,44
MTF_COMPRESSION_EXPANSION,2024-03,152925.38057146486,163501.62182338082,0.06915948950000139,35
MTF_COMPRESSION_EXPANSION,2024-04,163501.62182338082,156451.42897439274,-0.04312001783446473,33
MTF_COMPRESSION_EXPANSION,2024-05,156451.42897439274,159774.55614324636,0.021240631617353456,47
MTF_COMPRESSION_EXPANSION,2024-06,159774.55614324636,155752.42710314636,-0.025173776959167116,34
MTF_COMPRESSION_EXPANSION,2024-07,155752.42710314636,156415.60354798308,0.00425788834993579,38
MTF_COMPRESSION_EXPANSION,2024-08,156415.60354798308,155030.7717664157,-0.008853539865302129,11
MTF_COMPRESSION_EXPANSION,2024-09,155030.7717664157,153866.12247542874,-0.007512374980250702,21
MTF_COMPRESSION_EXPANSION,2024-10,153866.12247542874,152070.93493851236,-0.011667204632410555,41
MTF_COMPRESSION_EXPANSION,2024-11,152070.93493851236,150637.78242725867,-0.009424236865730906,39
MTF_COMPRESSION_EXPANSION,2024-12,150637.78242725867,137898.54367319058,-0.08456868223096503,49
MTF_COMPRESSION_EXPANSION,2025-01,137898.54367319058,137898.54367319058,0.0,0
MTF_RANGE_RECLAIM,2019-01,100000.0,100000.0,0.0,0
MTF_RANGE_RECLAIM,2019-02,100000.0,100000.0,0.0,0
MTF_RANGE_RECLAIM,2019-03,100000.0,100000.0,0.0,0
MTF_RANGE_RECLAIM,2019-04,100000.0,100000.0,0.0,0
MTF_RANGE_RECLAIM,2019-05,100000.0,100000.0,0.0,0
MTF_RANGE_RECLAIM,2019-06,100000.0,100000.0,0.0,0
MTF_RANGE_RECLAIM,2019-07,100000.0,100000.0,0.0,0
MTF_RANGE_RECLAIM,2019-08,100000.0,95079.37118944706,-0.049206288105529405,29
MTF_RANGE_RECLAIM,2019-09,95079.37118944706,92641.08211759286,-0.025644774900707712,26
MTF_RANGE_RECLAIM,2019-10,92641.08211759286,83819.99955314503,-0.09521782737005269,32
MTF_RANGE_RECLAIM,2019-11,83819.99955314503,79797.04111302306,-0.047995209515257264,23
MTF_RANGE_RECLAIM,2019-12,79797.04111302306,79102.07469027517,-0.008709175341019892,24
MTF_RANGE_RECLAIM,2020-01,79102.07469027517,84961.13859850401,0.07406966165135431,27
MTF_RANGE_RECLAIM,2020-02,84961.13859850401,84764.6067416197,-0.002313197070169304,40
MTF_RANGE_RECLAIM,2020-03,84764.6067416197,84965.23540803687,0.0023668919626882445,13
MTF_RANGE_RECLAIM,2020-04,84965.23540803687,84151.1475645887,-0.009581422796495542,16
MTF_RANGE_RECLAIM,2020-05,84151.1475645887,88640.00076006702,0.05334274487502366,24
MTF_RANGE_RECLAIM,2020-06,88640.00076006702,83699.14375111116,-0.05574071487578047,41
MTF_RANGE_RECLAIM,2020-07,83699.14375111116,83983.74602327644,0.003400300880156859,29
MTF_RANGE_RECLAIM,2020-08,83983.74602327644,81109.09529211176,-0.03422865574926803,34
MTF_RANGE_RECLAIM,2020-09,81109.09529211176,77632.72621261091,-0.04286041000680396,33
MTF_RANGE_RECLAIM,2020-10,77632.72621261091,79005.83699700568,0.01768726735982784,26
MTF_RANGE_RECLAIM,2020-11,79005.83699700568,83450.7449848373,0.056260501208285296,34
MTF_RANGE_RECLAIM,2020-12,83450.7449848373,79777.8783740274,-0.04401238852304146,32
MTF_RANGE_RECLAIM,2021-01,79777.8783740274,71065.75458330305,-0.10920475661033224,38
MTF_RANGE_RECLAIM,2021-02,71065.75458330305,84207.91967388356,0.18492964955681024,30
MTF_RANGE_RECLAIM,2021-03,84207.91967388356,88015.70324590118,0.04521882961560175,31
MTF_RANGE_RECLAIM,2021-04,88015.70324590118,90618.26238379283,0.02956925914254782,41
MTF_RANGE_RECLAIM,2021-05,90618.26238379283,83389.83901800383,-0.07976784343066168,51
MTF_RANGE_RECLAIM,2021-06,83389.83901800383,74832.3378156298,-0.10262043077606209,38
MTF_RANGE_RECLAIM,2021-07,74832.3378156298,76113.91842279737,0.017126026589268095,32
MTF_RANGE_RECLAIM,2021-08,76113.91842279737,82164.68074354227,0.07949613482167783,58
MTF_RANGE_RECLAIM,2021-09,82164.68074354227,79058.45112758892,-0.03780492527742796,65
MTF_RANGE_RECLAIM,2021-10,79058.45112758892,94356.57607850496,0.19350398006440916,60
MTF_RANGE_RECLAIM,2021-11,94356.57607850496,99644.46280737373,0.05604152830290521,77
MTF_RANGE_RECLAIM,2021-12,99644.46280737373,94726.55020091428,-0.049354600023951534,66
MTF_RANGE_RECLAIM,2022-01,94726.55020091428,83919.23603295906,-0.11408959943155317,51
MTF_RANGE_RECLAIM,2022-02,83919.23603295906,79082.22488539206,-0.0576388844348783,37
MTF_RANGE_RECLAIM,2022-03,79082.22488539206,89064.74932566802,0.12622968631374354,36
MTF_RANGE_RECLAIM,2022-04,89064.74932566802,75481.36497133822,-0.15251134098701313,77
MTF_RANGE_RECLAIM,2022-05,75481.36497133822,73625.97137193014,-0.024580816736854305,15
MTF_RANGE_RECLAIM,2022-06,73625.97137193014,73625.97137193014,0.0,0
MTF_RANGE_RECLAIM,2022-07,73625.97137193014,73625.97137193014,0.0,0
MTF_RANGE_RECLAIM,2022-08,73625.97137193014,73625.97137193014,0.0,0
MTF_RANGE_RECLAIM,2022-09,73625.97137193014,73625.97137193014,0.0,0
MTF_RANGE_RECLAIM,2022-10,73625.97137193014,73625.97137193014,0.0,0
MTF_RANGE_RECLAIM,2022-11,73625.97137193014,73625.97137193014,0.0,0
MTF_RANGE_RECLAIM,2022-12,73625.97137193014,73625.97137193014,0.0,0
MTF_RANGE_RECLAIM,2023-01,73625.97137193014,76840.04781128094,0.04365411252932083,10
MTF_RANGE_RECLAIM,2023-02,76840.04781128094,70056.7451800546,-0.08827821981430983,42
MTF_RANGE_RECLAIM,2023-03,70056.7451800546,73744.46937137202,0.052639102513819536,39
MTF_RANGE_RECLAIM,2023-04,73744.46937137202,72122.66827691879,-0.021992172542268262,47
MTF_RANGE_RECLAIM,2023-05,72122.66827691879,66958.39697427796,-0.07160399671865081,50
MTF_RANGE_RECLAIM,2023-06,66958.39697427796,62616.90247890829,-0.06483868628213207,40
MTF_RANGE_RECLAIM,2023-07,62616.90247890829,66020.31475032952,0.0543529324620875,56
MTF_RANGE_RECLAIM,2023-08,66020.31475032952,55240.7229657347,-0.1632768917470364,62
MTF_RANGE_RECLAIM,2023-09,55240.7229657347,54618.100044498125,-0.011271085673928982,40
MTF_RANGE_RECLAIM,2023-10,54618.100044498125,59301.67013908581,0.08575124529728995,50
MTF_RANGE_RECLAIM,2023-11,59301.67013908581,53070.12627375184,-0.1050820971942028,79
MTF_RANGE_RECLAIM,2023-12,53070.12627375184,53060.101232288274,-0.00018890178274411085,79
MTF_RANGE_RECLAIM,2024-01,53060.101232288274,38746.06234158522,-0.26977028988389185,95
MTF_RANGE_RECLAIM,2024-02,38746.06234158522,42982.2630776814,0.10933241935012239,69
MTF_RANGE_RECLAIM,2024-03,42982.2630776814,23323.601456446795,-0.45736683491294317,88
MTF_RANGE_RECLAIM,2024-04,23323.601456446795,8747.644709567867,-0.6249445127116096,89
MTF_RANGE_RECLAIM,2024-05,8747.644709567867,13.835467349141254,-0.9984183779967643,92
MTF_RANGE_RECLAIM,2024-06,13.835467349141254,-9790.70104606422,-708.6523545604633,86
MTF_RANGE_RECLAIM,2024-07,-9790.70104606422,-24861.387441160477,1.539285728794114,111
MTF_RANGE_RECLAIM,2024-08,-24861.387441160477,-38842.655092825065,0.5623687609854477,64
MTF_RANGE_RECLAIM,2024-09,-38842.655092825065,-41858.53853866906,0.07764359667578646,65
MTF_RANGE_RECLAIM,2024-10,-41858.53853866906,-47130.14102101314,0.12593852213626988,108
MTF_RANGE_RECLAIM,2024-11,-47130.14102101314,-51684.0939127421,0.09662506398397075,73
