order_id,signal_id,created_at,symbol,side,reason,stop_loss,status,rejection_reason
ADA_USDT-ORD-000001,ADA_USDT-SIG-000001,2020-01-22T00:00:00Z,ADA/USDT,buy,regime_momentum_breakout_entry,0.03972871428571429,ACCEPTED,
ADA_USDT-ORD-000002,ADA_USDT-SIG-000002,2020-04-07T00:00:00Z,ADA/USDT,buy,regime_momentum_breakout_entry,0.03209928571428571,ACCEPTED,
ADA_USDT-ORD-000003,ADA_USDT-SIG-000003,2020-04-08T00:00:00Z,ADA/USDT,sell,momentum_failure_close_below_ema50,,ACCEPTED,
ADA_USDT-ORD-000004,ADA_USDT-SIG-000004,2020-04-24T00:00:00Z,ADA/USDT,buy,regime_momentum_breakout_entry,0.03603542857142857,ACCEPTED,
ADA_USDT-ORD-000005,ADA_USDT-SIG-000005,2020-05-24T00:00:00Z,ADA/USDT,sell,time_stop_30_bars,,ACCEPTED,
ADA_USDT-ORD-000006,ADA_USDT-SIG-000006,2020-05-29T00:00:00Z,ADA/USDT,buy,regime_momentum_breakout_entry,0.05576214285714285,ACCEPTED,
ADA_USDT-ORD-000007,ADA_USDT-SIG-000007,2020-06-19T00:00:00Z,ADA/USDT,sell,rsi_failure_below_45,,ACCEPTED,
ADA_USDT-ORD-000008,ADA_USDT-SIG-000008,2020-07-02T00:00:00Z,ADA/USDT,buy,regime_momentum_breakout_entry,0.08656428571428572,ACCEPTED,
ADA_USDT-ORD-000009,ADA_USDT-SIG-000009,2020-07-23T00:00:00Z,ADA/USDT,sell,rsi_failure_below_45,,ACCEPTED,
ADA_USDT-ORD-000010,ADA_USDT-SIG-000010,2020-07-26T00:00:00Z,ADA/USDT,buy,regime_momentum_breakout_entry,0.12604628571428572,ACCEPTED,
ADA_USDT-ORD-000011,ADA_USDT-SIG-000011,2020-09-28T00:00:00Z,ADA/USDT,buy,regime_momentum_breakout_entry,0.087692,ACCEPTED,
ADA_USDT-ORD-000012,ADA_USDT-SIG-000012,2020-09-29T00:00:00Z,ADA/USDT,sell,momentum_failure_close_below_ema50,,ACCEPTED,
ADA_USDT-ORD-000013,ADA_USDT-SIG-000013,2020-11-21T00:00:00Z,ADA/USDT,buy,regime_momentum_breakout_entry,0.10351028571428571,ACCEPTED,
ADA_USDT-ORD-000014,ADA_USDT-SIG-000014,2020-12-09T00:00:00Z,ADA/USDT,sell,rsi_failure_below_45,,ACCEPTED,
ADA_USDT-ORD-000015,ADA_USDT-SIG-000015,2021-04-14T00:00:00Z,ADA/USDT,buy,regime_momentum_breakout_entry,1.2369169999999998,ACCEPTED,
ADA_USDT-ORD-000016,ADA_USDT-SIG-000016,2021-08-07T00:00:00Z,ADA/USDT,buy,regime_momentum_breakout_entry,1.2498284285714285,ACCEPTED,
ADA_USDT-ORD-000017,ADA_USDT-SIG-000017,2021-09-06T00:00:00Z,ADA/USDT,sell,time_stop_30_bars,,ACCEPTED,
ADA_USDT-ORD-000018,ADA_USDT-SIG-000018,2021-12-28T00:00:00Z,ADA/USDT,buy,regime_momentum_breakout_entry,1.3290625714285713,ACCEPTED,
ADA_USDT-ORD-000019,ADA_USDT-SIG-000019,2021-12-29T00:00:00Z,ADA/USDT,sell,momentum_failure_close_below_ema50,,ACCEPTED,
ADA_USDT-ORD-000020,ADA_USDT-SIG-000020,2022-01-18T00:00:00Z,ADA/USDT,buy,regime_momentum_breakout_entry,1.3803545714285714,ACCEPTED,
ADA_USDT-ORD-000021,ADA_USDT-SIG-000021,2022-03-24T00:00:00Z,ADA/USDT,buy,regime_momentum_breakout_entry,0.9990707142857144,ACCEPTED,
ADA_USDT-ORD-000022,ADA_USDT-SIG-000022,2022-04-07T00:00:00Z,ADA/USDT,sell,rsi_failure_below_45,,ACCEPTED,
ADA_USDT-ORD-000023,ADA_USDT-SIG-000023,2022-07-20T00:00:00Z,ADA/USDT,buy,regime_momentum_breakout_entry,0.4545992857142857,ACCEPTED,
