timestamp,symbol,quantity,close,position_value
2020-02-16T00:00:00Z,ETH/USDT,30.39794492522046,264.87,8051.503672343144
2020-05-21T00:00:00Z,ADA/USDT,146479.58212259188,0.056863,8329.268478236942
2020-05-22T00:00:00Z,ADA/USDT,146479.58212259188,0.052114,7633.636942736754
2020-05-23T00:00:00Z,ADA/USDT,146479.58212259188,0.05575,8166.236703334497
2020-05-24T00:00:00Z,ADA/USDT,146479.58212259188,0.055115,8073.222168686651
2020-05-25T00:00:00Z,ADA/USDT,146479.58212259188,0.05128,7511.472971246511
2020-05-26T00:00:00Z,ADA/USDT,146479.58212259188,0.053843,7886.900140226715
2020-05-27T00:00:00Z,ADA/USDT,146479.58212259188,0.053412,7823.767440331878
2020-05-28T00:00:00Z,ADA/USDT,146479.58212259188,0.054997,8055.937577996185
2020-05-29T00:00:00Z,ADA/USDT,146479.58212259188,0.064995,9520.440440057859
2020-05-30T00:00:00Z,ADA/USDT,146479.58212259188,0.064712,9478.986718317166
2020-05-31T00:00:00Z,ADA/USDT,146479.58212259188,0.076864,11259.006600270903
2020-06-01T00:00:00Z,ETH/USDT,43.36281228305431,231.62,10043.69458100104
2020-06-01T00:00:00Z,ADA/USDT,146479.58212259188,0.074031,10844.0299441176
2020-06-02T00:00:00Z,ETH/USDT,43.36281228305431,248.2,10762.65000865408
2020-06-02T00:00:00Z,ADA/USDT,146479.58212259188,0.080903,11850.637632464051
2020-06-03T00:00:00Z,ETH/USDT,43.36281228305431,237.91,10316.44667026145
2020-06-03T00:00:00Z,ADA/USDT,146479.58212259188,0.078755,11535.999490064723
2020-06-04T00:00:00Z,ETH/USDT,43.36281228305431,244.54,10603.9421156981
2020-06-04T00:00:00Z,ADA/USDT,146479.58212259188,0.085463,12518.584526943068
2020-06-05T00:00:00Z,ETH/USDT,43.36281228305431,243.27,10548.871344098623
2020-06-05T00:00:00Z,ADA/USDT,146479.58212259188,0.08877,13002.992505022481
2020-06-06T00:00:00Z,ETH/USDT,43.36281228305431,240.13,10412.712113529831
2020-06-06T00:00:00Z,ADA/USDT,146479.58212259188,0.085228,12484.16182514426
2020-06-07T00:00:00Z,ETH/USDT,43.36281228305431,241.98,10492.933316253482
2020-06-07T00:00:00Z,ADA/USDT,146479.58212259188,0.086174,12622.731509832232
2020-06-08T00:00:00Z,ETH/USDT,43.36281228305431,244.52,10603.074859452441
2020-06-08T00:00:00Z,ADA/USDT,146479.58212259188,0.086551,12677.95431229245
2020-06-09T00:00:00Z,ETH/USDT,43.36281228305431,246.36,10682.86243405326
2020-06-09T00:00:00Z,ADA/USDT,146479.58212259188,0.086499,12670.337374022076
2020-06-10T00:00:00Z,ETH/USDT,43.36281228305431,243.83,10573.154518977133
2020-06-10T00:00:00Z,ADA/USDT,146479.58212259188,0.082905,12143.88975587348
2020-06-11T00:00:00Z,ETH/USDT,43.36281228305431,247.71,10741.402230635384
2020-06-11T00:00:00Z,ADA/USDT,146479.58212259188,0.083574,12241.884596313494
2020-06-12T00:00:00Z,ETH/USDT,43.36281228305431,230.55,9997.296371858172
2020-06-12T00:00:00Z,ADA/USDT,146479.58212259188,0.075255,11023.320952635651
2020-06-13T00:00:00Z,ETH/USDT,43.36281228305431,237.6,10303.004198453704
2020-06-13T00:00:00Z,ADA/USDT,146479.58212259188,0.079465,11639.999993371763
2020-06-14T00:00:00Z,ETH/USDT,43.36281228305431,238.13,10325.986488963723
2020-06-14T00:00:00Z,ADA/USDT,146479.58212259188,0.079146,11593.273006674655
2020-06-15T00:00:00Z,ETH/USDT,43.36281228305431,231.78,10050.632630966327
2020-06-15T00:00:00Z,ADA/USDT,146479.58212259188,0.076474,11201.879563243092
2020-06-16T00:00:00Z,ADA/USDT,146479.58212259188,0.078145,11446.646944969943
2020-06-17T00:00:00Z,ADA/USDT,146479.58212259188,0.079229,11605.430811990831
2020-06-18T00:00:00Z,ADA/USDT,146479.58212259188,0.083451,12223.867607712415
2020-06-19T00:00:00Z,ADA/USDT,146479.58212259188,0.081934,12001.658081632444
2020-07-03T00:00:00Z,ADA/USDT,99662.94944337175,0.092949,9263.571487811962
2020-07-04T00:00:00Z,ADA/USDT,99662.94944337175,0.096584,9625.846309038618
2020-07-05T00:00:00Z,ADA/USDT,99662.94944337175,0.1,9966.294944337176
2020-07-06T00:00:00Z,ADA/USDT,99662.94944337175,0.098158,9782.715791462484
2020-07-07T00:00:00Z,ADA/USDT,99662.94944337175,0.105285,10493.013632145396
2020-07-08T00:00:00Z,ADA/USDT,99662.94944337175,0.117717,11732.023419625391
2020-07-09T00:00:00Z,ADA/USDT,99662.94944337175,0.129973,12953.492528003357
2020-07-10T00:00:00Z,ADA/USDT,99662.94944337175,0.124006,12358.803708674757
2020-07-11T00:00:00Z,ADA/USDT,99662.94944337175,0.118401,11800.19287704466
2020-07-12T00:00:00Z,ADA/USDT,99662.94944337175,0.125175,12475.309696574059
2020-07-13T00:00:00Z,ADA/USDT,99662.94944337175,0.126764,12633.674123239574
2020-07-14T00:00:00Z,ADA/USDT,99662.94944337175,0.124308,12388.901919406655
2020-07-15T00:00:00Z,ADA/USDT,99662.94944337175,0.132538,13209.127993325603
2020-07-16T00:00:00Z,ADA/USDT,99662.94944337175,0.130577,13013.688949467152
2020-07-17T00:00:00Z,ADA/USDT,99662.94944337175,0.125966,12554.143089583766
2020-07-18T00:00:00Z,ADA/USDT,99662.94944337175,0.122247,12183.496580603865
2020-07-19T00:00:00Z,ADA/USDT,99662.94944337175,0.122701,12228.743559651157
2020-07-20T00:00:00Z,ADA/USDT,99662.94944337175,0.123924,12350.6313468204
2020-07-21T00:00:00Z,ADA/USDT,99662.94944337175,0.117778,11738.102859541437
2020-07-22T00:00:00Z,ADA/USDT,99662.94944337175,0.12325,12283.458518895568
2020-07-23T00:00:00Z,ADA/USDT,99662.94944337175,0.123839,12342.159996117714
2020-07-24T00:00:00Z,BTC/USDT,2.737403934167747,9603.0,26287.289979812875
2020-07-24T00:00:00Z,ETH/USDT,63.58558135028077,275.32,17506.382257359302
2020-07-25T00:00:00Z,BTC/USDT,2.737403934167747,9540.2,26115.381012747144
2020-07-25T00:00:00Z,ETH/USDT,63.58558135028077,279.25,17756.273592065903
2020-07-26T00:00:00Z,BTC/USDT,2.737403934167747,9699.6,26551.72319985348
2020-07-26T00:00:00Z,ETH/USDT,63.58558135028077,305.37,19417.128976935237
2020-07-27T00:00:00Z,BTC/USDT,2.737403934167747,9931.0,27185.158470219896
2020-07-27T00:00:00Z,ETH/USDT,63.58558135028077,311.0,19775.11579993732
2020-07-28T00:00:00Z,BTC/USDT,2.737403934167747,11026.5,30183.984480100666
2020-07-28T00:00:00Z,ETH/USDT,63.58558135028077,321.82,20463.111790147355
2020-07-29T00:00:00Z,BTC/USDT,2.737403934167747,10909.8,29864.529440983286
2020-07-29T00:00:00Z,ETH/USDT,63.58558135028077,316.81,20144.548027582452
2020-07-30T00:00:00Z,BTC/USDT,2.737403934167747,11101.0,30387.92107319616
2020-07-30T00:00:00Z,ETH/USDT,63.58558135028077,317.79,20206.861897305727
2020-07-31T00:00:00Z,BTC/USDT,2.737403934167747,11100.3,30386.004890442244
2020-07-31T00:00:00Z,ETH/USDT,63.58558135028077,335.11,21308.16416629259
2020-08-01T00:00:00Z,BTC/USDT,2.737403934167747,11336.4,31032.305959299247
2020-08-01T00:00:00Z,ETH/USDT,63.58558135028077,346.35,22022.866100669748
2020-08-02T00:00:00Z,BTC/USDT,2.737403934167747,11799.4,32299.723980818915
2020-08-02T00:00:00Z,ETH/USDT,63.58558135028077,387.0,24607.61998255866
