decision_id,control_position_id,universe_id,period_id,pair,signal_time,entry_time,decision_time,landmark_age_hours,completed_information_time,source_hour_open,feature_valid,feature_status,btc_kucoin_log_return,btc_binance_log_return,btc_cross_venue_log_return_gap,eth_kucoin_log_return,eth_binance_log_return,eth_cross_venue_log_return_gap,BTC_ETH_MEAN_SIGNED_CROSS_VENUE_LOG_RETURN_GAP,BTC_ETH_CROSS_VENUE_LOG_RETURN_GAP_DISPERSION,target_evaluable,rcv_return,right_censored
C2:000004|120h,C2:000004,C2,ROBUSTNESS_2022,ATOM-USDT,2022-02-14 23:00:00+00:00,2022-02-15 00:00:00+00:00,2022-02-20 00:00:00+00:00,120,2022-02-19 23:00:00+00:00,2022-02-19 23:00:00+00:00,True,VALID_ALL_FOUR_BENCHMARK_SOURCE_COMPONENTS,0.002269165973501,0.0015923679588962,-0.0006767980146047,0.000838858909364,0.0074673018455338,0.0066284429361697,0.0029758224607825,0.0036526204753872,True,-0.0712609328896034,False
C2:000008|120h,C2:000008,C2,ROBUSTNESS_2022,AVAX-USDT,2022-02-15 08:00:00+00:00,2022-02-15 09:00:00+00:00,2022-02-20 09:00:00+00:00,120,2022-02-20 08:00:00+00:00,2022-02-20 08:00:00+00:00,True,VALID_ALL_FOUR_BENCHMARK_SOURCE_COMPONENTS,-0.0001881615462634,-0.0163663113863642,-0.0161781498401007,0.0062488980501407,-0.0181351036937297,-0.0243840017438704,-0.0202810757919856,0.0041029259518848,True,-0.1391989412440384,False
C2:000004|144h,C2:000004,C2,ROBUSTNESS_2022,ATOM-USDT,2022-02-14 23:00:00+00:00,2022-02-15 00:00:00+00:00,2022-02-21 00:00:00+00:00,144,2022-02-20 23:00:00+00:00,2022-02-20 23:00:00+00:00,True,VALID_ALL_FOUR_BENCHMARK_SOURCE_COMPONENTS,0.01483561946786,-0.0111206597133864,-0.0259562791812464,0.0203410013990649,-0.0114559128096587,-0.0317969142087236,-0.028876596694985,0.0029203175137385,True,-0.0770107658328239,False
C2:000008|144h,C2:000008,C2,ROBUSTNESS_2022,AVAX-USDT,2022-02-15 08:00:00+00:00,2022-02-15 09:00:00+00:00,2022-02-21 09:00:00+00:00,144,2022-02-21 08:00:00+00:00,2022-02-21 08:00:00+00:00,True,VALID_ALL_FOUR_BENCHMARK_SOURCE_COMPONENTS,0.0021808314652663,-0.0059347552126008,-0.0081155866778672,0.0020000043096644,-0.0092658938929862,-0.0112658982026507,-0.0096907424402589,0.0015751557623917,True,-0.1617731091415305,False
C2:000009|024h,C2:000009,C2,ROBUSTNESS_2022,ETH-USDT,2022-03-22 04:00:00+00:00,2022-03-22 05:00:00+00:00,2022-03-23 05:00:00+00:00,24,2022-03-23 04:00:00+00:00,2022-03-23 04:00:00+00:00,True,VALID_ALL_FOUR_BENCHMARK_SOURCE_COMPONENTS,-0.0058344024586914,-0.0030845692804342,0.0027498331782572,-0.00982964042853,-0.0031675388014784,0.0066621016270515,0.0047059674026543,0.0019561342243971,True,0.1436667515058962,False
C2:000010|024h,C2:000010,C2,ROBUSTNESS_2022,BTC-USDT,2022-03-22 05:00:00+00:00,2022-03-22 06:00:00+00:00,2022-03-23 06:00:00+00:00,24,2022-03-23 05:00:00+00:00,2022-03-23 05:00:00+00:00,True,VALID_ALL_FOUR_BENCHMARK_SOURCE_COMPONENTS,-0.0029728950713989,0.0018343207386246,0.0048072158100235,-0.0030622898640419,0.0035746482958056,0.0066369381598475,0.0057220769849355,0.000914861174912,True,0.1347019337121933,False
C2:000011|024h,C2:000011,C2,ROBUSTNESS_2022,XRP-USDT,2022-03-22 22:00:00+00:00,2022-03-22 23:00:00+00:00,2022-03-23 23:00:00+00:00,24,2022-03-23 22:00:00+00:00,2022-03-23 22:00:00+00:00,True,VALID_ALL_FOUR_BENCHMARK_SOURCE_COMPONENTS,0.0008873847985175,0.0024341966284876,0.0015468118299701,0.0051848077855124,0.0023958971328921,-0.0027889106526202,-0.000621049411325,0.0021678612412952,True,-0.0039328883276203,False
C2:000009|048h,C2:000009,C2,ROBUSTNESS_2022,ETH-USDT,2022-03-22 04:00:00+00:00,2022-03-22 05:00:00+00:00,2022-03-24 05:00:00+00:00,48,2022-03-24 04:00:00+00:00,2022-03-24 04:00:00+00:00,True,VALID_ALL_FOUR_BENCHMARK_SOURCE_COMPONENTS,-0.0055915826241814,0.0043955549963654,0.0099871376205469,-0.0051279027012421,0.003322679996084,0.0084505826973261,0.0092188601589365,0.0007682774616103,True,0.1170516016122189,False
C2:000010|048h,C2:000010,C2,ROBUSTNESS_2022,BTC-USDT,2022-03-22 05:00:00+00:00,2022-03-22 06:00:00+00:00,2022-03-24 06:00:00+00:00,48,2022-03-24 05:00:00+00:00,2022-03-24 05:00:00+00:00,True,VALID_ALL_FOUR_BENCHMARK_SOURCE_COMPONENTS,0.0042613103512576,0.0025944705686456,-0.0016668397826119,0.0031505261488419,0.0067994657776699,0.0036489396288279,0.0009910499231079,0.0026578897057199,True,0.109714418929945,False
C2:000012|024h,C2:000012,C2,ROBUSTNESS_2022,SOL-USDT,2022-03-23 14:00:00+00:00,2022-03-23 15:00:00+00:00,2022-03-24 15:00:00+00:00,24,2022-03-24 14:00:00+00:00,2022-03-24 14:00:00+00:00,True,VALID_ALL_FOUR_BENCHMARK_SOURCE_COMPONENTS,0.0040860003727482,0.0137990170184063,0.0097130166456581,0.0053338227439015,0.0166933912940301,0.0113595685501286,0.0105362925978933,0.0008232759522352,True,0.1473169570693295,False
C2:000011|048h,C2:000011,C2,ROBUSTNESS_2022,XRP-USDT,2022-03-22 22:00:00+00:00,2022-03-22 23:00:00+00:00,2022-03-24 23:00:00+00:00,48,2022-03-24 22:00:00+00:00,2022-03-24 22:00:00+00:00,True,VALID_ALL_FOUR_BENCHMARK_SOURCE_COMPONENTS,0.0036493650706876,-0.0018810934344173,-0.0055304585051049,0.0010978698887517,0.0008941753758363,-0.0002036945129154,-0.0028670765090101,0.0026633819960947,True,-0.0235568760611205,False
