direction,training_period,evaluation_period,universe_id,landmark_age_hours,model_fit_pass,rank,coefficient_name,coefficient_value
FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,D2,96,True,3,INTERCEPT,-0.015913367304234663
FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,D2,96,True,3,BTC_ETH_MEAN_SIGNED_CROSS_VENUE_LOG_RETURN_GAP,0.027510438885895452
FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,D2,96,True,3,BTC_ETH_CROSS_VENUE_LOG_RETURN_GAP_DISPERSION,-0.0017353923165356227
FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,D2,120,True,3,INTERCEPT,-0.017425320296405443
FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,D2,120,True,3,BTC_ETH_MEAN_SIGNED_CROSS_VENUE_LOG_RETURN_GAP,0.06570697248402767
FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,D2,120,True,3,BTC_ETH_CROSS_VENUE_LOG_RETURN_GAP_DISPERSION,-0.025310160781381135
FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,D2,144,True,3,INTERCEPT,-0.03264998358651022
FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,D2,144,True,3,BTC_ETH_MEAN_SIGNED_CROSS_VENUE_LOG_RETURN_GAP,0.10336064768599425
FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,D2,144,True,3,BTC_ETH_CROSS_VENUE_LOG_RETURN_GAP_DISPERSION,-0.0646492064716248
FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,E2,24,True,3,INTERCEPT,0.01705445314963853
FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,E2,24,True,3,BTC_ETH_MEAN_SIGNED_CROSS_VENUE_LOG_RETURN_GAP,0.03966714810442448
FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,E2,24,True,3,BTC_ETH_CROSS_VENUE_LOG_RETURN_GAP_DISPERSION,-0.11551162878262829
FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,E2,48,True,3,INTERCEPT,-0.1018869074738817
FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,E2,48,True,3,BTC_ETH_MEAN_SIGNED_CROSS_VENUE_LOG_RETURN_GAP,0.11088047427298707
FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,E2,48,True,3,BTC_ETH_CROSS_VENUE_LOG_RETURN_GAP_DISPERSION,0.04275543943656529
FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,E2,72,True,3,INTERCEPT,-0.04586990118511081
FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,E2,72,True,3,BTC_ETH_MEAN_SIGNED_CROSS_VENUE_LOG_RETURN_GAP,0.03546420977533041
FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,E2,72,True,3,BTC_ETH_CROSS_VENUE_LOG_RETURN_GAP_DISPERSION,0.0034961753031136945
FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,E2,96,True,3,INTERCEPT,-0.015913367304234663
FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,E2,96,True,3,BTC_ETH_MEAN_SIGNED_CROSS_VENUE_LOG_RETURN_GAP,0.027510438885895452
FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,E2,96,True,3,BTC_ETH_CROSS_VENUE_LOG_RETURN_GAP_DISPERSION,-0.0017353923165356227
FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,E2,120,True,3,INTERCEPT,-0.017425320296405443
FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,E2,120,True,3,BTC_ETH_MEAN_SIGNED_CROSS_VENUE_LOG_RETURN_GAP,0.06570697248402767
FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,E2,120,True,3,BTC_ETH_CROSS_VENUE_LOG_RETURN_GAP_DISPERSION,-0.025310160781381135
FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,E2,144,True,3,INTERCEPT,-0.03264998358651022
FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,E2,144,True,3,BTC_ETH_MEAN_SIGNED_CROSS_VENUE_LOG_RETURN_GAP,0.10336064768599425
FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,E2,144,True,3,BTC_ETH_CROSS_VENUE_LOG_RETURN_GAP_DISPERSION,-0.0646492064716248
REVERSE,ROBUSTNESS_2023,ROBUSTNESS_2022,C2,24,True,3,INTERCEPT,0.026146145717984525
REVERSE,ROBUSTNESS_2023,ROBUSTNESS_2022,C2,24,True,3,BTC_ETH_MEAN_SIGNED_CROSS_VENUE_LOG_RETURN_GAP,0.013029248177479467
REVERSE,ROBUSTNESS_2023,ROBUSTNESS_2022,C2,24,True,3,BTC_ETH_CROSS_VENUE_LOG_RETURN_GAP_DISPERSION,-0.026044620903289163
REVERSE,ROBUSTNESS_2023,ROBUSTNESS_2022,C2,48,True,3,INTERCEPT,-0.03574274934119608
REVERSE,ROBUSTNESS_2023,ROBUSTNESS_2022,C2,48,True,3,BTC_ETH_MEAN_SIGNED_CROSS_VENUE_LOG_RETURN_GAP,0.08825065359618041
REVERSE,ROBUSTNESS_2023,ROBUSTNESS_2022,C2,48,True,3,BTC_ETH_CROSS_VENUE_LOG_RETURN_GAP_DISPERSION,0.018710018083957683
REVERSE,ROBUSTNESS_2023,ROBUSTNESS_2022,C2,72,True,3,INTERCEPT,0.02929973553216133
REVERSE,ROBUSTNESS_2023,ROBUSTNESS_2022,C2,72,True,3,BTC_ETH_MEAN_SIGNED_CROSS_VENUE_LOG_RETURN_GAP,-0.00829513513332113
REVERSE,ROBUSTNESS_2023,ROBUSTNESS_2022,C2,72,True,3,BTC_ETH_CROSS_VENUE_LOG_RETURN_GAP_DISPERSION,-0.03885281038578695
REVERSE,ROBUSTNESS_2023,ROBUSTNESS_2022,C2,96,True,3,INTERCEPT,0.04047177570833175
REVERSE,ROBUSTNESS_2023,ROBUSTNESS_2022,C2,96,True,3,BTC_ETH_MEAN_SIGNED_CROSS_VENUE_LOG_RETURN_GAP,-0.02525050197849439
REVERSE,ROBUSTNESS_2023,ROBUSTNESS_2022,C2,96,True,3,BTC_ETH_CROSS_VENUE_LOG_RETURN_GAP_DISPERSION,-0.03995479877382527
REVERSE,ROBUSTNESS_2023,ROBUSTNESS_2022,C2,120,True,3,INTERCEPT,-0.014466453359039911
REVERSE,ROBUSTNESS_2023,ROBUSTNESS_2022,C2,120,True,3,BTC_ETH_MEAN_SIGNED_CROSS_VENUE_LOG_RETURN_GAP,0.04513033331924302
REVERSE,ROBUSTNESS_2023,ROBUSTNESS_2022,C2,120,True,3,BTC_ETH_CROSS_VENUE_LOG_RETURN_GAP_DISPERSION,-0.02026504732507058
REVERSE,ROBUSTNESS_2023,ROBUSTNESS_2022,C2,144,True,3,INTERCEPT,-0.009904426471149246
REVERSE,ROBUSTNESS_2023,ROBUSTNESS_2022,C2,144,True,3,BTC_ETH_MEAN_SIGNED_CROSS_VENUE_LOG_RETURN_GAP,0.02576668440131099
REVERSE,ROBUSTNESS_2023,ROBUSTNESS_2022,C2,144,True,3,BTC_ETH_CROSS_VENUE_LOG_RETURN_GAP_DISPERSION,-0.0028771874120383403
REVERSE,ROBUSTNESS_2023,ROBUSTNESS_2022,D2,24,True,3,INTERCEPT,0.037632681078127055
REVERSE,ROBUSTNESS_2023,ROBUSTNESS_2022,D2,24,True,3,BTC_ETH_MEAN_SIGNED_CROSS_VENUE_LOG_RETURN_GAP,-0.023680648082967555
REVERSE,ROBUSTNESS_2023,ROBUSTNESS_2022,D2,24,True,3,BTC_ETH_CROSS_VENUE_LOG_RETURN_GAP_DISPERSION,0.003998936471071813
REVERSE,ROBUSTNESS_2023,ROBUSTNESS_2022,D2,48,True,3,INTERCEPT,-0.0029570008560405804
REVERSE,ROBUSTNESS_2023,ROBUSTNESS_2022,D2,48,True,3,BTC_ETH_MEAN_SIGNED_CROSS_VENUE_LOG_RETURN_GAP,0.06247382226208721
REVERSE,ROBUSTNESS_2023,ROBUSTNESS_2022,D2,48,True,3,BTC_ETH_CROSS_VENUE_LOG_RETURN_GAP_DISPERSION,-0.005261130804431669
REVERSE,ROBUSTNESS_2023,ROBUSTNESS_2022,D2,72,True,3,INTERCEPT,0.08460690944120244
REVERSE,ROBUSTNESS_2023,ROBUSTNESS_2022,D2,72,True,3,BTC_ETH_MEAN_SIGNED_CROSS_VENUE_LOG_RETURN_GAP,-0.05940437754933606
REVERSE,ROBUSTNESS_2023,ROBUSTNESS_2022,D2,72,True,3,BTC_ETH_CROSS_VENUE_LOG_RETURN_GAP_DISPERSION,-0.042854408785602253
REVERSE,ROBUSTNESS_2023,ROBUSTNESS_2022,D2,96,True,3,INTERCEPT,0.007529283708122546
REVERSE,ROBUSTNESS_2023,ROBUSTNESS_2022,D2,96,True,3,BTC_ETH_MEAN_SIGNED_CROSS_VENUE_LOG_RETURN_GAP,0.03742504468570579
REVERSE,ROBUSTNESS_2023,ROBUSTNESS_2022,D2,96,True,3,BTC_ETH_CROSS_VENUE_LOG_RETURN_GAP_DISPERSION,0.007316576004330288
REVERSE,ROBUSTNESS_2023,ROBUSTNESS_2022,D2,120,True,3,INTERCEPT,-0.015588434024980197
REVERSE,ROBUSTNESS_2023,ROBUSTNESS_2022,D2,120,True,3,BTC_ETH_MEAN_SIGNED_CROSS_VENUE_LOG_RETURN_GAP,0.07688106712564644
REVERSE,ROBUSTNESS_2023,ROBUSTNESS_2022,D2,120,True,3,BTC_ETH_CROSS_VENUE_LOG_RETURN_GAP_DISPERSION,-0.013028006660025635
REVERSE,ROBUSTNESS_2023,ROBUSTNESS_2022,D2,144,True,3,INTERCEPT,-0.029971279746647435
REVERSE,ROBUSTNESS_2023,ROBUSTNESS_2022,D2,144,True,3,BTC_ETH_MEAN_SIGNED_CROSS_VENUE_LOG_RETURN_GAP,0.05073906705161058
REVERSE,ROBUSTNESS_2023,ROBUSTNESS_2022,D2,144,True,3,BTC_ETH_CROSS_VENUE_LOG_RETURN_GAP_DISPERSION,0.030586543482442323
REVERSE,ROBUSTNESS_2023,ROBUSTNESS_2022,E2,24,True,3,INTERCEPT,0.02160131215074692
REVERSE,ROBUSTNESS_2023,ROBUSTNESS_2022,E2,24,True,3,BTC_ETH_MEAN_SIGNED_CROSS_VENUE_LOG_RETURN_GAP,0.005732021841367293
REVERSE,ROBUSTNESS_2023,ROBUSTNESS_2022,E2,24,True,3,BTC_ETH_CROSS_VENUE_LOG_RETURN_GAP_DISPERSION,-8.632091798623301e-05
REVERSE,ROBUSTNESS_2023,ROBUSTNESS_2022,E2,48,True,3,INTERCEPT,-0.00873288218873892
REVERSE,ROBUSTNESS_2023,ROBUSTNESS_2022,E2,48,True,3,BTC_ETH_MEAN_SIGNED_CROSS_VENUE_LOG_RETURN_GAP,0.06347601051662263
REVERSE,ROBUSTNESS_2023,ROBUSTNESS_2022,E2,48,True,3,BTC_ETH_CROSS_VENUE_LOG_RETURN_GAP_DISPERSION,-0.0037772506592667265
REVERSE,ROBUSTNESS_2023,ROBUSTNESS_2022,E2,72,True,3,INTERCEPT,0.0568316698157146
REVERSE,ROBUSTNESS_2023,ROBUSTNESS_2022,E2,72,True,3,BTC_ETH_MEAN_SIGNED_CROSS_VENUE_LOG_RETURN_GAP,-0.03144827594360784
REVERSE,ROBUSTNESS_2023,ROBUSTNESS_2022,E2,72,True,3,BTC_ETH_CROSS_VENUE_LOG_RETURN_GAP_DISPERSION,-0.04601693274871915
REVERSE,ROBUSTNESS_2023,ROBUSTNESS_2022,E2,96,True,3,INTERCEPT,0.007833634060538594
REVERSE,ROBUSTNESS_2023,ROBUSTNESS_2022,E2,96,True,3,BTC_ETH_MEAN_SIGNED_CROSS_VENUE_LOG_RETURN_GAP,0.018136523052406536
REVERSE,ROBUSTNESS_2023,ROBUSTNESS_2022,E2,96,True,3,BTC_ETH_CROSS_VENUE_LOG_RETURN_GAP_DISPERSION,0.0003280713017547657
REVERSE,ROBUSTNESS_2023,ROBUSTNESS_2022,E2,120,True,3,INTERCEPT,-0.00672636708587826
REVERSE,ROBUSTNESS_2023,ROBUSTNESS_2022,E2,120,True,3,BTC_ETH_MEAN_SIGNED_CROSS_VENUE_LOG_RETURN_GAP,0.0528458233629102
REVERSE,ROBUSTNESS_2023,ROBUSTNESS_2022,E2,120,True,3,BTC_ETH_CROSS_VENUE_LOG_RETURN_GAP_DISPERSION,-0.030485714789505895
REVERSE,ROBUSTNESS_2023,ROBUSTNESS_2022,E2,144,True,3,INTERCEPT,-0.01671903306407664
REVERSE,ROBUSTNESS_2023,ROBUSTNESS_2022,E2,144,True,3,BTC_ETH_MEAN_SIGNED_CROSS_VENUE_LOG_RETURN_GAP,0.027394567129652565
REVERSE,ROBUSTNESS_2023,ROBUSTNESS_2022,E2,144,True,3,BTC_ETH_CROSS_VENUE_LOG_RETURN_GAP_DISPERSION,0.014041968993574261
