universe_id,landmark_age_hours,direction,training_period,evaluation_period,removed_pair,training_row_count,evaluation_row_count,training_pair_count,evaluation_pair_count,structural_support_pass,model_fit_pass,continuous_lopo_pass,classification_auc_lopo_pass,subset_required_lopo_pass,spearman_predicted_vs_actual,auc_adverse_score,subset_row_count,subset_actual_mean_rcv,subset_actual_negative_fraction
C2,96,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,BTC-USDT,18,47,6,9,True,True,False,False,False,-0.2842097421196877,0.39,41,0.0053893720419051295,0.5609756097560976
C2,96,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,DOGE-USDT,21,57,7,9,True,True,False,False,False,-0.14362832894461355,0.445679012345679,32,0.014192224598339418,0.46875
C2,96,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,ETH-USDT,17,50,6,9,True,True,False,False,False,-0.10553129170755686,0.4323671497584541,50,0.004650841952048608,0.54
C2,96,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,KAS-USDT,21,59,7,9,True,True,False,False,False,-0.13787459299718086,0.45517241379310347,31,0.016717656999551193,0.45161290322580644
C2,96,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,LINK-USDT,21,58,7,9,True,True,False,False,False,-0.08638119869622388,0.4886499402628435,30,0.013363243435327687,0.5
C2,96,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,LTC-USDT,21,57,7,9,True,True,False,False,False,-0.136173536072112,0.45874384236453203,30,0.019608443703390297,0.43333333333333335
C2,96,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,SHIB-USDT,21,55,7,9,True,True,False,False,False,-0.14530887979037885,0.45171957671957674,29,0.016777669158765177,0.4482758620689655
C2,96,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,SOL-USDT,17,49,6,9,True,True,False,False,False,-0.09107618617370711,0.44816053511705684,23,0.0052936488825311824,0.4782608695652174
C2,96,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,XMR-USDT,21,56,7,9,True,True,False,False,False,-0.15286255177501834,0.44125159642401024,30,0.01639960212593959,0.43333333333333335
C2,96,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,XRP-USDT,19,52,6,9,True,True,False,False,False,-0.2672787621359036,0.40476190476190477,38,0.006671887431335355,0.5
C2,120,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,ADA-USDT,19,59,6,10,True,True,True,True,True,0.27180332766688037,0.7134615384615385,32,-0.00999399560828611,0.8125
C2,120,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,ATOM-USDT,19,59,6,10,True,True,True,True,True,0.2909635148003987,0.7032051282051283,20,-0.017981394959656522,0.85
C2,120,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,AVAX-USDT,17,59,6,10,True,True,True,True,False,0.2991605183503266,0.6743589743589744,5,-0.020716546506618364,0.8
C2,120,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,BTC-USDT,18,46,6,9,True,True,True,True,True,0.29402155500317423,0.6764705882352942,26,-0.00836967646785937,0.7307692307692307
C2,120,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,DOGE-USDT,21,56,7,9,True,True,True,True,True,0.3459757506319472,0.7347083926031295,30,-0.011147924298497317,0.8333333333333334
C2,120,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,ETH-USDT,17,49,6,9,True,True,True,True,True,0.2355147769870584,0.5867346938775511,49,-0.0038531574146768873,0.7142857142857143
C2,120,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,KAS-USDT,21,58,7,9,True,True,True,True,True,0.26804836358025974,0.6967105263157894,31,-0.008298242286552921,0.8064516129032258
C2,120,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,LINK-USDT,21,57,7,9,True,True,True,True,True,0.3210487066169091,0.711218836565097,30,-0.013718433711179997,0.8333333333333334
C2,120,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,LTC-USDT,21,56,7,9,True,True,True,True,True,0.2922683715194752,0.6965277777777777,30,-0.008442093138881493,0.8
C2,120,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,SHIB-USDT,21,54,7,9,True,True,True,True,True,0.3484797920342896,0.7120300751879699,31,-0.010310511055471438,0.8064516129032258
C2,120,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,SOL-USDT,17,48,6,9,True,True,True,True,False,0.1616450749292225,0.693359375,11,-0.014691064385096998,0.9090909090909091
C2,120,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,XMR-USDT,21,55,7,9,True,True,True,True,True,0.2724434479490002,0.6980994152046783,30,-0.009808636348959565,0.8
C2,120,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,XRP-USDT,19,52,6,9,True,True,True,True,True,0.26725197300302234,0.7,26,-0.010293460294895918,0.8076923076923077
C2,144,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,ADA-USDT,19,60,6,10,True,True,True,True,True,0.07706350443914504,0.5814732142857143,48,-0.000996503946110319,0.5625
C2,144,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,ATOM-USDT,19,60,6,10,True,True,True,True,True,0.0725406672120085,0.5814732142857143,34,-0.001168763003080482,0.5294117647058824
C2,144,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,AVAX-USDT,17,60,6,10,True,True,True,True,True,0.06431418405924678,0.5731026785714286,23,-0.0033929479445190644,0.5652173913043478
C2,144,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,BTC-USDT,18,47,6,9,True,True,True,True,False,0.06438731592836759,0.5918181818181818,38,0.0010034487103324466,0.5526315789473685
C2,144,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,DOGE-USDT,21,57,7,9,True,True,True,True,True,0.08999842359172011,0.5856079404466501,44,-0.0010837274344498511,0.5909090909090909
C2,144,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,ETH-USDT,17,50,6,9,True,True,True,True,True,0.14565871719805015,0.5905448717948718,39,-0.002399360320356679,0.5384615384615384
C2,144,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,KAS-USDT,21,59,7,9,True,True,True,True,True,0.041845504185458564,0.5607638888888888,46,-0.00048810834839617444,0.5652173913043478
C2,144,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,LINK-USDT,21,58,7,9,True,True,True,True,True,0.07477861128323607,0.5811298076923077,44,-0.00274396456513653,0.5909090909090909
C2,144,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,LTC-USDT,21,57,7,9,True,True,True,True,False,0.1417090954562472,0.6074074074074074,44,0.0004256326064284546,0.5681818181818182
C2,144,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,SHIB-USDT,21,55,7,9,True,True,True,True,False,0.0035405942235513356,0.5462962962962963,41,0.001456923954600978,0.5365853658536586
C2,144,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,SOL-USDT,17,49,6,9,True,True,True,True,False,0.06660063297573898,0.5986622073578596,33,0.0014703812018366483,0.5151515151515151
C2,144,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,XMR-USDT,21,56,7,9,True,True,True,True,True,0.03963561482147007,0.5564102564102564,42,-0.0005122742835432886,0.5714285714285714
C2,144,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,XRP-USDT,19,52,6,9,True,True,True,True,True,0.04808155320091284,0.5401785714285714,40,-0.004058407890864001,0.575
D2,24,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,ADA-USDT,40,127,7,12,True,True,False,False,False,-0.0719681831748963,0.41915052160953803,57,0.019964042623894337,0.49122807017543857
D2,24,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,ATOM-USDT,42,127,7,12,True,True,False,False,False,-0.06712811483891971,0.427471435668157,60,0.020927788456027496,0.4666666666666667
D2,24,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,AVAX-USDT,40,125,7,11,True,True,False,False,False,-0.10214878139080824,0.38906009244992296,56,0.021064365852495194,0.44642857142857145
D2,24,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,BTC-USDT,38,102,7,11,True,True,False,False,False,-0.08746405327417228,0.39776665383134385,51,0.02413464582515462,0.47058823529411764
D2,24,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,DOGE-USDT,45,122,8,11,True,True,False,False,False,-0.08405838926133612,0.41150323275862066,58,0.020800347216837507,0.46551724137931033
D2,24,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,ETH-USDT,33,107,7,11,True,True,False,False,False,-0.06521984597826821,0.41385964912280704,46,0.024676481201516304,0.43478260869565216
D2,24,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,INJ-USDT,45,125,8,11,True,True,False,False,False,-0.06380860592605002,0.42217948717948717,60,0.01884013083779246,0.4666666666666667
D2,24,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,LINK-USDT,45,122,8,11,True,True,False,False,False,-0.05535615219375308,0.4261853448275862,58,0.020462779324106995,0.46551724137931033
D2,24,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,LTC-USDT,45,115,8,11,True,True,False,False,False,-0.057868475737960084,0.4354204476709014,54,0.026974319387651467,0.4444444444444444
D2,24,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,LUNC-USDT,43,127,7,12,True,True,False,False,False,-0.06929022302210593,0.42213114754098363,60,0.020927788456027496,0.4666666666666667
D2,24,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,OP-USDT,45,123,8,11,True,True,False,False,False,-0.08676484009561103,0.39920634920634923,59,0.02262807921935256,0.4406779661016949
D2,24,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,SHIB-USDT,45,120,8,11,True,True,False,False,False,-0.08009683165015204,0.4167130144605117,58,0.02040373723187936,0.4482758620689655
D2,24,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,SOL-USDT,38,103,7,11,True,True,False,False,False,-0.09383101335658305,0.41037735849056606,59,0.017019806682270284,0.4406779661016949
D2,24,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,XMR-USDT,45,122,8,11,True,True,False,False,False,-0.05759782761205145,0.4273976293103448,59,0.020614137881835533,0.4745762711864407
D2,24,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,XRP-USDT,41,111,7,11,True,True,False,False,False,-0.0943043928793262,0.42576348278102666,54,0.0227361174092605,0.4444444444444444
D2,48,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,ADA-USDT,40,127,7,12,True,True,True,True,False,0.20621311483333937,0.6300843253968254,104,0.015512620310006019,0.5480769230769231
D2,48,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,ATOM-USDT,42,127,7,12,True,True,True,True,False,0.20153135759400057,0.6274801587301587,98,0.013661719091213992,0.5510204081632653
D2,48,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,AVAX-USDT,40,125,7,11,True,True,True,True,False,0.27253663243855203,0.6752432155657963,111,0.024565579614417507,0.5225225225225225
D2,48,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,BTC-USDT,38,102,7,11,True,True,True,True,False,0.19775030769373447,0.5996153846153847,86,0.020866689109586244,0.5348837209302325
D2,48,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,DOGE-USDT,45,122,8,11,True,True,True,True,False,0.19354657623350802,0.619758064516129,100,0.015957950632001495,0.54
D2,48,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,ETH-USDT,33,107,7,11,True,True,True,True,False,0.19869292259076324,0.6373165618448637,92,0.019589387171363274,0.532608695652174
D2,48,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,INJ-USDT,45,125,8,11,True,True,True,True,False,0.21191754011632175,0.6373527905785971,102,0.014442942152941328,0.5490196078431373
D2,48,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,LINK-USDT,45,122,8,11,True,True,True,True,False,0.18928154940477196,0.6301075268817204,101,0.01586465363805488,0.5544554455445545
D2,48,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,LTC-USDT,45,115,8,11,True,True,True,True,False,0.2207639772354944,0.6325136612021858,94,0.01922205184216766,0.5212765957446809
D2,48,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,LUNC-USDT,43,127,7,12,True,True,True,True,False,0.20637859855979587,0.6323164682539683,101,0.01608068702225457,0.5445544554455446
D2,48,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,OP-USDT,45,123,8,11,True,True,True,True,False,0.20300792079265886,0.6282390269698572,100,0.01619300075789926,0.55
D2,48,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,SHIB-USDT,45,120,8,11,True,True,True,True,False,0.2404252234499137,0.6492081133648235,97,0.015647264199684083,0.5463917525773195
D2,48,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,SOL-USDT,38,103,7,11,True,True,True,True,False,0.1694752441448335,0.6144419306184012,85,0.004884027316904759,0.5529411764705883
D2,48,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,XMR-USDT,45,122,8,11,True,True,True,True,False,0.20042765283656008,0.6308787960225746,100,0.016309058544665363,0.55
D2,48,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,XRP-USDT,41,111,7,11,True,True,True,True,False,0.11675962331760338,0.589993502274204,89,0.017738873884390726,0.550561797752809
D2,72,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,ADA-USDT,19,60,6,11,True,True,False,False,False,-0.1672597040954861,0.46,60,0.032483333628810236,0.4166666666666667
D2,72,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,ATOM-USDT,19,60,6,11,True,True,False,False,False,-0.12163084587046354,0.47085714285714286,60,0.032483333628810236,0.4166666666666667
D2,72,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,AVAX-USDT,17,59,6,10,True,True,False,False,False,-0.14517333977682859,0.4758823529411765,41,0.042528857765527936,0.4146341463414634
D2,72,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,BTC-USDT,18,48,6,10,True,True,False,False,False,-0.18713516297360602,0.4355716878402904,43,0.04611611602894707,0.37209302325581395
D2,72,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,DOGE-USDT,21,57,7,10,True,True,False,False,False,-0.1548537867857353,0.48863636363636365,57,0.03377591386132191,0.42105263157894735
D2,72,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,ETH-USDT,17,49,6,10,True,True,False,False,False,0.008320360336143641,0.4503367003367003,49,0.03402145281273661,0.4489795918367347
D2,72,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,INJ-USDT,21,59,7,10,True,True,False,False,False,-0.16363584996978955,0.47941176470588237,59,0.031019520633448545,0.423728813559322
D2,72,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,LINK-USDT,21,58,7,10,True,True,False,False,False,-0.1512871559629665,0.48424242424242425,58,0.030577918219282286,0.43103448275862066
D2,72,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,LTC-USDT,21,57,7,10,True,True,False,False,False,-0.194394476057204,0.45652173913043476,57,0.03718182673341788,0.40350877192982454
D2,72,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,SHIB-USDT,21,55,7,10,True,True,False,True,False,-0.09683649390898817,0.5158402203856749,55,0.03325582820818237,0.4
D2,72,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,SOL-USDT,17,49,6,10,True,True,True,False,False,0.08794468241033909,0.484006734006734,49,0.01497955786560144,0.4489795918367347
D2,72,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,XMR-USDT,21,57,7,10,True,True,False,False,False,-0.17444879131134,0.475974025974026,57,0.034511238511954555,0.38596491228070173
D2,72,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,XRP-USDT,19,52,6,10,True,True,False,False,False,-0.21052859880018351,0.4754224270353303,52,0.0362982573495925,0.40384615384615385
D2,96,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,ADA-USDT,19,60,6,11,True,True,False,True,False,0.09437241143381049,0.5371428571428571,33,0.03047634294138237,0.3939393939393939
D2,96,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,ATOM-USDT,19,60,6,11,True,True,True,True,False,0.12405991554483159,0.5548571428571428,18,0.02487446598169115,0.5
D2,96,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,AVAX-USDT,17,59,6,10,True,True,False,False,False,-0.021664452065472878,0.49058823529411766,27,0.026744156855659888,0.4444444444444444
D2,96,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,BTC-USDT,18,48,6,10,True,True,True,True,False,0.22773815095755373,0.6361161524500908,40,0.028870919494884434,0.45
D2,96,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,DOGE-USDT,21,57,7,10,True,True,False,True,False,0.11726374550181434,0.5404040404040404,25,0.021879289994625656,0.44
D2,96,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,ETH-USDT,17,49,6,10,True,True,True,True,False,0.1759661311688096,0.5413793103448276,49,0.03392056252358005,0.40816326530612246
D2,96,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,INJ-USDT,21,59,7,10,True,True,False,True,False,0.08832172112391035,0.5352941176470588,25,0.021879289994625656,0.44
D2,96,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,LINK-USDT,21,58,7,10,True,True,False,True,False,0.06121130706974916,0.5248484848484849,25,0.021879289994625656,0.44
