horizon_hours,hard_gates_passed,worst_universe_2x_net_return,worst_universe_2x_profit_factor,worst_universe_2x_maximum_drawdown,worst_universe_2x_turnover,selection_rank
168,False,0.5236665713084678,1.0853610899685913,0.5253071935508506,256.7950453144137,1
72,False,-0.16089275076478138,0.9688204073072253,0.5171099791653828,260.27391121970425,2
24,False,-0.7059713868922545,0.8086739589910907,0.7295069706135158,259.1696382283846,3
