run_id,universe_id,cost_multiplier,pair,signal_time,entry_time,entry_price,initial_stop,quantity,entry_notional,entry_cost,exit_time,exit_price,exit_reason,exit_notional,exit_cost,gross_pnl,net_pnl,gross_return,net_return_on_entry_notional,holding_hours,mfe_return,mae_return,exit_capture_ratio,base_cost_dollars_per_multiplier,score,membership_rank,horizon_hours
C2_H24_1x,C2,1.0,ETH-USDT,2019-04-01 13:00:00+00:00,2019-04-01 14:00:00+00:00,142.27,141.43,13.391696757751838,1905.2366977253541,2.3815458721566927,2019-04-01 15:00:00+00:00,141.43,HARD_STOP_STATIC,1893.9876724488424,2.367484590561053,-11.249025276511702,-15.998055739229448,-0.005904266535460723,-0.0083968862022915,1.0,0.0005623110986152646,-0.005904266535460723,-10.50000000000079,4.749030462717745,0.4166666666666667,3,24
C2_H24_1x,C2,1.0,LTC-USDT,2019-04-01 07:00:00+00:00,2019-04-01 08:00:00+00:00,60.485,60.122,1.1331091127958997,68.53610468746,0.085670130859325,2019-04-01 16:00:00+00:00,60.122,HARD_STOP_STATIC,68.12478607951508,0.08515598259939385,-0.4113186079449207,-0.5821447214036396,-0.006001487972224551,-0.00849398611225937,8.0,0.0034058030916757076,-0.006001487972224551,-1.7621359223300623,0.17082611345871881,0.4166666666666667,4,24
C2_H24_1x,C2,1.0,NEO-USDT,2019-04-01 09:00:00+00:00,2019-04-01 10:00:00+00:00,10.1651,9.9012,6.888921135166009,70.026572231076,0.087533215288845,2019-04-01 22:00:00+00:00,9.9012,HARD_STOP_STATIC,68.20858594350568,0.0852607324293821,-1.8179862875703208,-1.990780235288548,-0.02596137765491746,-0.028428925932848827,12.0,0.0,-0.02596137765491746,,0.1727939477182271,0.6666666666666667,5,24
C2_H24_1x,C2,1.0,XRP-USDT,2019-04-01 01:00:00+00:00,2019-04-01 02:00:00+00:00,0.30999,0.3076,255.47790085267388,79.19559448532037,0.09899449310665047,2019-04-02 02:00:00+00:00,0.31115,FIXED_HORIZON_24H_OPEN,79.49194885030947,0.09936493606288684,0.2963543649890994,0.09799493581956208,0.0037420561953611653,0.0012373786251169102,24.0,0.013323010419691084,-0.0060324526597631545,0.2808716707021784,0.1983594291695373,0.5,6,24
C2_H24_1x,C2,1.0,KCS-USDT,2019-04-01 03:00:00+00:00,2019-04-01 04:00:00+00:00,1.66358,1.6408,3407.89589823128,5669.307458379593,7.086634322974492,2019-04-02 04:00:00+00:00,1.77,FIXED_HORIZON_24H_OPEN,6031.975739869366,7.539969674836708,362.6682814897731,348.04167749196193,0.06397047331658223,0.061390510224936634,24.0,0.06397047331658223,-0.0017492395917239056,1.0,14.626603997811198,0.6666666666666666,2,24
C2_H24_1x,C2,1.0,ETH-USDT,2019-04-01 23:00:00+00:00,2019-04-02 00:00:00+00:00,141.43,139.8,25.04718143399044,3542.422870209268,4.428028587761585,2019-04-03 00:00:00+00:00,160.8,FIXED_HORIZON_24H_OPEN,4027.5867745856626,5.034483468232079,485.16390437639484,475.7013923204012,0.13695821254330776,0.13428701477762853,24.0,0.13660468076080035,-0.0066463975111362705,1.0025879917184277,9.462512055993663,0.5,3,24
C2_H24_1x,C2,1.0,NEO-USDT,2019-04-02 00:00:00+00:00,2019-04-02 01:00:00+00:00,10.1199,9.8121,6.925439211769581,70.08475227918699,0.08760594034898374,2019-04-03 01:00:00+00:00,11.6195,FIXED_HORIZON_24H_OPEN,80.47014092115666,0.10058767615144582,10.38538864196967,10.19719502546924,0.14818328244350254,0.1454980533404481,24.0,0.14131562564847489,0.0,1.0485980001398505,0.18819361650042957,0.5833333333333334,5,24
C2_H24_1x,C2,1.0,XRP-USDT,2019-04-02 02:00:00+00:00,2019-04-02 03:00:00+00:00,0.31193,0.30875,454.6215366212724,141.8100959182735,0.1772626198978419,2019-04-03 03:00:00+00:00,0.36045,FIXED_HORIZON_24H_OPEN,163.86833287513764,0.20483541609392206,22.058236956864135,21.676138920872372,0.15554771903952802,0.15285328439072868,24.0,0.17757189112941996,0.0,0.8759703917674672,0.38209803599176395,0.5833333333333334,6,24
C2_H24_1x,C2,1.0,LTC-USDT,2019-04-02 05:00:00+00:00,2019-04-02 06:00:00+00:00,64.913,59.996,1.4927170979189563,96.8967449772132,0.1211209312215165,2019-04-03 06:00:00+00:00,78.356,FIXED_HORIZON_24H_OPEN,116.96334092453773,0.14620417615567216,20.06659594732453,19.799270839947344,0.2070925700553048,0.2043337043427357,24.0,0.4959052886170723,-0.019641674240907014,0.41760508469837543,0.2673251073771887,0.5833333333333334,4,24
C2_H24_1x,C2,1.0,KCS-USDT,2019-04-02 08:00:00+00:00,2019-04-02 09:00:00+00:00,1.78775,1.55,2114.3541812651592,3779.936687556788,4.7249208594459855,2019-04-03 09:00:00+00:00,2.09192,FIXED_HORIZON_24H_OPEN,4423.059798872212,5.5288247485902655,643.123111315424,632.8693657073877,0.1701412389875543,0.1674285624388199,24.0,0.18193259683960283,-0.025702698923227518,0.935188316679478,10.25374560803625,0.5,2,24
C2_H24_1x,C2,1.0,BTC-USDT,2019-04-04 03:00:00+00:00,2019-04-04 04:00:00+00:00,4986.7,4800.0,2.71784968044146,13553.101001457428,16.941376251821787,2019-04-04 21:00:00+00:00,4800.0,HARD_STOP_STATIC,13045.678466119007,16.307098082648757,-507.42253533842086,-540.6710096728914,-0.037439589307558085,-0.03989278982092368,17.0,0.010748591252732309,-0.037439589307558085,-3.4832089552238656,33.248474334470544,0.6666666666666667,1,24
C2_H24_1x,C2,1.0,LTC-USDT,2019-04-04 01:00:00+00:00,2019-04-04 02:00:00+00:00,85.759,76.536,21.903444431083734,1878.41749096531,2.3480218637066375,2019-04-05 02:00:00+00:00,85.747,FIXED_HORIZON_24H_OPEN,1878.154649632137,2.3476933120401715,-0.2628413331729007,-4.95855650891971,-0.0001399270047458545,-0.00263975209598987,24.0,0.10775545423803923,-0.07051154980818342,-0.0012985607618222843,4.695715175746809,0.8333333333333333,4,24
C2_H24_1x,C2,1.0,NEO-USDT,2019-04-04 03:00:00+00:00,2019-04-04 04:00:00+00:00,12.3618,11.4648,60.105647649974166,743.0139951194507,0.9287674938993133,2019-04-05 04:00:00+00:00,12.8735,FIXED_HORIZON_24H_OPEN,773.7700550219424,0.967212568777428,30.756059902491756,28.860079839815015,0.04139364817421409,0.03884190611399631,24.0,0.10239609118413173,-0.03316669093497715,0.404250276504977,1.8959800626767414,0.6666666666666667,5,24
C2_H24_1x,C2,1.0,KCS-USDT,2019-04-04 10:00:00+00:00,2019-04-04 11:00:00+00:00,1.795,1.45809,1506.7950070120712,2704.6970375866676,3.3808712969833348,2019-04-05 11:00:00+00:00,1.5924,FIXED_HORIZON_24H_OPEN,2399.4203691660223,2.999275461457528,-305.27666842064536,-311.6568151790862,-0.11286908077994429,-0.11522799442896926,24.0,0.025777158774373365,-0.18126462395543175,-4.378647071536615,6.380146758440863,0.5,2,24
C2_H24_1x,C2,1.0,BTC-USDT,2019-04-05 01:00:00+00:00,2019-04-05 02:00:00+00:00,4934.5,4800.0,3.6981783216234625,18248.660928050977,22.810826160063723,2019-04-06 02:00:00+00:00,4987.9,FIXED_HORIZON_24H_OPEN,18446.143650425667,23.057679563032085,197.48272237469064,151.61421665159483,0.010821765123112614,0.008308237916708762,24.0,0.019799371770189422,-0.011956631877596546,0.5465711361310067,45.86850572309581,0.75,1,24
C2_H24_1x,C2,1.0,LTC-USDT,2019-04-05 01:00:00+00:00,2019-04-05 02:00:00+00:00,85.747,79.712,8.005988137559688,686.4894648313306,0.8581118310391632,2019-04-06 02:00:00+00:00,87.789,FIXED_HORIZON_24H_OPEN,702.8376926082275,0.8785471157602843,16.34822777689692,14.611568830097472,0.023814244230118797,0.021284476424831243,24.0,0.043570037435712194,-0.016478710625444593,0.546573875802995,1.7366589467994475,0.75,4,24
C2_H24_1x,C2,1.0,XRP-USDT,2019-04-05 04:00:00+00:00,2019-04-05 05:00:00+00:00,0.34141,0.32301,1657.795458698858,565.9879475543771,0.7074849344429714,2019-04-06 05:00:00+00:00,0.35826,FIXED_HORIZON_24H_OPEN,593.9218010334529,0.7424022512918161,27.933853479075765,26.483966293340977,0.0493541489704461,0.04679245628423304,24.0,0.12193550276793297,0.0,0.40475618544319014,1.4498871857347877,0.5833333333333333,6,24
C2_H24_1x,C2,1.0,ETH-USDT,2019-04-05 05:00:00+00:00,2019-04-05 06:00:00+00:00,163.45,152.81,36.46885326188053,5960.834065654372,7.4510425820679655,2019-04-06 06:00:00+00:00,163.8,FIXED_HORIZON_24H_OPEN,5973.598164296031,7.46699770537004,12.764098641659075,-2.1539416457789304,0.0021413276231265765,-0.0003613490364024206,24.0,0.029733863566840046,-0.011134903640256932,0.07201646090535772,14.918040287438005,0.5833333333333334,3,24
C2_H24_1x,C2,1.0,LTC-USDT,2019-04-06 04:00:00+00:00,2019-04-06 05:00:00+00:00,87.551,86.954,2.1160817725496948,185.26507526849832,0.23158134408562292,2019-04-06 07:00:00+00:00,86.954,HARD_STOP_STATIC,184.00177445028615,0.2300022180628577,-1.2633008182121728,-1.7248843803606535,-0.006818882708364393,-0.00931035910497884,2.0,0.0007195805873148053,-0.006818882708364393,-9.476190476190872,0.46158356214848056,0.6666666666666667,4,24
C2_H24_1x,C2,1.0,NEO-USDT,2019-04-06 13:00:00+00:00,2019-04-06 14:00:00+00:00,13.2059,12.8905,7.622229519942914,100.65840081741413,0.12582300102176766,2019-04-06 22:00:00+00:00,12.8905,HARD_STOP_STATIC,98.25434962682414,0.12281793703353018,-2.404051190589996,-2.652692128645294,-0.02388326429853327,-0.026353410218160074,8.0,0.022270348859221967,-0.02388326429853327,-1.0724243454607316,0.24864093805529786,0.8333333333333333,5,24
C2_H24_1x,C2,1.0,BTC-USDT,2019-04-06 13:00:00+00:00,2019-04-06 14:00:00+00:00,4979.3,4949.5,1.4546563809749866,7243.170517788751,9.053963147235939,2019-04-06 22:00:00+00:00,4949.5,HARD_STOP_STATIC,7199.8217576356965,8.99977719704462,-43.34876015305417,-61.402500497334735,-0.005984776976683537,-0.008477296005462556,8.0,0.04412266784487784,-0.005984776976683537,-0.1356395084205749,18.05374034428056,0.4166666666666667,1,24
C2_H24_1x,C2,1.0,LTC-USDT,2019-04-06 13:00:00+00:00,2019-04-06 14:00:00+00:00,87.705,85.216,2.3707733241768456,207.92867439693023,0.2599108429961628,2019-04-07 14:00:00+00:00,93.251,FIXED_HORIZON_24H_OPEN,221.07698325281504,0.2763462290660188,13.148308855884807,12.612051783822626,0.06323470725728297,0.06065566387321144,24.0,0.11861353400604302,-0.001436634171369966,0.533115447467077,0.5362570720621817,0.8333333333333333,4,24
C2_H24_1x,C2,1.0,NEO-USDT,2019-04-07 00:00:00+00:00,2019-04-07 01:00:00+00:00,13.0223,12.8516,14.204572889096706,184.97620953368403,0.23122026191710504,2019-04-07 16:00:00+00:00,12.8516,HARD_STOP_STATIC,182.55148894151523,0.22818936117689403,-2.4247205921687964,-2.8841302152627954,-0.013108283482948457,-0.015591898128594734,15.0,0.014106571035838567,-0.013108283482948457,-0.9292324442024996,0.4594096230939991,0.9166666666666666,5,24
C2_H24_1x,C2,1.0,BTC-USDT,2019-04-07 00:00:00+00:00,2019-04-07 01:00:00+00:00,5044.3,4935.3,1.8800693691060981,9483.63391858189,11.854542398227364,2019-04-08 01:00:00+00:00,5166.0,FIXED_HORIZON_24H_OPEN,9712.438360802103,12.14054795100263,228.80444222021288,204.8093518709829,0.024126241500307177,0.021596083698431974,24.0,0.03590190908550239,-0.0026366393751363626,0.6720044174489215,23.995090349229997,0.5,1,24
C2_H24_1x,C2,1.0,ETH-USDT,2019-04-07 02:00:00+00:00,2019-04-07 03:00:00+00:00,164.91,162.65,30.48211071270722,5026.804877632548,6.283506097040685,2019-04-08 03:00:00+00:00,182.23,FIXED_HORIZON_24H_OPEN,5554.755035176637,6.943443793970796,527.950157544089,514.7232076530776,0.10502698441574188,0.10239570068522225,24.0,0.12079315990540307,-0.000606391364986969,0.869477911646585,13.226949891011483,0.6666666666666666,3,24
