variant_id,symbol,signal_count,entry_signal_count,accepted_signals,rejected_signals,closed_trades,initial_equity,final_equity,net_return,cagr,gross_profit,gross_loss,fees,slippage,win_rate,average_win,average_loss,expectancy,profit_factor,maximum_drawdown,sharpe,sortino,exposure,turnover,average_holding_period,time_in_cash,best_trade,worst_trade,longest_losing_streak,delta_net_return,delta_expectancy,delta_profit_factor,delta_maximum_drawdown
RD12_E02_NO_MEDIUM_TERM_ALIGNMENT,ADA/USDT,11,6,12,0,6,100000.0,120762.19230887333,0.20762192308873328,0.09927454756151444,22775.02952418873,-1867.526221320932,145.31099399446532,72.6607420382439,0.5,7564.913544194272,-644.1827745698274,3460.3653848122226,11.743427242751054,0.024785290734998418,1.746340219261905,1.3976139842861024,0.13305898491083676,1.4531099399446532,16.166666666666668,0.8669410150891632,19074.160545083974,-1022.6018046863454,2,0.1858787351589528,2735.5924538195422,9.241244505022397,0.006375474758394572
RD12_E02_NO_MEDIUM_TERM_ALIGNMENT,AVAX/USDT,6,4,8,0,4,100000.0,102136.5734686185,0.02136573468618508,0.010663092732879464,4598.722722119798,-2377.1977261765815,84.95152732470598,42.47632966268439,0.25,4574.964629186243,-812.7970535225774,534.1433671546276,1.8762226106992,0.04065542504485174,0.2923978820341967,0.10544336496770736,0.05761316872427984,0.8495152732470598,10.5,0.9423868312757202,4574.964629186243,-1017.5038216075425,3,0.03568526218628121,1250.119742159431,1.8762226106992,0.009896528364804685
RD12_E02_NO_MEDIUM_TERM_ALIGNMENT,BTC/USDT,21,13,26,0,13,100000.0,108359.39534791514,0.08359395347915144,0.04110169499741634,14823.861637518115,-6078.062564686234,386.40372491675504,193.20409720917002,0.46153846153846156,2436.989168998718,-894.6485237253117,643.0304113780866,2.334825133834466,0.051537773427748165,0.8434835545749687,0.7021508006517956,0.2661179698216735,3.8640372491675503,14.923076923076923,0.7338820301783264,6858.815661853341,-1124.4010357831735,3,0.0,0.0,0.0,0.0
RD12_E02_NO_MEDIUM_TERM_ALIGNMENT,DOT/USDT,8,6,12,0,6,100000.0,97004.16517558222,-0.029958348244177757,-0.015144510717694959,1089.3170687779607,-3968.3506795562835,116.80121363944046,58.39990166129296,0.3333333333333333,525.5889288556452,-1011.7531705322635,-499.3058040696272,0.25974167621295574,0.04121954812124337,-0.5100493286727663,-0.20899501810789958,0.07956104252400549,1.1680121363944047,9.666666666666666,0.9204389574759945,638.462779079867,-1017.4891196350807,3,-0.003567607585097665,160.46271240737343,0.12407469150589182,1.942890293094024e-16
RD12_E02_NO_MEDIUM_TERM_ALIGNMENT,ETH/USDT,13,8,16,0,8,100000.0,108085.00879307554,0.08085008793075543,0.039778199409153725,12023.44662967221,-3685.171916268013,253.26592032865514,126.63507639177502,0.5,2974.1831605524703,-952.9309622835844,1010.6260991344428,3.1210898567354746,0.03560834399959882,1.0025215390648925,0.785379955283931,0.1906721536351166,2.5326592032865514,17.375,0.8093278463648834,5543.936256931691,-1118.3250547616121,4,0.09624005763111687,1267.1255941404675,2.550102242108726,0.001304174297805695
RD12_E03_NO_RSI_ENTRY_FILTER,ADA/USDT,7,4,8,0,4,100000.0,108191.63707290395,0.08191637072903957,0.04029271648246491,9696.656733562048,-1389.8461276265473,115.17353303153178,57.58885761563178,0.5,4819.538340430585,-723.719803978601,2047.909268225992,6.659398173071258,0.024324798307583374,0.9888697135524422,0.5600888858561427,0.0823045267489712,1.151735330315318,15.0,0.9176954732510288,5804.0232632439,-1030.6822177364927,2,0.060173182799259095,1323.1363372333117,4.157215435342603,0.005914982330979528
RD12_E03_NO_RSI_ENTRY_FILTER,AVAX/USDT,5,3,6,0,3,100000.0,102633.1159650635,0.02633115965063504,0.013125247357927083,4127.7220019433435,-1428.8027101369867,65.80332674286626,32.90234632684266,0.3333333333333333,4107.031836673688,-736.957935805099,877.7053216878302,2.7864764304267307,0.03634018853292539,0.4856499403280469,0.16246785409513792,0.0438957475994513,0.6580332674286626,10.666666666666666,0.9561042524005487,4107.031836673688,-1059.4669432081337,1,0.04065068715073117,1593.6816966926335,2.7864764304267307,0.005581291852878329
RD12_E03_NO_RSI_ENTRY_FILTER,BTC/USDT,25,15,30,0,15,100000.0,116206.90389531435,0.1620690389531434,0.0782711130361311,23135.512536536473,-6469.3098332355485,459.298807986515,229.6536279573403,0.4666666666666667,3270.11387837848,-835.4866566668683,1080.4602596876273,3.4247700076939345,0.029160760992227537,1.5130015374752532,1.6010587737269053,0.3662551440329218,4.59298807986515,17.8,0.6337448559670782,10118.26932750617,-1162.7650365981642,3,0.07847508547399196,437.4298483095407,1.0899448738594684,-0.022377012435520628
RD12_E03_NO_RSI_ENTRY_FILTER,DOT/USDT,7,5,10,0,5,100000.0,105914.48132329252,0.05914481323292531,0.029249159522905632,9114.105279024827,-3075.7674652188434,123.85649051347913,61.929770323635594,0.4,4528.283134245538,-1047.361648399524,1182.896264658501,2.8823429112985757,0.027622154569189164,0.6890407106891325,0.39379321384489646,0.09465020576131687,1.2385649051347913,13.8,0.9053497942386831,5462.979017972514,-1099.2934682849077,2,0.0855355538920054,1842.6647811355015,2.7466759265915117,-0.013597393552054013
RD12_E03_NO_RSI_ENTRY_FILTER,ETH/USDT,15,10,20,0,10,100000.0,103854.6791264768,0.0385467912647679,0.01915734376338496,10424.650399936505,-6299.659979374318,270.311294085403,135.15671207948466,0.3,3444.9477699165677,-925.73774046756,385.4679126476784,1.5948428184006151,0.04787701752953546,0.5919653087977679,0.4517947063746162,0.1906721536351166,2.70311294085403,13.9,0.8093278463648834,8296.585547454571,-1072.6515837470463,5,0.05393676096512934,641.967407653703,1.0238552037738664,0.013572847827742332
RD12_E04_NO_VOLUME_CONFIRMATION,ADA/USDT,5,3,6,0,3,100000.0,102174.31879297804,0.021743187929780472,0.010850465792678454,3647.957266092879,-1389.8461276265473,83.79234548829015,41.89674774611663,0.3333333333333333,3621.7584009352436,-723.719803978601,724.7729309926805,2.5021827377286554,0.018409815976603846,0.48218724255019013,0.1657091960172005,0.05212620027434842,0.8379234548829015,12.666666666666666,0.9478737997256516,3621.7584009352436,-1030.6822177364927,2,0.0,0.0,0.0,0.0
RD12_E04_NO_VOLUME_CONFIRMATION,AVAX/USDT,6,3,6,0,3,100000.0,98579.40670607824,-0.01420593293921757,-0.007152764870236417,0.0,-1359.27814670535,61.3151472164034,30.657241452975384,0.0,0.0,-473.53109797391784,-473.53109797391784,0.0,0.03064719667118127,-0.43924898021491376,-0.10768628993996823,0.03429355281207133,0.613151472164034,8.333333333333334,0.9657064471879286,-414.4489284020644,-514.9514186377612,3,0.00011359456087856046,242.44527703088562,0.0,-0.00011170000886578935
RD12_E04_NO_VOLUME_CONFIRMATION,BTC/USDT,22,14,28,0,14,100000.0,107216.67957323015,0.07216679573230156,0.03557876894039569,14704.04521748615,-7059.234251079652,428.1313931763753,214.06766130784456,0.42857142857142855,2417.2751593091994,-910.871422828134,515.4771123735802,1.990353768979723,0.05153777342774813,0.7283752469930524,0.6283418551102627,0.2812071330589849,4.281313931763752,14.642857142857142,0.7187928669410151,6786.476835606592,-1112.4088092773588,3,-0.01142715774684988,-127.55329900450636,-0.34447136485474306,-3.469446951953614e-17
RD12_E04_NO_VOLUME_CONFIRMATION,DOT/USDT,6,4,8,0,4,100000.0,97638.25426997652,-0.02361745730023479,-0.011919837540013245,434.8106926847456,-2712.8740943303897,83.68232837783194,41.84060513321684,0.25,415.41018741236104,-925.7186391452791,-590.436432505869,0.14958115416001255,0.04121332971198367,-0.46224798266363104,-0.14129462150217556,0.04526748971193416,0.8368232837783193,8.25,0.9547325102880658,415.41018741236104,-1018.8619994204657,2,0.002773283358845302,69.33208397113162,0.013914169452948627,-6.218409259503566e-06
RD12_E04_NO_VOLUME_CONFIRMATION,ETH/USDT,12,8,16,0,8,100000.0,97848.97434284065,-0.021510256571593445,-0.010850527608976201,2169.175919911767,-4116.481445808614,203.72013126251323,101.85960426977623,0.375,697.7317024086034,-848.8441528770342,-268.87820714492,0.4931871416281137,0.04132507712706026,-0.4457326371967973,-0.2681309016526407,0.15363511659807957,2.0372013126251325,14.0,0.8463648834019204,1939.5355834523805,-1066.6921387619047,2,-0.006120286871232006,-12.378712138895423,-0.07780047299863513,0.007020907425267134
RD12_E05_NO_VOLATILITY_SANITY,ADA/USDT,5,3,6,0,3,100000.0,102174.31879297804,0.021743187929780472,0.010850465792678454,3647.957266092879,-1389.8461276265473,83.79234548829015,41.89674774611663,0.3333333333333333,3621.7584009352436,-723.719803978601,724.7729309926805,2.5021827377286554,0.018409815976603846,0.48218724255019013,0.1657091960172005,0.05212620027434842,0.8379234548829015,12.666666666666666,0.9478737997256516,3621.7584009352436,-1030.6822177364927,2,0.0,0.0,0.0,0.0
RD12_E05_NO_VOLATILITY_SANITY,AVAX/USDT,5,3,6,0,3,100000.0,99034.57552891264,-0.009654244710873616,-0.004855405944236391,483.0933934004852,-1392.2950067100353,56.222857777820366,28.11120861630901,0.3333333333333333,471.34418346671265,-718.3843272770415,-321.8081570291235,0.3280585096095373,0.026171422377692866,-0.24906203495035942,-0.05936566904205957,0.03566529492455418,0.5622285777782037,8.666666666666666,0.9643347050754458,471.34418346671265,-1022.3197261520187,1,0.0046652827892225135,394.16821797567997,0.3280585096095373,-0.004587474302354191
RD12_E05_NO_VOLATILITY_SANITY,BTC/USDT,21,13,26,0,13,100000.0,108359.39534791514,0.08359395347915144,0.04110169499741634,14823.861637518115,-6078.062564686234,386.40372491675504,193.20409720917002,0.46153846153846156,2436.989168998718,-894.6485237253117,643.0304113780866,2.334825133834466,0.051537773427748165,0.8434835545749687,0.7021508006517956,0.2661179698216735,3.8640372491675503,14.923076923076923,0.7338820301783264,6858.815661853341,-1124.4010357831735,3,0.0,0.0,0.0,0.0
RD12_E05_NO_VOLATILITY_SANITY,DOT/USDT,6,5,10,0,5,100000.0,96374.69713036747,-0.036253028696325296,-0.018356088898583645,429.18649983587204,-3960.7894503248385,93.69991914356409,46.84908838331651,0.2,410.0369363752993,-1008.8349515019574,-725.0605739265061,0.1016115014068542,0.04121954812124304,-0.6752882384035803,-0.23145736132736852,0.05761316872427984,0.9369991914356408,8.4,0.9423868312757202,410.0369363752993,-1023.9294774931985,3,-0.009862288037245204,-65.29205744950548,-0.03405548330020973,-1.3877787807814457e-16
RD12_E05_NO_VOLATILITY_SANITY,ETH/USDT,9,6,12,0,6,100000.0,98461.00302996386,-0.015389969700361439,-0.007751245750734714,2095.578907341699,-3487.691623251534,146.8842541263122,73.44179739542646,0.3333333333333333,1024.1524939591216,-896.8254894885976,-256.4994950060246,0.5709876146267489,0.034304169701793126,-0.36878977755396436,-0.18017368442745646,0.1111111111111111,1.4688425412631216,13.5,0.8888888888888888,1939.5355834523805,-1059.5824776131235,3,0.0,0.0,0.0,0.0
RD12_X01_NO_TRAILING_STOP,ADA/USDT,5,3,6,0,3,100000.0,102174.31879297804,0.021743187929780472,0.010850465792678454,3647.957266092879,-1389.8461276265473,83.79234548829015,41.89674774611663,0.3333333333333333,3621.7584009352436,-723.719803978601,724.7729309926805,2.5021827377286554,0.018409815976603846,0.48218724255019013,0.1657091960172005,0.05212620027434842,0.8379234548829015,12.666666666666666,0.9478737997256516,3621.7584009352436,-1030.6822177364927,2,0.0,0.0,0.0,0.0
RD12_X01_NO_TRAILING_STOP,AVAX/USDT,2,2,4,0,2,100000.0,97956.24142686755,-0.02043758573132448,-0.010306635948845178,0.0,-2000.095301285432,43.66327184702403,21.831141357472035,0.0,0.0,-1021.8792865662278,-1021.8792865662278,0.0,0.03677491675516533,-0.6611451570937885,-0.10300204661039364,0.010973936899862825,0.43663271847024027,4.0,0.9890260631001372,-1011.1882378004451,-1032.5703353320107,2,-0.006118058231228352,-305.9029115614244,0.0,0.006016020075118273
RD12_X01_NO_TRAILING_STOP,BTC/USDT,21,13,26,0,13,100000.0,108956.94303159884,0.08956943031598841,0.04397818288620603,15439.396682753722,-6094.540508163569,387.9131429913236,193.9589561994445,0.46153846153846156,2539.4170035184975,-897.0798556445936,688.9956178152945,2.4263649798589877,0.04630748024707805,0.8680564015759056,0.7497907250247684,0.27023319615912206,3.8791314299132362,15.153846153846153,0.729766803840878,6896.638588037038,-1130.601543199319,3,0.005975476836836968,45.96520643720794,0.09153984602452159,-0.005230293180670115
RD12_X01_NO_TRAILING_STOP,DOT/USDT,5,4,8,0,4,100000.0,97360.925934092,-0.026390740659080092,-0.013328908689063113,433.57848342608014,-2988.890408234647,83.76214109943567,41.88044219184717,0.25,414.23295721152834,-1017.7690077065104,-659.7685164770006,0.13566698470706393,0.04121954812124318,-0.5157292166447607,-0.15538398189798452,0.0411522633744856,0.8376214109943566,7.5,0.9588477366255144,414.23295721152834,-1023.9294774931985,2,0.0,0.0,0.0,0.0
RD12_X01_NO_TRAILING_STOP,ETH/USDT,9,6,12,0,6,100000.0,98461.00302996386,-0.015389969700361439,-0.007751245750734714,2095.578907341699,-3487.691623251534,146.8842541263122,73.44179739542646,0.3333333333333333,1024.1524939591216,-896.8254894885976,-256.4994950060246,0.5709876146267489,0.034304169701793126,-0.36878977755396436,-0.18017368442745646,0.1111111111111111,1.4688425412631216,13.5,0.8888888888888888,1939.5355834523805,-1059.5824776131235,3,0.0,0.0,0.0,0.0
RD12_X02_NO_EMA50_EXIT,ADA/USDT,4,3,6,0,3,100000.0,101538.8074774822,0.01538807477482207,0.007691085772788542,3625.26743416217,-2003.4441628482916,83.01579383167396,41.508312748733,0.3333333333333333,3599.2315226259293,-1030.2120225718625,512.9358258274015,1.7468401861786975,0.02451518253540082,0.32879869773540815,0.1209133210591305,0.05761316872427984,0.8301579383167396,14.0,0.9423868312757202,3599.2315226259293,-1030.6822177364927,2,-0.006355113154958403,-211.837105165279,-0.7553425515499579,0.006105366558796975
RD12_X02_NO_EMA50_EXIT,AVAX/USDT,3,2,4,0,2,100000.0,98568.04724999038,-0.01431952750009613,-0.007210166613469293,0.0,-1387.5620111110202,44.39073889858658,22.195028107547536,0.0,0.0,-715.9763750048035,-715.9763750048035,0.0,0.030758896680047058,-0.4809157751658764,-0.06441432548758208,0.010973936899862825,0.44390738898586574,4.0,0.9890260631001372,-414.4489284020644,-1017.5038216075425,2,0.0,0.0,0.0,0.0
RD12_X02_NO_EMA50_EXIT,BTC/USDT,21,13,26,0,13,100000.0,108344.47443572535,0.08344474435725346,0.04102976737576225,14822.911083413022,-6092.056461196618,386.3801864910553,193.1923242572643,0.46153846153846156,2436.8317610417866,-896.6451615036242,641.8826489019498,2.329475502363902,0.05166837513102074,0.8420622926994958,0.7022500309620472,0.26886145404663925,3.863801864910553,15.076923076923077,0.7311385459533608,6857.871214111751,-1124.2462075925293,3,-0.0001492091218979752,-1.1477624761367906,-0.005349631470564109,0.00013060170327257314
RD12_X02_NO_EMA50_EXIT,DOT/USDT,5,4,8,0,4,100000.0,97360.925934092,-0.026390740659080092,-0.013328908689063113,433.57848342608014,-2988.890408234647,83.76214109943567,41.88044219184717,0.25,414.23295721152834,-1017.7690077065104,-659.7685164770006,0.13566698470706393,0.04121954812124318,-0.5157292166447607,-0.15538398189798452,0.0411522633744856,0.8376214109943566,7.5,0.9588477366255144,414.23295721152834,-1023.9294774931985,2,0.0,0.0,0.0,0.0
RD12_X02_NO_EMA50_EXIT,ETH/USDT,9,6,12,0,6,100000.0,98461.00302996386,-0.015389969700361439,-0.007751245750734714,2095.578907341699,-3487.691623251534,146.8842541263122,73.44179739542646,0.3333333333333333,1024.1524939591216,-896.8254894885976,-256.4994950060246,0.5709876146267489,0.034304169701793126,-0.36878977755396436,-0.18017368442745646,0.1111111111111111,1.4688425412631216,13.5,0.8888888888888888,1939.5355834523805,-1059.5824776131235,3,0.0,0.0,0.0,0.0
RD12_X03_NO_RSI_EXIT,ADA/USDT,5,3,6,0,3,100000.0,102174.31879297804,0.021743187929780472,0.010850465792678454,3647.957266092879,-1389.8461276265473,83.79234548829015,41.89674774611663,0.3333333333333333,3621.7584009352436,-723.719803978601,724.7729309926805,2.5021827377286554,0.018409815976603846,0.48218724255019013,0.1657091960172005,0.05212620027434842,0.8379234548829015,12.666666666666666,0.9478737997256516,3621.7584009352436,-1030.6822177364927,2,0.0,0.0,0.0,0.0
RD12_X03_NO_RSI_EXIT,AVAX/USDT,3,2,4,0,2,100000.0,98568.04724999038,-0.01431952750009613,-0.007210166613469293,0.0,-1387.5620111110202,44.39073889858658,22.195028107547536,0.0,0.0,-715.9763750048035,-715.9763750048035,0.0,0.030758896680047058,-0.4809157751658764,-0.06441432548758208,0.010973936899862825,0.44390738898586574,4.0,0.9890260631001372,-414.4489284020644,-1017.5038216075425,2,0.0,0.0,0.0,0.0
RD12_X03_NO_RSI_EXIT,BTC/USDT,21,13,26,0,13,100000.0,107742.19852940676,0.07742198529406763,0.038122309373099794,14184.158508746483,-6057.246797067922,384.71318227180797,192.35867095349963,0.46153846153846156,2330.5437290156146,-891.5805492409905,595.5537330312887,2.2405254491984965,0.05521786930469847,0.7722849161730838,0.6820841289726788,0.3004115226337449,3.84713182271808,16.846153846153847,0.6995884773662551,6819.749006012014,-1117.9966373479042,3,-0.006171968185083809,-47.476678346797826,-0.0942996846359696,0.0036800958769503053
RD12_X03_NO_RSI_EXIT,DOT/USDT,5,4,8,0,4,100000.0,97360.925934092,-0.026390740659080092,-0.013328908689063113,433.57848342608014,-2988.890408234647,83.76214109943567,41.88044219184717,0.25,414.23295721152834,-1017.7690077065104,-659.7685164770006,0.13566698470706393,0.04121954812124318,-0.5157292166447607,-0.15538398189798452,0.0411522633744856,0.8376214109943566,7.5,0.9588477366255144,414.23295721152834,-1023.9294774931985,2,0.0,0.0,0.0,0.0
RD12_X03_NO_RSI_EXIT,ETH/USDT,8,6,12,0,6,100000.0,97245.73077694561,-0.027542692230543953,-0.013914788931557731,1962.9988153050656,-4572.082652233464,145.18538612597243,72.59205894004171,0.16666666666666666,1939.5355834523805,-938.7609613013501,-459.0448705090617,0.41321181076036956,0.046223440390714354,-0.521315082841411,-0.24520045156490047,0.13305898491083676,1.451853861259724,16.166666666666668,0.8669410150891632,1939.5355834523805,-1059.5824776131235,5,-0.012152722530182514,-202.54537550303712,-0.1577758038663793,0.011919270688921228
RD12_X04_NO_TIME_STOP,ADA/USDT,5,3,6,0,3,100000.0,100968.09894888813,0.009680989488881409,0.004845458567594996,2440.5299947316093,-1389.8461276265473,82.58491821692888,41.292732102614245,0.3333333333333333,2415.5385568453357,-723.719803978601,322.69964962937786,1.6688354688969922,0.02369610834236115,0.19231983045385584,0.07034401568464929,0.06035665294924554,0.8258491821692888,14.666666666666666,0.9396433470507545,2415.5385568453357,-1030.6822177364927,2,-0.012062198440899063,-402.0732813633026,-0.8333472688316632,0.005286292365757304
RD12_X04_NO_TIME_STOP,AVAX/USDT,3,2,4,0,2,100000.0,98568.04724999038,-0.01431952750009613,-0.007210166613469293,0.0,-1387.5620111110202,44.39073889858658,22.195028107547536,0.0,0.0,-715.9763750048035,-715.9763750048035,0.0,0.030758896680047058,-0.4809157751658764,-0.06441432548758208,0.010973936899862825,0.44390738898586574,4.0,0.9890260631001372,-414.4489284020644,-1017.5038216075425,2,0.0,0.0,0.0,0.0
RD12_X04_NO_TIME_STOP,BTC/USDT,20,12,24,0,12,100000.0,107858.98995228313,0.07858989952283135,0.038686746074063194,13140.929530148725,-4924.996314708243,356.9432631573695,178.47373018042114,0.5,2157.1465961815984,-847.3149374677461,654.9158293569261,2.545861639862465,0.051537773427748276,0.7425249354104606,0.6447346021193335,0.30864197530864196,3.5694326315736946,18.75,0.691358024691358,6591.994067205643,-1065.0715972307535,3,-0.005004053956320087,11.885417978839541,0.21103650602799906,1.1102230246251565e-16
RD12_X04_NO_TIME_STOP,DOT/USDT,5,4,8,0,4,100000.0,97360.925934092,-0.026390740659080092,-0.013328908689063113,433.57848342608014,-2988.890408234647,83.76214109943567,41.88044219184717,0.25,414.23295721152834,-1017.7690077065104,-659.7685164770006,0.13566698470706393,0.04121954812124318,-0.5157292166447607,-0.15538398189798452,0.0411522633744856,0.8376214109943566,7.5,0.9588477366255144,414.23295721152834,-1023.9294774931985,2,0.0,0.0,0.0,0.0
RD12_X04_NO_TIME_STOP,ETH/USDT,9,6,12,0,6,100000.0,97468.94087576242,-0.02531059124237578,-0.012779860582676772,1066.1041769559847,-3452.550737434027,144.61256375953297,72.3057033445522,0.3333333333333333,510.04915272000443,-887.7893574193959,-421.84318737292915,0.2872579787409272,0.05031632715335364,-0.5553442667483681,-0.26833680803729204,0.12208504801097393,1.4461256375953295,14.833333333333334,0.877914951989026,912.4248273448413,-1048.9064572299562,3,-0.00992062154201434,-165.34369236690458,-0.2837296358858217,0.016012157451560517
RD12_G01_BREAKOUT_CORE_ONLY,ADA/USDT,31,17,34,0,17,100000.0,136109.81741355357,0.3610981741355357,0.167278854608214,43126.506634850135,-6540.829678546115,475.859542750448,237.9389772792074,0.35294117647058826,7154.979456637236,-620.0053932972581,2124.106906679622,6.294648577977028,0.03754744824446938,2.1086410829253177,2.209446380744148,0.27709190672153633,4.7585954275044795,11.882352941176471,0.7229080932784637,21498.28898822852,-1189.9805984235409,5,0.3393549862057552,1399.3339756869418,3.792465840248372,0.019137632267865533
RD12_G01_BREAKOUT_CORE_ONLY,AVAX/USDT,23,13,26,0,13,100000.0,114065.18974433864,0.14065189744338635,0.06825441755072092,21134.078525784567,-6766.530885300255,302.35789614567625,151.18257775539269,0.3076923076923077,5258.181863608881,-774.1708566774319,1081.9376726414337,3.018674362387205,0.06048874079508753,0.9707734230477344,0.7786021714895301,0.23319615912208505,3.023578961456762,13.076923076923077,0.766803840877915,6677.62967364612,-1139.758131076886,5,0.15497142494348248,1797.9140476462371,3.018674362387205,0.029729844115040472
RD12_G01_BREAKOUT_CORE_ONLY,BTC/USDT,28,17,34,0,17,100000.0,125838.34394074876,0.25838343940748754,0.12221967692426627,34378.52094147161,-7935.980356290942,604.1966444319312,302.10500837736396,0.5294117647058824,3780.631054334778,-1023.4169435330333,1519.9025847499256,4.1558916558912165,0.02916076099222734,1.9843033982253275,2.396534259868107,0.41975308641975306,6.041966444319311,18.0,0.5802469135802469,10896.214473664062,-1252.1644572959913,3,0.1747894859283361,876.872173371839,1.8210665220567503,-0.022377012435520826
