decision_id,control_position_id,universe_id,period_id,pair,signal_time,entry_time,decision_time,landmark_age_hours,governor_state,control_exit_time,control_exit_reason,decision_open,control_exit_price,quantity,exit_side_cost,immediate_net_liquidation_value,control_exit_net_liquidation_value,target_evaluable,rcv_return,rcv_dollars,hazard_eligible,time_failure_event,right_censored
C2:000001|024h,C2:000001,C2,ROBUSTNESS_2022,AVAX-USDT,2022-01-01 18:00:00+00:00,2022-01-01 19:00:00+00:00,2022-01-02 19:00:00+00:00,24,CAUTION,2022-01-04 19:00:00+00:00,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,115.192,107.591,79.27350239141732,0.00125,9120.258695862804,8518.454001550237,True,-0.06598548510313218,-601.8046943125664,True,1.0,False
D2:000001|024h,D2:000001,D2,ROBUSTNESS_2022,AVAX-USDT,2022-01-01 18:00:00+00:00,2022-01-01 19:00:00+00:00,2022-01-02 19:00:00+00:00,24,CAUTION,2022-01-04 19:00:00+00:00,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,115.192,107.591,79.27350239141732,0.00125,9120.258695862804,8518.454001550237,True,-0.06598548510313218,-601.8046943125664,True,1.0,False
E2:000001|024h,E2:000001,E2,ROBUSTNESS_2022,AVAX-USDT,2022-01-01 18:00:00+00:00,2022-01-01 19:00:00+00:00,2022-01-02 19:00:00+00:00,24,CAUTION,2022-01-04 19:00:00+00:00,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,115.192,107.591,79.27350239141732,0.00125,9120.258695862804,8518.454001550237,True,-0.06598548510313218,-601.8046943125664,True,1.0,False
C2:000002|024h,C2:000002,C2,ROBUSTNESS_2022,ETH-USDT,2022-01-02 17:00:00+00:00,2022-01-02 18:00:00+00:00,2022-01-03 18:00:00+00:00,24,CAUTION,2022-01-05 18:00:00+00:00,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,3748.67,3792.5,2.347874813094988,0.00125,8790.406115760281,8893.184834626913,True,0.01169214681473707,102.7787188666316,True,1.0,False
D2:000002|024h,D2:000002,D2,ROBUSTNESS_2022,ETH-USDT,2022-01-02 17:00:00+00:00,2022-01-02 18:00:00+00:00,2022-01-03 18:00:00+00:00,24,CAUTION,2022-01-05 18:00:00+00:00,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,3748.67,3792.5,2.347874813094988,0.00125,8790.406115760281,8893.184834626913,True,0.01169214681473707,102.7787188666316,True,1.0,False
E2:000002|024h,E2:000002,E2,ROBUSTNESS_2022,ETH-USDT,2022-01-02 17:00:00+00:00,2022-01-02 18:00:00+00:00,2022-01-03 18:00:00+00:00,24,CAUTION,2022-01-05 18:00:00+00:00,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,3748.67,3792.5,2.347874813094988,0.00125,8790.406115760281,8893.184834626913,True,0.01169214681473707,102.7787188666316,True,1.0,False
C2:000001|048h,C2:000001,C2,ROBUSTNESS_2022,AVAX-USDT,2022-01-01 18:00:00+00:00,2022-01-01 19:00:00+00:00,2022-01-03 19:00:00+00:00,48,CAUTION,2022-01-04 19:00:00+00:00,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,109.866,107.591,79.27350239141732,0.00125,8698.575785468287,8518.454001550237,True,-0.020707043125261837,-180.1217839180499,True,1.0,False
D2:000001|048h,D2:000001,D2,ROBUSTNESS_2022,AVAX-USDT,2022-01-01 18:00:00+00:00,2022-01-01 19:00:00+00:00,2022-01-03 19:00:00+00:00,48,CAUTION,2022-01-04 19:00:00+00:00,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,109.866,107.591,79.27350239141732,0.00125,8698.575785468287,8518.454001550237,True,-0.020707043125261837,-180.1217839180499,True,1.0,False
E2:000001|048h,E2:000001,E2,ROBUSTNESS_2022,AVAX-USDT,2022-01-01 18:00:00+00:00,2022-01-01 19:00:00+00:00,2022-01-03 19:00:00+00:00,48,CAUTION,2022-01-04 19:00:00+00:00,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,109.866,107.591,79.27350239141732,0.00125,8698.575785468287,8518.454001550237,True,-0.020707043125261837,-180.1217839180499,True,1.0,False
C2:000002|048h,C2:000002,C2,ROBUSTNESS_2022,ETH-USDT,2022-01-02 17:00:00+00:00,2022-01-02 18:00:00+00:00,2022-01-04 18:00:00+00:00,48,LOCKED,2022-01-05 18:00:00+00:00,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,3851.67,3792.5,2.347874813094988,0.00125,9031.93493262688,8893.184834626913,True,-0.015362167579257902,-138.7500979999677,True,1.0,False
D2:000002|048h,D2:000002,D2,ROBUSTNESS_2022,ETH-USDT,2022-01-02 17:00:00+00:00,2022-01-02 18:00:00+00:00,2022-01-04 18:00:00+00:00,48,LOCKED,2022-01-05 18:00:00+00:00,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,3851.67,3792.5,2.347874813094988,0.00125,9031.93493262688,8893.184834626913,True,-0.015362167579257902,-138.7500979999677,True,1.0,False
E2:000002|048h,E2:000002,E2,ROBUSTNESS_2022,ETH-USDT,2022-01-02 17:00:00+00:00,2022-01-02 18:00:00+00:00,2022-01-04 18:00:00+00:00,48,LOCKED,2022-01-05 18:00:00+00:00,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,3851.67,3792.5,2.347874813094988,0.00125,9031.93493262688,8893.184834626913,True,-0.015362167579257902,-138.7500979999677,True,1.0,False
C2:000003|024h,C2:000003,C2,ROBUSTNESS_2022,ETH-USDT,2022-02-09 20:00:00+00:00,2022-02-09 21:00:00+00:00,2022-02-10 21:00:00+00:00,24,CAUTION,2022-02-12 21:00:00+00:00,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,3121.5,2953.22,5.508955876364044,0.00125,17174.710510860274,16248.822224854326,True,-0.053909979176677836,-925.8882860059475,True,1.0,False
D2:000003|024h,D2:000003,D2,ROBUSTNESS_2022,ETH-USDT,2022-02-09 20:00:00+00:00,2022-02-09 21:00:00+00:00,2022-02-10 21:00:00+00:00,24,CAUTION,2022-02-12 21:00:00+00:00,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,3121.5,2953.22,5.508955876364044,0.00125,17174.710510860274,16248.822224854326,True,-0.053909979176677836,-925.8882860059475,True,1.0,False
E2:000003|024h,E2:000003,E2,ROBUSTNESS_2022,ETH-USDT,2022-02-09 20:00:00+00:00,2022-02-09 21:00:00+00:00,2022-02-10 21:00:00+00:00,24,CAUTION,2022-02-12 21:00:00+00:00,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,3121.5,2953.22,5.508955876364044,0.00125,17174.710510860274,16248.822224854326,True,-0.053909979176677836,-925.8882860059475,True,1.0,False
C2:000003|048h,C2:000003,C2,ROBUSTNESS_2022,ETH-USDT,2022-02-09 20:00:00+00:00,2022-02-09 21:00:00+00:00,2022-02-11 21:00:00+00:00,48,LOCKED,2022-02-12 21:00:00+00:00,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,2991.59,2953.22,5.508955876364044,0.00125,16459.936638534196,16248.822224854326,True,-0.012825955428384384,-211.11441367987027,True,1.0,False
D2:000003|048h,D2:000003,D2,ROBUSTNESS_2022,ETH-USDT,2022-02-09 20:00:00+00:00,2022-02-09 21:00:00+00:00,2022-02-11 21:00:00+00:00,48,LOCKED,2022-02-12 21:00:00+00:00,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,2991.59,2953.22,5.508955876364044,0.00125,16459.936638534196,16248.822224854326,True,-0.012825955428384384,-211.11441367987027,True,1.0,False
E2:000003|048h,E2:000003,E2,ROBUSTNESS_2022,ETH-USDT,2022-02-09 20:00:00+00:00,2022-02-09 21:00:00+00:00,2022-02-11 21:00:00+00:00,48,LOCKED,2022-02-12 21:00:00+00:00,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,2991.59,2953.22,5.508955876364044,0.00125,16459.936638534196,16248.822224854326,True,-0.012825955428384384,-211.11441367987027,True,1.0,False
C2:000004|024h,C2:000004,C2,ROBUSTNESS_2022,ATOM-USDT,2022-02-14 23:00:00+00:00,2022-02-15 00:00:00+00:00,2022-02-16 00:00:00+00:00,24,OPEN,2022-02-22 00:00:00+00:00,MAX_HOLD_168H,28.5662,24.614,648.7648285202093,0.00125,18509.57991216841,15948.736617334938,True,-0.13835231847428064,-2560.843294833472,True,0.0,False
D2:000004|024h,D2:000004,D2,ROBUSTNESS_2022,ATOM-USDT,2022-02-14 23:00:00+00:00,2022-02-15 00:00:00+00:00,2022-02-16 00:00:00+00:00,24,OPEN,2022-02-22 00:00:00+00:00,MAX_HOLD_168H,28.5662,24.614,648.7648285202093,0.00125,18509.57991216841,15948.736617334938,True,-0.13835231847428064,-2560.843294833472,True,0.0,False
E2:000004|024h,E2:000004,E2,ROBUSTNESS_2022,ATOM-USDT,2022-02-14 23:00:00+00:00,2022-02-15 00:00:00+00:00,2022-02-16 00:00:00+00:00,24,OPEN,2022-02-22 00:00:00+00:00,MAX_HOLD_168H,28.5662,24.614,648.7648285202093,0.00125,18509.57991216841,15948.736617334938,True,-0.13835231847428064,-2560.843294833472,True,0.0,False
C2:000005|024h,C2:000005,C2,ROBUSTNESS_2022,BTC-USDT,2022-02-15 02:00:00+00:00,2022-02-15 03:00:00+00:00,2022-02-16 03:00:00+00:00,24,OPEN,2022-02-18 03:00:00+00:00,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,43986.0,40791.6,0.4076875451953389,0.00125,17910.128682508475,16609.439484504448,True,-0.07262310735233946,-1300.6891980040273,True,1.0,False
C2:000006|024h,C2:000006,C2,ROBUSTNESS_2022,ETH-USDT,2022-02-15 02:00:00+00:00,2022-02-15 03:00:00+00:00,2022-02-16 03:00:00+00:00,24,OPEN,2022-02-18 03:00:00+00:00,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,3137.9,2908.91,5.864356968177758,0.00125,18378.763523281934,17037.563020016587,True,-0.07297555690111224,-1341.200503265347,True,1.0,False
C2:000007|024h,C2:000007,C2,ROBUSTNESS_2022,SOL-USDT,2022-02-15 02:00:00+00:00,2022-02-15 03:00:00+00:00,2022-02-16 03:00:00+00:00,24,OPEN,2022-02-18 03:00:00+00:00,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,103.218,94.985,173.5952634721269,0.00125,17895.758210184664,16468.33491827385,True,-0.07976321959348187,-1427.4232919108144,True,1.0,False
D2:000005|024h,D2:000005,D2,ROBUSTNESS_2022,BTC-USDT,2022-02-15 02:00:00+00:00,2022-02-15 03:00:00+00:00,2022-02-16 03:00:00+00:00,24,OPEN,2022-02-18 03:00:00+00:00,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,43986.0,40791.6,0.4076875451953389,0.00125,17910.128682508475,16609.439484504448,True,-0.07262310735233946,-1300.6891980040273,True,1.0,False
D2:000006|024h,D2:000006,D2,ROBUSTNESS_2022,ETH-USDT,2022-02-15 02:00:00+00:00,2022-02-15 03:00:00+00:00,2022-02-16 03:00:00+00:00,24,OPEN,2022-02-18 03:00:00+00:00,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,3137.9,2908.91,5.864356968177758,0.00125,18378.763523281934,17037.563020016587,True,-0.07297555690111224,-1341.200503265347,True,1.0,False
D2:000007|024h,D2:000007,D2,ROBUSTNESS_2022,SOL-USDT,2022-02-15 02:00:00+00:00,2022-02-15 03:00:00+00:00,2022-02-16 03:00:00+00:00,24,OPEN,2022-02-18 03:00:00+00:00,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,103.218,94.985,173.5952634721269,0.00125,17895.758210184664,16468.33491827385,True,-0.07976321959348187,-1427.4232919108144,True,1.0,False
E2:000005|024h,E2:000005,E2,ROBUSTNESS_2022,BTC-USDT,2022-02-15 02:00:00+00:00,2022-02-15 03:00:00+00:00,2022-02-16 03:00:00+00:00,24,OPEN,2022-02-18 03:00:00+00:00,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,43986.0,40791.6,0.4076875451953389,0.00125,17910.128682508475,16609.439484504448,True,-0.07262310735233946,-1300.6891980040273,True,1.0,False
E2:000006|024h,E2:000006,E2,ROBUSTNESS_2022,ETH-USDT,2022-02-15 02:00:00+00:00,2022-02-15 03:00:00+00:00,2022-02-16 03:00:00+00:00,24,OPEN,2022-02-18 03:00:00+00:00,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,3137.9,2908.91,5.864356968177758,0.00125,18378.763523281934,17037.563020016587,True,-0.07297555690111224,-1341.200503265347,True,1.0,False
E2:000007|024h,E2:000007,E2,ROBUSTNESS_2022,SOL-USDT,2022-02-15 02:00:00+00:00,2022-02-15 03:00:00+00:00,2022-02-16 03:00:00+00:00,24,OPEN,2022-02-18 03:00:00+00:00,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,103.218,94.985,173.5952634721269,0.00125,17895.758210184664,16468.33491827385,True,-0.07976321959348187,-1427.4232919108144,True,1.0,False
C2:000008|024h,C2:000008,C2,ROBUSTNESS_2022,AVAX-USDT,2022-02-15 08:00:00+00:00,2022-02-15 09:00:00+00:00,2022-02-16 09:00:00+00:00,24,OPEN,2022-02-22 09:00:00+00:00,MAX_HOLD_168H,97.028,68.945,199.988550810618,0.00125,19380.233496667577,13770.975372343508,True,-0.2894319165601683,-5609.258124324069,True,0.0,False
D2:000008|024h,D2:000008,D2,ROBUSTNESS_2022,AVAX-USDT,2022-02-15 08:00:00+00:00,2022-02-15 09:00:00+00:00,2022-02-16 09:00:00+00:00,24,OPEN,2022-02-22 09:00:00+00:00,MAX_HOLD_168H,97.028,68.945,199.988550810618,0.00125,19380.233496667577,13770.975372343508,True,-0.2894319165601683,-5609.258124324069,True,0.0,False
E2:000008|024h,E2:000008,E2,ROBUSTNESS_2022,AVAX-USDT,2022-02-15 08:00:00+00:00,2022-02-15 09:00:00+00:00,2022-02-16 09:00:00+00:00,24,OPEN,2022-02-22 09:00:00+00:00,MAX_HOLD_168H,97.028,68.945,199.988550810618,0.00125,19380.233496667577,13770.975372343508,True,-0.2894319165601683,-5609.258124324069,True,0.0,False
C2:000004|048h,C2:000004,C2,ROBUSTNESS_2022,ATOM-USDT,2022-02-14 23:00:00+00:00,2022-02-15 00:00:00+00:00,2022-02-17 00:00:00+00:00,48,OPEN,2022-02-22 00:00:00+00:00,MAX_HOLD_168H,28.7164,24.614,648.7648285202093,0.00125,18606.90258381559,15948.736617334938,True,-0.14285913276037376,-2658.165966480652,True,0.0,False
D2:000004|048h,D2:000004,D2,ROBUSTNESS_2022,ATOM-USDT,2022-02-14 23:00:00+00:00,2022-02-15 00:00:00+00:00,2022-02-17 00:00:00+00:00,48,OPEN,2022-02-22 00:00:00+00:00,MAX_HOLD_168H,28.7164,24.614,648.7648285202093,0.00125,18606.90258381559,15948.736617334938,True,-0.14285913276037376,-2658.165966480652,True,0.0,False
E2:000004|048h,E2:000004,E2,ROBUSTNESS_2022,ATOM-USDT,2022-02-14 23:00:00+00:00,2022-02-15 00:00:00+00:00,2022-02-17 00:00:00+00:00,48,OPEN,2022-02-22 00:00:00+00:00,MAX_HOLD_168H,28.7164,24.614,648.7648285202093,0.00125,18606.90258381559,15948.736617334938,True,-0.14285913276037376,-2658.165966480652,True,0.0,False
C2:000005|048h,C2:000005,C2,ROBUSTNESS_2022,BTC-USDT,2022-02-15 02:00:00+00:00,2022-02-15 03:00:00+00:00,2022-02-17 03:00:00+00:00,48,OPEN,2022-02-18 03:00:00+00:00,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,44011.1,40791.6,0.4076875451953389,0.00125,17920.348848696147,16609.439484504448,True,-0.0731520002908358,-1310.9093641916988,True,1.0,False
C2:000006|048h,C2:000006,C2,ROBUSTNESS_2022,ETH-USDT,2022-02-15 02:00:00+00:00,2022-02-15 03:00:00+00:00,2022-02-17 03:00:00+00:00,48,OPEN,2022-02-18 03:00:00+00:00,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,3142.35,2908.91,5.864356968177758,0.00125,18404.827291304686,17037.563020016587,True,-0.07428835107483234,-1367.2642712880988,True,1.0,False
C2:000007|048h,C2:000007,C2,ROBUSTNESS_2022,SOL-USDT,2022-02-15 02:00:00+00:00,2022-02-15 03:00:00+00:00,2022-02-17 03:00:00+00:00,48,OPEN,2022-02-18 03:00:00+00:00,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,102.228,94.985,173.5952634721269,0.00125,17724.113723485803,16468.33491827385,True,-0.07085143013655748,-1255.778805211954,True,1.0,False
D2:000005|048h,D2:000005,D2,ROBUSTNESS_2022,BTC-USDT,2022-02-15 02:00:00+00:00,2022-02-15 03:00:00+00:00,2022-02-17 03:00:00+00:00,48,OPEN,2022-02-18 03:00:00+00:00,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,44011.1,40791.6,0.4076875451953389,0.00125,17920.348848696147,16609.439484504448,True,-0.0731520002908358,-1310.9093641916988,True,1.0,False
D2:000006|048h,D2:000006,D2,ROBUSTNESS_2022,ETH-USDT,2022-02-15 02:00:00+00:00,2022-02-15 03:00:00+00:00,2022-02-17 03:00:00+00:00,48,OPEN,2022-02-18 03:00:00+00:00,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,3142.35,2908.91,5.864356968177758,0.00125,18404.827291304686,17037.563020016587,True,-0.07428835107483234,-1367.2642712880988,True,1.0,False
D2:000007|048h,D2:000007,D2,ROBUSTNESS_2022,SOL-USDT,2022-02-15 02:00:00+00:00,2022-02-15 03:00:00+00:00,2022-02-17 03:00:00+00:00,48,OPEN,2022-02-18 03:00:00+00:00,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,102.228,94.985,173.5952634721269,0.00125,17724.113723485803,16468.33491827385,True,-0.07085143013655748,-1255.778805211954,True,1.0,False
E2:000005|048h,E2:000005,E2,ROBUSTNESS_2022,BTC-USDT,2022-02-15 02:00:00+00:00,2022-02-15 03:00:00+00:00,2022-02-17 03:00:00+00:00,48,OPEN,2022-02-18 03:00:00+00:00,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,44011.1,40791.6,0.4076875451953389,0.00125,17920.348848696147,16609.439484504448,True,-0.0731520002908358,-1310.9093641916988,True,1.0,False
E2:000006|048h,E2:000006,E2,ROBUSTNESS_2022,ETH-USDT,2022-02-15 02:00:00+00:00,2022-02-15 03:00:00+00:00,2022-02-17 03:00:00+00:00,48,OPEN,2022-02-18 03:00:00+00:00,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,3142.35,2908.91,5.864356968177758,0.00125,18404.827291304686,17037.563020016587,True,-0.07428835107483234,-1367.2642712880988,True,1.0,False
E2:000007|048h,E2:000007,E2,ROBUSTNESS_2022,SOL-USDT,2022-02-15 02:00:00+00:00,2022-02-15 03:00:00+00:00,2022-02-17 03:00:00+00:00,48,OPEN,2022-02-18 03:00:00+00:00,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,102.228,94.985,173.5952634721269,0.00125,17724.113723485803,16468.33491827385,True,-0.07085143013655748,-1255.778805211954,True,1.0,False
C2:000008|048h,C2:000008,C2,ROBUSTNESS_2022,AVAX-USDT,2022-02-15 08:00:00+00:00,2022-02-15 09:00:00+00:00,2022-02-17 09:00:00+00:00,48,OPEN,2022-02-22 09:00:00+00:00,MAX_HOLD_168H,94.655,68.945,199.988550810618,0.00125,18906.253881632823,13770.975372343508,True,-0.27161798108921886,-5135.2785092893155,True,0.0,False
D2:000008|048h,D2:000008,D2,ROBUSTNESS_2022,AVAX-USDT,2022-02-15 08:00:00+00:00,2022-02-15 09:00:00+00:00,2022-02-17 09:00:00+00:00,48,OPEN,2022-02-22 09:00:00+00:00,MAX_HOLD_168H,94.655,68.945,199.988550810618,0.00125,18906.253881632823,13770.975372343508,True,-0.27161798108921886,-5135.2785092893155,True,0.0,False
E2:000008|048h,E2:000008,E2,ROBUSTNESS_2022,AVAX-USDT,2022-02-15 08:00:00+00:00,2022-02-15 09:00:00+00:00,2022-02-17 09:00:00+00:00,48,OPEN,2022-02-22 09:00:00+00:00,MAX_HOLD_168H,94.655,68.945,199.988550810618,0.00125,18906.253881632823,13770.975372343508,True,-0.27161798108921886,-5135.2785092893155,True,0.0,False
C2:000004|072h,C2:000004,C2,ROBUSTNESS_2022,ATOM-USDT,2022-02-14 23:00:00+00:00,2022-02-15 00:00:00+00:00,2022-02-18 00:00:00+00:00,72,OPEN,2022-02-22 00:00:00+00:00,MAX_HOLD_168H,28.4033,24.614,648.7648285202093,0.00125,18404.028226340677,15948.736617334938,True,-0.13341055440741034,-2455.291609005739,False,,False
D2:000004|072h,D2:000004,D2,ROBUSTNESS_2022,ATOM-USDT,2022-02-14 23:00:00+00:00,2022-02-15 00:00:00+00:00,2022-02-18 00:00:00+00:00,72,OPEN,2022-02-22 00:00:00+00:00,MAX_HOLD_168H,28.4033,24.614,648.7648285202093,0.00125,18404.028226340677,15948.736617334938,True,-0.13341055440741034,-2455.291609005739,False,,False
E2:000004|072h,E2:000004,E2,ROBUSTNESS_2022,ATOM-USDT,2022-02-14 23:00:00+00:00,2022-02-15 00:00:00+00:00,2022-02-18 00:00:00+00:00,72,OPEN,2022-02-22 00:00:00+00:00,MAX_HOLD_168H,28.4033,24.614,648.7648285202093,0.00125,18404.028226340677,15948.736617334938,True,-0.13341055440741034,-2455.291609005739,False,,False
C2:000008|072h,C2:000008,C2,ROBUSTNESS_2022,AVAX-USDT,2022-02-15 08:00:00+00:00,2022-02-15 09:00:00+00:00,2022-02-18 09:00:00+00:00,72,OPEN,2022-02-22 09:00:00+00:00,MAX_HOLD_168H,88.712,68.945,199.988550810618,0.00125,17719.207589112157,13770.975372343508,True,-0.22282216611056027,-3948.232216768649,False,,False
D2:000008|072h,D2:000008,D2,ROBUSTNESS_2022,AVAX-USDT,2022-02-15 08:00:00+00:00,2022-02-15 09:00:00+00:00,2022-02-18 09:00:00+00:00,72,OPEN,2022-02-22 09:00:00+00:00,MAX_HOLD_168H,88.712,68.945,199.988550810618,0.00125,17719.207589112157,13770.975372343508,True,-0.22282216611056027,-3948.232216768649,False,,False
E2:000008|072h,E2:000008,E2,ROBUSTNESS_2022,AVAX-USDT,2022-02-15 08:00:00+00:00,2022-02-15 09:00:00+00:00,2022-02-18 09:00:00+00:00,72,OPEN,2022-02-22 09:00:00+00:00,MAX_HOLD_168H,88.712,68.945,199.988550810618,0.00125,17719.207589112157,13770.975372343508,True,-0.22282216611056027,-3948.232216768649,False,,False
C2:000004|096h,C2:000004,C2,ROBUSTNESS_2022,ATOM-USDT,2022-02-14 23:00:00+00:00,2022-02-15 00:00:00+00:00,2022-02-19 00:00:00+00:00,96,OPEN,2022-02-22 00:00:00+00:00,MAX_HOLD_168H,26.9265,24.614,648.7648285202093,0.00125,17447.12994745548,15948.736617334938,True,-0.08588193786789955,-1498.3933301205416,False,,False
D2:000004|096h,D2:000004,D2,ROBUSTNESS_2022,ATOM-USDT,2022-02-14 23:00:00+00:00,2022-02-15 00:00:00+00:00,2022-02-19 00:00:00+00:00,96,OPEN,2022-02-22 00:00:00+00:00,MAX_HOLD_168H,26.9265,24.614,648.7648285202093,0.00125,17447.12994745548,15948.736617334938,True,-0.08588193786789955,-1498.3933301205416,False,,False
E2:000004|096h,E2:000004,E2,ROBUSTNESS_2022,ATOM-USDT,2022-02-14 23:00:00+00:00,2022-02-15 00:00:00+00:00,2022-02-19 00:00:00+00:00,96,OPEN,2022-02-22 00:00:00+00:00,MAX_HOLD_168H,26.9265,24.614,648.7648285202093,0.00125,17447.12994745548,15948.736617334938,True,-0.08588193786789955,-1498.3933301205416,False,,False
C2:000008|096h,C2:000008,C2,ROBUSTNESS_2022,AVAX-USDT,2022-02-15 08:00:00+00:00,2022-02-15 09:00:00+00:00,2022-02-19 09:00:00+00:00,96,OPEN,2022-02-22 09:00:00+00:00,MAX_HOLD_168H,85.971,68.945,199.988550810618,0.00125,17171.724182112466,13770.975372343508,True,-0.19804352630538224,-3400.7488097689584,False,,False
D2:000008|096h,D2:000008,D2,ROBUSTNESS_2022,AVAX-USDT,2022-02-15 08:00:00+00:00,2022-02-15 09:00:00+00:00,2022-02-19 09:00:00+00:00,96,OPEN,2022-02-22 09:00:00+00:00,MAX_HOLD_168H,85.971,68.945,199.988550810618,0.00125,17171.724182112466,13770.975372343508,True,-0.19804352630538224,-3400.7488097689584,False,,False
E2:000008|096h,E2:000008,E2,ROBUSTNESS_2022,AVAX-USDT,2022-02-15 08:00:00+00:00,2022-02-15 09:00:00+00:00,2022-02-19 09:00:00+00:00,96,OPEN,2022-02-22 09:00:00+00:00,MAX_HOLD_168H,85.971,68.945,199.988550810618,0.00125,17171.724182112466,13770.975372343508,True,-0.19804352630538224,-3400.7488097689584,False,,False
