feature_id,landmark_age_hours,period_id,universe_id,decision_row_count,unique_control_position_count,unique_pair_count,unique_signal_day_count,support_pass,mean_rcv_return,median_rcv_return,spearman_rho,feature_median,lower_feature_half_count,upper_feature_half_count,lower_feature_half_mean_rcv,upper_feature_half_mean_rcv,feature_median_split_mean_rcv_spread,lopo_complete,lopo_evaluated_pair_count,lopo_minimum_mean_rcv_spread,lopo_maximum_mean_rcv_spread,cell_outcome
ENTRY_MARGIN,48,ROBUSTNESS_2023,D2,127,127,12,69,True,0.02596327153866867,0.00023311505287471057,0.07987087551556056,-0.007179254039514249,64,63,0.016680011375492486,0.03539388503776828,0.018713873662275796,True,12,0.010561199006130005,0.022672875013680906,QUALIFIED_EXPECTED_DIRECTION
ENTRY_MARGIN,48,ROBUSTNESS_2023,E2,126,126,14,71,True,0.021443645139006196,-0.0007215007701534271,0.12765504311961007,-0.007185874765770872,63,63,0.009264973579612328,0.03362231669840007,0.024357343118787747,True,14,0.013218069514860849,0.030715219090877675,QUALIFIED_EXPECTED_DIRECTION
ENTRY_MARGIN,72,ROBUSTNESS_2022,C2,21,21,7,12,True,-0.024843661618966412,-0.027702123367125853,-0.3051948051948052,0.04295818909185223,11,10,-0.017791985693063103,-0.03260050513746006,-0.014808519444396956,True,7,-0.052423516453564314,0.007326152118981518,NO_DIRECTIONAL_EDGE
ENTRY_MARGIN,72,ROBUSTNESS_2022,D2,21,21,7,12,True,-0.024843661618966412,-0.027702123367125853,-0.3051948051948052,0.04295818909185223,11,10,-0.017791985693063103,-0.03260050513746006,-0.014808519444396956,True,7,-0.052423516453564314,0.007326152118981518,NO_DIRECTIONAL_EDGE
ENTRY_MARGIN,72,ROBUSTNESS_2022,E2,21,21,7,12,True,-0.024843661618966412,-0.027702123367125853,-0.3051948051948052,0.04295818909185223,11,10,-0.017791985693063103,-0.03260050513746006,-0.014808519444396956,True,7,-0.052423516453564314,0.007326152118981518,NO_DIRECTIONAL_EDGE
ENTRY_MARGIN,72,ROBUSTNESS_2023,C2,60,60,10,38,True,0.005254283317416188,0.000957175896287743,0.012559044178938597,0.04411389076144279,30,30,-0.004376785652543954,0.01488535228737633,0.019262137939920286,True,10,-0.003853903471035829,0.02520995146817962,NO_DIRECTIONAL_EDGE
ENTRY_MARGIN,72,ROBUSTNESS_2023,D2,60,60,11,41,True,0.03248333362881024,0.016305664335720005,0.07107529869408169,0.04411389076144279,30,30,0.03073408285215559,0.03423258440546489,0.0034985015533092988,True,11,-0.01944631430996511,0.013841107690593374,NO_DIRECTIONAL_EDGE
ENTRY_MARGIN,72,ROBUSTNESS_2023,E2,60,60,11,39,True,0.017324413382627843,0.008278457640428338,0.07768824673520423,0.044676119589892815,30,30,0.01087398038392241,0.023774846381333273,0.012900865997410863,True,11,-0.0036953882460142654,0.017870022303745674,NO_DIRECTIONAL_EDGE
ENTRY_MARGIN,96,ROBUSTNESS_2022,C2,21,21,7,12,True,-0.002003024711246825,0.0074228078085600835,0.016883116883116882,0.011319476884726454,11,10,-0.011814676759950748,0.00878979254232749,0.020604469302278237,True,7,-0.019826375199586688,0.04252500623635277,NO_DIRECTIONAL_EDGE
ENTRY_MARGIN,96,ROBUSTNESS_2022,D2,21,21,7,12,True,-0.002003024711246825,0.0074228078085600835,0.016883116883116882,0.011319476884726454,11,10,-0.011814676759950748,0.00878979254232749,0.020604469302278237,True,7,-0.019826375199586688,0.04252500623635277,NO_DIRECTIONAL_EDGE
ENTRY_MARGIN,96,ROBUSTNESS_2022,E2,21,21,7,12,True,-0.002003024711246825,0.0074228078085600835,0.016883116883116882,0.011319476884726454,11,10,-0.011814676759950748,0.00878979254232749,0.020604469302278237,True,7,-0.019826375199586688,0.04252500623635277,NO_DIRECTIONAL_EDGE
ENTRY_MARGIN,96,ROBUSTNESS_2023,C2,60,60,10,38,True,0.007217072324648708,-0.001755059921404234,0.15409836065573773,0.05964638503522324,30,30,-0.007087262980033297,0.021521407629330712,0.02860867060936401,True,10,0.0228008734010028,0.036013099604138094,QUALIFIED_EXPECTED_DIRECTION
ENTRY_MARGIN,96,ROBUSTNESS_2023,D2,60,60,11,41,True,0.030335082032071487,0.003942709491737473,0.25134759655459854,0.05410624450155943,30,30,0.01192874623314912,0.04874141783099385,0.03681267159784473,True,11,0.011220209267835946,0.043248090035580444,QUALIFIED_EXPECTED_DIRECTION
ENTRY_MARGIN,96,ROBUSTNESS_2023,E2,60,60,11,39,True,0.017250577181160867,0.0019151906318964906,0.25384829119199787,0.06405324263281353,30,30,0.0006419358387032152,0.03385921852361851,0.0332172826849153,True,11,0.02571514834705349,0.03818951337469635,QUALIFIED_EXPECTED_DIRECTION
ENTRY_MARGIN,120,ROBUSTNESS_2022,C2,21,21,7,12,True,0.0043761336383562,0.010667242496221085,-0.15194805194805194,-0.003735219619241059,11,10,0.011270083900798927,-0.003207211650330799,-0.014477295551129726,True,7,-0.029817991210816682,0.010949430045940192,NO_DIRECTIONAL_EDGE
ENTRY_MARGIN,120,ROBUSTNESS_2022,D2,21,21,7,12,True,0.0043761336383562,0.010667242496221085,-0.15194805194805194,-0.003735219619241059,11,10,0.011270083900798927,-0.003207211650330799,-0.014477295551129726,True,7,-0.029817991210816682,0.010949430045940192,NO_DIRECTIONAL_EDGE
ENTRY_MARGIN,120,ROBUSTNESS_2022,E2,21,21,7,12,True,0.0043761336383562,0.010667242496221085,-0.15194805194805194,-0.003735219619241059,11,10,0.011270083900798927,-0.003207211650330799,-0.014477295551129726,True,7,-0.029817991210816682,0.010949430045940192,NO_DIRECTIONAL_EDGE
ENTRY_MARGIN,120,ROBUSTNESS_2023,C2,60,60,10,38,True,-0.0007589779876241339,-0.0054627873255629344,0.04028896915809948,0.06357755222259542,30,30,-0.009375584137933912,0.007857628162685645,0.017233212300619555,True,10,0.013047254775102067,0.02363195767955166,QUALIFIED_EXPECTED_DIRECTION
ENTRY_MARGIN,120,ROBUSTNESS_2023,D2,60,60,11,41,True,0.017679671645903713,0.0005714561902464554,0.18844123367602117,0.0648687837913915,30,30,0.004458860390427414,0.030900482901380012,0.026441622510952598,True,11,0.005276725071112442,0.03374575786407351,QUALIFIED_EXPECTED_DIRECTION
ENTRY_MARGIN,120,ROBUSTNESS_2023,E2,60,60,11,39,True,0.005595272073842407,-0.002730682594720313,0.10402889691580997,0.07078360271547934,30,30,-0.0024398840546244046,0.01363042820230922,0.016070312256933623,True,11,0.010405110168371541,0.024846598990350587,QUALIFIED_EXPECTED_DIRECTION
ENTRY_MARGIN,144,ROBUSTNESS_2022,C2,21,21,7,12,True,-0.011758094677168025,-0.009695960464116804,-0.2701298701298701,0.015926450691921668,11,10,-0.005811862083711963,-0.018298950529969694,-0.012487088446257733,True,7,-0.0283107750151253,0.0017327648283094396,NO_DIRECTIONAL_EDGE
ENTRY_MARGIN,144,ROBUSTNESS_2022,D2,21,21,7,12,True,-0.011758094677168025,-0.009695960464116804,-0.2701298701298701,0.015926450691921668,11,10,-0.005811862083711963,-0.018298950529969694,-0.012487088446257733,True,7,-0.0283107750151253,0.0017327648283094396,NO_DIRECTIONAL_EDGE
ENTRY_MARGIN,144,ROBUSTNESS_2022,E2,21,21,7,12,True,-0.011758094677168025,-0.009695960464116804,-0.2701298701298701,0.015926450691921668,11,10,-0.005811862083711963,-0.018298950529969694,-0.012487088446257733,True,7,-0.0283107750151253,0.0017327648283094396,NO_DIRECTIONAL_EDGE
ENTRY_MARGIN,144,ROBUSTNESS_2023,C2,60,60,10,38,True,0.001769216993379815,-0.0031783437540976456,-0.052125590441789396,0.05217705059163069,30,30,0.001597063639236159,0.0019413703475234707,0.0003443067082873118,True,10,-0.004245712612296438,0.004135083004951637,NO_DIRECTIONAL_EDGE
ENTRY_MARGIN,144,ROBUSTNESS_2023,D2,60,60,11,41,True,0.011482191178348958,-0.0018272217722499207,0.12786885245901644,0.06839210512479676,30,30,0.007872151878770646,0.01509223047792727,0.007220078599156625,True,11,-0.0016258806544411737,0.013836398782475529,NO_DIRECTIONAL_EDGE
ENTRY_MARGIN,144,ROBUSTNESS_2023,E2,60,60,11,39,True,0.00441360035876905,-0.0031783437540976456,0.13564879133092528,0.07346802297590005,30,30,0.003110584999540237,0.005716615717997864,0.002606030718457627,True,11,-0.004264503660165175,0.011214159051574123,NO_DIRECTIONAL_EDGE
RECENT_12H_RETURN,24,ROBUSTNESS_2022,C2,45,45,8,22,True,-0.022309768673962567,-0.034815915145414156,-0.1048748353096179,-0.0023434253124857696,23,22,-0.01716800705560385,-0.027685246729519407,-0.010517239673915556,True,8,-0.0420753903477988,0.009490392255856357,NO_DIRECTIONAL_EDGE
RECENT_12H_RETURN,24,ROBUSTNESS_2022,D2,45,45,8,22,True,-0.022309768673962567,-0.034815915145414156,-0.1048748353096179,-0.0023434253124857696,23,22,-0.01716800705560385,-0.027685246729519407,-0.010517239673915556,True,8,-0.0420753903477988,0.009490392255856357,NO_DIRECTIONAL_EDGE
RECENT_12H_RETURN,24,ROBUSTNESS_2022,E2,45,45,8,22,True,-0.022309768673962567,-0.034815915145414156,-0.1048748353096179,-0.0023434253124857696,23,22,-0.01716800705560385,-0.027685246729519407,-0.010517239673915556,True,8,-0.0420753903477988,0.009490392255856357,NO_DIRECTIONAL_EDGE
RECENT_12H_RETURN,24,ROBUSTNESS_2023,C2,124,124,12,69,True,0.01956566265539058,-0.004777897244190532,-0.021482297403619195,-0.000788007457665052,62,62,0.023121468908143598,0.016009856402637558,-0.00711161250550604,True,12,-0.023366354590123116,0.005704683834084814,NO_DIRECTIONAL_EDGE
RECENT_12H_RETURN,24,ROBUSTNESS_2023,D2,127,127,12,69,True,0.02768383150457715,-0.00260208426084807,0.03431407011623547,-0.0013011592145729667,64,63,0.011701809197266941,0.04391953670565417,0.03221772750838723,True,12,0.022026781267509017,0.04643469789474953,QUALIFIED_EXPECTED_DIRECTION
RECENT_12H_RETURN,24,ROBUSTNESS_2023,E2,126,126,14,71,True,0.02445510088280366,-0.004423138604340904,0.0831706036745407,-0.0009163194844208911,63,63,0.01023814265978539,0.038672059105821936,0.028433916446036545,True,14,0.019346963953592724,0.04229266844651511,QUALIFIED_EXPECTED_DIRECTION
RECENT_12H_RETURN,48,ROBUSTNESS_2022,C2,45,45,8,22,True,-0.022147971518948553,-0.023556876061120557,-0.2812911725955204,0.0029902454130215084,23,22,-0.005978724154170093,-0.039052184673035124,-0.03307346051886503,True,8,-0.04007028691172007,-0.019501646563108606,REVERSED_DIRECTION
RECENT_12H_RETURN,48,ROBUSTNESS_2022,D2,45,45,8,22,True,-0.022147971518948553,-0.023556876061120557,-0.2812911725955204,0.0029902454130215084,23,22,-0.005978724154170093,-0.039052184673035124,-0.03307346051886503,True,8,-0.04007028691172007,-0.019501646563108606,REVERSED_DIRECTION
RECENT_12H_RETURN,48,ROBUSTNESS_2022,E2,45,45,8,22,True,-0.022147971518948553,-0.023556876061120557,-0.2812911725955204,0.0029902454130215084,23,22,-0.005978724154170093,-0.039052184673035124,-0.03307346051886503,True,8,-0.04007028691172007,-0.019501646563108606,REVERSED_DIRECTION
RECENT_12H_RETURN,48,ROBUSTNESS_2023,C2,124,124,12,69,True,0.018335831670861245,-0.0015772712270613054,-0.07249095200629424,0.0010010869968516412,62,62,0.022252392879678763,0.014419270462043731,-0.007833122417635032,True,12,-0.017681525624897866,-0.0032358836351038846,REVERSED_DIRECTION
RECENT_12H_RETURN,48,ROBUSTNESS_2023,D2,127,127,12,69,True,0.02596327153866867,0.00023311505287471057,-0.01721269216347956,0.0008717014026466963,64,63,0.02458988262236992,0.027358460279035653,0.0027685776566657334,True,12,-0.011081172633451888,0.008442952535370588,NO_DIRECTIONAL_EDGE
RECENT_12H_RETURN,48,ROBUSTNESS_2023,E2,126,126,14,71,True,0.021443645139006196,-0.0007215007701534271,-0.028409448818897638,0.0010010869968516412,63,63,0.02109659981046432,0.02179069046754808,0.0006940906570837603,True,14,-0.01556970816177026,0.007542727731203697,NO_DIRECTIONAL_EDGE
RECENT_12H_RETURN,72,ROBUSTNESS_2022,C2,21,21,7,12,True,-0.024843661618966412,-0.027702123367125853,-0.007792207792207793,0.018502087682672252,11,10,-0.029345977774781762,-0.01989111384756953,0.009454863927212231,True,7,-0.04869398744597833,0.025765765670080078,NO_DIRECTIONAL_EDGE
RECENT_12H_RETURN,72,ROBUSTNESS_2022,D2,21,21,7,12,True,-0.024843661618966412,-0.027702123367125853,-0.007792207792207793,0.018502087682672252,11,10,-0.029345977774781762,-0.01989111384756953,0.009454863927212231,True,7,-0.04869398744597833,0.025765765670080078,NO_DIRECTIONAL_EDGE
RECENT_12H_RETURN,72,ROBUSTNESS_2022,E2,21,21,7,12,True,-0.024843661618966412,-0.027702123367125853,-0.007792207792207793,0.018502087682672252,11,10,-0.029345977774781762,-0.01989111384756953,0.009454863927212231,True,7,-0.04869398744597833,0.025765765670080078,NO_DIRECTIONAL_EDGE
RECENT_12H_RETURN,72,ROBUSTNESS_2023,C2,60,60,10,38,True,0.005254283317416188,0.000957175896287743,-0.03834398444012226,0.009614386540661712,30,30,0.007626324649755971,0.0028822419850764057,-0.004744082664679565,True,10,-0.015374020674872459,-0.0019189123361052518,REVERSED_DIRECTION
RECENT_12H_RETURN,72,ROBUSTNESS_2023,D2,60,60,11,41,True,0.03248333362881024,0.016305664335720005,0.01994998610725202,0.008962628294028607,30,30,0.02973616423361421,0.03523050302400628,0.005494338790392069,True,11,-0.0035874174071039294,0.014211265780866077,NO_DIRECTIONAL_EDGE
RECENT_12H_RETURN,72,ROBUSTNESS_2023,E2,60,60,11,39,True,0.017324413382627843,0.008278457640428338,-0.017393720477910532,0.011345262747488927,30,30,0.01994072757487784,0.014708099190377844,-0.005232628384499997,True,11,-0.015562348812307232,0.008350579539513753,NO_DIRECTIONAL_EDGE
RECENT_12H_RETURN,96,ROBUSTNESS_2022,C2,21,21,7,12,True,-0.002003024711246825,0.0074228078085600835,-0.3051948051948052,-0.012630158930905022,11,10,0.02274773222106018,-0.02922885733678453,-0.05197658955784471,True,7,-0.07330423872949333,-0.02965299369860259,REVERSED_DIRECTION
RECENT_12H_RETURN,96,ROBUSTNESS_2022,D2,21,21,7,12,True,-0.002003024711246825,0.0074228078085600835,-0.3051948051948052,-0.012630158930905022,11,10,0.02274773222106018,-0.02922885733678453,-0.05197658955784471,True,7,-0.07330423872949333,-0.02965299369860259,REVERSED_DIRECTION
RECENT_12H_RETURN,96,ROBUSTNESS_2022,E2,21,21,7,12,True,-0.002003024711246825,0.0074228078085600835,-0.3051948051948052,-0.012630158930905022,11,10,0.02274773222106018,-0.02922885733678453,-0.05197658955784471,True,7,-0.07330423872949333,-0.02965299369860259,REVERSED_DIRECTION
RECENT_12H_RETURN,96,ROBUSTNESS_2023,C2,60,60,10,38,True,0.007217072324648708,-0.001755059921404234,0.03367602111697694,1.9971257432471745e-05,30,30,0.0007508821772018652,0.013683262472095552,0.012932380294893686,True,10,0.004495534499822191,0.023565021177805772,QUALIFIED_EXPECTED_DIRECTION
RECENT_12H_RETURN,96,ROBUSTNESS_2023,D2,60,60,11,41,True,0.030335082032071487,0.003942709491737473,0.33742706307307596,1.9971257432471745e-05,30,30,0.009424165733147657,0.051245998330995315,0.04182183259784766,True,11,0.012155311473039962,0.05689900460429114,QUALIFIED_EXPECTED_DIRECTION
RECENT_12H_RETURN,96,ROBUSTNESS_2023,E2,60,60,11,39,True,0.017250577181160867,0.0019151906318964906,0.2159488746874132,1.9971257432471745e-05,30,30,0.004775370248343843,0.02972578411397789,0.024950413865634048,True,11,0.014358981722224499,0.03743198299019852,QUALIFIED_EXPECTED_DIRECTION
RECENT_12H_RETURN,120,ROBUSTNESS_2022,C2,21,21,7,12,True,0.0043761336383562,0.010667242496221085,-0.12207792207792208,0.0056888649231598976,11,10,0.0013001420886098356,0.007759724343077201,0.006459582254467366,True,7,-0.017362035752253115,0.013492941128375895,NO_DIRECTIONAL_EDGE
RECENT_12H_RETURN,120,ROBUSTNESS_2022,D2,21,21,7,12,True,0.0043761336383562,0.010667242496221085,-0.12207792207792208,0.0056888649231598976,11,10,0.0013001420886098356,0.007759724343077201,0.006459582254467366,True,7,-0.017362035752253115,0.013492941128375895,NO_DIRECTIONAL_EDGE
RECENT_12H_RETURN,120,ROBUSTNESS_2022,E2,21,21,7,12,True,0.0043761336383562,0.010667242496221085,-0.12207792207792208,0.0056888649231598976,11,10,0.0013001420886098356,0.007759724343077201,0.006459582254467366,True,7,-0.017362035752253115,0.013492941128375895,NO_DIRECTIONAL_EDGE
RECENT_12H_RETURN,120,ROBUSTNESS_2023,C2,60,60,10,38,True,-0.0007589779876241339,-0.0054627873255629344,-0.10147263128646848,0.0006141680454563314,30,30,0.0020327926271124933,-0.003550748602360761,-0.005583541229473254,True,10,-0.007914228380434544,-0.0018237844974782506,REVERSED_DIRECTION
RECENT_12H_RETURN,120,ROBUSTNESS_2023,D2,60,60,11,41,True,0.017679671645903713,0.0005714561902464554,-0.1051403167546541,-1.4973274365115419e-05,30,30,0.0273041175609931,0.008055225730814327,-0.01924889183017877,True,11,-0.02439975115459519,-0.008786994254057198,REVERSED_DIRECTION
RECENT_12H_RETURN,120,ROBUSTNESS_2023,E2,60,60,11,39,True,0.005595272073842407,-0.002730682594720313,-0.11053070297304808,0.00040321147640542954,30,30,0.00976619643214827,0.0014243477155365448,-0.008341848716611725,True,11,-0.013003757991447942,-0.0010825819916351381,REVERSED_DIRECTION
RECENT_12H_RETURN,144,ROBUSTNESS_2022,C2,21,21,7,12,True,-0.011758094677168025,-0.009695960464116804,-0.00909090909090909,0.011819688612341395,11,10,-0.016130874750966286,-0.006948036595989937,0.009182838154976348,True,7,-0.0038449740273405753,0.02939970383285304,NO_DIRECTIONAL_EDGE
RECENT_12H_RETURN,144,ROBUSTNESS_2022,D2,21,21,7,12,True,-0.011758094677168025,-0.009695960464116804,-0.00909090909090909,0.011819688612341395,11,10,-0.016130874750966286,-0.006948036595989937,0.009182838154976348,True,7,-0.0038449740273405753,0.02939970383285304,NO_DIRECTIONAL_EDGE
RECENT_12H_RETURN,144,ROBUSTNESS_2022,E2,21,21,7,12,True,-0.011758094677168025,-0.009695960464116804,-0.00909090909090909,0.011819688612341395,11,10,-0.016130874750966286,-0.006948036595989937,0.009182838154976348,True,7,-0.0038449740273405753,0.02939970383285304,NO_DIRECTIONAL_EDGE
RECENT_12H_RETURN,144,ROBUSTNESS_2023,C2,60,60,10,38,True,0.001769216993379815,-0.0031783437540976456,-0.2430119477632676,-0.0012348365181914511,30,30,0.005070647049132959,-0.0015322130623733295,-0.006602860111506289,True,10,-0.0138904629437508,-0.00033333404365444965,REVERSED_DIRECTION
RECENT_12H_RETURN,144,ROBUSTNESS_2023,D2,60,60,11,41,True,0.011482191178348958,-0.0018272217722499207,-0.22067240900250076,-4.4066258169994654e-05,30,30,0.019827786432710888,0.003136595923987029,-0.01669119050872386,True,11,-0.02603237520641464,0.0008887210937555956,NO_DIRECTIONAL_EDGE
RECENT_12H_RETURN,144,ROBUSTNESS_2023,E2,60,60,11,39,True,0.00441360035876905,-0.0031783437540976456,-0.13136982495137542,-0.0005089655677441574,30,30,0.00896647152580267,-0.00013927080826456884,-0.00910574233406724,True,11,-0.00948009846913504,0.009866009377807971,NO_DIRECTIONAL_EDGE
PATH_POSITION,24,ROBUSTNESS_2022,C2,45,45,8,22,True,-0.022309768673962567,-0.034815915145414156,-0.23003952569169958,0.5129463068956125,23,22,-0.007661951700064688,-0.037623395510310347,-0.02996144381024566,True,8,-0.036353561367919555,-0.021946532257887282,REVERSED_DIRECTION
PATH_POSITION,24,ROBUSTNESS_2022,D2,45,45,8,22,True,-0.022309768673962567,-0.034815915145414156,-0.23003952569169958,0.5129463068956125,23,22,-0.007661951700064688,-0.037623395510310347,-0.02996144381024566,True,8,-0.036353561367919555,-0.021946532257887282,REVERSED_DIRECTION
PATH_POSITION,24,ROBUSTNESS_2022,E2,45,45,8,22,True,-0.022309768673962567,-0.034815915145414156,-0.23003952569169958,0.5129463068956125,23,22,-0.007661951700064688,-0.037623395510310347,-0.02996144381024566,True,8,-0.036353561367919555,-0.021946532257887282,REVERSED_DIRECTION
PATH_POSITION,24,ROBUSTNESS_2023,C2,124,124,12,69,True,0.01956566265539058,-0.004777897244190532,-0.04631313926042486,0.3969584905968655,62,62,0.011083889085642307,0.028047436225138847,0.016963547139496542,True,12,0.002530035524386201,0.029226153388802262,NO_DIRECTIONAL_EDGE
PATH_POSITION,24,ROBUSTNESS_2023,D2,127,127,12,69,True,0.02768383150457715,-0.00260208426084807,0.019562007874015748,0.4064930672979371,64,63,0.010162404115686934,0.045483376788529095,0.03532097267284216,True,12,0.015174188482435727,0.053846396109238866,QUALIFIED_EXPECTED_DIRECTION
PATH_POSITION,24,ROBUSTNESS_2023,E2,126,126,14,71,True,0.02445510088280366,-0.004423138604340904,0.02984926884139483,0.3902036522502148,63,63,0.010929149657941119,0.03798105210766621,0.027051902449725093,True,14,0.020605434279570498,0.038452737700538496,QUALIFIED_EXPECTED_DIRECTION
PATH_POSITION,48,ROBUSTNESS_2022,C2,45,45,8,22,True,-0.022147971518948553,-0.023556876061120557,-0.26271409749670616,0.4990163934426229,23,22,-0.009199774587365287,-0.03568472285651288,-0.026484948269147587,True,8,-0.03656811396930323,-0.01321186188806777,REVERSED_DIRECTION
PATH_POSITION,48,ROBUSTNESS_2022,D2,45,45,8,22,True,-0.022147971518948553,-0.023556876061120557,-0.26271409749670616,0.4990163934426229,23,22,-0.009199774587365287,-0.03568472285651288,-0.026484948269147587,True,8,-0.03656811396930323,-0.01321186188806777,REVERSED_DIRECTION
PATH_POSITION,48,ROBUSTNESS_2022,E2,45,45,8,22,True,-0.022147971518948553,-0.023556876061120557,-0.26271409749670616,0.4990163934426229,23,22,-0.009199774587365287,-0.03568472285651288,-0.026484948269147587,True,8,-0.03656811396930323,-0.01321186188806777,REVERSED_DIRECTION
PATH_POSITION,48,ROBUSTNESS_2023,C2,124,124,12,69,True,0.018335831670861245,-0.0015772712270613054,-0.00925255704169945,0.4231259152570051,62,62,0.014647745099540635,0.02202391824218186,0.007376173142641227,True,12,-0.002036269120042039,0.012994663567720544,NO_DIRECTIONAL_EDGE
PATH_POSITION,48,ROBUSTNESS_2023,D2,127,127,12,69,True,0.02596327153866867,0.00023311505287471057,0.08833075553055868,0.4178870292887033,64,63,0.018259921592739016,0.03378889688056546,0.015528975287826444,True,12,0.008147855591052855,0.018389180829409144,QUALIFIED_EXPECTED_DIRECTION
PATH_POSITION,48,ROBUSTNESS_2023,E2,126,126,14,71,True,0.021443645139006196,-0.0007215007701534271,0.09575103112110986,0.42917145132099127,63,63,0.008165193472095437,0.034722096805916966,0.02655690333382153,True,14,0.015061925727317878,0.032186210533424416,QUALIFIED_EXPECTED_DIRECTION
PATH_POSITION,72,ROBUSTNESS_2022,C2,21,21,7,12,True,-0.024843661618966412,-0.027702123367125853,0.3207792207792208,0.6332400497512444,11,10,-0.0400035167594303,-0.008167820964456141,0.03183569579497416,True,7,0.02314474053528711,0.07601983543364646,QUALIFIED_EXPECTED_DIRECTION
PATH_POSITION,72,ROBUSTNESS_2022,D2,21,21,7,12,True,-0.024843661618966412,-0.027702123367125853,0.3207792207792208,0.6332400497512444,11,10,-0.0400035167594303,-0.008167820964456141,0.03183569579497416,True,7,0.02314474053528711,0.07601983543364646,QUALIFIED_EXPECTED_DIRECTION
PATH_POSITION,72,ROBUSTNESS_2022,E2,21,21,7,12,True,-0.024843661618966412,-0.027702123367125853,0.3207792207792208,0.6332400497512444,11,10,-0.0400035167594303,-0.008167820964456141,0.03183569579497416,True,7,0.02314474053528711,0.07601983543364646,QUALIFIED_EXPECTED_DIRECTION
PATH_POSITION,72,ROBUSTNESS_2023,C2,60,60,10,38,True,0.005254283317416188,0.000957175896287743,0.1669352597943874,0.7049916135643943,30,30,0.0029683232540737682,0.007540243380758608,0.00457192012668484,True,10,-0.0029998525669541753,0.006282267786958262,NO_DIRECTIONAL_EDGE
PATH_POSITION,72,ROBUSTNESS_2023,D2,60,60,11,41,True,0.03248333362881024,0.016305664335720005,0.017782717421505976,0.6874922565979503,30,30,0.04443032386565016,0.02053634339197032,-0.023893980473679844,True,11,-0.029620685714341528,-0.013413543219927108,NO_DIRECTIONAL_EDGE
