policy_id,hard_gates_passed,worst_universe_2x_net_return,worst_universe_2x_profit_factor,worst_universe_2x_maximum_drawdown,worst_universe_2x_turnover,active_adaptive_component_count,selected
CONTROL_TIME_FAIL_72_FIXED_CAPITAL,False,-0.11534723125517488,0.9414824423398611,0.5072965627011601,115.81756043677363,0,False
ADAPTIVE_EXIT_FIXED_CAPITAL,False,-0.5771956242125751,0.7336651757179902,0.6547244621551235,194.31047288939226,1,False
STATIC_EXIT_STATE_ROUTER,False,-0.013599146664610262,0.989963833311595,0.39295917451580825,79.46367441998413,1,False
FULL_ADAPTIVE_LIFECYCLE_BRAIN,False,-0.35954400408922205,0.7533974823600634,0.43922130084640887,136.19092308344685,2,False
