policy_id,universe_id,gate_id,passed
CONTROL_TIME_FAIL_72_FIXED_CAPITAL,E2,PF1_BREAK_EVEN_COST_MULTIPLIER_GTE_2,False
CONTROL_TIME_FAIL_72_FIXED_CAPITAL,E2,CASH_FEASIBLE_BASE_AND_2X,True
CONTROL_TIME_FAIL_72_FIXED_CAPITAL,E2,MOMENTUM_BREAKOUT_STANDALONE_2X_POSITIVE,False
CONTROL_TIME_FAIL_72_FIXED_CAPITAL,E2,RELATIVE_STRENGTH_STANDALONE_2X_POSITIVE,False
CONTROL_TIME_FAIL_72_FIXED_CAPITAL,E2,NO_2024_OR_POST_2024_ACCESS,True
ADAPTIVE_EXIT_FIXED_CAPITAL,C2,BASE_NET_RETURN_POSITIVE,False
ADAPTIVE_EXIT_FIXED_CAPITAL,C2,STRESS_2X_NET_RETURN_POSITIVE,False
ADAPTIVE_EXIT_FIXED_CAPITAL,C2,STRESS_2X_PROFIT_FACTOR_GTE_1_05,False
ADAPTIVE_EXIT_FIXED_CAPITAL,C2,STRESS_2X_MAX_DRAWDOWN_LTE_20PCT,False
ADAPTIVE_EXIT_FIXED_CAPITAL,C2,STRESS_2X_TRADES_GTE_75,True
ADAPTIVE_EXIT_FIXED_CAPITAL,C2,BOTH_2022_2023_NET_PNL_POSITIVE,False
ADAPTIVE_EXIT_FIXED_CAPITAL,C2,STRESS_2X_LARGEST_WINNER_REMOVAL_POSITIVE,False
ADAPTIVE_EXIT_FIXED_CAPITAL,C2,STRESS_2X_LOAO_MIN_REMAINING_PNL_POSITIVE,False
ADAPTIVE_EXIT_FIXED_CAPITAL,C2,STRESS_2X_LOYO_MIN_REMAINING_PNL_POSITIVE,False
ADAPTIVE_EXIT_FIXED_CAPITAL,C2,PF1_BREAK_EVEN_COST_MULTIPLIER_GTE_2,False
ADAPTIVE_EXIT_FIXED_CAPITAL,C2,CASH_FEASIBLE_BASE_AND_2X,True
ADAPTIVE_EXIT_FIXED_CAPITAL,C2,MOMENTUM_BREAKOUT_STANDALONE_2X_POSITIVE,False
ADAPTIVE_EXIT_FIXED_CAPITAL,C2,RELATIVE_STRENGTH_STANDALONE_2X_POSITIVE,False
ADAPTIVE_EXIT_FIXED_CAPITAL,C2,NO_2024_OR_POST_2024_ACCESS,True
ADAPTIVE_EXIT_FIXED_CAPITAL,D2,BASE_NET_RETURN_POSITIVE,False
ADAPTIVE_EXIT_FIXED_CAPITAL,D2,STRESS_2X_NET_RETURN_POSITIVE,False
ADAPTIVE_EXIT_FIXED_CAPITAL,D2,STRESS_2X_PROFIT_FACTOR_GTE_1_05,False
ADAPTIVE_EXIT_FIXED_CAPITAL,D2,STRESS_2X_MAX_DRAWDOWN_LTE_20PCT,False
ADAPTIVE_EXIT_FIXED_CAPITAL,D2,STRESS_2X_TRADES_GTE_75,True
ADAPTIVE_EXIT_FIXED_CAPITAL,D2,BOTH_2022_2023_NET_PNL_POSITIVE,False
ADAPTIVE_EXIT_FIXED_CAPITAL,D2,STRESS_2X_LARGEST_WINNER_REMOVAL_POSITIVE,False
ADAPTIVE_EXIT_FIXED_CAPITAL,D2,STRESS_2X_LOAO_MIN_REMAINING_PNL_POSITIVE,False
ADAPTIVE_EXIT_FIXED_CAPITAL,D2,STRESS_2X_LOYO_MIN_REMAINING_PNL_POSITIVE,False
ADAPTIVE_EXIT_FIXED_CAPITAL,D2,PF1_BREAK_EVEN_COST_MULTIPLIER_GTE_2,False
ADAPTIVE_EXIT_FIXED_CAPITAL,D2,CASH_FEASIBLE_BASE_AND_2X,True
ADAPTIVE_EXIT_FIXED_CAPITAL,D2,MOMENTUM_BREAKOUT_STANDALONE_2X_POSITIVE,False
ADAPTIVE_EXIT_FIXED_CAPITAL,D2,RELATIVE_STRENGTH_STANDALONE_2X_POSITIVE,False
ADAPTIVE_EXIT_FIXED_CAPITAL,D2,NO_2024_OR_POST_2024_ACCESS,True
ADAPTIVE_EXIT_FIXED_CAPITAL,E2,BASE_NET_RETURN_POSITIVE,False
ADAPTIVE_EXIT_FIXED_CAPITAL,E2,STRESS_2X_NET_RETURN_POSITIVE,False
ADAPTIVE_EXIT_FIXED_CAPITAL,E2,STRESS_2X_PROFIT_FACTOR_GTE_1_05,False
ADAPTIVE_EXIT_FIXED_CAPITAL,E2,STRESS_2X_MAX_DRAWDOWN_LTE_20PCT,False
ADAPTIVE_EXIT_FIXED_CAPITAL,E2,STRESS_2X_TRADES_GTE_75,True
ADAPTIVE_EXIT_FIXED_CAPITAL,E2,BOTH_2022_2023_NET_PNL_POSITIVE,False
ADAPTIVE_EXIT_FIXED_CAPITAL,E2,STRESS_2X_LARGEST_WINNER_REMOVAL_POSITIVE,False
ADAPTIVE_EXIT_FIXED_CAPITAL,E2,STRESS_2X_LOAO_MIN_REMAINING_PNL_POSITIVE,False
ADAPTIVE_EXIT_FIXED_CAPITAL,E2,STRESS_2X_LOYO_MIN_REMAINING_PNL_POSITIVE,False
ADAPTIVE_EXIT_FIXED_CAPITAL,E2,PF1_BREAK_EVEN_COST_MULTIPLIER_GTE_2,False
ADAPTIVE_EXIT_FIXED_CAPITAL,E2,CASH_FEASIBLE_BASE_AND_2X,True
ADAPTIVE_EXIT_FIXED_CAPITAL,E2,MOMENTUM_BREAKOUT_STANDALONE_2X_POSITIVE,False
ADAPTIVE_EXIT_FIXED_CAPITAL,E2,RELATIVE_STRENGTH_STANDALONE_2X_POSITIVE,False
ADAPTIVE_EXIT_FIXED_CAPITAL,E2,NO_2024_OR_POST_2024_ACCESS,True
STATIC_EXIT_STATE_ROUTER,C2,BASE_NET_RETURN_POSITIVE,True
STATIC_EXIT_STATE_ROUTER,C2,STRESS_2X_NET_RETURN_POSITIVE,False
STATIC_EXIT_STATE_ROUTER,C2,STRESS_2X_PROFIT_FACTOR_GTE_1_05,False
STATIC_EXIT_STATE_ROUTER,C2,STRESS_2X_MAX_DRAWDOWN_LTE_20PCT,False
STATIC_EXIT_STATE_ROUTER,C2,STRESS_2X_TRADES_GTE_75,True
STATIC_EXIT_STATE_ROUTER,C2,BOTH_2022_2023_NET_PNL_POSITIVE,False
STATIC_EXIT_STATE_ROUTER,C2,STRESS_2X_LARGEST_WINNER_REMOVAL_POSITIVE,False
STATIC_EXIT_STATE_ROUTER,C2,STRESS_2X_LOAO_MIN_REMAINING_PNL_POSITIVE,False
STATIC_EXIT_STATE_ROUTER,C2,STRESS_2X_LOYO_MIN_REMAINING_PNL_POSITIVE,False
STATIC_EXIT_STATE_ROUTER,C2,PF1_BREAK_EVEN_COST_MULTIPLIER_GTE_2,True
STATIC_EXIT_STATE_ROUTER,C2,CASH_FEASIBLE_BASE_AND_2X,True
STATIC_EXIT_STATE_ROUTER,C2,MOMENTUM_BREAKOUT_STANDALONE_2X_POSITIVE,True
STATIC_EXIT_STATE_ROUTER,C2,RELATIVE_STRENGTH_STANDALONE_2X_POSITIVE,False
STATIC_EXIT_STATE_ROUTER,C2,NO_2024_OR_POST_2024_ACCESS,True
STATIC_EXIT_STATE_ROUTER,D2,BASE_NET_RETURN_POSITIVE,True
STATIC_EXIT_STATE_ROUTER,D2,STRESS_2X_NET_RETURN_POSITIVE,True
STATIC_EXIT_STATE_ROUTER,D2,STRESS_2X_PROFIT_FACTOR_GTE_1_05,True
STATIC_EXIT_STATE_ROUTER,D2,STRESS_2X_MAX_DRAWDOWN_LTE_20PCT,False
STATIC_EXIT_STATE_ROUTER,D2,STRESS_2X_TRADES_GTE_75,True
STATIC_EXIT_STATE_ROUTER,D2,BOTH_2022_2023_NET_PNL_POSITIVE,False
STATIC_EXIT_STATE_ROUTER,D2,STRESS_2X_LARGEST_WINNER_REMOVAL_POSITIVE,False
STATIC_EXIT_STATE_ROUTER,D2,STRESS_2X_LOAO_MIN_REMAINING_PNL_POSITIVE,False
STATIC_EXIT_STATE_ROUTER,D2,STRESS_2X_LOYO_MIN_REMAINING_PNL_POSITIVE,False
STATIC_EXIT_STATE_ROUTER,D2,PF1_BREAK_EVEN_COST_MULTIPLIER_GTE_2,True
STATIC_EXIT_STATE_ROUTER,D2,CASH_FEASIBLE_BASE_AND_2X,True
STATIC_EXIT_STATE_ROUTER,D2,MOMENTUM_BREAKOUT_STANDALONE_2X_POSITIVE,True
STATIC_EXIT_STATE_ROUTER,D2,RELATIVE_STRENGTH_STANDALONE_2X_POSITIVE,False
STATIC_EXIT_STATE_ROUTER,D2,NO_2024_OR_POST_2024_ACCESS,True
STATIC_EXIT_STATE_ROUTER,E2,BASE_NET_RETURN_POSITIVE,True
STATIC_EXIT_STATE_ROUTER,E2,STRESS_2X_NET_RETURN_POSITIVE,True
STATIC_EXIT_STATE_ROUTER,E2,STRESS_2X_PROFIT_FACTOR_GTE_1_05,False
STATIC_EXIT_STATE_ROUTER,E2,STRESS_2X_MAX_DRAWDOWN_LTE_20PCT,False
STATIC_EXIT_STATE_ROUTER,E2,STRESS_2X_TRADES_GTE_75,True
STATIC_EXIT_STATE_ROUTER,E2,BOTH_2022_2023_NET_PNL_POSITIVE,False
STATIC_EXIT_STATE_ROUTER,E2,STRESS_2X_LARGEST_WINNER_REMOVAL_POSITIVE,False
STATIC_EXIT_STATE_ROUTER,E2,STRESS_2X_LOAO_MIN_REMAINING_PNL_POSITIVE,False
STATIC_EXIT_STATE_ROUTER,E2,STRESS_2X_LOYO_MIN_REMAINING_PNL_POSITIVE,False
STATIC_EXIT_STATE_ROUTER,E2,PF1_BREAK_EVEN_COST_MULTIPLIER_GTE_2,True
STATIC_EXIT_STATE_ROUTER,E2,CASH_FEASIBLE_BASE_AND_2X,True
STATIC_EXIT_STATE_ROUTER,E2,MOMENTUM_BREAKOUT_STANDALONE_2X_POSITIVE,True
STATIC_EXIT_STATE_ROUTER,E2,RELATIVE_STRENGTH_STANDALONE_2X_POSITIVE,False
STATIC_EXIT_STATE_ROUTER,E2,NO_2024_OR_POST_2024_ACCESS,True
FULL_ADAPTIVE_LIFECYCLE_BRAIN,C2,BASE_NET_RETURN_POSITIVE,False
FULL_ADAPTIVE_LIFECYCLE_BRAIN,C2,STRESS_2X_NET_RETURN_POSITIVE,False
FULL_ADAPTIVE_LIFECYCLE_BRAIN,C2,STRESS_2X_PROFIT_FACTOR_GTE_1_05,False
FULL_ADAPTIVE_LIFECYCLE_BRAIN,C2,STRESS_2X_MAX_DRAWDOWN_LTE_20PCT,False
FULL_ADAPTIVE_LIFECYCLE_BRAIN,C2,STRESS_2X_TRADES_GTE_75,True
FULL_ADAPTIVE_LIFECYCLE_BRAIN,C2,BOTH_2022_2023_NET_PNL_POSITIVE,False
FULL_ADAPTIVE_LIFECYCLE_BRAIN,C2,STRESS_2X_LARGEST_WINNER_REMOVAL_POSITIVE,False
FULL_ADAPTIVE_LIFECYCLE_BRAIN,C2,STRESS_2X_LOAO_MIN_REMAINING_PNL_POSITIVE,False
FULL_ADAPTIVE_LIFECYCLE_BRAIN,C2,STRESS_2X_LOYO_MIN_REMAINING_PNL_POSITIVE,False
FULL_ADAPTIVE_LIFECYCLE_BRAIN,C2,PF1_BREAK_EVEN_COST_MULTIPLIER_GTE_2,False
FULL_ADAPTIVE_LIFECYCLE_BRAIN,C2,CASH_FEASIBLE_BASE_AND_2X,True
FULL_ADAPTIVE_LIFECYCLE_BRAIN,C2,MOMENTUM_BREAKOUT_STANDALONE_2X_POSITIVE,False
FULL_ADAPTIVE_LIFECYCLE_BRAIN,C2,RELATIVE_STRENGTH_STANDALONE_2X_POSITIVE,False
FULL_ADAPTIVE_LIFECYCLE_BRAIN,C2,NO_2024_OR_POST_2024_ACCESS,True
FULL_ADAPTIVE_LIFECYCLE_BRAIN,D2,BASE_NET_RETURN_POSITIVE,False
FULL_ADAPTIVE_LIFECYCLE_BRAIN,D2,STRESS_2X_NET_RETURN_POSITIVE,False
FULL_ADAPTIVE_LIFECYCLE_BRAIN,D2,STRESS_2X_PROFIT_FACTOR_GTE_1_05,False
FULL_ADAPTIVE_LIFECYCLE_BRAIN,D2,STRESS_2X_MAX_DRAWDOWN_LTE_20PCT,False
FULL_ADAPTIVE_LIFECYCLE_BRAIN,D2,STRESS_2X_TRADES_GTE_75,True
FULL_ADAPTIVE_LIFECYCLE_BRAIN,D2,BOTH_2022_2023_NET_PNL_POSITIVE,False
FULL_ADAPTIVE_LIFECYCLE_BRAIN,D2,STRESS_2X_LARGEST_WINNER_REMOVAL_POSITIVE,False
FULL_ADAPTIVE_LIFECYCLE_BRAIN,D2,STRESS_2X_LOAO_MIN_REMAINING_PNL_POSITIVE,False
FULL_ADAPTIVE_LIFECYCLE_BRAIN,D2,STRESS_2X_LOYO_MIN_REMAINING_PNL_POSITIVE,False
FULL_ADAPTIVE_LIFECYCLE_BRAIN,D2,PF1_BREAK_EVEN_COST_MULTIPLIER_GTE_2,False
FULL_ADAPTIVE_LIFECYCLE_BRAIN,D2,CASH_FEASIBLE_BASE_AND_2X,True
FULL_ADAPTIVE_LIFECYCLE_BRAIN,D2,MOMENTUM_BREAKOUT_STANDALONE_2X_POSITIVE,False
FULL_ADAPTIVE_LIFECYCLE_BRAIN,D2,RELATIVE_STRENGTH_STANDALONE_2X_POSITIVE,False
FULL_ADAPTIVE_LIFECYCLE_BRAIN,D2,NO_2024_OR_POST_2024_ACCESS,True
FULL_ADAPTIVE_LIFECYCLE_BRAIN,E2,BASE_NET_RETURN_POSITIVE,False
FULL_ADAPTIVE_LIFECYCLE_BRAIN,E2,STRESS_2X_NET_RETURN_POSITIVE,False
FULL_ADAPTIVE_LIFECYCLE_BRAIN,E2,STRESS_2X_PROFIT_FACTOR_GTE_1_05,False
FULL_ADAPTIVE_LIFECYCLE_BRAIN,E2,STRESS_2X_MAX_DRAWDOWN_LTE_20PCT,False
FULL_ADAPTIVE_LIFECYCLE_BRAIN,E2,STRESS_2X_TRADES_GTE_75,True
FULL_ADAPTIVE_LIFECYCLE_BRAIN,E2,BOTH_2022_2023_NET_PNL_POSITIVE,False
FULL_ADAPTIVE_LIFECYCLE_BRAIN,E2,STRESS_2X_LARGEST_WINNER_REMOVAL_POSITIVE,False
FULL_ADAPTIVE_LIFECYCLE_BRAIN,E2,STRESS_2X_LOAO_MIN_REMAINING_PNL_POSITIVE,False
FULL_ADAPTIVE_LIFECYCLE_BRAIN,E2,STRESS_2X_LOYO_MIN_REMAINING_PNL_POSITIVE,False
FULL_ADAPTIVE_LIFECYCLE_BRAIN,E2,PF1_BREAK_EVEN_COST_MULTIPLIER_GTE_2,False
FULL_ADAPTIVE_LIFECYCLE_BRAIN,E2,CASH_FEASIBLE_BASE_AND_2X,True
FULL_ADAPTIVE_LIFECYCLE_BRAIN,E2,MOMENTUM_BREAKOUT_STANDALONE_2X_POSITIVE,False
FULL_ADAPTIVE_LIFECYCLE_BRAIN,E2,RELATIVE_STRENGTH_STANDALONE_2X_POSITIVE,False
FULL_ADAPTIVE_LIFECYCLE_BRAIN,E2,NO_2024_OR_POST_2024_ACCESS,True
