policy_id,portfolio_id,universe_id,cost_multiplier,timestamp,equity,cash,gross_exposure,gross_exposure_fraction,open_positions
CONTROL_TIME_FAIL_72_FIXED_CAPITAL,UNION_FOCUS,C2,1.0,2022-02-11 23:00:00+00:00,89312.81662917045,57090.44232489955,32222.374304270903,0.3607810784655822,2
CONTROL_TIME_FAIL_72_FIXED_CAPITAL,UNION_FOCUS,C2,1.0,2022-02-12 23:00:00+00:00,89690.84058014657,57090.44232489955,32600.39825524702,0.363475222713692,2
CONTROL_TIME_FAIL_72_FIXED_CAPITAL,UNION_FOCUS,C2,1.0,2022-02-13 23:00:00+00:00,89024.51121727591,57090.44232489955,31934.06889237636,0.35871097134627455,2
CONTROL_TIME_FAIL_72_FIXED_CAPITAL,UNION_FOCUS,C2,1.0,2022-02-14 23:00:00+00:00,88627.89438190756,88627.89438190756,0.0,0.0,0
CONTROL_TIME_FAIL_72_FIXED_CAPITAL,UNION_FOCUS,C2,1.0,2022-02-15 23:00:00+00:00,91261.7367101057,8931.946138588382,82329.79057151733,0.9021282471649554,5
CONTROL_TIME_FAIL_72_FIXED_CAPITAL,UNION_FOCUS,C2,1.0,2022-02-16 23:00:00+00:00,92360.17077530758,8931.946138588382,83428.2246367192,0.9032922301506146,5
CONTROL_TIME_FAIL_72_FIXED_CAPITAL,UNION_FOCUS,C2,1.0,2022-02-17 23:00:00+00:00,87096.40765881143,8931.946138588382,78164.46152022305,0.8974475942385811,5
CONTROL_TIME_FAIL_72_FIXED_CAPITAL,UNION_FOCUS,C2,1.0,2022-02-18 23:00:00+00:00,85335.73696792734,54387.18714380393,30948.549824123413,0.3626681027639703,2
CONTROL_TIME_FAIL_72_FIXED_CAPITAL,UNION_FOCUS,C2,1.0,2022-02-19 23:00:00+00:00,85251.60140335518,54387.18714380393,30864.41425955125,0.3620391142392845,2
CONTROL_TIME_FAIL_72_FIXED_CAPITAL,UNION_FOCUS,C2,1.0,2022-02-20 23:00:00+00:00,84334.14802601899,54387.18714380393,29946.960882215062,0.3550988725584297,2
CONTROL_TIME_FAIL_72_FIXED_CAPITAL,UNION_FOCUS,C2,1.0,2022-02-21 23:00:00+00:00,81916.8230990704,54387.18714380393,27529.63595526648,0.3360681593080346,2
CONTROL_TIME_FAIL_72_FIXED_CAPITAL,UNION_FOCUS,C2,1.0,2022-02-22 23:00:00+00:00,81343.3395029012,81343.3395029012,0.0,0.0,0
CONTROL_TIME_FAIL_72_FIXED_CAPITAL,UNION_FOCUS,C2,1.0,2022-02-23 23:00:00+00:00,79054.50977600159,22968.543408315076,56085.966367686524,0.7094594163774376,4
CONTROL_TIME_FAIL_72_FIXED_CAPITAL,UNION_FOCUS,C2,1.0,2022-02-24 23:00:00+00:00,77478.22989947058,22968.543408315076,54509.6864911555,0.7035484233685103,4
CONTROL_TIME_FAIL_72_FIXED_CAPITAL,UNION_FOCUS,C2,1.0,2022-02-25 23:00:00+00:00,82761.7961429838,22968.543408315076,59793.25273466873,0.7224740825025914,4
CONTROL_TIME_FAIL_72_FIXED_CAPITAL,UNION_FOCUS,C2,1.0,2022-02-26 23:00:00+00:00,83524.63281167421,37384.015292027994,46140.61751964621,0.5524192799946934,3
CONTROL_TIME_FAIL_72_FIXED_CAPITAL,UNION_FOCUS,C2,1.0,2022-02-27 23:00:00+00:00,80252.62238280187,37384.015292027994,42868.607090773876,0.5341707948967984,3
CONTROL_TIME_FAIL_72_FIXED_CAPITAL,UNION_FOCUS,C2,1.0,2022-02-28 23:00:00+00:00,85860.3794369369,8367.852887431074,77492.52654950583,0.9025411611000727,5
CONTROL_TIME_FAIL_72_FIXED_CAPITAL,UNION_FOCUS,C2,1.0,2022-03-01 23:00:00+00:00,87543.57466848037,8367.852887431074,79175.7217810493,0.9044149965417865,5
CONTROL_TIME_FAIL_72_FIXED_CAPITAL,UNION_FOCUS,C2,1.0,2022-03-02 23:00:00+00:00,88235.3120207426,41286.26470601361,46949.04731472899,0.5320890949384537,3
CONTROL_TIME_FAIL_72_FIXED_CAPITAL,UNION_FOCUS,C2,1.0,2022-03-03 23:00:00+00:00,87646.77766752789,41286.26470601361,46360.51296151428,0.5289471466637878,3
CONTROL_TIME_FAIL_72_FIXED_CAPITAL,UNION_FOCUS,C2,1.0,2022-03-04 23:00:00+00:00,83682.92806719002,41286.26470601361,42396.66336117641,0.5066345590481206,3
CONTROL_TIME_FAIL_72_FIXED_CAPITAL,UNION_FOCUS,C2,1.0,2022-03-05 23:00:00+00:00,84336.11275105673,56670.73489931847,27665.377851738253,0.3280371474246257,2
CONTROL_TIME_FAIL_72_FIXED_CAPITAL,UNION_FOCUS,C2,1.0,2022-03-06 23:00:00+00:00,83529.42396814591,56670.73489931847,26858.689068827443,0.32154763905794503,2
CONTROL_TIME_FAIL_72_FIXED_CAPITAL,UNION_FOCUS,C2,1.0,2022-03-07 23:00:00+00:00,83426.91574168649,83426.91574168649,0.0,0.0,0
CONTROL_TIME_FAIL_72_FIXED_CAPITAL,UNION_FOCUS,C2,1.0,2022-03-08 23:00:00+00:00,83426.91574168649,83426.91574168649,0.0,0.0,0
CONTROL_TIME_FAIL_72_FIXED_CAPITAL,UNION_FOCUS,C2,1.0,2022-03-09 23:00:00+00:00,82684.7761910331,8361.124509089808,74323.65168194329,0.8988795169527646,5
CONTROL_TIME_FAIL_72_FIXED_CAPITAL,UNION_FOCUS,C2,1.0,2022-03-10 23:00:00+00:00,79100.09324269643,8361.124509089808,70738.96873360663,0.8942969070411075,5
CONTROL_TIME_FAIL_72_FIXED_CAPITAL,UNION_FOCUS,C2,1.0,2022-03-11 23:00:00+00:00,77622.04702015241,8361.124509089808,69260.92251106261,0.8922841534065822,5
CONTROL_TIME_FAIL_72_FIXED_CAPITAL,UNION_FOCUS,C2,1.0,2022-03-12 23:00:00+00:00,77911.94344772956,77911.94344772956,0.0,0.0,0
CONTROL_TIME_FAIL_72_FIXED_CAPITAL,UNION_FOCUS,C2,1.0,2022-03-13 23:00:00+00:00,77911.94344772956,77911.94344772956,0.0,0.0,0
CONTROL_TIME_FAIL_72_FIXED_CAPITAL,UNION_FOCUS,C2,1.0,2022-03-14 23:00:00+00:00,78109.05734397238,63870.2634398625,14238.79390410988,0.18229376193090976,1
CONTROL_TIME_FAIL_72_FIXED_CAPITAL,UNION_FOCUS,C2,1.0,2022-03-15 23:00:00+00:00,78333.44438434279,35732.69587066288,42600.74851367991,0.5438385717428622,3
CONTROL_TIME_FAIL_72_FIXED_CAPITAL,UNION_FOCUS,C2,1.0,2022-03-16 23:00:00+00:00,80065.49899301026,8029.20634374908,72036.29264926119,0.8997170261256972,5
CONTROL_TIME_FAIL_72_FIXED_CAPITAL,UNION_FOCUS,C2,1.0,2022-03-17 23:00:00+00:00,82017.09244782079,8029.20634374908,73987.88610407172,0.9021032555030252,5
CONTROL_TIME_FAIL_72_FIXED_CAPITAL,UNION_FOCUS,C2,1.0,2022-03-18 23:00:00+00:00,84092.51775782055,8029.20634374908,76063.31141407148,0.9045193727357228,5
CONTROL_TIME_FAIL_72_FIXED_CAPITAL,UNION_FOCUS,C2,1.0,2022-03-19 23:00:00+00:00,85662.95638025561,8029.20634374908,77633.75003650652,0.9062697963854102,5
CONTROL_TIME_FAIL_72_FIXED_CAPITAL,UNION_FOCUS,C2,1.0,2022-03-20 23:00:00+00:00,83616.1285253758,8029.20634374908,75586.92218162672,0.90397538745994,5
CONTROL_TIME_FAIL_72_FIXED_CAPITAL,UNION_FOCUS,C2,1.0,2022-03-21 23:00:00+00:00,83612.82067862648,22898.067276476697,60714.753402149785,0.7261416719274726,4
CONTROL_TIME_FAIL_72_FIXED_CAPITAL,UNION_FOCUS,C2,1.0,2022-03-22 23:00:00+00:00,84371.5717690399,9962.157263652842,74409.41450538706,0.8819251905022771,5
CONTROL_TIME_FAIL_72_FIXED_CAPITAL,UNION_FOCUS,C2,1.0,2022-03-23 23:00:00+00:00,84057.78611012266,39512.68471194531,44545.10139817735,0.5299342685497281,3
CONTROL_TIME_FAIL_72_FIXED_CAPITAL,UNION_FOCUS,C2,1.0,2022-03-24 23:00:00+00:00,86070.9869666268,24292.59956734362,61778.387399283194,0.7177608806000699,4
CONTROL_TIME_FAIL_72_FIXED_CAPITAL,UNION_FOCUS,C2,1.0,2022-03-25 23:00:00+00:00,84197.53101293504,23834.748478879315,60362.78253405572,0.7169186769239391,4
CONTROL_TIME_FAIL_72_FIXED_CAPITAL,UNION_FOCUS,C2,1.0,2022-03-26 23:00:00+00:00,85314.5963090069,23834.748478879315,61479.84783012758,0.7206251976795321,4
CONTROL_TIME_FAIL_72_FIXED_CAPITAL,UNION_FOCUS,C2,1.0,2022-03-27 23:00:00+00:00,87793.33522059719,8776.456722449431,79016.87849814777,0.9000327678587795,5
CONTROL_TIME_FAIL_72_FIXED_CAPITAL,UNION_FOCUS,C2,1.0,2022-03-28 23:00:00+00:00,90101.05379403135,8776.456722449431,81324.59707158191,0.9025931845091159,5
CONTROL_TIME_FAIL_72_FIXED_CAPITAL,UNION_FOCUS,C2,1.0,2022-03-29 23:00:00+00:00,89467.1870407781,26374.755914043286,63092.43112673481,0.7052019093656987,4
CONTROL_TIME_FAIL_72_FIXED_CAPITAL,UNION_FOCUS,C2,1.0,2022-03-30 23:00:00+00:00,91922.92699875029,10255.172039985326,81667.75495876497,0.8884372770231224,5
CONTROL_TIME_FAIL_72_FIXED_CAPITAL,UNION_FOCUS,C2,1.0,2022-03-31 23:00:00+00:00,90303.61999978812,12423.377311344611,77880.24268844351,0.8624265858735922,5
CONTROL_TIME_FAIL_72_FIXED_CAPITAL,UNION_FOCUS,C2,1.0,2022-04-01 23:00:00+00:00,92866.89668276196,27526.578377530925,65340.31830523103,0.7035910603154628,4
CONTROL_TIME_FAIL_72_FIXED_CAPITAL,UNION_FOCUS,C2,1.0,2022-04-02 23:00:00+00:00,92675.69527285475,10844.510113648808,81831.18515920594,0.8829843133982376,5
CONTROL_TIME_FAIL_72_FIXED_CAPITAL,UNION_FOCUS,C2,1.0,2022-04-03 23:00:00+00:00,94372.30269614558,25740.271515115535,68632.03118103003,0.7272476057091394,4
CONTROL_TIME_FAIL_72_FIXED_CAPITAL,UNION_FOCUS,C2,1.0,2022-04-04 23:00:00+00:00,92340.67163839139,25740.271515115535,66600.40012327586,0.7212466504909653,4
CONTROL_TIME_FAIL_72_FIXED_CAPITAL,UNION_FOCUS,C2,1.0,2022-04-05 23:00:00+00:00,90767.34673539548,40768.43111924264,49998.91561615284,0.5508469445725832,3
CONTROL_TIME_FAIL_72_FIXED_CAPITAL,UNION_FOCUS,C2,1.0,2022-04-06 23:00:00+00:00,87552.56987074882,56616.03208450298,30936.537786245834,0.3533481408017663,2
CONTROL_TIME_FAIL_72_FIXED_CAPITAL,UNION_FOCUS,C2,1.0,2022-04-07 23:00:00+00:00,87576.61249289679,71982.79750806316,15593.814984833638,0.17805912493016818,1
CONTROL_TIME_FAIL_72_FIXED_CAPITAL,UNION_FOCUS,C2,1.0,2022-04-08 23:00:00+00:00,87319.44269359339,87319.44269359339,0.0,0.0,0
CONTROL_TIME_FAIL_72_FIXED_CAPITAL,UNION_FOCUS,C2,1.0,2022-04-09 23:00:00+00:00,87319.44269359339,87319.44269359339,0.0,0.0,0
CONTROL_TIME_FAIL_72_FIXED_CAPITAL,UNION_FOCUS,C2,1.0,2022-04-10 23:00:00+00:00,87319.44269359339,87319.44269359339,0.0,0.0,0
CONTROL_TIME_FAIL_72_FIXED_CAPITAL,UNION_FOCUS,C2,1.0,2022-04-11 23:00:00+00:00,87319.44269359339,87319.44269359339,0.0,0.0,0
CONTROL_TIME_FAIL_72_FIXED_CAPITAL,UNION_FOCUS,C2,1.0,2022-04-12 23:00:00+00:00,87319.44269359339,87319.44269359339,0.0,0.0,0
CONTROL_TIME_FAIL_72_FIXED_CAPITAL,UNION_FOCUS,C2,1.0,2022-04-13 23:00:00+00:00,87319.44269359339,87319.44269359339,0.0,0.0,0
CONTROL_TIME_FAIL_72_FIXED_CAPITAL,UNION_FOCUS,C2,1.0,2022-04-14 23:00:00+00:00,87319.44269359339,87319.44269359339,0.0,0.0,0
CONTROL_TIME_FAIL_72_FIXED_CAPITAL,UNION_FOCUS,C2,1.0,2022-04-15 23:00:00+00:00,88519.72498963017,71582.29613414052,16937.42885548964,0.19134073063911816,1
CONTROL_TIME_FAIL_72_FIXED_CAPITAL,UNION_FOCUS,C2,1.0,2022-04-16 23:00:00+00:00,88493.66740677555,71582.29613414052,16911.371272635042,0.19110261522894254,1
CONTROL_TIME_FAIL_72_FIXED_CAPITAL,UNION_FOCUS,C2,1.0,2022-04-17 23:00:00+00:00,87820.37743786177,55630.58978333566,32189.78765452611,0.3665412127988442,2
CONTROL_TIME_FAIL_72_FIXED_CAPITAL,UNION_FOCUS,C2,1.0,2022-04-18 23:00:00+00:00,88121.99760970165,24066.377235027307,64055.620374674334,0.7268970530874829,4
CONTROL_TIME_FAIL_72_FIXED_CAPITAL,UNION_FOCUS,C2,1.0,2022-04-19 23:00:00+00:00,93704.14736004296,8866.331440549915,84837.81591949305,0.9053795195800408,5
CONTROL_TIME_FAIL_72_FIXED_CAPITAL,UNION_FOCUS,C2,1.0,2022-04-20 23:00:00+00:00,93973.43640715712,8866.331440549915,85107.1049666072,0.9056506627879936,5
CONTROL_TIME_FAIL_72_FIXED_CAPITAL,UNION_FOCUS,C2,1.0,2022-04-21 23:00:00+00:00,90421.55881602912,8866.331440549915,81555.22737547921,0.9019444969026771,5
CONTROL_TIME_FAIL_72_FIXED_CAPITAL,UNION_FOCUS,C2,1.0,2022-04-22 23:00:00+00:00,90441.70700386126,39350.06487087725,51091.64213298401,0.5649124040836905,3
CONTROL_TIME_FAIL_72_FIXED_CAPITAL,UNION_FOCUS,C2,1.0,2022-04-23 23:00:00+00:00,91821.7496171312,39350.06487087725,52471.684746253944,0.5714515892481349,3
CONTROL_TIME_FAIL_72_FIXED_CAPITAL,UNION_FOCUS,C2,1.0,2022-04-24 23:00:00+00:00,91540.47393236219,54708.84127310697,36831.632659255214,0.402353528194201,2
CONTROL_TIME_FAIL_72_FIXED_CAPITAL,UNION_FOCUS,C2,1.0,2022-04-25 23:00:00+00:00,89817.46354785125,57449.81299237838,32367.650555472872,0.36037146092673444,2
CONTROL_TIME_FAIL_72_FIXED_CAPITAL,UNION_FOCUS,C2,1.0,2022-04-26 23:00:00+00:00,85649.81162478487,41246.53937812691,44403.272246657965,0.5184281366686485,3
CONTROL_TIME_FAIL_72_FIXED_CAPITAL,UNION_FOCUS,C2,1.0,2022-04-27 23:00:00+00:00,86369.79900679074,41246.53937812691,45123.25962866382,0.5224425684389523,3
CONTROL_TIME_FAIL_72_FIXED_CAPITAL,UNION_FOCUS,C2,1.0,2022-04-28 23:00:00+00:00,86209.28000551621,57404.52491621347,28804.755089302736,0.3341259211010651,2
CONTROL_TIME_FAIL_72_FIXED_CAPITAL,UNION_FOCUS,C2,1.0,2022-04-29 23:00:00+00:00,85713.95195824621,70865.7171735671,14848.234784679104,0.1732300803480875,1
CONTROL_TIME_FAIL_72_FIXED_CAPITAL,UNION_FOCUS,C2,1.0,2022-04-30 23:00:00+00:00,84339.06279892256,70865.7171735671,13473.34562535546,0.1597521383119707,1
CONTROL_TIME_FAIL_72_FIXED_CAPITAL,UNION_FOCUS,C2,1.0,2022-05-01 23:00:00+00:00,84304.09501346966,84304.09501346966,0.0,0.0,0
CONTROL_TIME_FAIL_72_FIXED_CAPITAL,UNION_FOCUS,C2,1.0,2022-05-02 23:00:00+00:00,84304.09501346966,84304.09501346966,0.0,0.0,0
CONTROL_TIME_FAIL_72_FIXED_CAPITAL,UNION_FOCUS,C2,1.0,2022-05-03 23:00:00+00:00,83192.83658721026,23751.426693140944,59441.409894069315,0.7145015404271912,4
CONTROL_TIME_FAIL_72_FIXED_CAPITAL,UNION_FOCUS,C2,1.0,2022-05-04 23:00:00+00:00,88284.07776163484,8512.65778226096,79771.41997937388,0.9035765225384701,5
CONTROL_TIME_FAIL_72_FIXED_CAPITAL,UNION_FOCUS,C2,1.0,2022-05-05 23:00:00+00:00,80366.66644537944,8512.65778226096,71854.00866311848,0.8940772566690132,5
CONTROL_TIME_FAIL_72_FIXED_CAPITAL,UNION_FOCUS,C2,1.0,2022-05-06 23:00:00+00:00,79983.72575926136,66003.98457198135,13979.74118728001,0.17478232046050052,1
CONTROL_TIME_FAIL_72_FIXED_CAPITAL,UNION_FOCUS,C2,1.0,2022-05-07 23:00:00+00:00,79954.11166772759,79954.11166772759,0.0,0.0,0
CONTROL_TIME_FAIL_72_FIXED_CAPITAL,UNION_FOCUS,C2,1.0,2022-05-08 23:00:00+00:00,79954.11166772759,79954.11166772759,0.0,0.0,0
CONTROL_TIME_FAIL_72_FIXED_CAPITAL,UNION_FOCUS,C2,1.0,2022-05-09 23:00:00+00:00,79954.11166772759,79954.11166772759,0.0,0.0,0
CONTROL_TIME_FAIL_72_FIXED_CAPITAL,UNION_FOCUS,C2,1.0,2022-05-10 23:00:00+00:00,79954.11166772759,79954.11166772759,0.0,0.0,0
CONTROL_TIME_FAIL_72_FIXED_CAPITAL,UNION_FOCUS,C2,1.0,2022-05-11 23:00:00+00:00,79954.11166772759,79954.11166772759,0.0,0.0,0
CONTROL_TIME_FAIL_72_FIXED_CAPITAL,UNION_FOCUS,C2,1.0,2022-05-12 23:00:00+00:00,79954.11166772759,79954.11166772759,0.0,0.0,0
CONTROL_TIME_FAIL_72_FIXED_CAPITAL,UNION_FOCUS,C2,1.0,2022-05-13 23:00:00+00:00,79954.11166772759,79954.11166772759,0.0,0.0,0
CONTROL_TIME_FAIL_72_FIXED_CAPITAL,UNION_FOCUS,C2,1.0,2022-05-14 23:00:00+00:00,82452.68039120056,51059.48214308336,31393.1982481172,0.3807419977030549,2
CONTROL_TIME_FAIL_72_FIXED_CAPITAL,UNION_FOCUS,C2,1.0,2022-05-15 23:00:00+00:00,86368.08151459042,36369.80033990864,49998.28117468179,0.5788976702722687,3
CONTROL_TIME_FAIL_72_FIXED_CAPITAL,UNION_FOCUS,C2,1.0,2022-05-16 23:00:00+00:00,90185.43300129511,36369.80033990864,53815.63266138648,0.5967220078725315,3
CONTROL_TIME_FAIL_72_FIXED_CAPITAL,UNION_FOCUS,C2,1.0,2022-05-17 23:00:00+00:00,90332.94417182327,36369.80033990864,53963.143831914625,0.5973805495509008,3
CONTROL_TIME_FAIL_72_FIXED_CAPITAL,UNION_FOCUS,C2,1.0,2022-05-18 23:00:00+00:00,83846.32648161653,36369.80033990864,47476.526141707895,0.5662326321728265,3
CONTROL_TIME_FAIL_72_FIXED_CAPITAL,UNION_FOCUS,C2,1.0,2022-05-19 23:00:00+00:00,83496.41813221647,36369.80033990864,47126.61779230782,0.5644148437323728,3
CONTROL_TIME_FAIL_72_FIXED_CAPITAL,UNION_FOCUS,C2,1.0,2022-05-20 23:00:00+00:00,81422.87178459116,36369.80033990864,45053.07144468252,0.5533220636564256,3
CONTROL_TIME_FAIL_72_FIXED_CAPITAL,UNION_FOCUS,C2,1.0,2022-05-21 23:00:00+00:00,84564.28781338564,64795.650923045614,19768.636890340025,0.23377051237000848,1
CONTROL_TIME_FAIL_72_FIXED_CAPITAL,UNION_FOCUS,C2,1.0,2022-05-22 23:00:00+00:00,83663.92045139919,68759.0737780154,14904.846673383781,0.17815142528543215,1
CONTROL_TIME_FAIL_72_FIXED_CAPITAL,UNION_FOCUS,C2,1.0,2022-05-23 23:00:00+00:00,80831.84347280777,38577.9593988753,42253.88407393247,0.5227380974942987,3
CONTROL_TIME_FAIL_72_FIXED_CAPITAL,UNION_FOCUS,C2,1.0,2022-05-24 23:00:00+00:00,80928.5903633718,24112.896246182347,56815.69411718945,0.7020472476053924,4
