policy_id,portfolio_id,universe_id,cost_multiplier,pair,signal_time,entry_time,exit_time,holding_hours,exit_reason,entry_price,exit_price,quantity,entry_notional,exit_notional,entry_cost,exit_cost,gross_pnl,net_pnl,period_id,membership_rank,support_families,support_count,atr24_at_signal,high_water_at_exit,entry_market_state,exit_market_state,protection_floor_at_exit
CONTROL_TIME_FAIL_72_FIXED_CAPITAL,UNION_FOCUS,C2,1.0,DOT-USDT,2022-01-31 20:00:00+00:00,2022-01-31 21:00:00+00:00,2022-02-03 21:00:00+00:00,72,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,19.1111,18.3164,809.3295421761942,15467.177813483466,14824.003626316045,19.33397226685433,18.530004532895056,-643.1741871674203,-681.0381639671697,ROBUSTNESS_2022,4,MOMENTUM_BREAKOUT,1,0.3032333333333332,20.5783,,,
CONTROL_TIME_FAIL_72_FIXED_CAPITAL,UNION_FOCUS,C2,1.0,NEAR-USDT,2022-02-01 04:00:00+00:00,2022-02-01 05:00:00+00:00,2022-02-04 05:00:00+00:00,72,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,11.4327,11.1887,1291.50317199184,14765.368314431109,14450.2415404651,18.456710393038886,18.062801925581375,-315.12677396600884,-351.64628628462907,ROBUSTNESS_2022,5,MOMENTUM_BREAKOUT,1,0.1803833333333334,11.9576,,,
CONTROL_TIME_FAIL_72_FIXED_CAPITAL,UNION_FOCUS,C2,1.0,AVAX-USDT,2022-01-29 12:00:00+00:00,2022-01-29 13:00:00+00:00,2022-02-05 13:00:00+00:00,168,MAX_HOLD_168H,69.208,78.698,220.2952758934162,15246.195454031547,17336.797622260066,19.057744317539434,21.670997027825084,2090.602168228519,2049.8734268831545,ROBUSTNESS_2022,7,RELATIVE_STRENGTH_ROTATION,1,1.1642083333333315,80.958,,,
CONTROL_TIME_FAIL_72_FIXED_CAPITAL,UNION_FOCUS,C2,1.0,ETH-USDT,2022-01-30 13:00:00+00:00,2022-01-30 14:00:00+00:00,2022-02-06 14:00:00+00:00,168,MAX_HOLD_168H,2615.81,3009.53,5.874770723432696,15367.28400606248,17680.298735292403,19.2091050075781,22.100373419115503,2313.0147292299225,2271.705250803229,ROBUSTNESS_2022,2,RELATIVE_STRENGTH_ROTATION,1,32.05875,3065.22,,,
CONTROL_TIME_FAIL_72_FIXED_CAPITAL,UNION_FOCUS,C2,1.0,ATOM-USDT,2022-02-03 16:00:00+00:00,2022-02-03 17:00:00+00:00,2022-02-10 17:00:00+00:00,168,MAX_HOLD_168H,28.757,30.4418,527.6957595689839,15174.946957925273,16064.008773647096,18.96868369740659,20.080010967058872,889.0618157218232,850.0131210573577,ROBUSTNESS_2022,3,RELATIVE_STRENGTH_ROTATION,1,0.4831875000000001,33.1783,,,
CONTROL_TIME_FAIL_72_FIXED_CAPITAL,UNION_FOCUS,C2,1.0,BTC-USDT,2022-02-04 16:00:00+00:00,2022-02-04 17:00:00+00:00,2022-02-11 17:00:00+00:00,168,MAX_HOLD_168H,39479.1,43672.6,0.3998294247820275,15784.90584391214,17461.590536735574,19.731132304890174,21.826988170919467,1676.6846928234336,1635.1265723476238,ROBUSTNESS_2022,1,MOMENTUM_BREAKOUT,1,375.08333333333394,45831.9,,,
CONTROL_TIME_FAIL_72_FIXED_CAPITAL,UNION_FOCUS,C2,1.0,NEAR-USDT,2022-02-04 17:00:00+00:00,2022-02-04 18:00:00+00:00,2022-02-11 18:00:00+00:00,168,MAX_HOLD_168H,12.2472,11.7732,1134.0619481739577,13889.083491676094,13351.538128241638,17.36135436459512,16.68942266030205,-537.5453634344558,-571.596140459353,ROBUSTNESS_2022,5,MOMENTUM_BREAKOUT|RELATIVE_STRENGTH_ROTATION,2,0.2070624999999999,14.085,,,
CONTROL_TIME_FAIL_72_FIXED_CAPITAL,UNION_FOCUS,C2,1.0,AVAX-USDT,2022-02-07 05:00:00+00:00,2022-02-07 06:00:00+00:00,2022-02-14 06:00:00+00:00,168,MAX_HOLD_168H,81.867,77.983,205.01162716939703,16783.686881477028,15987.421721551089,20.979608601846284,19.984277151938862,-796.2651599259389,-837.229045679724,ROBUSTNESS_2022,5,MOMENTUM_BREAKOUT,1,1.2186250000000012,95.058,,,
CONTROL_TIME_FAIL_72_FIXED_CAPITAL,UNION_FOCUS,C2,1.0,ETH-USDT,2022-02-07 05:00:00+00:00,2022-02-07 06:00:00+00:00,2022-02-14 06:00:00+00:00,168,MAX_HOLD_168H,3087.0,2866.71,5.4381159899224905,16787.46406089073,15589.501489470702,20.984330076113412,19.48687686183838,-1197.9625714200265,-1238.4337783579783,ROBUSTNESS_2022,2,MOMENTUM_BREAKOUT,1,30.89124999999994,3284.0,,,
CONTROL_TIME_FAIL_72_FIXED_CAPITAL,UNION_FOCUS,C2,1.0,BTC-USDT,2022-02-15 02:00:00+00:00,2022-02-15 03:00:00+00:00,2022-02-18 03:00:00+00:00,72,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,43461.0,40791.6,0.36977772822995697,16070.90984660216,15083.825178865112,20.0886373082527,18.85478147358139,-987.0846677370482,-1026.0280865188822,ROBUSTNESS_2022,1,MOMENTUM_BREAKOUT,1,342.4375000000003,44800.8,,,
CONTROL_TIME_FAIL_72_FIXED_CAPITAL,UNION_FOCUS,C2,1.0,ETH-USDT,2022-02-15 02:00:00+00:00,2022-02-15 03:00:00+00:00,2022-02-18 03:00:00+00:00,72,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,3020.71,2908.91,5.3190454866195935,16067.293891886673,15472.624606482601,20.08411736485834,19.34078075810325,-594.6692854040721,-634.0941835270337,ROBUSTNESS_2022,2,MOMENTUM_BREAKOUT,1,31.655416666666596,3197.57,,,
CONTROL_TIME_FAIL_72_FIXED_CAPITAL,UNION_FOCUS,C2,1.0,SOL-USDT,2022-02-15 02:00:00+00:00,2022-02-15 03:00:00+00:00,2022-02-18 03:00:00+00:00,72,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,102.022,94.985,157.45308610653584,16063.678750760999,14955.681383829306,20.07959843845125,18.694601729786633,-1107.9973669316933,-1146.7715670999312,ROBUSTNESS_2022,4,MOMENTUM_BREAKOUT,1,1.5941249999999982,105.751,,,
CONTROL_TIME_FAIL_72_FIXED_CAPITAL,UNION_FOCUS,C2,1.0,ATOM-USDT,2022-02-14 23:00:00+00:00,2022-02-15 00:00:00+00:00,2022-02-22 00:00:00+00:00,168,MAX_HOLD_168H,27.1108,24.614,588.4378546093571,15953.020988743361,14483.809353354718,19.9412762359292,18.104761691693398,-1469.2116353886431,-1507.257673316266,ROBUSTNESS_2022,3,RELATIVE_STRENGTH_ROTATION,1,0.4511666666666666,30.8568,,,
CONTROL_TIME_FAIL_72_FIXED_CAPITAL,UNION_FOCUS,C2,1.0,AVAX-USDT,2022-02-15 08:00:00+00:00,2022-02-15 09:00:00+00:00,2022-02-22 09:00:00+00:00,168,MAX_HOLD_168H,85.128,68.945,181.3921294929888,15441.54919947915,12506.080367894112,19.301936499348937,15.632600459867641,-2935.468831585038,-2970.4033685442546,ROBUSTNESS_2022,5,MOMENTUM_BREAKOUT,1,1.2844166666666652,98.683,,,
CONTROL_TIME_FAIL_72_FIXED_CAPITAL,UNION_FOCUS,C2,1.0,SOL-USDT,2022-02-23 12:00:00+00:00,2022-02-23 13:00:00+00:00,2022-02-26 13:00:00+00:00,72,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,92.049,90.655,159.21365369734528,14655.457609186937,14433.513775932837,18.31932201148367,18.041892219916047,-221.94383325409945,-258.3050474854992,ROBUSTNESS_2022,7,RELATIVE_STRENGTH_ROTATION,1,1.5593333333333337,95.108,,,
CONTROL_TIME_FAIL_72_FIXED_CAPITAL,UNION_FOCUS,C2,1.0,ETH-USDT,2022-02-23 09:00:00+00:00,2022-02-23 10:00:00+00:00,2022-03-02 10:00:00+00:00,168,MAX_HOLD_168H,2702.24,2977.37,5.41839403995286,14641.801110522216,16132.563862734445,18.30225138815277,20.165704828418058,1490.7627522122293,1452.2947959956584,ROBUSTNESS_2022,2,RELATIVE_STRENGTH_ROTATION,1,40.91791666666668,3044.17,,,
CONTROL_TIME_FAIL_72_FIXED_CAPITAL,UNION_FOCUS,C2,1.0,AVAX-USDT,2022-02-23 16:00:00+00:00,2022-02-23 17:00:00+00:00,2022-03-02 17:00:00+00:00,168,MAX_HOLD_168H,79.968,83.974,182.01067980590923,14555.03004271895,15284.164826021422,18.19378755339869,19.105206032526777,729.134783302472,691.8357897165465,ROBUSTNESS_2022,6,RELATIVE_STRENGTH_ROTATION,1,1.5485833333333343,90.813,,,
CONTROL_TIME_FAIL_72_FIXED_CAPITAL,UNION_FOCUS,C2,1.0,ATOM-USDT,2022-02-23 18:00:00+00:00,2022-02-23 19:00:00+00:00,2022-03-02 19:00:00+00:00,168,MAX_HOLD_168H,26.5329,31.9419,544.5929368364465,14449.629933787752,17395.333129136092,18.06203741723469,21.744166411420114,2945.70319534834,2905.8969915196853,ROBUSTNESS_2022,5,RELATIVE_STRENGTH_ROTATION,1,0.4490083333333334,33.0264,,,
CONTROL_TIME_FAIL_72_FIXED_CAPITAL,UNION_FOCUS,C2,1.0,ATOM-USDT,2022-03-02 21:00:00+00:00,2022-03-02 22:00:00+00:00,2022-03-05 22:00:00+00:00,72,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,32.1325,31.3011,492.1144895663914,15812.868835992072,15403.724849366574,19.76608604499009,19.254656061708218,-409.14398662549866,-448.1647287321969,ROBUSTNESS_2022,7,RELATIVE_STRENGTH_ROTATION,1,0.6949999999999997,34.6822,,,
CONTROL_TIME_FAIL_72_FIXED_CAPITAL,UNION_FOCUS,C2,1.0,BTC-USDT,2022-02-28 16:00:00+00:00,2022-02-28 17:00:00+00:00,2022-03-07 17:00:00+00:00,168,MAX_HOLD_168H,40824.1,39073.4,0.3691117669050772,15068.655683309562,14422.451712988843,18.835819604136955,18.028064641236053,-646.2039703207192,-683.0678545660923,ROBUSTNESS_2022,1,MOMENTUM_BREAKOUT,1,600.0750000000004,45367.5,,,
CONTROL_TIME_FAIL_72_FIXED_CAPITAL,UNION_FOCUS,C2,1.0,SOL-USDT,2022-02-28 16:00:00+00:00,2022-02-28 17:00:00+00:00,2022-03-07 17:00:00+00:00,168,MAX_HOLD_168H,95.636,85.021,145.46072398922928,13911.281799433931,12367.216214288263,17.389102249292414,15.459020267860328,-1544.0655851456686,-1576.9137076628213,ROBUSTNESS_2022,6,MOMENTUM_BREAKOUT,1,1.9485833333333344,106.444,,,
CONTROL_TIME_FAIL_72_FIXED_CAPITAL,UNION_FOCUS,C2,1.0,AVAX-USDT,2022-03-09 04:00:00+00:00,2022-03-09 05:00:00+00:00,2022-03-12 05:00:00+00:00,72,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,79.919,72.495,187.81626413689187,15010.088013556262,13615.740068603976,18.762610016945327,17.019675085754972,-1394.3479449522856,-1430.1302300549858,ROBUSTNESS_2022,5,MOMENTUM_BREAKOUT|RELATIVE_STRENGTH_ROTATION,2,1.3455000000000006,80.394,,,
CONTROL_TIME_FAIL_72_FIXED_CAPITAL,UNION_FOCUS,C2,1.0,BTC-USDT,2022-03-09 04:00:00+00:00,2022-03-09 05:00:00+00:00,2022-03-12 05:00:00+00:00,72,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,41205.7,39091.0,0.3644361055267492,15016.844833503568,14246.171801146153,18.77105604187946,17.80771475143269,-770.6730323574157,-807.2518031507278,ROBUSTNESS_2022,1,MOMENTUM_BREAKOUT,1,458.95833333333456,42581.2,,,
CONTROL_TIME_FAIL_72_FIXED_CAPITAL,UNION_FOCUS,C2,1.0,ETH-USDT,2022-03-09 04:00:00+00:00,2022-03-09 05:00:00+00:00,2022-03-12 05:00:00+00:00,72,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,2698.04,2584.18,5.5645824537130775,15013.46604341603,14379.88268523626,18.76683255427004,17.974853356545324,-633.5833581797706,-670.325044090586,ROBUSTNESS_2022,2,MOMENTUM_BREAKOUT,1,36.72874999999996,2773.91,,,
CONTROL_TIME_FAIL_72_FIXED_CAPITAL,UNION_FOCUS,C2,1.0,ATOM-USDT,2022-03-09 07:00:00+00:00,2022-03-09 08:00:00+00:00,2022-03-12 08:00:00+00:00,72,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,30.2838,27.7201,495.9972233460241,15020.680712366324,13749.092630874122,18.775850890457907,17.186365788592653,-1271.588081492202,-1307.5502981712525,ROBUSTNESS_2022,6,MOMENTUM_BREAKOUT,1,0.5577291666666665,31.3672,,,
CONTROL_TIME_FAIL_72_FIXED_CAPITAL,UNION_FOCUS,C2,1.0,SOL-USDT,2022-03-09 08:00:00+00:00,2022-03-09 09:00:00+00:00,2022-03-12 09:00:00+00:00,72,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,89.276,81.708,167.02133310836868,14910.996534582722,13646.979085618588,18.638745668228403,17.058723857023235,-1264.017448964134,-1299.7149184893858,ROBUSTNESS_2022,7,MOMENTUM_BREAKOUT,1,1.4957083333333323,89.9,,,
CONTROL_TIME_FAIL_72_FIXED_CAPITAL,UNION_FOCUS,C2,1.0,BTC-USDT,2022-03-14 21:00:00+00:00,2022-03-14 22:00:00+00:00,2022-03-21 22:00:00+00:00,168,MAX_HOLD_168H,38725.1,41109.0,0.3621462519294029,14024.14982059132,14887.470270565824,17.53018727573915,18.60933783820728,863.3204499745043,827.1809248605579,ROBUSTNESS_2022,1,RELATIVE_STRENGTH_ROTATION,1,368.2208333333335,42386.2,,,
CONTROL_TIME_FAIL_72_FIXED_CAPITAL,UNION_FOCUS,C2,1.0,ETH-USDT,2022-03-15 17:00:00+00:00,2022-03-15 18:00:00+00:00,2022-03-22 18:00:00+00:00,168,MAX_HOLD_168H,2602.44,2998.67,5.398687813074441,14049.761112257449,16188.883184431936,17.56220139032181,20.23610398053992,2139.1220721744867,2101.323766803625,ROBUSTNESS_2022,2,RELATIVE_STRENGTH_ROTATION,1,26.15166666666664,3054.4,,,
CONTROL_TIME_FAIL_72_FIXED_CAPITAL,UNION_FOCUS,C2,1.0,SOL-USDT,2022-03-15 18:00:00+00:00,2022-03-15 19:00:00+00:00,2022-03-22 19:00:00+00:00,168,MAX_HOLD_168H,82.775,92.967,169.76959719169338,14052.67840754242,15782.970142120159,17.565848009428027,19.7287126776502,1730.2917345777387,1692.9971738906604,ROBUSTNESS_2022,7,RELATIVE_STRENGTH_ROTATION,1,0.9065833333333324,94.557,,,
CONTROL_TIME_FAIL_72_FIXED_CAPITAL,UNION_FOCUS,C2,1.0,ATOM-USDT,2022-03-16 16:00:00+00:00,2022-03-16 17:00:00+00:00,2022-03-23 17:00:00+00:00,168,MAX_HOLD_168H,28.1183,28.1162,507.5849219427683,14272.425110663342,14271.359182327262,17.84053138832918,17.839198977909078,-1.0659283360801055,-36.745658702318366,ROBUSTNESS_2022,6,MOMENTUM_BREAKOUT,1,0.4099500000000002,29.4215,,,
CONTROL_TIME_FAIL_72_FIXED_CAPITAL,UNION_FOCUS,C2,1.0,AVAX-USDT,2022-03-16 20:00:00+00:00,2022-03-16 21:00:00+00:00,2022-03-23 21:00:00+00:00,168,MAX_HOLD_168H,73.735,84.301,181.68411591514712,13396.478287003372,15316.152655762817,16.745597858754216,19.145190819703522,1919.6743687594444,1883.7835800809867,ROBUSTNESS_2022,4,MOMENTUM_BREAKOUT,1,1.11275,92.48,,,
CONTROL_TIME_FAIL_72_FIXED_CAPITAL,UNION_FOCUS,C2,1.0,XRP-USDT,2022-03-22 22:00:00+00:00,2022-03-22 23:00:00+00:00,2022-03-25 23:00:00+00:00,72,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,0.84181,0.82818,18139.08957911317,15269.666998593257,15022.431207629945,19.08708374824157,18.77803900953743,-247.23579096331196,-285.100913721091,ROBUSTNESS_2022,3,RELATIVE_STRENGTH_ROTATION,1,0.0080458333333333,0.84997,,,
CONTROL_TIME_FAIL_72_FIXED_CAPITAL,UNION_FOCUS,C2,1.0,BTC-USDT,2022-03-22 05:00:00+00:00,2022-03-22 06:00:00+00:00,2022-03-29 06:00:00+00:00,168,MAX_HOLD_168H,42994.0,47601.2,0.33318446786569983,14324.9330114179,15859.98049176875,17.906166264272375,19.82497561471094,1535.0474803508514,1497.3163384718682,ROBUSTNESS_2022,1,MOMENTUM_BREAKOUT,1,328.09583333333376,48195.2,,,
CONTROL_TIME_FAIL_72_FIXED_CAPITAL,UNION_FOCUS,C2,1.0,ETH-USDT,2022-03-22 19:00:00+00:00,2022-03-22 20:00:00+00:00,2022-03-29 20:00:00+00:00,168,MAX_HOLD_168H,3000.41,3414.62,5.071701461788684,15217.183782965385,17317.933245452874,19.021479728706733,21.647416556816093,2100.749462487489,2060.080566201966,ROBUSTNESS_2022,2,RELATIVE_STRENGTH_ROTATION,1,28.465416666666613,3481.93,,,
CONTROL_TIME_FAIL_72_FIXED_CAPITAL,UNION_FOCUS,C2,1.0,SOL-USDT,2022-03-24 06:00:00+00:00,2022-03-24 07:00:00+00:00,2022-03-31 07:00:00+00:00,168,MAX_HOLD_168H,96.989,121.812,156.72997752182576,15201.083789864359,19091.59202188864,19.00135473733045,23.864490027360798,3890.50823202428,3847.6423872595888,ROBUSTNESS_2022,6,MOMENTUM_BREAKOUT,1,1.3430833333333332,125.197,,,
CONTROL_TIME_FAIL_72_FIXED_CAPITAL,UNION_FOCUS,C2,1.0,ATOM-USDT,2022-03-25 01:00:00+00:00,2022-03-25 02:00:00+00:00,2022-04-01 02:00:00+00:00,168,MAX_HOLD_168H,29.7461,29.1295,519.133651309019,15442.20150520321,15122.103695806069,19.302751881504012,18.902629619757587,-320.09780939714074,-358.30319089840236,ROBUSTNESS_2022,5,MOMENTUM_BREAKOUT,1,0.3323958333333333,31.7264,,,
CONTROL_TIME_FAIL_72_FIXED_CAPITAL,UNION_FOCUS,C2,1.0,XRP-USDT,2022-03-27 22:00:00+00:00,2022-03-27 23:00:00+00:00,2022-04-03 23:00:00+00:00,168,MAX_HOLD_168H,0.85244,0.84535,17642.87503043171,15039.492390941208,14914.404406975447,18.79936548867651,18.64300550871931,-125.08798396576094,-162.53035496315675,ROBUSTNESS_2022,3,MOMENTUM_BREAKOUT,1,0.0050908333333333,0.91202,,,
CONTROL_TIME_FAIL_72_FIXED_CAPITAL,UNION_FOCUS,C2,1.0,AVAX-USDT,2022-03-29 11:00:00+00:00,2022-03-29 12:00:00+00:00,2022-04-05 12:00:00+00:00,168,MAX_HOLD_168H,93.869,95.558,165.32341586467837,15518.743723801494,15797.974973196937,19.39842965475187,19.747468716496172,279.23124939544323,240.0853510241952,ROBUSTNESS_2022,4,RELATIVE_STRENGTH_ROTATION,1,1.768458333333332,103.626,,,
