policy_id,portfolio_id,universe_id,cost_multiplier,period_id,trade_count,net_pnl,profit_factor
ADAPTIVE_EXIT_FIXED_CAPITAL,MOMENTUM_BREAKOUT,C2,1.0,ROBUSTNESS_2022,297,-30261.77480602672,0.70531746907427
ADAPTIVE_EXIT_FIXED_CAPITAL,MOMENTUM_BREAKOUT,C2,1.0,ROBUSTNESS_2023,350,3949.9856006945747,1.0569115970473772
ADAPTIVE_EXIT_FIXED_CAPITAL,MOMENTUM_BREAKOUT,C2,2.0,ROBUSTNESS_2022,297,-38962.48376697852,0.6226932760644059
ADAPTIVE_EXIT_FIXED_CAPITAL,MOMENTUM_BREAKOUT,C2,2.0,ROBUSTNESS_2023,350,-5993.833586551185,0.9019770822346426
ADAPTIVE_EXIT_FIXED_CAPITAL,MOMENTUM_BREAKOUT,D2,1.0,ROBUSTNESS_2022,297,-30261.77480602672,0.70531746907427
ADAPTIVE_EXIT_FIXED_CAPITAL,MOMENTUM_BREAKOUT,D2,1.0,ROBUSTNESS_2023,365,963.0946370047409,1.0130780639525654
ADAPTIVE_EXIT_FIXED_CAPITAL,MOMENTUM_BREAKOUT,D2,2.0,ROBUSTNESS_2022,297,-38962.48376697852,0.6226932760644059
ADAPTIVE_EXIT_FIXED_CAPITAL,MOMENTUM_BREAKOUT,D2,2.0,ROBUSTNESS_2023,365,-8548.284923228608,0.8676175431679523
ADAPTIVE_EXIT_FIXED_CAPITAL,MOMENTUM_BREAKOUT,E2,1.0,ROBUSTNESS_2022,297,-30261.77480602672,0.70531746907427
ADAPTIVE_EXIT_FIXED_CAPITAL,MOMENTUM_BREAKOUT,E2,1.0,ROBUSTNESS_2023,357,3147.9103181258797,1.0447382083005818
ADAPTIVE_EXIT_FIXED_CAPITAL,MOMENTUM_BREAKOUT,E2,2.0,ROBUSTNESS_2022,297,-38962.48376697852,0.6226932760644059
ADAPTIVE_EXIT_FIXED_CAPITAL,MOMENTUM_BREAKOUT,E2,2.0,ROBUSTNESS_2023,357,-6701.862388738565,0.8918927003955709
ADAPTIVE_EXIT_FIXED_CAPITAL,RELATIVE_STRENGTH_ROTATION,C2,1.0,ROBUSTNESS_2022,260,-18072.29043666277,0.8263835804979216
ADAPTIVE_EXIT_FIXED_CAPITAL,RELATIVE_STRENGTH_ROTATION,C2,1.0,ROBUSTNESS_2023,279,16733.9539150594,1.2605427013786816
ADAPTIVE_EXIT_FIXED_CAPITAL,RELATIVE_STRENGTH_ROTATION,C2,2.0,ROBUSTNESS_2022,260,-27115.017932564493,0.742857646277515
ADAPTIVE_EXIT_FIXED_CAPITAL,RELATIVE_STRENGTH_ROTATION,C2,2.0,ROBUSTNESS_2023,279,4628.215369587732,1.0776556432332547
ADAPTIVE_EXIT_FIXED_CAPITAL,RELATIVE_STRENGTH_ROTATION,D2,1.0,ROBUSTNESS_2022,260,-18072.29043666277,0.8263835804979216
ADAPTIVE_EXIT_FIXED_CAPITAL,RELATIVE_STRENGTH_ROTATION,D2,1.0,ROBUSTNESS_2023,290,17630.78238538006,1.2555957399203599
ADAPTIVE_EXIT_FIXED_CAPITAL,RELATIVE_STRENGTH_ROTATION,D2,2.0,ROBUSTNESS_2022,260,-27115.017932564493,0.742857646277515
ADAPTIVE_EXIT_FIXED_CAPITAL,RELATIVE_STRENGTH_ROTATION,D2,2.0,ROBUSTNESS_2023,290,4654.564461342297,1.0732171271500222
ADAPTIVE_EXIT_FIXED_CAPITAL,RELATIVE_STRENGTH_ROTATION,E2,1.0,ROBUSTNESS_2022,260,-18072.29043666277,0.8263835804979216
ADAPTIVE_EXIT_FIXED_CAPITAL,RELATIVE_STRENGTH_ROTATION,E2,1.0,ROBUSTNESS_2023,282,15454.23337081473,1.2322144661853833
ADAPTIVE_EXIT_FIXED_CAPITAL,RELATIVE_STRENGTH_ROTATION,E2,2.0,ROBUSTNESS_2022,260,-27115.017932564493,0.742857646277515
ADAPTIVE_EXIT_FIXED_CAPITAL,RELATIVE_STRENGTH_ROTATION,E2,2.0,ROBUSTNESS_2023,282,3516.1775452358347,1.0571574889603552
ADAPTIVE_EXIT_FIXED_CAPITAL,UNION_FOCUS,C2,1.0,ROBUSTNESS_2022,429,-40510.71764056446,0.7278893865339375
ADAPTIVE_EXIT_FIXED_CAPITAL,UNION_FOCUS,C2,1.0,ROBUSTNESS_2023,491,8215.728865467921,1.0952355888109115
ADAPTIVE_EXIT_FIXED_CAPITAL,UNION_FOCUS,C2,2.0,ROBUSTNESS_2022,429,-50915.78941694791,0.6511696149745195
ADAPTIVE_EXIT_FIXED_CAPITAL,UNION_FOCUS,C2,2.0,ROBUSTNESS_2023,491,-4385.021576048891,0.9373408744632511
ADAPTIVE_EXIT_FIXED_CAPITAL,UNION_FOCUS,D2,1.0,ROBUSTNESS_2022,429,-40510.71764056446,0.7278893865339375
ADAPTIVE_EXIT_FIXED_CAPITAL,UNION_FOCUS,D2,1.0,ROBUSTNESS_2023,508,4950.8147902443925,1.0557287204541532
ADAPTIVE_EXIT_FIXED_CAPITAL,UNION_FOCUS,D2,2.0,ROBUSTNESS_2022,429,-50915.78941694791,0.6511696149745195
ADAPTIVE_EXIT_FIXED_CAPITAL,UNION_FOCUS,D2,2.0,ROBUSTNESS_2023,508,-6803.773004309605,0.9052998436276294
ADAPTIVE_EXIT_FIXED_CAPITAL,UNION_FOCUS,E2,1.0,ROBUSTNESS_2022,429,-40510.71764056446,0.7278893865339375
ADAPTIVE_EXIT_FIXED_CAPITAL,UNION_FOCUS,E2,1.0,ROBUSTNESS_2023,500,4904.00783896483,1.0565660403568156
ADAPTIVE_EXIT_FIXED_CAPITAL,UNION_FOCUS,E2,2.0,ROBUSTNESS_2022,429,-50915.78941694791,0.6511696149745195
ADAPTIVE_EXIT_FIXED_CAPITAL,UNION_FOCUS,E2,2.0,ROBUSTNESS_2023,500,-6688.993912893492,0.9048854107983455
CONTROL_TIME_FAIL_72_FIXED_CAPITAL,MOMENTUM_BREAKOUT,C2,1.0,ROBUSTNESS_2022,188,-45659.2735040122,0.5558081632215273
CONTROL_TIME_FAIL_72_FIXED_CAPITAL,MOMENTUM_BREAKOUT,C2,1.0,ROBUSTNESS_2023,196,35849.152474296905,1.6296164244665785
CONTROL_TIME_FAIL_72_FIXED_CAPITAL,MOMENTUM_BREAKOUT,C2,2.0,ROBUSTNESS_2022,188,-50041.56810745555,0.5170860334002282
CONTROL_TIME_FAIL_72_FIXED_CAPITAL,MOMENTUM_BREAKOUT,C2,2.0,ROBUSTNESS_2023,196,25838.54555602643,1.4847596792962905
CONTROL_TIME_FAIL_72_FIXED_CAPITAL,MOMENTUM_BREAKOUT,D2,1.0,ROBUSTNESS_2022,188,-45659.2735040122,0.5558081632215273
CONTROL_TIME_FAIL_72_FIXED_CAPITAL,MOMENTUM_BREAKOUT,D2,1.0,ROBUSTNESS_2023,200,37778.69471739058,1.6620867597626028
