policy_id,portfolio_id,universe_id,cost_multiplier,exit_reason,trade_count,net_pnl,mean_holding_hours
ROUTER_TIME_FAIL_72_CONTROL,RELATIVE_STRENGTH_ROTATION,D2,2.0,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,159,-79367.00342040231,72.0
ROUTER_TIME_FAIL_72_CONTROL,RELATIVE_STRENGTH_ROTATION,E2,1.0,MAX_HOLD_168H,136,86410.03318820303,168.0
ROUTER_TIME_FAIL_72_CONTROL,RELATIVE_STRENGTH_ROTATION,E2,1.0,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,167,-84177.04659648523,72.0
ROUTER_TIME_FAIL_72_CONTROL,RELATIVE_STRENGTH_ROTATION,E2,2.0,MAX_HOLD_168H,136,78699.81065968056,168.0
ROUTER_TIME_FAIL_72_CONTROL,RELATIVE_STRENGTH_ROTATION,E2,2.0,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,167,-84935.34539369174,72.0
ROUTER_TIME_FAIL_72_CONTROL,UNION_FOCUS,C2,1.0,MAX_HOLD_168H,198,119291.63030241047,168.0
ROUTER_TIME_FAIL_72_CONTROL,UNION_FOCUS,C2,1.0,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,224,-107563.10093797828,72.0
ROUTER_TIME_FAIL_72_CONTROL,UNION_FOCUS,C2,2.0,MAX_HOLD_168H,198,105604.41046247182,168.0
ROUTER_TIME_FAIL_72_CONTROL,UNION_FOCUS,C2,2.0,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,224,-106964.32512893277,72.0
ROUTER_TIME_FAIL_72_CONTROL,UNION_FOCUS,D2,1.0,MAX_HOLD_168H,201,129981.20706960531,168.0
ROUTER_TIME_FAIL_72_CONTROL,UNION_FOCUS,D2,1.0,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,224,-106015.302839923,72.0
ROUTER_TIME_FAIL_72_CONTROL,UNION_FOCUS,D2,2.0,MAX_HOLD_168H,201,115512.68484209292,168.0
ROUTER_TIME_FAIL_72_CONTROL,UNION_FOCUS,D2,2.0,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,224,-105633.23935930646,72.0
ROUTER_TIME_FAIL_72_CONTROL,UNION_FOCUS,E2,1.0,MAX_HOLD_168H,198,128124.35670653965,168.0
ROUTER_TIME_FAIL_72_CONTROL,UNION_FOCUS,E2,1.0,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,229,-109562.99922785939,72.0
ROUTER_TIME_FAIL_72_CONTROL,UNION_FOCUS,E2,2.0,MAX_HOLD_168H,198,113794.55970087429,168.0
ROUTER_TIME_FAIL_72_CONTROL,UNION_FOCUS,E2,2.0,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,229,-108890.5524772015,72.0
THESIS_CONFIDENCE_LIFECYCLE,MOMENTUM_BREAKOUT,C2,1.0,MAX_HOLD_168H,6,-759.9790966614403,168.0
THESIS_CONFIDENCE_LIFECYCLE,MOMENTUM_BREAKOUT,C2,1.0,PROFIT_GIVEBACK_LOCK_4ATR_ARM_3ATR_GIVEBACK,293,102473.62652861819,36.31740614334471
THESIS_CONFIDENCE_LIFECYCLE,MOMENTUM_BREAKOUT,C2,1.0,THESIS_FAILURE_IN_STRESSED_CONTEXT,222,-111457.92652672007,57.62162162162162
THESIS_CONFIDENCE_LIFECYCLE,MOMENTUM_BREAKOUT,C2,2.0,MAX_HOLD_168H,6,-861.66337579687,168.0
THESIS_CONFIDENCE_LIFECYCLE,MOMENTUM_BREAKOUT,C2,2.0,PROFIT_GIVEBACK_LOCK_4ATR_ARM_3ATR_GIVEBACK,293,87703.97355861506,36.31740614334471
THESIS_CONFIDENCE_LIFECYCLE,MOMENTUM_BREAKOUT,C2,2.0,THESIS_FAILURE_IN_STRESSED_CONTEXT,222,-109851.12636507076,57.62162162162162
THESIS_CONFIDENCE_LIFECYCLE,MOMENTUM_BREAKOUT,D2,1.0,MAX_HOLD_168H,6,-760.9145233389022,168.0
THESIS_CONFIDENCE_LIFECYCLE,MOMENTUM_BREAKOUT,D2,1.0,PROFIT_GIVEBACK_LOCK_4ATR_ARM_3ATR_GIVEBACK,296,106949.77695889478,36.49324324324324
THESIS_CONFIDENCE_LIFECYCLE,MOMENTUM_BREAKOUT,D2,1.0,THESIS_FAILURE_IN_STRESSED_CONTEXT,231,-115832.02256570605,57.76623376623377
THESIS_CONFIDENCE_LIFECYCLE,MOMENTUM_BREAKOUT,D2,2.0,MAX_HOLD_168H,6,-861.3554102348231,168.0
THESIS_CONFIDENCE_LIFECYCLE,MOMENTUM_BREAKOUT,D2,2.0,PROFIT_GIVEBACK_LOCK_4ATR_ARM_3ATR_GIVEBACK,296,91582.0852979367,36.49324324324324
THESIS_CONFIDENCE_LIFECYCLE,MOMENTUM_BREAKOUT,D2,2.0,THESIS_FAILURE_IN_STRESSED_CONTEXT,231,-113864.93769668936,57.76623376623377
THESIS_CONFIDENCE_LIFECYCLE,MOMENTUM_BREAKOUT,E2,1.0,MAX_HOLD_168H,7,-3366.4065748081134,168.0
THESIS_CONFIDENCE_LIFECYCLE,MOMENTUM_BREAKOUT,E2,1.0,PROFIT_GIVEBACK_LOCK_4ATR_ARM_3ATR_GIVEBACK,294,106217.34980142344,36.46938775510204
THESIS_CONFIDENCE_LIFECYCLE,MOMENTUM_BREAKOUT,E2,1.0,THESIS_FAILURE_IN_STRESSED_CONTEXT,224,-110780.2279950593,57.535714285714285
THESIS_CONFIDENCE_LIFECYCLE,MOMENTUM_BREAKOUT,E2,2.0,MAX_HOLD_168H,7,-3131.562307758816,168.0
THESIS_CONFIDENCE_LIFECYCLE,MOMENTUM_BREAKOUT,E2,2.0,PROFIT_GIVEBACK_LOCK_4ATR_ARM_3ATR_GIVEBACK,294,90935.31700016318,36.46938775510204
THESIS_CONFIDENCE_LIFECYCLE,MOMENTUM_BREAKOUT,E2,2.0,THESIS_FAILURE_IN_STRESSED_CONTEXT,224,-109379.92811015036,57.535714285714285
THESIS_CONFIDENCE_LIFECYCLE,RELATIVE_STRENGTH_ROTATION,C2,1.0,MAX_HOLD_168H,3,883.6469816539634,168.0
THESIS_CONFIDENCE_LIFECYCLE,RELATIVE_STRENGTH_ROTATION,C2,1.0,PROFIT_GIVEBACK_LOCK_4ATR_ARM_3ATR_GIVEBACK,173,89760.65290338409,40.433526011560694
THESIS_CONFIDENCE_LIFECYCLE,RELATIVE_STRENGTH_ROTATION,C2,1.0,THESIS_FAILURE_IN_STRESSED_CONTEXT,223,-90124.61600771056,49.2914798206278
THESIS_CONFIDENCE_LIFECYCLE,RELATIVE_STRENGTH_ROTATION,C2,2.0,MAX_HOLD_168H,3,819.4162763177432,168.0
THESIS_CONFIDENCE_LIFECYCLE,RELATIVE_STRENGTH_ROTATION,C2,2.0,PROFIT_GIVEBACK_LOCK_4ATR_ARM_3ATR_GIVEBACK,173,80396.67338932936,40.433526011560694
THESIS_CONFIDENCE_LIFECYCLE,RELATIVE_STRENGTH_ROTATION,C2,2.0,THESIS_FAILURE_IN_STRESSED_CONTEXT,223,-91536.78812343918,49.2914798206278
THESIS_CONFIDENCE_LIFECYCLE,RELATIVE_STRENGTH_ROTATION,D2,1.0,MAX_HOLD_168H,2,905.1036664009305,168.0
THESIS_CONFIDENCE_LIFECYCLE,RELATIVE_STRENGTH_ROTATION,D2,1.0,PROFIT_GIVEBACK_LOCK_4ATR_ARM_3ATR_GIVEBACK,180,89229.43960174175,40.9
THESIS_CONFIDENCE_LIFECYCLE,RELATIVE_STRENGTH_ROTATION,D2,1.0,THESIS_FAILURE_IN_STRESSED_CONTEXT,222,-88557.63038090852,50.054054054054056
THESIS_CONFIDENCE_LIFECYCLE,RELATIVE_STRENGTH_ROTATION,D2,2.0,MAX_HOLD_168H,2,857.2706593478297,168.0
THESIS_CONFIDENCE_LIFECYCLE,RELATIVE_STRENGTH_ROTATION,D2,2.0,PROFIT_GIVEBACK_LOCK_4ATR_ARM_3ATR_GIVEBACK,180,79711.00057542635,40.9
THESIS_CONFIDENCE_LIFECYCLE,RELATIVE_STRENGTH_ROTATION,D2,2.0,THESIS_FAILURE_IN_STRESSED_CONTEXT,222,-90095.15030952677,50.054054054054056
THESIS_CONFIDENCE_LIFECYCLE,RELATIVE_STRENGTH_ROTATION,E2,1.0,MAX_HOLD_168H,4,-1803.0857194376902,168.0
THESIS_CONFIDENCE_LIFECYCLE,RELATIVE_STRENGTH_ROTATION,E2,1.0,PROFIT_GIVEBACK_LOCK_4ATR_ARM_3ATR_GIVEBACK,170,86306.77064885286,40.65882352941176
THESIS_CONFIDENCE_LIFECYCLE,RELATIVE_STRENGTH_ROTATION,E2,1.0,THESIS_FAILURE_IN_STRESSED_CONTEXT,223,-89927.8070464049,49.61434977578475
THESIS_CONFIDENCE_LIFECYCLE,RELATIVE_STRENGTH_ROTATION,E2,2.0,MAX_HOLD_168H,4,-1621.5065791768636,168.0
THESIS_CONFIDENCE_LIFECYCLE,RELATIVE_STRENGTH_ROTATION,E2,2.0,PROFIT_GIVEBACK_LOCK_4ATR_ARM_3ATR_GIVEBACK,170,77327.88205525393,40.65882352941176
THESIS_CONFIDENCE_LIFECYCLE,RELATIVE_STRENGTH_ROTATION,E2,2.0,THESIS_FAILURE_IN_STRESSED_CONTEXT,223,-91313.75941051556,49.61434977578475
THESIS_CONFIDENCE_LIFECYCLE,UNION_FOCUS,C2,1.0,MAX_HOLD_168H,9,70.51141214754965,168.0
THESIS_CONFIDENCE_LIFECYCLE,UNION_FOCUS,C2,1.0,PROFIT_GIVEBACK_LOCK_4ATR_ARM_3ATR_GIVEBACK,342,132950.14543461753,38.067251461988306
THESIS_CONFIDENCE_LIFECYCLE,UNION_FOCUS,C2,1.0,THESIS_FAILURE_IN_STRESSED_CONTEXT,331,-141566.82379537993,49.957703927492446
THESIS_CONFIDENCE_LIFECYCLE,UNION_FOCUS,C2,2.0,MAX_HOLD_168H,9,-80.8725291703802,168.0
THESIS_CONFIDENCE_LIFECYCLE,UNION_FOCUS,C2,2.0,PROFIT_GIVEBACK_LOCK_4ATR_ARM_3ATR_GIVEBACK,342,112726.64109176066,38.067251461988306
THESIS_CONFIDENCE_LIFECYCLE,UNION_FOCUS,C2,2.0,THESIS_FAILURE_IN_STRESSED_CONTEXT,331,-138021.93997227232,49.957703927492446
THESIS_CONFIDENCE_LIFECYCLE,UNION_FOCUS,D2,1.0,MAX_HOLD_168H,8,88.34077947068039,168.0
THESIS_CONFIDENCE_LIFECYCLE,UNION_FOCUS,D2,1.0,PROFIT_GIVEBACK_LOCK_4ATR_ARM_3ATR_GIVEBACK,344,134771.33927008536,38.68895348837209
THESIS_CONFIDENCE_LIFECYCLE,UNION_FOCUS,D2,1.0,THESIS_FAILURE_IN_STRESSED_CONTEXT,338,-145311.320150122,51.053254437869825
THESIS_CONFIDENCE_LIFECYCLE,UNION_FOCUS,D2,2.0,MAX_HOLD_168H,8,-48.68675025274843,168.0
THESIS_CONFIDENCE_LIFECYCLE,UNION_FOCUS,D2,2.0,PROFIT_GIVEBACK_LOCK_4ATR_ARM_3ATR_GIVEBACK,344,114336.82098597153,38.68895348837209
THESIS_CONFIDENCE_LIFECYCLE,UNION_FOCUS,D2,2.0,THESIS_FAILURE_IN_STRESSED_CONTEXT,338,-141268.4995251316,51.053254437869825
THESIS_CONFIDENCE_LIFECYCLE,UNION_FOCUS,E2,1.0,MAX_HOLD_168H,10,-2413.978454672926,168.0
THESIS_CONFIDENCE_LIFECYCLE,UNION_FOCUS,E2,1.0,PROFIT_GIVEBACK_LOCK_4ATR_ARM_3ATR_GIVEBACK,342,131117.11293488133,37.812865497076025
THESIS_CONFIDENCE_LIFECYCLE,UNION_FOCUS,E2,1.0,THESIS_FAILURE_IN_STRESSED_CONTEXT,337,-141649.45646924476,50.4213649851632
THESIS_CONFIDENCE_LIFECYCLE,UNION_FOCUS,E2,2.0,MAX_HOLD_168H,10,-2166.4833630931716,168.0
THESIS_CONFIDENCE_LIFECYCLE,UNION_FOCUS,E2,2.0,PROFIT_GIVEBACK_LOCK_4ATR_ARM_3ATR_GIVEBACK,342,111262.53932041816,37.812865497076025
THESIS_CONFIDENCE_LIFECYCLE,UNION_FOCUS,E2,2.0,THESIS_FAILURE_IN_STRESSED_CONTEXT,337,-138212.7171810622,50.4213649851632
THESIS_CONFIDENCE_PAIR_COOLDOWN,MOMENTUM_BREAKOUT,C2,1.0,MAX_HOLD_168H,6,-762.7143422964041,168.0
THESIS_CONFIDENCE_PAIR_COOLDOWN,MOMENTUM_BREAKOUT,C2,1.0,PROFIT_GIVEBACK_LOCK_4ATR_ARM_3ATR_GIVEBACK,289,99744.83138462734,35.8961937716263
THESIS_CONFIDENCE_PAIR_COOLDOWN,MOMENTUM_BREAKOUT,C2,1.0,THESIS_FAILURE_IN_STRESSED_CONTEXT,220,-110109.88770099443,57.92727272727273
THESIS_CONFIDENCE_PAIR_COOLDOWN,MOMENTUM_BREAKOUT,C2,2.0,MAX_HOLD_168H,6,-864.3848094229648,168.0
THESIS_CONFIDENCE_PAIR_COOLDOWN,MOMENTUM_BREAKOUT,C2,2.0,PROFIT_GIVEBACK_LOCK_4ATR_ARM_3ATR_GIVEBACK,289,85439.41260210951,35.8961937716263
THESIS_CONFIDENCE_PAIR_COOLDOWN,MOMENTUM_BREAKOUT,C2,2.0,THESIS_FAILURE_IN_STRESSED_CONTEXT,220,-108643.46985760912,57.92727272727273
THESIS_CONFIDENCE_PAIR_COOLDOWN,MOMENTUM_BREAKOUT,D2,1.0,MAX_HOLD_168H,6,-763.6342303765998,168.0
THESIS_CONFIDENCE_PAIR_COOLDOWN,MOMENTUM_BREAKOUT,D2,1.0,PROFIT_GIVEBACK_LOCK_4ATR_ARM_3ATR_GIVEBACK,292,104189.92926350732,36.07876712328767
THESIS_CONFIDENCE_PAIR_COOLDOWN,MOMENTUM_BREAKOUT,D2,1.0,THESIS_FAILURE_IN_STRESSED_CONTEXT,229,-114450.74507617176,58.06113537117904
THESIS_CONFIDENCE_PAIR_COOLDOWN,MOMENTUM_BREAKOUT,D2,2.0,MAX_HOLD_168H,6,-864.0815570163018,168.0
THESIS_CONFIDENCE_PAIR_COOLDOWN,MOMENTUM_BREAKOUT,D2,2.0,PROFIT_GIVEBACK_LOCK_4ATR_ARM_3ATR_GIVEBACK,292,89294.99306230794,36.07876712328767
THESIS_CONFIDENCE_PAIR_COOLDOWN,MOMENTUM_BREAKOUT,D2,2.0,THESIS_FAILURE_IN_STRESSED_CONTEXT,229,-112628.6925369513,58.06113537117904
THESIS_CONFIDENCE_PAIR_COOLDOWN,MOMENTUM_BREAKOUT,E2,1.0,MAX_HOLD_168H,7,-3329.180630817578,168.0
