policy_id,portfolio_id,universe_id,cost_multiplier,total_net_pnl,positive_net_pnl_pool,largest_winner_net_pnl,largest_winner_positive_pnl_share,net_pnl_without_largest_winner,top_asset,top_asset_positive_contribution_share,minimum_loao_remaining_net_pnl,minimum_loyo_remaining_net_pnl
THESIS_CONFIDENCE_LIFECYCLE,UNION_FOCUS,E2,1.0,-12946.321989036334,137560.84044162312,4418.997673103868,0.03212395081999491,-17365.319662140202,SOL-USDT,0.05277862633780513,-20206.594185419195,-24564.057313632118
THESIS_CONFIDENCE_LIFECYCLE,UNION_FOCUS,E2,2.0,-29116.661223737236,117155.3686821794,4019.685003046945,0.03431071958769212,-33136.34622678418,SOL-USDT,0.025630288848139837,-32119.38716317181,-30485.790374752527
THESIS_CONFIDENCE_LIFECYCLE,MOMENTUM_BREAKOUT,E2,1.0,-7929.284768443971,109152.96034741875,4389.992223433298,0.04021871884610881,-12319.276991877268,SOL-USDT,0.11346600665966684,-20314.435294146537,-24016.161673905215
THESIS_CONFIDENCE_LIFECYCLE,MOMENTUM_BREAKOUT,E2,2.0,-21576.173417745995,94157.6133282174,4072.2353419054148,0.04324913512527443,-25648.40875965141,SOL-USDT,0.09169784356042246,-30210.22351473962,-28629.637015367753
THESIS_CONFIDENCE_LIFECYCLE,RELATIVE_STRENGTH_ROTATION,E2,1.0,-5424.1221169897135,91408.46339491519,4138.309256024665,0.04527271438910183,-9562.431373014379,JASMY-USDT,0.04516636071837229,-9552.709747396582,-13030.989767136083
THESIS_CONFIDENCE_LIFECYCLE,RELATIVE_STRENGTH_ROTATION,E2,2.0,-15607.383934438494,81798.33609664591,4031.7010263944644,0.04928830119027056,-19639.08496083296,JASMY-USDT,0.04813924830593849,-19545.094346807542,-17158.027627946645
THESIS_CONFIDENCE_PAIR_COOLDOWN,UNION_FOCUS,C2,1.0,-7026.99939902314,137900.50044884297,4562.275453120666,0.03308382085830889,-11589.274852143804,SOL-USDT,0.10806357810690642,-21929.020900258165,-22118.187186258685
THESIS_CONFIDENCE_PAIR_COOLDOWN,UNION_FOCUS,C2,2.0,-23538.31476038615,117882.21471022292,4169.399369778563,0.035369197805010244,-27707.714130164713,SOL-USDT,0.08252005304702356,-33265.96137157437,-27896.712905994573
THESIS_CONFIDENCE_PAIR_COOLDOWN,MOMENTUM_BREAKOUT,C2,1.0,-11127.7706586635,102679.68014538113,4402.653689421146,0.04287755555127907,-15530.424348084645,SOL-USDT,0.09271567782207044,-20647.786801895898,-23797.011676450325
THESIS_CONFIDENCE_PAIR_COOLDOWN,MOMENTUM_BREAKOUT,C2,2.0,-24068.442064922565,88678.43773851226,4085.825490531214,0.04607462191180186,-28154.26755545378,SOL-USDT,0.06734161804409172,-30040.191547856226,-28391.454847835044
THESIS_CONFIDENCE_PAIR_COOLDOWN,RELATIVE_STRENGTH_ROTATION,C2,1.0,4505.076741191271,95637.57997713637,4136.6303662022465,0.04325318945953224,368.44637498902466,SOL-USDT,0.0671064127979106,-1912.8181797476318,-10995.755903210375
THESIS_CONFIDENCE_PAIR_COOLDOWN,RELATIVE_STRENGTH_ROTATION,C2,2.0,-6345.425600158063,85806.4401078892,4032.7833818532877,0.046998609623970476,-10378.20898201135,JASMY-USDT,0.04588871654614523,-10282.973008102777,-15030.161533536373
THESIS_CONFIDENCE_PAIR_COOLDOWN,UNION_FOCUS,D2,1.0,-7025.970541089804,137586.54571900217,4562.275453120666,0.0331593138651679,-11588.245994210469,SOL-USDT,0.07503702493618646,-17350.055603090328,-22118.18718625869
THESIS_CONFIDENCE_PAIR_COOLDOWN,UNION_FOCUS,D2,2.0,-23539.225564294822,117722.86607174539,4169.399369778563,0.035417073240788674,-27708.624934073385,SOL-USDT,0.04951037084495683,-29367.728320438124,-27896.71290599457
THESIS_CONFIDENCE_PAIR_COOLDOWN,MOMENTUM_BREAKOUT,D2,1.0,-11024.45004304105,107143.38046936484,4402.653689421146,0.04109123372936681,-15427.103732462196,SOL-USDT,0.08783897546076672,-20435.81481087318,-23797.01167645032
THESIS_CONFIDENCE_PAIR_COOLDOWN,MOMENTUM_BREAKOUT,D2,2.0,-24197.781031659673,92547.34624476798,4085.825490531214,0.04414848892290307,-28283.606522190887,SOL-USDT,0.0634281423914874,-30067.887287227102,-28391.454847835048
THESIS_CONFIDENCE_PAIR_COOLDOWN,RELATIVE_STRENGTH_ROTATION,D2,1.0,5892.243736869357,94836.59484249396,4136.6303662022465,0.04361850373342088,1755.6133706671108,XRP-USDT,0.049549761188141646,1193.1131105272361,-10995.75590321037
THESIS_CONFIDENCE_PAIR_COOLDOWN,RELATIVE_STRENGTH_ROTATION,D2,2.0,-5151.666505043557,84999.38363488896,4032.7833818532877,0.04744485441419114,-9184.449886896844,JASMY-USDT,0.04632442306709273,-9089.21391298827,-15030.161533536375
THESIS_CONFIDENCE_PAIR_COOLDOWN,UNION_FOCUS,E2,1.0,-11608.710072479455,135758.23925195727,4562.275453120666,0.03360588262089507,-16170.985525600121,SOL-USDT,0.08173607607031176,-22705.05584314902,-22118.18718625869
THESIS_CONFIDENCE_PAIR_COOLDOWN,UNION_FOCUS,E2,2.0,-27502.068576428966,116021.18588181717,4169.399369778563,0.03593653467760314,-31671.46794620753,SOL-USDT,0.0554488540612771,-33935.310380406154,-27896.712905994573
THESIS_CONFIDENCE_PAIR_COOLDOWN,MOMENTUM_BREAKOUT,E2,1.0,-9340.89855451681,106384.99085832403,4402.653689421146,0.041384161937695584,-13743.552243937957,SOL-USDT,0.08914859946605556,-18824.97149374552,-23797.011676450325
THESIS_CONFIDENCE_PAIR_COOLDOWN,MOMENTUM_BREAKOUT,E2,2.0,-22657.618573616834,91863.33942061602,4085.825490531214,0.0444772149183842,-26743.444064148047,SOL-USDT,0.06459417064865498,-28591.45479650742,-28391.454847835048
THESIS_CONFIDENCE_PAIR_COOLDOWN,RELATIVE_STRENGTH_ROTATION,E2,1.0,-1635.169681664107,92307.1942381484,4136.6303662022465,0.044813737437733474,-5771.800047866353,XRP-USDT,0.04859986434173946,-6121.286799404714,-10995.755903210373
THESIS_CONFIDENCE_PAIR_COOLDOWN,RELATIVE_STRENGTH_ROTATION,E2,2.0,-11831.098536317344,82800.5066633674,4032.7833818532877,0.048704815276661484,-15863.881918170631,JASMY-USDT,0.04755462939318902,-15768.645944262058,-15030.161533536375
FULL_FAMILY_QUALITY_THESIS_BRAIN,UNION_FOCUS,C2,1.0,-11967.29832768487,113274.88915426724,4116.076774197047,0.036337062917725996,-16083.375101881917,SOL-USDT,0.09902376882042266,-23184.20476445603,-28757.205883206683
FULL_FAMILY_QUALITY_THESIS_BRAIN,UNION_FOCUS,C2,2.0,-25809.555379146295,97320.64341403559,3805.3979632184264,0.039101652329084496,-29614.953342364723,SOL-USDT,0.07308388844873152,-32922.12642617645,-33306.25292181656
FULL_FAMILY_QUALITY_THESIS_BRAIN,MOMENTUM_BREAKOUT,C2,1.0,-11127.7706586635,102679.68014538113,4402.653689421146,0.04287755555127907,-15530.424348084645,SOL-USDT,0.09271567782207044,-20647.786801895898,-23797.011676450325
FULL_FAMILY_QUALITY_THESIS_BRAIN,MOMENTUM_BREAKOUT,C2,2.0,-24068.442064922565,88678.43773851226,4085.825490531214,0.04607462191180186,-28154.26755545378,SOL-USDT,0.06734161804409172,-30040.191547856226,-28391.454847835044
FULL_FAMILY_QUALITY_THESIS_BRAIN,RELATIVE_STRENGTH_ROTATION,C2,1.0,6726.212202644882,49020.305535253516,4622.207029477824,0.09429168135546831,2104.0051731670583,SOL-USDT,0.20520788220830735,-3333.1408814486576,-8132.550557889596
FULL_FAMILY_QUALITY_THESIS_BRAIN,RELATIVE_STRENGTH_ROTATION,C2,2.0,1317.9314056329663,45185.66402342862,4384.358110974105,0.097029847977908,-3066.426705341139,SOL-USDT,0.18429645458347824,-7009.626271885152,-9359.817153349166
FULL_FAMILY_QUALITY_THESIS_BRAIN,UNION_FOCUS,D2,1.0,-13041.189111534062,113798.11099394009,4116.076774197047,0.036169992087269655,-17157.26588573111,SOL-USDT,0.07515743941987917,-21593.963744657798,-28757.205883206687
FULL_FAMILY_QUALITY_THESIS_BRAIN,UNION_FOCUS,D2,2.0,-26980.511554394856,97700.52192921397,3805.3979632184264,0.03894961754631685,-30785.909517613283,SOL-USDT,0.048680529057883504,-31736.62465114034,-33306.25292181656
FULL_FAMILY_QUALITY_THESIS_BRAIN,MOMENTUM_BREAKOUT,D2,1.0,-11024.45004304105,107143.38046936484,4402.653689421146,0.04109123372936681,-15427.103732462196,SOL-USDT,0.08783897546076672,-20435.81481087318,-23797.01167645032
FULL_FAMILY_QUALITY_THESIS_BRAIN,MOMENTUM_BREAKOUT,D2,2.0,-24197.781031659673,92547.34624476798,4085.825490531214,0.04414848892290307,-28283.606522190887,SOL-USDT,0.0634281423914874,-30067.887287227102,-28391.454847835048
FULL_FAMILY_QUALITY_THESIS_BRAIN,RELATIVE_STRENGTH_ROTATION,D2,1.0,6371.999743107917,48746.7975278407,4422.297265990119,0.09071974960948803,1949.7024771177985,SOL-USDT,0.12143421926634769,452.47044357985396,-8132.550557889594
FULL_FAMILY_QUALITY_THESIS_BRAIN,RELATIVE_STRENGTH_ROTATION,D2,2.0,659.9651699399753,44721.24808665079,4189.980717501217,0.0936910506026758,-3530.015547561242,SOL-USDT,0.09587612536437397,-3627.734818067025,-9359.817153349166
FULL_FAMILY_QUALITY_THESIS_BRAIN,UNION_FOCUS,E2,1.0,-15278.86308865398,112320.04988314485,4116.076774197047,0.03664596640118409,-19394.939862851024,SOL-USDT,0.09177886085516111,-25587.469318123884,-28757.205883206687
FULL_FAMILY_QUALITY_THESIS_BRAIN,UNION_FOCUS,E2,2.0,-28864.089361453924,96385.712488585,3805.3979632184264,0.039480934102853686,-32669.48732467235,SOL-USDT,0.06546652133447509,-35174.126664426454,-33306.25292181656
FULL_FAMILY_QUALITY_THESIS_BRAIN,MOMENTUM_BREAKOUT,E2,1.0,-9340.89855451681,106384.99085832403,4402.653689421146,0.041384161937695584,-13743.552243937957,SOL-USDT,0.08914859946605556,-18824.97149374552,-23797.011676450325
FULL_FAMILY_QUALITY_THESIS_BRAIN,MOMENTUM_BREAKOUT,E2,2.0,-22657.618573616834,91863.33942061602,4085.825490531214,0.0444772149183842,-26743.444064148047,SOL-USDT,0.06459417064865498,-28591.45479650742,-28391.454847835048
FULL_FAMILY_QUALITY_THESIS_BRAIN,RELATIVE_STRENGTH_ROTATION,E2,1.0,-1726.4851041409743,45918.51007008733,4388.410553253747,0.0955695327778609,-6114.895657394722,SOL-USDT,0.1722001463568753,-9633.659258699665,-8132.550557889597
FULL_FAMILY_QUALITY_THESIS_BRAIN,RELATIVE_STRENGTH_ROTATION,E2,2.0,-6877.818175223334,42148.8795406266,4156.818006031011,0.09862226591395681,-11034.636181254344,SOL-USDT,0.14904697360802727,-13159.981111723027,-9359.817153349166
