policy_id,hard_gates_passed,worst_universe_2x_net_return,worst_universe_2x_profit_factor,worst_universe_2x_maximum_drawdown,worst_universe_2x_turnover,active_adaptive_component_count,selected
ROUTER_TIME_FAIL_72_CONTROL,False,-0.013599146664610262,0.989963833311595,0.39295917451580825,79.46367441998413,1,False
THESIS_CONFIDENCE_LIFECYCLE,False,-0.29116661223737117,0.80094170264496,0.3924377622660061,123.6908263934394,3,False
THESIS_CONFIDENCE_PAIR_COOLDOWN,False,-0.2750206857642913,0.8083790067314152,0.37143031881407357,121.31642675641459,4,False
FULL_FAMILY_QUALITY_THESIS_BRAIN,False,-0.2886408936145388,0.7695478241473566,0.38441848344385765,103.30044789190373,5,False
