decision_id,control_position_id,universe_id,period_id,pair,signal_time,entry_time,decision_time,completed_information_time,landmark_age_hours,risk_set_class,resolved_target,right_censored_target,market_context,btc_state,breadth_ready,breadth_median_return_72h,breadth_positive,member_count,observed_member_count,data_completeness_class
C2:000001|024h,C2:000001,C2,ROBUSTNESS_2022,AVAX-USDT,2022-01-01 18:00:00+00:00,2022-01-01 19:00:00+00:00,2022-01-02 19:00:00+00:00,2022-01-02 18:00:00+00:00,24,RESOLVED_CONTROL_OUTCOME,True,False,STRESSED,RISK_OFF,True,0.01077340159140916,True,6,6,OBSERVED_VALID
D2:000001|024h,D2:000001,D2,ROBUSTNESS_2022,AVAX-USDT,2022-01-01 18:00:00+00:00,2022-01-01 19:00:00+00:00,2022-01-02 19:00:00+00:00,2022-01-02 18:00:00+00:00,24,RESOLVED_CONTROL_OUTCOME,True,False,STRESSED,RISK_OFF,True,0.01077340159140916,True,6,6,OBSERVED_VALID
E2:000001|024h,E2:000001,E2,ROBUSTNESS_2022,AVAX-USDT,2022-01-01 18:00:00+00:00,2022-01-01 19:00:00+00:00,2022-01-02 19:00:00+00:00,2022-01-02 18:00:00+00:00,24,RESOLVED_CONTROL_OUTCOME,True,False,STRESSED,RISK_OFF,True,0.01077340159140916,True,6,6,OBSERVED_VALID
C2:000002|024h,C2:000002,C2,ROBUSTNESS_2022,ETH-USDT,2022-01-02 17:00:00+00:00,2022-01-02 18:00:00+00:00,2022-01-03 18:00:00+00:00,2022-01-03 17:00:00+00:00,24,RESOLVED_CONTROL_OUTCOME,True,False,STRESSED,RISK_OFF,True,-0.012261458398337144,False,6,6,OBSERVED_VALID
D2:000002|024h,D2:000002,D2,ROBUSTNESS_2022,ETH-USDT,2022-01-02 17:00:00+00:00,2022-01-02 18:00:00+00:00,2022-01-03 18:00:00+00:00,2022-01-03 17:00:00+00:00,24,RESOLVED_CONTROL_OUTCOME,True,False,STRESSED,RISK_OFF,True,-0.012261458398337144,False,6,6,OBSERVED_VALID
E2:000002|024h,E2:000002,E2,ROBUSTNESS_2022,ETH-USDT,2022-01-02 17:00:00+00:00,2022-01-02 18:00:00+00:00,2022-01-03 18:00:00+00:00,2022-01-03 17:00:00+00:00,24,RESOLVED_CONTROL_OUTCOME,True,False,STRESSED,RISK_OFF,True,-0.012261458398337144,False,6,6,OBSERVED_VALID
C2:000001|048h,C2:000001,C2,ROBUSTNESS_2022,AVAX-USDT,2022-01-01 18:00:00+00:00,2022-01-01 19:00:00+00:00,2022-01-03 19:00:00+00:00,2022-01-03 18:00:00+00:00,48,RESOLVED_CONTROL_OUTCOME,True,False,STRESSED,RISK_OFF,True,-0.0022164301913927265,False,6,6,OBSERVED_VALID
D2:000001|048h,D2:000001,D2,ROBUSTNESS_2022,AVAX-USDT,2022-01-01 18:00:00+00:00,2022-01-01 19:00:00+00:00,2022-01-03 19:00:00+00:00,2022-01-03 18:00:00+00:00,48,RESOLVED_CONTROL_OUTCOME,True,False,STRESSED,RISK_OFF,True,-0.0022164301913927265,False,6,6,OBSERVED_VALID
E2:000001|048h,E2:000001,E2,ROBUSTNESS_2022,AVAX-USDT,2022-01-01 18:00:00+00:00,2022-01-01 19:00:00+00:00,2022-01-03 19:00:00+00:00,2022-01-03 18:00:00+00:00,48,RESOLVED_CONTROL_OUTCOME,True,False,STRESSED,RISK_OFF,True,-0.0022164301913927265,False,6,6,OBSERVED_VALID
C2:000002|048h,C2:000002,C2,ROBUSTNESS_2022,ETH-USDT,2022-01-02 17:00:00+00:00,2022-01-02 18:00:00+00:00,2022-01-04 18:00:00+00:00,2022-01-04 17:00:00+00:00,48,RESOLVED_CONTROL_OUTCOME,True,False,STRESSED,RISK_OFF,True,-0.017692817562357632,False,6,6,OBSERVED_VALID
