path,expected_blob,actual_blob,match
reports/research/ams-rd05-final-weekly-signal-outcomes-v1.csv,1d70a3a6dae0d8c5e314362609bb4722f0196c51,1d70a3a6dae0d8c5e314362609bb4722f0196c51,True
reports/research/ams-rd06-final-adjudication-v1.json,1989af961e5ac1eead324dadb6cc35b785a8d710,1989af961e5ac1eead324dadb6cc35b785a8d710,True
reports/research/ams-rd06-final-turnover-cost-proxy-v1.csv,701b6a4700d9449b3c7a1c662e3dbd104b88dca3,701b6a4700d9449b3c7a1c662e3dbd104b88dca3,True
reports/research/ams-rd06-s1-age-control-diagnostic-v1.csv,e175aea09a479631af141873ed786fe861a30543,e175aea09a479631af141873ed786fe861a30543,True
reports/research/ams-rd07-final-adjudication-v1.json,aa6a1bd69d6dda7401345082cf42c486e889be04,aa6a1bd69d6dda7401345082cf42c486e889be04,True
reports/research/ams-rd07-turnover-cost-proxy-v1.csv,7aec501859e19ffa3f93712753435b4dc5309f7c,7aec501859e19ffa3f93712753435b4dc5309f7c,True
reports/research/ams-rd07a-age-quality-mechanism-v1.json,3f1686494f198e935a7be85b56811ff24f005ab4,3f1686494f198e935a7be85b56811ff24f005ab4,True
reports/research/ams-rd08-final-closure-v1.json,5c6aaaae4d0dcd8b63db811d6e3e66d5b10d1511,5c6aaaae4d0dcd8b63db811d6e3e66d5b10d1511,True
reports/research/ams-rd09-final-decision-v1.json,8dfd991c5467f43bd07c3cb9170b223593cf7f00,8dfd991c5467f43bd07c3cb9170b223593cf7f00,True
