order_id,signal_id,created_at,symbol,side,reason,stop_loss,status,rejection_reason
BTC_USDT-ORD-000001,BTC_USDT-SIG-000001,2020-06-02T00:00:00Z,BTC/USDT,buy,regime_momentum_breakout_entry,9295.528571428571,ACCEPTED,
BTC_USDT-ORD-000002,BTC_USDT-SIG-000002,2020-07-23T00:00:00Z,BTC/USDT,buy,regime_momentum_breakout_entry,9192.542857142857,ACCEPTED,
BTC_USDT-ORD-000003,BTC_USDT-SIG-000003,2020-08-22T00:00:00Z,BTC/USDT,sell,time_stop_30_bars,,ACCEPTED,
BTC_USDT-ORD-000004,BTC_USDT-SIG-000004,2020-10-13T00:00:00Z,BTC/USDT,buy,regime_momentum_breakout_entry,10970.885714285714,ACCEPTED,
BTC_USDT-ORD-000005,BTC_USDT-SIG-000005,2020-11-12T00:00:00Z,BTC/USDT,sell,time_stop_30_bars,,ACCEPTED,
BTC_USDT-ORD-000006,BTC_USDT-SIG-000006,2020-11-18T00:00:00Z,BTC/USDT,buy,regime_momentum_breakout_entry,15897.528571428573,ACCEPTED,
BTC_USDT-ORD-000007,BTC_USDT-SIG-000007,2020-12-18T00:00:00Z,BTC/USDT,sell,time_stop_30_bars,,ACCEPTED,
BTC_USDT-ORD-000008,BTC_USDT-SIG-000008,2020-12-26T00:00:00Z,BTC/USDT,buy,regime_momentum_breakout_entry,22011.028571428575,ACCEPTED,
BTC_USDT-ORD-000009,BTC_USDT-SIG-000009,2021-01-22T00:00:00Z,BTC/USDT,sell,rsi_failure_below_45,,ACCEPTED,
BTC_USDT-ORD-000010,BTC_USDT-SIG-000010,2021-02-09T00:00:00Z,BTC/USDT,buy,regime_momentum_breakout_entry,39872.78571428572,ACCEPTED,
BTC_USDT-ORD-000011,BTC_USDT-SIG-000011,2021-03-01T00:00:00Z,BTC/USDT,sell,rsi_failure_below_45,,ACCEPTED,
BTC_USDT-ORD-000012,BTC_USDT-SIG-000012,2021-03-14T00:00:00Z,BTC/USDT,buy,regime_momentum_breakout_entry,53791.100000000006,ACCEPTED,
BTC_USDT-ORD-000013,BTC_USDT-SIG-000013,2021-04-14T00:00:00Z,BTC/USDT,buy,regime_momentum_breakout_entry,58660.7,ACCEPTED,
BTC_USDT-ORD-000014,BTC_USDT-SIG-000014,2021-10-05T00:00:00Z,BTC/USDT,buy,regime_momentum_breakout_entry,43811.28571428571,ACCEPTED,
BTC_USDT-ORD-000015,BTC_USDT-SIG-000015,2021-11-04T00:00:00Z,BTC/USDT,sell,rsi_failure_below_45,,ACCEPTED,
BTC_USDT-ORD-000016,BTC_USDT-SIG-000016,2021-11-09T00:00:00Z,BTC/USDT,buy,regime_momentum_breakout_entry,61704.2,ACCEPTED,
BTC_USDT-ORD-000017,BTC_USDT-SIG-000017,2023-03-15T00:00:00Z,BTC/USDT,buy,regime_momentum_breakout_entry,22396.714285714283,ACCEPTED,
BTC_USDT-ORD-000018,BTC_USDT-SIG-000018,2023-04-14T00:00:00Z,BTC/USDT,sell,time_stop_30_bars,,ACCEPTED,
BTC_USDT-ORD-000019,BTC_USDT-SIG-000019,2023-06-21T00:00:00Z,BTC/USDT,buy,regime_momentum_breakout_entry,26516.714285714286,ACCEPTED,
BTC_USDT-ORD-000020,BTC_USDT-SIG-000020,2023-07-18T00:00:00Z,BTC/USDT,sell,rsi_failure_below_45,,ACCEPTED,
