timestamp,asset,cohort,total_entry_score,breakout_score,trend_score,momentum_score,volume_score,relative_strength_score,risk_execution_score,breakout_floor_pass,risk_floor_pass,hard_gate_pass,cooldown_active,portfolio_slot_available,entry_eligible,accepted_for_entry,rejection_reason,signal_id,order_id,breakout_level,atr_14,raw_entry_score,overextension_penalty,correlation_penalty,market_risk_penalty,market_regime,forward_5_bar_return,forward_10_bar_return,forward_20_bar_return,forward_30_bar_return,forward_20_bar_MFE,forward_20_bar_MAE,close_reference
2022-09-13T00:00:00+00:00,BTC/USDT,RD15_REFERENCE_TRANSFER_COHORT,70.03472671121696,16.966113522253423,6.81888687319263,13.359954978186023,7.937592118794996,7.750000000000001,17.202179218789887,True,True,True,False,True,True,True,,RD15-SIG-00000143,RD15-RD15_REFERENCE_TRANSFER_COHORT-0000001,21894.6,839.3571428571437,70.03472671121696,0.0,0.0,0.0,BULL,-0.10204436983494125,-0.13380152780816224,-0.14917783204825408,-0.1447712082721302,0.017943486277854026,-0.19029739129658318,22398.1
2022-10-26T00:00:00+00:00,ETH/USDT,RD15_REFERENCE_TRANSFER_COHORT,64.21197208685592,20.273778445072583,3.1144644885782533,11.470750960064967,4.138025496809794,8.75,16.464952696330332,True,True,True,False,True,True,True,,RD15-SIG-00000360,RD15-RD15_REFERENCE_TRANSFER_COHORT-0000002,1383.69,60.33071428571433,75.31178728737784,1.0998152005219175,0.0,10.0,BEAR,0.08977301534013438,0.12698945579862575,-0.14844783052542865,-0.17511321827661563,0.14985920510835382,-0.2645642209691895,1459.57
2022-10-27T00:00:00+00:00,BTC/USDT,RD15_REFERENCE_TRANSFER_COHORT,61.54110218687847,15.408422602229017,0.23358238246194007,12.439604783042773,6.012150165559069,9.45,17.997342253585668,True,True,True,False,True,True,True,,RD15-SIG-00000363,RD15-RD15_REFERENCE_TRANSFER_COHORT-0000003,20447.8,623.5142857142857,65.54110218687846,0.0,0.0,3.999999999999993,SIDEWAYS_TRANSITION,-0.013384689455946064,0.02541165142031776,-0.18643235435724603,-0.20462686567164168,0.0341839191141069,-0.24910929224843525,20770.0
2023-01-07T00:00:00+00:00,ADA/USDT,RD15_REFERENCE_TRANSFER_COHORT,61.207801829959486,20.41009497870741,0.0,13.391612135188154,9.654008058644564,0.0,17.75208665741936,True,True,True,False,True,True,True,,RD15-SIG-00000696,RD15-RD15_REFERENCE_TRANSFER_COHORT-0000004,0.271113,0.00890864285714286,70.7078018299595,0.0,0.0,9.500000000000007,BEAR,0.15923532579429178,0.2577741877580326,0.3629904864476754,0.4083503859271225,0.40010770059235323,-0.02232274277508528,0.27855
2023-01-09T00:00:00+00:00,DOT/USDT,RD15_REFERENCE_TRANSFER_COHORT,60.15975542458895,21.867881072026787,0.0,13.904103703042342,6.144856076655502,0.0,18.242914572864322,True,True,True,False,True,True,True,,RD15-SIG-00000707,RD15-RD15_REFERENCE_TRANSFER_COHORT-0000005,4.7052,0.13645714285714286,64.15975542458895,0.0,0.0,4.0,BEAR,0.1187613994362462,0.17097081744321008,0.3265420328303763,0.43844304427126524,0.41477366937489646,-0.004953573205106809,4.8248
2023-02-16T00:00:00+00:00,ADA/USDT,RD15_REFERENCE_TRANSFER_COHORT,70.25115575056421,16.644601326426113,7.226977314810991,12.979143159753674,3.9793830289159775,13.25,16.171050920657454,True,True,True,False,True,True,True,,RD15-SIG-00000829,RD15-RD15_REFERENCE_TRANSFER_COHORT-0000008,0.41375,0.02155092857142858,70.25115575056421,0.0,0.0,0.0,BULL,-0.03679109321014762,-0.1362718804283506,-0.2109588256628554,-0.1662530780537157,0.005423578368679127,-0.2364517914749843,0.419096
2023-02-16T00:00:00+00:00,BTC/USDT,RD15_REFERENCE_TRANSFER_COHORT,69.76836142718639,15.127878124619013,14.669433176153031,10.062594226247922,6.489561949014502,7.5,15.918893951151924,True,True,True,False,True,True,True,,RD15-SIG-00000831,RD15-RD15_REFERENCE_TRANSFER_COHORT-0000009,24264.0,755.228571428572,72.90447106113679,2.404082231549448,0.7320274024009557,0.0,BULL,0.021054189257513123,-0.04798645165798665,-0.08748874739494494,0.12590997093847744,0.03803483272154784,-0.09848444365887454,24327.7
2023-02-16T00:00:00+00:00,ETH/USDT,RD15_REFERENCE_TRANSFER_COHORT,64.68522775035336,12.585062240663895,14.43874948856582,10.140727037611065,6.990871556126692,3.75,16.779817427385893,True,True,True,False,True,True,False,simultaneous_signal_slot_limit,RD15-SIG-00000833,RD15-RD15_REFERENCE_TRANSFER_COHORT-0000010,1714.07,72.3,65.26470427653025,0.0,0.5794765261768848,0.0,BULL,0.017112082348164748,-0.047926966157961326,-0.0673138926703446,0.06828711996369807,0.04035609371641469,-0.0828974708031811,1674.84
2023-03-13T00:00:00+00:00,ETH/USDT,RD15_REFERENCE_TRANSFER_COHORT,68.78178564281369,12.962888614371023,13.711453881889145,5.124550070711123,10.0,11.5,15.482893075842393,True,True,True,False,True,True,True,,RD15-SIG-00000941,RD15-RD15_REFERENCE_TRANSFER_COHORT-0000012,1719.78,68.46214285714282,68.78178564281369,0.0,0.0,0.0,BULL,0.1324472293427008,0.09773094085255862,0.15246052090256024,0.1960758251843413,0.17472071901009523,-0.010095256178992984,1579.95
2023-03-13T00:00:00+00:00,BTC/USDT,RD15_REFERENCE_TRANSFER_COHORT,66.01787501393065,13.0,13.329787631393934,4.0,10.0,13.0,12.688087382536716,True,True,True,False,True,True,True,,RD15-SIG-00000939,RD15-RD15_REFERENCE_TRANSFER_COHORT-0000011,25248.0,870.9000000000004,66.01787501393065,0.0,0.0,0.0,BULL,0.2449571390911487,0.23873480778495915,0.2932767914769059,0.3726535584099193,0.3265110402065321,-0.00856309143963574,22001.4
