timestamp,cash,market_value,equity,open_position_count
2023-01-03T00:00:00Z,100000.0,0.0,100000.0,0
2023-01-04T00:00:00Z,100000.0,0.0,100000.0,0
2023-01-05T00:00:00Z,100000.0,0.0,100000.0,0
2023-01-06T00:00:00Z,100000.0,0.0,100000.0,0
2023-01-07T00:00:00Z,100000.0,0.0,100000.0,0
2023-01-08T00:00:00Z,100000.0,0.0,100000.0,0
2023-01-09T00:00:00Z,100000.0,0.0,100000.0,0
2023-01-10T00:00:00Z,100000.0,0.0,100000.0,0
2023-01-11T00:00:00Z,77473.42556150563,22755.154779383538,100228.58034088917,1
2023-01-12T00:00:00Z,77473.42556150563,23667.86163061414,101141.28719211978,1
2023-01-13T00:00:00Z,77473.42556150563,24118.252992064998,101591.67855357063,1
2023-01-14T00:00:00Z,77473.42556150563,24717.355268246036,102190.78082975166,1
2023-01-15T00:00:00Z,77473.42556150563,26400.53115421273,103873.95671571836,1
2023-01-16T00:00:00Z,77473.42556150563,26444.139394958354,103917.56495646399,1
2023-01-17T00:00:00Z,77473.42556150563,26861.31354177876,104334.73910328439,1
2023-01-18T00:00:00Z,77473.42556150563,26662.521288067277,104135.94684957291,1
2023-01-19T00:00:00Z,77473.42556150563,25739.2530660311,103212.67862753673,1
2023-01-20T00:00:00Z,77473.42556150563,26423.52768741843,103896.95324892407,1
2023-01-21T00:00:00Z,77473.42556150563,28250.47449209334,105723.90005359898,1
2023-01-22T00:00:00Z,77473.42556150563,27708.94872127175,105182.37428277738,1
2023-01-23T00:00:00Z,77473.42556150563,27722.405951814344,105195.83151331998,1
2023-01-24T00:00:00Z,77473.42556150563,27704.69010401144,105178.11566551708,1
2023-01-25T00:00:00Z,77473.42556150563,26509.38141138637,103982.806972892,1
2023-01-26T00:00:00Z,77473.42556150563,27451.898583439168,104925.3241449448,1
2023-01-27T00:00:00Z,77473.42556150563,27273.377347886784,104746.80290939241,1
2023-01-28T00:00:00Z,77473.42556150563,27216.31187659857,104689.7374381042,1
2023-01-29T00:00:00Z,77473.42556150563,26780.910847904022,104254.33640940965,1
2023-01-30T00:00:00Z,77473.42556150563,28021.871917559656,105495.29747906528,1
2023-01-31T00:00:00Z,77473.42556150563,26675.297139848222,104148.72270135385,1
2023-02-01T00:00:00Z,77473.42556150563,27006.10652862945,104479.53209013508,1
2023-02-02T00:00:00Z,77473.42556150563,27964.636101581033,105438.06166308667,1
2023-02-03T00:00:00Z,77473.42556150563,27990.869183904568,105464.2947454102,1
2023-02-04T00:00:00Z,77473.42556150563,28334.62476915715,105808.05033066278,1
2023-02-05T00:00:00Z,69427.18442975736,36263.45431603078,105690.63874578814,2
2023-02-06T00:00:00Z,69427.18442975736,35358.085579127895,104785.27000888524,2
2023-02-07T00:00:00Z,69427.18442975736,34934.63097530227,104361.81540505963,2
