2024_market_data_accessed,candidate_count,cash_feasible,cost_multiplier,diagnostics,ending_equity,entry_turnover_notional,evaluated_count,execution_order,exit_turnover_notional,initial_equity,long_only,maximum_drawdown,maximum_gross_exposure,maximum_open_positions,minimum_cash,net_pnl,net_return,partition_end,partition_id,partition_start,post_2024_accessed,profit_factor,run_id,schema_version,spot_only,technical_valid,total_fees,trade_count,turnover_on_initial_equity,universe_id,variant_id,win_rate,year_returns
False,1,True,2.0,"{'candidate_signals': 1, 'market_gate_off_hours': 1124, 'missing_membership_hours': 2160, 'ranking_refreshes': 1096, 'router_admitted': 1, 'router_rejected': 0}",99726.04303731408,3072.801600417501,1,42,2810.611463860138,100000.0,True,0.002739569626859173,0.02940879951084005,1,96921.05279638167,-273.95696268591564,-0.002739569626859173,2021-12-31 23:00:00+00:00,DISCOVERY_CORE,2019-01-01 00:00:00+00:00,False,0.0,042_RD19_P2_V03_DISCOVERY_CORE_E2_2x,rd19-p2c-run-metrics-v1,True,True,11.766826128555278,1,0.05883413064277639,E2,RD19_P2_V03,0.0,"{'2019': 0.0, '2020': 0.0, '2021': -0.002739569626859173}"
False,0,True,1.0,"{'candidate_signals': 0, 'market_gate_off_hours': 164, 'missing_membership_hours': 0, 'ranking_refreshes': 365, 'router_admitted': 0, 'router_rejected': 0}",100000.0,0.0,0,43,0.0,100000.0,True,0.0,0.0,0,100000.0,0.0,0.0,2022-12-31 23:00:00+00:00,VALIDATION_2022,2022-01-01 00:00:00+00:00,False,,043_RD19_P2_V03_VALIDATION_2022_C2_1x,rd19-p2c-run-metrics-v1,True,True,0.0,0,0.0,C2,RD19_P2_V03,,{'2022': 0.0}
False,0,True,2.0,"{'candidate_signals': 0, 'market_gate_off_hours': 164, 'missing_membership_hours': 0, 'ranking_refreshes': 365, 'router_admitted': 0, 'router_rejected': 0}",100000.0,0.0,0,44,0.0,100000.0,True,0.0,0.0,0,100000.0,0.0,0.0,2022-12-31 23:00:00+00:00,VALIDATION_2022,2022-01-01 00:00:00+00:00,False,,044_RD19_P2_V03_VALIDATION_2022_C2_2x,rd19-p2c-run-metrics-v1,True,True,0.0,0,0.0,C2,RD19_P2_V03,,{'2022': 0.0}
False,0,True,1.0,"{'candidate_signals': 0, 'market_gate_off_hours': 164, 'missing_membership_hours': 0, 'ranking_refreshes': 365, 'router_admitted': 0, 'router_rejected': 0}",100000.0,0.0,0,45,0.0,100000.0,True,0.0,0.0,0,100000.0,0.0,0.0,2022-12-31 23:00:00+00:00,VALIDATION_2022,2022-01-01 00:00:00+00:00,False,,045_RD19_P2_V03_VALIDATION_2022_D2_1x,rd19-p2c-run-metrics-v1,True,True,0.0,0,0.0,D2,RD19_P2_V03,,{'2022': 0.0}
False,0,True,2.0,"{'candidate_signals': 0, 'market_gate_off_hours': 164, 'missing_membership_hours': 0, 'ranking_refreshes': 365, 'router_admitted': 0, 'router_rejected': 0}",100000.0,0.0,0,46,0.0,100000.0,True,0.0,0.0,0,100000.0,0.0,0.0,2022-12-31 23:00:00+00:00,VALIDATION_2022,2022-01-01 00:00:00+00:00,False,,046_RD19_P2_V03_VALIDATION_2022_D2_2x,rd19-p2c-run-metrics-v1,True,True,0.0,0,0.0,D2,RD19_P2_V03,,{'2022': 0.0}
False,0,True,1.0,"{'candidate_signals': 0, 'market_gate_off_hours': 164, 'missing_membership_hours': 0, 'ranking_refreshes': 365, 'router_admitted': 0, 'router_rejected': 0}",100000.0,0.0,0,47,0.0,100000.0,True,0.0,0.0,0,100000.0,0.0,0.0,2022-12-31 23:00:00+00:00,VALIDATION_2022,2022-01-01 00:00:00+00:00,False,,047_RD19_P2_V03_VALIDATION_2022_E2_1x,rd19-p2c-run-metrics-v1,True,True,0.0,0,0.0,E2,RD19_P2_V03,,{'2022': 0.0}
False,0,True,2.0,"{'candidate_signals': 0, 'market_gate_off_hours': 164, 'missing_membership_hours': 0, 'ranking_refreshes': 365, 'router_admitted': 0, 'router_rejected': 0}",100000.0,0.0,0,48,0.0,100000.0,True,0.0,0.0,0,100000.0,0.0,0.0,2022-12-31 23:00:00+00:00,VALIDATION_2022,2022-01-01 00:00:00+00:00,False,,048_RD19_P2_V03_VALIDATION_2022_E2_2x,rd19-p2c-run-metrics-v1,True,True,0.0,0,0.0,E2,RD19_P2_V03,,{'2022': 0.0}
False,0,True,1.0,"{'candidate_signals': 0, 'market_gate_off_hours': 383, 'missing_membership_hours': 0, 'ranking_refreshes': 365, 'router_admitted': 0, 'router_rejected': 0}",100000.0,0.0,0,49,0.0,100000.0,True,0.0,0.0,0,100000.0,0.0,0.0,2023-12-31 23:00:00+00:00,STRESS_2023,2023-01-01 00:00:00+00:00,False,,049_RD19_P2_V03_STRESS_2023_C2_1x,rd19-p2c-run-metrics-v1,True,True,0.0,0,0.0,C2,RD19_P2_V03,,{'2023': 0.0}
False,0,True,2.0,"{'candidate_signals': 0, 'market_gate_off_hours': 383, 'missing_membership_hours': 0, 'ranking_refreshes': 365, 'router_admitted': 0, 'router_rejected': 0}",100000.0,0.0,0,50,0.0,100000.0,True,0.0,0.0,0,100000.0,0.0,0.0,2023-12-31 23:00:00+00:00,STRESS_2023,2023-01-01 00:00:00+00:00,False,,050_RD19_P2_V03_STRESS_2023_C2_2x,rd19-p2c-run-metrics-v1,True,True,0.0,0,0.0,C2,RD19_P2_V03,,{'2023': 0.0}
False,0,True,1.0,"{'candidate_signals': 0, 'market_gate_off_hours': 395, 'missing_membership_hours': 0, 'ranking_refreshes': 365, 'router_admitted': 0, 'router_rejected': 0}",100000.0,0.0,0,51,0.0,100000.0,True,0.0,0.0,0,100000.0,0.0,0.0,2023-12-31 23:00:00+00:00,STRESS_2023,2023-01-01 00:00:00+00:00,False,,051_RD19_P2_V03_STRESS_2023_D2_1x,rd19-p2c-run-metrics-v1,True,True,0.0,0,0.0,D2,RD19_P2_V03,,{'2023': 0.0}
False,0,True,2.0,"{'candidate_signals': 0, 'market_gate_off_hours': 395, 'missing_membership_hours': 0, 'ranking_refreshes': 365, 'router_admitted': 0, 'router_rejected': 0}",100000.0,0.0,0,52,0.0,100000.0,True,0.0,0.0,0,100000.0,0.0,0.0,2023-12-31 23:00:00+00:00,STRESS_2023,2023-01-01 00:00:00+00:00,False,,052_RD19_P2_V03_STRESS_2023_D2_2x,rd19-p2c-run-metrics-v1,True,True,0.0,0,0.0,D2,RD19_P2_V03,,{'2023': 0.0}
False,0,True,1.0,"{'candidate_signals': 0, 'market_gate_off_hours': 397, 'missing_membership_hours': 0, 'ranking_refreshes': 365, 'router_admitted': 0, 'router_rejected': 0}",100000.0,0.0,0,53,0.0,100000.0,True,0.0,0.0,0,100000.0,0.0,0.0,2023-12-31 23:00:00+00:00,STRESS_2023,2023-01-01 00:00:00+00:00,False,,053_RD19_P2_V03_STRESS_2023_E2_1x,rd19-p2c-run-metrics-v1,True,True,0.0,0,0.0,E2,RD19_P2_V03,,{'2023': 0.0}
False,0,True,2.0,"{'candidate_signals': 0, 'market_gate_off_hours': 397, 'missing_membership_hours': 0, 'ranking_refreshes': 365, 'router_admitted': 0, 'router_rejected': 0}",100000.0,0.0,0,54,0.0,100000.0,True,0.0,0.0,0,100000.0,0.0,0.0,2023-12-31 23:00:00+00:00,STRESS_2023,2023-01-01 00:00:00+00:00,False,,054_RD19_P2_V03_STRESS_2023_E2_2x,rd19-p2c-run-metrics-v1,True,True,0.0,0,0.0,E2,RD19_P2_V03,,{'2023': 0.0}
False,0,True,1.0,"{'candidate_signals': 0, 'market_gate_off_hours': 1093, 'missing_membership_hours': 2160, 'ranking_refreshes': 1096, 'router_admitted': 0, 'router_rejected': 0}",100000.0,0.0,0,55,0.0,100000.0,True,0.0,0.0,0,100000.0,0.0,0.0,2021-12-31 23:00:00+00:00,DISCOVERY_CORE,2019-01-01 00:00:00+00:00,False,,055_RD19_P2_V04_DISCOVERY_CORE_C2_1x,rd19-p2c-run-metrics-v1,True,True,0.0,0,0.0,C2,RD19_P2_V04,,"{'2019': 0.0, '2020': 0.0, '2021': 0.0}"
False,0,True,2.0,"{'candidate_signals': 0, 'market_gate_off_hours': 1093, 'missing_membership_hours': 2160, 'ranking_refreshes': 1096, 'router_admitted': 0, 'router_rejected': 0}",100000.0,0.0,0,56,0.0,100000.0,True,0.0,0.0,0,100000.0,0.0,0.0,2021-12-31 23:00:00+00:00,DISCOVERY_CORE,2019-01-01 00:00:00+00:00,False,,056_RD19_P2_V04_DISCOVERY_CORE_C2_2x,rd19-p2c-run-metrics-v1,True,True,0.0,0,0.0,C2,RD19_P2_V04,,"{'2019': 0.0, '2020': 0.0, '2021': 0.0}"
False,0,True,1.0,"{'candidate_signals': 0, 'market_gate_off_hours': 1117, 'missing_membership_hours': 2160, 'ranking_refreshes': 1096, 'router_admitted': 0, 'router_rejected': 0}",100000.0,0.0,0,57,0.0,100000.0,True,0.0,0.0,0,100000.0,0.0,0.0,2021-12-31 23:00:00+00:00,DISCOVERY_CORE,2019-01-01 00:00:00+00:00,False,,057_RD19_P2_V04_DISCOVERY_CORE_D2_1x,rd19-p2c-run-metrics-v1,True,True,0.0,0,0.0,D2,RD19_P2_V04,,"{'2019': 0.0, '2020': 0.0, '2021': 0.0}"
False,0,True,2.0,"{'candidate_signals': 0, 'market_gate_off_hours': 1117, 'missing_membership_hours': 2160, 'ranking_refreshes': 1096, 'router_admitted': 0, 'router_rejected': 0}",100000.0,0.0,0,58,0.0,100000.0,True,0.0,0.0,0,100000.0,0.0,0.0,2021-12-31 23:00:00+00:00,DISCOVERY_CORE,2019-01-01 00:00:00+00:00,False,,058_RD19_P2_V04_DISCOVERY_CORE_D2_2x,rd19-p2c-run-metrics-v1,True,True,0.0,0,0.0,D2,RD19_P2_V04,,"{'2019': 0.0, '2020': 0.0, '2021': 0.0}"
False,0,True,1.0,"{'candidate_signals': 0, 'market_gate_off_hours': 1093, 'missing_membership_hours': 2160, 'ranking_refreshes': 1096, 'router_admitted': 0, 'router_rejected': 0}",100000.0,0.0,0,59,0.0,100000.0,True,0.0,0.0,0,100000.0,0.0,0.0,2021-12-31 23:00:00+00:00,DISCOVERY_CORE,2019-01-01 00:00:00+00:00,False,,059_RD19_P2_V04_DISCOVERY_CORE_E2_1x,rd19-p2c-run-metrics-v1,True,True,0.0,0,0.0,E2,RD19_P2_V04,,"{'2019': 0.0, '2020': 0.0, '2021': 0.0}"
False,0,True,2.0,"{'candidate_signals': 0, 'market_gate_off_hours': 1093, 'missing_membership_hours': 2160, 'ranking_refreshes': 1096, 'router_admitted': 0, 'router_rejected': 0}",100000.0,0.0,0,60,0.0,100000.0,True,0.0,0.0,0,100000.0,0.0,0.0,2021-12-31 23:00:00+00:00,DISCOVERY_CORE,2019-01-01 00:00:00+00:00,False,,060_RD19_P2_V04_DISCOVERY_CORE_E2_2x,rd19-p2c-run-metrics-v1,True,True,0.0,0,0.0,E2,RD19_P2_V04,,"{'2019': 0.0, '2020': 0.0, '2021': 0.0}"
False,0,True,1.0,"{'candidate_signals': 0, 'market_gate_off_hours': 245, 'missing_membership_hours': 0, 'ranking_refreshes': 365, 'router_admitted': 0, 'router_rejected': 0}",100000.0,0.0,0,61,0.0,100000.0,True,0.0,0.0,0,100000.0,0.0,0.0,2022-12-31 23:00:00+00:00,VALIDATION_2022,2022-01-01 00:00:00+00:00,False,,061_RD19_P2_V04_VALIDATION_2022_C2_1x,rd19-p2c-run-metrics-v1,True,True,0.0,0,0.0,C2,RD19_P2_V04,,{'2022': 0.0}
False,0,True,2.0,"{'candidate_signals': 0, 'market_gate_off_hours': 245, 'missing_membership_hours': 0, 'ranking_refreshes': 365, 'router_admitted': 0, 'router_rejected': 0}",100000.0,0.0,0,62,0.0,100000.0,True,0.0,0.0,0,100000.0,0.0,0.0,2022-12-31 23:00:00+00:00,VALIDATION_2022,2022-01-01 00:00:00+00:00,False,,062_RD19_P2_V04_VALIDATION_2022_C2_2x,rd19-p2c-run-metrics-v1,True,True,0.0,0,0.0,C2,RD19_P2_V04,,{'2022': 0.0}
False,0,True,1.0,"{'candidate_signals': 0, 'market_gate_off_hours': 245, 'missing_membership_hours': 0, 'ranking_refreshes': 365, 'router_admitted': 0, 'router_rejected': 0}",100000.0,0.0,0,63,0.0,100000.0,True,0.0,0.0,0,100000.0,0.0,0.0,2022-12-31 23:00:00+00:00,VALIDATION_2022,2022-01-01 00:00:00+00:00,False,,063_RD19_P2_V04_VALIDATION_2022_D2_1x,rd19-p2c-run-metrics-v1,True,True,0.0,0,0.0,D2,RD19_P2_V04,,{'2022': 0.0}
False,0,True,2.0,"{'candidate_signals': 0, 'market_gate_off_hours': 245, 'missing_membership_hours': 0, 'ranking_refreshes': 365, 'router_admitted': 0, 'router_rejected': 0}",100000.0,0.0,0,64,0.0,100000.0,True,0.0,0.0,0,100000.0,0.0,0.0,2022-12-31 23:00:00+00:00,VALIDATION_2022,2022-01-01 00:00:00+00:00,False,,064_RD19_P2_V04_VALIDATION_2022_D2_2x,rd19-p2c-run-metrics-v1,True,True,0.0,0,0.0,D2,RD19_P2_V04,,{'2022': 0.0}
False,0,True,1.0,"{'candidate_signals': 0, 'market_gate_off_hours': 245, 'missing_membership_hours': 0, 'ranking_refreshes': 365, 'router_admitted': 0, 'router_rejected': 0}",100000.0,0.0,0,65,0.0,100000.0,True,0.0,0.0,0,100000.0,0.0,0.0,2022-12-31 23:00:00+00:00,VALIDATION_2022,2022-01-01 00:00:00+00:00,False,,065_RD19_P2_V04_VALIDATION_2022_E2_1x,rd19-p2c-run-metrics-v1,True,True,0.0,0,0.0,E2,RD19_P2_V04,,{'2022': 0.0}
False,0,True,2.0,"{'candidate_signals': 0, 'market_gate_off_hours': 245, 'missing_membership_hours': 0, 'ranking_refreshes': 365, 'router_admitted': 0, 'router_rejected': 0}",100000.0,0.0,0,66,0.0,100000.0,True,0.0,0.0,0,100000.0,0.0,0.0,2022-12-31 23:00:00+00:00,VALIDATION_2022,2022-01-01 00:00:00+00:00,False,,066_RD19_P2_V04_VALIDATION_2022_E2_2x,rd19-p2c-run-metrics-v1,True,True,0.0,0,0.0,E2,RD19_P2_V04,,{'2022': 0.0}
False,0,True,1.0,"{'candidate_signals': 0, 'market_gate_off_hours': 434, 'missing_membership_hours': 0, 'ranking_refreshes': 365, 'router_admitted': 0, 'router_rejected': 0}",100000.0,0.0,0,67,0.0,100000.0,True,0.0,0.0,0,100000.0,0.0,0.0,2023-12-31 23:00:00+00:00,STRESS_2023,2023-01-01 00:00:00+00:00,False,,067_RD19_P2_V04_STRESS_2023_C2_1x,rd19-p2c-run-metrics-v1,True,True,0.0,0,0.0,C2,RD19_P2_V04,,{'2023': 0.0}
False,0,True,2.0,"{'candidate_signals': 0, 'market_gate_off_hours': 434, 'missing_membership_hours': 0, 'ranking_refreshes': 365, 'router_admitted': 0, 'router_rejected': 0}",100000.0,0.0,0,68,0.0,100000.0,True,0.0,0.0,0,100000.0,0.0,0.0,2023-12-31 23:00:00+00:00,STRESS_2023,2023-01-01 00:00:00+00:00,False,,068_RD19_P2_V04_STRESS_2023_C2_2x,rd19-p2c-run-metrics-v1,True,True,0.0,0,0.0,C2,RD19_P2_V04,,{'2023': 0.0}
False,0,True,1.0,"{'candidate_signals': 0, 'market_gate_off_hours': 443, 'missing_membership_hours': 0, 'ranking_refreshes': 365, 'router_admitted': 0, 'router_rejected': 0}",100000.0,0.0,0,69,0.0,100000.0,True,0.0,0.0,0,100000.0,0.0,0.0,2023-12-31 23:00:00+00:00,STRESS_2023,2023-01-01 00:00:00+00:00,False,,069_RD19_P2_V04_STRESS_2023_D2_1x,rd19-p2c-run-metrics-v1,True,True,0.0,0,0.0,D2,RD19_P2_V04,,{'2023': 0.0}
False,0,True,2.0,"{'candidate_signals': 0, 'market_gate_off_hours': 443, 'missing_membership_hours': 0, 'ranking_refreshes': 365, 'router_admitted': 0, 'router_rejected': 0}",100000.0,0.0,0,70,0.0,100000.0,True,0.0,0.0,0,100000.0,0.0,0.0,2023-12-31 23:00:00+00:00,STRESS_2023,2023-01-01 00:00:00+00:00,False,,070_RD19_P2_V04_STRESS_2023_D2_2x,rd19-p2c-run-metrics-v1,True,True,0.0,0,0.0,D2,RD19_P2_V04,,{'2023': 0.0}
False,0,True,1.0,"{'candidate_signals': 0, 'market_gate_off_hours': 443, 'missing_membership_hours': 0, 'ranking_refreshes': 365, 'router_admitted': 0, 'router_rejected': 0}",100000.0,0.0,0,71,0.0,100000.0,True,0.0,0.0,0,100000.0,0.0,0.0,2023-12-31 23:00:00+00:00,STRESS_2023,2023-01-01 00:00:00+00:00,False,,071_RD19_P2_V04_STRESS_2023_E2_1x,rd19-p2c-run-metrics-v1,True,True,0.0,0,0.0,E2,RD19_P2_V04,,{'2023': 0.0}
False,0,True,2.0,"{'candidate_signals': 0, 'market_gate_off_hours': 443, 'missing_membership_hours': 0, 'ranking_refreshes': 365, 'router_admitted': 0, 'router_rejected': 0}",100000.0,0.0,0,72,0.0,100000.0,True,0.0,0.0,0,100000.0,0.0,0.0,2023-12-31 23:00:00+00:00,STRESS_2023,2023-01-01 00:00:00+00:00,False,,072_RD19_P2_V04_STRESS_2023_E2_2x,rd19-p2c-run-metrics-v1,True,True,0.0,0,0.0,E2,RD19_P2_V04,,{'2023': 0.0}
False,7,True,1.0,"{'candidate_signals': 7, 'market_gate_off_hours': 1093, 'missing_membership_hours': 2160, 'ranking_refreshes': 1096, 'router_admitted': 7, 'router_rejected': 0}",99680.11038776876,42683.94869859229,7,73,42449.19222728692,100000.0,True,0.0141562452746542,0.1121524216566344,2,89314.03463549781,-319.8896122312435,-0.003198896122312389,2021-12-31 23:00:00+00:00,DISCOVERY_CORE,2019-01-01 00:00:00+00:00,False,0.7306895285037451,073_RD19_P2_V05_DISCOVERY_CORE_C2_1x,rd19-p2c-run-metrics-v1,True,True,85.13314092587922,7,0.8513314092587921,C2,RD19_P2_V05,0.2857142857142857,"{'2019': 0.0, '2020': 0.0034046036745407626, '2021': -0.0065810937807845304}"
False,1,True,2.0,"{'candidate_signals': 1, 'market_gate_off_hours': 1093, 'missing_membership_hours': 2160, 'ranking_refreshes': 1096, 'router_admitted': 1, 'router_rejected': 0}",99804.1821494638,3922.5139214079522,1,74,3742.0251490126007,100000.0,True,0.00487505148267231,0.042111316923219795,1,96069.64105074923,-195.81785053620115,-0.0019581785053620626,2021-12-31 23:00:00+00:00,DISCOVERY_CORE,2019-01-01 00:00:00+00:00,False,0.0,074_RD19_P2_V05_DISCOVERY_CORE_C2_2x,rd19-p2c-run-metrics-v1,True,True,15.329078140841107,1,0.07664539070420553,C2,RD19_P2_V05,0.0,"{'2019': 0.0, '2020': 0.0, '2021': -0.0019581785053620626}"
False,7,True,1.0,"{'candidate_signals': 7, 'market_gate_off_hours': 1117, 'missing_membership_hours': 2160, 'ranking_refreshes': 1096, 'router_admitted': 7, 'router_rejected': 0}",99680.11038776876,42683.94869859229,7,75,42449.19222728692,100000.0,True,0.0141562452746542,0.1121524216566344,2,89314.03463549781,-319.8896122312435,-0.003198896122312389,2021-12-31 23:00:00+00:00,DISCOVERY_CORE,2019-01-01 00:00:00+00:00,False,0.7306895285037451,075_RD19_P2_V05_DISCOVERY_CORE_D2_1x,rd19-p2c-run-metrics-v1,True,True,85.13314092587922,7,0.8513314092587921,D2,RD19_P2_V05,0.2857142857142857,"{'2019': 0.0, '2020': 0.0034046036745407626, '2021': -0.0065810937807845304}"
False,1,True,2.0,"{'candidate_signals': 1, 'market_gate_off_hours': 1117, 'missing_membership_hours': 2160, 'ranking_refreshes': 1096, 'router_admitted': 1, 'router_rejected': 0}",99804.1821494638,3922.5139214079522,1,76,3742.0251490126007,100000.0,True,0.00487505148267231,0.042111316923219795,1,96069.64105074923,-195.81785053620115,-0.0019581785053620626,2021-12-31 23:00:00+00:00,DISCOVERY_CORE,2019-01-01 00:00:00+00:00,False,0.0,076_RD19_P2_V05_DISCOVERY_CORE_D2_2x,rd19-p2c-run-metrics-v1,True,True,15.329078140841107,1,0.07664539070420553,D2,RD19_P2_V05,0.0,"{'2019': 0.0, '2020': 0.0, '2021': -0.0019581785053620626}"
False,7,True,1.0,"{'candidate_signals': 7, 'market_gate_off_hours': 1093, 'missing_membership_hours': 2160, 'ranking_refreshes': 1096, 'router_admitted': 7, 'router_rejected': 0}",99680.11038776876,42683.94869859229,7,77,42449.19222728692,100000.0,True,0.0141562452746542,0.1121524216566344,2,89314.03463549781,-319.8896122312435,-0.003198896122312389,2021-12-31 23:00:00+00:00,DISCOVERY_CORE,2019-01-01 00:00:00+00:00,False,0.7306895285037451,077_RD19_P2_V05_DISCOVERY_CORE_E2_1x,rd19-p2c-run-metrics-v1,True,True,85.13314092587922,7,0.8513314092587921,E2,RD19_P2_V05,0.2857142857142857,"{'2019': 0.0, '2020': 0.0034046036745407626, '2021': -0.0065810937807845304}"
False,1,True,2.0,"{'candidate_signals': 1, 'market_gate_off_hours': 1093, 'missing_membership_hours': 2160, 'ranking_refreshes': 1096, 'router_admitted': 1, 'router_rejected': 0}",99804.1821494638,3922.5139214079522,1,78,3742.0251490126007,100000.0,True,0.00487505148267231,0.042111316923219795,1,96069.64105074923,-195.81785053620115,-0.0019581785053620626,2021-12-31 23:00:00+00:00,DISCOVERY_CORE,2019-01-01 00:00:00+00:00,False,0.0,078_RD19_P2_V05_DISCOVERY_CORE_E2_2x,rd19-p2c-run-metrics-v1,True,True,15.329078140841107,1,0.07664539070420553,E2,RD19_P2_V05,0.0,"{'2019': 0.0, '2020': 0.0, '2021': -0.0019581785053620626}"
False,0,True,1.0,"{'candidate_signals': 0, 'market_gate_off_hours': 245, 'missing_membership_hours': 0, 'ranking_refreshes': 365, 'router_admitted': 0, 'router_rejected': 0}",100000.0,0.0,0,79,0.0,100000.0,True,0.0,0.0,0,100000.0,0.0,0.0,2022-12-31 23:00:00+00:00,VALIDATION_2022,2022-01-01 00:00:00+00:00,False,,079_RD19_P2_V05_VALIDATION_2022_C2_1x,rd19-p2c-run-metrics-v1,True,True,0.0,0,0.0,C2,RD19_P2_V05,,{'2022': 0.0}
False,0,True,2.0,"{'candidate_signals': 0, 'market_gate_off_hours': 245, 'missing_membership_hours': 0, 'ranking_refreshes': 365, 'router_admitted': 0, 'router_rejected': 0}",100000.0,0.0,0,80,0.0,100000.0,True,0.0,0.0,0,100000.0,0.0,0.0,2022-12-31 23:00:00+00:00,VALIDATION_2022,2022-01-01 00:00:00+00:00,False,,080_RD19_P2_V05_VALIDATION_2022_C2_2x,rd19-p2c-run-metrics-v1,True,True,0.0,0,0.0,C2,RD19_P2_V05,,{'2022': 0.0}
False,0,True,1.0,"{'candidate_signals': 0, 'market_gate_off_hours': 245, 'missing_membership_hours': 0, 'ranking_refreshes': 365, 'router_admitted': 0, 'router_rejected': 0}",100000.0,0.0,0,81,0.0,100000.0,True,0.0,0.0,0,100000.0,0.0,0.0,2022-12-31 23:00:00+00:00,VALIDATION_2022,2022-01-01 00:00:00+00:00,False,,081_RD19_P2_V05_VALIDATION_2022_D2_1x,rd19-p2c-run-metrics-v1,True,True,0.0,0,0.0,D2,RD19_P2_V05,,{'2022': 0.0}
False,0,True,2.0,"{'candidate_signals': 0, 'market_gate_off_hours': 245, 'missing_membership_hours': 0, 'ranking_refreshes': 365, 'router_admitted': 0, 'router_rejected': 0}",100000.0,0.0,0,82,0.0,100000.0,True,0.0,0.0,0,100000.0,0.0,0.0,2022-12-31 23:00:00+00:00,VALIDATION_2022,2022-01-01 00:00:00+00:00,False,,082_RD19_P2_V05_VALIDATION_2022_D2_2x,rd19-p2c-run-metrics-v1,True,True,0.0,0,0.0,D2,RD19_P2_V05,,{'2022': 0.0}
False,0,True,1.0,"{'candidate_signals': 0, 'market_gate_off_hours': 245, 'missing_membership_hours': 0, 'ranking_refreshes': 365, 'router_admitted': 0, 'router_rejected': 0}",100000.0,0.0,0,83,0.0,100000.0,True,0.0,0.0,0,100000.0,0.0,0.0,2022-12-31 23:00:00+00:00,VALIDATION_2022,2022-01-01 00:00:00+00:00,False,,083_RD19_P2_V05_VALIDATION_2022_E2_1x,rd19-p2c-run-metrics-v1,True,True,0.0,0,0.0,E2,RD19_P2_V05,,{'2022': 0.0}
False,0,True,2.0,"{'candidate_signals': 0, 'market_gate_off_hours': 245, 'missing_membership_hours': 0, 'ranking_refreshes': 365, 'router_admitted': 0, 'router_rejected': 0}",100000.0,0.0,0,84,0.0,100000.0,True,0.0,0.0,0,100000.0,0.0,0.0,2022-12-31 23:00:00+00:00,VALIDATION_2022,2022-01-01 00:00:00+00:00,False,,084_RD19_P2_V05_VALIDATION_2022_E2_2x,rd19-p2c-run-metrics-v1,True,True,0.0,0,0.0,E2,RD19_P2_V05,,{'2022': 0.0}
False,0,True,1.0,"{'candidate_signals': 0, 'market_gate_off_hours': 434, 'missing_membership_hours': 0, 'ranking_refreshes': 365, 'router_admitted': 0, 'router_rejected': 0}",100000.0,0.0,0,85,0.0,100000.0,True,0.0,0.0,0,100000.0,0.0,0.0,2023-12-31 23:00:00+00:00,STRESS_2023,2023-01-01 00:00:00+00:00,False,,085_RD19_P2_V05_STRESS_2023_C2_1x,rd19-p2c-run-metrics-v1,True,True,0.0,0,0.0,C2,RD19_P2_V05,,{'2023': 0.0}
False,0,True,2.0,"{'candidate_signals': 0, 'market_gate_off_hours': 434, 'missing_membership_hours': 0, 'ranking_refreshes': 365, 'router_admitted': 0, 'router_rejected': 0}",100000.0,0.0,0,86,0.0,100000.0,True,0.0,0.0,0,100000.0,0.0,0.0,2023-12-31 23:00:00+00:00,STRESS_2023,2023-01-01 00:00:00+00:00,False,,086_RD19_P2_V05_STRESS_2023_C2_2x,rd19-p2c-run-metrics-v1,True,True,0.0,0,0.0,C2,RD19_P2_V05,,{'2023': 0.0}
False,0,True,1.0,"{'candidate_signals': 0, 'market_gate_off_hours': 443, 'missing_membership_hours': 0, 'ranking_refreshes': 365, 'router_admitted': 0, 'router_rejected': 0}",100000.0,0.0,0,87,0.0,100000.0,True,0.0,0.0,0,100000.0,0.0,0.0,2023-12-31 23:00:00+00:00,STRESS_2023,2023-01-01 00:00:00+00:00,False,,087_RD19_P2_V05_STRESS_2023_D2_1x,rd19-p2c-run-metrics-v1,True,True,0.0,0,0.0,D2,RD19_P2_V05,,{'2023': 0.0}
False,0,True,2.0,"{'candidate_signals': 0, 'market_gate_off_hours': 443, 'missing_membership_hours': 0, 'ranking_refreshes': 365, 'router_admitted': 0, 'router_rejected': 0}",100000.0,0.0,0,88,0.0,100000.0,True,0.0,0.0,0,100000.0,0.0,0.0,2023-12-31 23:00:00+00:00,STRESS_2023,2023-01-01 00:00:00+00:00,False,,088_RD19_P2_V05_STRESS_2023_D2_2x,rd19-p2c-run-metrics-v1,True,True,0.0,0,0.0,D2,RD19_P2_V05,,{'2023': 0.0}
False,0,True,1.0,"{'candidate_signals': 0, 'market_gate_off_hours': 443, 'missing_membership_hours': 0, 'ranking_refreshes': 365, 'router_admitted': 0, 'router_rejected': 0}",100000.0,0.0,0,89,0.0,100000.0,True,0.0,0.0,0,100000.0,0.0,0.0,2023-12-31 23:00:00+00:00,STRESS_2023,2023-01-01 00:00:00+00:00,False,,089_RD19_P2_V05_STRESS_2023_E2_1x,rd19-p2c-run-metrics-v1,True,True,0.0,0,0.0,E2,RD19_P2_V05,,{'2023': 0.0}
