policy_id,universe_id,gate_id,passed
SUPPORTIVE_ONLY_ALL_FAMILIES,C2,CASH_FEASIBLE_BASE_AND_2X,True
SUPPORTIVE_ONLY_ALL_FAMILIES,C2,MOMENTUM_BREAKOUT_STANDALONE_2X_POSITIVE,True
SUPPORTIVE_ONLY_ALL_FAMILIES,C2,RELATIVE_STRENGTH_STANDALONE_2X_POSITIVE,True
SUPPORTIVE_ONLY_ALL_FAMILIES,C2,NO_2024_OR_POST_2024_ACCESS,True
SUPPORTIVE_ONLY_ALL_FAMILIES,D2,BASE_NET_RETURN_POSITIVE,True
SUPPORTIVE_ONLY_ALL_FAMILIES,D2,STRESS_2X_NET_RETURN_POSITIVE,True
SUPPORTIVE_ONLY_ALL_FAMILIES,D2,STRESS_2X_PROFIT_FACTOR_GTE_1_05,True
SUPPORTIVE_ONLY_ALL_FAMILIES,D2,STRESS_2X_MAX_DRAWDOWN_LTE_20PCT,True
SUPPORTIVE_ONLY_ALL_FAMILIES,D2,STRESS_2X_TRADES_GTE_75,True
SUPPORTIVE_ONLY_ALL_FAMILIES,D2,BOTH_2022_2023_NET_PNL_POSITIVE,False
SUPPORTIVE_ONLY_ALL_FAMILIES,D2,STRESS_2X_LARGEST_WINNER_REMOVAL_POSITIVE,True
SUPPORTIVE_ONLY_ALL_FAMILIES,D2,STRESS_2X_LOAO_MIN_REMAINING_PNL_POSITIVE,True
SUPPORTIVE_ONLY_ALL_FAMILIES,D2,STRESS_2X_LOYO_MIN_REMAINING_PNL_POSITIVE,False
SUPPORTIVE_ONLY_ALL_FAMILIES,D2,PF1_BREAK_EVEN_COST_MULTIPLIER_GTE_2,True
SUPPORTIVE_ONLY_ALL_FAMILIES,D2,CASH_FEASIBLE_BASE_AND_2X,True
SUPPORTIVE_ONLY_ALL_FAMILIES,D2,MOMENTUM_BREAKOUT_STANDALONE_2X_POSITIVE,True
SUPPORTIVE_ONLY_ALL_FAMILIES,D2,RELATIVE_STRENGTH_STANDALONE_2X_POSITIVE,True
SUPPORTIVE_ONLY_ALL_FAMILIES,D2,NO_2024_OR_POST_2024_ACCESS,True
SUPPORTIVE_ONLY_ALL_FAMILIES,E2,BASE_NET_RETURN_POSITIVE,True
SUPPORTIVE_ONLY_ALL_FAMILIES,E2,STRESS_2X_NET_RETURN_POSITIVE,True
SUPPORTIVE_ONLY_ALL_FAMILIES,E2,STRESS_2X_PROFIT_FACTOR_GTE_1_05,True
SUPPORTIVE_ONLY_ALL_FAMILIES,E2,STRESS_2X_MAX_DRAWDOWN_LTE_20PCT,False
SUPPORTIVE_ONLY_ALL_FAMILIES,E2,STRESS_2X_TRADES_GTE_75,True
SUPPORTIVE_ONLY_ALL_FAMILIES,E2,BOTH_2022_2023_NET_PNL_POSITIVE,False
SUPPORTIVE_ONLY_ALL_FAMILIES,E2,STRESS_2X_LARGEST_WINNER_REMOVAL_POSITIVE,True
SUPPORTIVE_ONLY_ALL_FAMILIES,E2,STRESS_2X_LOAO_MIN_REMAINING_PNL_POSITIVE,False
SUPPORTIVE_ONLY_ALL_FAMILIES,E2,STRESS_2X_LOYO_MIN_REMAINING_PNL_POSITIVE,False
SUPPORTIVE_ONLY_ALL_FAMILIES,E2,PF1_BREAK_EVEN_COST_MULTIPLIER_GTE_2,True
SUPPORTIVE_ONLY_ALL_FAMILIES,E2,CASH_FEASIBLE_BASE_AND_2X,True
SUPPORTIVE_ONLY_ALL_FAMILIES,E2,MOMENTUM_BREAKOUT_STANDALONE_2X_POSITIVE,True
SUPPORTIVE_ONLY_ALL_FAMILIES,E2,RELATIVE_STRENGTH_STANDALONE_2X_POSITIVE,True
SUPPORTIVE_ONLY_ALL_FAMILIES,E2,NO_2024_OR_POST_2024_ACCESS,True
REGIME_HYSTERESIS_ADMISSION_GOVERNOR,C2,BASE_NET_RETURN_POSITIVE,True
REGIME_HYSTERESIS_ADMISSION_GOVERNOR,C2,STRESS_2X_NET_RETURN_POSITIVE,True
REGIME_HYSTERESIS_ADMISSION_GOVERNOR,C2,STRESS_2X_PROFIT_FACTOR_GTE_1_05,True
REGIME_HYSTERESIS_ADMISSION_GOVERNOR,C2,STRESS_2X_MAX_DRAWDOWN_LTE_20PCT,True
REGIME_HYSTERESIS_ADMISSION_GOVERNOR,C2,STRESS_2X_TRADES_GTE_75,True
REGIME_HYSTERESIS_ADMISSION_GOVERNOR,C2,BOTH_2022_2023_NET_PNL_POSITIVE,False
REGIME_HYSTERESIS_ADMISSION_GOVERNOR,C2,STRESS_2X_LARGEST_WINNER_REMOVAL_POSITIVE,True
REGIME_HYSTERESIS_ADMISSION_GOVERNOR,C2,STRESS_2X_LOAO_MIN_REMAINING_PNL_POSITIVE,False
REGIME_HYSTERESIS_ADMISSION_GOVERNOR,C2,STRESS_2X_LOYO_MIN_REMAINING_PNL_POSITIVE,False
REGIME_HYSTERESIS_ADMISSION_GOVERNOR,C2,PF1_BREAK_EVEN_COST_MULTIPLIER_GTE_2,True
REGIME_HYSTERESIS_ADMISSION_GOVERNOR,C2,CASH_FEASIBLE_BASE_AND_2X,True
REGIME_HYSTERESIS_ADMISSION_GOVERNOR,C2,MOMENTUM_BREAKOUT_STANDALONE_2X_POSITIVE,True
REGIME_HYSTERESIS_ADMISSION_GOVERNOR,C2,RELATIVE_STRENGTH_STANDALONE_2X_POSITIVE,True
REGIME_HYSTERESIS_ADMISSION_GOVERNOR,C2,NO_2024_OR_POST_2024_ACCESS,True
REGIME_HYSTERESIS_ADMISSION_GOVERNOR,D2,BASE_NET_RETURN_POSITIVE,True
REGIME_HYSTERESIS_ADMISSION_GOVERNOR,D2,STRESS_2X_NET_RETURN_POSITIVE,True
REGIME_HYSTERESIS_ADMISSION_GOVERNOR,D2,STRESS_2X_PROFIT_FACTOR_GTE_1_05,True
REGIME_HYSTERESIS_ADMISSION_GOVERNOR,D2,STRESS_2X_MAX_DRAWDOWN_LTE_20PCT,True
REGIME_HYSTERESIS_ADMISSION_GOVERNOR,D2,STRESS_2X_TRADES_GTE_75,True
REGIME_HYSTERESIS_ADMISSION_GOVERNOR,D2,BOTH_2022_2023_NET_PNL_POSITIVE,False
REGIME_HYSTERESIS_ADMISSION_GOVERNOR,D2,STRESS_2X_LARGEST_WINNER_REMOVAL_POSITIVE,True
REGIME_HYSTERESIS_ADMISSION_GOVERNOR,D2,STRESS_2X_LOAO_MIN_REMAINING_PNL_POSITIVE,True
REGIME_HYSTERESIS_ADMISSION_GOVERNOR,D2,STRESS_2X_LOYO_MIN_REMAINING_PNL_POSITIVE,False
REGIME_HYSTERESIS_ADMISSION_GOVERNOR,D2,PF1_BREAK_EVEN_COST_MULTIPLIER_GTE_2,True
REGIME_HYSTERESIS_ADMISSION_GOVERNOR,D2,CASH_FEASIBLE_BASE_AND_2X,True
REGIME_HYSTERESIS_ADMISSION_GOVERNOR,D2,MOMENTUM_BREAKOUT_STANDALONE_2X_POSITIVE,True
REGIME_HYSTERESIS_ADMISSION_GOVERNOR,D2,RELATIVE_STRENGTH_STANDALONE_2X_POSITIVE,True
REGIME_HYSTERESIS_ADMISSION_GOVERNOR,D2,NO_2024_OR_POST_2024_ACCESS,True
REGIME_HYSTERESIS_ADMISSION_GOVERNOR,E2,BASE_NET_RETURN_POSITIVE,True
REGIME_HYSTERESIS_ADMISSION_GOVERNOR,E2,STRESS_2X_NET_RETURN_POSITIVE,True
REGIME_HYSTERESIS_ADMISSION_GOVERNOR,E2,STRESS_2X_PROFIT_FACTOR_GTE_1_05,True
REGIME_HYSTERESIS_ADMISSION_GOVERNOR,E2,STRESS_2X_MAX_DRAWDOWN_LTE_20PCT,True
REGIME_HYSTERESIS_ADMISSION_GOVERNOR,E2,STRESS_2X_TRADES_GTE_75,True
REGIME_HYSTERESIS_ADMISSION_GOVERNOR,E2,BOTH_2022_2023_NET_PNL_POSITIVE,False
REGIME_HYSTERESIS_ADMISSION_GOVERNOR,E2,STRESS_2X_LARGEST_WINNER_REMOVAL_POSITIVE,True
REGIME_HYSTERESIS_ADMISSION_GOVERNOR,E2,STRESS_2X_LOAO_MIN_REMAINING_PNL_POSITIVE,True
REGIME_HYSTERESIS_ADMISSION_GOVERNOR,E2,STRESS_2X_LOYO_MIN_REMAINING_PNL_POSITIVE,False
REGIME_HYSTERESIS_ADMISSION_GOVERNOR,E2,PF1_BREAK_EVEN_COST_MULTIPLIER_GTE_2,True
REGIME_HYSTERESIS_ADMISSION_GOVERNOR,E2,CASH_FEASIBLE_BASE_AND_2X,True
REGIME_HYSTERESIS_ADMISSION_GOVERNOR,E2,MOMENTUM_BREAKOUT_STANDALONE_2X_POSITIVE,True
REGIME_HYSTERESIS_ADMISSION_GOVERNOR,E2,RELATIVE_STRENGTH_STANDALONE_2X_POSITIVE,True
REGIME_HYSTERESIS_ADMISSION_GOVERNOR,E2,NO_2024_OR_POST_2024_ACCESS,True
