policy_id,portfolio_id,universe_id,pf1_break_even_cost_multiplier,method
FAMILY_QUALITY_CONTROL_EXITS,UNION_FOCUS,C2,2.35507134997703,BASE_ROUTED_QUANTITIES_AND_FILLS_FIXED_COST_SCALED_UNTIL_PF_1
FAMILY_QUALITY_CONTROL_EXITS,MOMENTUM_BREAKOUT,C2,3.1068546039852385,BASE_ROUTED_QUANTITIES_AND_FILLS_FIXED_COST_SCALED_UNTIL_PF_1
FAMILY_QUALITY_CONTROL_EXITS,RELATIVE_STRENGTH_ROTATION,C2,5.759229070011739,BASE_ROUTED_QUANTITIES_AND_FILLS_FIXED_COST_SCALED_UNTIL_PF_1
FAMILY_QUALITY_CONTROL_EXITS,UNION_FOCUS,D2,4.053196615369846,BASE_ROUTED_QUANTITIES_AND_FILLS_FIXED_COST_SCALED_UNTIL_PF_1
FAMILY_QUALITY_CONTROL_EXITS,MOMENTUM_BREAKOUT,D2,3.226464112187407,BASE_ROUTED_QUANTITIES_AND_FILLS_FIXED_COST_SCALED_UNTIL_PF_1
FAMILY_QUALITY_CONTROL_EXITS,RELATIVE_STRENGTH_ROTATION,D2,8.459921700744866,BASE_ROUTED_QUANTITIES_AND_FILLS_FIXED_COST_SCALED_UNTIL_PF_1
FAMILY_QUALITY_CONTROL_EXITS,UNION_FOCUS,E2,3.6363634376066303,BASE_ROUTED_QUANTITIES_AND_FILLS_FIXED_COST_SCALED_UNTIL_PF_1
FAMILY_QUALITY_CONTROL_EXITS,MOMENTUM_BREAKOUT,E2,3.896033610261044,BASE_ROUTED_QUANTITIES_AND_FILLS_FIXED_COST_SCALED_UNTIL_PF_1
FAMILY_QUALITY_CONTROL_EXITS,RELATIVE_STRENGTH_ROTATION,E2,6.875845254144063,BASE_ROUTED_QUANTITIES_AND_FILLS_FIXED_COST_SCALED_UNTIL_PF_1
STRESSED_CONTEXT_MB_EXCLUSION,UNION_FOCUS,C2,2.5776461265138075,BASE_ROUTED_QUANTITIES_AND_FILLS_FIXED_COST_SCALED_UNTIL_PF_1
STRESSED_CONTEXT_MB_EXCLUSION,MOMENTUM_BREAKOUT,C2,3.2888917912820825,BASE_ROUTED_QUANTITIES_AND_FILLS_FIXED_COST_SCALED_UNTIL_PF_1
STRESSED_CONTEXT_MB_EXCLUSION,RELATIVE_STRENGTH_ROTATION,C2,5.759229070011739,BASE_ROUTED_QUANTITIES_AND_FILLS_FIXED_COST_SCALED_UNTIL_PF_1
STRESSED_CONTEXT_MB_EXCLUSION,UNION_FOCUS,D2,4.2769469982530275,BASE_ROUTED_QUANTITIES_AND_FILLS_FIXED_COST_SCALED_UNTIL_PF_1
STRESSED_CONTEXT_MB_EXCLUSION,MOMENTUM_BREAKOUT,D2,3.4341048598158057,BASE_ROUTED_QUANTITIES_AND_FILLS_FIXED_COST_SCALED_UNTIL_PF_1
STRESSED_CONTEXT_MB_EXCLUSION,RELATIVE_STRENGTH_ROTATION,D2,8.459921700744866,BASE_ROUTED_QUANTITIES_AND_FILLS_FIXED_COST_SCALED_UNTIL_PF_1
STRESSED_CONTEXT_MB_EXCLUSION,UNION_FOCUS,E2,3.5996712647515756,BASE_ROUTED_QUANTITIES_AND_FILLS_FIXED_COST_SCALED_UNTIL_PF_1
STRESSED_CONTEXT_MB_EXCLUSION,MOMENTUM_BREAKOUT,E2,3.908372732966299,BASE_ROUTED_QUANTITIES_AND_FILLS_FIXED_COST_SCALED_UNTIL_PF_1
STRESSED_CONTEXT_MB_EXCLUSION,RELATIVE_STRENGTH_ROTATION,E2,6.875845254144063,BASE_ROUTED_QUANTITIES_AND_FILLS_FIXED_COST_SCALED_UNTIL_PF_1
SUPPORTIVE_ONLY_ALL_FAMILIES,UNION_FOCUS,C2,3.7434998493189307,BASE_ROUTED_QUANTITIES_AND_FILLS_FIXED_COST_SCALED_UNTIL_PF_1
SUPPORTIVE_ONLY_ALL_FAMILIES,MOMENTUM_BREAKOUT,C2,4.653712651500152,BASE_ROUTED_QUANTITIES_AND_FILLS_FIXED_COST_SCALED_UNTIL_PF_1
SUPPORTIVE_ONLY_ALL_FAMILIES,RELATIVE_STRENGTH_ROTATION,C2,5.759229070011739,BASE_ROUTED_QUANTITIES_AND_FILLS_FIXED_COST_SCALED_UNTIL_PF_1
SUPPORTIVE_ONLY_ALL_FAMILIES,UNION_FOCUS,D2,6.805433482480349,BASE_ROUTED_QUANTITIES_AND_FILLS_FIXED_COST_SCALED_UNTIL_PF_1
SUPPORTIVE_ONLY_ALL_FAMILIES,MOMENTUM_BREAKOUT,D2,5.31290722159274,BASE_ROUTED_QUANTITIES_AND_FILLS_FIXED_COST_SCALED_UNTIL_PF_1
SUPPORTIVE_ONLY_ALL_FAMILIES,RELATIVE_STRENGTH_ROTATION,D2,8.459921700744866,BASE_ROUTED_QUANTITIES_AND_FILLS_FIXED_COST_SCALED_UNTIL_PF_1
SUPPORTIVE_ONLY_ALL_FAMILIES,UNION_FOCUS,E2,5.003221530775991,BASE_ROUTED_QUANTITIES_AND_FILLS_FIXED_COST_SCALED_UNTIL_PF_1
SUPPORTIVE_ONLY_ALL_FAMILIES,MOMENTUM_BREAKOUT,E2,5.970747655629023,BASE_ROUTED_QUANTITIES_AND_FILLS_FIXED_COST_SCALED_UNTIL_PF_1
SUPPORTIVE_ONLY_ALL_FAMILIES,RELATIVE_STRENGTH_ROTATION,E2,6.875845254144063,BASE_ROUTED_QUANTITIES_AND_FILLS_FIXED_COST_SCALED_UNTIL_PF_1
REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS,C2,3.8687109330337184,BASE_ROUTED_QUANTITIES_AND_FILLS_FIXED_COST_SCALED_UNTIL_PF_1
REGIME_HYSTERESIS_ADMISSION_GOVERNOR,MOMENTUM_BREAKOUT,C2,4.287118022777306,BASE_ROUTED_QUANTITIES_AND_FILLS_FIXED_COST_SCALED_UNTIL_PF_1
REGIME_HYSTERESIS_ADMISSION_GOVERNOR,RELATIVE_STRENGTH_ROTATION,C2,5.759229070011739,BASE_ROUTED_QUANTITIES_AND_FILLS_FIXED_COST_SCALED_UNTIL_PF_1
REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS,D2,6.890107838293052,BASE_ROUTED_QUANTITIES_AND_FILLS_FIXED_COST_SCALED_UNTIL_PF_1
REGIME_HYSTERESIS_ADMISSION_GOVERNOR,MOMENTUM_BREAKOUT,D2,4.8530074174985405,BASE_ROUTED_QUANTITIES_AND_FILLS_FIXED_COST_SCALED_UNTIL_PF_1
