policy_id,hard_gates_passed,worst_universe_2x_net_return,worst_universe_2x_profit_factor,worst_universe_2x_maximum_drawdown,worst_universe_2x_turnover,active_adaptive_component_count,selected
FAMILY_QUALITY_CONTROL_EXITS,False,0.006331656758773008,1.005202811385666,0.3870329545351327,73.25324161163013,1,False
STRESSED_CONTEXT_MB_EXCLUSION,False,0.028180376929772377,1.023147422878648,0.3689458037623157,73.97251481445329,2,False
SUPPORTIVE_ONLY_ALL_FAMILIES,False,0.10906836878632076,1.1271174638103123,0.21601344020135577,54.80863704862846,2,False
REGIME_HYSTERESIS_ADMISSION_GOVERNOR,False,0.12028481914278322,1.138721406757252,0.19669431372912596,56.868304326863885,3,False
