policy_id,portfolio_id,universe_id,cost_multiplier,timestamp,equity,cash,gross_exposure,gross_exposure_fraction,open_positions,active_degraded_rs_positions,governor_state
FAMILY_QUALITY_CONTROL_EXITS,UNION_FOCUS,C2,1.0,2022-01-24 23:00:00+00:00,93912.34837909135,93912.34837909135,0.0,0.0,0,0.0,
FAMILY_QUALITY_CONTROL_EXITS,UNION_FOCUS,C2,1.0,2022-01-25 23:00:00+00:00,93912.34837909135,93912.34837909135,0.0,0.0,0,0.0,
FAMILY_QUALITY_CONTROL_EXITS,UNION_FOCUS,C2,1.0,2022-01-26 23:00:00+00:00,91702.29501336077,60036.44967117642,31665.845342184348,0.3453113723879072,4,0.0,
FAMILY_QUALITY_CONTROL_EXITS,UNION_FOCUS,C2,1.0,2022-01-27 23:00:00+00:00,91305.41641009989,60036.44967117642,31268.966738923475,0.3424656276521248,4,0.0,
FAMILY_QUALITY_CONTROL_EXITS,UNION_FOCUS,C2,1.0,2022-01-28 23:00:00+00:00,92392.18926148095,60036.44967117642,32355.739590304525,0.3501999449188709,4,0.0,
FAMILY_QUALITY_CONTROL_EXITS,UNION_FOCUS,C2,1.0,2022-01-29 23:00:00+00:00,93558.10276956506,85027.86387675138,8530.238892813684,0.09117584303546412,1,0.0,
FAMILY_QUALITY_CONTROL_EXITS,UNION_FOCUS,C2,1.0,2022-01-30 23:00:00+00:00,93480.80280571406,85027.86387675138,8452.938928962689,0.09042432965119977,1,0.0,
FAMILY_QUALITY_CONTROL_EXITS,UNION_FOCUS,C2,1.0,2022-01-31 23:00:00+00:00,93743.37662576938,68161.0726219803,25582.30400378907,0.2728971893760085,3,0.0,
FAMILY_QUALITY_CONTROL_EXITS,UNION_FOCUS,C2,1.0,2022-02-01 23:00:00+00:00,94046.38452684466,59678.23844191407,34368.14608493058,0.36543824898574934,4,0.0,
FAMILY_QUALITY_CONTROL_EXITS,UNION_FOCUS,C2,1.0,2022-02-02 23:00:00+00:00,92718.7582465036,59790.131900124994,32928.626346378594,0.3551452475111241,4,0.0,
FAMILY_QUALITY_CONTROL_EXITS,UNION_FOCUS,C2,1.0,2022-02-03 23:00:00+00:00,91882.76206728959,76040.07123093773,15842.69083635186,0.17242288411780216,2,0.0,
FAMILY_QUALITY_CONTROL_EXITS,UNION_FOCUS,C2,1.0,2022-02-04 23:00:00+00:00,93881.0479092758,50813.45660313289,43067.591306142924,0.45874638454997135,5,0.0,
FAMILY_QUALITY_CONTROL_EXITS,UNION_FOCUS,C2,1.0,2022-02-05 23:00:00+00:00,94823.22362135205,50813.45660313289,44009.76701821917,0.4641243498951154,5,0.0,
FAMILY_QUALITY_CONTROL_EXITS,UNION_FOCUS,C2,1.0,2022-02-06 23:00:00+00:00,94307.01212460751,50813.45660313289,43493.55552147463,0.46119110914050326,5,0.0,
FAMILY_QUALITY_CONTROL_EXITS,UNION_FOCUS,C2,1.0,2022-02-07 23:00:00+00:00,97120.79469478078,50813.45660313289,46307.3380916479,0.4768014742586989,5,0.0,
FAMILY_QUALITY_CONTROL_EXITS,UNION_FOCUS,C2,1.0,2022-02-08 23:00:00+00:00,96205.21006735833,50813.45660313289,45391.75346422544,0.47182219582956353,5,0.0,
FAMILY_QUALITY_CONTROL_EXITS,UNION_FOCUS,C2,1.0,2022-02-09 23:00:00+00:00,97044.87290559566,60768.6344159552,36276.238489640455,0.37380891337690386,4,0.0,
FAMILY_QUALITY_CONTROL_EXITS,UNION_FOCUS,C2,1.0,2022-02-10 23:00:00+00:00,95060.44768402018,43343.88503043716,51716.562653583016,0.5440387028839614,5,0.0,
FAMILY_QUALITY_CONTROL_EXITS,UNION_FOCUS,C2,1.0,2022-02-11 23:00:00+00:00,92500.71788925279,77654.51585000218,14846.202039250606,0.16049823588423753,1,0.0,
FAMILY_QUALITY_CONTROL_EXITS,UNION_FOCUS,C2,1.0,2022-02-12 23:00:00+00:00,92731.47543453403,77654.51585000218,15076.959584531853,0.16258729319125076,1,0.0,
FAMILY_QUALITY_CONTROL_EXITS,UNION_FOCUS,C2,1.0,2022-02-13 23:00:00+00:00,92313.2723814331,92313.2723814331,0.0,0.0,0,0.0,
FAMILY_QUALITY_CONTROL_EXITS,UNION_FOCUS,C2,1.0,2022-02-14 23:00:00+00:00,92313.2723814331,92313.2723814331,0.0,0.0,0,0.0,
FAMILY_QUALITY_CONTROL_EXITS,UNION_FOCUS,C2,1.0,2022-02-15 23:00:00+00:00,95056.63671326515,9303.359653731299,85753.27705953385,0.9021282471649555,5,0.0,
FAMILY_QUALITY_CONTROL_EXITS,UNION_FOCUS,C2,1.0,2022-02-16 23:00:00+00:00,96200.74651933908,9303.359653731299,86897.38686560778,0.9032922301506147,5,0.0,
FAMILY_QUALITY_CONTROL_EXITS,UNION_FOCUS,C2,1.0,2022-02-17 23:00:00+00:00,90718.10246338772,9303.359653731299,81414.74280965643,0.8974475942385812,5,0.0,
FAMILY_QUALITY_CONTROL_EXITS,UNION_FOCUS,C2,1.0,2022-02-18 23:00:00+00:00,88884.21851302312,56648.747619246846,32235.47089377628,0.36266810276397055,2,0.0,
FAMILY_QUALITY_CONTROL_EXITS,UNION_FOCUS,C2,1.0,2022-02-19 23:00:00+00:00,88796.58437319072,56648.747619246846,32147.836753943873,0.36203911423928464,2,0.0,
FAMILY_QUALITY_CONTROL_EXITS,UNION_FOCUS,C2,1.0,2022-02-20 23:00:00+00:00,87840.98090195909,56648.747619246846,31192.233282712245,0.35509887255842987,2,0.0,
FAMILY_QUALITY_CONTROL_EXITS,UNION_FOCUS,C2,1.0,2022-02-21 23:00:00+00:00,85323.13732717834,56648.747619246846,28674.389707931496,0.33606815930803474,2,0.0,
FAMILY_QUALITY_CONTROL_EXITS,UNION_FOCUS,C2,1.0,2022-02-22 23:00:00+00:00,84725.8067938439,84725.8067938439,0.0,0.0,0,0.0,
FAMILY_QUALITY_CONTROL_EXITS,UNION_FOCUS,C2,1.0,2022-02-23 23:00:00+00:00,84725.8067938439,84725.8067938439,0.0,0.0,0,0.0,
FAMILY_QUALITY_CONTROL_EXITS,UNION_FOCUS,C2,1.0,2022-02-24 23:00:00+00:00,84725.8067938439,84725.8067938439,0.0,0.0,0,0.0,
FAMILY_QUALITY_CONTROL_EXITS,UNION_FOCUS,C2,1.0,2022-02-25 23:00:00+00:00,84717.0555298188,77090.95252913365,7626.1030006851515,0.09001850870514388,1,0.0,
FAMILY_QUALITY_CONTROL_EXITS,UNION_FOCUS,C2,1.0,2022-02-26 23:00:00+00:00,84726.62147005586,54139.77740035073,30586.84406970513,0.36100629930718,4,0.0,
FAMILY_QUALITY_CONTROL_EXITS,UNION_FOCUS,C2,1.0,2022-02-27 23:00:00+00:00,82658.05368807894,54139.77740035073,28518.276287728215,0.3450150955083662,4,0.0,
FAMILY_QUALITY_CONTROL_EXITS,UNION_FOCUS,C2,1.0,2022-02-28 23:00:00+00:00,86336.28627814422,46460.20656751438,39876.07971062984,0.4618692953987338,5,0.0,
FAMILY_QUALITY_CONTROL_EXITS,UNION_FOCUS,C2,1.0,2022-03-01 23:00:00+00:00,87183.13212776091,46460.20656751438,40722.92556024653,0.4670963816781653,5,0.0,
FAMILY_QUALITY_CONTROL_EXITS,UNION_FOCUS,C2,1.0,2022-03-02 23:00:00+00:00,87592.36691082496,46460.20656751438,41132.16034331057,0.4695861271243638,5,0.0,
FAMILY_QUALITY_CONTROL_EXITS,UNION_FOCUS,C2,1.0,2022-03-03 23:00:00+00:00,86561.31513915809,46460.20656751438,40101.10857164371,0.4632682452568585,5,0.0,
FAMILY_QUALITY_CONTROL_EXITS,UNION_FOCUS,C2,1.0,2022-03-04 23:00:00+00:00,83516.68764732429,55071.72643091332,28444.961216410964,0.340590150516132,4,0.0,
FAMILY_QUALITY_CONTROL_EXITS,UNION_FOCUS,C2,1.0,2022-03-05 23:00:00+00:00,83650.57611896087,76236.93461456035,7413.641504400529,0.08862630538081968,1,0.0,
FAMILY_QUALITY_CONTROL_EXITS,UNION_FOCUS,C2,1.0,2022-03-06 23:00:00+00:00,83559.22944122538,76236.93461456035,7322.294826665028,0.08762999462334017,1,0.0,
FAMILY_QUALITY_CONTROL_EXITS,UNION_FOCUS,C2,1.0,2022-03-07 23:00:00+00:00,83568.82220450898,83568.82220450898,0.0,0.0,0,0.0,
FAMILY_QUALITY_CONTROL_EXITS,UNION_FOCUS,C2,1.0,2022-03-08 23:00:00+00:00,83568.82220450898,83568.82220450898,0.0,0.0,0,0.0,
FAMILY_QUALITY_CONTROL_EXITS,UNION_FOCUS,C2,1.0,2022-03-09 23:00:00+00:00,83196.01930883704,45908.26683047565,37287.7524783614,0.44819154555872737,5,0.0,
FAMILY_QUALITY_CONTROL_EXITS,UNION_FOCUS,C2,1.0,2022-03-10 23:00:00+00:00,81397.47772832155,45908.26683047565,35489.2108978459,0.43599890178780976,5,0.0,
FAMILY_QUALITY_CONTROL_EXITS,UNION_FOCUS,C2,1.0,2022-03-11 23:00:00+00:00,80655.58522159807,45908.26683047565,34747.31839112241,0.4308110628130155,5,0.0,
FAMILY_QUALITY_CONTROL_EXITS,UNION_FOCUS,C2,1.0,2022-03-12 23:00:00+00:00,80801.1120994817,80801.1120994817,0.0,0.0,0,0.0,
FAMILY_QUALITY_CONTROL_EXITS,UNION_FOCUS,C2,1.0,2022-03-13 23:00:00+00:00,80801.1120994817,80801.1120994817,0.0,0.0,0,0.0,
FAMILY_QUALITY_CONTROL_EXITS,UNION_FOCUS,C2,1.0,2022-03-14 23:00:00+00:00,80801.1120994817,80801.1120994817,0.0,0.0,0,0.0,
FAMILY_QUALITY_CONTROL_EXITS,UNION_FOCUS,C2,1.0,2022-03-15 23:00:00+00:00,80639.41843466606,66239.5508052517,14399.867629414366,0.17857107490279234,2,0.0,
FAMILY_QUALITY_CONTROL_EXITS,UNION_FOCUS,C2,1.0,2022-03-16 23:00:00+00:00,81249.53207264325,44326.918499909065,36922.6135727342,0.4544347841870963,5,0.0,
FAMILY_QUALITY_CONTROL_EXITS,UNION_FOCUS,C2,1.0,2022-03-17 23:00:00+00:00,82288.6981795303,44326.918499909065,37961.779679621235,0.4613243436759631,5,0.0,
FAMILY_QUALITY_CONTROL_EXITS,UNION_FOCUS,C2,1.0,2022-03-18 23:00:00+00:00,83382.74761184334,44326.918499909065,39055.82911193428,0.4683922061880695,5,0.0,
FAMILY_QUALITY_CONTROL_EXITS,UNION_FOCUS,C2,1.0,2022-03-19 23:00:00+00:00,84207.412467548,44326.918499909065,39880.49396763893,0.47359837808824906,5,0.0,
FAMILY_QUALITY_CONTROL_EXITS,UNION_FOCUS,C2,1.0,2022-03-20 23:00:00+00:00,83146.70619872429,44326.918499909065,38819.78769881523,0.466883048933222,5,0.0,
FAMILY_QUALITY_CONTROL_EXITS,UNION_FOCUS,C2,1.0,2022-03-21 23:00:00+00:00,83160.19506182388,44326.918499909065,38833.27656191481,0.46696952229422917,5,0.0,
FAMILY_QUALITY_CONTROL_EXITS,UNION_FOCUS,C2,1.0,2022-03-22 23:00:00+00:00,83792.12321339798,45364.07661404489,38428.04659935308,0.4586116824070238,4,0.0,
FAMILY_QUALITY_CONTROL_EXITS,UNION_FOCUS,C2,1.0,2022-03-23 23:00:00+00:00,84115.7480941325,38512.64836660602,45603.09972752648,0.5421469910306549,3,0.0,
FAMILY_QUALITY_CONTROL_EXITS,UNION_FOCUS,C2,1.0,2022-03-24 23:00:00+00:00,86236.1319740935,23070.075447535783,63166.05652655771,0.7324778498360021,4,0.0,
FAMILY_QUALITY_CONTROL_EXITS,UNION_FOCUS,C2,1.0,2022-03-25 23:00:00+00:00,84405.58912251047,23453.684952555992,60951.904169954476,0.7221311385136575,4,0.0,
FAMILY_QUALITY_CONTROL_EXITS,UNION_FOCUS,C2,1.0,2022-03-26 23:00:00+00:00,85520.22825441469,23453.684952555992,62066.54330185869,0.7257527788304835,4,0.0,
FAMILY_QUALITY_CONTROL_EXITS,UNION_FOCUS,C2,1.0,2022-03-27 23:00:00+00:00,88043.28589326775,8801.44979232789,79241.83610093985,0.900032697518836,5,0.0,
FAMILY_QUALITY_CONTROL_EXITS,UNION_FOCUS,C2,1.0,2022-03-28 23:00:00+00:00,90362.34742393048,8801.44979232789,81560.89763160258,0.9025982608548633,5,0.0,
FAMILY_QUALITY_CONTROL_EXITS,UNION_FOCUS,C2,1.0,2022-03-29 23:00:00+00:00,89935.08089230576,8801.44979232789,81133.63109997788,0.9021355214783503,5,0.0,
FAMILY_QUALITY_CONTROL_EXITS,UNION_FOCUS,C2,1.0,2022-03-30 23:00:00+00:00,91324.69262217301,11905.568272362823,79419.12434981018,0.8696347293319854,5,0.0,
FAMILY_QUALITY_CONTROL_EXITS,UNION_FOCUS,C2,1.0,2022-03-31 23:00:00+00:00,90732.76928736657,28409.912640594142,62322.856646772416,0.6868836599639654,4,0.0,
FAMILY_QUALITY_CONTROL_EXITS,UNION_FOCUS,C2,1.0,2022-04-01 23:00:00+00:00,92559.58678162214,34187.13808107188,58372.44870055027,0.630647248223673,4,0.0,
FAMILY_QUALITY_CONTROL_EXITS,UNION_FOCUS,C2,1.0,2022-04-02 23:00:00+00:00,92351.59840605059,25874.58609987882,66477.01230617176,0.7198252488699362,5,0.0,
FAMILY_QUALITY_CONTROL_EXITS,UNION_FOCUS,C2,1.0,2022-04-03 23:00:00+00:00,93715.96686888879,40368.67364149815,53347.29322739063,0.5692444415797893,4,0.0,
FAMILY_QUALITY_CONTROL_EXITS,UNION_FOCUS,C2,1.0,2022-04-04 23:00:00+00:00,91745.86456126493,48639.15362282851,43106.710938436416,0.469849089597397,3,0.0,
FAMILY_QUALITY_CONTROL_EXITS,UNION_FOCUS,C2,1.0,2022-04-05 23:00:00+00:00,90334.95038704136,56451.09550697282,33883.85488006854,0.37509131000673257,2,0.0,
FAMILY_QUALITY_CONTROL_EXITS,UNION_FOCUS,C2,1.0,2022-04-06 23:00:00+00:00,87778.45866159328,87778.45866159328,0.0,0.0,0,0.0,
FAMILY_QUALITY_CONTROL_EXITS,UNION_FOCUS,C2,1.0,2022-04-07 23:00:00+00:00,87778.45866159328,87778.45866159328,0.0,0.0,0,0.0,
FAMILY_QUALITY_CONTROL_EXITS,UNION_FOCUS,C2,1.0,2022-04-08 23:00:00+00:00,87778.45866159328,87778.45866159328,0.0,0.0,0,0.0,
FAMILY_QUALITY_CONTROL_EXITS,UNION_FOCUS,C2,1.0,2022-04-09 23:00:00+00:00,87778.45866159328,87778.45866159328,0.0,0.0,0,0.0,
FAMILY_QUALITY_CONTROL_EXITS,UNION_FOCUS,C2,1.0,2022-04-10 23:00:00+00:00,87778.45866159328,87778.45866159328,0.0,0.0,0,0.0,
FAMILY_QUALITY_CONTROL_EXITS,UNION_FOCUS,C2,1.0,2022-04-11 23:00:00+00:00,87778.45866159328,87778.45866159328,0.0,0.0,0,0.0,
FAMILY_QUALITY_CONTROL_EXITS,UNION_FOCUS,C2,1.0,2022-04-12 23:00:00+00:00,87778.45866159328,87778.45866159328,0.0,0.0,0,0.0,
FAMILY_QUALITY_CONTROL_EXITS,UNION_FOCUS,C2,1.0,2022-04-13 23:00:00+00:00,87778.45866159328,87778.45866159328,0.0,0.0,0,0.0,
FAMILY_QUALITY_CONTROL_EXITS,UNION_FOCUS,C2,1.0,2022-04-14 23:00:00+00:00,87778.45866159328,87778.45866159328,0.0,0.0,0,0.0,
FAMILY_QUALITY_CONTROL_EXITS,UNION_FOCUS,C2,1.0,2022-04-15 23:00:00+00:00,88179.88971581444,79868.52230545046,8311.367410363971,0.09425468139220622,1,0.0,
FAMILY_QUALITY_CONTROL_EXITS,UNION_FOCUS,C2,1.0,2022-04-16 23:00:00+00:00,88167.10299672156,79868.52230545046,8298.580691271103,0.0941233227497526,1,0.0,
FAMILY_QUALITY_CONTROL_EXITS,UNION_FOCUS,C2,1.0,2022-04-17 23:00:00+00:00,88039.022693808,79868.52230545046,8170.500388357546,0.09280544170479754,1,0.0,
FAMILY_QUALITY_CONTROL_EXITS,UNION_FOCUS,C2,1.0,2022-04-18 23:00:00+00:00,88032.52277826914,79868.52230545046,8164.000472818671,0.09273845864194588,1,0.0,
FAMILY_QUALITY_CONTROL_EXITS,UNION_FOCUS,C2,1.0,2022-04-19 23:00:00+00:00,88103.35792673443,48099.93593094205,40003.42199579238,0.4540510479641274,5,0.0,
FAMILY_QUALITY_CONTROL_EXITS,UNION_FOCUS,C2,1.0,2022-04-20 23:00:00+00:00,87699.47188982155,48099.93593094205,39599.5359588795,0.4515367664771018,5,0.0,
FAMILY_QUALITY_CONTROL_EXITS,UNION_FOCUS,C2,1.0,2022-04-21 23:00:00+00:00,86230.58495436568,48099.93593094205,38130.64902342364,0.4421940201797641,5,0.0,
FAMILY_QUALITY_CONTROL_EXITS,UNION_FOCUS,C2,1.0,2022-04-22 23:00:00+00:00,86062.17571355657,86062.17571355657,0.0,0.0,0,0.0,
FAMILY_QUALITY_CONTROL_EXITS,UNION_FOCUS,C2,1.0,2022-04-23 23:00:00+00:00,86062.17571355657,86062.17571355657,0.0,0.0,0,0.0,
FAMILY_QUALITY_CONTROL_EXITS,UNION_FOCUS,C2,1.0,2022-04-24 23:00:00+00:00,86062.17571355657,86062.17571355657,0.0,0.0,0,0.0,
FAMILY_QUALITY_CONTROL_EXITS,UNION_FOCUS,C2,1.0,2022-04-25 23:00:00+00:00,86045.37079980886,78306.8979045687,7738.472895240163,0.08993479629769173,1,0.0,
FAMILY_QUALITY_CONTROL_EXITS,UNION_FOCUS,C2,1.0,2022-04-26 23:00:00+00:00,85561.32088328121,78306.8979045687,7254.422978712502,0.08478624340791384,1,0.0,
FAMILY_QUALITY_CONTROL_EXITS,UNION_FOCUS,C2,1.0,2022-04-27 23:00:00+00:00,85701.20781198448,78306.8979045687,7394.309907415779,0.08628011315357165,1,0.0,
FAMILY_QUALITY_CONTROL_EXITS,UNION_FOCUS,C2,1.0,2022-04-28 23:00:00+00:00,85877.64842945435,85877.64842945435,0.0,0.0,0,0.0,
FAMILY_QUALITY_CONTROL_EXITS,UNION_FOCUS,C2,1.0,2022-04-29 23:00:00+00:00,85877.64842945435,85877.64842945435,0.0,0.0,0,0.0,
FAMILY_QUALITY_CONTROL_EXITS,UNION_FOCUS,C2,1.0,2022-04-30 23:00:00+00:00,85877.64842945435,85877.64842945435,0.0,0.0,0,0.0,
FAMILY_QUALITY_CONTROL_EXITS,UNION_FOCUS,C2,1.0,2022-05-01 23:00:00+00:00,85877.64842945435,85877.64842945435,0.0,0.0,0,0.0,
FAMILY_QUALITY_CONTROL_EXITS,UNION_FOCUS,C2,1.0,2022-05-02 23:00:00+00:00,85877.64842945435,85877.64842945435,0.0,0.0,0,0.0,
FAMILY_QUALITY_CONTROL_EXITS,UNION_FOCUS,C2,1.0,2022-05-03 23:00:00+00:00,85877.64842945435,85877.64842945435,0.0,0.0,0,0.0,
FAMILY_QUALITY_CONTROL_EXITS,UNION_FOCUS,C2,1.0,2022-05-04 23:00:00+00:00,86185.00616968311,47203.150797423725,38981.855372259386,0.4523043752588585,5,0.0,
FAMILY_QUALITY_CONTROL_EXITS,UNION_FOCUS,C2,1.0,2022-05-05 23:00:00+00:00,82330.77294926849,47203.150797423725,35127.62215184477,0.42666454951771327,5,0.0,
FAMILY_QUALITY_CONTROL_EXITS,UNION_FOCUS,C2,1.0,2022-05-06 23:00:00+00:00,82324.0792259031,47203.150797423725,35120.928428479376,0.4266179319431568,5,0.0,
FAMILY_QUALITY_CONTROL_EXITS,UNION_FOCUS,C2,1.0,2022-05-07 23:00:00+00:00,81940.37982932612,81940.37982932612,0.0,0.0,0,0.0,
FAMILY_QUALITY_CONTROL_EXITS,UNION_FOCUS,C2,1.0,2022-05-08 23:00:00+00:00,81940.37982932612,81940.37982932612,0.0,0.0,0,0.0,
FAMILY_QUALITY_CONTROL_EXITS,UNION_FOCUS,C2,1.0,2022-05-09 23:00:00+00:00,81940.37982932612,81940.37982932612,0.0,0.0,0,0.0,
FAMILY_QUALITY_CONTROL_EXITS,UNION_FOCUS,C2,1.0,2022-05-10 23:00:00+00:00,81940.37982932612,81940.37982932612,0.0,0.0,0,0.0,
FAMILY_QUALITY_CONTROL_EXITS,UNION_FOCUS,C2,1.0,2022-05-11 23:00:00+00:00,81940.37982932612,81940.37982932612,0.0,0.0,0,0.0,
FAMILY_QUALITY_CONTROL_EXITS,UNION_FOCUS,C2,1.0,2022-05-12 23:00:00+00:00,81940.37982932612,81940.37982932612,0.0,0.0,0,0.0,
FAMILY_QUALITY_CONTROL_EXITS,UNION_FOCUS,C2,1.0,2022-05-13 23:00:00+00:00,81940.37982932612,81940.37982932612,0.0,0.0,0,0.0,
FAMILY_QUALITY_CONTROL_EXITS,UNION_FOCUS,C2,1.0,2022-05-14 23:00:00+00:00,81940.37982932612,81940.37982932612,0.0,0.0,0,0.0,
FAMILY_QUALITY_CONTROL_EXITS,UNION_FOCUS,C2,1.0,2022-05-15 23:00:00+00:00,82048.30158600216,74556.52735195597,7491.774234046189,0.09130931523540912,1,0.0,
FAMILY_QUALITY_CONTROL_EXITS,UNION_FOCUS,C2,1.0,2022-05-16 23:00:00+00:00,81606.98326032989,74556.52735195597,7050.455908373916,0.08639525230190963,1,0.0,
FAMILY_QUALITY_CONTROL_EXITS,UNION_FOCUS,C2,1.0,2022-05-17 23:00:00+00:00,81898.08212064987,74556.52735195597,7341.554768693898,0.08964257255595477,1,0.0,
FAMILY_QUALITY_CONTROL_EXITS,UNION_FOCUS,C2,1.0,2022-05-18 23:00:00+00:00,81184.74089334016,81184.74089334016,0.0,0.0,0,0.0,
FAMILY_QUALITY_CONTROL_EXITS,UNION_FOCUS,C2,1.0,2022-05-19 23:00:00+00:00,81184.74089334016,81184.74089334016,0.0,0.0,0,0.0,
FAMILY_QUALITY_CONTROL_EXITS,UNION_FOCUS,C2,1.0,2022-05-20 23:00:00+00:00,81184.74089334016,81184.74089334016,0.0,0.0,0,0.0,
FAMILY_QUALITY_CONTROL_EXITS,UNION_FOCUS,C2,1.0,2022-05-21 23:00:00+00:00,81184.74089334016,81184.74089334016,0.0,0.0,0,0.0,
FAMILY_QUALITY_CONTROL_EXITS,UNION_FOCUS,C2,1.0,2022-05-22 23:00:00+00:00,81082.3238355606,73868.98092958904,7213.342905971561,0.08896319894087663,1,0.0,
FAMILY_QUALITY_CONTROL_EXITS,UNION_FOCUS,C2,1.0,2022-05-23 23:00:00+00:00,80130.32833193797,66558.90849768482,13571.419834253149,0.1693668317198685,2,0.0,
FAMILY_QUALITY_CONTROL_EXITS,UNION_FOCUS,C2,1.0,2022-05-24 23:00:00+00:00,80107.8633985112,66558.90849768482,13548.954900826364,0.16913389430229356,2,0.0,
FAMILY_QUALITY_CONTROL_EXITS,UNION_FOCUS,C2,1.0,2022-05-25 23:00:00+00:00,79879.7493915934,72938.03979329776,6941.709598295643,0.08690199520112908,1,0.0,
FAMILY_QUALITY_CONTROL_EXITS,UNION_FOCUS,C2,1.0,2022-05-26 23:00:00+00:00,79735.600828525,79735.600828525,0.0,0.0,0,0.0,
FAMILY_QUALITY_CONTROL_EXITS,UNION_FOCUS,C2,1.0,2022-05-27 23:00:00+00:00,79735.600828525,79735.600828525,0.0,0.0,0,0.0,
