policy_id,portfolio_id,universe_id,cost_multiplier,pair,entry_time,first_lock_context_time,first_lock_action_time,exit_time,mark_at_lock_open,exit_price,post_lock_net_contribution,final_trade_net_pnl
REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS,D2,1.0,BTC-USDT,2023-02-28 12:00:00+00:00,2023-03-01 20:00:00+00:00,2023-03-01 21:00:00+00:00,2023-03-03 12:00:00+00:00,23355.0,22352.1,-741.3002578168561,-766.6142663305194
REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS,D2,1.0,XRP-USDT,2023-02-28 20:00:00+00:00,2023-03-01 20:00:00+00:00,2023-03-01 21:00:00+00:00,2023-03-03 20:00:00+00:00,0.38046,0.36845,-551.0593076566755,-628.2643381124936
REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS,D2,1.0,OP-USDT,2023-03-19 02:00:00+00:00,2023-03-21 03:00:00+00:00,2023-03-21 04:00:00+00:00,2023-03-22 02:00:00+00:00,2.5,2.575,439.2660533693683,-652.1102490159062
REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS,D2,1.0,SOL-USDT,2023-03-19 03:00:00+00:00,2023-03-21 03:00:00+00:00,2023-03-21 04:00:00+00:00,2023-03-26 03:00:00+00:00,22.135,20.671,-1128.3494334075463,-754.9834472442479
REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS,D2,1.0,XRP-USDT,2023-03-19 12:00:00+00:00,2023-03-21 03:00:00+00:00,2023-03-21 04:00:00+00:00,2023-03-26 12:00:00+00:00,0.38158,0.45678,3104.2292467161055,2667.914621438643
REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS,D2,1.0,ETH-USDT,2023-03-23 17:00:00+00:00,2023-03-24 15:00:00+00:00,2023-03-24 16:00:00+00:00,2023-03-26 17:00:00+00:00,1763.19,1763.01,-10.929290525207385,-360.28128457935145
REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS,D2,1.0,BTC-USDT,2023-03-19 18:00:00+00:00,2023-03-21 03:00:00+00:00,2023-03-21 04:00:00+00:00,2023-03-26 18:00:00+00:00,27783.2,27703.1,-68.02654726208905,-171.37671324306027
REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS,D2,1.0,XRP-USDT,2023-03-26 15:00:00+00:00,2023-03-27 09:00:00+00:00,2023-03-27 10:00:00+00:00,2023-04-02 15:00:00+00:00,0.4665,0.52172,1996.4986499961863,2461.652319680082
REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS,D2,1.0,OP-USDT,2023-03-31 01:00:00+00:00,2023-04-01 09:00:00+00:00,2023-04-01 10:00:00+00:00,2023-04-03 01:00:00+00:00,2.261,2.202,-378.91137349908587,-641.9986781100756
REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS,D2,1.0,ETH-USDT,2023-03-29 08:00:00+00:00,2023-04-01 09:00:00+00:00,2023-04-01 10:00:00+00:00,2023-04-05 08:00:00+00:00,1825.25,1912.59,804.4138164112723,973.9495244937174
