policy_id,portfolio_id,universe_id,cost_multiplier,pair,signal_time,entry_time,exit_time,holding_hours,exit_reason,entry_price,exit_price,quantity,entry_notional,exit_notional,entry_cost,exit_cost,gross_pnl,net_pnl,period_id,membership_rank,support_families,support_count,atr24_at_signal,high_water_at_exit,entry_market_state,exit_market_state,entry_market_context,exit_market_context,lifecycle_class,degraded_since_at_exit
FAMILY_QUALITY_CONTROL_EXITS,UNION_FOCUS,C2,1.0,DOT-USDT,2022-01-31 20:00:00+00:00,2022-01-31 21:00:00+00:00,2022-02-03 21:00:00+00:00,72,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,19.1111,18.3164,440.6534478948401,8421.372108063078,8071.18481302105,10.526715135078849,10.088981016276312,-350.1872950420284,-370.80299119338355,ROBUSTNESS_2022,4,MOMENTUM_BREAKOUT,1,0.3032333333333332,20.5783,TRANSITION,RISK_OFF,MIXED,STRESSED,MB_SUPPORTED,
FAMILY_QUALITY_CONTROL_EXITS,UNION_FOCUS,C2,1.0,NEAR-USDT,2022-02-01 04:00:00+00:00,2022-02-01 05:00:00+00:00,2022-02-04 05:00:00+00:00,72,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,11.4327,11.1887,741.0536334568562,8472.2438752222,8291.426788658728,10.59030484402775,10.36428348582341,-180.8170865634729,-201.77167489332408,ROBUSTNESS_2022,5,MOMENTUM_BREAKOUT,1,0.1803833333333334,11.9576,TRANSITION,RISK_OFF,MIXED,STRESSED,MB_SUPPORTED,
FAMILY_QUALITY_CONTROL_EXITS,UNION_FOCUS,C2,1.0,AVAX-USDT,2022-02-02 00:00:00+00:00,2022-02-02 01:00:00+00:00,2022-02-09 01:00:00+00:00,168,MAX_HOLD_168H,73.351,86.413,115.34881741776954,8460.951106410814,9967.63735952172,10.576188883013517,12.45954669940215,1506.6862531109055,1483.6505175284897,ROBUSTNESS_2022,6,MOMENTUM_BREAKOUT,1,1.2084999999999984,93.09,TRANSITION,RISK_ON,MIXED,SUPPORTIVE,MB_SUPPORTED,
FAMILY_QUALITY_CONTROL_EXITS,UNION_FOCUS,C2,1.0,ATOM-USDT,2022-02-04 16:00:00+00:00,2022-02-04 17:00:00+00:00,2022-02-11 17:00:00+00:00,168,MAX_HOLD_168H,30.3761,29.1175,274.8541359823703,8348.996720014078,8003.065304466667,10.436245900017598,10.003831630583333,-345.93141554741123,-366.3714930780121,ROBUSTNESS_2022,3,MOMENTUM_BREAKOUT|RELATIVE_STRENGTH_ROTATION,2,0.6278250000000001,33.1783,TRANSITION,RISK_ON,MIXED,MIXED,MB_SUPPORTED,
FAMILY_QUALITY_CONTROL_EXITS,UNION_FOCUS,C2,1.0,BTC-USDT,2022-02-04 16:00:00+00:00,2022-02-04 17:00:00+00:00,2022-02-11 17:00:00+00:00,168,MAX_HOLD_168H,39479.1,43672.6,0.21152649278541322,8350.875561324607,9237.911908820237,10.438594451655758,11.547389886025297,887.0363474956303,865.0503631579493,ROBUSTNESS_2022,1,MOMENTUM_BREAKOUT,1,375.08333333333394,45831.9,TRANSITION,RISK_ON,MIXED,MIXED,MB_SUPPORTED,
FAMILY_QUALITY_CONTROL_EXITS,UNION_FOCUS,C2,1.0,ETH-USDT,2022-02-04 16:00:00+00:00,2022-02-04 17:00:00+00:00,2022-02-11 17:00:00+00:00,168,MAX_HOLD_168H,2872.04,3103.3,2.9073188701494264,8349.936087823959,9022.282649734716,10.437420109779948,11.277853312168395,672.3465619107574,650.631288488809,ROBUSTNESS_2022,2,MOMENTUM_BREAKOUT,1,40.37999999999997,3284.0,TRANSITION,RISK_ON,MIXED,MIXED,MB_SUPPORTED,
FAMILY_QUALITY_CONTROL_EXITS,UNION_FOCUS,C2,1.0,NEAR-USDT,2022-02-04 17:00:00+00:00,2022-02-04 18:00:00+00:00,2022-02-11 18:00:00+00:00,168,MAX_HOLD_168H,12.2472,11.7732,687.1804541267742,8416.036457781429,8090.312922525337,10.520045572226786,10.11289115315667,-325.72353525609196,-346.3564719814754,ROBUSTNESS_2022,5,MOMENTUM_BREAKOUT|RELATIVE_STRENGTH_ROTATION,2,0.2070624999999999,14.085,TRANSITION,RISK_ON,MIXED,MIXED,MB_SUPPORTED,
FAMILY_QUALITY_CONTROL_EXITS,UNION_FOCUS,C2,1.0,AVAX-USDT,2022-02-10 18:00:00+00:00,2022-02-10 19:00:00+00:00,2022-02-13 19:00:00+00:00,72,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,94.271,79.505,184.6060362249985,17402.995640966834,14677.102910068505,21.75374455120854,18.34637863758563,-2725.8927308983293,-2765.9928540871233,ROBUSTNESS_2022,5,MOMENTUM_BREAKOUT,1,1.4646249999999992,94.414,RISK_ON,TRANSITION,MIXED,STRESSED,MB_SUPPORTED,
FAMILY_QUALITY_CONTROL_EXITS,UNION_FOCUS,C2,1.0,BTC-USDT,2022-02-15 02:00:00+00:00,2022-02-15 03:00:00+00:00,2022-02-18 03:00:00+00:00,72,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,43461.0,40791.6,0.38515404641778256,16739.18001136325,15711.049799855618,20.92397501420406,19.638812249819523,-1028.1302115076305,-1068.692998771654,ROBUSTNESS_2022,1,MOMENTUM_BREAKOUT,1,342.4375000000003,44800.8,RISK_ON,RISK_OFF,SUPPORTIVE,STRESSED,MB_SUPPORTED,
FAMILY_QUALITY_CONTROL_EXITS,UNION_FOCUS,C2,1.0,ETH-USDT,2022-02-15 02:00:00+00:00,2022-02-15 03:00:00+00:00,2022-02-18 03:00:00+00:00,72,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,3020.71,2908.91,5.540225210583171,16735.41369586069,16116.01651731749,20.919267119825864,20.145020646646863,-619.3971785432004,-660.4614663096733,ROBUSTNESS_2022,2,MOMENTUM_BREAKOUT,1,31.655416666666596,3197.57,RISK_ON,RISK_OFF,SUPPORTIVE,STRESSED,MB_SUPPORTED,
FAMILY_QUALITY_CONTROL_EXITS,UNION_FOCUS,C2,1.0,SOL-USDT,2022-02-15 02:00:00+00:00,2022-02-15 03:00:00+00:00,2022-02-18 03:00:00+00:00,72,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,102.022,94.985,164.00039430494525,16731.648227779126,15577.577453055224,20.91456028472391,19.47197181631903,-1154.0707747239012,-1194.457306824944,ROBUSTNESS_2022,4,MOMENTUM_BREAKOUT,1,1.5941249999999982,105.751,RISK_ON,RISK_OFF,SUPPORTIVE,STRESSED,MB_SUPPORTED,
FAMILY_QUALITY_CONTROL_EXITS,UNION_FOCUS,C2,1.0,ATOM-USDT,2022-02-14 23:00:00+00:00,2022-02-15 00:00:00+00:00,2022-02-22 00:00:00+00:00,168,MAX_HOLD_168H,27.1108,24.614,612.9066286741061,16616.389028657955,15086.083758184446,20.770486285822443,18.857604697730558,-1530.3052704735092,-1569.9333614570621,ROBUSTNESS_2022,3,RELATIVE_STRENGTH_ROTATION,1,0.4511666666666666,30.8568,RISK_ON,RISK_OFF,SUPPORTIVE,STRESSED,RS_ONLY,
FAMILY_QUALITY_CONTROL_EXITS,UNION_FOCUS,C2,1.0,AVAX-USDT,2022-02-15 08:00:00+00:00,2022-02-15 09:00:00+00:00,2022-02-22 09:00:00+00:00,168,MAX_HOLD_168H,85.128,68.945,188.93488528091186,16083.648914193463,13026.115665692467,20.10456114274183,16.282644582115584,-3057.5332485009967,-3093.920454225854,ROBUSTNESS_2022,5,MOMENTUM_BREAKOUT,1,1.2844166666666652,98.683,RISK_ON,RISK_OFF,SUPPORTIVE,STRESSED,MB_SUPPORTED,
FAMILY_QUALITY_CONTROL_EXITS,UNION_FOCUS,C2,1.0,ATOM-USDT,2022-02-25 22:00:00+00:00,2022-02-25 23:00:00+00:00,2022-03-04 23:00:00+00:00,168,MAX_HOLD_168H,27.3593,30.9364,278.71044257148213,7625.322611445951,8622.2977355684,9.531653264307439,10.7778721694605,996.9751241224485,976.6655986886806,ROBUSTNESS_2022,5,MOMENTUM_BREAKOUT,1,0.5363458333333333,34.6822,TRANSITION,RISK_OFF,MIXED,STRESSED,MB_SUPPORTED,
FAMILY_QUALITY_CONTROL_EXITS,UNION_FOCUS,C2,1.0,ETH-USDT,2022-02-25 23:00:00+00:00,2022-02-26 00:00:00+00:00,2022-03-05 00:00:00+00:00,168,MAX_HOLD_168H,2791.95,2612.38,2.730906737167771,7624.5550648355575,7134.166142042342,9.530693831044447,8.917707677552928,-490.3889227932159,-508.8373243018133,ROBUSTNESS_2022,2,MOMENTUM_BREAKOUT,1,45.70541666666664,3044.17,TRANSITION,RISK_OFF,MIXED,STRESSED,MB_SUPPORTED,
FAMILY_QUALITY_CONTROL_EXITS,UNION_FOCUS,C2,1.0,SOL-USDT,2022-02-25 23:00:00+00:00,2022-02-26 00:00:00+00:00,2022-03-05 00:00:00+00:00,168,MAX_HOLD_168H,94.734,88.444,80.47477465736446,7623.697302390764,7117.510969795942,9.529621627988455,8.896888712244928,-506.1863325948216,-524.612842935055,ROBUSTNESS_2022,7,MOMENTUM_BREAKOUT,1,2.039041666666668,106.444,TRANSITION,RISK_OFF,MIXED,STRESSED,MB_SUPPORTED,
FAMILY_QUALITY_CONTROL_EXITS,UNION_FOCUS,C2,1.0,AVAX-USDT,2022-02-26 22:00:00+00:00,2022-02-26 23:00:00+00:00,2022-03-05 23:00:00+00:00,168,MAX_HOLD_168H,84.681,76.579,90.62563749939434,7674.269609086213,6940.020694066119,9.592837011357766,8.675025867582649,-734.2489150200936,-752.5167778990341,ROBUSTNESS_2022,6,MOMENTUM_BREAKOUT,1,1.6429583333333355,90.813,TRANSITION,RISK_OFF,MIXED,STRESSED,MB_SUPPORTED,
FAMILY_QUALITY_CONTROL_EXITS,UNION_FOCUS,C2,1.0,BTC-USDT,2022-02-28 16:00:00+00:00,2022-02-28 17:00:00+00:00,2022-03-07 17:00:00+00:00,168,MAX_HOLD_168H,40824.1,39073.4,0.18787881064479783,7669.983353644291,7341.063919848444,9.587479192055364,9.176329899810556,-328.919433795847,-347.68324288771294,ROBUSTNESS_2022,1,MOMENTUM_BREAKOUT,1,600.0750000000004,45367.5,TRANSITION,RISK_OFF,MIXED,STRESSED,MB_SUPPORTED,
FAMILY_QUALITY_CONTROL_EXITS,UNION_FOCUS,C2,1.0,AVAX-USDT,2022-03-09 04:00:00+00:00,2022-03-09 05:00:00+00:00,2022-03-12 05:00:00+00:00,72,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,79.919,72.495,94.08903796276579,7519.501824946279,6820.984807110706,9.399377281182849,8.526231008888383,-698.5170178355729,-716.4426261256442,ROBUSTNESS_2022,5,MOMENTUM_BREAKOUT|RELATIVE_STRENGTH_ROTATION,2,1.3455000000000006,80.394,TRANSITION,RISK_OFF,MIXED,STRESSED,MB_SUPPORTED,
FAMILY_QUALITY_CONTROL_EXITS,UNION_FOCUS,C2,1.0,BTC-USDT,2022-03-09 04:00:00+00:00,2022-03-09 05:00:00+00:00,2022-03-12 05:00:00+00:00,72,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,41205.7,39091.0,0.18252799972833392,7521.193998405808,7135.202037380302,9.40149249800726,8.919002546725377,-385.9919610255065,-404.31245607023914,ROBUSTNESS_2022,1,MOMENTUM_BREAKOUT,1,458.95833333333456,42581.2,TRANSITION,RISK_OFF,MIXED,STRESSED,MB_SUPPORTED,
FAMILY_QUALITY_CONTROL_EXITS,UNION_FOCUS,C2,1.0,ETH-USDT,2022-03-09 04:00:00+00:00,2022-03-09 05:00:00+00:00,2022-03-12 05:00:00+00:00,72,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,2698.04,2584.18,2.7873374242342543,7520.347864080988,7202.981624957675,9.400434830101235,9.003727031197094,-317.3662391233129,-335.77040098461123,ROBUSTNESS_2022,2,MOMENTUM_BREAKOUT,1,36.72874999999996,2773.91,TRANSITION,RISK_OFF,MIXED,STRESSED,MB_SUPPORTED,
FAMILY_QUALITY_CONTROL_EXITS,UNION_FOCUS,C2,1.0,ATOM-USDT,2022-03-09 07:00:00+00:00,2022-03-09 08:00:00+00:00,2022-03-12 08:00:00+00:00,72,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,30.2838,27.7201,248.3886759905892,7522.152985963805,6885.358937326731,9.402691232454757,8.606698671658414,-636.7940486370735,-654.8034385411867,ROBUSTNESS_2022,6,MOMENTUM_BREAKOUT,1,0.5577291666666665,31.3672,TRANSITION,RISK_OFF,MIXED,STRESSED,MB_SUPPORTED,
FAMILY_QUALITY_CONTROL_EXITS,UNION_FOCUS,C2,1.0,SOL-USDT,2022-03-09 08:00:00+00:00,2022-03-09 09:00:00+00:00,2022-03-12 09:00:00+00:00,72,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,89.276,81.708,84.34900508056751,7530.341777572744,6891.98850712301,9.41292722196593,8.614985633903762,-638.3532704497338,-656.3811833056035,ROBUSTNESS_2022,7,MOMENTUM_BREAKOUT,1,1.4957083333333323,89.9,TRANSITION,RISK_OFF,MIXED,STRESSED,MB_SUPPORTED,
FAMILY_QUALITY_CONTROL_EXITS,UNION_FOCUS,C2,1.0,ETH-USDT,2022-03-15 19:00:00+00:00,2022-03-15 20:00:00+00:00,2022-03-22 20:00:00+00:00,168,MAX_HOLD_168H,2626.62,3000.41,2.7686152123083483,7272.100088953353,8306.980769162092,9.090125111191693,10.383725961452615,1034.8806802087383,1015.4068291360942,ROBUSTNESS_2022,2,MOMENTUM_BREAKOUT,1,27.298333333333307,3054.4,TRANSITION,RISK_ON,MIXED,MIXED,MB_SUPPORTED,
FAMILY_QUALITY_CONTROL_EXITS,UNION_FOCUS,C2,1.0,SOL-USDT,2022-03-15 19:00:00+00:00,2022-03-15 20:00:00+00:00,2022-03-22 20:00:00+00:00,168,MAX_HOLD_168H,84.883,92.144,85.66240563709279,7271.281977693347,7893.276705024278,9.089102472116684,9.866595881280348,621.9947273309317,603.0390289775347,ROBUSTNESS_2022,7,MOMENTUM_BREAKOUT,1,0.8792916666666658,94.557,TRANSITION,RISK_ON,MIXED,MIXED,MB_SUPPORTED,
FAMILY_QUALITY_CONTROL_EXITS,UNION_FOCUS,C2,1.0,BTC-USDT,2022-03-16 03:00:00+00:00,2022-03-16 04:00:00+00:00,2022-03-23 04:00:00+00:00,168,MAX_HOLD_168H,40864.5,42321.2,0.17823221045196766,7283.370164014433,7543.001024979813,9.10421270501804,9.428751281224766,259.63086096538063,241.09789697913783,ROBUSTNESS_2022,1,MOMENTUM_BREAKOUT|RELATIVE_STRENGTH_ROTATION,2,363.2291666666667,43343.0,TRANSITION,RISK_ON,MIXED,SUPPORTIVE,MB_SUPPORTED,
FAMILY_QUALITY_CONTROL_EXITS,UNION_FOCUS,C2,1.0,ATOM-USDT,2022-03-16 16:00:00+00:00,2022-03-16 17:00:00+00:00,2022-03-23 17:00:00+00:00,168,MAX_HOLD_168H,28.1183,28.1162,258.82512453950534,7277.722499339174,7277.17896657764,9.097153124173968,9.09647370822205,-0.5435327615341521,-18.73715959393017,ROBUSTNESS_2022,6,MOMENTUM_BREAKOUT,1,0.4099500000000002,29.4215,TRANSITION,RISK_ON,MIXED,SUPPORTIVE,MB_SUPPORTED,
FAMILY_QUALITY_CONTROL_EXITS,UNION_FOCUS,C2,1.0,AVAX-USDT,2022-03-16 20:00:00+00:00,2022-03-16 21:00:00+00:00,2022-03-23 21:00:00+00:00,168,MAX_HOLD_168H,73.735,84.301,99.33115952194544,7324.183047350647,8373.716078859523,9.155228809188309,10.467145098574404,1049.5330315088759,1029.9106576011134,ROBUSTNESS_2022,4,MOMENTUM_BREAKOUT,1,1.11275,92.48,TRANSITION,RISK_ON,MIXED,SUPPORTIVE,MB_SUPPORTED,
FAMILY_QUALITY_CONTROL_EXITS,UNION_FOCUS,C2,1.0,XRP-USDT,2022-03-22 22:00:00+00:00,2022-03-22 23:00:00+00:00,2022-03-25 23:00:00+00:00,72,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,0.84181,0.82818,17965.98295110859,15123.944108072723,14879.067760449114,18.904930135090904,18.598834700561394,-244.87634762360904,-282.38011245926134,ROBUSTNESS_2022,3,RELATIVE_STRENGTH_ROTATION,1,0.0080458333333333,0.84997,RISK_ON,RISK_ON,SUPPORTIVE,SUPPORTIVE,RS_ONLY,
FAMILY_QUALITY_CONTROL_EXITS,UNION_FOCUS,C2,1.0,ETH-USDT,2022-03-23 12:00:00+00:00,2022-03-23 13:00:00+00:00,2022-03-30 13:00:00+00:00,168,MAX_HOLD_168H,2949.25,3407.49,5.07697395563046,14973.265438643133,17299.737984071235,18.716581798303917,21.624672480089043,2326.4725454281015,2286.1312911497084,ROBUSTNESS_2022,2,RELATIVE_STRENGTH_ROTATION,1,25.683749999999936,3481.93,RISK_ON,RISK_ON,SUPPORTIVE,SUPPORTIVE,RS_ONLY,
FAMILY_QUALITY_CONTROL_EXITS,UNION_FOCUS,C2,1.0,SOL-USDT,2022-03-23 14:00:00+00:00,2022-03-23 15:00:00+00:00,2022-03-30 15:00:00+00:00,168,MAX_HOLD_168H,92.255,115.692,162.65343814596707,15005.592936156192,18817.70156598322,18.756991170195242,23.522126957479028,3812.1086298270293,3769.829511699355,ROBUSTNESS_2022,6,RELATIVE_STRENGTH_ROTATION,1,1.0557083333333324,116.864,RISK_ON,RISK_ON,SUPPORTIVE,SUPPORTIVE,RS_ONLY,
FAMILY_QUALITY_CONTROL_EXITS,UNION_FOCUS,C2,1.0,BTC-USDT,2022-03-24 15:00:00+00:00,2022-03-24 16:00:00+00:00,2022-03-31 16:00:00+00:00,168,MAX_HOLD_168H,43580.3,46693.3,0.3539051773810178,15423.29380181797,16525.000619005077,19.279117252272464,20.656250773756348,1101.706817187107,1061.7714491610782,ROBUSTNESS_2022,1,MOMENTUM_BREAKOUT,1,331.9916666666659,48195.2,RISK_ON,TRANSITION,SUPPORTIVE,STRESSED,MB_SUPPORTED,
FAMILY_QUALITY_CONTROL_EXITS,UNION_FOCUS,C2,1.0,ATOM-USDT,2022-03-25 01:00:00+00:00,2022-03-25 02:00:00+00:00,2022-04-01 02:00:00+00:00,168,MAX_HOLD_168H,29.7461,29.1295,486.07333190924055,14458.78593830546,14159.073121850222,18.073482422881824,17.698841402312777,-299.71281645523777,-335.4851402804324,ROBUSTNESS_2022,5,MOMENTUM_BREAKOUT,1,0.3323958333333333,31.7264,RISK_ON,TRANSITION,SUPPORTIVE,STRESSED,MB_SUPPORTED,
FAMILY_QUALITY_CONTROL_EXITS,UNION_FOCUS,C2,1.0,XRP-USDT,2022-03-27 22:00:00+00:00,2022-03-27 23:00:00+00:00,2022-04-03 23:00:00+00:00,168,MAX_HOLD_168H,0.85244,0.84535,17167.123471227693,14633.942731813335,14512.227826402332,18.29242841476667,18.140284783002915,-121.7149054110032,-158.1476186087728,ROBUSTNESS_2022,3,MOMENTUM_BREAKOUT,1,0.0050908333333333,0.91202,RISK_ON,RISK_ON,SUPPORTIVE,SUPPORTIVE,MB_SUPPORTED,
