policy_id,portfolio_id,universe_id,cost_multiplier,period_id,trade_count,net_pnl,profit_factor
FAMILY_QUALITY_CONTROL_EXITS,MOMENTUM_BREAKOUT,C2,1.0,ROBUSTNESS_2022,175,-34231.13268059933,0.4822204328626618
FAMILY_QUALITY_CONTROL_EXITS,MOMENTUM_BREAKOUT,C2,1.0,ROBUSTNESS_2023,179,53099.547323121136,2.171785121916618
FAMILY_QUALITY_CONTROL_EXITS,MOMENTUM_BREAKOUT,C2,2.0,ROBUSTNESS_2022,175,-37215.09390323592,0.4491952715057237
FAMILY_QUALITY_CONTROL_EXITS,MOMENTUM_BREAKOUT,C2,2.0,ROBUSTNESS_2023,179,44009.96907124144,1.9845870912648853
FAMILY_QUALITY_CONTROL_EXITS,MOMENTUM_BREAKOUT,D2,1.0,ROBUSTNESS_2022,175,-34231.13268059933,0.4822204328626618
FAMILY_QUALITY_CONTROL_EXITS,MOMENTUM_BREAKOUT,D2,1.0,ROBUSTNESS_2023,189,54553.51548245612,2.1676853176159896
FAMILY_QUALITY_CONTROL_EXITS,MOMENTUM_BREAKOUT,D2,2.0,ROBUSTNESS_2022,175,-37215.09390323592,0.4491952715057237
FAMILY_QUALITY_CONTROL_EXITS,MOMENTUM_BREAKOUT,D2,2.0,ROBUSTNESS_2023,189,45407.60003459006,1.984793618008534
FAMILY_QUALITY_CONTROL_EXITS,MOMENTUM_BREAKOUT,E2,1.0,ROBUSTNESS_2022,175,-34231.13268059933,0.4822204328626618
FAMILY_QUALITY_CONTROL_EXITS,MOMENTUM_BREAKOUT,E2,1.0,ROBUSTNESS_2023,182,60430.385807376784,2.3546665320699516
FAMILY_QUALITY_CONTROL_EXITS,MOMENTUM_BREAKOUT,E2,2.0,ROBUSTNESS_2022,175,-37215.09390323592,0.4491952715057237
FAMILY_QUALITY_CONTROL_EXITS,MOMENTUM_BREAKOUT,E2,2.0,ROBUSTNESS_2023,182,50842.49568674034,2.1531881036794456
FAMILY_QUALITY_CONTROL_EXITS,RELATIVE_STRENGTH_ROTATION,C2,1.0,ROBUSTNESS_2022,25,-13385.62496184482,0.4016163163179905
FAMILY_QUALITY_CONTROL_EXITS,RELATIVE_STRENGTH_ROTATION,C2,1.0,ROBUSTNESS_2023,75,33437.74975832159,2.1218426633456438
FAMILY_QUALITY_CONTROL_EXITS,RELATIVE_STRENGTH_ROTATION,C2,2.0,ROBUSTNESS_2022,25,-14350.51366705237,0.37797326560259165
FAMILY_QUALITY_CONTROL_EXITS,RELATIVE_STRENGTH_ROTATION,C2,2.0,ROBUSTNESS_2023,75,29141.025498249543,1.9456655459905465
FAMILY_QUALITY_CONTROL_EXITS,RELATIVE_STRENGTH_ROTATION,D2,1.0,ROBUSTNESS_2022,25,-13385.62496184482,0.4016163163179905
FAMILY_QUALITY_CONTROL_EXITS,RELATIVE_STRENGTH_ROTATION,D2,1.0,ROBUSTNESS_2023,76,45714.344216164594,2.72813994388322
FAMILY_QUALITY_CONTROL_EXITS,RELATIVE_STRENGTH_ROTATION,D2,2.0,ROBUSTNESS_2022,25,-14350.51366705237,0.37797326560259165
FAMILY_QUALITY_CONTROL_EXITS,RELATIVE_STRENGTH_ROTATION,D2,2.0,ROBUSTNESS_2023,76,40915.53874896467,2.4896340396680965
FAMILY_QUALITY_CONTROL_EXITS,RELATIVE_STRENGTH_ROTATION,E2,1.0,ROBUSTNESS_2022,25,-13385.62496184482,0.4016163163179905
FAMILY_QUALITY_CONTROL_EXITS,RELATIVE_STRENGTH_ROTATION,E2,1.0,ROBUSTNESS_2023,78,38927.39767326686,2.158713145138224
FAMILY_QUALITY_CONTROL_EXITS,RELATIVE_STRENGTH_ROTATION,E2,2.0,ROBUSTNESS_2022,25,-14350.51366705237,0.37797326560259165
FAMILY_QUALITY_CONTROL_EXITS,RELATIVE_STRENGTH_ROTATION,E2,2.0,ROBUSTNESS_2023,78,34231.497326457196,1.9902696808566207
FAMILY_QUALITY_CONTROL_EXITS,UNION_FOCUS,C2,1.0,ROBUSTNESS_2022,177,-34945.4672172374,0.4872916559514458
FAMILY_QUALITY_CONTROL_EXITS,UNION_FOCUS,C2,1.0,ROBUSTNESS_2023,188,47599.91177511493,1.892747851537516
FAMILY_QUALITY_CONTROL_EXITS,UNION_FOCUS,C2,2.0,ROBUSTNESS_2022,177,-37957.88418897809,0.45447062820858775
FAMILY_QUALITY_CONTROL_EXITS,UNION_FOCUS,C2,2.0,ROBUSTNESS_2023,188,38591.049864855384,1.7404705808223557
FAMILY_QUALITY_CONTROL_EXITS,UNION_FOCUS,D2,1.0,ROBUSTNESS_2022,177,-34945.4672172374,0.4872916559514458
FAMILY_QUALITY_CONTROL_EXITS,UNION_FOCUS,D2,1.0,ROBUSTNESS_2023,199,64564.28563422944,2.1828162831167544
FAMILY_QUALITY_CONTROL_EXITS,UNION_FOCUS,D2,2.0,ROBUSTNESS_2022,177,-37957.88418897809,0.45447062820858775
FAMILY_QUALITY_CONTROL_EXITS,UNION_FOCUS,D2,2.0,ROBUSTNESS_2023,199,53814.239676429286,2.006445089389421
FAMILY_QUALITY_CONTROL_EXITS,UNION_FOCUS,E2,1.0,ROBUSTNESS_2022,177,-34945.4672172374,0.4872916559514458
FAMILY_QUALITY_CONTROL_EXITS,UNION_FOCUS,E2,1.0,ROBUSTNESS_2023,192,59960.27879386442,2.1274424082470165
FAMILY_QUALITY_CONTROL_EXITS,UNION_FOCUS,E2,2.0,ROBUSTNESS_2022,177,-37957.88418897809,0.45447062820858775
FAMILY_QUALITY_CONTROL_EXITS,UNION_FOCUS,E2,2.0,ROBUSTNESS_2023,192,49846.29963530755,1.9572856248890722
REGIME_HYSTERESIS_ADMISSION_GOVERNOR,MOMENTUM_BREAKOUT,C2,1.0,ROBUSTNESS_2022,48,-17099.85970819539,0.46448323894169935
REGIME_HYSTERESIS_ADMISSION_GOVERNOR,MOMENTUM_BREAKOUT,C2,1.0,ROBUSTNESS_2023,118,38698.164694807536,1.8636480215345537
REGIME_HYSTERESIS_ADMISSION_GOVERNOR,MOMENTUM_BREAKOUT,C2,2.0,ROBUSTNESS_2022,48,-18701.587533997932,0.43384202534227395
REGIME_HYSTERESIS_ADMISSION_GOVERNOR,MOMENTUM_BREAKOUT,C2,2.0,ROBUSTNESS_2023,118,32260.904045993855,1.708103406977874
REGIME_HYSTERESIS_ADMISSION_GOVERNOR,MOMENTUM_BREAKOUT,D2,1.0,ROBUSTNESS_2022,48,-17099.85970819539,0.46448323894169935
REGIME_HYSTERESIS_ADMISSION_GOVERNOR,MOMENTUM_BREAKOUT,D2,1.0,ROBUSTNESS_2023,121,42691.91119210238,1.9535749702530434
REGIME_HYSTERESIS_ADMISSION_GOVERNOR,MOMENTUM_BREAKOUT,D2,2.0,ROBUSTNESS_2022,48,-18701.587533997932,0.43384202534227395
REGIME_HYSTERESIS_ADMISSION_GOVERNOR,MOMENTUM_BREAKOUT,D2,2.0,ROBUSTNESS_2023,121,36110.25313207597,1.7925619287887786
REGIME_HYSTERESIS_ADMISSION_GOVERNOR,MOMENTUM_BREAKOUT,E2,1.0,ROBUSTNESS_2022,48,-17099.85970819539,0.46448323894169935
REGIME_HYSTERESIS_ADMISSION_GOVERNOR,MOMENTUM_BREAKOUT,E2,1.0,ROBUSTNESS_2023,119,44833.31125375742,2.018485325932723
REGIME_HYSTERESIS_ADMISSION_GOVERNOR,MOMENTUM_BREAKOUT,E2,2.0,ROBUSTNESS_2022,48,-18701.587533997932,0.43384202534227395
