order_id,signal_id,created_at,symbol,side,reason,stop_loss,status,rejection_reason
ETH_USDT-ORD-000001,ETH_USDT-SIG-000001,2020-01-31T00:00:00Z,ETH/USDT,buy,regime_momentum_breakout_entry,166.67,ACCEPTED,
ETH_USDT-ORD-000002,ETH_USDT-SIG-000002,2020-02-27T00:00:00Z,ETH/USDT,sell,rsi_failure_below_45,,ACCEPTED,
ETH_USDT-ORD-000003,ETH_USDT-SIG-000003,2020-04-07T00:00:00Z,ETH/USDT,buy,regime_momentum_breakout_entry,150.84428571428572,ACCEPTED,
ETH_USDT-ORD-000004,ETH_USDT-SIG-000004,2020-04-11T00:00:00Z,ETH/USDT,sell,momentum_failure_close_below_ema50,,ACCEPTED,
ETH_USDT-ORD-000005,ETH_USDT-SIG-000005,2020-04-19T00:00:00Z,ETH/USDT,buy,regime_momentum_breakout_entry,161.66714285714286,ACCEPTED,
ETH_USDT-ORD-000006,ETH_USDT-SIG-000006,2020-05-11T00:00:00Z,ETH/USDT,sell,rsi_failure_below_45,,ACCEPTED,
ETH_USDT-ORD-000007,ETH_USDT-SIG-000007,2020-05-29T00:00:00Z,ETH/USDT,buy,regime_momentum_breakout_entry,198.71714285714285,ACCEPTED,
ETH_USDT-ORD-000008,ETH_USDT-SIG-000008,2020-06-16T00:00:00Z,ETH/USDT,sell,rsi_failure_below_45,,ACCEPTED,
ETH_USDT-ORD-000009,ETH_USDT-SIG-000009,2020-07-23T00:00:00Z,ETH/USDT,buy,regime_momentum_breakout_entry,247.53285714285713,ACCEPTED,
ETH_USDT-ORD-000010,ETH_USDT-SIG-000010,2020-08-22T00:00:00Z,ETH/USDT,sell,time_stop_30_bars,,ACCEPTED,
ETH_USDT-ORD-000011,ETH_USDT-SIG-000011,2020-09-02T00:00:00Z,ETH/USDT,buy,regime_momentum_breakout_entry,424.0157142857143,ACCEPTED,
ETH_USDT-ORD-000012,ETH_USDT-SIG-000012,2020-10-13T00:00:00Z,ETH/USDT,buy,regime_momentum_breakout_entry,356.31857142857143,ACCEPTED,
ETH_USDT-ORD-000013,ETH_USDT-SIG-000013,2020-11-12T00:00:00Z,ETH/USDT,sell,time_stop_30_bars,,ACCEPTED,
