signal_id,timestamp,symbol,side,reason,close,ema_50,ema_200,atr_14,rsi_14,previous_high_20,previous_volume_mean_20,atr_fraction,breakout_strength,volume_ratio,stop_loss
ETH_USDT-SIG-000001,2020-01-31T00:00:00Z,ETH/USDT,buy,regime_momentum_breakout_entry,184.71,156.03961127255613,180.38951582662793,9.020000000000005,67.84779193576543,179.56,24772.4659352445,0.048833306263873125,0.028681220761862303,1.0594320013548124,166.67
ETH_USDT-SIG-000002,2020-02-27T00:00:00Z,ETH/USDT,sell,rsi_failure_below_45,223.9,214.89779140979073,194.5091746887411,24.714285714285705,37.681159420289845,289.95,44548.187529026996,0.11038090984495624,-0.22779789618899804,1.4393913734274553,
ETH_USDT-SIG-000003,2020-04-07T00:00:00Z,ETH/USDT,buy,regime_momentum_breakout_entry,171.34,163.66271897932117,182.89458924282627,10.247857142857146,74.90151941474394,152.73,38481.117029821,0.05981006853540998,0.1218490146009299,1.2404464968716642,150.84428571428572
ETH_USDT-SIG-000004,2020-04-11T00:00:00Z,ETH/USDT,sell,momentum_failure_close_below_ema50,157.8,164.03475847867784,182.24281402854916,11.142857142857144,65.20491332797613,176.19,32384.856963629,0.0706137968495383,-0.1043759577728588,1.3212853149423036,
ETH_USDT-SIG-000005,2020-04-19T00:00:00Z,ETH/USDT,buy,regime_momentum_breakout_entry,187.4,164.3370592587193,180.88230475388164,12.866428571428568,69.7597954151064,176.19,27892.4401263615,0.06865756975148649,0.0636244962824224,1.2212733622575889,161.66714285714286
ETH_USDT-SIG-000006,2020-05-11T00:00:00Z,ETH/USDT,sell,rsi_failure_below_45,187.63,185.2102748378546,184.33365052002657,14.149999999999993,44.48681996634885,227.2,39593.845613753496,0.07541437936364118,-0.17416373239436622,1.6799182347381092,
ETH_USDT-SIG-000007,2020-05-29T00:00:00Z,ETH/USDT,buy,regime_momentum_breakout_entry,220.33,195.19056721660422,187.5617280132252,10.806428571428578,59.82357658380112,217.02,40162.857558632,0.04904656003008477,0.015252050502257974,0.9768504139869856,198.71714285714285
ETH_USDT-SIG-000008,2020-06-16T00:00:00Z,ETH/USDT,sell,rsi_failure_below_45,230.87,217.6348150237999,196.0433872318627,11.787142857142857,36.865241776565114,253.59,40648.2087499685,0.051055324889084146,-0.08959343822705945,1.3874462439340258,
ETH_USDT-SIG-000009,2020-07-23T00:00:00Z,ETH/USDT,buy,regime_momentum_breakout_entry,263.78,232.7137038258562,208.31943575349578,8.123571428571426,63.900826446280966,248.87,34778.594103338,0.030796767869328327,0.059910796801542876,1.723796564735087,247.53285714285713
ETH_USDT-SIG-000010,2020-08-22T00:00:00Z,ETH/USDT,sell,time_stop_30_bars,387.96,341.4111476495972,252.5023589340704,25.370714285714296,52.44902608497549,445.54,97444.056625013,0.06539518065190818,-0.12923643219464032,1.2227655892598066,
ETH_USDT-SIG-000011,2020-09-02T00:00:00Z,ETH/USDT,buy,regime_momentum_breakout_entry,475.47,365.7028752104009,268.6681796330433,25.727142857142866,63.22548777475919,445.54,83272.5789404185,0.05410886671534033,0.06717690891951333,1.8998104731808962,424.0157142857143
ETH_USDT-SIG-000012,2020-10-13T00:00:00Z,ETH/USDT,buy,regime_momentum_breakout_entry,386.48,361.0483355126954,299.81223167884826,15.080714285714281,68.5724067100308,378.32,30285.597942514996,0.03902068486264303,0.021569042080778145,0.9064171681703427,356.31857142857143
ETH_USDT-SIG-000013,2020-11-12T00:00:00Z,ETH/USDT,sell,time_stop_30_bars,463.15,395.0964464356031,326.785914492196,24.53571428571428,71.41057934508814,468.09,31234.63311263,0.052975740657917054,-0.01055352603131876,0.955581806717973,
