trade_id,symbol,entry_timestamp,exit_timestamp,entry_price,exit_price,quantity,entry_fee,exit_fee,gross_pnl,net_pnl,holding_bars,exit_reason
TRADE-000001,AVAX/USDT,2023-04-15T00:00:00Z,2023-04-22T00:00:00Z,18.835413,18.299845500000004,723.671961154117,13.630660264857749,13.243085081802345,-387.5751830554043,-414.4489284020644,7,trailing_stop_close
TRADE-000002,AVAX/USDT,2023-12-08T00:00:00Z,2024-01-01T00:00:00Z,26.2381125,39.316332,315.61803974488595,8.281221633855788,12.408943635799133,4127.7220019433435,4107.031836673688,24,rsi_failure_below_45
TRADE-000003,AVAX/USDT,2024-05-23T00:00:00Z,2024-05-24T00:00:00Z,41.208594,36.75775478571429,233.93959587207502,9.640321826816415,8.599094299734832,-1041.2275270815824,-1059.4669432081337,1,stop_loss
