universe_id,landmark_age_hours,direction,training_period,evaluation_period,removed_pair,training_row_count,evaluation_row_count,training_pair_count,evaluation_pair_count,structural_support_pass,model_fit_pass,continuous_lopo_pass,classification_auc_lopo_pass,subset_required_lopo_pass,spearman_predicted_vs_actual,auc_adverse_score,subset_row_count,subset_actual_mean_rcv,subset_actual_negative_fraction
C2,24,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,LUNC-USDT,43,122,7,12,True,True,False,False,False,-0.10773897848327245,0.44893790849673204,122,0.01977787872532673,0.5573770491803278
C2,24,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,OP-USDT,45,119,8,11,True,True,False,True,False,0.08015881499224362,0.5610348770726129,119,0.020740576833066685,0.5546218487394958
C2,24,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,SHIB-USDT,45,113,8,11,True,True,False,True,False,0.10806135016128049,0.5782732447817837,113,0.02058769936868359,0.5486725663716814
C2,24,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,SOL-USDT,38,99,7,11,True,True,False,True,False,0.11609072789518976,0.5843023255813954,99,0.012872771438651459,0.5656565656565656
C2,24,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,XMR-USDT,45,115,8,11,True,True,False,True,False,0.0805204951366012,0.5508578431372549,115,0.021120597309496125,0.5565217391304348
C2,24,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,XRP-USDT,41,106,7,11,True,True,True,True,False,0.10729311009965677,0.566895059502344,106,0.014875121046879942,0.5566037735849056
C2,48,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,ADA-USDT,40,121,7,12,True,True,True,True,False,0.03800765507040935,0.5123152709359606,119,0.02034652701431518,0.5126050420168067
C2,48,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,ATOM-USDT,42,121,7,12,True,True,True,True,False,0.0736288378719995,0.5198412698412699,117,0.019630238413987307,0.5213675213675214
C2,48,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,AVAX-USDT,40,121,7,12,True,True,True,True,False,0.035579040090863545,0.5120415982484948,116,0.02064032814410148,0.5172413793103449
C2,48,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,BTC-USDT,38,97,7,11,True,True,True,True,False,0.12201408398802828,0.5476595744680851,97,0.022602001168508155,0.5154639175257731
C2,48,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,DOGE-USDT,45,116,8,11,True,True,True,True,False,0.06052171776806262,0.5135416666666667,115,0.019390031949775465,0.5130434782608696
C2,48,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,ETH-USDT,33,101,7,11,True,True,True,True,False,0.09712300420924781,0.5184748427672956,100,0.018307592590407908,0.52
C2,48,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,GRAM-USDT,45,120,8,11,True,True,True,True,False,0.04358085292357767,0.5137652947719689,119,0.020117294808920567,0.5126050420168067
C2,48,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,KAS-USDT,45,118,8,11,True,True,True,False,False,0.006646957103736165,0.49583333333333335,117,0.02158267357850794,0.5042735042735043
C2,48,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,LINK-USDT,45,116,8,11,True,True,True,True,False,0.0871246706331451,0.532258064516129,115,0.018632274243024802,0.5304347826086957
C2,48,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,LTC-USDT,45,115,8,11,True,True,True,False,False,0.03143001437735054,0.49954627949183306,114,0.02219769124279474,0.5
C2,48,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,LUNC-USDT,43,121,7,12,True,True,True,True,False,0.05275628297279758,0.5146414887794198,118,0.02057706247458787,0.5084745762711864
C2,48,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,OP-USDT,45,118,8,11,True,True,True,True,False,0.059771374342942,0.5259216589861752,117,0.020056048929900747,0.5213675213675214
C2,48,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,SHIB-USDT,45,113,8,11,True,True,False,False,False,0.030292507364360625,0.49843358395989973,112,0.02158204099564374,0.5
C2,48,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,SOL-USDT,38,98,7,11,True,True,False,True,False,-0.029801451252221146,0.5071070234113713,94,0.015924867623145635,0.5212765957446809
C2,48,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,XMR-USDT,45,114,8,11,True,True,False,True,False,0.056538090043493895,0.5316358024691358,113,0.020923539031353366,0.5221238938053098
C2,48,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,XRP-USDT,41,105,7,11,True,True,True,True,False,0.043672989146128355,0.5120614035087719,103,0.015048422602518527,0.5339805825242718
C2,72,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,ADA-USDT,19,59,6,10,True,True,False,True,True,0.07644187597388269,0.6195402298850575,40,-0.0033763106751298158,0.575
C2,72,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,ATOM-USDT,19,59,6,10,True,True,False,True,False,0.10559551840409828,0.6195402298850575,35,0.002860633564234484,0.5428571428571428
C2,72,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,AVAX-USDT,17,59,6,10,True,True,True,True,True,0.08558901271831514,0.6252873563218391,39,-0.002210878779885327,0.5641025641025641
C2,72,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,BTC-USDT,18,46,6,9,True,True,False,True,True,-0.0031464003636288095,0.5784499054820416,36,-0.0005064298862300441,0.5555555555555556
C2,72,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,DOGE-USDT,21,56,7,9,True,True,False,True,True,0.07828524838094988,0.6179846938775511,37,-0.0042925771523907455,0.5945945945945946
C2,72,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,ETH-USDT,17,49,6,9,True,True,False,True,False,0.055898727481823764,0.5858585858585859,45,0.003011946536236921,0.5555555555555556
C2,72,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,KAS-USDT,21,58,7,9,True,True,False,True,True,0.07722839531208049,0.6220238095238095,39,-0.00140665283319668,0.5641025641025641
C2,72,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,LINK-USDT,21,57,7,9,True,True,True,True,True,0.12752853125943367,0.6545566502463054,38,-0.005515997728659285,0.6052631578947368
C2,72,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,LTC-USDT,21,56,7,9,True,True,False,True,False,0.05049141265003971,0.6019230769230769,37,0.0024757774054194083,0.5405405405405406
C2,72,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,SHIB-USDT,21,55,7,9,True,True,False,True,True,0.11843245297192669,0.642,37,-0.0010803455655840433,0.5405405405405406
C2,72,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,SOL-USDT,17,48,6,9,True,True,False,True,False,0.050822613216536465,0.5920138888888888,47,0.0031699639876977184,0.48936170212765956
C2,72,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,XMR-USDT,21,55,7,9,True,True,False,True,True,0.07018493716660858,0.6080901856763926,36,-0.0034953743742348778,0.5555555555555556
C2,72,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,XRP-USDT,19,51,6,9,True,True,True,True,True,0.2690714967161716,0.6953846153846154,34,-0.008665472143297827,0.5882352941176471
C2,96,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,ADA-USDT,19,59,6,10,True,True,True,True,False,0.22248286658304642,0.6482758620689655,28,0.002472451119407228,0.6071428571428571
C2,96,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,ATOM-USDT,19,59,6,10,True,True,True,True,False,0.15904370639663806,0.6339080459770114,22,0.008926638837870081,0.5909090909090909
C2,96,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,AVAX-USDT,17,59,6,10,True,True,True,True,False,0.1883282470386317,0.6316091954022989,22,0.007606662311698845,0.6363636363636364
C2,96,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,BTC-USDT,18,46,6,9,True,True,False,True,False,0.19182924814874266,0.6524621212121212,28,0.002472451119407228,0.6071428571428571
C2,96,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,DOGE-USDT,21,56,7,9,True,True,True,True,False,0.2065545146112991,0.6417624521072797,26,0.0027521569673030605,0.6153846153846154
C2,96,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,ETH-USDT,17,49,6,9,True,True,True,False,False,0.021052117629449228,0.43561872909698995,49,0.005951955875486351,0.5306122448979592
C2,96,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,KAS-USDT,21,58,7,9,True,True,True,True,False,0.1946164222245492,0.6379310344827587,27,0.004937955969726966,0.5925925925925926
C2,96,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,LINK-USDT,21,57,7,9,True,True,True,True,False,0.26494181763776486,0.6820987654320988,26,0.0006144133560142998,0.6538461538461539
C2,96,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,LTC-USDT,21,56,7,9,True,True,True,True,False,0.15256881523756488,0.6187739463601533,25,0.010303201364455292,0.56
C2,96,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,SHIB-USDT,21,55,7,9,True,True,True,True,False,0.24342508384246897,0.666005291005291,25,0.0040308247684125425,0.6
C2,96,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,SOL-USDT,17,48,6,9,True,True,True,True,False,0.27952904814477614,0.5704347826086956,38,0.0024315594413885006,0.5
C2,96,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,XMR-USDT,21,55,7,9,True,True,True,True,False,0.15853254940939776,0.5988063660477454,24,0.005816664944568933,0.5416666666666666
C2,96,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,XRP-USDT,19,51,6,9,True,True,True,True,True,0.21550352743355436,0.6496913580246914,24,-0.009520870128990217,0.6666666666666666
C2,120,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,ADA-USDT,19,59,6,10,True,True,False,True,False,0.09922526900602878,0.5664160401002506,29,0.004908141392204782,0.6896551724137931
C2,120,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,ATOM-USDT,19,59,6,10,True,True,True,True,True,0.0896028602370633,0.5620300751879699,22,-0.0018786971789684183,0.7272727272727273
C2,120,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,AVAX-USDT,17,59,6,10,True,True,False,True,True,0.10431377059586631,0.5695488721804511,24,-0.002951749539927254,0.7083333333333334
C2,120,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,BTC-USDT,18,46,6,9,True,True,True,True,True,0.12415923376052519,0.6617063492063492,23,-0.002904677843571499,0.6956521739130435
C2,120,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,DOGE-USDT,21,56,7,9,True,True,True,True,False,0.08838665397197577,0.5618055555555556,23,0.0032919360961760256,0.6956521739130435
C2,120,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,ETH-USDT,17,49,6,9,True,True,False,False,True,-0.013985301288406967,0.47058823529411764,38,-0.002557359436767035,0.7105263157894737
C2,120,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,KAS-USDT,21,58,7,9,True,True,False,True,False,0.07292981387766588,0.5604890604890604,25,0.004744971525886128,0.68
C2,120,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,LINK-USDT,21,57,7,9,True,True,False,True,True,0.15043933508919038,0.5817567567567568,24,-0.0014868005127127541,0.7083333333333334
C2,120,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,LTC-USDT,21,56,7,9,True,True,False,True,False,0.037577149986538244,0.5435374149659864,23,0.008816011905034348,0.6521739130434783
C2,120,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,SHIB-USDT,21,55,7,9,True,True,True,True,False,0.13162977759451358,0.5607142857142857,23,0.0017490127813574296,0.6956521739130435
C2,120,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,SOL-USDT,17,48,6,9,True,True,True,True,True,0.141409808270409,0.5787476280834914,24,-0.003600070234895911,0.7083333333333334
C2,120,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,XMR-USDT,21,55,7,9,True,True,True,True,False,0.11559213374322286,0.5585714285714286,22,0.0034534960357628414,0.6818181818181818
C2,120,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,XRP-USDT,19,51,6,9,True,True,False,True,False,0.09847646328284432,0.5527681660899654,23,0.003273541396235569,0.6956521739130435
C2,144,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,ADA-USDT,19,58,6,10,True,True,False,False,False,-0.08243838454779195,0.483273596176822,54,0.001860115605782874,0.5555555555555556
C2,144,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,ATOM-USDT,19,58,6,10,True,True,True,True,False,0.058682343909159856,0.5418160095579451,53,0.0030810884423508266,0.5094339622641509
C2,144,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,AVAX-USDT,17,58,6,10,True,True,False,False,False,-0.15433382570266008,0.45459976105137395,32,0.00456699036198797,0.53125
C2,144,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,BTC-USDT,18,45,6,9,True,True,False,False,False,-0.07130148657217082,0.4603174603174603,45,0.004272218152192826,0.5333333333333333
C2,144,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,DOGE-USDT,21,55,7,9,True,True,False,False,False,-0.10436854535916346,0.49133333333333334,52,0.0019847921384695956,0.5769230769230769
C2,144,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,ETH-USDT,17,48,6,9,True,True,False,False,False,-0.1395336273085732,0.4234782608695652,47,0.0013376182159603677,0.5319148936170213
C2,144,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,KAS-USDT,21,57,7,9,True,True,False,True,False,-0.060170854988030736,0.5068238213399504,54,0.0012962670008132185,0.5740740740740741
C2,144,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,LINK-USDT,21,57,7,9,True,True,False,True,False,-0.05488645339156037,0.5043424317617866,54,0.0003246370571538648,0.5740740740740741
C2,144,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,LTC-USDT,21,55,7,9,True,True,False,False,False,-0.1271313413467241,0.48474801061007955,52,0.0035905131775137455,0.5576923076923077
C2,144,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,SHIB-USDT,21,54,7,9,True,True,False,False,False,-0.09731358861207103,0.4800824175824176,51,0.00291731768761383,0.5490196078431373
C2,144,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,SOL-USDT,17,47,6,9,True,True,True,True,False,0.028517718559210058,0.52,38,0.0015594248252668442,0.5263157894736842
C2,144,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,XMR-USDT,21,54,7,9,True,True,False,False,False,-0.10974471317615221,0.4862068965517241,51,0.0018797209188353532,0.5686274509803921
C2,144,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,XRP-USDT,19,50,6,9,True,True,False,False,False,-0.08037280748656803,0.48148148148148145,42,0.0006545491442796259,0.5476190476190477
D2,24,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,ADA-USDT,40,125,7,12,True,True,True,True,False,0.08373672152726581,0.5441025641025641,125,0.02802084509042181,0.52
D2,24,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,ATOM-USDT,42,125,7,12,True,True,False,False,False,-0.09535850078079307,0.44769230769230767,125,0.02802084509042181,0.52
D2,24,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,AVAX-USDT,40,123,7,11,True,True,True,True,False,0.09963287055528704,0.5553050397877984,119,0.02782700632009596,0.5378151260504201
D2,24,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,BTC-USDT,38,100,7,11,True,True,False,False,False,-0.08022731790953709,0.47936698717948717,100,0.03276038784746309,0.52
D2,24,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,DOGE-USDT,45,120,8,11,True,True,True,True,False,0.08151600184875148,0.5497076023391813,120,0.028518452366235722,0.525
D2,24,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,ETH-USDT,33,105,7,11,True,True,False,False,False,-0.03715051547758924,0.4830539358600583,105,0.028475229386476234,0.5333333333333333
D2,24,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,INJ-USDT,45,123,8,11,True,True,True,True,False,0.08037353948846383,0.5377383474576272,123,0.02734616060430766,0.5203252032520326
D2,24,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,LINK-USDT,45,120,8,11,True,True,True,True,False,0.08034934505386411,0.5466443887496519,120,0.028363886546084974,0.525
D2,24,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,LTC-USDT,45,114,8,11,True,True,True,True,False,0.06104189622356421,0.5370883348722684,114,0.0335621966669549,0.5
D2,24,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,LUNC-USDT,43,125,7,12,True,True,False,False,False,-0.036947655467163394,0.4794871794871795,125,0.02802084509042181,0.52
D2,24,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,OP-USDT,45,122,8,11,True,True,True,True,False,0.06624720353909584,0.5371267150928168,122,0.029162566188096727,0.5163934426229508
D2,24,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,SHIB-USDT,45,118,8,11,True,True,True,True,False,0.10042328471732824,0.5555076215127984,118,0.0266277790102527,0.5169491525423728
D2,24,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,SOL-USDT,38,101,7,11,True,True,True,True,False,0.123349505967679,0.5661302982731554,101,0.020851113955829958,0.5148514851485149
D2,24,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,XMR-USDT,45,120,8,11,True,True,True,True,False,0.07882834007791147,0.5474798106377053,120,0.02891465261601106,0.525
D2,24,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,XRP-USDT,41,109,7,11,True,True,True,True,False,0.07722159808141599,0.5399258760107817,109,0.02446300241084531,0.5137614678899083
D2,48,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,ADA-USDT,40,125,7,12,True,True,False,False,False,-0.01325699679925171,0.49948796722990274,123,0.027794632039640107,0.4878048780487805
D2,48,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,ATOM-USDT,42,125,7,12,True,True,True,True,False,0.050128039147657795,0.517537122375832,123,0.027127017441983457,0.4959349593495935
D2,48,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,AVAX-USDT,40,123,7,11,True,True,False,True,False,-0.010486364826270243,0.5048915917503967,119,0.02779751595097105,0.5042016806722689
D2,48,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,BTC-USDT,38,100,7,11,True,True,True,True,False,0.06800063610557479,0.5272108843537415,100,0.03186660368801408,0.49
D2,48,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,DOGE-USDT,45,120,8,11,True,True,False,True,False,0.011907304294739273,0.5020839121978328,119,0.027120644541146266,0.48739495798319327
D2,48,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,ETH-USDT,33,105,7,11,True,True,True,True,False,0.06497364052676129,0.5223149492017417,105,0.02701452236337036,0.49523809523809526
D2,48,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,INJ-USDT,45,123,8,11,True,True,False,True,False,0.011795529116555833,0.5039661554732946,122,0.02630504680109019,0.4918032786885246
D2,48,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,LINK-USDT,45,120,8,11,True,True,False,True,False,0.0408335474818988,0.5238955265351487,119,0.026270116655383154,0.5042016806722689
D2,48,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,LTC-USDT,45,114,8,11,True,True,False,False,False,-0.05207776428771398,0.462882771419734,113,0.03166095297414696,0.46017699115044247
D2,48,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,LUNC-USDT,43,125,7,12,True,True,True,True,False,0.017942124366672172,0.5093445980542755,122,0.027918153802181028,0.4918032786885246
D2,48,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,OP-USDT,45,122,8,11,True,True,False,True,False,0.009229549098851635,0.5126310131685031,121,0.027636865710500953,0.49586776859504134
D2,48,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,SHIB-USDT,45,118,8,11,True,True,False,True,False,0.0010664212439515462,0.5022988505747127,117,0.027810429380361913,0.48717948717948717
D2,48,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,SOL-USDT,38,101,7,11,True,True,False,False,False,-0.05440651421565645,0.4984313725490196,97,0.021051902535830235,0.4845360824742268
D2,48,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,XMR-USDT,45,120,8,11,True,True,False,True,False,0.00804935176532035,0.5155555555555555,119,0.028258578558704027,0.4957983193277311
D2,48,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,XRP-USDT,41,109,7,11,True,True,False,False,False,-0.015684911680482274,0.4954514824797844,107,0.023808322936744262,0.5046728971962616
D2,72,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,ADA-USDT,19,60,6,11,True,True,False,True,False,-0.053696500128402706,0.5571428571428572,42,0.03738501015625633,0.42857142857142855
D2,72,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,ATOM-USDT,19,60,6,11,True,True,False,True,False,0.026298235250588838,0.5817142857142857,39,0.03434741131308931,0.4358974358974359
D2,72,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,AVAX-USDT,17,59,6,10,True,True,False,True,False,-0.028646595786867776,0.5729411764705883,39,0.03218622762396546,0.4358974358974359
D2,72,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,BTC-USDT,18,48,6,10,True,True,False,True,False,-0.10571755121003899,0.5335753176043557,38,0.04439450993851781,0.39473684210526316
D2,72,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,DOGE-USDT,21,57,7,10,True,True,False,True,False,-0.07264888304804401,0.5441919191919192,39,0.03965121792126926,0.4358974358974359
D2,72,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,ETH-USDT,17,49,6,10,True,True,True,True,False,0.12751405438780122,0.622895622895623,45,0.03920668244077634,0.4444444444444444
D2,72,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,INJ-USDT,21,59,7,10,True,True,False,True,False,-0.03554412446517767,0.5682352941176471,41,0.03539810063921015,0.43902439024390244
D2,72,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,LINK-USDT,21,58,7,10,True,True,False,True,False,-0.012953846650538036,0.5806060606060606,40,0.034867241638813114,0.45
D2,72,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,LTC-USDT,21,57,7,10,True,True,False,True,False,-0.07987811148165126,0.5575447570332481,39,0.04462909058048644,0.41025641025641024
D2,72,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,SHIB-USDT,21,55,7,10,True,True,False,True,False,-0.008263568473665817,0.5847107438016529,38,0.037005828652526426,0.42105263157894735
D2,72,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,SOL-USDT,17,49,6,10,True,True,False,False,False,-0.170754765588975,0.4781144781144781,47,0.015938536361541227,0.44680851063829785
D2,72,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,XMR-USDT,21,57,7,10,True,True,False,True,False,-0.10273118146711402,0.5110389610389611,39,0.0407259231798862,0.38461538461538464
D2,72,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,XRP-USDT,19,52,6,10,True,True,True,True,False,0.0722474888519875,0.6152073732718893,35,0.03295998790943367,0.42857142857142855
D2,96,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,ADA-USDT,19,59,6,11,True,True,False,True,False,-0.03806128787445195,0.5064705882352941,30,0.04041925629824367,0.4
D2,96,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,ATOM-USDT,19,59,6,11,True,True,False,True,False,-0.08893752617279937,0.5047058823529412,24,0.04664213608317974,0.375
D2,96,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,AVAX-USDT,17,58,6,10,True,True,False,True,False,-0.0531287969979855,0.5036363636363637,22,0.04266810149410299,0.4090909090909091
D2,96,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,BTC-USDT,18,47,6,10,True,True,False,True,False,-0.014876138702098524,0.5291353383458647,30,0.04041925629824367,0.4
D2,96,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,DOGE-USDT,21,56,7,10,True,True,False,False,False,-0.07049933299382896,0.4895833333333333,28,0.043389469241206687,0.39285714285714285
D2,96,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,ETH-USDT,17,48,6,10,True,True,True,False,False,0.11851336303847279,0.4928571428571429,48,0.03179476144721901,0.4166666666666667
D2,96,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,INJ-USDT,21,58,7,10,True,True,False,True,False,-0.013867083256575582,0.5145454545454545,29,0.03843042525150025,0.41379310344827586
D2,96,FORWARD,ROBUSTNESS_2022,ROBUSTNESS_2023,LINK-USDT,21,58,7,10,True,True,False,True,False,-0.02419035634758185,0.5121212121212121,29,0.039163709223076576,0.41379310344827586
