decision_id,control_position_id,universe_id,period_id,pair,signal_time,entry_time,decision_time,landmark_age_hours,completed_information_time,previous_q24_information_time,peer_count,held_membership_rank,held_q24_current,held_q24_previous_12h,peer_median_q24_current,peer_median_12h_log_turnover_change,held_12h_log_turnover_change,PAIR_VS_PIT_PEER_MEDIAN_LOG_24H_QUOTE_TURNOVER,PAIR_VS_PIT_PEER_MEDIAN_12H_LOG_TURNOVER_CHANGE,feature_valid,feature_status,target_evaluable,rcv_return,right_censored
C2:000001|024h,C2:000001,C2,ROBUSTNESS_2022,AVAX-USDT,2022-01-01 18:00:00+00:00,2022-01-01 19:00:00+00:00,2022-01-02 19:00:00+00:00,24,2022-01-02 18:00:00+00:00,2022-01-02 06:00:00+00:00,6,4.0,41064408.77138819,35848501.045698725,36180891.23990791,-0.0189896450729081,0.1358400253675613,0.1266106665432157,0.1548296704404694,True,VALID,True,-0.0659854851031321,False
C2:000002|024h,C2:000002,C2,ROBUSTNESS_2022,ETH-USDT,2022-01-02 17:00:00+00:00,2022-01-02 18:00:00+00:00,2022-01-03 18:00:00+00:00,24,2022-01-03 17:00:00+00:00,2022-01-03 05:00:00+00:00,6,2.0,204858898.03707552,175426277.18001005,35796321.93637703,0.152001129002558,0.1551025582893428,1.7444762909702125,0.0031014292867847,True,VALID,True,0.011692146814737,False
C2:000001|048h,C2:000001,C2,ROBUSTNESS_2022,AVAX-USDT,2022-01-01 18:00:00+00:00,2022-01-01 19:00:00+00:00,2022-01-03 19:00:00+00:00,48,2022-01-03 18:00:00+00:00,2022-01-03 06:00:00+00:00,6,4.0,37264741.11561158,35533488.094571844,35936244.501866296,0.1176173715470331,0.0475720227544592,0.036301218843491,-0.0700453487925739,True,VALID,True,-0.0207070431252618,False
C2:000002|048h,C2:000002,C2,ROBUSTNESS_2022,ETH-USDT,2022-01-02 17:00:00+00:00,2022-01-02 18:00:00+00:00,2022-01-04 18:00:00+00:00,48,2022-01-04 17:00:00+00:00,2022-01-04 05:00:00+00:00,6,2.0,268673247.1287101,226515850.38142216,37144768.92878056,0.061133619324372,0.1706810244899124,1.9786729947783743,0.1095474051655404,True,VALID,True,-0.0153621675792579,False
C2:000003|024h,C2:000003,C2,ROBUSTNESS_2022,ETH-USDT,2022-02-09 20:00:00+00:00,2022-02-09 21:00:00+00:00,2022-02-10 21:00:00+00:00,24,2022-02-10 20:00:00+00:00,2022-02-10 08:00:00+00:00,6,2.0,394046803.6784096,265061563.79464796,47983563.7027996,0.3003309935617714,0.396507578093578,2.105611163895332,0.0961765845318066,True,VALID,True,-0.0539099791766778,False
C2:000003|048h,C2:000003,C2,ROBUSTNESS_2022,ETH-USDT,2022-02-09 20:00:00+00:00,2022-02-09 21:00:00+00:00,2022-02-11 21:00:00+00:00,48,2022-02-11 20:00:00+00:00,2022-02-11 08:00:00+00:00,6,2.0,298865987.7872924,415407627.0066717,50582577.017455526,-0.2637036990565828,-0.3292650003676595,1.7763880822573832,-0.0655613013110766,True,VALID,True,-0.0128259554283843,False
C2:000004|024h,C2:000004,C2,ROBUSTNESS_2022,ATOM-USDT,2022-02-14 23:00:00+00:00,2022-02-15 00:00:00+00:00,2022-02-16 00:00:00+00:00,24,2022-02-15 23:00:00+00:00,2022-02-15 11:00:00+00:00,6,3.0,34416967.53671679,36613272.82229973,37979270.35467091,-0.0274280730096342,-0.0618611349636395,-0.0984908087737669,-0.0344330619540052,True,VALID,True,-0.1383523184742806,False
C2:000005|024h,C2:000005,C2,ROBUSTNESS_2022,BTC-USDT,2022-02-15 02:00:00+00:00,2022-02-15 03:00:00+00:00,2022-02-16 03:00:00+00:00,24,2022-02-16 02:00:00+00:00,2022-02-15 14:00:00+00:00,6,1.0,325566785.1590919,401147682.28203887,40443476.87735459,-0.0287238373397652,-0.2087620267561724,2.085662251090499,-0.1800381894164071,True,VALID,True,-0.0726231073523394,False
C2:000006|024h,C2:000006,C2,ROBUSTNESS_2022,ETH-USDT,2022-02-15 02:00:00+00:00,2022-02-15 03:00:00+00:00,2022-02-16 03:00:00+00:00,24,2022-02-16 02:00:00+00:00,2022-02-15 14:00:00+00:00,6,2.0,271902138.7884616,296888260.50410664,40443476.87735459,-0.0287238373397652,-0.087913623060264,1.9055368510400623,-0.0591897857204987,True,VALID,True,-0.0729755569011122,False
C2:000007|024h,C2:000007,C2,ROBUSTNESS_2022,SOL-USDT,2022-02-15 02:00:00+00:00,2022-02-15 03:00:00+00:00,2022-02-16 03:00:00+00:00,24,2022-02-16 02:00:00+00:00,2022-02-15 14:00:00+00:00,6,4.0,33280263.343288496,32281637.835092243,40443476.87735459,-0.0287238373397652,0.0304659483807334,-0.1949408377711508,0.0591897857204987,True,VALID,True,-0.0797632195934818,False
