decision_id,control_position_id,universe_id,period_id,pair,signal_time,entry_time,decision_time,completed_information_time,landmark_age_hours,risk_set_class,resolved_target,right_censored_target,entry_price,atr24_at_signal,data_quality_class,expected_hourly_bar_count,observed_hourly_bar_count,reference_time_12h,audit_reference_mark_12h,audit_completed_mark,audit_reference_high_water_12h,audit_completed_high_water,audit_completed_high_water_time,time_since_completed_high_water_hours,recent_12h_high_water_increment_atr,audit_reference_pullback_atr,audit_completed_pullback_atr,recent_12h_pullback_change_atr,audit_recent_12h_mark_change_atr,audit_recent_mark_change_identity_residual,audit_completed_high_water_time_expected,audit_strict_high_water_time_match
C2:000001|024h,C2:000001,C2,ROBUSTNESS_2022,AVAX-USDT,2022-01-01 18:00:00+00:00,2022-01-01 19:00:00+00:00,2022-01-02 19:00:00+00:00,2022-01-02 18:00:00+00:00,24,RESOLVED_CONTROL_OUTCOME,True,False,113.531,2.0215,RECONSTRUCTED_VALID,24,24,2022-01-02 06:00:00+00:00,116.06,115.187,117.5,117.5,2022-01-02 04:00:00+00:00,14.0,0.0,0.7123423200593607,1.144199851595351,0.4318575315359904,-0.43185753153599044,5.551115123125783e-17,2022-01-02 04:00:00+00:00,True
D2:000001|024h,D2:000001,D2,ROBUSTNESS_2022,AVAX-USDT,2022-01-01 18:00:00+00:00,2022-01-01 19:00:00+00:00,2022-01-02 19:00:00+00:00,2022-01-02 18:00:00+00:00,24,RESOLVED_CONTROL_OUTCOME,True,False,113.531,2.0215,RECONSTRUCTED_VALID,24,24,2022-01-02 06:00:00+00:00,116.06,115.187,117.5,117.5,2022-01-02 04:00:00+00:00,14.0,0.0,0.7123423200593607,1.144199851595351,0.4318575315359904,-0.43185753153599044,5.551115123125783e-17,2022-01-02 04:00:00+00:00,True
E2:000001|024h,E2:000001,E2,ROBUSTNESS_2022,AVAX-USDT,2022-01-01 18:00:00+00:00,2022-01-01 19:00:00+00:00,2022-01-02 19:00:00+00:00,2022-01-02 18:00:00+00:00,24,RESOLVED_CONTROL_OUTCOME,True,False,113.531,2.0215,RECONSTRUCTED_VALID,24,24,2022-01-02 06:00:00+00:00,116.06,115.187,117.5,117.5,2022-01-02 04:00:00+00:00,14.0,0.0,0.7123423200593607,1.144199851595351,0.4318575315359904,-0.43185753153599044,5.551115123125783e-17,2022-01-02 04:00:00+00:00,True
C2:000002|024h,C2:000002,C2,ROBUSTNESS_2022,ETH-USDT,2022-01-02 17:00:00+00:00,2022-01-02 18:00:00+00:00,2022-01-03 18:00:00+00:00,2022-01-03 17:00:00+00:00,24,RESOLVED_CONTROL_OUTCOME,True,False,3839.21,24.1875,RECONSTRUCTED_VALID,24,24,2022-01-03 05:00:00+00:00,3791.65,3748.67,3857.69,3857.69,2022-01-02 18:00:00+00:00,23.0,0.0,2.73033591731266,4.507286821705425,1.7769509043927654,-1.7769509043927656,2.220446049250313e-16,2022-01-02 18:00:00+00:00,True
D2:000002|024h,D2:000002,D2,ROBUSTNESS_2022,ETH-USDT,2022-01-02 17:00:00+00:00,2022-01-02 18:00:00+00:00,2022-01-03 18:00:00+00:00,2022-01-03 17:00:00+00:00,24,RESOLVED_CONTROL_OUTCOME,True,False,3839.21,24.1875,RECONSTRUCTED_VALID,24,24,2022-01-03 05:00:00+00:00,3791.65,3748.67,3857.69,3857.69,2022-01-02 18:00:00+00:00,23.0,0.0,2.73033591731266,4.507286821705425,1.7769509043927654,-1.7769509043927656,2.220446049250313e-16,2022-01-02 18:00:00+00:00,True
E2:000002|024h,E2:000002,E2,ROBUSTNESS_2022,ETH-USDT,2022-01-02 17:00:00+00:00,2022-01-02 18:00:00+00:00,2022-01-03 18:00:00+00:00,2022-01-03 17:00:00+00:00,24,RESOLVED_CONTROL_OUTCOME,True,False,3839.21,24.1875,RECONSTRUCTED_VALID,24,24,2022-01-03 05:00:00+00:00,3791.65,3748.67,3857.69,3857.69,2022-01-02 18:00:00+00:00,23.0,0.0,2.73033591731266,4.507286821705425,1.7769509043927654,-1.7769509043927656,2.220446049250313e-16,2022-01-02 18:00:00+00:00,True
C2:000001|048h,C2:000001,C2,ROBUSTNESS_2022,AVAX-USDT,2022-01-01 18:00:00+00:00,2022-01-01 19:00:00+00:00,2022-01-03 19:00:00+00:00,2022-01-03 18:00:00+00:00,48,RESOLVED_CONTROL_OUTCOME,True,False,113.531,2.0215,RECONSTRUCTED_VALID,48,48,2022-01-03 06:00:00+00:00,112.369,109.895,117.5,117.5,2022-01-02 04:00:00+00:00,38.0,0.0,2.5382141973781844,3.7620578778135068,1.2238436804353223,-1.223843680435322,-2.220446049250313e-16,2022-01-02 04:00:00+00:00,True
D2:000001|048h,D2:000001,D2,ROBUSTNESS_2022,AVAX-USDT,2022-01-01 18:00:00+00:00,2022-01-01 19:00:00+00:00,2022-01-03 19:00:00+00:00,2022-01-03 18:00:00+00:00,48,RESOLVED_CONTROL_OUTCOME,True,False,113.531,2.0215,RECONSTRUCTED_VALID,48,48,2022-01-03 06:00:00+00:00,112.369,109.895,117.5,117.5,2022-01-02 04:00:00+00:00,38.0,0.0,2.5382141973781844,3.7620578778135068,1.2238436804353223,-1.223843680435322,-2.220446049250313e-16,2022-01-02 04:00:00+00:00,True
E2:000001|048h,E2:000001,E2,ROBUSTNESS_2022,AVAX-USDT,2022-01-01 18:00:00+00:00,2022-01-01 19:00:00+00:00,2022-01-03 19:00:00+00:00,2022-01-03 18:00:00+00:00,48,RESOLVED_CONTROL_OUTCOME,True,False,113.531,2.0215,RECONSTRUCTED_VALID,48,48,2022-01-03 06:00:00+00:00,112.369,109.895,117.5,117.5,2022-01-02 04:00:00+00:00,38.0,0.0,2.5382141973781844,3.7620578778135068,1.2238436804353223,-1.223843680435322,-2.220446049250313e-16,2022-01-02 04:00:00+00:00,True
C2:000002|048h,C2:000002,C2,ROBUSTNESS_2022,ETH-USDT,2022-01-02 17:00:00+00:00,2022-01-02 18:00:00+00:00,2022-01-04 18:00:00+00:00,2022-01-04 17:00:00+00:00,48,RESOLVED_CONTROL_OUTCOME,True,False,3839.21,24.1875,RECONSTRUCTED_VALID,48,48,2022-01-04 05:00:00+00:00,3730.11,3851.68,3857.69,3894.35,2022-01-04 15:00:00+00:00,2.0,1.515658914728676,5.274625322997413,1.7641343669250675,-3.5104909560723456,5.026149870801022,0.0,2022-01-04 15:00:00+00:00,True
D2:000002|048h,D2:000002,D2,ROBUSTNESS_2022,ETH-USDT,2022-01-02 17:00:00+00:00,2022-01-02 18:00:00+00:00,2022-01-04 18:00:00+00:00,2022-01-04 17:00:00+00:00,48,RESOLVED_CONTROL_OUTCOME,True,False,3839.21,24.1875,RECONSTRUCTED_VALID,48,48,2022-01-04 05:00:00+00:00,3730.11,3851.68,3857.69,3894.35,2022-01-04 15:00:00+00:00,2.0,1.515658914728676,5.274625322997413,1.7641343669250675,-3.5104909560723456,5.026149870801022,0.0,2022-01-04 15:00:00+00:00,True
E2:000002|048h,E2:000002,E2,ROBUSTNESS_2022,ETH-USDT,2022-01-02 17:00:00+00:00,2022-01-02 18:00:00+00:00,2022-01-04 18:00:00+00:00,2022-01-04 17:00:00+00:00,48,RESOLVED_CONTROL_OUTCOME,True,False,3839.21,24.1875,RECONSTRUCTED_VALID,48,48,2022-01-04 05:00:00+00:00,3730.11,3851.68,3857.69,3894.35,2022-01-04 15:00:00+00:00,2.0,1.515658914728676,5.274625322997413,1.7641343669250675,-3.5104909560723456,5.026149870801022,0.0,2022-01-04 15:00:00+00:00,True
