trade_id,symbol,entry_timestamp,exit_timestamp,entry_price,exit_price,quantity,entry_fee,exit_fee,gross_pnl,net_pnl,holding_bars,exit_reason
TRADE-000001,BTC/USDT,2019-10-28T00:00:00Z,2019-11-17T00:00:00Z,9238.016699999998,8466.66455,1.0563937864185171,9.758983440710493,8.944131822309929,-814.8516184005628,-833.5547336635832,20,HEALTH_SCORE_CONFIRMED_DETERIORATION
TRADE-000002,BTC/USDT,2020-01-09T00:00:00Z,2020-03-02T00:00:00Z,8154.075,8520.1378,1.9863114997039084,16.196532941948146,16.92364769120196,727.1147492538131,693.994568620663,53,HEALTH_SCORE_CONFIRMED_DETERIORATION
TRADE-000003,ETH/USDT,2020-01-08T00:00:00Z,2020-03-13T00:00:00Z,144.20206499999998,132.8206992857143,87.64218084252416,12.638183458595421,11.640695746429092,-997.4877121663283,-1021.7665913713528,65,INITIAL_PROTECTIVE_STOP
TRADE-000004,BTC/USDT,2020-05-09T00:00:00Z,2020-05-11T00:00:00Z,9986.1906,9015.332935714287,1.022806479077142,10.213940446979255,9.220940937686125,-992.9995092931284,-1012.4343906777938,2,INITIAL_PROTECTIVE_STOP
TRADE-000005,ETH/USDT,2020-06-01T00:00:00Z,2020-06-16T00:00:00Z,243.78182999999999,220.16986,42.857436514946635,10.447864302722511,9.435915797454689,-1011.9485052678239,-1031.832285368001,15,INITIAL_PROTECTIVE_STOP
TRADE-000006,ADA/USDT,2020-05-21T00:00:00Z,2021-11-25T00:00:00Z,0.0567993855,1.7492739255,144772.42275192938,8.222984649655809,253.246624251413,245023.63960175723,244762.16999285616,553,HEALTH_SCORE_CONFIRMED_DETERIORATION
TRADE-000007,ADA/USDT,2022-01-19T00:00:00Z,2022-01-20T00:00:00Z,1.604565882,1.3796643941428572,23771.508297568264,38.14295117795794,32.79670359322642,-5346.247584731515,-5417.187239502699,1,INITIAL_PROTECTIVE_STOP
TRADE-000008,ETH/USDT,2020-07-24T00:00:00Z,2022-01-24T00:00:00Z,263.921895,2410.8439750000002,64.97737812473115,17.14895276681059,156.65032056330492,139501.3677964943,139327.5685231642,549,HEALTH_SCORE_CONFIRMED_DETERIORATION
TRADE-000009,ADA/USDT,2023-01-10T00:00:00Z,2023-03-07T00:00:00Z,0.297664758,0.336747542,222881.14731534413,66.34386277838425,75.05467851658203,8710.815738197784,8569.417196902818,56,HEALTH_SCORE_CONFIRMED_DETERIORATION
TRADE-000010,BTC/USDT,2023-03-19T00:00:00Z,2023-05-27T00:00:00Z,27405.0957,26461.5626,1.8658745431046098,51.134470417975606,49.37395602610903,-1760.5143918665772,-1861.0228183106617,69,HEALTH_SCORE_CONFIRMED_DETERIORATION
TRADE-000011,ETH/USDT,2023-03-19T00:00:00Z,2023-06-13T00:00:00Z,1790.104605,1751.7237,28.62921706649008,51.249293308268484,50.150478047815156,-1098.815260453334,-1200.2150318094177,86,HEALTH_SCORE_CONFIRMED_DETERIORATION
