timestamp,asset,cohort,total_entry_score,breakout_score,trend_score,momentum_score,volume_score,relative_strength_score,risk_execution_score,breakout_floor_pass,risk_floor_pass,hard_gate_pass,cooldown_active,portfolio_slot_available,entry_eligible,accepted_for_entry,rejection_reason,signal_id,order_id,breakout_level,atr_14,forward_5_bar_return,forward_10_bar_return,forward_20_bar_return,forward_30_bar_return,forward_20_bar_MFE,forward_20_bar_MAE,close_reference
2019-10-27T00:00:00+00:00,BTC/USDT,RD14_LONG_HISTORY_COHORT,70.29805534342056,17.703470969111564,0.0,15.0,10.0,11.5,16.094584374308994,True,True,True,False,True,True,True,,RD14-SIG-00000164,RD14-RD14_LONG_HISTORY_COHORT-0000001,8777.0,471.0499999999999,-0.00995288893702273,0.008165917582715121,-0.08259056695727518,-0.23003194888178913,0.07196620999620951,-0.08977094276276598,9233.5
2020-01-07T00:00:00+00:00,ETH/USDT,RD14_LONG_HISTORY_COHORT,72.31773805997365,23.39501462546103,0.0,14.625635808748742,9.217835431944728,8.0,17.079252193819155,True,True,True,False,True,True,True,,RD14-SIG-00000361,RD14-RD14_LONG_HISTORY_COHORT-0000003,138.12,5.616428571428569,-0.011101859561476468,0.139744657230086,0.1651401609769636,0.41416874826533445,0.2459061892867056,-0.060574521232306555,144.12
2020-01-08T00:00:00+00:00,BTC/USDT,RD14_LONG_HISTORY_COHORT,76.63111080596812,24.505978042071114,0.0,12.45860688155189,10.0,15.0,14.666525882345123,True,True,True,False,True,True,True,,RD14-SIG-00000363,RD14-RD14_LONG_HISTORY_COHORT-0000004,7792.0,243.8499999999999,0.0042084856813329186,0.09365414345660228,0.09338421143039422,0.19922210497901882,0.1285367230252017,-0.0574464430320728,8150.2
2020-05-08T00:00:00+00:00,BTC/USDT,RD14_LONG_HISTORY_COHORT,71.59729414355724,25.0,6.431662740776526,7.0,9.89012749455588,11.0,12.275503908224824,True,True,True,False,True,True,True,,RD14-SIG-00000608,RD14-RD14_LONG_HISTORY_COHORT-0000006,9455.9,481.82857142857154,-0.11749386487704716,-0.030470275955326365,-0.07828917714228478,-0.03154204437321573,0.004767866980517788,-0.19867781840036058,9983.5
2020-05-20T00:00:00+00:00,ADA/USDT,RD14_LONG_HISTORY_COHORT,72.50291576925217,17.276900833475064,11.94849348824735,14.071214290641814,3.366249293044892,11.0,14.840057863843043,True,True,True,False,True,True,True,,RD14-SIG-00000641,RD14-RD14_LONG_HISTORY_COHORT-0000007,0.05501,0.003359428571428571,-0.09656278078257963,0.1400785750779585,0.5239160691319746,0.44349112947270153,0.5958844981589471,-0.11358150843008408,0.056761
2020-05-31T00:00:00+00:00,ETH/USDT,RD14_LONG_HISTORY_COHORT,78.91064195893193,24.68971631205674,12.073122148778893,13.76151089054315,7.111583638528835,7.5,13.774708969024317,True,True,True,False,True,True,True,,RD14-SIG-00000665,RD14-RD14_LONG_HISTORY_COHORT-0000008,225.0,11.700000000000005,-0.0016825344714379575,0.0006155613919895941,-0.06011982928430726,-0.06459290873276435,0.04066808929743915,-0.10419402495075514,243.68
2020-07-23T00:00:00+00:00,ETH/USDT,RD14_LONG_HISTORY_COHORT,81.32113235121184,22.91590348714334,15.0,14.087472375397306,6.8165177300249695,7.5,15.001238758646224,True,True,True,False,True,True,True,,RD14-SIG-00000756,RD14-RD14_LONG_HISTORY_COHORT-0000009,248.87,8.123571428571426,0.2200318447190841,0.4671317006596407,0.4368792175297598,0.4707710971263932,0.5765031465615289,-0.015315793464250382,263.78
2022-01-18T00:00:00+00:00,ADA/USDT,RD14_LONG_HISTORY_COHORT,73.86180168121388,20.807988919766768,1.2090516097585118,14.945443609087048,10.0,15.0,11.899317542601553,True,True,True,False,True,True,True,,RD14-SIG-00001354,RD14-RD14_LONG_HISTORY_COHORT-0000011,1.539889,0.11170471428571428,-0.33242172788515023,-0.3497441020000449,-0.28743692962306167,-0.32526107332500287,0.02115460878283848,-0.4275342257339608,1.603764
2023-01-09T00:00:00+00:00,ADA/USDT,RD14_LONG_HISTORY_COHORT,72.18280623282108,25.0,0.0,13.818234986302219,10.0,8.0,15.364571246518855,True,True,True,False,True,True,True,,RD14-SIG-00002415,RD14-RD14_LONG_HISTORY_COHORT-0000013,0.2804,0.01062,0.16079805895715982,0.09754277956259316,0.2830877905179252,0.3423608404016507,0.3372461118653636,-0.005907813907222392,0.297572
2023-03-18T00:00:00+00:00,BTC/USDT,RD14_LONG_HISTORY_COHORT,83.63528544904132,22.402538662328993,10.248691787072945,12.736502742758155,10.0,15.0,13.247552256881225,True,True,True,False,True,True,True,,RD14-SIG-00002564,RD14-RD14_LONG_HISTORY_COHORT-0000015,26389.6,1289.9285714285722,-0.00499802853512854,-0.00968573389605265,0.023347255282795576,0.10636052981292976,0.06550739664412863,-0.032156782569329856,27390.8
