universe_id,period_id,pair,signal_time,entry_time,membership_rank,support_families,exclusion_reason,contract_violation,governor_state_after_signal,original_completion_eligible
C2,ROBUSTNESS_2022,ETH-USDT,2022-04-05 10:00:00+00:00,2022-04-05 11:00:00+00:00,2,RELATIVE_STRENGTH_ROTATION,SUPPRESSED_BY_CONTROL_ADMISSION,False,LOCKED,True
C2,ROBUSTNESS_2022,ATOM-USDT,2022-04-05 12:00:00+00:00,2022-04-05 13:00:00+00:00,8,RELATIVE_STRENGTH_ROTATION,SUPPRESSED_BY_CONTROL_ADMISSION,False,LOCKED,True
C2,ROBUSTNESS_2022,BTC-USDT,2022-04-05 19:00:00+00:00,2022-04-05 20:00:00+00:00,1,RELATIVE_STRENGTH_ROTATION,SUPPRESSED_BY_CONTROL_ADMISSION,False,LOCKED,True
C2,ROBUSTNESS_2022,XRP-USDT,2022-04-14 23:00:00+00:00,2022-04-15 00:00:00+00:00,3,RELATIVE_STRENGTH_ROTATION,SUPPRESSED_BY_CONTROL_ADMISSION,False,LOCKED,True
C2,ROBUSTNESS_2022,XRP-USDT,2022-04-15 02:00:00+00:00,2022-04-15 03:00:00+00:00,3,MOMENTUM_BREAKOUT,SUPPRESSED_BY_CONTROL_ADMISSION,False,LOCKED,True
C2,ROBUSTNESS_2022,SOL-USDT,2022-04-17 15:00:00+00:00,2022-04-17 16:00:00+00:00,5,MOMENTUM_BREAKOUT,SUPPRESSED_BY_CONTROL_ADMISSION,False,LOCKED,True
C2,ROBUSTNESS_2022,SOL-USDT,2022-04-18 03:00:00+00:00,2022-04-18 04:00:00+00:00,3,RELATIVE_STRENGTH_ROTATION,SUPPRESSED_BY_CONTROL_ADMISSION,False,LOCKED,True
C2,ROBUSTNESS_2022,BTC-USDT,2022-04-18 19:00:00+00:00,2022-04-18 20:00:00+00:00,1,RELATIVE_STRENGTH_ROTATION,SUPPRESSED_BY_CONTROL_ADMISSION,False,LOCKED,True
C2,ROBUSTNESS_2022,JASMY-USDT,2022-04-18 20:00:00+00:00,2022-04-18 21:00:00+00:00,7,RELATIVE_STRENGTH_ROTATION,SUPPRESSED_BY_CONTROL_ADMISSION,False,LOCKED,True
C2,ROBUSTNESS_2022,BTC-USDT,2022-04-18 21:00:00+00:00,2022-04-18 22:00:00+00:00,1,RELATIVE_STRENGTH_ROTATION,SUPPRESSED_BY_CONTROL_ADMISSION,False,LOCKED,True
C2,ROBUSTNESS_2022,JASMY-USDT,2022-04-18 23:00:00+00:00,2022-04-19 00:00:00+00:00,7,RELATIVE_STRENGTH_ROTATION,SUPPRESSED_BY_CONTROL_ADMISSION,False,LOCKED,True
C2,ROBUSTNESS_2022,AVAX-USDT,2022-04-19 12:00:00+00:00,2022-04-19 13:00:00+00:00,5,RELATIVE_STRENGTH_ROTATION,SUPPRESSED_BY_CONTROL_ADMISSION,False,LOCKED,True
C2,ROBUSTNESS_2022,BTC-USDT,2022-04-19 13:00:00+00:00,2022-04-19 14:00:00+00:00,1,RELATIVE_STRENGTH_ROTATION,SUPPRESSED_BY_CONTROL_ADMISSION,False,LOCKED,True
C2,ROBUSTNESS_2022,BTC-USDT,2022-04-19 14:00:00+00:00,2022-04-19 15:00:00+00:00,1,MOMENTUM_BREAKOUT,SUPPRESSED_BY_CONTROL_ADMISSION,False,LOCKED,True
C2,ROBUSTNESS_2022,SOL-USDT,2022-04-19 14:00:00+00:00,2022-04-19 15:00:00+00:00,3,MOMENTUM_BREAKOUT|RELATIVE_STRENGTH_ROTATION,SUPPRESSED_BY_CONTROL_ADMISSION,False,LOCKED,True
C2,ROBUSTNESS_2022,AVAX-USDT,2022-04-19 14:00:00+00:00,2022-04-19 15:00:00+00:00,5,MOMENTUM_BREAKOUT,SUPPRESSED_BY_CONTROL_ADMISSION,False,LOCKED,True
C2,ROBUSTNESS_2022,ETH-USDT,2022-04-19 15:00:00+00:00,2022-04-19 16:00:00+00:00,2,MOMENTUM_BREAKOUT,SUPPRESSED_BY_CONTROL_ADMISSION,False,LOCKED,True
C2,ROBUSTNESS_2022,JASMY-USDT,2022-04-19 18:00:00+00:00,2022-04-19 19:00:00+00:00,7,MOMENTUM_BREAKOUT|RELATIVE_STRENGTH_ROTATION,SUPPRESSED_BY_CONTROL_ADMISSION,False,LOCKED,True
C2,ROBUSTNESS_2022,JASMY-USDT,2022-04-19 23:00:00+00:00,2022-04-20 00:00:00+00:00,7,MOMENTUM_BREAKOUT,SUPPRESSED_BY_CONTROL_ADMISSION,False,LOCKED,True
C2,ROBUSTNESS_2022,JASMY-USDT,2022-04-20 10:00:00+00:00,2022-04-20 11:00:00+00:00,7,MOMENTUM_BREAKOUT,SUPPRESSED_BY_CONTROL_ADMISSION,False,LOCKED,True
C2,ROBUSTNESS_2022,BTC-USDT,2022-04-20 11:00:00+00:00,2022-04-20 12:00:00+00:00,1,MOMENTUM_BREAKOUT,SUPPRESSED_BY_CONTROL_ADMISSION,False,LOCKED,True
C2,ROBUSTNESS_2022,SOL-USDT,2022-04-20 11:00:00+00:00,2022-04-20 12:00:00+00:00,3,MOMENTUM_BREAKOUT,SUPPRESSED_BY_CONTROL_ADMISSION,False,LOCKED,True
C2,ROBUSTNESS_2022,ETH-USDT,2022-04-20 12:00:00+00:00,2022-04-20 13:00:00+00:00,2,MOMENTUM_BREAKOUT,SUPPRESSED_BY_CONTROL_ADMISSION,False,LOCKED,True
C2,ROBUSTNESS_2022,JASMY-USDT,2022-04-21 02:00:00+00:00,2022-04-21 03:00:00+00:00,7,MOMENTUM_BREAKOUT,SUPPRESSED_BY_CONTROL_ADMISSION,False,LOCKED,True
C2,ROBUSTNESS_2022,JASMY-USDT,2022-04-21 04:00:00+00:00,2022-04-21 05:00:00+00:00,7,MOMENTUM_BREAKOUT,SUPPRESSED_BY_CONTROL_ADMISSION,False,LOCKED,True
C2,ROBUSTNESS_2022,BTC-USDT,2022-04-21 11:00:00+00:00,2022-04-21 12:00:00+00:00,1,MOMENTUM_BREAKOUT,SUPPRESSED_BY_CONTROL_ADMISSION,False,LOCKED,True
C2,ROBUSTNESS_2022,JASMY-USDT,2022-04-23 17:00:00+00:00,2022-04-23 18:00:00+00:00,7,RELATIVE_STRENGTH_ROTATION,SUPPRESSED_BY_CONTROL_ADMISSION,False,LOCKED,True
C2,ROBUSTNESS_2022,JASMY-USDT,2022-04-24 15:00:00+00:00,2022-04-24 16:00:00+00:00,7,RELATIVE_STRENGTH_ROTATION,SUPPRESSED_BY_CONTROL_ADMISSION,False,LOCKED,True
C2,ROBUSTNESS_2022,BTC-USDT,2022-04-25 18:00:00+00:00,2022-04-25 19:00:00+00:00,1,RELATIVE_STRENGTH_ROTATION,SUPPRESSED_BY_CONTROL_ADMISSION,False,LOCKED,True
C2,ROBUSTNESS_2022,ETH-USDT,2022-04-25 20:00:00+00:00,2022-04-25 21:00:00+00:00,2,MOMENTUM_BREAKOUT|RELATIVE_STRENGTH_ROTATION,SUPPRESSED_BY_CONTROL_ADMISSION,False,LOCKED,True
C2,ROBUSTNESS_2022,BTC-USDT,2022-04-25 21:00:00+00:00,2022-04-25 22:00:00+00:00,1,RELATIVE_STRENGTH_ROTATION,SUPPRESSED_BY_CONTROL_ADMISSION,False,LOCKED,True
C2,ROBUSTNESS_2022,ETH-USDT,2022-04-25 23:00:00+00:00,2022-04-26 00:00:00+00:00,2,RELATIVE_STRENGTH_ROTATION,SUPPRESSED_BY_CONTROL_ADMISSION,False,LOCKED,True
C2,ROBUSTNESS_2022,BTC-USDT,2022-04-26 00:00:00+00:00,2022-04-26 01:00:00+00:00,1,RELATIVE_STRENGTH_ROTATION,SUPPRESSED_BY_CONTROL_ADMISSION,False,LOCKED,True
C2,ROBUSTNESS_2022,JASMY-USDT,2022-04-26 01:00:00+00:00,2022-04-26 02:00:00+00:00,7,RELATIVE_STRENGTH_ROTATION,SUPPRESSED_BY_CONTROL_ADMISSION,False,LOCKED,True
C2,ROBUSTNESS_2022,BTC-USDT,2022-04-26 02:00:00+00:00,2022-04-26 03:00:00+00:00,1,RELATIVE_STRENGTH_ROTATION,SUPPRESSED_BY_CONTROL_ADMISSION,False,LOCKED,True
C2,ROBUSTNESS_2022,JASMY-USDT,2022-04-26 03:00:00+00:00,2022-04-26 04:00:00+00:00,7,RELATIVE_STRENGTH_ROTATION,SUPPRESSED_BY_CONTROL_ADMISSION,False,LOCKED,True
C2,ROBUSTNESS_2022,BTC-USDT,2022-04-26 05:00:00+00:00,2022-04-26 06:00:00+00:00,1,RELATIVE_STRENGTH_ROTATION,SUPPRESSED_BY_CONTROL_ADMISSION,False,LOCKED,True
C2,ROBUSTNESS_2022,JASMY-USDT,2022-04-26 06:00:00+00:00,2022-04-26 07:00:00+00:00,7,RELATIVE_STRENGTH_ROTATION,SUPPRESSED_BY_CONTROL_ADMISSION,False,LOCKED,True
C2,ROBUSTNESS_2022,BTC-USDT,2022-04-26 07:00:00+00:00,2022-04-26 08:00:00+00:00,1,RELATIVE_STRENGTH_ROTATION,SUPPRESSED_BY_CONTROL_ADMISSION,False,LOCKED,True
C2,ROBUSTNESS_2022,SOL-USDT,2022-04-28 01:00:00+00:00,2022-04-28 02:00:00+00:00,3,RELATIVE_STRENGTH_ROTATION,SUPPRESSED_BY_CONTROL_ADMISSION,False,LOCKED,True
C2,ROBUSTNESS_2022,BTC-USDT,2022-04-28 13:00:00+00:00,2022-04-28 14:00:00+00:00,1,RELATIVE_STRENGTH_ROTATION,SUPPRESSED_BY_CONTROL_ADMISSION,False,LOCKED,True
C2,ROBUSTNESS_2022,XRP-USDT,2022-05-03 01:00:00+00:00,2022-05-03 02:00:00+00:00,4,RELATIVE_STRENGTH_ROTATION,SUPPRESSED_BY_CONTROL_ADMISSION,False,LOCKED,True
C2,ROBUSTNESS_2022,ETH-USDT,2022-05-03 03:00:00+00:00,2022-05-03 04:00:00+00:00,2,RELATIVE_STRENGTH_ROTATION,SUPPRESSED_BY_CONTROL_ADMISSION,False,LOCKED,True
C2,ROBUSTNESS_2022,JASMY-USDT,2022-05-03 08:00:00+00:00,2022-05-03 09:00:00+00:00,6,RELATIVE_STRENGTH_ROTATION,SUPPRESSED_BY_CONTROL_ADMISSION,False,LOCKED,True
C2,ROBUSTNESS_2022,ETH-USDT,2022-05-03 10:00:00+00:00,2022-05-03 11:00:00+00:00,2,RELATIVE_STRENGTH_ROTATION,SUPPRESSED_BY_CONTROL_ADMISSION,False,LOCKED,True
C2,ROBUSTNESS_2022,JASMY-USDT,2022-05-03 14:00:00+00:00,2022-05-03 15:00:00+00:00,6,RELATIVE_STRENGTH_ROTATION,SUPPRESSED_BY_CONTROL_ADMISSION,False,LOCKED,True
C2,ROBUSTNESS_2022,AVAX-USDT,2022-05-03 22:00:00+00:00,2022-05-03 23:00:00+00:00,8,RELATIVE_STRENGTH_ROTATION,SUPPRESSED_BY_CONTROL_ADMISSION,False,LOCKED,True
C2,ROBUSTNESS_2022,XRP-USDT,2022-05-04 02:00:00+00:00,2022-05-04 03:00:00+00:00,4,RELATIVE_STRENGTH_ROTATION,SUPPRESSED_BY_CONTROL_ADMISSION,False,LOCKED,True
C2,ROBUSTNESS_2022,JASMY-USDT,2022-05-04 08:00:00+00:00,2022-05-04 09:00:00+00:00,6,MOMENTUM_BREAKOUT,SUPPRESSED_BY_CONTROL_ADMISSION,False,LOCKED,True
C2,ROBUSTNESS_2022,AVAX-USDT,2022-05-04 12:00:00+00:00,2022-05-04 13:00:00+00:00,8,RELATIVE_STRENGTH_ROTATION,SUPPRESSED_BY_CONTROL_ADMISSION,False,LOCKED,True
C2,ROBUSTNESS_2022,XRP-USDT,2022-05-04 16:00:00+00:00,2022-05-04 17:00:00+00:00,4,RELATIVE_STRENGTH_ROTATION,SUPPRESSED_BY_CONTROL_ADMISSION,False,LOCKED,True
C2,ROBUSTNESS_2022,BTC-USDT,2022-05-04 17:00:00+00:00,2022-05-04 18:00:00+00:00,1,MOMENTUM_BREAKOUT,SUPPRESSED_BY_CONTROL_ADMISSION,False,LOCKED,True
C2,ROBUSTNESS_2022,AVAX-USDT,2022-05-04 18:00:00+00:00,2022-05-04 19:00:00+00:00,8,RELATIVE_STRENGTH_ROTATION,SUPPRESSED_BY_CONTROL_ADMISSION,False,LOCKED,True
C2,ROBUSTNESS_2022,BTC-USDT,2022-05-04 19:00:00+00:00,2022-05-04 20:00:00+00:00,1,MOMENTUM_BREAKOUT,SUPPRESSED_BY_CONTROL_ADMISSION,False,LOCKED,True
C2,ROBUSTNESS_2022,ETH-USDT,2022-05-04 19:00:00+00:00,2022-05-04 20:00:00+00:00,2,MOMENTUM_BREAKOUT,SUPPRESSED_BY_CONTROL_ADMISSION,False,LOCKED,True
C2,ROBUSTNESS_2022,XRP-USDT,2022-05-04 19:00:00+00:00,2022-05-04 20:00:00+00:00,4,MOMENTUM_BREAKOUT,SUPPRESSED_BY_CONTROL_ADMISSION,False,LOCKED,True
C2,ROBUSTNESS_2022,AVAX-USDT,2022-05-04 19:00:00+00:00,2022-05-04 20:00:00+00:00,8,MOMENTUM_BREAKOUT,SUPPRESSED_BY_CONTROL_ADMISSION,False,LOCKED,True
C2,ROBUSTNESS_2022,SOL-USDT,2022-05-04 20:00:00+00:00,2022-05-04 21:00:00+00:00,5,MOMENTUM_BREAKOUT,SUPPRESSED_BY_CONTROL_ADMISSION,False,LOCKED,True
C2,ROBUSTNESS_2022,SOL-USDT,2022-05-05 00:00:00+00:00,2022-05-05 01:00:00+00:00,5,MOMENTUM_BREAKOUT,SUPPRESSED_BY_CONTROL_ADMISSION,False,LOCKED,True
C2,ROBUSTNESS_2022,JASMY-USDT,2022-05-05 00:00:00+00:00,2022-05-05 01:00:00+00:00,6,MOMENTUM_BREAKOUT,SUPPRESSED_BY_CONTROL_ADMISSION,False,LOCKED,True
C2,ROBUSTNESS_2022,AVAX-USDT,2022-05-05 03:00:00+00:00,2022-05-05 04:00:00+00:00,8,MOMENTUM_BREAKOUT,SUPPRESSED_BY_CONTROL_ADMISSION,False,LOCKED,True
C2,ROBUSTNESS_2022,JASMY-USDT,2022-05-05 05:00:00+00:00,2022-05-05 06:00:00+00:00,6,MOMENTUM_BREAKOUT,SUPPRESSED_BY_CONTROL_ADMISSION,False,LOCKED,True
C2,ROBUSTNESS_2022,AVAX-USDT,2022-05-14 13:00:00+00:00,2022-05-14 14:00:00+00:00,8,RELATIVE_STRENGTH_ROTATION,SUPPRESSED_BY_CONTROL_ADMISSION,False,LOCKED,True
C2,ROBUSTNESS_2022,AVAX-USDT,2022-05-14 18:00:00+00:00,2022-05-14 19:00:00+00:00,8,RELATIVE_STRENGTH_ROTATION,SUPPRESSED_BY_CONTROL_ADMISSION,False,LOCKED,True
C2,ROBUSTNESS_2022,SOL-USDT,2022-05-14 20:00:00+00:00,2022-05-14 21:00:00+00:00,5,RELATIVE_STRENGTH_ROTATION,SUPPRESSED_BY_CONTROL_ADMISSION,False,LOCKED,True
C2,ROBUSTNESS_2022,AVAX-USDT,2022-05-14 22:00:00+00:00,2022-05-14 23:00:00+00:00,8,RELATIVE_STRENGTH_ROTATION,SUPPRESSED_BY_CONTROL_ADMISSION,False,LOCKED,True
C2,ROBUSTNESS_2022,JASMY-USDT,2022-05-15 02:00:00+00:00,2022-05-15 03:00:00+00:00,6,RELATIVE_STRENGTH_ROTATION,SUPPRESSED_BY_CONTROL_ADMISSION,False,LOCKED,True
C2,ROBUSTNESS_2022,AVAX-USDT,2022-05-15 03:00:00+00:00,2022-05-15 04:00:00+00:00,8,RELATIVE_STRENGTH_ROTATION,SUPPRESSED_BY_CONTROL_ADMISSION,False,LOCKED,True
C2,ROBUSTNESS_2022,SOL-USDT,2022-05-15 10:00:00+00:00,2022-05-15 11:00:00+00:00,5,RELATIVE_STRENGTH_ROTATION,SUPPRESSED_BY_CONTROL_ADMISSION,False,LOCKED,True
C2,ROBUSTNESS_2022,AVAX-USDT,2022-05-15 11:00:00+00:00,2022-05-15 12:00:00+00:00,8,RELATIVE_STRENGTH_ROTATION,SUPPRESSED_BY_CONTROL_ADMISSION,False,LOCKED,True
C2,ROBUSTNESS_2022,SOL-USDT,2022-05-15 13:00:00+00:00,2022-05-15 14:00:00+00:00,5,RELATIVE_STRENGTH_ROTATION,SUPPRESSED_BY_CONTROL_ADMISSION,False,LOCKED,True
C2,ROBUSTNESS_2022,SOL-USDT,2022-05-15 21:00:00+00:00,2022-05-15 22:00:00+00:00,5,MOMENTUM_BREAKOUT,SUPPRESSED_BY_CONTROL_ADMISSION,False,LOCKED,True
C2,ROBUSTNESS_2022,SOL-USDT,2022-05-16 00:00:00+00:00,2022-05-16 01:00:00+00:00,5,MOMENTUM_BREAKOUT,SUPPRESSED_BY_CONTROL_ADMISSION,False,LOCKED,True
C2,ROBUSTNESS_2022,JASMY-USDT,2022-05-16 06:00:00+00:00,2022-05-16 07:00:00+00:00,7,MOMENTUM_BREAKOUT,SUPPRESSED_BY_CONTROL_ADMISSION,False,LOCKED,True
C2,ROBUSTNESS_2022,JASMY-USDT,2022-05-16 07:00:00+00:00,2022-05-16 08:00:00+00:00,7,RELATIVE_STRENGTH_ROTATION,SUPPRESSED_BY_CONTROL_ADMISSION,False,LOCKED,True
C2,ROBUSTNESS_2022,JASMY-USDT,2022-05-16 18:00:00+00:00,2022-05-16 19:00:00+00:00,7,MOMENTUM_BREAKOUT,SUPPRESSED_BY_CONTROL_ADMISSION,False,LOCKED,True
C2,ROBUSTNESS_2022,JASMY-USDT,2022-05-16 21:00:00+00:00,2022-05-16 22:00:00+00:00,7,MOMENTUM_BREAKOUT,SUPPRESSED_BY_CONTROL_ADMISSION,False,LOCKED,True
C2,ROBUSTNESS_2022,JASMY-USDT,2022-05-21 17:00:00+00:00,2022-05-21 18:00:00+00:00,7,RELATIVE_STRENGTH_ROTATION,SUPPRESSED_BY_CONTROL_ADMISSION,False,LOCKED,True
C2,ROBUSTNESS_2022,AVAX-USDT,2022-05-22 15:00:00+00:00,2022-05-22 16:00:00+00:00,8,MOMENTUM_BREAKOUT|RELATIVE_STRENGTH_ROTATION,SUPPRESSED_BY_CONTROL_ADMISSION,False,LOCKED,True
C2,ROBUSTNESS_2022,NEAR-USDT,2022-05-23 02:00:00+00:00,2022-05-23 03:00:00+00:00,5,RELATIVE_STRENGTH_ROTATION,SUPPRESSED_BY_CONTROL_ADMISSION,False,LOCKED,True
C2,ROBUSTNESS_2022,AVAX-USDT,2022-05-23 03:00:00+00:00,2022-05-23 04:00:00+00:00,7,RELATIVE_STRENGTH_ROTATION,SUPPRESSED_BY_CONTROL_ADMISSION,False,LOCKED,True
C2,ROBUSTNESS_2022,NEAR-USDT,2022-05-23 06:00:00+00:00,2022-05-23 07:00:00+00:00,5,RELATIVE_STRENGTH_ROTATION,SUPPRESSED_BY_CONTROL_ADMISSION,False,LOCKED,True
C2,ROBUSTNESS_2022,AVAX-USDT,2022-05-23 07:00:00+00:00,2022-05-23 08:00:00+00:00,7,RELATIVE_STRENGTH_ROTATION,SUPPRESSED_BY_CONTROL_ADMISSION,False,LOCKED,True
C2,ROBUSTNESS_2022,ETH-USDT,2022-05-23 08:00:00+00:00,2022-05-23 09:00:00+00:00,2,MOMENTUM_BREAKOUT,SUPPRESSED_BY_CONTROL_ADMISSION,False,LOCKED,True
C2,ROBUSTNESS_2022,NEAR-USDT,2022-05-23 08:00:00+00:00,2022-05-23 09:00:00+00:00,5,RELATIVE_STRENGTH_ROTATION,SUPPRESSED_BY_CONTROL_ADMISSION,False,LOCKED,True
C2,ROBUSTNESS_2022,AVAX-USDT,2022-05-23 17:00:00+00:00,2022-05-23 18:00:00+00:00,7,RELATIVE_STRENGTH_ROTATION,SUPPRESSED_BY_CONTROL_ADMISSION,False,LOCKED,True
C2,ROBUSTNESS_2022,NEAR-USDT,2022-05-23 20:00:00+00:00,2022-05-23 21:00:00+00:00,5,RELATIVE_STRENGTH_ROTATION,SUPPRESSED_BY_CONTROL_ADMISSION,False,LOCKED,True
C2,ROBUSTNESS_2022,AVAX-USDT,2022-05-23 21:00:00+00:00,2022-05-23 22:00:00+00:00,7,RELATIVE_STRENGTH_ROTATION,SUPPRESSED_BY_CONTROL_ADMISSION,False,LOCKED,True
C2,ROBUSTNESS_2022,NEAR-USDT,2022-05-23 22:00:00+00:00,2022-05-23 23:00:00+00:00,5,RELATIVE_STRENGTH_ROTATION,SUPPRESSED_BY_CONTROL_ADMISSION,False,LOCKED,True
C2,ROBUSTNESS_2022,ETH-USDT,2022-05-24 11:00:00+00:00,2022-05-24 12:00:00+00:00,2,RELATIVE_STRENGTH_ROTATION,SUPPRESSED_BY_CONTROL_ADMISSION,False,LOCKED,True
C2,ROBUSTNESS_2022,SOL-USDT,2022-05-24 12:00:00+00:00,2022-05-24 13:00:00+00:00,4,RELATIVE_STRENGTH_ROTATION,SUPPRESSED_BY_CONTROL_ADMISSION,False,LOCKED,True
C2,ROBUSTNESS_2022,ETH-USDT,2022-05-24 22:00:00+00:00,2022-05-24 23:00:00+00:00,2,RELATIVE_STRENGTH_ROTATION,SUPPRESSED_BY_CONTROL_ADMISSION,False,LOCKED,True
C2,ROBUSTNESS_2022,BTC-USDT,2022-05-24 23:00:00+00:00,2022-05-25 00:00:00+00:00,1,RELATIVE_STRENGTH_ROTATION,SUPPRESSED_BY_CONTROL_ADMISSION,False,LOCKED,True
C2,ROBUSTNESS_2022,AVAX-USDT,2022-05-29 09:00:00+00:00,2022-05-29 10:00:00+00:00,7,RELATIVE_STRENGTH_ROTATION,SUPPRESSED_BY_CONTROL_ADMISSION,False,LOCKED,True
C2,ROBUSTNESS_2022,AVAX-USDT,2022-05-29 12:00:00+00:00,2022-05-29 13:00:00+00:00,7,MOMENTUM_BREAKOUT,SUPPRESSED_BY_CONTROL_ADMISSION,False,LOCKED,True
C2,ROBUSTNESS_2022,BTC-USDT,2022-05-30 02:00:00+00:00,2022-05-30 03:00:00+00:00,1,MOMENTUM_BREAKOUT,SUPPRESSED_BY_CONTROL_ADMISSION,False,LOCKED,True
C2,ROBUSTNESS_2022,ETH-USDT,2022-05-30 02:00:00+00:00,2022-05-30 03:00:00+00:00,2,MOMENTUM_BREAKOUT,SUPPRESSED_BY_CONTROL_ADMISSION,False,LOCKED,True
C2,ROBUSTNESS_2022,SOL-USDT,2022-05-30 02:00:00+00:00,2022-05-30 03:00:00+00:00,4,MOMENTUM_BREAKOUT,SUPPRESSED_BY_CONTROL_ADMISSION,False,LOCKED,True
C2,ROBUSTNESS_2022,NEAR-USDT,2022-05-30 02:00:00+00:00,2022-05-30 03:00:00+00:00,7,MOMENTUM_BREAKOUT,SUPPRESSED_BY_CONTROL_ADMISSION,False,LOCKED,True
C2,ROBUSTNESS_2022,AVAX-USDT,2022-05-30 03:00:00+00:00,2022-05-30 04:00:00+00:00,5,MOMENTUM_BREAKOUT,SUPPRESSED_BY_CONTROL_ADMISSION,False,LOCKED,True
C2,ROBUSTNESS_2022,NEAR-USDT,2022-05-30 05:00:00+00:00,2022-05-30 06:00:00+00:00,7,MOMENTUM_BREAKOUT,SUPPRESSED_BY_CONTROL_ADMISSION,False,LOCKED,True
C2,ROBUSTNESS_2022,BTC-USDT,2022-05-30 06:00:00+00:00,2022-05-30 07:00:00+00:00,1,MOMENTUM_BREAKOUT,SUPPRESSED_BY_CONTROL_ADMISSION,False,LOCKED,True
C2,ROBUSTNESS_2022,ETH-USDT,2022-05-30 06:00:00+00:00,2022-05-30 07:00:00+00:00,2,MOMENTUM_BREAKOUT,SUPPRESSED_BY_CONTROL_ADMISSION,False,LOCKED,True
C2,ROBUSTNESS_2022,XRP-USDT,2022-05-30 07:00:00+00:00,2022-05-30 08:00:00+00:00,3,MOMENTUM_BREAKOUT,SUPPRESSED_BY_CONTROL_ADMISSION,False,LOCKED,True
C2,ROBUSTNESS_2022,AVAX-USDT,2022-05-30 07:00:00+00:00,2022-05-30 08:00:00+00:00,5,MOMENTUM_BREAKOUT,SUPPRESSED_BY_CONTROL_ADMISSION,False,LOCKED,True
C2,ROBUSTNESS_2022,BTC-USDT,2022-05-30 21:00:00+00:00,2022-05-30 22:00:00+00:00,1,MOMENTUM_BREAKOUT,SUPPRESSED_BY_CONTROL_ADMISSION,False,LOCKED,True
C2,ROBUSTNESS_2022,ETH-USDT,2022-05-30 21:00:00+00:00,2022-05-30 22:00:00+00:00,2,MOMENTUM_BREAKOUT,SUPPRESSED_BY_CONTROL_ADMISSION,False,LOCKED,True
C2,ROBUSTNESS_2022,XRP-USDT,2022-05-30 21:00:00+00:00,2022-05-30 22:00:00+00:00,3,MOMENTUM_BREAKOUT,SUPPRESSED_BY_CONTROL_ADMISSION,False,LOCKED,True
C2,ROBUSTNESS_2022,SOL-USDT,2022-05-30 22:00:00+00:00,2022-05-30 23:00:00+00:00,4,MOMENTUM_BREAKOUT,SUPPRESSED_BY_CONTROL_ADMISSION,False,LOCKED,True
C2,ROBUSTNESS_2022,XRP-USDT,2022-05-31 00:00:00+00:00,2022-05-31 01:00:00+00:00,3,MOMENTUM_BREAKOUT,SUPPRESSED_BY_CONTROL_ADMISSION,False,LOCKED,True
C2,ROBUSTNESS_2022,NEAR-USDT,2022-05-31 01:00:00+00:00,2022-05-31 02:00:00+00:00,7,MOMENTUM_BREAKOUT|RELATIVE_STRENGTH_ROTATION,SUPPRESSED_BY_CONTROL_ADMISSION,False,LOCKED,True
C2,ROBUSTNESS_2022,AVAX-USDT,2022-05-31 03:00:00+00:00,2022-05-31 04:00:00+00:00,5,MOMENTUM_BREAKOUT,SUPPRESSED_BY_CONTROL_ADMISSION,False,LOCKED,True
C2,ROBUSTNESS_2022,XRP-USDT,2022-05-31 06:00:00+00:00,2022-05-31 07:00:00+00:00,3,MOMENTUM_BREAKOUT,SUPPRESSED_BY_CONTROL_ADMISSION,False,LOCKED,True
C2,ROBUSTNESS_2022,XRP-USDT,2022-06-02 01:00:00+00:00,2022-06-02 02:00:00+00:00,3,RELATIVE_STRENGTH_ROTATION,SUPPRESSED_BY_CONTROL_ADMISSION,False,LOCKED,True
C2,ROBUSTNESS_2022,AVAX-USDT,2022-06-04 22:00:00+00:00,2022-06-04 23:00:00+00:00,5,RELATIVE_STRENGTH_ROTATION,SUPPRESSED_BY_CONTROL_ADMISSION,False,LOCKED,True
C2,ROBUSTNESS_2022,AVAX-USDT,2022-06-06 01:00:00+00:00,2022-06-06 02:00:00+00:00,5,RELATIVE_STRENGTH_ROTATION,SUPPRESSED_BY_CONTROL_ADMISSION,False,LOCKED,True
C2,ROBUSTNESS_2022,BTC-USDT,2022-06-06 02:00:00+00:00,2022-06-06 03:00:00+00:00,1,MOMENTUM_BREAKOUT,SUPPRESSED_BY_CONTROL_ADMISSION,False,LOCKED,True
C2,ROBUSTNESS_2022,ETH-USDT,2022-06-06 02:00:00+00:00,2022-06-06 03:00:00+00:00,2,MOMENTUM_BREAKOUT,SUPPRESSED_BY_CONTROL_ADMISSION,False,LOCKED,True
C2,ROBUSTNESS_2022,AVAX-USDT,2022-06-06 02:00:00+00:00,2022-06-06 03:00:00+00:00,5,MOMENTUM_BREAKOUT,SUPPRESSED_BY_CONTROL_ADMISSION,False,LOCKED,True
C2,ROBUSTNESS_2022,BTC-USDT,2022-06-06 04:00:00+00:00,2022-06-06 05:00:00+00:00,1,MOMENTUM_BREAKOUT,SUPPRESSED_BY_CONTROL_ADMISSION,False,LOCKED,True
C2,ROBUSTNESS_2022,ETH-USDT,2022-06-06 04:00:00+00:00,2022-06-06 05:00:00+00:00,2,MOMENTUM_BREAKOUT,SUPPRESSED_BY_CONTROL_ADMISSION,False,LOCKED,True
