architecture_id,variant_id,symbol,trade_count,net_pnl,return_on_initial_equity,win_rate,profit_factor,average_r,median_r,average_mfe_r,average_mae_r,average_holding_bars
COMPOSITE_ALPHA_V1,TREND_STRONG_BULL_DIAGNOSTIC_BREADTH,NEAR/USDT,23,3978.9973262813614,0.03978997326281362,0.5217391304347826,1.6660884197491121,0.3459997675027271,0.04702345299580135,2.267788332579643,-0.8584521895418347,17.391304347826086
COMPOSITE_ALPHA_V1,TREND_STRONG_BULL_DIAGNOSTIC_BREADTH,SOL/USDT,66,7731.9989473540845,0.07731998947354085,0.4393939393939394,1.3903186672695016,0.23430299840466917,-1.0447947987825068,2.0413232220959983,-0.9769365870240253,15.56060606060606
COMPOSITE_ALPHA_V1,COMPRESSION_STRONG_BULL_STRUCTURE_BREADTH,AVAX/USDT,41,-1294.7318640316673,-0.012947318640316674,0.21951219512195122,0.9244806460149577,-0.06315765190398384,-1.0675556753574362,1.4837511291201995,-1.1016383434319055,11.804878048780488
COMPOSITE_ALPHA_V1,COMPRESSION_STRONG_BULL_STRUCTURE_BREADTH,BTC/USDT,251,14488.236307414467,0.14488236307414468,0.3346613545816733,1.253042771334067,0.11544411400330248,-0.48460441653051956,2.255516451634256,-1.1828608579449889,15.9402390438247
COMPOSITE_ALPHA_V1,COMPRESSION_STRONG_BULL_STRUCTURE_BREADTH,ETH/USDT,215,22282.538852229278,0.22282538852229278,0.44651162790697674,1.4437233395186588,0.20727943118352815,-0.43863345708481616,2.2166895097842394,-0.9747511572905523,16.669767441860465
COMPOSITE_ALPHA_V1,COMPRESSION_STRONG_BULL_STRUCTURE_BREADTH,LINK/USDT,38,3944.286545460228,0.03944286545460228,0.2894736842105263,1.2799993463514794,0.20759402870843302,-1.0738557053750335,2.488952614052407,-1.0735186432912496,13.157894736842104
COMPOSITE_ALPHA_V1,COMPRESSION_STRONG_BULL_STRUCTURE_BREADTH,NEAR/USDT,24,3406.4320671304226,0.03406432067130423,0.5,1.5217071943721079,0.28386933892753524,-0.5066404006794794,2.2111042396025606,-0.8715374069039994,16.0
COMPOSITE_ALPHA_V1,COMPRESSION_STRONG_BULL_STRUCTURE_BREADTH,SOL/USDT,52,1085.9298348380823,0.010859298348380824,0.38461538461538464,1.063891387865132,0.04176653210915701,-1.069155600608866,1.858699829585728,-1.0210509513612482,13.884615384615385
COMPOSITE_ALPHA_V1,DUAL_STRONG_BULL_STRUCTURE_BREADTH,AVAX/USDT,41,-1294.7318640316673,-0.012947318640316674,0.21951219512195122,0.9244806460149577,-0.06315765190398384,-1.0675556753574362,1.4837511291201995,-1.1016383434319055,11.804878048780488
COMPOSITE_ALPHA_V1,DUAL_STRONG_BULL_STRUCTURE_BREADTH,BTC/USDT,253,13444.785496893299,0.134447854968933,0.33201581027667987,1.2341381362184336,0.1062828893035043,-0.48460441653051956,2.2350558073507334,-1.1815434184364206,15.691699604743082
COMPOSITE_ALPHA_V1,DUAL_STRONG_BULL_STRUCTURE_BREADTH,ETH/USDT,219,29654.998256217088,0.29654998256217086,0.4520547945205479,1.585474966246115,0.27082190188326105,-0.4169478975745522,2.296859798246376,-0.9720516861514357,16.995433789954337
COMPOSITE_ALPHA_V1,DUAL_STRONG_BULL_STRUCTURE_BREADTH,LINK/USDT,38,3944.286545460228,0.03944286545460228,0.2894736842105263,1.2799993463514794,0.20759402870843302,-1.0738557053750335,2.488952614052407,-1.0735186432912496,13.157894736842104
COMPOSITE_ALPHA_V1,DUAL_STRONG_BULL_STRUCTURE_BREADTH,NEAR/USDT,24,3406.4320671304226,0.03406432067130423,0.5,1.5217071943721079,0.28386933892753524,-0.5066404006794794,2.2111042396025606,-0.8715374069039994,16.0
COMPOSITE_ALPHA_V1,DUAL_STRONG_BULL_STRUCTURE_BREADTH,SOL/USDT,52,1085.9298348380823,0.010859298348380824,0.38461538461538464,1.063891387865132,0.04176653210915701,-1.069155600608866,1.858699829585728,-1.0210509513612482,13.884615384615385
COMPOSITE_ALPHA_V1,TREND_COOLDOWN_12H,AVAX/USDT,39,1051.1059375329742,0.010511059375329741,0.28205128205128205,1.0703477117930784,0.05390286859143457,-1.0604818949190178,1.650259903538054,-1.0668823585166156,12.717948717948717
COMPOSITE_ALPHA_V1,TREND_COOLDOWN_12H,BTC/USDT,226,13902.1427216767,0.139021427216767,0.36283185840707965,1.2620954054090525,0.12302781169625399,-0.5479192228798664,2.3158876096158494,-1.1865286797894816,16.393805309734514
COMPOSITE_ALPHA_V1,TREND_COOLDOWN_12H,ETH/USDT,207,32933.96608316295,0.3293396608316295,0.5024154589371981,1.6880417862425072,0.318202570851816,0.006514615867552152,2.474670421658608,-1.0037707346522466,17.884057971014492
COMPOSITE_ALPHA_V1,TREND_COOLDOWN_12H,LINK/USDT,41,4501.492894673721,0.04501492894673721,0.2926829268292683,1.2967793187942591,0.2195850192523767,-1.0738262925677016,2.4676298288939957,-1.0591555634048768,14.048780487804878
COMPOSITE_ALPHA_V1,TREND_COOLDOWN_12H,NEAR/USDT,23,3978.9973262813614,0.03978997326281362,0.5217391304347826,1.6660884197491121,0.3459997675027271,0.04702345299580135,2.267788332579643,-0.8584521895418347,17.391304347826086
COMPOSITE_ALPHA_V1,TREND_COOLDOWN_12H,SOL/USDT,54,5900.919084434742,0.05900919084434742,0.42592592592592593,1.3558312891672433,0.21855255868276816,-1.0581782953632066,2.08271912665521,-1.0007518604457175,15.166666666666666
COMPOSITE_ALPHA_V1,CONSENSUS_RISK_075,AVAX/USDT,39,1051.1059375329742,0.010511059375329741,0.28205128205128205,1.0703477117930784,0.05390286859143457,-1.0604818949190178,1.650259903538054,-1.0668823585166156,12.717948717948717
COMPOSITE_ALPHA_V1,CONSENSUS_RISK_075,BTC/USDT,214,15152.365144651161,0.15152365144651161,0.3644859813084112,1.2984905003482925,0.13148381194063105,-0.5325406241575364,2.307123651818332,-1.1988141399188175,16.574766355140188
COMPOSITE_ALPHA_V1,CONSENSUS_RISK_075,ETH/USDT,190,23951.346787578186,0.23951346787578187,0.48947368421052634,1.518120143624933,0.25264163324846217,-0.2123790319311863,2.322137775939009,-0.9598083911511052,17.54736842105263
COMPOSITE_ALPHA_V1,CONSENSUS_RISK_075,LINK/USDT,38,3944.286545460228,0.03944286545460228,0.2894736842105263,1.2799993463514794,0.20759402870843302,-1.0738557053750335,2.488952614052407,-1.0735186432912496,13.157894736842104
COMPOSITE_ALPHA_V1,CONSENSUS_RISK_075,NEAR/USDT,23,3978.9973262813614,0.03978997326281362,0.5217391304347826,1.6660884197491121,0.3459997675027271,0.04702345299580135,2.267788332579643,-0.8584521895418347,17.391304347826086
COMPOSITE_ALPHA_V1,CONSENSUS_RISK_075,SOL/USDT,50,2352.5642969665287,0.02352564296966529,0.4,1.1445572496760128,0.08280341196580418,-1.069155600608866,1.9126105805454465,-1.0054972338508243,13.86
COMPOSITE_ALPHA_V1,STRONG_BULL_RISK_075,AVAX/USDT,39,1576.658906299462,0.01576658906299462,0.28205128205128205,1.0703477117930789,0.053902868591434526,-1.0604818949190178,1.650259903538054,-1.0668823585166156,12.717948717948717
COMPOSITE_ALPHA_V1,STRONG_BULL_RISK_075,BTC/USDT,214,18437.616948988172,0.18437616948988172,0.3644859813084112,1.2573506017118232,0.13148381194063105,-0.5325406241575364,2.307123651818332,-1.1988141399188175,16.574766355140188
COMPOSITE_ALPHA_V1,STRONG_BULL_RISK_075,ETH/USDT,190,33557.255954118744,0.3355725595411874,0.48947368421052634,1.5141857284391165,0.25264163324846217,-0.2123790319311863,2.322137775939009,-0.9598083911511052,17.54736842105263
COMPOSITE_ALPHA_V1,STRONG_BULL_RISK_075,LINK/USDT,38,8077.417032674391,0.0807741703267439,0.2894736842105263,1.4319535318421601,0.207594028708433,-1.0738557053750335,2.488952614052407,-1.0735186432912496,13.157894736842104
COMPOSITE_ALPHA_V1,STRONG_BULL_RISK_075,NEAR/USDT,23,5725.077913011568,0.05725077913011568,0.5217391304347826,1.638922788383693,0.3459997675027271,0.04702345299580135,2.267788332579643,-0.8584521895418347,17.391304347826086
COMPOSITE_ALPHA_V1,STRONG_BULL_RISK_075,SOL/USDT,50,2211.9523362335544,0.022119523362335546,0.4,1.0942494564491358,0.0828034119658042,-1.069155600608866,1.9126105805454465,-1.0054972338508243,13.86
COMPOSITE_ALPHA_V1,STRONG_BULL_RISK_100,AVAX/USDT,39,2102.2118750659483,0.021022118750659482,0.28205128205128205,1.0703477117930784,0.05390286859143457,-1.0604818949190178,1.650259903538054,-1.0668823585166156,12.717948717948717
COMPOSITE_ALPHA_V1,STRONG_BULL_RISK_100,BTC/USDT,214,22806.46602032882,0.2280646602032882,0.3644859813084112,1.242414495153864,0.13148381194063105,-0.5325406241575364,2.307123651818332,-1.1988141399188175,16.574766355140188
COMPOSITE_ALPHA_V1,STRONG_BULL_RISK_100,ETH/USDT,190,43113.55674963359,0.4311355674963359,0.48947368421052634,1.5023255310696833,0.25264163324846217,-0.2123790319311863,2.322137775939009,-0.9598083911511052,17.54736842105263
COMPOSITE_ALPHA_V1,STRONG_BULL_RISK_100,LINK/USDT,38,12210.54751988855,0.12210547519888551,0.2894736842105263,1.5237723087995634,0.20759402870843302,-1.0738557053750335,2.488952614052407,-1.0735186432912496,13.157894736842104
COMPOSITE_ALPHA_V1,STRONG_BULL_RISK_100,NEAR/USDT,23,7471.158499741777,0.07471158499741777,0.5217391304347826,1.6253399727009838,0.3459997675027271,0.04702345299580135,2.267788332579643,-0.8584521895418347,17.391304347826086
COMPOSITE_ALPHA_V1,STRONG_BULL_RISK_100,SOL/USDT,50,2353.8193733220064,0.023538193733220063,0.4,1.0761115664300527,0.08280341196580418,-1.069155600608866,1.9126105805454465,-1.0054972338508243,13.86
COMPOSITE_ALPHA_V1,EVIDENCE_COMPOSITE_EXPANSION,AVAX/USDT,39,1576.658906299462,0.01576658906299462,0.28205128205128205,1.0703477117930789,0.053902868591434526,-1.0604818949190178,1.650259903538054,-1.0668823585166156,12.717948717948717
COMPOSITE_ALPHA_V1,EVIDENCE_COMPOSITE_EXPANSION,BTC/USDT,230,20618.58135991694,0.2061858135991694,0.3652173913043478,1.2662579981383513,0.12228478461407477,-0.5404624111778256,2.3245132562692152,-1.1765525316822822,16.291304347826088
COMPOSITE_ALPHA_V1,EVIDENCE_COMPOSITE_EXPANSION,ETH/USDT,209,46571.106448319835,0.4657110644831984,0.5023923444976076,1.6615019852220516,0.31101084652338457,0.0013177551447222271,2.4595247482049616,-1.0060024590282883,17.913875598086126
COMPOSITE_ALPHA_V1,EVIDENCE_COMPOSITE_EXPANSION,LINK/USDT,41,9186.928703632551,0.09186928703632552,0.2926829268292683,1.4582558780133201,0.2195850192523768,-1.0738262925677016,2.4676298288939957,-1.0591555634048768,14.048780487804878
COMPOSITE_ALPHA_V1,EVIDENCE_COMPOSITE_EXPANSION,NEAR/USDT,23,5725.077913011568,0.05725077913011568,0.5217391304347826,1.638922788383693,0.3459997675027271,0.04702345299580135,2.267788332579643,-0.8584521895418347,17.391304347826086
COMPOSITE_ALPHA_V1,EVIDENCE_COMPOSITE_EXPANSION,SOL/USDT,54,7958.20301416801,0.0795820301416801,0.42592592592592593,1.327150401735585,0.2185525586827682,-1.0581782953632066,2.08271912665521,-1.0007518604457175,15.166666666666666
