announcement_id,published_at,title,description,category,url,explicit_pairs,spot_explicit_pairs,candidate_symbols,non_spot,parsing_confidence,request_id
8070,2021-06-08T08:40:06+00:00,GAMEE (GMEE) Gets Listed on KuCoin!,GAMEE (GMEE) Gets Listed on KuCoin!,new-listings,https://www.kucoin.com/announcement/en-gmee-gets-listed-on-kucoin?lang=en_US,,,GMEE,False,MEDIUM_SYMBOL,announcement_new-listings_2021-04-01_2021-07-01_p1
8017,2021-06-07T10:00:12+00:00,Dora Factory (DORA) Gets Listed on KuCoin!,Dora Factory (DORA) Gets Listed on KuCoin!,new-listings,https://www.kucoin.com/announcement/en-dora-factory-dora-gets-listed-on-kucoin?lang=en_US,,,DORA,False,MEDIUM_SYMBOL,announcement_new-listings_2021-04-01_2021-07-01_p1
8039,2021-06-07T10:00:05+00:00,Roseon Finance (ROSN) Gets Listed on KuCoin!,Roseon Finance (ROSN) Gets Listed on KuCoin!,new-listings,https://www.kucoin.com/announcement/en-roseon-finance-rosn-gets-listed-on-kucoin?lang=en_US,,,ROSN,False,MEDIUM_SYMBOL,announcement_new-listings_2021-04-01_2021-07-01_p1
8006,2021-06-07T09:46:30+00:00,Unizen (ZCX) Gets Listed on KuCoin!,Unizen (ZCX) Gets Listed on KuCoin!,new-listings,https://www.kucoin.com/announcement/en-ucx-gets-listed-on-kucoin?lang=en_US,,,ZCX,False,MEDIUM_SYMBOL,announcement_new-listings_2021-04-01_2021-07-01_p1
7933,2021-06-03T10:00:26+00:00,Keystone of Opportunity & Knowledge (KOK) Gets Listed on KuCoin!,Keystone of Opportunity & Knowledge (KOK) Gets Listed on KuCoin!,new-listings,https://www.kucoin.com/announcement/en-kok-gets-listed-on-kucoin?lang=en_US,,,KOK,False,MEDIUM_SYMBOL,announcement_new-listings_2021-04-01_2021-07-01_p1
7960,2021-06-03T10:00:15+00:00,Etho Protocol (ETHO) Gets Listed on KuCoin!,Etho Protocol (ETHO) Gets Listed on KuCoin!,new-listings,https://www.kucoin.com/announcement/en-etho-protocol-etho-gets-listed-on-kucoin?lang=en_US,,,ETHO,False,MEDIUM_SYMBOL,announcement_new-listings_2021-04-01_2021-07-01_p1
7965,2021-06-03T10:00:07+00:00,Polkastarter (POLS) Gets Listed on KuCoin!,Polkastarter (POLS) Gets Listed on KuCoin!,new-listings,https://www.kucoin.com/announcement/en-polkastarter-pols-gets-listed-on-kucoin?lang=en_US,,,POLS,False,MEDIUM_SYMBOL,announcement_new-listings_2021-04-01_2021-07-01_p1
7949,2021-06-03T09:00:10+00:00,ABBC Coin (ABBC) Gets Listed on KuCoin!,ABBC Coin (ABBC) Gets Listed on KuCoin!,new-listings,https://www.kucoin.com/announcement/en-abbc-gets-listed-on-kucoin?lang=en_US,,,ABBC,False,MEDIUM_SYMBOL,announcement_new-listings_2021-04-01_2021-07-01_p1
7874,2021-06-02T10:00:12+00:00,Lossless (LSS) Gets Listed on KuCoin! World Premiere!,Lossless (LSS) Gets Listed on KuCoin! World Premiere!,new-listings,https://www.kucoin.com/announcement/en-lss-gets-listed-on-kucoin-world-premiere?lang=en_US,,,LSS,False,MEDIUM_SYMBOL,announcement_new-listings_2021-04-01_2021-07-01_p1
7931,2021-06-02T10:00:05+00:00,Launchpool (LPOOL) Gets Listed on KuCoin!,Launchpool (LPOOL) Gets Listed on KuCoin!,new-listings,https://www.kucoin.com/announcement/en-lpool-gets-listed-on-kucoin?lang=en_US,,,LPOOL,False,MEDIUM_SYMBOL,announcement_new-listings_2021-04-01_2021-07-01_p1
7935,2021-06-01T10:00:27+00:00,Jupiter (JUP) Gets Listed on KuCoin!,Jupiter (JUP) Gets Listed on KuCoin!,new-listings,https://www.kucoin.com/announcement/en-jupiter-jup-gets-listed-on-kucoin?lang=en_US,,,JUP,False,MEDIUM_SYMBOL,announcement_new-listings_2021-04-01_2021-07-01_p1
7872,2021-05-28T10:53:39+00:00,VIMworld (VEED) Gets Listed on KuCoin! World Premiere!,VIMworld (VEED) Gets Listed on KuCoin! World Premiere!,new-listings,https://www.kucoin.com/announcement/en-vimworld-gets-listed-on-kucoin-world-premiere?lang=en_US,,,VEED,False,MEDIUM_SYMBOL,announcement_new-listings_2021-04-01_2021-07-01_p1
7670,2021-05-28T10:00:03+00:00,Divi (DIVI) Gets Listed on KuCoin!,Divi (DIVI) Gets Listed on KuCoin!,new-listings,https://www.kucoin.com/announcement/en-divi-gets-listed-on-kucoin?lang=en_US,,,DIVI,False,MEDIUM_SYMBOL,announcement_new-listings_2021-04-01_2021-07-01_p1
7840,2021-05-27T10:01:20+00:00,Apollo Currency (APL) Gets Listed on KuCoin!,Apollo Currency (APL) Gets Listed on KuCoin!,new-listings,https://www.kucoin.com/announcement/en-apollo-currency-apl-gets-listed-on-kucoin?lang=en_US,,,APL,False,MEDIUM_SYMBOL,announcement_new-listings_2021-04-01_2021-07-01_p1
7847,2021-05-27T09:00:32+00:00,Dogelon Mars (ELON) Gets Listed on KuCoin!,Dogelon Mars (ELON) Gets Listed on KuCoin!,new-listings,https://www.kucoin.com/announcement/en-dogelon-mars-elon-gets-listed-on-kucoin?lang=en_US,,,ELON,False,MEDIUM_SYMBOL,announcement_new-listings_2021-04-01_2021-07-01_p1
7802,2021-05-27T08:48:38+00:00,KuCoin Leveraged Tokens (ETF) Market Adds BCH3L/3S and EOS3L/3S,KuCoin Leveraged Tokens (ETF) Market Adds BCH3L/3S and EOS3L/3S,new-listings,https://www.kucoin.com/announcement/en-leveragedtokens-market-adds-bch3l3seos3l3s?lang=en_US,,,ETF,True,MEDIUM_SYMBOL,announcement_new-listings_2021-04-01_2021-07-01_p1
7828,2021-05-26T12:32:23+00:00,Prometeus (PROM) Gets Listed on KuCoin!,Prometeus (PROM) Gets Listed on KuCoin!,new-listings,https://www.kucoin.com/announcement/en-prom-gets-listed-on-kucoin?lang=en_US,,,PROM,False,MEDIUM_SYMBOL,announcement_new-listings_2021-04-01_2021-07-01_p1
7820,2021-05-26T10:00:14+00:00,UnoRe (UNO) Gets Listed on KuCoin!,UnoRe (UNO) Gets Listed on KuCoin!,new-listings,https://www.kucoin.com/announcement/en-unore-uno-gets-listed-on-kucoin?lang=en_US,,,UNO,False,MEDIUM_SYMBOL,announcement_new-listings_2021-04-01_2021-07-01_p1
7818,2021-05-26T10:00:05+00:00,Glitch (GLCH) Gets Listed on KuCoin!,Glitch (GLCH) Gets Listed on KuCoin!,new-listings,https://www.kucoin.com/announcement/en-glitch-glch-gets-listed-on-kucoin?lang=en_US,,,GLCH,False,MEDIUM_SYMBOL,announcement_new-listings_2021-04-01_2021-07-01_p1
7790,2021-05-26T09:21:46+00:00,XCAD NETWORK (XCAD) Gets Listed on KuCoin! World Premiere!,XCAD NETWORK (XCAD) Gets Listed on KuCoin! World Premiere!,new-listings,https://www.kucoin.com/announcement/en-xcad-gets-listed-on-kucoin-world-premiere?lang=en_US,,,XCAD,False,MEDIUM_SYMBOL,announcement_new-listings_2021-04-01_2021-07-01_p1
7794,2021-05-26T09:00:04+00:00,AllianceBlock (ALBT) Gets Listed on KuCoin!,AllianceBlock (ALBT) Gets Listed on KuCoin!,new-listings,https://www.kucoin.com/announcement/en-albt-gets-listed-on-kucoin?lang=en_US,,,ALBT,False,MEDIUM_SYMBOL,announcement_new-listings_2021-04-01_2021-07-01_p1
7792,2021-05-25T10:02:39+00:00,FEAR (FEAR) Gets Listed on KuCoin! World Premiere!,FEAR (FEAR) Gets Listed on KuCoin! World Premiere!,new-listings,https://www.kucoin.com/announcement/en-fear-fear-gets-listed-on-kucoin-world-premiere?lang=en_US,,,FEAR,False,MEDIUM_SYMBOL,announcement_new-listings_2021-04-01_2021-07-01_p1
7765,2021-05-25T10:00:14+00:00,Vulcan Forged PYR (PYR) Gets Listed on KuCoin!,Vulcan Forged PYR (PYR) Gets Listed on KuCoin!,new-listings,https://www.kucoin.com/announcement/en-pyr-gets-listed-on-kucoin?lang=en_US,,,PYR,False,MEDIUM_SYMBOL,announcement_new-listings_2021-04-01_2021-07-01_p1
7782,2021-05-25T04:01:16+00:00,PARSIQ (PRQ) Gets Listed on KuCoin!,PARSIQ (PRQ) Gets Listed on KuCoin!,new-listings,https://www.kucoin.com/announcement/en-parsiq-gets-listed-on-kucoin?lang=en_US,,,PRQ,False,MEDIUM_SYMBOL,announcement_new-listings_2021-04-01_2021-07-01_p1
7763,2021-05-24T10:00:07+00:00,Konomi Network (KONO) Gets Listed on KuCoin!,Konomi Network (KONO) Gets Listed on KuCoin!,new-listings,https://www.kucoin.com/announcement/en-kono-gets-listed-on-kucoin?lang=en_US,,,KONO,False,MEDIUM_SYMBOL,announcement_new-listings_2021-04-01_2021-07-01_p1
7772,2021-05-24T09:58:59+00:00,MahaDAO (MAHA) Gets Listed on KuCoin!,MahaDAO (MAHA) Gets Listed on KuCoin!,new-listings,https://www.kucoin.com/announcement/en-mahadao-gets-listed-on-kucoin?lang=en_US,,,MAHA,False,MEDIUM_SYMBOL,announcement_new-listings_2021-04-01_2021-07-01_p1
7688,2021-05-20T10:00:27+00:00,Hyve (HYVE) Gets Listed on KuCoin!,Hyve (HYVE) Gets Listed on KuCoin!,new-listings,https://www.kucoin.com/announcement/en-hyve-gets-listed-on-kucoin?lang=en_US,,,HYVE,False,MEDIUM_SYMBOL,announcement_new-listings_2021-04-01_2021-07-01_p2
7635,2021-05-20T09:59:58+00:00,dAppstore (DAPPX) Gets Listed on KuCoin! World Premiere!,dAppstore (DAPPX) Gets Listed on KuCoin! World Premiere!,new-listings,https://www.kucoin.com/announcement/en-dappx-gets-listed-on-kucoin-world-premiere?lang=en_US,,,DAPPX,False,MEDIUM_SYMBOL,announcement_new-listings_2021-04-01_2021-07-01_p2
7678,2021-05-20T08:04:24+00:00,DeFi Pulse Index (DPI) Gets Listed on KuCoin! World Premiere!,DeFi Pulse Index (DPI) Gets Listed on KuCoin! World Premiere!,new-listings,https://www.kucoin.com/announcement/en-dpi-gets-listed-on-kucoin-world-premiere?lang=en_US,,,DPI,False,MEDIUM_SYMBOL,announcement_new-listings_2021-04-01_2021-07-01_p2
7668,2021-05-20T05:15:05+00:00,Hot Cross (HOTCROSS) Gets Listed on KuCoin! World Premiere!,Hot Cross (HOTCROSS) Gets Listed on KuCoin! World Premiere!,new-listings,https://www.kucoin.com/announcement/en-hotcross-gets-listed-on-kucoin-world-premiere?lang=en_US,,,HOTCROSS,False,MEDIUM_SYMBOL,announcement_new-listings_2021-04-01_2021-07-01_p2
7651,2021-05-19T10:00:17+00:00,unFederalReserve (eRSDL) Gets Listed on KuCoin!,unFederalReserve (eRSDL) Gets Listed on KuCoin!,new-listings,https://www.kucoin.com/announcement/en-unfederalreserve-ersdl-gets-listed-on-kucoin?lang=en_US,,,ERSDL,False,MEDIUM_SYMBOL,announcement_new-listings_2021-04-01_2021-07-01_p2
7630,2021-05-18T10:00:06+00:00,MXC (MXC) Gets Listed on KuCoin!,MXC (MXC) Gets Listed on KuCoin!,new-listings,https://www.kucoin.com/announcement/en-mxc-mxc-gets-listed-on-kucoin?lang=en_US,,,MXC,False,MEDIUM_SYMBOL,announcement_new-listings_2021-04-01_2021-07-01_p2
7610,2021-05-17T10:00:20+00:00,Unifty (NIF) Gets Listed on KuCoin!,Unifty (NIF) Gets Listed on KuCoin!,new-listings,https://www.kucoin.com/announcement/en-unifty-nif-gets-listed-on-kucoin?lang=en_US,,,NIF,False,MEDIUM_SYMBOL,announcement_new-listings_2021-04-01_2021-07-01_p2
7607,2021-05-17T10:00:06+00:00,Graphlinq Protocol (GLQ) Gets Listed on KuCoin!,Graphlinq Protocol (GLQ) Gets Listed on KuCoin!,new-listings,https://www.kucoin.com/announcement/en-graphlinq-protocol-gets-listed-on-kucoin?lang=en_US,,,GLQ,False,MEDIUM_SYMBOL,announcement_new-listings_2021-04-01_2021-07-01_p2
7614,2021-05-17T09:50:49+00:00,Yield Optimization Platform & Protocol (YOP) Gets Listed on KuCoin!,Yield Optimization Platform & Protocol (YOP) Gets Listed on KuCoin!,new-listings,https://www.kucoin.com/announcement/en-yop-gets-listed-on-kucoin?lang=en_US,,,YOP,False,MEDIUM_SYMBOL,announcement_new-listings_2021-04-01_2021-07-01_p2
7599,2021-05-17T03:46:39+00:00,LaunchX (LNCHX) Gets Listed on KuCoin! World Premiere!,LaunchX (LNCHX) Gets Listed on KuCoin! World Premiere!,new-listings,https://www.kucoin.com/announcement/en-launchx-gets-listed-on-kucoin-world-premiere?lang=en_US,,,LNCHX,False,MEDIUM_SYMBOL,announcement_new-listings_2021-04-01_2021-07-01_p2
7580,2021-05-16T10:00:12+00:00,Telos (TLOS) Gets Listed on KuCoin!,Telos (TLOS) Gets Listed on KuCoin!,new-listings,https://www.kucoin.com/announcement/en-tlos-gets-listed-on-kucoin?lang=en_US,,,TLOS,False,MEDIUM_SYMBOL,announcement_new-listings_2021-04-01_2021-07-01_p2
7552,2021-05-13T10:00:47+00:00,Origin Dollar (OUSD) Gets Listed on KuCoin!,Origin Dollar (OUSD) Gets Listed on KuCoin!,new-listings,https://www.kucoin.com/announcement/en-OUSD-gets-listed-on-kucoin?lang=en_US,,,OUSD,False,MEDIUM_SYMBOL,announcement_new-listings_2021-04-01_2021-07-01_p2
7533,2021-05-13T10:00:10+00:00,Origin Protocol (OGN) Gets Listed on KuCoin!,Origin Protocol (OGN) Gets Listed on KuCoin!,new-listings,https://www.kucoin.com/announcement/en-ogn-gets-listed-on-kucoin?lang=en_US,,,OGN,False,MEDIUM_SYMBOL,announcement_new-listings_2021-04-01_2021-07-01_p2
7546,2021-05-13T04:03:51+00:00,Polygon (MATIC) Gets Listed on KuCoin!,Polygon (MATIC) Gets Listed on KuCoin!,new-listings,https://www.kucoin.com/announcement/en-matic-gets-listed-on-kucoin?lang=en_US,,,MATIC,False,MEDIUM_SYMBOL,announcement_new-listings_2021-04-01_2021-07-01_p2
7437,2021-05-11T10:09:56+00:00,Fractal (FCL) Gets Listed on KuCoin! World Premiere!,Fractal (FCL) Gets Listed on KuCoin! World Premiere!,new-listings,https://www.kucoin.com/announcement/en-fcl-gets-listed-on-kucon-world-premiere?lang=en_US,,,FCL,False,MEDIUM_SYMBOL,announcement_new-listings_2021-04-01_2021-07-01_p2
7508,2021-05-11T10:00:23+00:00,Crypto Volatility Index (GOVI) Gets Listed on KuCoin!,Crypto Volatility Index (GOVI) Gets Listed on KuCoin!,new-listings,https://www.kucoin.com/announcement/en-crypto-volatility-index-govi-gets-listed-on-kucoin?lang=en_US,,,GOVI,False,MEDIUM_SYMBOL,announcement_new-listings_2021-04-01_2021-07-01_p2
7482,2021-05-11T09:59:20+00:00,Celo Dollar (cUSD) Gets Listed on KuCoin!,Celo Dollar (cUSD) Gets Listed on KuCoin!,new-listings,https://www.kucoin.com/announcement/en-cusd-gets-listed-on-kucoin?lang=en_US,,,CUSD,False,MEDIUM_SYMBOL,announcement_new-listings_2021-04-01_2021-07-01_p2
7464,2021-05-11T09:58:22+00:00,Celo (CELO) Gets Listed on KuCoin!,Celo (CELO) Gets Listed on KuCoin!,new-listings,https://www.kucoin.com/announcement/en-celo-gets-listed-on-kucoin?lang=en_US,,,CELO,False,MEDIUM_SYMBOL,announcement_new-listings_2021-04-01_2021-07-01_p2
7471,2021-05-11T09:48:08+00:00,Student Coin (STC) Gets Listed on KuCoin!,Student Coin (STC) Gets Listed on KuCoin!,new-listings,https://www.kucoin.com/announcement/en-student-coin-stc-gets-listed-on-kucoin?lang=en_US,,,STC,False,MEDIUM_SYMBOL,announcement_new-listings_2021-04-01_2021-07-01_p2
7407,2021-05-10T15:01:33+00:00,Kadena (KDA) Gets Listed on KuCoin!,Kadena (KDA) Gets Listed on KuCoin!,new-listings,https://www.kucoin.com/announcement/en-kda-gets-listed-on-kucoin?lang=en_US,,,KDA,False,MEDIUM_SYMBOL,announcement_new-listings_2021-04-01_2021-07-01_p2
7447,2021-05-10T04:40:57+00:00,Internet Computer (ICP) Gets Listed on KuCoin! World Premiere!,Internet Computer (ICP) Gets Listed on KuCoin! World Premiere!,new-listings,https://www.kucoin.com/announcement/en-icp-gets-listed-on-kucoin-world-premiere?lang=en_US,,,ICP,False,MEDIUM_SYMBOL,announcement_new-listings_2021-04-01_2021-07-01_p2
7460,2021-05-10T03:53:17+00:00,SHIBA INU (SHIB) Gets Listed on KuCoin!,SHIBA INU (SHIB) Gets Listed on KuCoin!,new-listings,https://www.kucoin.com/announcement/en-shibainu-shib-gets-listed-on-kucoin?lang=en_US,,,SHIB,False,MEDIUM_SYMBOL,announcement_new-listings_2021-04-01_2021-07-01_p2
7420,2021-05-06T10:01:40+00:00,Polylastic (POLX) Gets Listed on KuCoin! World Premiere!,Polylastic (POLX) Gets Listed on KuCoin! World Premiere!,new-listings,https://www.kucoin.com/announcement/en-polylastic-polx-gets-listed-on-kucoin-world-premiere?lang=en_US,,,POLX,False,MEDIUM_SYMBOL,announcement_new-listings_2021-04-01_2021-07-01_p2
7415,2021-05-06T10:00:20+00:00,XinFin Network (XDC) Gets Listed on KuCoin!,XinFin Network (XDC) Gets Listed on KuCoin!,new-listings,https://www.kucoin.com/announcement/en-xinfin-network-xdc-gets-listed-on-kucoin?lang=en_US,,,XDC,False,MEDIUM_SYMBOL,announcement_new-listings_2021-04-01_2021-07-01_p2
7411,2021-05-06T10:00:14+00:00,Crowns (CWS) Gets Listed on KuCoin!,Crowns (CWS) Gets Listed on KuCoin!,new-listings,https://www.kucoin.com/announcement/en-cws-gets-listed-on-kucoin?lang=en_US,,,CWS,False,MEDIUM_SYMBOL,announcement_new-listings_2021-04-01_2021-07-01_p2
7405,2021-05-06T04:00:05+00:00,Cardstack (CARD) Gets Listed on KuCoin!,Cardstack (CARD) Gets Listed on KuCoin!,new-listings,https://www.kucoin.com/announcement/en-card-gets-listed-on-kucoin?lang=en_US,,,CARD,False,MEDIUM_SYMBOL,announcement_new-listings_2021-04-01_2021-07-01_p2
7375,2021-05-03T10:29:53+00:00,Franklin (FLy) Gets Listed on KuCoin!,Franklin (FLy) Gets Listed on KuCoin!,new-listings,https://www.kucoin.com/announcement/en-fly-gets-listed-on-kucoin?lang=en_US,,,FLY,False,MEDIUM_SYMBOL,announcement_new-listings_2021-04-01_2021-07-01_p2
7391,2021-05-03T04:00:21+00:00,LOC Game (LOCG) Gets Listed on KuCoin! World Premiere!,LOC Game (LOCG) Gets Listed on KuCoin! World Premiere!,new-listings,https://www.kucoin.com/announcement/en-locgame-locg-gets-listed-on-kucoin-world-premiere?lang=en_US,,,LOCG,False,MEDIUM_SYMBOL,announcement_new-listings_2021-04-01_2021-07-01_p2
7277,2021-04-29T10:00:14+00:00,ACENT (ACE) Gets Listed on KuCoin!,ACENT (ACE) Gets Listed on KuCoin!,new-listings,https://www.kucoin.com/announcement/en-ace-gets-listed-on-kucoin?lang=en_US,,,ACE,False,MEDIUM_SYMBOL,announcement_new-listings_2021-04-01_2021-07-01_p2
7357,2021-04-29T10:00:08+00:00,Tower token (TOWER) Gets Listed on KuCoin!,Tower token (TOWER) Gets Listed on KuCoin!,new-listings,https://www.kucoin.com/announcement/en-tower-token-tower-gets-listed-on-kucoin?lang=en_US,,,TOWER,False,MEDIUM_SYMBOL,announcement_new-listings_2021-04-01_2021-07-01_p2
7328,2021-04-28T16:00:21+00:00,Standard (STND) Gets Listed on KuCoin! World Premiere!,Standard (STND) Gets Listed on KuCoin! World Premiere!,new-listings,https://www.kucoin.com/announcement/en-standard-stnd-gets-listed-on-kucoin-world-premiere?lang=en_US,,,STND,False,MEDIUM_SYMBOL,announcement_new-listings_2021-04-01_2021-07-01_p2
7302,2021-04-28T10:01:01+00:00,GamerCoin (GHX) Gets Listed on KuCoin!,GamerCoin (GHX) Gets Listed on KuCoin!,new-listings,https://www.kucoin.com/announcement/en-gamercoin-ghx-gets-listed-on-kucoin?lang=en_US,,,GHX,False,MEDIUM_SYMBOL,announcement_new-listings_2021-04-01_2021-07-01_p2
7245,2021-04-28T10:00:08+00:00,The Crypto Prophecies (TCP) Gets Listed on KuCoin! World Premiere!,The Crypto Prophecies (TCP) Gets Listed on KuCoin! World Premiere!,new-listings,https://www.kucoin.com/announcement/en-tcp-gets-listed-on-kucoin-world-premiere?lang=en_US,,,TCP,False,MEDIUM_SYMBOL,announcement_new-listings_2021-04-01_2021-07-01_p2
7220,2021-04-26T02:00:13+00:00,Chain Guardians (CGG) Gets Listed on KuCoin!,Chain Guardians (CGG) Gets Listed on KuCoin!,new-listings,https://www.kucoin.com/announcement/en-cgg-gets-listed-on-kucoin?lang=en_US,,,CGG,False,MEDIUM_SYMBOL,announcement_new-listings_2021-04-01_2021-07-01_p2
7197,2021-04-22T10:00:34+00:00,Carnomaly (CARR) Gets Listed on KuCoin!,Carnomaly (CARR) Gets Listed on KuCoin!,new-listings,https://www.kucoin.com/announcement/en-carnomaly-carr-gets-listed-on-kucoin?lang=en_US,,,CARR,False,MEDIUM_SYMBOL,announcement_new-listings_2021-04-01_2021-07-01_p2
7199,2021-04-22T09:59:53+00:00,Hord (HORD) Gets Listed on KuCoin!,Hord (HORD) Gets Listed on KuCoin!,new-listings,https://www.kucoin.com/announcement/en-hord-gets-listed-on-kucoin?lang=en_US,,,HORD,False,MEDIUM_SYMBOL,announcement_new-listings_2021-04-01_2021-07-01_p2
7193,2021-04-22T08:41:25+00:00,Ampleforth Governance Token (FORTH) Gets Listed on KuCoin!,Ampleforth Governance Token (FORTH) Gets Listed on KuCoin!,new-listings,https://www.kucoin.com/announcement/en-forth-gets-listed-on-kucoin?lang=en_US,,,FORTH,False,MEDIUM_SYMBOL,announcement_new-listings_2021-04-01_2021-07-01_p2
7180,2021-04-22T04:00:32+00:00,Equalizer (EQZ) Gets Listed on KuCoin!,Equalizer (EQZ) Gets Listed on KuCoin!,new-listings,https://www.kucoin.com/announcement/en-equalizer-eqz-gets-listed-on-kuCoin?lang=en_US,,,EQZ,False,MEDIUM_SYMBOL,announcement_new-listings_2021-04-01_2021-07-01_p2
7172,2021-04-21T10:05:22+00:00,Hacken Token (HAI) Gets Listed on KuCoin!,Hacken Token (HAI) Gets Listed on KuCoin!,new-listings,https://www.kucoin.com/announcement/en-hai-gets-listed-on-kucoin?lang=en_US,,,HAI,False,MEDIUM_SYMBOL,announcement_new-listings_2021-04-01_2021-07-01_p2
7145,2021-04-19T10:00:08+00:00,PhoenixDAO (PHNX) Gets Listed on KuCoin!,PhoenixDAO (PHNX) Gets Listed on KuCoin!,new-listings,https://www.kucoin.com/announcement/en-phoenixdao-phnx-gets-listed-on-kucoin?lang=en_US,,,PHNX,False,MEDIUM_SYMBOL,announcement_new-listings_2021-04-01_2021-07-01_p2
7111,2021-04-19T02:00:29+00:00,LABS Group (LABS) Gets Listed on KuCoin! World Premiere!,LABS Group (LABS) Gets Listed on KuCoin! World Premiere!,new-listings,https://www.kucoin.com/announcement/en-labs-gets-listed-on-kucoin-world-premiere?lang=en_US,,,LABS,False,MEDIUM_SYMBOL,announcement_new-listings_2021-04-01_2021-07-01_p2
7057,2021-04-16T03:59:04+00:00,Polkadex (PDEX) Gets Listed on KuCoin! World Premiere!,Polkadex (PDEX) Gets Listed on KuCoin! World Premiere!,new-listings,https://www.kucoin.com/announcement/en-pdex-gets-listed-on-kucoin-world-premiere?lang=en_US,,,PDEX,False,MEDIUM_SYMBOL,announcement_new-listings_2021-04-01_2021-07-01_p2
7041,2021-04-13T10:00:12+00:00,Huobi Token (HT) Gets Listed on KuCoin!,Huobi Token (HT) Gets Listed on KuCoin!,new-listings,https://www.kucoin.com/announcement/en-ht-gets-listed-on-kucoin?lang=en_US,,,HT,False,MEDIUM_SYMBOL,announcement_new-listings_2021-04-01_2021-07-01_p2
6992,2021-04-09T06:19:18+00:00,RedFOX Labs (RFOX) Gets Listed on KuCoin!,RedFOX Labs (RFOX) Gets Listed on KuCoin!,new-listings,https://www.kucoin.com/announcement/en-redfox-labs-rfox-gets-listed-on-kuCoin?lang=en_US,,,RFOX,False,MEDIUM_SYMBOL,announcement_new-listings_2021-04-01_2021-07-01_p2
6971,2021-04-08T07:59:37+00:00,Boson Protocol (BOSON) Gets Listed on KuCoin! World Premiere!,Boson Protocol (BOSON) Gets Listed on KuCoin! World Premiere!,new-listings,https://www.kucoin.com/announcement/en-boson-protocol-gets-listed-on-kucoin-world-premiere?lang=en_US,,,BOSON,False,MEDIUM_SYMBOL,announcement_new-listings_2021-04-01_2021-07-01_p2
6919,2021-04-06T12:23:52+00:00,DODO (DODO) Gets Listed on KuCoin!,DODO (DODO) Gets Listed on KuCoin!,new-listings,https://www.kucoin.com/announcement/en-dodo-gets-listed-on-kucoin?lang=en_US,,,DODO,False,MEDIUM_SYMBOL,announcement_new-listings_2021-04-01_2021-07-01_p2
6898,2021-04-02T03:36:42+00:00,Flux (FLUX) Gets Listed on KuCoin!,Flux (FLUX) Gets Listed on KuCoin!,new-listings,https://www.kucoin.com/announcement/en-flux-gets-listed-on-kucoin?lang=en_US,,,FLUX,False,MEDIUM_SYMBOL,announcement_new-listings_2021-04-01_2021-07-01_p2
6885,2021-04-01T10:02:43+00:00,VAIOT (VAI) Gets Listed on KuCoin! World Premiere!,VAIOT (VAI) Gets Listed on KuCoin! World Premiere!,new-listings,https://www.kucoin.com/announcement/en-vaiot-gets-listed-on-kucoin-world-premiere?lang=en_US,,,VAI,False,MEDIUM_SYMBOL,announcement_new-listings_2021-04-01_2021-07-01_p2
6859,2021-04-01T10:00:13+00:00,Curate (XCUR) Gets Listed on KuCoin!,Curate (XCUR) Gets Listed on KuCoin!,new-listings,https://www.kucoin.com/announcement/en-xcur-gets-listed-on-kucoin?lang=en_US,,,XCUR,False,MEDIUM_SYMBOL,announcement_new-listings_2021-04-01_2021-07-01_p2
9858,2021-09-29T08:56:24+00:00,Coin98 (C98) Gets Listed on KuCoin!,"Trading: 9:00 on September 30, 2021 (UTC)",new-listings,https://www.kucoin.com/announcement/en-c98-gets-listed-on-kucoin?lang=en_US,,,C98;UTC,False,MEDIUM_SYMBOL,announcement_new-listings_2021-07-01_2021-10-01_p1
9834,2021-09-28T09:57:03+00:00,Binamon (BMON) Gets Listed on KuCoin!,"Trading: 10:00 on September 29, 2021 (UTC)",new-listings,https://www.kucoin.com/announcement/en-bmon-gets-listed-on-kucoin?lang=en_US,,,BMON;UTC,False,MEDIUM_SYMBOL,announcement_new-listings_2021-07-01_2021-10-01_p1
9855,2021-09-28T09:00:34+00:00,Sovryn (SOV) Gets Listed on KuCoin!,"Trading: 13:00 on September 29, 2021 (UTC)",new-listings,https://www.kucoin.com/announcement/en-sovryn-sov-gets-listed-on-kucoin?lang=en_US,,,SOV;UTC,False,MEDIUM_SYMBOL,announcement_new-listings_2021-07-01_2021-10-01_p1
9833,2021-09-27T09:58:19+00:00,Antimatter (MATTER) Gets Listed on KuCoin!,"Trading: 10:00 on September 28, 2021 (UTC)",new-listings,https://www.kucoin.com/announcement/en-matter-gets-listed-on-kucoin?lang=en_US,,,MATTER;UTC,False,MEDIUM_SYMBOL,announcement_new-listings_2021-07-01_2021-10-01_p1
9837,2021-09-27T08:41:27+00:00,THORChain (RUNE) Gets Listed on KuCoin!,"Trading: 9:00 on September 28, 2021 (UTC)",new-listings,https://www.kucoin.com/announcement/en-thorchain-rune-gets-listed-on-kucoin?lang=en_US,,,RUNE;UTC,False,MEDIUM_SYMBOL,announcement_new-listings_2021-07-01_2021-10-01_p1
9818,2021-09-27T04:00:23+00:00,RMRK (RMRK) Gets Listed on KuCoin! World Premiere!,"Trading: 11:00 on September 28, 2021 (UTC)",new-listings,https://www.kucoin.com/announcement/en-rmrk-gets-listed-on-kucoin-world-premiere?lang=en_US,,,RMRK;UTC,False,MEDIUM_SYMBOL,announcement_new-listings_2021-07-01_2021-10-01_p1
