transport_direction,universe_id,landmark_age_hours,removed_pair,train_row_count,train_unique_pairs,evaluation_row_count,evaluation_unique_pairs,lopo_support_pass,lopo_fit_status,spearman_predicted_vs_actual,bottom_minus_top_actual_mean_rcv,continuous_pass,negative_rcv_auc,classification_pass,predicted_negative_subset_row_count,predicted_negative_subset_unique_pairs,predicted_negative_subset_signal_days,predicted_negative_subset_mean_rcv,predicted_negative_subset_negative_fraction,negative_subset_pass
CALIBRATE_2022_EVALUATE_2023,D2,96,ATOM-USDT,19,6,60,11,True,PASS,0.17952139586624918,-0.03746199549136603,True,0.5828571428571429,True,10,8,10,0.012228031893529761,0.6,False
CALIBRATE_2022_EVALUATE_2023,D2,96,AVAX-USDT,17,6,59,10,True,PASS,-0.025038036005910973,0.0027167241711051754,False,0.5058823529411764,True,11,5,11,0.03585990355519439,0.36363636363636365,False
CALIBRATE_2022_EVALUATE_2023,D2,96,BTC-USDT,18,6,48,10,True,PASS,-0.04768111922829145,0.006119544197718409,False,0.48366606170598914,False,43,10,34,0.028799345335184554,0.4186046511627907,False
CALIBRATE_2022_EVALUATE_2023,D2,96,DOGE-USDT,21,7,57,10,True,PASS,0.24294885540456934,-0.02855749981396038,True,0.6300505050505051,True,26,9,21,0.015079512098359334,0.46153846153846156,False
CALIBRATE_2022_EVALUATE_2023,D2,96,ETH-USDT,17,6,49,10,True,PASS,0.23514403457227748,-0.014196224024883932,True,0.675,True,16,9,16,0.008653159236653576,0.625,False
CALIBRATE_2022_EVALUATE_2023,D2,96,INJ-USDT,21,7,59,10,True,PASS,0.1858548151678754,-0.0177490740528305,True,0.591764705882353,True,28,10,22,0.016026029739549565,0.42857142857142855,False
CALIBRATE_2022_EVALUATE_2023,D2,96,LINK-USDT,21,7,58,10,True,PASS,0.22447191041914177,-0.03671486110448831,True,0.6096969696969697,True,27,9,21,0.013774026341825871,0.4444444444444444,False
CALIBRATE_2022_EVALUATE_2023,D2,96,LTC-USDT,21,7,57,10,True,PASS,0.20876218261281246,-0.024238953571906932,True,0.6112531969309463,True,26,9,21,0.02006388148266969,0.4230769230769231,False
CALIBRATE_2022_EVALUATE_2023,D2,96,SHIB-USDT,21,7,55,10,True,PASS,0.1679538182265009,-0.026378064137790407,True,0.5778236914600551,True,25,9,19,0.01637659071455029,0.4,False
CALIBRATE_2022_EVALUATE_2023,D2,96,SOL-USDT,17,6,49,10,True,PASS,0.16844471176671394,-0.008850500139485932,True,0.6018518518518519,True,21,7,15,0.006924539047542881,0.5238095238095238,False
CALIBRATE_2022_EVALUATE_2023,D2,96,XMR-USDT,21,7,57,10,True,PASS,0.21620308469349786,-0.0230095284026596,True,0.6150895140664961,True,27,9,21,0.016576143739790796,0.4444444444444444,False
CALIBRATE_2022_EVALUATE_2023,D2,96,XRP-USDT,19,6,52,10,True,PASS,0.324864440832653,-0.050765242225091385,True,0.6386363636363637,True,25,9,22,0.0070206645020904936,0.48,False
CALIBRATE_2022_EVALUATE_2023,D2,120,ADA-USDT,19,6,60,11,True,PASS,-0.042720086990534464,0.0014709592139939345,False,0.395,False,44,11,34,0.013551413933731033,0.4772727272727273,False
CALIBRATE_2022_EVALUATE_2023,D2,120,ATOM-USDT,19,6,60,11,True,PASS,-0.06549765916475904,0.0039604676308867375,False,0.3844444444444444,False,38,10,29,0.014274670295890336,0.4473684210526316,False
CALIBRATE_2022_EVALUATE_2023,D2,120,AVAX-USDT,17,6,59,10,True,PASS,-0.07653799572483212,0.004024110467443538,False,0.382183908045977,False,42,10,32,0.010552193680414688,0.47619047619047616,False
CALIBRATE_2022_EVALUATE_2023,D2,120,BTC-USDT,18,6,48,10,True,PASS,0.024940923452995357,-0.0006493106823865225,True,0.4382716049382716,False,34,9,29,0.014897177736588378,0.4411764705882353,False
CALIBRATE_2022_EVALUATE_2023,D2,120,DOGE-USDT,21,7,57,10,True,PASS,-0.026797750390077934,-0.0009552637267112411,False,0.4039408866995074,False,41,9,32,0.01035433820808642,0.4878048780487805,False
CALIBRATE_2022_EVALUATE_2023,D2,120,ETH-USDT,17,6,49,10,True,PASS,-0.025999915782732086,0.0021280698391929476,False,0.38166666666666665,False,40,10,36,0.014349702408427412,0.5,False
CALIBRATE_2022_EVALUATE_2023,D2,120,INJ-USDT,21,7,59,10,True,PASS,-0.05440826419903706,0.001052338001942002,False,0.39252873563218393,False,41,9,31,0.009222225274236131,0.4878048780487805,False
CALIBRATE_2022_EVALUATE_2023,D2,120,LINK-USDT,21,7,58,10,True,PASS,-0.06380394368708132,0.002072378659492771,False,0.3869047619047619,False,41,9,32,0.008151192223292742,0.4878048780487805,False
CALIBRATE_2022_EVALUATE_2023,D2,120,LTC-USDT,21,7,57,10,True,PASS,-0.07852488715645634,0.0009050865582680596,False,0.3774630541871921,False,39,9,30,0.014031824111304997,0.46153846153846156,False
CALIBRATE_2022_EVALUATE_2023,D2,120,SHIB-USDT,21,7,55,10,True,PASS,-0.05304017011641875,-0.0023352318913999748,False,0.39285714285714285,False,37,9,28,0.011477402933129259,0.4594594594594595,False
CALIBRATE_2022_EVALUATE_2023,D2,120,SOL-USDT,17,6,49,10,True,PASS,-0.008071319953350807,-0.00034501148011902363,False,0.4105351170568562,False,21,7,16,0.004876556209700476,0.42857142857142855,False
CALIBRATE_2022_EVALUATE_2023,D2,120,XMR-USDT,21,7,57,10,True,PASS,-0.02796750774680378,0.001601582746398711,False,0.4211822660098522,False,40,9,31,0.010702529365211984,0.5,False
CALIBRATE_2022_EVALUATE_2023,D2,120,XRP-USDT,19,6,52,10,True,PASS,0.000512711165575117,-0.01100622746018118,True,0.40014792899408286,False,38,10,30,0.009460029922526748,0.5,False
CALIBRATE_2022_EVALUATE_2023,D2,144,ADA-USDT,19,6,60,11,True,PASS,-0.05489052699735558,-0.003393886538029184,False,0.4593993325917686,False,55,11,39,0.013172824989152194,0.509090909090909,False
CALIBRATE_2022_EVALUATE_2023,D2,144,ATOM-USDT,19,6,60,11,True,PASS,-0.08122013022272852,-0.003393886538029184,False,0.4593993325917686,False,53,11,37,0.013761447396442247,0.5094339622641509,False
CALIBRATE_2022_EVALUATE_2023,D2,144,AVAX-USDT,17,6,59,10,True,PASS,-0.07299635163356952,0.0027865599517246445,False,0.47465437788018433,False,51,10,36,0.012275473807147835,0.5294117647058824,False
CALIBRATE_2022_EVALUATE_2023,D2,144,BTC-USDT,18,6,48,10,True,PASS,-0.08702741227428798,0.0010091053265440797,False,0.4270833333333333,False,45,10,35,0.017386574550814857,0.4888888888888889,False
CALIBRATE_2022_EVALUATE_2023,D2,144,DOGE-USDT,21,7,57,10,True,PASS,-0.05694643823292247,0.00011326294386181102,False,0.45123456790123456,False,52,10,38,0.014092043516549857,0.5192307692307693,False
CALIBRATE_2022_EVALUATE_2023,D2,144,ETH-USDT,17,6,49,10,True,PASS,-0.021648674590849737,-0.0026245529191572213,False,0.4975,False,45,10,36,0.015017639177452462,0.4888888888888889,False
CALIBRATE_2022_EVALUATE_2023,D2,144,INJ-USDT,21,7,59,10,True,PASS,-0.06815591239148769,-0.004519393804556267,False,0.4637096774193548,False,54,10,38,0.01263111881045835,0.5185185185185185,False
CALIBRATE_2022_EVALUATE_2023,D2,144,LINK-USDT,21,7,58,10,True,PASS,-0.1058204515812528,0.006095471198713875,False,0.44802867383512546,False,53,10,38,0.009942757402991964,0.5283018867924528,False
CALIBRATE_2022_EVALUATE_2023,D2,144,LTC-USDT,21,7,57,10,True,PASS,-0.11103906862729301,0.0005222479240819221,False,0.44027093596059114,False,52,10,38,0.015931967293615717,0.5,False
CALIBRATE_2022_EVALUATE_2023,D2,144,SHIB-USDT,21,7,55,10,True,PASS,-0.06696389775525037,-0.00875487447696872,False,0.46485411140583555,False,50,10,36,0.012232102518330979,0.52,False
CALIBRATE_2022_EVALUATE_2023,D2,144,SOL-USDT,17,6,49,10,True,PASS,-0.0393228477719789,-0.005154205769740658,False,0.5125418060200669,True,45,10,33,0.00911043424598682,0.5333333333333333,False
CALIBRATE_2022_EVALUATE_2023,D2,144,XMR-USDT,21,7,57,10,True,PASS,-0.07698920155775636,-0.0029672924454793668,False,0.45997536945812806,False,52,10,37,0.014367981558474595,0.4807692307692308,False
CALIBRATE_2022_EVALUATE_2023,D2,144,XRP-USDT,19,6,52,10,True,PASS,-0.1158232030435877,0.001760825526417386,False,0.3977777777777778,False,47,10,36,0.013356995667738686,0.48936170212765956,False
CALIBRATE_2022_EVALUATE_2023,E2,24,ADA-USDT,40,7,126,14,True,PASS,-0.04547581624966434,0.03254060982183246,False,0.5101419878296146,True,87,12,53,0.036437756666680296,0.5517241379310345,False
CALIBRATE_2022_EVALUATE_2023,E2,24,ATOM-USDT,42,7,126,14,True,PASS,-0.03041147587432313,0.024833849033632848,False,0.5122971602434077,True,90,12,56,0.03700199639525366,0.5333333333333333,False
CALIBRATE_2022_EVALUATE_2023,E2,24,AVAX-USDT,40,7,125,13,True,PASS,-0.07983016430541261,0.021940961134119363,False,0.49122807017543857,False,105,12,63,0.029057716570599863,0.5428571428571428,False
CALIBRATE_2022_EVALUATE_2023,E2,24,BTC-USDT,38,7,101,13,True,PASS,-0.06237259313976608,0.04749124735561187,False,0.48853754940711464,False,92,13,63,0.033810898485022584,0.5217391304347826,False
CALIBRATE_2022_EVALUATE_2023,E2,24,DOGE-USDT,45,8,121,13,True,PASS,-0.06070449323787314,0.02479037282790021,False,0.5023415977961433,True,90,11,55,0.03814954147570812,0.5444444444444444,False
CALIBRATE_2022_EVALUATE_2023,E2,24,ETH-USDT,33,7,106,13,True,PASS,0.007884985027795131,-0.010615936968832944,True,0.5467003245582401,True,88,12,59,0.03341695755221064,0.5568181818181818,False
CALIBRATE_2022_EVALUATE_2023,E2,24,GRAM-USDT,45,8,125,13,True,PASS,-0.03823430919521437,0.02272354870305622,False,0.5133813690169841,True,93,12,56,0.037752373143909786,0.5376344086021505,False
CALIBRATE_2022_EVALUATE_2023,E2,24,INJ-USDT,45,8,124,13,True,PASS,-0.02883147701829179,0.021106273650799697,False,0.5200314218381775,True,91,11,55,0.03705431670781019,0.5384615384615384,False
CALIBRATE_2022_EVALUATE_2023,E2,24,KAS-USDT,45,8,125,13,True,PASS,-0.02503586867270405,0.02158005208640175,False,0.5162120432321153,True,93,12,56,0.037752373143909786,0.5376344086021505,False
CALIBRATE_2022_EVALUATE_2023,E2,24,LINK-USDT,45,8,121,13,True,PASS,-0.04339961997338213,0.021946684538317027,False,0.5129120879120879,True,88,11,54,0.039102857863573606,0.5340909090909091,False
CALIBRATE_2022_EVALUATE_2023,E2,24,LTC-USDT,45,8,118,13,True,PASS,-0.06719877874431357,0.02741126842158657,False,0.4871572871572872,False,89,11,53,0.04192079203787867,0.5168539325842697,False
CALIBRATE_2022_EVALUATE_2023,E2,24,LUNC-USDT,43,7,126,14,True,PASS,-0.04086193425082596,0.04455061494252998,False,0.5126774847870182,True,61,11,41,0.03577008144287808,0.5409836065573771,False
CALIBRATE_2022_EVALUATE_2023,E2,24,OP-USDT,45,8,122,13,True,PASS,-0.07264369793162682,0.02612721632195556,False,0.49230769230769234,False,90,11,55,0.04000114590972104,0.5222222222222223,False
CALIBRATE_2022_EVALUATE_2023,E2,24,SHIB-USDT,45,8,116,13,True,PASS,-0.03340720850946972,0.023409338287026325,False,0.5222520908004779,True,86,11,51,0.037606533122523704,0.5348837209302325,False
CALIBRATE_2022_EVALUATE_2023,E2,24,SOL-USDT,38,7,103,13,True,PASS,-0.09364317085582781,0.0118043102032502,False,0.4878419452887538,False,65,11,43,0.025903042910276477,0.5384615384615384,False
CALIBRATE_2022_EVALUATE_2023,E2,24,XMR-USDT,45,8,121,13,True,PASS,-0.03712315845815699,0.02432813969215556,False,0.5149725274725274,True,88,11,52,0.0405183323666668,0.5340909090909091,False
CALIBRATE_2022_EVALUATE_2023,E2,24,XRP-USDT,41,7,110,13,True,PASS,-0.0026645206265652173,0.03291640892694537,False,0.5335659687603855,True,64,11,42,0.03221646760453426,0.5625,False
CALIBRATE_2022_EVALUATE_2023,E2,48,ADA-USDT,40,7,126,14,True,PASS,-0.1448785405556829,0.024290728640812324,False,0.40025220680958384,False,126,14,71,0.021443645139006214,0.5158730158730159,False
CALIBRATE_2022_EVALUATE_2023,E2,48,ATOM-USDT,42,7,126,14,True,PASS,-0.16947739127742328,0.019847248110019054,False,0.3807061790668348,False,113,13,66,0.02522567148305547,0.5132743362831859,False
CALIBRATE_2022_EVALUATE_2023,E2,48,AVAX-USDT,40,7,125,13,True,PASS,0.01103566930380423,0.013117242030684604,False,0.523974358974359,True,102,13,63,0.02296749889154218,0.5294117647058824,False
CALIBRATE_2022_EVALUATE_2023,E2,48,BTC-USDT,38,7,101,13,True,PASS,-0.13686135653092896,0.028358834328686796,False,0.4346546310832025,False,98,13,64,0.02585943182630595,0.5204081632653061,False
CALIBRATE_2022_EVALUATE_2023,E2,48,DOGE-USDT,45,8,121,13,True,PASS,-0.13994709267464528,0.02122438726128296,False,0.4039092400218699,False,120,13,69,0.02193695766168436,0.5083333333333333,False
CALIBRATE_2022_EVALUATE_2023,E2,48,ETH-USDT,33,7,106,13,True,PASS,-0.1798508595855595,0.022694987809165942,False,0.368270944741533,False,100,12,64,0.023363156705738308,0.51,False
CALIBRATE_2022_EVALUATE_2023,E2,48,GRAM-USDT,45,8,125,13,True,PASS,-0.1399788628100282,0.019028799662758115,False,0.39959016393442626,False,124,13,70,0.022552736511608808,0.5080645161290323,False
CALIBRATE_2022_EVALUATE_2023,E2,48,INJ-USDT,45,8,124,13,True,PASS,-0.12353714095827564,0.017361783778627668,False,0.40572916666666664,False,123,13,70,0.02125442218486764,0.5121951219512195,False
CALIBRATE_2022_EVALUATE_2023,E2,48,KAS-USDT,45,8,125,13,True,PASS,-0.11845145199158591,0.017806524622811685,False,0.4057377049180328,False,124,13,71,0.02317373108835578,0.5080645161290323,False
CALIBRATE_2022_EVALUATE_2023,E2,48,LINK-USDT,45,8,121,13,True,PASS,-0.11772416658469124,0.017563583961616072,False,0.40625,False,120,13,69,0.0208087165392527,0.525,False
CALIBRATE_2022_EVALUATE_2023,E2,48,LTC-USDT,45,8,118,13,True,PASS,-0.16829003740166865,0.02287958249516283,False,0.3747486354495835,False,117,13,68,0.025281857583669718,0.49572649572649574,False
CALIBRATE_2022_EVALUATE_2023,E2,48,LUNC-USDT,43,7,126,14,True,PASS,-0.15942333314014914,0.024821986938847282,False,0.3901639344262295,False,107,13,65,0.021976717532909168,0.5046728971962616,False
CALIBRATE_2022_EVALUATE_2023,E2,48,OP-USDT,45,8,122,13,True,PASS,-0.1355460605272523,0.020097492753288374,False,0.3981705676620931,False,121,13,70,0.0228133380572614,0.512396694214876,False
CALIBRATE_2022_EVALUATE_2023,E2,48,SHIB-USDT,45,8,116,13,True,PASS,-0.18569640964803513,0.023250924838176035,False,0.3858501783590963,False,115,13,65,0.023619651483666435,0.4956521739130435,False
CALIBRATE_2022_EVALUATE_2023,E2,48,SOL-USDT,38,7,103,13,True,PASS,-0.10806907335776023,0.005756653010422795,False,0.39512471655328796,False,91,12,60,0.019607183426036935,0.5054945054945055,False
CALIBRATE_2022_EVALUATE_2023,E2,48,XMR-USDT,45,8,121,13,True,PASS,-0.15414266024730153,0.0211209526042221,False,0.3909240021869874,False,120,13,68,0.023334108938499562,0.5083333333333333,False
CALIBRATE_2022_EVALUATE_2023,E2,48,XRP-USDT,41,7,110,13,True,PASS,-0.0966065093253927,0.025246204321052398,False,0.41940844134263877,False,102,13,60,0.018862246267269723,0.5294117647058824,False
CALIBRATE_2022_EVALUATE_2023,E2,72,ADA-USDT,19,6,60,11,True,PASS,-0.06071727377257568,0.013817084151332384,False,0.48660714285714285,False,55,11,38,0.0191467563661609,0.45454545454545453,False
CALIBRATE_2022_EVALUATE_2023,E2,72,ATOM-USDT,19,6,60,11,True,PASS,-0.062220255815495305,-0.019077264197751072,False,0.4838169642857143,False,55,11,38,0.0191467563661609,0.45454545454545453,False
CALIBRATE_2022_EVALUATE_2023,E2,72,AVAX-USDT,17,6,59,10,True,PASS,-0.09972640609904483,-0.0023846146463904934,False,0.4498847926267281,False,41,10,30,0.019627115636317402,0.4634146341463415,False
CALIBRATE_2022_EVALUATE_2023,E2,72,BTC-USDT,18,6,48,10,True,PASS,-0.035521285648995975,0.02451463739920028,False,0.5358391608391608,True,47,10,35,0.022437022797975454,0.44680851063829785,False
CALIBRATE_2022_EVALUATE_2023,E2,72,DOGE-USDT,21,7,57,10,True,PASS,-0.09572296275890833,0.016325189254312353,False,0.46296296296296297,False,54,10,38,0.02058881200759036,0.4444444444444444,False
CALIBRATE_2022_EVALUATE_2023,E2,72,ETH-USDT,17,6,49,10,True,PASS,0.0445760817695288,-0.02298563795864004,True,0.5541666666666667,True,47,10,36,0.01711172466663118,0.48936170212765956,False
CALIBRATE_2022_EVALUATE_2023,E2,72,INJ-USDT,21,7,59,10,True,PASS,-0.11502252923255182,0.015934938161218076,False,0.4608294930875576,False,56,10,38,0.01815572278014277,0.44642857142857145,False
CALIBRATE_2022_EVALUATE_2023,E2,72,LINK-USDT,21,7,58,10,True,PASS,-0.09433237753156759,0.013717028028954817,False,0.46904761904761905,False,55,10,38,0.017456145727870968,0.45454545454545453,False
CALIBRATE_2022_EVALUATE_2023,E2,72,LTC-USDT,21,7,58,10,True,PASS,-0.1189252590859292,0.015275226547498218,False,0.46274038461538464,False,55,10,38,0.024244624011860557,0.41818181818181815,False
CALIBRATE_2022_EVALUATE_2023,E2,72,SHIB-USDT,21,7,54,10,True,PASS,-0.11135051693254991,0.019027796066227703,False,0.45652173913043476,False,51,10,35,0.023562466127748614,0.39215686274509803,False
CALIBRATE_2022_EVALUATE_2023,E2,72,SOL-USDT,17,6,49,10,True,PASS,0.11068002893755438,-0.009605162340017195,True,0.5108333333333334,True,42,9,32,0.005401028147604794,0.5,False
CALIBRATE_2022_EVALUATE_2023,E2,72,XMR-USDT,21,7,57,10,True,PASS,-0.08832256216631726,0.008267678496993433,False,0.45,False,54,10,37,0.021423159235795245,0.4074074074074074,False
CALIBRATE_2022_EVALUATE_2023,E2,72,XRP-USDT,19,6,52,10,True,PASS,0.08934374140422871,-0.012829625504825847,True,0.5357142857142857,True,47,10,35,0.021097467331681836,0.44680851063829785,False
CALIBRATE_2022_EVALUATE_2023,E2,96,ADA-USDT,19,6,60,11,True,PASS,0.235318713479956,-0.02196951043050848,True,0.6255580357142857,True,30,9,23,0.006265821965906621,0.5,False
CALIBRATE_2022_EVALUATE_2023,E2,96,ATOM-USDT,19,6,60,11,True,PASS,0.22471194972917682,-0.0346500632973113,True,0.6199776785714286,True,9,6,9,-0.009748171462869175,0.7777777777777778,False
CALIBRATE_2022_EVALUATE_2023,E2,96,AVAX-USDT,17,6,59,10,True,PASS,-0.1024501616268059,0.022070651358733453,False,0.5,False,12,5,12,0.031059245333369793,0.4166666666666667,False
CALIBRATE_2022_EVALUATE_2023,E2,96,BTC-USDT,18,6,48,10,True,PASS,-0.07307005887000224,0.015363337989816667,False,0.5131118881118881,True,45,10,34,0.02009615107129512,0.4666666666666667,False
CALIBRATE_2022_EVALUATE_2023,E2,96,DOGE-USDT,21,7,57,10,True,PASS,0.29313536021020714,-0.02608007754747085,True,0.667283950617284,True,27,8,21,-0.00017206938376875802,0.5555555555555556,True
CALIBRATE_2022_EVALUATE_2023,E2,96,ETH-USDT,17,6,49,10,True,PASS,0.20288377140432898,0.005173353377389653,False,0.6881270903010034,True,15,8,15,-0.004770887620977501,0.7333333333333333,True
CALIBRATE_2022_EVALUATE_2023,E2,96,INJ-USDT,21,7,59,10,True,PASS,0.22177393124955477,-0.027703811390517908,True,0.6244239631336406,True,29,9,22,0.0017936429237340901,0.5172413793103449,False
CALIBRATE_2022_EVALUATE_2023,E2,96,LINK-USDT,21,7,58,10,True,PASS,0.26278454883939634,-0.03326167238577438,True,0.6416666666666667,True,28,8,21,-0.0008862313103500252,0.5357142857142857,True
CALIBRATE_2022_EVALUATE_2023,E2,96,LTC-USDT,21,7,58,10,True,PASS,0.24351066094877782,-0.02092921756167539,True,0.6334134615384616,True,28,8,21,0.0056572474010031775,0.5,False
CALIBRATE_2022_EVALUATE_2023,E2,96,SHIB-USDT,21,7,54,10,True,PASS,0.19077771583082762,-0.023503887375784658,True,0.60625,True,25,8,19,0.005740824141680736,0.48,False
CALIBRATE_2022_EVALUATE_2023,E2,96,SOL-USDT,17,6,49,10,True,PASS,0.23773550126287968,-0.014733536327689232,True,0.6383333333333333,True,22,7,16,0.00433631421300336,0.5909090909090909,False
CALIBRATE_2022_EVALUATE_2023,E2,96,XMR-USDT,21,7,57,10,True,PASS,0.24893807083338054,-0.032805297585949696,True,0.635,True,28,8,21,0.002340666123642147,0.5,False
CALIBRATE_2022_EVALUATE_2023,E2,96,XRP-USDT,19,6,52,10,True,PASS,0.36108150613682777,-0.04691360865421819,True,0.6570370370370371,True,26,8,21,-0.00850756059103219,0.5769230769230769,True
CALIBRATE_2022_EVALUATE_2023,E2,120,ADA-USDT,19,6,60,11,True,PASS,-0.10577115288086103,0.017273022814145955,False,0.37047511312217196,False,44,10,32,0.005736990470458059,0.5454545454545454,False
CALIBRATE_2022_EVALUATE_2023,E2,120,ATOM-USDT,19,6,60,11,True,PASS,-0.12969825158843393,0.02244562585020147,False,0.3580316742081448,False,40,10,28,0.00917864099806292,0.5,False
CALIBRATE_2022_EVALUATE_2023,E2,120,AVAX-USDT,17,6,59,10,True,PASS,-0.11895250710320845,-0.002534833587704138,False,0.3488235294117647,False,43,10,31,0.005897478476562507,0.5348837209302325,False
CALIBRATE_2022_EVALUATE_2023,E2,120,BTC-USDT,18,6,48,10,True,PASS,-0.048791115376274674,0.01607956740840578,False,0.41304347826086957,False,35,9,29,0.009054385227393602,0.5142857142857142,False
CALIBRATE_2022_EVALUATE_2023,E2,120,DOGE-USDT,21,7,57,10,True,PASS,-0.1057310756916029,-0.002540671563154317,False,0.37,False,42,9,31,0.005593507296340811,0.5476190476190477,False
CALIBRATE_2022_EVALUATE_2023,E2,120,ETH-USDT,17,6,49,10,True,PASS,-0.12744555968156496,-0.0008189959383478017,False,0.35172413793103446,False,41,9,35,0.005388534040759708,0.5853658536585366,False
CALIBRATE_2022_EVALUATE_2023,E2,120,INJ-USDT,21,7,59,10,True,PASS,-0.12560703573691673,0.01019306939672848,False,0.36058823529411765,False,42,9,30,0.0044883494323441015,0.5476190476190477,False
CALIBRATE_2022_EVALUATE_2023,E2,120,LINK-USDT,21,7,58,10,True,PASS,-0.14084905329377898,0.01841934100447762,False,0.35171568627450983,False,42,9,31,0.0034428171683279357,0.5476190476190477,False
CALIBRATE_2022_EVALUATE_2023,E2,120,LTC-USDT,21,7,58,10,True,PASS,-0.13964447039207079,0.01931570647589206,False,0.35997596153846156,False,41,9,29,0.009071934366331188,0.5121951219512195,False
CALIBRATE_2022_EVALUATE_2023,E2,120,SHIB-USDT,21,7,54,10,True,PASS,-0.07260590864843097,0.014184903081142754,False,0.39652777777777776,False,38,9,28,0.007324527401325267,0.5263157894736842,False
CALIBRATE_2022_EVALUATE_2023,E2,120,SOL-USDT,17,6,49,10,True,PASS,-0.09245549620185672,0.010523065160374871,False,0.3784013605442177,False,22,7,16,0.004414864449643241,0.45454545454545453,False
CALIBRATE_2022_EVALUATE_2023,E2,120,XMR-USDT,21,7,57,10,True,PASS,-0.11034512047201817,0.01888401906637879,False,0.3775,False,41,9,30,0.006561500186736697,0.5365853658536586,False
CALIBRATE_2022_EVALUATE_2023,E2,120,XRP-USDT,19,6,52,10,True,PASS,-0.06785313025310699,0.010518298142034449,False,0.37727272727272726,False,39,9,30,0.0021578314898258663,0.5641025641025641,False
CALIBRATE_2022_EVALUATE_2023,E2,144,ADA-USDT,19,6,60,11,True,PASS,-0.08364387163537532,0.0023156330165218955,False,0.41685267857142855,False,54,11,36,0.005631990125126218,0.5185185185185185,False
CALIBRATE_2022_EVALUATE_2023,E2,144,ATOM-USDT,19,6,60,11,True,PASS,-0.10725063962958485,0.002315633016521893,False,0.4107142857142857,False,52,11,34,0.005941900083940077,0.5192307692307693,False
CALIBRATE_2022_EVALUATE_2023,E2,144,AVAX-USDT,17,6,59,10,True,PASS,-0.0766125895183446,0.005613098549277409,False,0.42766203703703703,False,50,10,34,0.005756030993338588,0.54,False
CALIBRATE_2022_EVALUATE_2023,E2,144,BTC-USDT,18,6,48,10,True,PASS,-0.10046461668805702,0.008146004769732932,False,0.3765217391304348,False,44,10,33,0.00822768061682076,0.5,False
CALIBRATE_2022_EVALUATE_2023,E2,144,DOGE-USDT,21,7,57,10,True,PASS,-0.09259261616109786,0.005863979070159584,False,0.40136476426799006,False,51,10,35,0.006125654023804658,0.5294117647058824,False
CALIBRATE_2022_EVALUATE_2023,E2,144,ETH-USDT,17,6,49,10,True,PASS,-0.04661970510130748,0.004016178994188881,False,0.4508333333333333,False,44,10,33,0.005804905803154684,0.5,False
CALIBRATE_2022_EVALUATE_2023,E2,144,INJ-USDT,21,7,59,10,True,PASS,-0.09079081734608747,0.0010448212312946649,False,0.4184027777777778,False,53,10,35,0.004937783172041435,0.5283018867924528,False
CALIBRATE_2022_EVALUATE_2023,E2,144,LINK-USDT,21,7,58,10,True,PASS,-0.13183535014737982,0.012001870737904645,False,0.4014423076923077,False,52,10,35,0.002049773744461909,0.5384615384615384,False
CALIBRATE_2022_EVALUATE_2023,E2,144,LTC-USDT,21,7,58,10,True,PASS,-0.12761834268294112,0.002817922544243859,False,0.40476190476190477,False,52,10,35,0.008030256876944501,0.5,False
CALIBRATE_2022_EVALUATE_2023,E2,144,SHIB-USDT,21,7,54,10,True,PASS,-0.10398232819383918,0.004691281133942163,False,0.4251373626373626,False,49,10,33,0.006958823210625513,0.5102040816326531,False
CALIBRATE_2022_EVALUATE_2023,E2,144,SOL-USDT,17,6,49,10,True,PASS,-0.0414166617442531,-0.00026930274739425317,False,0.4722222222222222,False,44,10,31,0.003909564678552204,0.5454545454545454,False
CALIBRATE_2022_EVALUATE_2023,E2,144,XMR-USDT,21,7,57,10,True,PASS,-0.10306639551641805,0.0026610778605989714,False,0.4246913580246914,False,51,10,34,0.006339832361332937,0.5098039215686274,False
CALIBRATE_2022_EVALUATE_2023,E2,144,XRP-USDT,19,6,52,10,True,PASS,-0.1419967053920709,0.008348732704745551,False,0.34672619047619047,False,46,10,33,0.004508714972547033,0.5,False
CALIBRATE_2023_EVALUATE_2022,C2,24,ADA-USDT,124,12,40,7,True,PASS,-0.1131332082551595,0.012642161085989867,False,0.3475783475783476,False,5,5,5,-0.0244482194519203,0.4,False
CALIBRATE_2023_EVALUATE_2022,C2,24,ATOM-USDT,124,12,42,7,True,PASS,-0.03087270075358561,0.0060221925010839825,False,0.46938775510204084,False,6,5,6,-0.037744512359929615,0.6666666666666666,False
CALIBRATE_2023_EVALUATE_2022,C2,24,AVAX-USDT,124,12,40,7,True,PASS,-0.09624765478424015,-0.004231690815497555,False,0.4301994301994302,False,6,5,6,0.016991622848573352,0.5,False
CALIBRATE_2023_EVALUATE_2022,C2,24,BTC-USDT,100,11,38,7,True,PASS,-0.032060400481453116,-0.002363565716504777,False,0.47692307692307695,False,6,5,6,-0.02452485429784908,0.5,False
CALIBRATE_2023_EVALUATE_2022,C2,24,DOGE-USDT,119,11,45,8,True,PASS,-0.05836627140974967,-0.008013653373812137,False,0.44222222222222224,False,7,6,7,-0.0267831684955326,0.5714285714285714,False
CALIBRATE_2023_EVALUATE_2022,C2,24,ETH-USDT,104,11,33,7,True,PASS,-0.058489304812834236,0.004774588694208905,False,0.44214876033057854,False,8,6,8,-0.029336555695187574,0.625,False
