decision_time,year,period,post_warmup,metric,c2_count,d2_count,intersection_size,union_size,exact_match,jaccard,symmetric_difference_size,substitution_count,shared_slot_percentage,c2_only,d2_only
2019-01-28T00:00:00+00:00,2019,FULL_ONLY,False,TOP_4,2,2,2,2,True,1.0,0,0.0,1.0,,
2019-01-28T00:00:00+00:00,2019,FULL_ONLY,False,TOP_6,2,2,2,2,True,1.0,0,0.0,1.0,,
2019-01-28T00:00:00+00:00,2019,FULL_ONLY,False,TOP_8,2,2,2,2,True,1.0,0,0.0,1.0,,
2019-01-28T00:00:00+00:00,2019,FULL_ONLY,False,TOP_10,2,2,2,2,True,1.0,0,0.0,1.0,,
2019-01-28T00:00:00+00:00,2019,FULL_ONLY,False,TOP_30,2,2,2,2,True,1.0,0,0.0,1.0,,
2019-01-28T00:00:00+00:00,2019,FULL_ONLY,False,HYSTERESIS,2,2,2,2,True,1.0,0,0.0,1.0,,
2019-02-04T00:00:00+00:00,2019,FULL_ONLY,False,TOP_4,2,2,2,2,True,1.0,0,0.0,1.0,,
2019-02-04T00:00:00+00:00,2019,FULL_ONLY,False,TOP_6,2,2,2,2,True,1.0,0,0.0,1.0,,
2019-02-04T00:00:00+00:00,2019,FULL_ONLY,False,TOP_8,2,2,2,2,True,1.0,0,0.0,1.0,,
2019-02-04T00:00:00+00:00,2019,FULL_ONLY,False,TOP_10,2,2,2,2,True,1.0,0,0.0,1.0,,
2019-02-04T00:00:00+00:00,2019,FULL_ONLY,False,TOP_30,2,2,2,2,True,1.0,0,0.0,1.0,,
2019-02-04T00:00:00+00:00,2019,FULL_ONLY,False,HYSTERESIS,2,2,2,2,True,1.0,0,0.0,1.0,,
2019-02-11T00:00:00+00:00,2019,FULL_ONLY,False,TOP_4,2,2,2,2,True,1.0,0,0.0,1.0,,
2019-02-11T00:00:00+00:00,2019,FULL_ONLY,False,TOP_6,2,2,2,2,True,1.0,0,0.0,1.0,,
2019-02-11T00:00:00+00:00,2019,FULL_ONLY,False,TOP_8,2,2,2,2,True,1.0,0,0.0,1.0,,
2019-02-11T00:00:00+00:00,2019,FULL_ONLY,False,TOP_10,2,2,2,2,True,1.0,0,0.0,1.0,,
2019-02-11T00:00:00+00:00,2019,FULL_ONLY,False,TOP_30,2,2,2,2,True,1.0,0,0.0,1.0,,
2019-02-11T00:00:00+00:00,2019,FULL_ONLY,False,HYSTERESIS,2,2,2,2,True,1.0,0,0.0,1.0,,
2019-02-18T00:00:00+00:00,2019,FULL_ONLY,False,TOP_4,2,2,2,2,True,1.0,0,0.0,1.0,,
2019-02-18T00:00:00+00:00,2019,FULL_ONLY,False,TOP_6,2,2,2,2,True,1.0,0,0.0,1.0,,
2019-02-18T00:00:00+00:00,2019,FULL_ONLY,False,TOP_8,2,2,2,2,True,1.0,0,0.0,1.0,,
2019-02-18T00:00:00+00:00,2019,FULL_ONLY,False,TOP_10,2,2,2,2,True,1.0,0,0.0,1.0,,
2019-02-18T00:00:00+00:00,2019,FULL_ONLY,False,TOP_30,2,2,2,2,True,1.0,0,0.0,1.0,,
2019-02-18T00:00:00+00:00,2019,FULL_ONLY,False,HYSTERESIS,2,2,2,2,True,1.0,0,0.0,1.0,,
2019-02-25T00:00:00+00:00,2019,FULL_ONLY,False,TOP_4,2,2,2,2,True,1.0,0,0.0,1.0,,
2019-02-25T00:00:00+00:00,2019,FULL_ONLY,False,TOP_6,2,2,2,2,True,1.0,0,0.0,1.0,,
2019-02-25T00:00:00+00:00,2019,FULL_ONLY,False,TOP_8,2,2,2,2,True,1.0,0,0.0,1.0,,
2019-02-25T00:00:00+00:00,2019,FULL_ONLY,False,TOP_10,2,2,2,2,True,1.0,0,0.0,1.0,,
2019-02-25T00:00:00+00:00,2019,FULL_ONLY,False,TOP_30,2,2,2,2,True,1.0,0,0.0,1.0,,
2019-02-25T00:00:00+00:00,2019,FULL_ONLY,False,HYSTERESIS,2,2,2,2,True,1.0,0,0.0,1.0,,
2019-03-04T00:00:00+00:00,2019,FULL_ONLY,False,TOP_4,2,2,2,2,True,1.0,0,0.0,1.0,,
2019-03-04T00:00:00+00:00,2019,FULL_ONLY,False,TOP_6,2,2,2,2,True,1.0,0,0.0,1.0,,
2019-03-04T00:00:00+00:00,2019,FULL_ONLY,False,TOP_8,2,2,2,2,True,1.0,0,0.0,1.0,,
2019-03-04T00:00:00+00:00,2019,FULL_ONLY,False,TOP_10,2,2,2,2,True,1.0,0,0.0,1.0,,
2019-03-04T00:00:00+00:00,2019,FULL_ONLY,False,TOP_30,2,2,2,2,True,1.0,0,0.0,1.0,,
2019-03-04T00:00:00+00:00,2019,FULL_ONLY,False,HYSTERESIS,2,2,2,2,True,1.0,0,0.0,1.0,,
2019-03-11T00:00:00+00:00,2019,FULL_ONLY,False,TOP_4,3,3,3,3,True,1.0,0,0.0,1.0,,
2019-03-11T00:00:00+00:00,2019,FULL_ONLY,False,TOP_6,3,3,3,3,True,1.0,0,0.0,1.0,,
2019-03-11T00:00:00+00:00,2019,FULL_ONLY,False,TOP_8,3,3,3,3,True,1.0,0,0.0,1.0,,
2019-03-11T00:00:00+00:00,2019,FULL_ONLY,False,TOP_10,3,3,3,3,True,1.0,0,0.0,1.0,,
2019-03-11T00:00:00+00:00,2019,FULL_ONLY,False,TOP_30,3,3,3,3,True,1.0,0,0.0,1.0,,
2019-03-11T00:00:00+00:00,2019,FULL_ONLY,False,HYSTERESIS,3,3,3,3,True,1.0,0,0.0,1.0,,
2019-03-18T00:00:00+00:00,2019,FULL_ONLY,False,TOP_4,4,4,3,5,False,0.6,2,1.0,0.75,NEO-USDT,LTC-USDT
2019-03-18T00:00:00+00:00,2019,FULL_ONLY,False,TOP_6,6,6,5,7,False,0.7142857142857143,2,1.0,0.8333333333333334,NEO-USDT,TRX-USDT
2019-03-18T00:00:00+00:00,2019,FULL_ONLY,False,TOP_8,8,6,6,8,False,0.75,2,2.0,0.75,ETC-USDT;NEO-USDT,
2019-03-18T00:00:00+00:00,2019,FULL_ONLY,False,TOP_10,10,6,6,10,False,0.6,4,4.0,0.6,BCHSV-USDT;ETC-USDT;NEO-USDT;XLM-USDT,
2019-03-18T00:00:00+00:00,2019,FULL_ONLY,False,TOP_30,13,6,6,13,False,0.46153846153846156,7,7.0,0.46153846153846156,BCHSV-USDT;ETC-USDT;NEO-USDT;ONT-USDT;SNX-USDT;VET-USDT;XLM-USDT,
2019-03-18T00:00:00+00:00,2019,FULL_ONLY,False,HYSTERESIS,6,6,5,7,False,0.7142857142857143,2,1.0,0.8333333333333334,NEO-USDT,TRX-USDT
2019-03-25T00:00:00+00:00,2019,FULL_ONLY,False,TOP_4,4,4,4,4,True,1.0,0,0.0,1.0,,
2019-03-25T00:00:00+00:00,2019,FULL_ONLY,False,TOP_6,6,6,5,7,False,0.7142857142857143,2,1.0,0.8333333333333334,NEO-USDT,TRX-USDT
2019-03-25T00:00:00+00:00,2019,FULL_ONLY,False,TOP_8,8,6,6,8,False,0.75,2,2.0,0.75,ETC-USDT;NEO-USDT,
2019-03-25T00:00:00+00:00,2019,FULL_ONLY,False,TOP_10,10,6,6,10,False,0.6,4,4.0,0.6,ETC-USDT;NEO-USDT;ONT-USDT;XLM-USDT,
2019-03-25T00:00:00+00:00,2019,FULL_ONLY,False,TOP_30,13,6,6,13,False,0.46153846153846156,7,7.0,0.46153846153846156,BCHSV-USDT;ETC-USDT;NEO-USDT;ONT-USDT;SNX-USDT;VET-USDT;XLM-USDT,
2019-03-25T00:00:00+00:00,2019,FULL_ONLY,False,HYSTERESIS,6,6,5,7,False,0.7142857142857143,2,1.0,0.8333333333333334,NEO-USDT,TRX-USDT
2019-04-01T00:00:00+00:00,2019,POST_WARMUP,True,TOP_4,4,4,4,4,True,1.0,0,0.0,1.0,,
2019-04-01T00:00:00+00:00,2019,POST_WARMUP,True,TOP_6,6,6,5,7,False,0.7142857142857143,2,1.0,0.8333333333333334,NEO-USDT,TRX-USDT
2019-04-01T00:00:00+00:00,2019,POST_WARMUP,True,TOP_8,8,6,6,8,False,0.75,2,2.0,0.75,ETC-USDT;NEO-USDT,
2019-04-01T00:00:00+00:00,2019,POST_WARMUP,True,TOP_10,10,6,6,10,False,0.6,4,4.0,0.6,BCHSV-USDT;ETC-USDT;NEO-USDT;XLM-USDT,
2019-04-01T00:00:00+00:00,2019,POST_WARMUP,True,TOP_30,13,6,6,13,False,0.46153846153846156,7,7.0,0.46153846153846156,BCHSV-USDT;ETC-USDT;NEO-USDT;ONT-USDT;SNX-USDT;VET-USDT;XLM-USDT,
2019-04-01T00:00:00+00:00,2019,POST_WARMUP,True,HYSTERESIS,6,6,5,7,False,0.7142857142857143,2,1.0,0.8333333333333334,NEO-USDT,TRX-USDT
2019-04-08T00:00:00+00:00,2019,POST_WARMUP,True,TOP_4,4,4,4,4,True,1.0,0,0.0,1.0,,
2019-04-08T00:00:00+00:00,2019,POST_WARMUP,True,TOP_6,6,6,5,7,False,0.7142857142857143,2,1.0,0.8333333333333334,NEO-USDT,TRX-USDT
2019-04-08T00:00:00+00:00,2019,POST_WARMUP,True,TOP_8,8,6,6,8,False,0.75,2,2.0,0.75,NEO-USDT;XLM-USDT,
2019-04-08T00:00:00+00:00,2019,POST_WARMUP,True,TOP_10,10,6,6,10,False,0.6,4,4.0,0.6,BCHSV-USDT;ETC-USDT;NEO-USDT;XLM-USDT,
2019-04-08T00:00:00+00:00,2019,POST_WARMUP,True,TOP_30,13,6,6,13,False,0.46153846153846156,7,7.0,0.46153846153846156,BCHSV-USDT;ETC-USDT;NEO-USDT;ONT-USDT;SNX-USDT;VET-USDT;XLM-USDT,
2019-04-08T00:00:00+00:00,2019,POST_WARMUP,True,HYSTERESIS,6,6,5,7,False,0.7142857142857143,2,1.0,0.8333333333333334,NEO-USDT,TRX-USDT
2019-04-15T00:00:00+00:00,2019,POST_WARMUP,True,TOP_4,4,4,4,4,True,1.0,0,0.0,1.0,,
2019-04-15T00:00:00+00:00,2019,POST_WARMUP,True,TOP_6,6,6,5,7,False,0.7142857142857143,2,1.0,0.8333333333333334,NEO-USDT,TRX-USDT
2019-04-15T00:00:00+00:00,2019,POST_WARMUP,True,TOP_8,8,6,6,8,False,0.75,2,2.0,0.75,NEO-USDT;XLM-USDT,
2019-04-15T00:00:00+00:00,2019,POST_WARMUP,True,TOP_10,10,6,6,10,False,0.6,4,4.0,0.6,BCHSV-USDT;ETC-USDT;NEO-USDT;XLM-USDT,
2019-04-15T00:00:00+00:00,2019,POST_WARMUP,True,TOP_30,13,6,6,13,False,0.46153846153846156,7,7.0,0.46153846153846156,BCHSV-USDT;ETC-USDT;NEO-USDT;ONT-USDT;SNX-USDT;VET-USDT;XLM-USDT,
2019-04-15T00:00:00+00:00,2019,POST_WARMUP,True,HYSTERESIS,6,6,5,7,False,0.7142857142857143,2,1.0,0.8333333333333334,NEO-USDT,TRX-USDT
2019-04-22T00:00:00+00:00,2019,POST_WARMUP,True,TOP_4,4,4,4,4,True,1.0,0,0.0,1.0,,
2019-04-22T00:00:00+00:00,2019,POST_WARMUP,True,TOP_6,6,6,5,7,False,0.7142857142857143,2,1.0,0.8333333333333334,NEO-USDT,TRX-USDT
2019-04-22T00:00:00+00:00,2019,POST_WARMUP,True,TOP_8,8,6,6,8,False,0.75,2,2.0,0.75,NEO-USDT;XLM-USDT,
2019-04-22T00:00:00+00:00,2019,POST_WARMUP,True,TOP_10,10,6,6,10,False,0.6,4,4.0,0.6,BCHSV-USDT;ETC-USDT;NEO-USDT;XLM-USDT,
2019-04-22T00:00:00+00:00,2019,POST_WARMUP,True,TOP_30,13,6,6,13,False,0.46153846153846156,7,7.0,0.46153846153846156,BCHSV-USDT;ETC-USDT;NEO-USDT;ONT-USDT;SNX-USDT;VET-USDT;XLM-USDT,
2019-04-22T00:00:00+00:00,2019,POST_WARMUP,True,HYSTERESIS,6,6,5,7,False,0.7142857142857143,2,1.0,0.8333333333333334,NEO-USDT,TRX-USDT
2019-04-29T00:00:00+00:00,2019,POST_WARMUP,True,TOP_4,4,4,4,4,True,1.0,0,0.0,1.0,,
2019-04-29T00:00:00+00:00,2019,POST_WARMUP,True,TOP_6,6,6,5,7,False,0.7142857142857143,2,1.0,0.8333333333333334,NEO-USDT,TRX-USDT
2019-04-29T00:00:00+00:00,2019,POST_WARMUP,True,TOP_8,8,6,6,8,False,0.75,2,2.0,0.75,ETC-USDT;NEO-USDT,
2019-04-29T00:00:00+00:00,2019,POST_WARMUP,True,TOP_10,10,6,6,10,False,0.6,4,4.0,0.6,BCHSV-USDT;ETC-USDT;NEO-USDT;XLM-USDT,
2019-04-29T00:00:00+00:00,2019,POST_WARMUP,True,TOP_30,13,6,6,13,False,0.46153846153846156,7,7.0,0.46153846153846156,BCHSV-USDT;ETC-USDT;NEO-USDT;ONT-USDT;SNX-USDT;VET-USDT;XLM-USDT,
2019-04-29T00:00:00+00:00,2019,POST_WARMUP,True,HYSTERESIS,6,6,5,7,False,0.7142857142857143,2,1.0,0.8333333333333334,NEO-USDT,TRX-USDT
2019-05-06T00:00:00+00:00,2019,POST_WARMUP,True,TOP_4,4,4,4,4,True,1.0,0,0.0,1.0,,
2019-05-06T00:00:00+00:00,2019,POST_WARMUP,True,TOP_6,6,6,5,7,False,0.7142857142857143,2,1.0,0.8333333333333334,NEO-USDT,TRX-USDT
2019-05-06T00:00:00+00:00,2019,POST_WARMUP,True,TOP_8,8,6,6,8,False,0.75,2,2.0,0.75,ETC-USDT;NEO-USDT,
2019-05-06T00:00:00+00:00,2019,POST_WARMUP,True,TOP_10,10,6,6,10,False,0.6,4,4.0,0.6,BCHSV-USDT;ETC-USDT;NEO-USDT;XLM-USDT,
2019-05-06T00:00:00+00:00,2019,POST_WARMUP,True,TOP_30,13,6,6,13,False,0.46153846153846156,7,7.0,0.46153846153846156,BCHSV-USDT;ETC-USDT;NEO-USDT;ONT-USDT;SNX-USDT;VET-USDT;XLM-USDT,
2019-05-06T00:00:00+00:00,2019,POST_WARMUP,True,HYSTERESIS,6,6,5,7,False,0.7142857142857143,2,1.0,0.8333333333333334,NEO-USDT,TRX-USDT
2019-05-13T00:00:00+00:00,2019,POST_WARMUP,True,TOP_4,4,4,4,4,True,1.0,0,0.0,1.0,,
2019-05-13T00:00:00+00:00,2019,POST_WARMUP,True,TOP_6,6,6,5,7,False,0.7142857142857143,2,1.0,0.8333333333333334,NEO-USDT,TRX-USDT
2019-05-13T00:00:00+00:00,2019,POST_WARMUP,True,TOP_8,8,6,5,9,False,0.5555555555555556,4,4.0,0.625,NEO-USDT;ONT-USDT;XLM-USDT,TRX-USDT
2019-05-13T00:00:00+00:00,2019,POST_WARMUP,True,TOP_10,10,6,6,10,False,0.6,4,4.0,0.6,ETC-USDT;NEO-USDT;ONT-USDT;XLM-USDT,
2019-05-13T00:00:00+00:00,2019,POST_WARMUP,True,TOP_30,13,6,6,13,False,0.46153846153846156,7,7.0,0.46153846153846156,BCHSV-USDT;ETC-USDT;NEO-USDT;ONT-USDT;SNX-USDT;VET-USDT;XLM-USDT,
2019-05-13T00:00:00+00:00,2019,POST_WARMUP,True,HYSTERESIS,6,6,5,7,False,0.7142857142857143,2,1.0,0.8333333333333334,NEO-USDT,TRX-USDT
2019-05-20T00:00:00+00:00,2019,POST_WARMUP,True,TOP_4,4,4,4,4,True,1.0,0,0.0,1.0,,
2019-05-20T00:00:00+00:00,2019,POST_WARMUP,True,TOP_6,6,6,5,7,False,0.7142857142857143,2,1.0,0.8333333333333334,NEO-USDT,TRX-USDT
2019-05-20T00:00:00+00:00,2019,POST_WARMUP,True,TOP_8,8,6,5,9,False,0.5555555555555556,4,4.0,0.625,NEO-USDT;ONT-USDT;XLM-USDT,TRX-USDT
2019-05-20T00:00:00+00:00,2019,POST_WARMUP,True,TOP_10,10,6,6,10,False,0.6,4,4.0,0.6,BCHSV-USDT;NEO-USDT;ONT-USDT;XLM-USDT,
2019-05-20T00:00:00+00:00,2019,POST_WARMUP,True,TOP_30,13,6,6,13,False,0.46153846153846156,7,7.0,0.46153846153846156,BCHSV-USDT;ETC-USDT;NEO-USDT;ONT-USDT;SNX-USDT;VET-USDT;XLM-USDT,
2019-05-20T00:00:00+00:00,2019,POST_WARMUP,True,HYSTERESIS,6,6,5,7,False,0.7142857142857143,2,1.0,0.8333333333333334,NEO-USDT,TRX-USDT
2019-05-27T00:00:00+00:00,2019,POST_WARMUP,True,TOP_4,4,4,4,4,True,1.0,0,0.0,1.0,,
2019-05-27T00:00:00+00:00,2019,POST_WARMUP,True,TOP_6,6,6,5,7,False,0.7142857142857143,2,1.0,0.8333333333333334,NEO-USDT,TRX-USDT
2019-05-27T00:00:00+00:00,2019,POST_WARMUP,True,TOP_8,8,6,6,8,False,0.75,2,2.0,0.75,NEO-USDT;XLM-USDT,
2019-05-27T00:00:00+00:00,2019,POST_WARMUP,True,TOP_10,10,6,6,10,False,0.6,4,4.0,0.6,ETC-USDT;NEO-USDT;ONT-USDT;XLM-USDT,
2019-05-27T00:00:00+00:00,2019,POST_WARMUP,True,TOP_30,13,6,6,13,False,0.46153846153846156,7,7.0,0.46153846153846156,BCHSV-USDT;ETC-USDT;NEO-USDT;ONT-USDT;SNX-USDT;VET-USDT;XLM-USDT,
2019-05-27T00:00:00+00:00,2019,POST_WARMUP,True,HYSTERESIS,6,6,5,7,False,0.7142857142857143,2,1.0,0.8333333333333334,NEO-USDT,TRX-USDT
2019-06-03T00:00:00+00:00,2019,POST_WARMUP,True,TOP_4,4,4,4,4,True,1.0,0,0.0,1.0,,
2019-06-03T00:00:00+00:00,2019,POST_WARMUP,True,TOP_6,6,6,5,7,False,0.7142857142857143,2,1.0,0.8333333333333334,NEO-USDT,TRX-USDT
2019-06-03T00:00:00+00:00,2019,POST_WARMUP,True,TOP_8,8,6,6,8,False,0.75,2,2.0,0.75,NEO-USDT;XLM-USDT,
2019-06-03T00:00:00+00:00,2019,POST_WARMUP,True,TOP_10,10,6,6,10,False,0.6,4,4.0,0.6,ETC-USDT;NEO-USDT;ONT-USDT;XLM-USDT,
2019-06-03T00:00:00+00:00,2019,POST_WARMUP,True,TOP_30,14,6,6,14,False,0.42857142857142855,8,8.0,0.42857142857142855,BCHSV-USDT;ETC-USDT;NEO-USDT;ONT-USDT;SNX-USDT;TEL-USDT;VET-USDT;XLM-USDT,
2019-06-03T00:00:00+00:00,2019,POST_WARMUP,True,HYSTERESIS,6,6,5,7,False,0.7142857142857143,2,1.0,0.8333333333333334,NEO-USDT,TRX-USDT
2019-06-10T00:00:00+00:00,2019,POST_WARMUP,True,TOP_4,4,4,4,4,True,1.0,0,0.0,1.0,,
2019-06-10T00:00:00+00:00,2019,POST_WARMUP,True,TOP_6,6,6,5,7,False,0.7142857142857143,2,1.0,0.8333333333333334,NEO-USDT,TRX-USDT
2019-06-10T00:00:00+00:00,2019,POST_WARMUP,True,TOP_8,8,6,6,8,False,0.75,2,2.0,0.75,ETC-USDT;NEO-USDT,
2019-06-10T00:00:00+00:00,2019,POST_WARMUP,True,TOP_10,10,6,6,10,False,0.6,4,4.0,0.6,BCHSV-USDT;ETC-USDT;NEO-USDT;XLM-USDT,
2019-06-10T00:00:00+00:00,2019,POST_WARMUP,True,TOP_30,15,6,6,15,False,0.4,9,9.0,0.4,AVA-USDT;BCHSV-USDT;ETC-USDT;NEO-USDT;ONT-USDT;SNX-USDT;TEL-USDT;VET-USDT;XLM-USDT,
2019-06-10T00:00:00+00:00,2019,POST_WARMUP,True,HYSTERESIS,6,6,5,7,False,0.7142857142857143,2,1.0,0.8333333333333334,NEO-USDT,TRX-USDT
2019-06-17T00:00:00+00:00,2019,POST_WARMUP,True,TOP_4,4,4,4,4,True,1.0,0,0.0,1.0,,
2019-06-17T00:00:00+00:00,2019,POST_WARMUP,True,TOP_6,6,6,5,7,False,0.7142857142857143,2,1.0,0.8333333333333334,NEO-USDT,TRX-USDT
2019-06-17T00:00:00+00:00,2019,POST_WARMUP,True,TOP_8,8,6,6,8,False,0.75,2,2.0,0.75,BCHSV-USDT;NEO-USDT,
2019-06-17T00:00:00+00:00,2019,POST_WARMUP,True,TOP_10,10,6,6,10,False,0.6,4,4.0,0.6,BCHSV-USDT;ETC-USDT;NEO-USDT;XLM-USDT,
2019-06-17T00:00:00+00:00,2019,POST_WARMUP,True,TOP_30,15,6,6,15,False,0.4,9,9.0,0.4,AVA-USDT;BCHSV-USDT;ETC-USDT;NEO-USDT;ONT-USDT;SNX-USDT;TEL-USDT;VET-USDT;XLM-USDT,
2019-06-17T00:00:00+00:00,2019,POST_WARMUP,True,HYSTERESIS,6,6,5,7,False,0.7142857142857143,2,1.0,0.8333333333333334,NEO-USDT,TRX-USDT
2019-06-24T00:00:00+00:00,2019,POST_WARMUP,True,TOP_4,4,4,4,4,True,1.0,0,0.0,1.0,,
2019-06-24T00:00:00+00:00,2019,POST_WARMUP,True,TOP_6,6,6,5,7,False,0.7142857142857143,2,1.0,0.8333333333333334,NEO-USDT,TRX-USDT
2019-06-24T00:00:00+00:00,2019,POST_WARMUP,True,TOP_8,8,6,6,8,False,0.75,2,2.0,0.75,BCHSV-USDT;NEO-USDT,
2019-06-24T00:00:00+00:00,2019,POST_WARMUP,True,TOP_10,10,6,6,10,False,0.6,4,4.0,0.6,BCHSV-USDT;ETC-USDT;NEO-USDT;XLM-USDT,
2019-06-24T00:00:00+00:00,2019,POST_WARMUP,True,TOP_30,15,6,6,15,False,0.4,9,9.0,0.4,AVA-USDT;BCHSV-USDT;ETC-USDT;NEO-USDT;ONT-USDT;SNX-USDT;TEL-USDT;VET-USDT;XLM-USDT,
2019-06-24T00:00:00+00:00,2019,POST_WARMUP,True,HYSTERESIS,6,6,5,7,False,0.7142857142857143,2,1.0,0.8333333333333334,NEO-USDT,TRX-USDT
2019-07-01T00:00:00+00:00,2019,POST_WARMUP,True,TOP_4,4,4,4,4,True,1.0,0,0.0,1.0,,
2019-07-01T00:00:00+00:00,2019,POST_WARMUP,True,TOP_6,6,6,5,7,False,0.7142857142857143,2,1.0,0.8333333333333334,NEO-USDT,TRX-USDT
2019-07-01T00:00:00+00:00,2019,POST_WARMUP,True,TOP_8,8,6,6,8,False,0.75,2,2.0,0.75,BCHSV-USDT;NEO-USDT,
2019-07-01T00:00:00+00:00,2019,POST_WARMUP,True,TOP_10,10,6,6,10,False,0.6,4,4.0,0.6,BCHSV-USDT;ETC-USDT;NEO-USDT;XLM-USDT,
2019-07-01T00:00:00+00:00,2019,POST_WARMUP,True,TOP_30,15,6,6,15,False,0.4,9,9.0,0.4,AVA-USDT;BCHSV-USDT;ETC-USDT;NEO-USDT;ONT-USDT;SNX-USDT;TEL-USDT;VET-USDT;XLM-USDT,
2019-07-01T00:00:00+00:00,2019,POST_WARMUP,True,HYSTERESIS,6,6,5,7,False,0.7142857142857143,2,1.0,0.8333333333333334,NEO-USDT,TRX-USDT
2019-07-08T00:00:00+00:00,2019,POST_WARMUP,True,TOP_4,4,4,4,4,True,1.0,0,0.0,1.0,,
2019-07-08T00:00:00+00:00,2019,POST_WARMUP,True,TOP_6,6,6,5,7,False,0.7142857142857143,2,1.0,0.8333333333333334,NEO-USDT,TRX-USDT
2019-07-08T00:00:00+00:00,2019,POST_WARMUP,True,TOP_8,8,6,6,8,False,0.75,2,2.0,0.75,BCHSV-USDT;NEO-USDT,
2019-07-08T00:00:00+00:00,2019,POST_WARMUP,True,TOP_10,10,6,6,10,False,0.6,4,4.0,0.6,BCHSV-USDT;ETC-USDT;NEO-USDT;XLM-USDT,
2019-07-08T00:00:00+00:00,2019,POST_WARMUP,True,TOP_30,15,6,6,15,False,0.4,9,9.0,0.4,AVA-USDT;BCHSV-USDT;ETC-USDT;NEO-USDT;ONT-USDT;SNX-USDT;TEL-USDT;VET-USDT;XLM-USDT,
2019-07-08T00:00:00+00:00,2019,POST_WARMUP,True,HYSTERESIS,6,6,5,7,False,0.7142857142857143,2,1.0,0.8333333333333334,NEO-USDT,TRX-USDT
2019-07-15T00:00:00+00:00,2019,POST_WARMUP,True,TOP_4,4,4,3,5,False,0.6,2,1.0,0.75,BCHSV-USDT,XRP-USDT
2019-07-15T00:00:00+00:00,2019,POST_WARMUP,True,TOP_6,6,6,5,7,False,0.7142857142857143,2,1.0,0.8333333333333334,BCHSV-USDT,TRX-USDT
2019-07-15T00:00:00+00:00,2019,POST_WARMUP,True,TOP_8,8,6,6,8,False,0.75,2,2.0,0.75,BCHSV-USDT;NEO-USDT,
2019-07-15T00:00:00+00:00,2019,POST_WARMUP,True,TOP_10,10,6,6,10,False,0.6,4,4.0,0.6,BCHSV-USDT;MTV-USDT;NEO-USDT;XLM-USDT,
2019-07-15T00:00:00+00:00,2019,POST_WARMUP,True,TOP_30,16,6,6,16,False,0.375,10,10.0,0.375,AVA-USDT;BCHSV-USDT;ETC-USDT;MTV-USDT;NEO-USDT;ONT-USDT;SNX-USDT;TEL-USDT;VET-USDT;XLM-USDT,
2019-07-15T00:00:00+00:00,2019,POST_WARMUP,True,HYSTERESIS,6,6,5,7,False,0.7142857142857143,2,1.0,0.8333333333333334,NEO-USDT,TRX-USDT
2019-07-22T00:00:00+00:00,2019,POST_WARMUP,True,TOP_4,4,4,3,5,False,0.6,2,1.0,0.75,BCHSV-USDT,LTC-USDT
