policy_id,hard_gates_passed,worst_universe_2x_net_return,worst_universe_2x_profit_factor,worst_universe_2x_maximum_drawdown,worst_universe_2x_turnover,active_adaptive_component_count,selected
ROUTER_TIME_FAIL_72_CONTROL,False,-0.013599146664610262,0.989963833311595,0.39295917451580825,79.46367441998413,1,False
FAMILY_QUALITY_CONTROL_EXITS,False,0.006331656758773008,1.005202811385666,0.3870329545351327,73.25324161163013,2,False
FAMILY_QUALITY_REPLACEMENT_AWARE_RS,False,0.006331656758773008,1.005202811385666,0.3870329545351327,73.25324161163013,3,False
FULL_FAMILY_SPECIALIST_REPLACEMENT_BRAIN,False,-0.36199628088587443,0.7199703352012544,0.44583167995194073,99.29331937945177,4,False
