trade_count,final_equity,net_return,net_pnl,profit_factor,win_rate,maximum_drawdown,turnover,mean_holding_hours,policy_id,portfolio_id,universe_id,cost_multiplier,minimum_cash,atomic_replacement_count
364,108192.50613135417,0.0819250613135416,8192.506131354166,1.0720703762946442,0.32142857142857145,0.3796942949665552,69.16669898596857,115.51648351648352,FAMILY_QUALITY_REPLACEMENT_AWARE_RS,MOMENTUM_BREAKOUT,D2,2.0,7256.847755687988,0.0
101,132328.71925431973,0.32328719254319727,32328.71925431973,1.6621677250622149,0.38613861386138615,0.20993710478216054,34.669231717101574,118.57425742574257,FAMILY_QUALITY_REPLACEMENT_AWARE_RS,RELATIVE_STRENGTH_ROTATION,D2,1.0,8459.663459777312,0.0
101,126565.0250819123,0.26565025081912297,26565.025081912303,1.5256506709927646,0.36633663366336633,0.22744839475086137,33.910505178027805,118.57425742574257,FAMILY_QUALITY_REPLACEMENT_AWARE_RS,RELATIVE_STRENGTH_ROTATION,D2,2.0,8220.15200096357,0.0
369,125014.8115766269,0.25014811576626905,25014.811576626904,1.2061527756471135,0.32791327913279134,0.35755460761712166,75.90702016209485,115.96747967479675,FAMILY_QUALITY_REPLACEMENT_AWARE_RS,UNION_FOCUS,E2,1.0,7321.172524126754,0.0
369,111888.41544632948,0.11888415446329481,11888.415446329484,1.097726096891829,0.3252032520325203,0.3870329545351327,71.71536282713186,115.96747967479675,FAMILY_QUALITY_REPLACEMENT_AWARE_RS,UNION_FOCUS,E2,2.0,6913.125703006246,0.0
357,126199.25312677742,0.2619925312677742,26199.253126777417,1.2366252401356148,0.33053221288515405,0.3505002039952312,72.37278748133288,116.10084033613445,FAMILY_QUALITY_REPLACEMENT_AWARE_RS,MOMENTUM_BREAKOUT,E2,1.0,7677.364434438172,0.0
357,113627.40178350442,0.13627401783504411,13627.401783504421,1.1220507261389612,0.3277310924369748,0.3796942949665552,68.58238987012412,116.10084033613445,FAMILY_QUALITY_REPLACEMENT_AWARE_RS,MOMENTUM_BREAKOUT,E2,2.0,7256.847755687988,0.0
103,125541.77271142199,0.25541772711421995,25541.77271142199,1.456388275147094,0.34951456310679613,0.24084032259829755,34.775283019454164,115.80582524271844,FAMILY_QUALITY_REPLACEMENT_AWARE_RS,RELATIVE_STRENGTH_ROTATION,E2,1.0,8128.7647121824975,0.0
103,119880.9836594049,0.19880983659404894,19880.983659404897,1.344925851957506,0.33980582524271846,0.25848675143249566,33.99724990510279,115.80582524271844,FAMILY_QUALITY_REPLACEMENT_AWARE_RS,RELATIVE_STRENGTH_ROTATION,E2,2.0,7889.895733227417,0.0
545,79390.61304380446,-0.2060938695619554,-20609.386956195536,0.8413241828017217,0.5504587155963303,0.3457954550877567,106.70051347344138,54.96330275229358,FULL_FAMILY_SPECIALIST_REPLACEMENT_BRAIN,UNION_FOCUS,C2,1.0,6657.931042440987,0.0
545,66788.87809548875,-0.33211121904511254,-33211.12190451125,0.738602536085771,0.5137614678899083,0.4126079044337044,98.386508231747,54.96330275229358,FULL_FAMILY_SPECIALIST_REPLACEMENT_BRAIN,UNION_FOCUS,C2,2.0,6128.795997636902,0.0
