policy_id,portfolio_id,universe_id,cost_multiplier,total_net_pnl,positive_net_pnl_pool,largest_winner_net_pnl,largest_winner_positive_pnl_share,net_pnl_without_largest_winner,top_asset,top_asset_positive_contribution_share,minimum_loao_remaining_net_pnl,minimum_loyo_remaining_net_pnl
FAMILY_QUALITY_CONTROL_EXITS,UNION_FOCUS,E2,1.0,25014.811576627013,146355.94558806843,11335.021924383851,0.07744831874673037,13679.789652243162,SOL-USDT,0.18258166118961358,-1707.1000938192155,-34945.467217237405
FAMILY_QUALITY_CONTROL_EXITS,UNION_FOCUS,E2,2.0,11888.415446329462,133538.7813612653,10105.960981317252,0.0756780979899568,1782.4544650122098,SOL-USDT,0.1693881982038069,-10731.478118787381,-37957.88418897809
FAMILY_QUALITY_CONTROL_EXITS,MOMENTUM_BREAKOUT,E2,1.0,26199.25312677746,136919.703370218,9630.99580311215,0.07034046646355085,16568.25732366531,SOL-USDT,0.1695607118347713,2983.050759117563,-34231.13268059933
FAMILY_QUALITY_CONTROL_EXITS,MOMENTUM_BREAKOUT,E2,2.0,13627.401783504429,125280.99217664078,8631.448374928861,0.06889671150399969,4995.953408575568,SOL-USDT,0.15628820471803725,-5952.5395690772275,-37215.09390323591
FAMILY_QUALITY_CONTROL_EXITS,RELATIVE_STRENGTH_ROTATION,E2,1.0,25541.77271142204,81506.77904991731,11628.176841111856,0.14266514977840547,13913.595870310184,SOL-USDT,0.3171582585483254,-308.77539193286793,-13385.624961844813
FAMILY_QUALITY_CONTROL_EXITS,RELATIVE_STRENGTH_ROTATION,E2,2.0,19880.983659404825,77519.41101002894,11052.854097267578,0.14258176053269592,8828.129562137246,SOL-USDT,0.3044056877746146,-3716.365964986064,-14350.513667052372
FAMILY_QUALITY_REPLACEMENT_AWARE_RS,UNION_FOCUS,C2,1.0,12654.444557877534,134131.44159279251,10880.060955318992,0.08111491851664127,1774.3836025585424,SOL-USDT,0.1942312514845406,-13398.073206116118,-34945.46721723739
FAMILY_QUALITY_REPLACEMENT_AWARE_RS,UNION_FOCUS,C2,2.0,633.1656758772951,122330.00012613232,9684.34085660243,0.07916570625862075,-9051.175180725135,SOL-USDT,0.1800497084037256,-21392.315175860545,-37957.88418897809
FAMILY_QUALITY_REPLACEMENT_AWARE_RS,MOMENTUM_BREAKOUT,C2,1.0,18868.414642521806,130294.9050126346,9212.966740485863,0.0707085725231734,9655.447902035943,SOL-USDT,0.1739271785623833,-3793.410567379462,-34231.13268059932
FAMILY_QUALITY_REPLACEMENT_AWARE_RS,MOMENTUM_BREAKOUT,C2,2.0,6794.875168005528,119058.7343809307,8238.99378508528,0.069201086572317,-1444.1186170797519,SOL-USDT,0.16022172884810196,-12280.921088974144,-37215.09390323591
FAMILY_QUALITY_REPLACEMENT_AWARE_RS,RELATIVE_STRENGTH_ROTATION,C2,1.0,20052.12479647677,72227.85608842768,11405.812727334516,0.1579143192810613,8646.312069142255,SOL-USDT,0.33588431752303854,-4208.079351937005,-13385.624961844816
FAMILY_QUALITY_REPLACEMENT_AWARE_RS,RELATIVE_STRENGTH_ROTATION,C2,2.0,14790.511831197175,68676.44693927826,10858.42629667787,0.15810990202039102,3932.085534519305,SOL-USDT,0.32166880202900655,-7300.558583369097,-14350.513667052364
FAMILY_QUALITY_REPLACEMENT_AWARE_RS,UNION_FOCUS,D2,1.0,29618.818416992035,152362.606570488,11752.464608313856,0.07713483559285773,17866.353808678177,SOL-USDT,0.18474250277850987,1470.9691493026512,-34945.4672172374
FAMILY_QUALITY_REPLACEMENT_AWARE_RS,UNION_FOCUS,D2,2.0,15856.355487451197,138905.88792485165,10464.352393616926,0.07533411686103732,5392.003093834272,SOL-USDT,0.17171916591018063,-7996.447727017359,-37957.88418897809
FAMILY_QUALITY_REPLACEMENT_AWARE_RS,MOMENTUM_BREAKOUT,D2,1.0,20322.382801856795,133153.1480499557,9182.264722255903,0.06896017748533402,11140.118079600892,SOL-USDT,0.16065602339402263,-1069.472466244646,-34231.13268059932
FAMILY_QUALITY_REPLACEMENT_AWARE_RS,MOMENTUM_BREAKOUT,D2,2.0,8192.50613135416,121866.20332228928,8218.371712505073,0.067437661045127,-25.865581150914295,SOL-USDT,0.1471257023805047,-9737.144628883048,-37215.0939032359
FAMILY_QUALITY_REPLACEMENT_AWARE_RS,RELATIVE_STRENGTH_ROTATION,D2,1.0,32328.719254319774,81151.27286229315,9793.814511474604,0.12068590135479304,22534.90474284517,SOL-USDT,0.27173071890415196,10277.42553946186,-13385.62496184482
FAMILY_QUALITY_REPLACEMENT_AWARE_RS,RELATIVE_STRENGTH_ROTATION,D2,2.0,26565.025081912303,77102.43813560542,9383.752366648501,0.12170500172957752,17181.272715263804,SOL-USDT,0.25982847107440604,6531.616465028968,-14350.513667052364
FAMILY_QUALITY_REPLACEMENT_AWARE_RS,UNION_FOCUS,E2,1.0,25014.811576627013,146355.94558806843,11335.021924383851,0.07744831874673037,13679.789652243162,SOL-USDT,0.18258166118961358,-1707.1000938192155,-34945.467217237405
FAMILY_QUALITY_REPLACEMENT_AWARE_RS,UNION_FOCUS,E2,2.0,11888.415446329462,133538.7813612653,10105.960981317252,0.0756780979899568,1782.4544650122098,SOL-USDT,0.1693881982038069,-10731.478118787381,-37957.88418897809
FAMILY_QUALITY_REPLACEMENT_AWARE_RS,MOMENTUM_BREAKOUT,E2,1.0,26199.25312677746,136919.703370218,9630.99580311215,0.07034046646355085,16568.25732366531,SOL-USDT,0.1695607118347713,2983.050759117563,-34231.13268059933
FAMILY_QUALITY_REPLACEMENT_AWARE_RS,MOMENTUM_BREAKOUT,E2,2.0,13627.401783504429,125280.99217664078,8631.448374928861,0.06889671150399969,4995.953408575568,SOL-USDT,0.15628820471803725,-5952.5395690772275,-37215.09390323591
FAMILY_QUALITY_REPLACEMENT_AWARE_RS,RELATIVE_STRENGTH_ROTATION,E2,1.0,25541.77271142204,81506.77904991731,11628.176841111856,0.14266514977840547,13913.595870310184,SOL-USDT,0.3171582585483254,-308.77539193286793,-13385.624961844813
FAMILY_QUALITY_REPLACEMENT_AWARE_RS,RELATIVE_STRENGTH_ROTATION,E2,2.0,19880.983659404825,77519.41101002894,11052.854097267578,0.14258176053269592,8828.129562137246,SOL-USDT,0.3044056877746146,-3716.365964986064,-14350.513667052372
FULL_FAMILY_SPECIALIST_REPLACEMENT_BRAIN,UNION_FOCUS,C2,1.0,-20609.3869561956,109274.21673397807,2908.369015452111,0.02661532704034266,-23517.75597164771,SOL-USDT,0.037313904838104844,-24686.834680665703,-31698.36874874391
FULL_FAMILY_SPECIALIST_REPLACEMENT_BRAIN,UNION_FOCUS,C2,2.0,-33211.12190451134,93841.07442210925,2547.8688711142813,0.027150891939425575,-35758.99077562562,JASMY-USDT,0.011439540239380305,-34284.62065146974,-36080.30716952893
FULL_FAMILY_SPECIALIST_REPLACEMENT_BRAIN,MOMENTUM_BREAKOUT,C2,1.0,-12856.620336529959,102565.75159611828,3140.674659230165,0.030621085599776637,-15997.294995760123,SOL-USDT,0.08411545677994266,-21483.98538201558,-24745.502015785063
FULL_FAMILY_SPECIALIST_REPLACEMENT_BRAIN,MOMENTUM_BREAKOUT,C2,2.0,-25531.908398929394,88485.98708743117,2775.720441888952,0.03136903970056095,-28307.628840818346,SOL-USDT,0.058481507450977535,-30706.702312090103,-29301.359632312273
FULL_FAMILY_SPECIALIST_REPLACEMENT_BRAIN,RELATIVE_STRENGTH_ROTATION,C2,1.0,-2440.957307121387,46462.39633750766,4196.838301780257,0.0903276333681541,-6637.795608901644,SOL-USDT,0.09786099457497857,-6987.813623046728,-15907.357631301064
FULL_FAMILY_SPECIALIST_REPLACEMENT_BRAIN,RELATIVE_STRENGTH_ROTATION,C2,2.0,-7401.344664308121,42690.47659644973,3980.209081832082,0.09323412149872996,-11381.553746140202,SOL-USDT,0.07048963192325894,-10410.580646220362,-17029.828937336373
FULL_FAMILY_SPECIALIST_REPLACEMENT_BRAIN,UNION_FOCUS,D2,1.0,-20720.153410802995,110167.47537786636,2770.1079024787578,0.02514451650069579,-23490.261313281753,SHIB-USDT,0.021310952201110605,-23067.927212697734,-31698.368748743902
FULL_FAMILY_SPECIALIST_REPLACEMENT_BRAIN,UNION_FOCUS,D2,2.0,-33681.93244829987,94518.5297594557,2422.648180045587,0.025631462806405148,-36104.58062834546,SHIB-USDT,0.016763405479259468,-35266.38488796108,-36080.30716952894
FULL_FAMILY_SPECIALIST_REPLACEMENT_BRAIN,MOMENTUM_BREAKOUT,D2,1.0,-13450.85551534193,105789.05832475117,3132.124691761615,0.029607265074112116,-16582.980207103545,SOL-USDT,0.07981072324302459,-21893.956771438832,-24745.502015785063
FULL_FAMILY_SPECIALIST_REPLACEMENT_BRAIN,MOMENTUM_BREAKOUT,D2,2.0,-26338.609444756592,91260.52097941066,2766.015700916942,0.03030900625190365,-29104.625145673534,SOL-USDT,0.05478798377165301,-31338.589387169144,-29301.35963231227
FULL_FAMILY_SPECIALIST_REPLACEMENT_BRAIN,RELATIVE_STRENGTH_ROTATION,D2,1.0,3061.8415449368335,51515.498464500975,5487.48158481272,0.10652098394416412,-2425.6400398758865,SOL-USDT,0.08955770611455173,-1551.7683268915857,-15907.357631301064
FULL_FAMILY_SPECIALIST_REPLACEMENT_BRAIN,RELATIVE_STRENGTH_ROTATION,D2,2.0,-2469.7854172199045,47271.38825658396,5217.471008352297,0.1103727053674081,-7687.256425572201,AVAX-USDT,0.07130685609095681,-5840.5594968518835,-17029.828937336373
FULL_FAMILY_SPECIALIST_REPLACEMENT_BRAIN,UNION_FOCUS,E2,1.0,-23844.946923059862,108459.5766681647,2727.195798244624,0.025144813229250936,-26572.142721304488,SOL-USDT,0.028162353753855333,-26899.42388918211,-31698.36874874391
FULL_FAMILY_SPECIALIST_REPLACEMENT_BRAIN,UNION_FOCUS,E2,2.0,-36199.62808858753,93071.06226703542,2384.576790886382,0.025621033356691022,-38584.20487947391,JASMY-USDT,0.011534183889277691,-37273.12683554593,-36080.30716952894
FULL_FAMILY_SPECIALIST_REPLACEMENT_BRAIN,MOMENTUM_BREAKOUT,E2,1.0,-12013.047637499989,105208.59641194716,3115.289696062933,0.029610600296053096,-15128.337333562922,SOL-USDT,0.08116925981369236,-20552.751534295232,-24745.502015785067
FULL_FAMILY_SPECIALIST_REPLACEMENT_BRAIN,MOMENTUM_BREAKOUT,E2,2.0,-24997.85264250043,90725.7497425213,2751.752242184283,0.030330443672206917,-27749.604884684715,SOL-USDT,0.05609861169282425,-30087.441247846484,-29301.359632312273
FULL_FAMILY_SPECIALIST_REPLACEMENT_BRAIN,RELATIVE_STRENGTH_ROTATION,E2,1.0,-8518.471503315188,45541.889170628325,3916.2500179257927,0.08599226095459231,-12434.721521240981,SOL-USDT,0.0775423727614281,-12049.897649643695,-15907.357631301067
FULL_FAMILY_SPECIALIST_REPLACEMENT_BRAIN,RELATIVE_STRENGTH_ROTATION,E2,2.0,-13368.479134099445,41781.30373562362,3707.287981682194,0.08873078746274934,-17075.76711578164,XRP-USDT,0.053171155685647335,-15590.039339775607,-17029.828937336373
