snapshot_date,regime_label,raw_rank,name,symbol,market_cap_usd,source_url,canonical_symbol,exclusion_reason,eligible_after_exclusions,filtered_rank
2021-05-09 00:00:00+00:00,2021_BULL,6,Tether,USDT,55539697236.75,https://coinmarketcap.com/historical/20210509/,,STABLECOIN_OR_CASH,False,
2022-06-26 00:00:00+00:00,2022_BEAR_STRESS,3,Tether,USDT,66827166314.2,https://coinmarketcap.com/historical/20220626/,,STABLECOIN_OR_CASH,False,
2022-06-26 00:00:00+00:00,2022_BEAR_STRESS,4,USD Coin,USDC,55876331532.71,https://coinmarketcap.com/historical/20220626/,,STABLECOIN_OR_CASH,False,
2022-06-26 00:00:00+00:00,2022_BEAR_STRESS,7,Binance USD,BUSD,17374825904.26,https://coinmarketcap.com/historical/20220626/,,STABLECOIN_OR_CASH,False,
2023-10-22 00:00:00+00:00,2023_RECOVERY,3,Tether USDt,USDT,84174945593.8,https://coinmarketcap.com/historical/20231022/,,STABLECOIN_OR_CASH,False,
2023-10-22 00:00:00+00:00,2023_RECOVERY,6,USDC,USDC,25556187646.47,https://coinmarketcap.com/historical/20231022/,,STABLECOIN_OR_CASH,False,
2024-03-10 00:00:00+00:00,2024_ACCELERATION,3,Tether USDt,USDT,101919864540.25,https://coinmarketcap.com/historical/20240310/,,STABLECOIN_OR_CASH,False,
2024-03-10 00:00:00+00:00,2024_ACCELERATION,7,USDC,USDC,30141803644.56,https://coinmarketcap.com/historical/20240310/,,STABLECOIN_OR_CASH,False,
