trade_id,symbol,entry_timestamp,exit_timestamp,entry_price,exit_price,quantity,entry_fee,exit_fee,gross_pnl,net_pnl,holding_bars,exit_reason
TRADE-000001,ADA/USDT,2020-01-23T00:00:00Z,2020-02-14T00:00:00Z,0.046377177,0.03970884992857143,150410.71041148753,6.9756241394493,5.9726363273795755,-1002.9878120697248,-1015.9360725365536,22,stop_loss
TRADE-000002,ETH/USDT,2020-02-16T00:00:00Z,2020-02-17T00:00:00Z,285.492675,252.4694164285714,29.91595667053475,8.54078649505506,7.552864122512337,-987.9223725427237,-1004.0160231602911,1,stop_loss
TRADE-000003,BTC/USDT,2020-01-30T00:00:00Z,2020-02-27T00:00:00Z,9380.18775,9313.940700000001,1.4811761479973564,13.893710359036989,13.795586808701803,-98.1235503351855,-125.81284750292428,28,rsi_failure_below_45
TRADE-000004,ADA/USDT,2020-04-08T00:00:00Z,2020-04-09T00:00:00Z,0.035965974,0.035288347,253069.88261331702,9.101904818253612,8.930417832907997,-171.4869853456142,-189.5193079967758,1,momentum_failure_close_below_ema50
TRADE-000005,ETH/USDT,2020-04-08T00:00:00Z,2020-04-12T00:00:00Z,171.42567,157.7211,47.092959356085245,8.072942109899682,7.427553351897057,-645.3887580026247,-660.8892534644215,4,momentum_failure_close_below_ema50
TRADE-000006,ETH/USDT,2020-04-20T00:00:00Z,2020-05-12T00:00:00Z,187.503705,187.496205,37.54517569287253,7.039859547289542,7.039577958471845,-0.2815888176962879,-14.361026323457676,22,rsi_failure_below_45
TRADE-000007,ADA/USDT,2020-04-25T00:00:00Z,2020-05-25T00:00:00Z,0.04092045,0.0548975375,196806.83010167355,8.053424050834028,10.804210335762754,2750.786284928726,2731.928650542129,30,time_stop_30_bars
TRADE-000008,ETH/USDT,2020-05-30T00:00:00Z,2020-06-17T00:00:00Z,220.43015999999997,230.74457000000004,45.594667405712414,10.050439831387973,10.520721924824128,470.2820934361572,449.71093167994513,18,rsi_failure_below_45
TRADE-000009,ADA/USDT,2020-05-30T00:00:00Z,2020-06-20T00:00:00Z,0.0650325,0.081797081,107570.17511066825,6.995557412884532,8.798926326711515,1803.368913826982,1787.5744300873857,21,rsi_failure_below_45
TRADE-000010,ADA/USDT,2020-07-03T00:00:00Z,2020-07-24T00:00:00Z,0.096756354,0.12379307250000002,100037.2805824265,9.679242533230585,12.383922327843168,2704.6797946125826,2682.6166297515088,21,rsi_failure_below_45
TRADE-000011,BTC/USDT,2020-07-24T00:00:00Z,2020-08-23T00:00:00Z,9520.85805,11523.53535,2.747685543717264,26.16032402776914,31.66305149370986,5502.72746594072,5444.904090419242,30,time_stop_30_bars
TRADE-000012,ETH/USDT,2020-07-24T00:00:00Z,2020-08-23T00:00:00Z,263.921895,387.76602,63.82440694421758,16.844658427969062,24.748936259619615,7904.277831650551,7862.684236962962,30,time_stop_30_bars
