timestamp,cash,market_value,equity,open_position_count
2020-01-21T00:00:00Z,100000.0,0.0,100000.0,0
2020-01-22T00:00:00Z,100000.0,0.0,100000.0,0
2020-01-23T00:00:00Z,93017.40023641125,6875.724805040329,99893.12504145158,1
2020-01-24T00:00:00Z,93017.40023641125,6510.978832292472,99528.37906870373,1
2020-01-25T00:00:00Z,93017.40023641125,6760.359790154718,99777.76002656597,1
2020-01-26T00:00:00Z,93017.40023641125,6507.970618084242,99525.3708544955,1
2020-01-27T00:00:00Z,93017.40023641125,6719.147255501971,99736.54749191322,1
2020-01-28T00:00:00Z,93017.40023641125,7192.188939746099,100209.58917615736,1
2020-01-29T00:00:00Z,93017.40023641125,7973.722991044187,100991.12322745543,1
2020-01-30T00:00:00Z,79109.79616701523,21803.62434979696,100913.42051681218,2
2020-01-31T00:00:00Z,79109.79616701523,22520.308388995683,101630.10455601092,2
2020-02-01T00:00:00Z,79109.79616701523,21945.753642840456,101055.54980985569,2
2020-02-02T00:00:00Z,79109.79616701523,22343.079037453106,101452.87520446834,2
2020-02-03T00:00:00Z,79109.79616701523,22185.604199356378,101295.40036637161,2
2020-02-04T00:00:00Z,79109.79616701523,22360.89696547149,101470.69313248672,2
2020-02-05T00:00:00Z,79109.79616701523,22059.702523193868,101169.49869020909,2
2020-02-06T00:00:00Z,79109.79616701523,23152.82645657121,102262.62262358645,2
2020-02-07T00:00:00Z,79109.79616701523,23515.949605800117,102625.74577281534,2
2020-02-08T00:00:00Z,79109.79616701523,23538.217614314937,102648.01378133017,2
2020-02-09T00:00:00Z,79109.79616701523,23698.772604375226,102808.56877139045,2
2020-02-10T00:00:00Z,79109.79616701523,24347.384208921794,103457.18037593702,2
2020-02-11T00:00:00Z,79109.79616701523,23646.492606142107,102756.28877315734,2
2020-02-12T00:00:00Z,79109.79616701523,24690.14712337626,103799.94329039149,2
2020-02-13T00:00:00Z,79109.79616701523,25602.17916489547,104711.9753319107,2
2020-02-14T00:00:00Z,85076.45985806742,15158.356698604946,100234.81655667236,1
2020-02-15T00:00:00Z,85076.45985806742,15320.989839655054,100397.44969772248,1
2020-02-16T00:00:00Z,76527.13257651731,22596.81471823075,99123.94729474807,2
2020-02-17T00:00:00Z,84072.44383490713,14699.340210340566,98771.7840452477,1
2020-02-18T00:00:00Z,84072.44383490713,14371.25969355915,98443.70352846629,1
2020-02-19T00:00:00Z,84072.44383490713,15054.52625063033,99126.97008553745,1
2020-02-20T00:00:00Z,84072.44383490713,14215.14372756023,98287.58756246735,1
2020-02-21T00:00:00Z,84072.44383490713,14213.514433797433,98285.95826870456,1
2020-02-22T00:00:00Z,84072.44383490713,14335.711466007215,98408.15530091434,1
2020-02-23T00:00:00Z,84072.44383490713,14293.053592944889,98365.49742785201,1
2020-02-24T00:00:00Z,84072.44383490713,14722.594675864122,98795.03851077125,1
2020-02-25T00:00:00Z,84072.44383490713,14305.939825432468,98378.38366033959,1
2020-02-26T00:00:00Z,84072.44383490713,13802.191817498566,97874.63565240569,1
2020-02-27T00:00:00Z,97854.23505680023,0.0,97854.23505680023,0
2020-02-28T00:00:00Z,97854.23505680023,0.0,97854.23505680023,0
2020-02-29T00:00:00Z,97854.23505680023,0.0,97854.23505680023,0
2020-03-01T00:00:00Z,97854.23505680023,0.0,97854.23505680023,0
2020-03-02T00:00:00Z,97854.23505680023,0.0,97854.23505680023,0
2020-03-03T00:00:00Z,97854.23505680023,0.0,97854.23505680023,0
2020-03-04T00:00:00Z,97854.23505680023,0.0,97854.23505680023,0
2020-03-05T00:00:00Z,97854.23505680023,0.0,97854.23505680023,0
2020-03-06T00:00:00Z,97854.23505680023,0.0,97854.23505680023,0
2020-03-07T00:00:00Z,97854.23505680023,0.0,97854.23505680023,0
2020-03-08T00:00:00Z,97854.23505680023,0.0,97854.23505680023,0
2020-03-09T00:00:00Z,97854.23505680023,0.0,97854.23505680023,0
2020-03-10T00:00:00Z,97854.23505680023,0.0,97854.23505680023,0
2020-03-11T00:00:00Z,97854.23505680023,0.0,97854.23505680023,0
2020-03-12T00:00:00Z,97854.23505680023,0.0,97854.23505680023,0
2020-03-13T00:00:00Z,97854.23505680023,0.0,97854.23505680023,0
2020-03-14T00:00:00Z,97854.23505680023,0.0,97854.23505680023,0
2020-03-15T00:00:00Z,97854.23505680023,0.0,97854.23505680023,0
2020-03-16T00:00:00Z,97854.23505680023,0.0,97854.23505680023,0
2020-03-17T00:00:00Z,97854.23505680023,0.0,97854.23505680023,0
2020-03-18T00:00:00Z,97854.23505680023,0.0,97854.23505680023,0
2020-03-19T00:00:00Z,97854.23505680023,0.0,97854.23505680023,0
2020-03-20T00:00:00Z,97854.23505680023,0.0,97854.23505680023,0
2020-03-21T00:00:00Z,97854.23505680023,0.0,97854.23505680023,0
2020-03-22T00:00:00Z,97854.23505680023,0.0,97854.23505680023,0
2020-03-23T00:00:00Z,97854.23505680023,0.0,97854.23505680023,0
2020-03-24T00:00:00Z,97854.23505680023,0.0,97854.23505680023,0
2020-03-25T00:00:00Z,97854.23505680023,0.0,97854.23505680023,0
2020-03-26T00:00:00Z,97854.23505680023,0.0,97854.23505680023,0
2020-03-27T00:00:00Z,97854.23505680023,0.0,97854.23505680023,0
2020-03-28T00:00:00Z,97854.23505680023,0.0,97854.23505680023,0
2020-03-29T00:00:00Z,97854.23505680023,0.0,97854.23505680023,0
2020-03-30T00:00:00Z,97854.23505680023,0.0,97854.23505680023,0
2020-03-31T00:00:00Z,97854.23505680023,0.0,97854.23505680023,0
2020-04-01T00:00:00Z,97854.23505680023,0.0,97854.23505680023,0
2020-04-02T00:00:00Z,97854.23505680023,0.0,97854.23505680023,0
2020-04-03T00:00:00Z,97854.23505680023,0.0,97854.23505680023,0
