timestamp,available_time,close,ema200,hourly_bar_count,regime_ready,regime_on
2019-02-26 00:00:00+00:00,2019-02-27 00:00:00+00:00,3810.55360047,,24,False,False
2019-02-27 00:00:00+00:00,2019-02-28 00:00:00+00:00,3791.94353396,,24,False,False
2019-02-28 00:00:00+00:00,2019-03-01 00:00:00+00:00,3820.17892073,,24,False,False
2019-03-01 00:00:00+00:00,2019-03-02 00:00:00+00:00,3829.2,,24,False,False
2019-03-02 00:00:00+00:00,2019-03-03 00:00:00+00:00,3815.7,,24,False,False
2019-03-03 00:00:00+00:00,2019-03-04 00:00:00+00:00,3803.9,,24,False,False
2019-03-04 00:00:00+00:00,2019-03-05 00:00:00+00:00,3705.1,,24,False,False
2019-03-05 00:00:00+00:00,2019-03-06 00:00:00+00:00,3845.5,,24,False,False
2019-03-06 00:00:00+00:00,2019-03-07 00:00:00+00:00,3862.0,,24,False,False
2019-03-07 00:00:00+00:00,2019-03-08 00:00:00+00:00,3875.7,,24,False,False
2019-03-08 00:00:00+00:00,2019-03-09 00:00:00+00:00,3849.6,,24,False,False
2019-03-09 00:00:00+00:00,2019-03-10 00:00:00+00:00,3926.7,,24,False,False
2019-03-10 00:00:00+00:00,2019-03-11 00:00:00+00:00,3925.7,,24,False,False
2019-03-11 00:00:00+00:00,2019-03-12 00:00:00+00:00,3871.8,,24,False,False
2019-03-12 00:00:00+00:00,2019-03-13 00:00:00+00:00,3891.7,,24,False,False
2019-03-13 00:00:00+00:00,2019-03-14 00:00:00+00:00,3860.8,,24,False,False
2019-03-14 00:00:00+00:00,2019-03-15 00:00:00+00:00,3874.6,,24,False,False
2019-03-15 00:00:00+00:00,2019-03-16 00:00:00+00:00,3914.6,,24,False,False
2019-03-16 00:00:00+00:00,2019-03-17 00:00:00+00:00,4000.5,,24,False,False
2019-03-17 00:00:00+00:00,2019-03-18 00:00:00+00:00,3982.4,,24,False,False
2019-03-18 00:00:00+00:00,2019-03-19 00:00:00+00:00,3991.2,,24,False,False
2019-03-19 00:00:00+00:00,2019-03-20 00:00:00+00:00,4005.0,,24,False,False
2019-03-20 00:00:00+00:00,2019-03-21 00:00:00+00:00,4019.3,,24,False,False
2019-03-21 00:00:00+00:00,2019-03-22 00:00:00+00:00,3978.1,,24,False,False
2019-03-22 00:00:00+00:00,2019-03-23 00:00:00+00:00,3987.5,,24,False,False
2019-03-23 00:00:00+00:00,2019-03-24 00:00:00+00:00,3994.7,,24,False,False
2019-03-24 00:00:00+00:00,2019-03-25 00:00:00+00:00,3990.3,,24,False,False
2019-03-25 00:00:00+00:00,2019-03-26 00:00:00+00:00,3927.9,,24,False,False
2019-03-26 00:00:00+00:00,2019-03-27 00:00:00+00:00,3923.0,,24,False,False
2019-03-27 00:00:00+00:00,2019-03-28 00:00:00+00:00,4017.6,,24,False,False
2019-03-28 00:00:00+00:00,2019-03-29 00:00:00+00:00,4022.1,,24,False,False
2019-03-29 00:00:00+00:00,2019-03-30 00:00:00+00:00,4094.0,,24,False,False
2019-03-30 00:00:00+00:00,2019-03-31 00:00:00+00:00,4098.9,,24,False,False
2019-03-31 00:00:00+00:00,2019-04-01 00:00:00+00:00,4106.7,,24,False,False
2019-04-01 00:00:00+00:00,2019-04-02 00:00:00+00:00,4142.4,,24,False,False
2019-04-02 00:00:00+00:00,2019-04-03 00:00:00+00:00,4764.0,,24,False,False
2019-04-03 00:00:00+00:00,2019-04-04 00:00:00+00:00,5047.6,,24,False,False
2019-04-04 00:00:00+00:00,2019-04-05 00:00:00+00:00,4860.0,,24,False,False
2019-04-05 00:00:00+00:00,2019-04-06 00:00:00+00:00,5004.0,,24,False,False
2019-04-06 00:00:00+00:00,2019-04-07 00:00:00+00:00,5025.3,,24,False,False
2019-04-07 00:00:00+00:00,2019-04-08 00:00:00+00:00,5170.2,,24,False,False
2019-04-08 00:00:00+00:00,2019-04-09 00:00:00+00:00,5227.4,,24,False,False
2019-04-09 00:00:00+00:00,2019-04-10 00:00:00+00:00,5144.9,,24,False,False
2019-04-10 00:00:00+00:00,2019-04-11 00:00:00+00:00,5275.6,,24,False,False
2019-04-11 00:00:00+00:00,2019-04-12 00:00:00+00:00,5016.0,,24,False,False
2019-04-12 00:00:00+00:00,2019-04-13 00:00:00+00:00,5060.5,,24,False,False
2019-04-13 00:00:00+00:00,2019-04-14 00:00:00+00:00,5047.0,,24,False,False
2019-04-14 00:00:00+00:00,2019-04-15 00:00:00+00:00,5129.5,,24,False,False
2019-04-15 00:00:00+00:00,2019-04-16 00:00:00+00:00,5042.7,,24,False,False
2019-04-16 00:00:00+00:00,2019-04-17 00:00:00+00:00,5162.5,,24,False,False
2019-04-17 00:00:00+00:00,2019-04-18 00:00:00+00:00,5200.5,,24,False,False
2019-04-18 00:00:00+00:00,2019-04-19 00:00:00+00:00,5256.6,,24,False,False
2019-04-19 00:00:00+00:00,2019-04-20 00:00:00+00:00,5249.4,,24,False,False
2019-04-20 00:00:00+00:00,2019-04-21 00:00:00+00:00,5272.6,,24,False,False
2019-04-21 00:00:00+00:00,2019-04-22 00:00:00+00:00,5253.7,,24,False,False
2019-04-22 00:00:00+00:00,2019-04-23 00:00:00+00:00,5372.5,,24,False,False
2019-04-23 00:00:00+00:00,2019-04-24 00:00:00+00:00,5528.0,,24,False,False
2019-04-24 00:00:00+00:00,2019-04-25 00:00:00+00:00,5414.1,,24,False,False
2019-04-25 00:00:00+00:00,2019-04-26 00:00:00+00:00,5216.9,,24,False,False
2019-04-26 00:00:00+00:00,2019-04-27 00:00:00+00:00,5305.7,,24,False,False
2019-04-27 00:00:00+00:00,2019-04-28 00:00:00+00:00,5324.2,,24,False,False
2019-04-28 00:00:00+00:00,2019-04-29 00:00:00+00:00,5311.6,,24,False,False
2019-04-29 00:00:00+00:00,2019-04-30 00:00:00+00:00,5217.7,,24,False,False
2019-04-30 00:00:00+00:00,2019-05-01 00:00:00+00:00,5335.0,,24,False,False
2019-05-01 00:00:00+00:00,2019-05-02 00:00:00+00:00,5366.8,,24,False,False
2019-05-02 00:00:00+00:00,2019-05-03 00:00:00+00:00,5496.5,,24,False,False
2019-05-03 00:00:00+00:00,2019-05-04 00:00:00+00:00,5778.7,,24,False,False
2019-05-04 00:00:00+00:00,2019-05-05 00:00:00+00:00,5864.8,,24,False,False
2019-05-05 00:00:00+00:00,2019-05-06 00:00:00+00:00,5764.9,,24,False,False
2019-05-06 00:00:00+00:00,2019-05-07 00:00:00+00:00,5765.3,,24,False,False
2019-05-07 00:00:00+00:00,2019-05-08 00:00:00+00:00,5958.3,,24,False,False
2019-05-08 00:00:00+00:00,2019-05-09 00:00:00+00:00,5985.6,,24,False,False
2019-05-09 00:00:00+00:00,2019-05-10 00:00:00+00:00,6198.9,,24,False,False
2019-05-10 00:00:00+00:00,2019-05-11 00:00:00+00:00,6410.0,,24,False,False
2019-05-11 00:00:00+00:00,2019-05-12 00:00:00+00:00,7200.0,,24,False,False
2019-05-12 00:00:00+00:00,2019-05-13 00:00:00+00:00,6985.6,,24,False,False
2019-05-13 00:00:00+00:00,2019-05-14 00:00:00+00:00,7906.1,,24,False,False
2019-05-14 00:00:00+00:00,2019-05-15 00:00:00+00:00,7941.1,,24,False,False
2019-05-15 00:00:00+00:00,2019-05-16 00:00:00+00:00,8168.9,,24,False,False
2019-05-16 00:00:00+00:00,2019-05-17 00:00:00+00:00,7828.1,,24,False,False
2019-05-17 00:00:00+00:00,2019-05-18 00:00:00+00:00,7234.8,,24,False,False
2019-05-18 00:00:00+00:00,2019-05-19 00:00:00+00:00,7292.8,,24,False,False
2019-05-19 00:00:00+00:00,2019-05-20 00:00:00+00:00,8179.1,,24,False,False
2019-05-20 00:00:00+00:00,2019-05-21 00:00:00+00:00,7874.3,,24,False,False
2019-05-21 00:00:00+00:00,2019-05-22 00:00:00+00:00,7930.8,,24,False,False
2019-05-22 00:00:00+00:00,2019-05-23 00:00:00+00:00,7715.1,,24,False,False
2019-05-23 00:00:00+00:00,2019-05-24 00:00:00+00:00,7868.3,,24,False,False
2019-05-24 00:00:00+00:00,2019-05-25 00:00:00+00:00,8011.9,,24,False,False
2019-05-25 00:00:00+00:00,2019-05-26 00:00:00+00:00,8042.7,,24,False,False
2019-05-26 00:00:00+00:00,2019-05-27 00:00:00+00:00,8590.1,,24,False,False
2019-05-27 00:00:00+00:00,2019-05-28 00:00:00+00:00,8768.0,,24,False,False
2019-05-28 00:00:00+00:00,2019-05-29 00:00:00+00:00,8706.2,,24,False,False
2019-05-29 00:00:00+00:00,2019-05-30 00:00:00+00:00,8659.0,,24,False,False
2019-05-30 00:00:00+00:00,2019-05-31 00:00:00+00:00,8270.6,,24,False,False
2019-05-31 00:00:00+00:00,2019-06-01 00:00:00+00:00,8510.2,,24,False,False
2019-06-01 00:00:00+00:00,2019-06-02 00:00:00+00:00,8576.2,,24,False,False
2019-06-02 00:00:00+00:00,2019-06-03 00:00:00+00:00,8736.3,,24,False,False
2019-06-03 00:00:00+00:00,2019-06-04 00:00:00+00:00,8477.8,,24,False,False
2019-06-04 00:00:00+00:00,2019-06-05 00:00:00+00:00,7656.1,,24,False,False
2019-06-05 00:00:00+00:00,2019-06-06 00:00:00+00:00,7775.7,,24,False,False
2019-06-06 00:00:00+00:00,2019-06-07 00:00:00+00:00,7712.8,,24,False,False
2019-06-07 00:00:00+00:00,2019-06-08 00:00:00+00:00,8006.8,,24,False,False
2019-06-08 00:00:00+00:00,2019-06-09 00:00:00+00:00,7916.0,,24,False,False
2019-06-09 00:00:00+00:00,2019-06-10 00:00:00+00:00,7577.8,,24,False,False
2019-06-10 00:00:00+00:00,2019-06-11 00:00:00+00:00,7929.1,,24,False,False
2019-06-11 00:00:00+00:00,2019-06-12 00:00:00+00:00,7870.0,,24,False,False
2019-06-12 00:00:00+00:00,2019-06-13 00:00:00+00:00,8113.2,,24,False,False
2019-06-13 00:00:00+00:00,2019-06-14 00:00:00+00:00,8236.9,,24,False,False
2019-06-14 00:00:00+00:00,2019-06-15 00:00:00+00:00,8620.7,,24,False,False
2019-06-15 00:00:00+00:00,2019-06-16 00:00:00+00:00,8794.0,,24,False,False
2019-06-16 00:00:00+00:00,2019-06-17 00:00:00+00:00,9044.2,,24,False,False
2019-06-17 00:00:00+00:00,2019-06-18 00:00:00+00:00,9320.2,,24,False,False
2019-06-18 00:00:00+00:00,2019-06-19 00:00:00+00:00,9014.7,,24,False,False
2019-06-19 00:00:00+00:00,2019-06-20 00:00:00+00:00,9240.6,,24,False,False
2019-06-20 00:00:00+00:00,2019-06-21 00:00:00+00:00,9529.3,,24,False,False
2019-06-21 00:00:00+00:00,2019-06-22 00:00:00+00:00,9898.2,,24,False,False
2019-06-22 00:00:00+00:00,2019-06-23 00:00:00+00:00,10500.1,,24,False,False
2019-06-23 00:00:00+00:00,2019-06-24 00:00:00+00:00,10909.6,,24,False,False
2019-06-24 00:00:00+00:00,2019-06-25 00:00:00+00:00,11025.6,,24,False,False
2019-06-25 00:00:00+00:00,2019-06-26 00:00:00+00:00,11704.4,,24,False,False
2019-06-26 00:00:00+00:00,2019-06-27 00:00:00+00:00,12590.6,,24,False,False
2019-06-27 00:00:00+00:00,2019-06-28 00:00:00+00:00,11266.8,,24,False,False
2019-06-28 00:00:00+00:00,2019-06-29 00:00:00+00:00,12371.1,,24,False,False
2019-06-29 00:00:00+00:00,2019-06-30 00:00:00+00:00,12069.5,,24,False,False
2019-06-30 00:00:00+00:00,2019-07-01 00:00:00+00:00,11008.4,,24,False,False
2019-07-01 00:00:00+00:00,2019-07-02 00:00:00+00:00,10490.8,,24,False,False
2019-07-02 00:00:00+00:00,2019-07-03 00:00:00+00:00,10813.2,,24,False,False
2019-07-03 00:00:00+00:00,2019-07-04 00:00:00+00:00,11872.4,,24,False,False
2019-07-04 00:00:00+00:00,2019-07-05 00:00:00+00:00,11600.2,,24,False,False
2019-07-05 00:00:00+00:00,2019-07-06 00:00:00+00:00,10937.4,,24,False,False
2019-07-06 00:00:00+00:00,2019-07-07 00:00:00+00:00,11231.5,,24,False,False
2019-07-07 00:00:00+00:00,2019-07-08 00:00:00+00:00,11366.8,,24,False,False
2019-07-08 00:00:00+00:00,2019-07-09 00:00:00+00:00,12261.0,,24,False,False
2019-07-09 00:00:00+00:00,2019-07-10 00:00:00+00:00,12555.0,,24,False,False
2019-07-10 00:00:00+00:00,2019-07-11 00:00:00+00:00,12073.2,,24,False,False
2019-07-11 00:00:00+00:00,2019-07-12 00:00:00+00:00,11311.7,,24,False,False
2019-07-12 00:00:00+00:00,2019-07-13 00:00:00+00:00,11759.1,,24,False,False
2019-07-13 00:00:00+00:00,2019-07-14 00:00:00+00:00,11262.9,,24,False,False
2019-07-14 00:00:00+00:00,2019-07-15 00:00:00+00:00,10498.1,,24,False,False
2019-07-15 00:00:00+00:00,2019-07-16 00:00:00+00:00,10915.6,,24,False,False
2019-07-16 00:00:00+00:00,2019-07-17 00:00:00+00:00,9468.3,,24,False,False
2019-07-17 00:00:00+00:00,2019-07-18 00:00:00+00:00,9714.6,,24,False,False
2019-07-18 00:00:00+00:00,2019-07-19 00:00:00+00:00,10570.0,,24,False,False
2019-07-19 00:00:00+00:00,2019-07-20 00:00:00+00:00,10468.4,,24,False,False
2019-07-20 00:00:00+00:00,2019-07-21 00:00:00+00:00,10970.1,7074.583852917241,24,True,True
2019-07-21 00:00:00+00:00,2019-07-22 00:00:00+00:00,10546.7,7109.132272291199,24,True,True
2019-07-22 00:00:00+00:00,2019-07-23 00:00:00+00:00,10307.1,7140.952846696262,24,True,True
2019-07-23 00:00:00+00:00,2019-07-24 00:00:00+00:00,10031.9,7169.718490012717,24,True,True
2019-07-24 00:00:00+00:00,2019-07-25 00:00:00+00:00,9755.1,7195.4436791668195,24,True,True
2019-07-25 00:00:00+00:00,2019-07-26 00:00:00+00:00,9902.8,7222.3825480308315,24,True,True
2019-07-26 00:00:00+00:00,2019-07-27 00:00:00+00:00,9775.5,7247.786701781769,24,True,True
2019-07-27 00:00:00+00:00,2019-07-28 00:00:00+00:00,9450.8,7269.7072321123,24,True,True
2019-07-28 00:00:00+00:00,2019-07-29 00:00:00+00:00,9517.6,7292.0743243300885,24,True,True
2019-07-29 00:00:00+00:00,2019-07-30 00:00:00+00:00,9532.0,7314.3621419984465,24,True,True
2019-07-30 00:00:00+00:00,2019-07-31 00:00:00+00:00,9563.2,7336.738638097965,24,True,True
2019-07-31 00:00:00+00:00,2019-08-01 00:00:00+00:00,10003.1,7363.269596922862,24,True,True
2019-08-01 00:00:00+00:00,2019-08-02 00:00:00+00:00,10350.3,7392.991292475868,24,True,True
2019-08-02 00:00:00+00:00,2019-08-03 00:00:00+00:00,10518.4,7424.089886580587,24,True,True
2019-08-03 00:00:00+00:00,2019-08-04 00:00:00+00:00,10821.8,7457.897947410631,24,True,True
2019-08-04 00:00:00+00:00,2019-08-05 00:00:00+00:00,10938.1,7492.5268235558,24,True,True
2019-08-05 00:00:00+00:00,2019-08-06 00:00:00+00:00,11815.6,7535.542477052757,24,True,True
2019-08-06 00:00:00+00:00,2019-08-07 00:00:00+00:00,11307.9,7573.078372803476,24,True,True
2019-08-07 00:00:00+00:00,2019-08-08 00:00:00+00:00,11967.6,7616.804956158665,24,True,True
2019-08-08 00:00:00+00:00,2019-08-09 00:00:00+00:00,11853.6,7658.962120774002,24,True,True
2019-08-09 00:00:00+00:00,2019-08-10 00:00:00+00:00,11846.0,7700.624189224012,24,True,True
2019-08-10 00:00:00+00:00,2019-08-11 00:00:00+00:00,11316.6,7736.604048037704,24,True,True
2019-08-11 00:00:00+00:00,2019-08-12 00:00:00+00:00,11508.7,7774.137341092056,24,True,True
2019-08-12 00:00:00+00:00,2019-08-13 00:00:00+00:00,11418.2,7810.396671031439,24,True,True
2019-08-13 00:00:00+00:00,2019-08-14 00:00:00+00:00,10894.5,7841.084266344559,24,True,True
2019-08-14 00:00:00+00:00,2019-08-15 00:00:00+00:00,10245.8,7865.011786082425,24,True,True
2019-08-15 00:00:00+00:00,2019-08-16 00:00:00+00:00,10389.3,7890.129081743296,24,True,True
2019-08-16 00:00:00+00:00,2019-08-17 00:00:00+00:00,10381.7,7914.9208321737115,24,True,True
2019-08-17 00:00:00+00:00,2019-08-18 00:00:00+00:00,10240.8,7938.063908470491,24,True,True
2019-08-18 00:00:00+00:00,2019-08-19 00:00:00+00:00,10345.6,7962.0194914707845,24,True,True
2019-08-19 00:00:00+00:00,2019-08-20 00:00:00+00:00,10766.8,7989.927755237244,24,True,True
2019-08-20 00:00:00+00:00,2019-08-21 00:00:00+00:00,10825.7,8018.144394488616,24,True,True
2019-08-21 00:00:00+00:00,2019-08-22 00:00:00+00:00,10074.2,8038.602659220073,24,True,True
2019-08-22 00:00:00+00:00,2019-08-23 00:00:00+00:00,10155.8,8059.66929942684,24,True,True
2019-08-23 00:00:00+00:00,2019-08-24 00:00:00+00:00,10365.5,8082.61288848727,24,True,True
2019-08-24 00:00:00+00:00,2019-08-25 00:00:00+00:00,10168.5,8103.367984124213,24,True,True
2019-08-25 00:00:00+00:00,2019-08-26 00:00:00+00:00,10059.8,8122.834969356808,24,True,True
2019-08-26 00:00:00+00:00,2019-08-27 00:00:00+00:00,10335.6,8144.85253185077,24,True,True
2019-08-27 00:00:00+00:00,2019-08-28 00:00:00+00:00,10148.1,8164.785342479121,24,True,True
2019-08-28 00:00:00+00:00,2019-08-29 00:00:00+00:00,9742.2,8180.481010713161,24,True,True
2019-08-29 00:00:00+00:00,2019-08-30 00:00:00+00:00,9486.7,8193.478214586663,24,True,True
2019-08-30 00:00:00+00:00,2019-08-31 00:00:00+00:00,9591.0,8207.383903993761,24,True,True
2019-08-31 00:00:00+00:00,2019-09-01 00:00:00+00:00,9611.1,8221.351228332132,24,True,True
2019-09-01 00:00:00+00:00,2019-09-02 00:00:00+00:00,9770.4,8236.764648945744,24,True,True
2019-09-02 00:00:00+00:00,2019-09-03 00:00:00+00:00,10351.4,8257.805796717428,24,True,True
2019-09-03 00:00:00+00:00,2019-09-04 00:00:00+00:00,10689.0,8281.996783814768,24,True,True
2019-09-04 00:00:00+00:00,2019-09-05 00:00:00+00:00,10540.5,8304.469452632533,24,True,True
2019-09-05 00:00:00+00:00,2019-09-06 00:00:00+00:00,10573.6,8327.047866039175,24,True,True
2019-09-06 00:00:00+00:00,2019-09-07 00:00:00+00:00,10323.7,8346.91505145172,24,True,True
2019-09-07 00:00:00+00:00,2019-09-08 00:00:00+00:00,10475.5,8368.09500118852,24,True,True
2019-09-08 00:00:00+00:00,2019-09-09 00:00:00+00:00,10377.9,8388.093060878187,24,True,True
2019-09-09 00:00:00+00:00,2019-09-10 00:00:00+00:00,10333.2,8407.447358779897,24,True,True
2019-09-10 00:00:00+00:00,2019-09-11 00:00:00+00:00,10093.1,8424.220021876614,24,True,True
2019-09-11 00:00:00+00:00,2019-09-12 00:00:00+00:00,10143.3,8441.325295290777,24,True,True
2019-09-12 00:00:00+00:00,2019-09-13 00:00:00+00:00,10383.0,8460.645441606292,24,True,True
2019-09-13 00:00:00+00:00,2019-09-14 00:00:00+00:00,10279.6,8478.744491938567,24,True,True
2019-09-14 00:00:00+00:00,2019-09-15 00:00:00+00:00,10338.6,8497.250516894403,24,True,True
2019-09-15 00:00:00+00:00,2019-09-16 00:00:00+00:00,10300.1,8515.189317721324,24,True,True
2019-09-16 00:00:00+00:00,2019-09-17 00:00:00+00:00,10284.9,8532.798379236536,24,True,True
2019-09-17 00:00:00+00:00,2019-09-18 00:00:00+00:00,10222.7,8549.613320736671,24,True,True
2019-09-18 00:00:00+00:00,2019-09-19 00:00:00+00:00,10173.2,8565.768412072624,24,True,True
2019-09-19 00:00:00+00:00,2019-09-20 00:00:00+00:00,10209.8,8582.126935335584,24,True,True
2019-09-20 00:00:00+00:00,2019-09-21 00:00:00+00:00,10137.5,8597.603284237717,24,True,True
2019-09-21 00:00:00+00:00,2019-09-22 00:00:00+00:00,9981.0,8611.368425688088,24,True,True
2019-09-22 00:00:00+00:00,2019-09-23 00:00:00+00:00,10040.1,8625.584660258357,24,True,True
2019-09-23 00:00:00+00:00,2019-09-24 00:00:00+00:00,9722.6,8636.500235778174,24,True,True
2019-09-24 00:00:00+00:00,2019-09-25 00:00:00+00:00,8660.5,8636.739039402273,24,True,True
2019-09-25 00:00:00+00:00,2019-09-26 00:00:00+00:00,8434.2,8634.723725577376,24,True,False
2019-09-26 00:00:00+00:00,2019-09-27 00:00:00+00:00,8117.8,8629.58020591989,24,True,False
2019-09-27 00:00:00+00:00,2019-09-28 00:00:00+00:00,8169.9,8625.006273522678,24,True,False
2019-09-28 00:00:00+00:00,2019-09-29 00:00:00+00:00,8145.9,8620.239046920462,24,True,False
2019-09-29 00:00:00+00:00,2019-09-30 00:00:00+00:00,8072.5,8614.788907150109,24,True,False
2019-09-30 00:00:00+00:00,2019-10-01 00:00:00+00:00,8218.4,8610.844738919759,24,True,False
2019-10-01 00:00:00+00:00,2019-10-02 00:00:00+00:00,8327.6,8608.026383308617,24,True,False
2019-10-02 00:00:00+00:00,2019-10-03 00:00:00+00:00,8258.8,8604.551493922463,24,True,False
2019-10-03 00:00:00+00:00,2019-10-04 00:00:00+00:00,8194.2,8600.46839448045,24,True,False
2019-10-04 00:00:00+00:00,2019-10-05 00:00:00+00:00,8171.6,8596.20104727169,24,True,False
2019-10-05 00:00:00+00:00,2019-10-06 00:00:00+00:00,8117.6,8591.438847796351,24,True,False
2019-10-06 00:00:00+00:00,2019-10-07 00:00:00+00:00,7838.0,8583.94194383818,24,True,False
2019-10-07 00:00:00+00:00,2019-10-08 00:00:00+00:00,8227.7,8580.39724787959,24,True,False
2019-10-08 00:00:00+00:00,2019-10-09 00:00:00+00:00,8188.9,8576.501752875813,24,True,False
2019-10-09 00:00:00+00:00,2019-10-10 00:00:00+00:00,8555.9,8576.296760309884,24,True,False
2019-10-10 00:00:00+00:00,2019-10-11 00:00:00+00:00,8559.8,8576.132613441128,24,True,False
2019-10-11 00:00:00+00:00,2019-10-12 00:00:00+00:00,8313.1,8573.51537350639,24,True,False
2019-10-12 00:00:00+00:00,2019-10-13 00:00:00+00:00,8321.5,8571.007757849611,24,True,False
2019-10-13 00:00:00+00:00,2019-10-14 00:00:00+00:00,8280.1,8568.113153293893,24,True,False
2019-10-14 00:00:00+00:00,2019-10-15 00:00:00+00:00,8336.9,8565.812524902909,24,True,False
2019-10-15 00:00:00+00:00,2019-10-16 00:00:00+00:00,8141.5,8561.590509729745,24,True,False
