run_id,universe_id,cost_multiplier,pair,signal_time,entry_time,entry_price,initial_stop,quantity,entry_notional,entry_cost,exit_time,exit_price,exit_reason,exit_notional,exit_cost,gross_pnl,net_pnl,gross_return,net_return_on_entry_notional,holding_hours,mfe_return,mae_return,exit_capture_ratio,base_cost_dollars_per_multiplier,score,membership_rank,horizon_hours
C2_RISKON_H168_1x,C2,1.0,NEO-USDT,2019-07-25 22:00:00+00:00,2019-07-25 23:00:00+00:00,11.9882,11.8233,246.7735983792727,2958.3712520903973,3.6979640651129966,2019-07-26 01:00:00+00:00,11.8233,HARD_STOP_STATIC,2917.678285717655,3.647097857147069,-40.692966372742376,-48.03802829500244,-0.013755192606062727,-0.01623799861530515,2.0,0.007015231644450282,-0.013755192606062727,-1.96076099881098,7.345061922260065,0.8333333333333333,8,168
C2_RISKON_H168_1x,C2,1.0,ETH-USDT,2019-07-25 23:00:00+00:00,2019-07-26 00:00:00+00:00,219.84,216.23,132.3386761866756,29093.334572878764,36.366668216098454,2019-07-26 01:00:00+00:00,216.23,HARD_STOP_STATIC,28615.591951844865,35.76948993980608,-477.7426210338999,-549.8787791898044,-0.016421033478893787,-0.018900507187045154,1.0,0.003911935953420542,-0.016421033478893787,-4.1976744186048,72.13615815590454,0.9166666666666666,3,168
C2_RISKON_H168_1x,C2,1.0,NEO-USDT,2019-07-26 08:00:00+00:00,2019-07-26 09:00:00+00:00,11.8702,11.6255,245.5057240435463,2914.2020455417037,3.6427525569271295,2019-07-27 11:00:00+00:00,11.6255,HARD_STOP_STATIC,2854.1267948682475,3.5676584935853093,-60.07525067345614,-67.28566172396857,-0.020614648447372375,-0.023088880136813313,26.0,0.04009199508011663,-0.020614648447372375,-0.5141836520277355,7.210411050512439,0.75,8,168
C2_RISKON_H168_1x,C2,1.0,XRP-USDT,2019-07-26 09:00:00+00:00,2019-07-26 10:00:00+00:00,0.31491,0.30722,61755.838741358886,19447.53117804133,24.30941397255166,2019-07-27 11:00:00+00:00,0.30722,HARD_STOP_STATIC,18972.628778120277,23.715785972650348,-474.90239992105126,-522.9275998662533,-0.024419675462830748,-0.026889150868502187,25.0,0.034644819154679096,-0.024419675462830748,-0.7048579285059611,48.025199945202004,0.6666666666666666,4,168
C2_RISKON_H168_1x,C2,1.0,LTC-USDT,2019-07-26 09:00:00+00:00,2019-07-26 10:00:00+00:00,92.833,90.243,183.31307059891444,17017.502282909023,21.27187785363628,2019-07-27 11:00:00+00:00,90.243,HARD_STOP_STATIC,16542.721430057834,20.678401787572295,-474.7808528511887,-516.7311324923973,-0.027899561578318077,-0.030364687126345175,25.0,0.03303782060258742,-0.027899561578318077,-0.8444734268014359,41.950279641208574,0.5,5,168
C2_RISKON_H168_1x,C2,1.0,KCS-USDT,2019-07-26 16:00:00+00:00,2019-07-26 17:00:00+00:00,1.36875,1.34827,23203.75669273148,31760.14197317621,39.700177466470265,2019-07-27 11:00:00+00:00,1.34827,HARD_STOP_STATIC,31284.929036109075,39.106161295136346,-475.2129370671355,-554.019275828742,-0.014962557077625394,-0.017443853881278372,18.0,0.052544292237442836,-0.014962557077625394,-0.28476084538375684,78.80633876160661,0.4166666666666667,6,168
C2_RISKON_H168_1x,C2,1.0,ETH-USDT,2019-07-26 17:00:00+00:00,2019-07-26 18:00:00+00:00,219.11,213.1,64.78641942271065,14195.35235971013,17.744190449637664,2019-07-27 11:00:00+00:00,213.1,HARD_STOP_STATIC,13805.98597897964,17.25748247372455,-389.3663807304911,-424.3680536538533,-0.027429145178221037,-0.029894858746748215,17.0,0.01989868102779413,-0.027429145178221037,-1.3784403669724887,35.001672923362214,0.6666666666666667,3,168
C2_RISKON_H168_1x,C2,1.0,LTC-USDT,2019-07-30 22:00:00+00:00,2019-07-30 23:00:00+00:00,90.358,89.2,72.38476187754925,6540.542313731596,8.175677892164495,2019-07-31 20:00:00+00:00,89.2,HARD_STOP_STATIC,6456.720759477394,8.070900949346742,-83.82155425420206,-100.06813309571329,-0.012815688704929329,-0.015299669094048122,21.0,0.09958166404745561,-0.012815688704929329,-0.12869526561458158,16.246578841511237,0.5833333333333334,5,168
C2_RISKON_H168_1x,C2,1.0,XRP-USDT,2019-07-29 07:00:00+00:00,2019-07-29 08:00:00+00:00,0.31084,0.30093,46859.87797089152,14565.92446847192,18.2074055855899,2019-08-05 08:00:00+00:00,0.32017,FIXED_HORIZON_168H_OPEN,15003.127129940338,18.753908912425423,437.2026614684182,400.2413469704029,0.030015442028052952,0.027477922725517974,168.0,0.03911980440097795,-0.013029211169733657,0.7672697368421044,36.96131449801532,0.6666666666666667,4,168
C2_RISKON_H168_1x,C2,1.0,XRP-USDT,2019-08-05 22:00:00+00:00,2019-08-05 23:00:00+00:00,0.32354,0.32014,43982.84032907393,14230.208160068578,17.787760200085724,2019-08-06 01:00:00+00:00,0.32014,HARD_STOP_STATIC,14080.666502949727,17.60083312868716,-149.5416571188507,-184.9302504476236,-0.010508746986462314,-0.01299561105272914,2.0,0.0031217160165668556,-0.010508746986462314,-3.3663366336632485,35.388593328772885,0.5,3,168
C2_RISKON_H168_1x,C2,1.0,LTC-USDT,2019-08-06 07:00:00+00:00,2019-08-06 08:00:00+00:00,98.231,94.234,131.70485323159238,12937.49943779255,16.171874297240688,2019-08-06 11:00:00+00:00,94.234,HARD_STOP_STATIC,12411.075139425875,15.513843924282344,-526.4242983666754,-558.1100165881985,-0.040689802608137926,-0.04313894035487784,3.0,0.011442416345145645,-0.040689802608137926,-3.556049822064048,31.68571822152303,0.4166666666666667,5,168
C2_RISKON_H168_1x,C2,1.0,ETH-USDT,2019-07-30 15:00:00+00:00,2019-07-30 16:00:00+00:00,209.55,205.82,124.97902889118969,26189.3555041488,32.736694380186,2019-08-06 16:00:00+00:00,229.34,FIXED_HORIZON_168H_OPEN,28662.69048590544,35.828363107381804,2473.3349817566414,2404.7699242690737,0.09444046766881398,0.09182241708422802,168.0,0.14120734908136479,-0.0047244094488189115,0.6688070294018241,68.5650574875678,0.5833333333333334,2,168
C2_RISKON_H168_1x,C2,1.0,NEO-USDT,2019-07-30 15:00:00+00:00,2019-07-30 16:00:00+00:00,11.1915,11.0217,290.30683567209496,3248.9689514242505,4.061211189280313,2019-08-06 16:00:00+00:00,11.6815,FIXED_HORIZON_168H_OPEN,3391.2193009035773,4.239024126129472,142.25034947932681,133.95011416391705,0.04378322834293891,0.04122849930751026,168.0,0.12462136442836091,-0.0018406826609480564,0.35133003513300376,8.300235315409784,0.3333333333333333,8,168
C2_RISKON_H168_1x,C2,1.0,BTC-USDT,2019-07-30 22:00:00+00:00,2019-07-30 23:00:00+00:00,9583.7,9448.1,3.4353020423537823,32922.904183305945,41.15363022913243,2019-08-06 23:00:00+00:00,11376.6,FIXED_HORIZON_168H_OPEN,39082.05721504204,48.852571518802556,6159.153031736096,6069.146829988161,0.18707805962206647,0.18434421204753904,168.0,0.2843995534083912,-0.00300510241347296,0.6578001174053417,90.00620174793498,0.6666666666666666,1,168
C2_RISKON_H168_1x,C2,1.0,ETH-USDT,2019-08-07 12:00:00+00:00,2019-08-07 13:00:00+00:00,228.23,223.63,110.06061170092521,25119.13340850216,31.3989167606277,2019-08-07 16:00:00+00:00,223.63,HARD_STOP_STATIC,24612.854594677905,30.76606824334738,-506.27881382425403,-568.4437988282291,-0.02015510669061904,-0.02262991280725576,3.0,0.013407527494194493,-0.02015510669061904,-1.5032679738561991,62.16498500397508,0.6666666666666667,2,168
C2_RISKON_H168_1x,C2,1.0,XRP-USDT,2019-08-07 07:00:00+00:00,2019-08-07 08:00:00+00:00,0.31489,0.30843,78210.30969521191,24627.64441992528,30.7845555249066,2019-08-07 17:00:00+00:00,0.30843,HARD_STOP_STATIC,24122.405819294207,30.15300727411776,-505.2386006310735,-566.1761634300979,-0.020515100511289686,-0.02298945663565073,9.0,0.00019054272920704385,-0.020515100511289686,-107.66666666665598,60.93756279902436,0.75,3,168
C2_RISKON_H168_1x,C2,1.0,KCS-USDT,2019-08-02 05:00:00+00:00,2019-08-02 06:00:00+00:00,1.69388,1.58,3603.1438493265814,6103.29330349731,7.629116629371638,2019-08-09 06:00:00+00:00,1.79357,FIXED_HORIZON_168H_OPEN,6462.490713836677,8.078113392295846,359.1974103393668,343.4901803176993,0.058853047441377315,0.05627948113207545,168.0,0.10102250454577644,-0.02283514770822026,0.5825736325385713,15.707230021667483,0.5833333333333333,6,168
C2_RISKON_H168_1x,C2,1.0,KCS-USDT,2019-08-09 07:00:00+00:00,2019-08-09 08:00:00+00:00,1.81014,1.77028,12596.459468290786,22801.355141931886,28.50169392741486,2019-08-09 15:00:00+00:00,1.77028,HARD_STOP_STATIC,22299.260267525813,27.874075334407266,-502.09487440607336,-558.4706436678955,-0.022020396212447668,-0.02449287071718221,7.0,0.0054470924900835715,-0.022020396212447668,-4.042596348884435,56.37576926182213,0.9166666666666666,7,168
C2_RISKON_H168_1x,C2,1.0,BTC-USDT,2019-08-07 05:00:00+00:00,2019-08-07 06:00:00+00:00,11687.8,11207.2,1.0539137655849824,12317.933309404158,15.397416636755198,2019-08-11 10:00:00+00:00,11207.2,HARD_STOP_STATIC,11811.422353664015,14.76427794208002,-506.5109557401429,-536.6726503189782,-0.041119800133472384,-0.0435684003833057,100.0,0.04022998340149564,-0.041119800133472384,-1.0221182475542274,30.161694578835213,0.75,1,168
C2_RISKON_H168_1x,C2,1.0,NEO-USDT,2019-08-12 08:00:00+00:00,2019-08-12 09:00:00+00:00,10.8502,10.7533,239.24468734461317,2595.8527066265215,3.244815883283152,2019-08-12 10:00:00+00:00,10.7533,HARD_STOP_STATIC,2572.6698964228285,3.215837370528536,-23.182810203692952,-29.64346345750464,-0.008930710954636711,-0.011419547565943463,1.0,0.0,-0.008930710954636711,,6.460653253811688,0.9166666666666666,8,168
C2_RISKON_H168_1x,C2,1.0,NEO-USDT,2019-08-12 13:00:00+00:00,2019-08-12 14:00:00+00:00,10.817,10.6763,228.29079237552455,2469.421501126049,3.086776876407561,2019-08-12 23:00:00+00:00,10.6763,HARD_STOP_STATIC,2437.3009866388124,3.0466262332985155,-32.120514487236505,-38.253917596942586,-0.013007303318850028,-0.01549104418970148,9.0,0.002366645095682518,-0.013007303318850028,-5.496093750000502,6.133403109706077,0.9166666666666666,8,168
C2_RISKON_H168_1x,C2,1.0,ETH-USDT,2019-08-12 20:00:00+00:00,2019-08-12 21:00:00+00:00,212.54,210.0,186.2073888420865,39576.51842449706,49.47064803062133,2019-08-13 01:00:00+00:00,210.0,HARD_STOP_STATIC,39103.551656838164,48.879439571047705,-472.96676765889424,-571.3168552605632,-0.011950691634515787,-0.014435753269972573,4.0,0.0028700479909664622,-0.011950691634515787,-4.163934426229403,98.35008760166905,0.5833333333333334,2,168
C2_RISKON_H168_1x,C2,1.0,XRP-USDT,2019-08-12 15:00:00+00:00,2019-08-12 16:00:00+00:00,0.30161,0.29829,131441.0434523012,39643.933115648564,49.554916394560706,2019-08-13 04:00:00+00:00,0.29829,HARD_STOP_STATIC,39207.54885138693,49.00943606423366,-436.3842642616364,-534.9486167204308,-0.011007592586452675,-0.013493833095719549,12.0,0.0006631079871357581,-0.011007592586452675,-16.599999999998627,98.56435245879436,0.75,3,168
C2_RISKON_H168_1x,C2,1.0,KCS-USDT,2019-08-13 13:00:00+00:00,2019-08-13 14:00:00+00:00,1.74646,1.73599,19771.348778080057,34529.8697869657,43.16233723370712,2019-08-13 14:00:00+00:00,1.73599,HARD_STOP_STATIC,34322.86376525919,42.90357970657399,-207.00602170650382,-293.07193864678493,-0.005994984139344739,-0.008487490409170713,0.0,0.0,-0.005994984139344739,,86.06591694028111,0.75,7,168
C2_RISKON_H168_1x,C2,1.0,LTC-USDT,2019-08-13 12:00:00+00:00,2019-08-13 13:00:00+00:00,86.354,84.212,228.7134501041189,19750.321270291082,24.687901587863852,2019-08-13 15:00:00+00:00,84.212,HARD_STOP_STATIC,19260.41706016806,24.075521325210076,-489.9042101230225,-538.6676330360964,-0.02480487296477285,-0.027273866873566935,2.0,0.0020265419088867365,-0.02480487296477285,-12.239999999999604,48.76342291307393,0.8333333333333333,5,168
C2_RISKON_H168_1x,C2,1.0,ETH-USDT,2019-08-13 12:00:00+00:00,2019-08-13 13:00:00+00:00,211.59,208.53,160.05907536440589,33866.89975635464,42.333624695443305,2019-08-13 15:00:00+00:00,208.53,HARD_STOP_STATIC,33377.11898573956,41.72139873217445,-489.7807706150852,-573.8357940427029,-0.014461931093151859,-0.0169438536792855,2.0,0.0011815303180680026,-0.014461931093151859,-12.239999999999583,84.05502342761774,0.6666666666666667,2,168
C2_RISKON_H168_1x,C2,1.0,LTC-USDT,2019-08-13 17:00:00+00:00,2019-08-13 18:00:00+00:00,85.67,83.77,254.14543857599602,21772.63972280558,27.215799653506973,2019-08-13 19:00:00+00:00,83.77,HARD_STOP_STATIC,21289.763389511187,26.612204236888985,-482.8763332943927,-536.7043371847886,-0.022178125364771817,-0.024650402708065844,1.0,0.003139955643749248,-0.022178125364771817,-7.063197026022361,53.82800389039596,0.9166666666666666,5,168
C2_RISKON_H168_1x,C2,1.0,ETH-USDT,2019-08-14 00:00:00+00:00,2019-08-14 01:00:00+00:00,209.32,204.22,94.15545325656282,19708.61947566373,24.635774344579662,2019-08-14 17:00:00+00:00,204.22,HARD_STOP_STATIC,19228.42666405526,24.035533330069075,-480.19281160847095,-528.8641192831196,-0.024364609210777766,-0.02683415344926431,16.0,0.002675329638830437,-0.024364609210777766,-9.10714285714307,48.671307674648745,0.75,2,168
C2_RISKON_H168_1x,C2,1.0,KCS-USDT,2019-08-14 03:00:00+00:00,2019-08-14 04:00:00+00:00,1.73885,1.68888,9607.439584845602,16705.896322108776,20.88237040263597,2019-08-14 17:00:00+00:00,1.68888,HARD_STOP_STATIC,16225.81256605404,20.28226570756755,-480.0837560547352,-521.2483921649388,-0.02873738390315439,-0.03120146217327547,13.0,0.006412283980791855,-0.02873738390315439,-4.4816143497758185,41.16463611020352,0.9166666666666666,7,168
C2_RISKON_H168_1x,C2,1.0,KCS-USDT,2019-08-18 04:00:00+00:00,2019-08-18 05:00:00+00:00,1.67062,1.64186,16511.057818591296,27583.703412894993,34.47962926611874,2019-08-20 08:00:00+00:00,1.64186,HARD_STOP_STATIC,27108.845390032307,33.886056737540386,-474.8580228626852,-543.2237088663443,-0.017215165627132434,-0.019693646670098507,51.0,0.015245836874932639,-0.017215165627132434,-1.1291715744012574,68.36568600365912,0.75,7,168
C2_RISKON_H168_1x,C2,1.0,BTC-USDT,2019-08-20 16:00:00+00:00,2019-08-20 17:00:00+00:00,10740.4,10568.3,2.509734535261225,26955.55280251966,33.69444100314958,2019-08-21 04:00:00+00:00,10568.3,HARD_STOP_STATIC,26523.627489001203,33.15453436125151,-431.925313518459,-498.7742888828601,-0.016023611783546277,-0.018503582268816886,11.0,0.008826486909240039,-0.016023611783546277,-1.8154008438818283,66.84897536440108,0.75,1,168
C2_RISKON_H168_1x,C2,1.0,NEO-USDT,2019-08-18 03:00:00+00:00,2019-08-18 04:00:00+00:00,9.6988,9.5263,236.6319088055375,2295.0455571231473,2.868806946403934,2019-08-21 05:00:00+00:00,9.5263,HARD_STOP_STATIC,2254.226552854192,2.8177831910677402,-40.81900426895527,-46.505594406426944,-0.017785705448096656,-0.02026347331628657,73.0,0.046614014104837675,-0.017785705448096656,-0.3815527538155275,5.686590137471674,0.9166666666666666,8,168
C2_RISKON_H168_1x,C2,1.0,XRP-USDT,2019-08-17 20:00:00+00:00,2019-08-17 21:00:00+00:00,0.26372,0.26209,144074.70015204902,37995.37992409837,47.49422490512296,2019-08-21 13:00:00+00:00,0.26209,HARD_STOP_STATIC,37760.53816285053,47.20067270356316,-234.84176124784426,-329.5366588565304,-0.006180797815865335,-0.008673071818595593,88.0,0.10693159411497044,-0.006180797815865335,-0.05780141843971653,94.69489760868612,0.75,3,168
C2_RISKON_H168_1x,C2,1.0,LTC-USDT,2019-08-18 07:00:00+00:00,2019-08-18 08:00:00+00:00,72.996,71.459,239.57781875450658,17488.22245780396,21.86027807225495,2019-08-21 13:00:00+00:00,71.459,HARD_STOP_STATIC,17119.99135037829,21.39998918797286,-368.23110742567223,-411.49137468590004,-0.021055948271137992,-0.023529628335798972,77.0,0.08111403364567926,-0.021055948271137992,-0.25958452964026146,43.26026726022781,0.5,5,168
C2_RISKON_H168_1x,C2,1.0,NEO-USDT,2019-08-24 06:00:00+00:00,2019-08-24 07:00:00+00:00,9.879,9.788,195.29424574771457,1929.3118537416722,2.41163981717709,2019-08-24 10:00:00+00:00,9.788,HARD_STOP_STATIC,1911.5400773786303,2.3894250967232877,-17.77177636304191,-22.572841276942285,-0.009211458649660775,-0.011699944326348759,3.0,0.0043931572021460585,-0.009211458649660775,-2.0967741935483155,4.801064913900379,0.9166666666666666,8,168
C2_RISKON_H168_1x,C2,1.0,ETH-USDT,2019-08-24 23:00:00+00:00,2019-08-25 00:00:00+00:00,190.69,186.21,104.01961905220648,19835.501157065253,24.79437644633157,2019-08-25 20:00:00+00:00,186.21,HARD_STOP_STATIC,19369.49326371137,24.211866579639214,-466.00789335388254,-515.0141363798533,-0.02349362840211855,-0.025964261366615848,20.0,0.008862551785620676,-0.02349362840211855,-2.650887573964478,49.00624302597078,0.8333333333333333,2,168
C2_RISKON_H168_1x,C2,1.0,LTC-USDT,2019-08-24 23:00:00+00:00,2019-08-25 00:00:00+00:00,73.551,71.98,296.47253712707095,21805.851578233196,27.257314472791496,2019-08-25 20:00:00+00:00,71.98,HARD_STOP_STATIC,21340.09322240657,26.67511652800821,-465.75835582662694,-519.6907868274267,-0.021359328901034647,-0.023832629739908295,20.0,0.017430082527769786,-0.021359328901034647,-1.22542901716069,53.93243100079971,0.4166666666666667,5,168
C2_RISKON_H168_1x,C2,1.0,NEO-USDT,2019-08-24 18:00:00+00:00,2019-08-24 19:00:00+00:00,9.8272,9.5798,192.18676771117217,1888.657803651231,2.360822254564039,2019-08-25 21:00:00+00:00,9.5798,HARD_STOP_STATIC,1841.1107973194871,2.3013884966493587,-47.54700633174389,-52.20921708295729,-0.02517502442201225,-0.027643555641484806,26.0,0.05209011722565937,-0.02517502442201225,-0.4832975190466866,4.662210751213398,0.9166666666666666,8,168
C2_RISKON_H168_1x,C2,1.0,BTC-USDT,2019-08-24 23:00:00+00:00,2019-08-25 00:00:00+00:00,10168.5,9932.7,1.975758784867065,20090.50320392075,25.11312900490094,2019-08-25 22:00:00+00:00,9932.7,HARD_STOP_STATIC,19624.619282449097,24.530774103061372,-465.8839214716536,-515.5278245796159,-0.023189260952942825,-0.025660274376751713,22.0,0.015872547573388296,-0.023189260952942825,-1.460966542750934,49.64390310796231,0.5833333333333334,1,168
C2_RISKON_H168_1x,C2,1.0,NEO-USDT,2019-08-26 01:00:00+00:00,2019-08-26 02:00:00+00:00,9.8693,9.4689,199.46645574639666,1968.5942916979127,2.460742864622391,2019-08-28 09:00:00+00:00,9.4689,HARD_STOP_STATIC,1888.7279228170553,2.360909903521319,-79.86636888085741,-84.68802164900112,-0.040570253209447626,-0.04301954039293576,55.0,0.0066671395134405564,-0.040570253209447626,-6.085106382978849,4.82165276814371,0.25,8,168
C2_RISKON_H168_1x,C2,1.0,XRP-USDT,2019-08-24 19:00:00+00:00,2019-08-24 20:00:00+00:00,0.27156,0.26395,61212.462956756586,16622.85644053682,20.778570550671024,2019-08-28 18:00:00+00:00,0.26395,HARD_STOP_STATIC,16157.029597435901,20.19628699679488,-465.82684310091827,-506.80170064838416,-0.02802327294152307,-0.030488243850346184,94.0,0.029496243923994525,-0.02802327294152307,-0.9500624219725404,40.9748575474659,0.75,3,168
C2_RISKON_H168_1x,C2,1.0,BTC-USDT,2019-08-26 00:00:00+00:00,2019-08-26 01:00:00+00:00,10136.2,9915.5,2.070251605977877,20984.48432851296,26.230605410641203,2019-08-28 19:00:00+00:00,9915.5,HARD_STOP_STATIC,20527.57979907364,25.65947474884205,-456.9045294393218,-508.79460959880504,-0.021773445669974967,-0.024246228862887676,66.0,0.04575679248633602,-0.021773445669974967,-0.4758516601983628,51.890080159483254,0.9166666666666666,1,168
C2_RISKON_H168_1x,C2,1.0,ETH-USDT,2019-08-26 01:00:00+00:00,2019-08-26 02:00:00+00:00,192.6,183.09,48.64580993680077,9369.182993827828,11.711478742284784,2019-08-28 19:00:00+00:00,183.09,HARD_STOP_STATIC,8906.561341328852,11.133201676661065,-462.6216524989759,-485.46633291792176,-0.04937694704049844,-0.051815225856697886,65.0,0.004569055036344638,-0.04937694704049844,-10.80681818181846,22.84468041894585,0.6666666666666666,2,168
C2_RISKON_H168_1x,C2,1.0,LTC-USDT,2019-08-26 01:00:00+00:00,2019-08-26 02:00:00+00:00,74.747,70.671,113.48456700325423,8482.630929792243,10.603288662240304,2019-08-28 19:00:00+00:00,70.671,HARD_STOP_STATIC,8020.06783468698,10.025084793358726,-462.5630951052635,-483.1914685608625,-0.05453061661337566,-0.05696245334260898,65.0,0.004187459028456075,-0.05453061661337566,-13.022364217252106,20.628373455599032,0.5833333333333334,5,168
C2_RISKON_H168_1x,C2,1.0,KCS-USDT,2019-08-28 15:00:00+00:00,2019-08-28 16:00:00+00:00,1.503,1.486,17868.013754492455,26855.62467300216,33.5695308412527,2019-08-28 19:00:00+00:00,1.486,HARD_STOP_STATIC,26551.86843917579,33.18983554896974,-303.7562338263706,-370.51560021659304,-0.01131071190951427,-0.01379657351962737,3.0,0.005129740518962089,-0.01131071190951427,-2.2049286640726207,66.75936639022244,0.5,6,168
