run_id,universe_id,horizon_hours,cost_multiplier,timestamp,equity,cash,gross_market_value,position_count,drawdown,active
C2_RISKON_H168_1x,C2,168,1.0,2019-04-02 00:00:00+00:00,100000.0,100000.0,0.0,0,0.0,False
C2_RISKON_H168_1x,C2,168,1.0,2019-04-02 01:00:00+00:00,100000.0,100000.0,0.0,0,0.0,False
C2_RISKON_H168_1x,C2,168,1.0,2019-04-02 02:00:00+00:00,100000.0,100000.0,0.0,0,0.0,False
C2_RISKON_H168_1x,C2,168,1.0,2019-04-02 03:00:00+00:00,100000.0,100000.0,0.0,0,0.0,False
C2_RISKON_H168_1x,C2,168,1.0,2019-04-02 04:00:00+00:00,100000.0,100000.0,0.0,0,0.0,False
C2_RISKON_H168_1x,C2,168,1.0,2019-04-02 05:00:00+00:00,100000.0,100000.0,0.0,0,0.0,False
C2_RISKON_H168_1x,C2,168,1.0,2019-04-02 06:00:00+00:00,100000.0,100000.0,0.0,0,0.0,False
C2_RISKON_H168_1x,C2,168,1.0,2019-04-02 07:00:00+00:00,100000.0,100000.0,0.0,0,0.0,False
C2_RISKON_H168_1x,C2,168,1.0,2019-04-02 08:00:00+00:00,100000.0,100000.0,0.0,0,0.0,False
C2_RISKON_H168_1x,C2,168,1.0,2019-04-02 09:00:00+00:00,100000.0,100000.0,0.0,0,0.0,False
C2_RISKON_H168_1x,C2,168,1.0,2019-04-02 10:00:00+00:00,100000.0,100000.0,0.0,0,0.0,False
C2_RISKON_H168_1x,C2,168,1.0,2019-04-02 11:00:00+00:00,100000.0,100000.0,0.0,0,0.0,False
C2_RISKON_H168_1x,C2,168,1.0,2019-04-02 12:00:00+00:00,100000.0,100000.0,0.0,0,0.0,False
C2_RISKON_H168_1x,C2,168,1.0,2019-04-02 13:00:00+00:00,100000.0,100000.0,0.0,0,0.0,False
C2_RISKON_H168_1x,C2,168,1.0,2019-04-02 14:00:00+00:00,100000.0,100000.0,0.0,0,0.0,False
C2_RISKON_H168_1x,C2,168,1.0,2019-04-02 15:00:00+00:00,100000.0,100000.0,0.0,0,0.0,False
C2_RISKON_H168_1x,C2,168,1.0,2019-04-02 16:00:00+00:00,100000.0,100000.0,0.0,0,0.0,False
C2_RISKON_H168_1x,C2,168,1.0,2019-04-02 17:00:00+00:00,100000.0,100000.0,0.0,0,0.0,False
C2_RISKON_H168_1x,C2,168,1.0,2019-04-02 18:00:00+00:00,100000.0,100000.0,0.0,0,0.0,False
C2_RISKON_H168_1x,C2,168,1.0,2019-04-02 19:00:00+00:00,100000.0,100000.0,0.0,0,0.0,False
C2_RISKON_H168_1x,C2,168,1.0,2019-04-02 20:00:00+00:00,100000.0,100000.0,0.0,0,0.0,False
C2_RISKON_H168_1x,C2,168,1.0,2019-04-02 21:00:00+00:00,100000.0,100000.0,0.0,0,0.0,False
C2_RISKON_H168_1x,C2,168,1.0,2019-04-02 22:00:00+00:00,100000.0,100000.0,0.0,0,0.0,False
C2_RISKON_H168_1x,C2,168,1.0,2019-04-02 23:00:00+00:00,100000.0,100000.0,0.0,0,0.0,False
C2_RISKON_H168_1x,C2,168,1.0,2019-04-03 00:00:00+00:00,100000.0,100000.0,0.0,0,0.0,False
C2_RISKON_H168_1x,C2,168,1.0,2019-04-03 01:00:00+00:00,100000.0,100000.0,0.0,0,0.0,False
C2_RISKON_H168_1x,C2,168,1.0,2019-04-03 02:00:00+00:00,100000.0,100000.0,0.0,0,0.0,False
C2_RISKON_H168_1x,C2,168,1.0,2019-04-03 03:00:00+00:00,100000.0,100000.0,0.0,0,0.0,False
C2_RISKON_H168_1x,C2,168,1.0,2019-04-03 04:00:00+00:00,100000.0,100000.0,0.0,0,0.0,False
C2_RISKON_H168_1x,C2,168,1.0,2019-04-03 05:00:00+00:00,100000.0,100000.0,0.0,0,0.0,False
C2_RISKON_H168_1x,C2,168,1.0,2019-04-03 06:00:00+00:00,100000.0,100000.0,0.0,0,0.0,False
C2_RISKON_H168_1x,C2,168,1.0,2019-04-03 07:00:00+00:00,100000.0,100000.0,0.0,0,0.0,False
C2_RISKON_H168_1x,C2,168,1.0,2019-04-03 08:00:00+00:00,100000.0,100000.0,0.0,0,0.0,False
C2_RISKON_H168_1x,C2,168,1.0,2019-04-03 09:00:00+00:00,100000.0,100000.0,0.0,0,0.0,False
C2_RISKON_H168_1x,C2,168,1.0,2019-04-03 10:00:00+00:00,100000.0,100000.0,0.0,0,0.0,False
C2_RISKON_H168_1x,C2,168,1.0,2019-04-03 11:00:00+00:00,100000.0,100000.0,0.0,0,0.0,False
C2_RISKON_H168_1x,C2,168,1.0,2019-04-03 12:00:00+00:00,100000.0,100000.0,0.0,0,0.0,False
C2_RISKON_H168_1x,C2,168,1.0,2019-04-03 13:00:00+00:00,100000.0,100000.0,0.0,0,0.0,False
C2_RISKON_H168_1x,C2,168,1.0,2019-04-03 14:00:00+00:00,100000.0,100000.0,0.0,0,0.0,False
C2_RISKON_H168_1x,C2,168,1.0,2019-04-03 15:00:00+00:00,100000.0,100000.0,0.0,0,0.0,False
C2_RISKON_H168_1x,C2,168,1.0,2019-04-03 16:00:00+00:00,100000.0,100000.0,0.0,0,0.0,False
C2_RISKON_H168_1x,C2,168,1.0,2019-04-03 17:00:00+00:00,100000.0,100000.0,0.0,0,0.0,False
C2_RISKON_H168_1x,C2,168,1.0,2019-04-03 18:00:00+00:00,100000.0,100000.0,0.0,0,0.0,False
C2_RISKON_H168_1x,C2,168,1.0,2019-04-03 19:00:00+00:00,100000.0,100000.0,0.0,0,0.0,False
C2_RISKON_H168_1x,C2,168,1.0,2019-04-03 20:00:00+00:00,100000.0,100000.0,0.0,0,0.0,False
C2_RISKON_H168_1x,C2,168,1.0,2019-04-03 21:00:00+00:00,100000.0,100000.0,0.0,0,0.0,False
C2_RISKON_H168_1x,C2,168,1.0,2019-04-03 22:00:00+00:00,100000.0,100000.0,0.0,0,0.0,False
C2_RISKON_H168_1x,C2,168,1.0,2019-04-03 23:00:00+00:00,100000.0,100000.0,0.0,0,0.0,False
C2_RISKON_H168_1x,C2,168,1.0,2019-04-04 00:00:00+00:00,100000.0,100000.0,0.0,0,0.0,False
C2_RISKON_H168_1x,C2,168,1.0,2019-04-04 01:00:00+00:00,100000.0,100000.0,0.0,0,0.0,False
C2_RISKON_H168_1x,C2,168,1.0,2019-04-04 02:00:00+00:00,100000.0,100000.0,0.0,0,0.0,False
C2_RISKON_H168_1x,C2,168,1.0,2019-04-04 03:00:00+00:00,100000.0,100000.0,0.0,0,0.0,False
C2_RISKON_H168_1x,C2,168,1.0,2019-04-04 04:00:00+00:00,100000.0,100000.0,0.0,0,0.0,False
C2_RISKON_H168_1x,C2,168,1.0,2019-04-04 05:00:00+00:00,100000.0,100000.0,0.0,0,0.0,False
C2_RISKON_H168_1x,C2,168,1.0,2019-04-04 06:00:00+00:00,100000.0,100000.0,0.0,0,0.0,False
C2_RISKON_H168_1x,C2,168,1.0,2019-04-04 07:00:00+00:00,100000.0,100000.0,0.0,0,0.0,False
C2_RISKON_H168_1x,C2,168,1.0,2019-04-04 08:00:00+00:00,100000.0,100000.0,0.0,0,0.0,False
C2_RISKON_H168_1x,C2,168,1.0,2019-04-04 09:00:00+00:00,100000.0,100000.0,0.0,0,0.0,False
C2_RISKON_H168_1x,C2,168,1.0,2019-04-04 10:00:00+00:00,100000.0,100000.0,0.0,0,0.0,False
C2_RISKON_H168_1x,C2,168,1.0,2019-04-04 11:00:00+00:00,100000.0,100000.0,0.0,0,0.0,False
C2_RISKON_H168_1x,C2,168,1.0,2019-04-04 12:00:00+00:00,100000.0,100000.0,0.0,0,0.0,False
C2_RISKON_H168_1x,C2,168,1.0,2019-04-04 13:00:00+00:00,100000.0,100000.0,0.0,0,0.0,False
C2_RISKON_H168_1x,C2,168,1.0,2019-04-04 14:00:00+00:00,100000.0,100000.0,0.0,0,0.0,False
C2_RISKON_H168_1x,C2,168,1.0,2019-04-04 15:00:00+00:00,100000.0,100000.0,0.0,0,0.0,False
C2_RISKON_H168_1x,C2,168,1.0,2019-04-04 16:00:00+00:00,100000.0,100000.0,0.0,0,0.0,False
C2_RISKON_H168_1x,C2,168,1.0,2019-04-04 17:00:00+00:00,100000.0,100000.0,0.0,0,0.0,False
C2_RISKON_H168_1x,C2,168,1.0,2019-04-04 18:00:00+00:00,100000.0,100000.0,0.0,0,0.0,False
C2_RISKON_H168_1x,C2,168,1.0,2019-04-04 19:00:00+00:00,100000.0,100000.0,0.0,0,0.0,False
C2_RISKON_H168_1x,C2,168,1.0,2019-04-04 20:00:00+00:00,100000.0,100000.0,0.0,0,0.0,False
C2_RISKON_H168_1x,C2,168,1.0,2019-04-04 21:00:00+00:00,100000.0,100000.0,0.0,0,0.0,False
C2_RISKON_H168_1x,C2,168,1.0,2019-04-04 22:00:00+00:00,100000.0,100000.0,0.0,0,0.0,False
C2_RISKON_H168_1x,C2,168,1.0,2019-04-04 23:00:00+00:00,100000.0,100000.0,0.0,0,0.0,False
C2_RISKON_H168_1x,C2,168,1.0,2019-04-05 00:00:00+00:00,100000.0,100000.0,0.0,0,0.0,False
C2_RISKON_H168_1x,C2,168,1.0,2019-04-05 01:00:00+00:00,100000.0,100000.0,0.0,0,0.0,False
C2_RISKON_H168_1x,C2,168,1.0,2019-04-05 02:00:00+00:00,100000.0,100000.0,0.0,0,0.0,False
C2_RISKON_H168_1x,C2,168,1.0,2019-04-05 03:00:00+00:00,100000.0,100000.0,0.0,0,0.0,False
C2_RISKON_H168_1x,C2,168,1.0,2019-04-05 04:00:00+00:00,100000.0,100000.0,0.0,0,0.0,False
C2_RISKON_H168_1x,C2,168,1.0,2019-04-05 05:00:00+00:00,100000.0,100000.0,0.0,0,0.0,False
C2_RISKON_H168_1x,C2,168,1.0,2019-04-05 06:00:00+00:00,100000.0,100000.0,0.0,0,0.0,False
C2_RISKON_H168_1x,C2,168,1.0,2019-04-05 07:00:00+00:00,100000.0,100000.0,0.0,0,0.0,False
C2_RISKON_H168_1x,C2,168,1.0,2019-04-05 08:00:00+00:00,100000.0,100000.0,0.0,0,0.0,False
C2_RISKON_H168_1x,C2,168,1.0,2019-04-05 09:00:00+00:00,100000.0,100000.0,0.0,0,0.0,False
C2_RISKON_H168_1x,C2,168,1.0,2019-04-05 10:00:00+00:00,100000.0,100000.0,0.0,0,0.0,False
C2_RISKON_H168_1x,C2,168,1.0,2019-04-05 11:00:00+00:00,100000.0,100000.0,0.0,0,0.0,False
C2_RISKON_H168_1x,C2,168,1.0,2019-04-05 12:00:00+00:00,100000.0,100000.0,0.0,0,0.0,False
C2_RISKON_H168_1x,C2,168,1.0,2019-04-05 13:00:00+00:00,100000.0,100000.0,0.0,0,0.0,False
C2_RISKON_H168_1x,C2,168,1.0,2019-04-05 14:00:00+00:00,100000.0,100000.0,0.0,0,0.0,False
C2_RISKON_H168_1x,C2,168,1.0,2019-04-05 15:00:00+00:00,100000.0,100000.0,0.0,0,0.0,False
C2_RISKON_H168_1x,C2,168,1.0,2019-04-05 16:00:00+00:00,100000.0,100000.0,0.0,0,0.0,False
C2_RISKON_H168_1x,C2,168,1.0,2019-04-05 17:00:00+00:00,100000.0,100000.0,0.0,0,0.0,False
C2_RISKON_H168_1x,C2,168,1.0,2019-04-05 18:00:00+00:00,100000.0,100000.0,0.0,0,0.0,False
C2_RISKON_H168_1x,C2,168,1.0,2019-04-05 19:00:00+00:00,100000.0,100000.0,0.0,0,0.0,False
C2_RISKON_H168_1x,C2,168,1.0,2019-04-05 20:00:00+00:00,100000.0,100000.0,0.0,0,0.0,False
C2_RISKON_H168_1x,C2,168,1.0,2019-04-05 21:00:00+00:00,100000.0,100000.0,0.0,0,0.0,False
C2_RISKON_H168_1x,C2,168,1.0,2019-04-05 22:00:00+00:00,100000.0,100000.0,0.0,0,0.0,False
C2_RISKON_H168_1x,C2,168,1.0,2019-04-05 23:00:00+00:00,100000.0,100000.0,0.0,0,0.0,False
C2_RISKON_H168_1x,C2,168,1.0,2019-04-06 00:00:00+00:00,100000.0,100000.0,0.0,0,0.0,False
C2_RISKON_H168_1x,C2,168,1.0,2019-04-06 01:00:00+00:00,100000.0,100000.0,0.0,0,0.0,False
C2_RISKON_H168_1x,C2,168,1.0,2019-04-06 02:00:00+00:00,100000.0,100000.0,0.0,0,0.0,False
C2_RISKON_H168_1x,C2,168,1.0,2019-04-06 03:00:00+00:00,100000.0,100000.0,0.0,0,0.0,False
C2_RISKON_H168_1x,C2,168,1.0,2019-04-06 04:00:00+00:00,100000.0,100000.0,0.0,0,0.0,False
C2_RISKON_H168_1x,C2,168,1.0,2019-04-06 05:00:00+00:00,100000.0,100000.0,0.0,0,0.0,False
C2_RISKON_H168_1x,C2,168,1.0,2019-04-06 06:00:00+00:00,100000.0,100000.0,0.0,0,0.0,False
C2_RISKON_H168_1x,C2,168,1.0,2019-04-06 07:00:00+00:00,100000.0,100000.0,0.0,0,0.0,False
C2_RISKON_H168_1x,C2,168,1.0,2019-04-06 08:00:00+00:00,100000.0,100000.0,0.0,0,0.0,False
C2_RISKON_H168_1x,C2,168,1.0,2019-04-06 09:00:00+00:00,100000.0,100000.0,0.0,0,0.0,False
C2_RISKON_H168_1x,C2,168,1.0,2019-04-06 10:00:00+00:00,100000.0,100000.0,0.0,0,0.0,False
C2_RISKON_H168_1x,C2,168,1.0,2019-04-06 11:00:00+00:00,100000.0,100000.0,0.0,0,0.0,False
C2_RISKON_H168_1x,C2,168,1.0,2019-04-06 12:00:00+00:00,100000.0,100000.0,0.0,0,0.0,False
C2_RISKON_H168_1x,C2,168,1.0,2019-04-06 13:00:00+00:00,100000.0,100000.0,0.0,0,0.0,False
C2_RISKON_H168_1x,C2,168,1.0,2019-04-06 14:00:00+00:00,100000.0,100000.0,0.0,0,0.0,False
C2_RISKON_H168_1x,C2,168,1.0,2019-04-06 15:00:00+00:00,100000.0,100000.0,0.0,0,0.0,False
C2_RISKON_H168_1x,C2,168,1.0,2019-04-06 16:00:00+00:00,100000.0,100000.0,0.0,0,0.0,False
C2_RISKON_H168_1x,C2,168,1.0,2019-04-06 17:00:00+00:00,100000.0,100000.0,0.0,0,0.0,False
C2_RISKON_H168_1x,C2,168,1.0,2019-04-06 18:00:00+00:00,100000.0,100000.0,0.0,0,0.0,False
C2_RISKON_H168_1x,C2,168,1.0,2019-04-06 19:00:00+00:00,100000.0,100000.0,0.0,0,0.0,False
C2_RISKON_H168_1x,C2,168,1.0,2019-04-06 20:00:00+00:00,100000.0,100000.0,0.0,0,0.0,False
C2_RISKON_H168_1x,C2,168,1.0,2019-04-06 21:00:00+00:00,100000.0,100000.0,0.0,0,0.0,False
C2_RISKON_H168_1x,C2,168,1.0,2019-04-06 22:00:00+00:00,100000.0,100000.0,0.0,0,0.0,False
C2_RISKON_H168_1x,C2,168,1.0,2019-04-06 23:00:00+00:00,100000.0,100000.0,0.0,0,0.0,False
C2_RISKON_H168_1x,C2,168,1.0,2019-04-07 00:00:00+00:00,100000.0,100000.0,0.0,0,0.0,False
C2_RISKON_H168_1x,C2,168,1.0,2019-04-07 01:00:00+00:00,100000.0,100000.0,0.0,0,0.0,False
C2_RISKON_H168_1x,C2,168,1.0,2019-04-07 02:00:00+00:00,100000.0,100000.0,0.0,0,0.0,False
C2_RISKON_H168_1x,C2,168,1.0,2019-04-07 03:00:00+00:00,100000.0,100000.0,0.0,0,0.0,False
C2_RISKON_H168_1x,C2,168,1.0,2019-04-07 04:00:00+00:00,100000.0,100000.0,0.0,0,0.0,False
C2_RISKON_H168_1x,C2,168,1.0,2019-04-07 05:00:00+00:00,100000.0,100000.0,0.0,0,0.0,False
C2_RISKON_H168_1x,C2,168,1.0,2019-04-07 06:00:00+00:00,100000.0,100000.0,0.0,0,0.0,False
C2_RISKON_H168_1x,C2,168,1.0,2019-04-07 07:00:00+00:00,100000.0,100000.0,0.0,0,0.0,False
C2_RISKON_H168_1x,C2,168,1.0,2019-04-07 08:00:00+00:00,100000.0,100000.0,0.0,0,0.0,False
C2_RISKON_H168_1x,C2,168,1.0,2019-04-07 09:00:00+00:00,100000.0,100000.0,0.0,0,0.0,False
C2_RISKON_H168_1x,C2,168,1.0,2019-04-07 10:00:00+00:00,100000.0,100000.0,0.0,0,0.0,False
C2_RISKON_H168_1x,C2,168,1.0,2019-04-07 11:00:00+00:00,100000.0,100000.0,0.0,0,0.0,False
C2_RISKON_H168_1x,C2,168,1.0,2019-04-07 12:00:00+00:00,100000.0,100000.0,0.0,0,0.0,False
C2_RISKON_H168_1x,C2,168,1.0,2019-04-07 13:00:00+00:00,100000.0,100000.0,0.0,0,0.0,False
C2_RISKON_H168_1x,C2,168,1.0,2019-04-07 14:00:00+00:00,100000.0,100000.0,0.0,0,0.0,False
C2_RISKON_H168_1x,C2,168,1.0,2019-04-07 15:00:00+00:00,100000.0,100000.0,0.0,0,0.0,False
C2_RISKON_H168_1x,C2,168,1.0,2019-04-07 16:00:00+00:00,100000.0,100000.0,0.0,0,0.0,False
C2_RISKON_H168_1x,C2,168,1.0,2019-04-07 17:00:00+00:00,100000.0,100000.0,0.0,0,0.0,False
C2_RISKON_H168_1x,C2,168,1.0,2019-04-07 18:00:00+00:00,100000.0,100000.0,0.0,0,0.0,False
C2_RISKON_H168_1x,C2,168,1.0,2019-04-07 19:00:00+00:00,100000.0,100000.0,0.0,0,0.0,False
C2_RISKON_H168_1x,C2,168,1.0,2019-04-07 20:00:00+00:00,100000.0,100000.0,0.0,0,0.0,False
C2_RISKON_H168_1x,C2,168,1.0,2019-04-07 21:00:00+00:00,100000.0,100000.0,0.0,0,0.0,False
C2_RISKON_H168_1x,C2,168,1.0,2019-04-07 22:00:00+00:00,100000.0,100000.0,0.0,0,0.0,False
C2_RISKON_H168_1x,C2,168,1.0,2019-04-07 23:00:00+00:00,100000.0,100000.0,0.0,0,0.0,False
C2_RISKON_H168_1x,C2,168,1.0,2019-04-08 00:00:00+00:00,100000.0,100000.0,0.0,0,0.0,False
C2_RISKON_H168_1x,C2,168,1.0,2019-04-08 01:00:00+00:00,100000.0,100000.0,0.0,0,0.0,False
C2_RISKON_H168_1x,C2,168,1.0,2019-04-08 02:00:00+00:00,100000.0,100000.0,0.0,0,0.0,False
C2_RISKON_H168_1x,C2,168,1.0,2019-04-08 03:00:00+00:00,100000.0,100000.0,0.0,0,0.0,False
C2_RISKON_H168_1x,C2,168,1.0,2019-04-08 04:00:00+00:00,100000.0,100000.0,0.0,0,0.0,False
C2_RISKON_H168_1x,C2,168,1.0,2019-04-08 05:00:00+00:00,100000.0,100000.0,0.0,0,0.0,False
C2_RISKON_H168_1x,C2,168,1.0,2019-04-08 06:00:00+00:00,100000.0,100000.0,0.0,0,0.0,False
C2_RISKON_H168_1x,C2,168,1.0,2019-04-08 07:00:00+00:00,100000.0,100000.0,0.0,0,0.0,False
C2_RISKON_H168_1x,C2,168,1.0,2019-04-08 08:00:00+00:00,100000.0,100000.0,0.0,0,0.0,False
C2_RISKON_H168_1x,C2,168,1.0,2019-04-08 09:00:00+00:00,100000.0,100000.0,0.0,0,0.0,False
C2_RISKON_H168_1x,C2,168,1.0,2019-04-08 10:00:00+00:00,100000.0,100000.0,0.0,0,0.0,False
C2_RISKON_H168_1x,C2,168,1.0,2019-04-08 11:00:00+00:00,100000.0,100000.0,0.0,0,0.0,False
C2_RISKON_H168_1x,C2,168,1.0,2019-04-08 12:00:00+00:00,100000.0,100000.0,0.0,0,0.0,False
C2_RISKON_H168_1x,C2,168,1.0,2019-04-08 13:00:00+00:00,100000.0,100000.0,0.0,0,0.0,False
C2_RISKON_H168_1x,C2,168,1.0,2019-04-08 14:00:00+00:00,100000.0,100000.0,0.0,0,0.0,False
C2_RISKON_H168_1x,C2,168,1.0,2019-04-08 15:00:00+00:00,100000.0,100000.0,0.0,0,0.0,False
C2_RISKON_H168_1x,C2,168,1.0,2019-04-08 16:00:00+00:00,100000.0,100000.0,0.0,0,0.0,False
C2_RISKON_H168_1x,C2,168,1.0,2019-04-08 17:00:00+00:00,100000.0,100000.0,0.0,0,0.0,False
C2_RISKON_H168_1x,C2,168,1.0,2019-04-08 18:00:00+00:00,100000.0,100000.0,0.0,0,0.0,False
C2_RISKON_H168_1x,C2,168,1.0,2019-04-08 19:00:00+00:00,100000.0,100000.0,0.0,0,0.0,False
C2_RISKON_H168_1x,C2,168,1.0,2019-04-08 20:00:00+00:00,100000.0,100000.0,0.0,0,0.0,False
C2_RISKON_H168_1x,C2,168,1.0,2019-04-08 21:00:00+00:00,100000.0,100000.0,0.0,0,0.0,False
C2_RISKON_H168_1x,C2,168,1.0,2019-04-08 22:00:00+00:00,100000.0,100000.0,0.0,0,0.0,False
C2_RISKON_H168_1x,C2,168,1.0,2019-04-08 23:00:00+00:00,100000.0,100000.0,0.0,0,0.0,False
C2_RISKON_H168_1x,C2,168,1.0,2019-04-09 00:00:00+00:00,100000.0,100000.0,0.0,0,0.0,False
C2_RISKON_H168_1x,C2,168,1.0,2019-04-09 01:00:00+00:00,100000.0,100000.0,0.0,0,0.0,False
C2_RISKON_H168_1x,C2,168,1.0,2019-04-09 02:00:00+00:00,100000.0,100000.0,0.0,0,0.0,False
C2_RISKON_H168_1x,C2,168,1.0,2019-04-09 03:00:00+00:00,100000.0,100000.0,0.0,0,0.0,False
C2_RISKON_H168_1x,C2,168,1.0,2019-04-09 04:00:00+00:00,100000.0,100000.0,0.0,0,0.0,False
C2_RISKON_H168_1x,C2,168,1.0,2019-04-09 05:00:00+00:00,100000.0,100000.0,0.0,0,0.0,False
C2_RISKON_H168_1x,C2,168,1.0,2019-04-09 06:00:00+00:00,100000.0,100000.0,0.0,0,0.0,False
C2_RISKON_H168_1x,C2,168,1.0,2019-04-09 07:00:00+00:00,100000.0,100000.0,0.0,0,0.0,False
C2_RISKON_H168_1x,C2,168,1.0,2019-04-09 08:00:00+00:00,100000.0,100000.0,0.0,0,0.0,False
C2_RISKON_H168_1x,C2,168,1.0,2019-04-09 09:00:00+00:00,100000.0,100000.0,0.0,0,0.0,False
C2_RISKON_H168_1x,C2,168,1.0,2019-04-09 10:00:00+00:00,100000.0,100000.0,0.0,0,0.0,False
C2_RISKON_H168_1x,C2,168,1.0,2019-04-09 11:00:00+00:00,100000.0,100000.0,0.0,0,0.0,False
C2_RISKON_H168_1x,C2,168,1.0,2019-04-09 12:00:00+00:00,100000.0,100000.0,0.0,0,0.0,False
C2_RISKON_H168_1x,C2,168,1.0,2019-04-09 13:00:00+00:00,100000.0,100000.0,0.0,0,0.0,False
C2_RISKON_H168_1x,C2,168,1.0,2019-04-09 14:00:00+00:00,100000.0,100000.0,0.0,0,0.0,False
C2_RISKON_H168_1x,C2,168,1.0,2019-04-09 15:00:00+00:00,100000.0,100000.0,0.0,0,0.0,False
C2_RISKON_H168_1x,C2,168,1.0,2019-04-09 16:00:00+00:00,100000.0,100000.0,0.0,0,0.0,False
C2_RISKON_H168_1x,C2,168,1.0,2019-04-09 17:00:00+00:00,100000.0,100000.0,0.0,0,0.0,False
C2_RISKON_H168_1x,C2,168,1.0,2019-04-09 18:00:00+00:00,100000.0,100000.0,0.0,0,0.0,False
C2_RISKON_H168_1x,C2,168,1.0,2019-04-09 19:00:00+00:00,100000.0,100000.0,0.0,0,0.0,False
C2_RISKON_H168_1x,C2,168,1.0,2019-04-09 20:00:00+00:00,100000.0,100000.0,0.0,0,0.0,False
C2_RISKON_H168_1x,C2,168,1.0,2019-04-09 21:00:00+00:00,100000.0,100000.0,0.0,0,0.0,False
C2_RISKON_H168_1x,C2,168,1.0,2019-04-09 22:00:00+00:00,100000.0,100000.0,0.0,0,0.0,False
C2_RISKON_H168_1x,C2,168,1.0,2019-04-09 23:00:00+00:00,100000.0,100000.0,0.0,0,0.0,False
C2_RISKON_H168_1x,C2,168,1.0,2019-04-10 00:00:00+00:00,100000.0,100000.0,0.0,0,0.0,False
C2_RISKON_H168_1x,C2,168,1.0,2019-04-10 01:00:00+00:00,100000.0,100000.0,0.0,0,0.0,False
C2_RISKON_H168_1x,C2,168,1.0,2019-04-10 02:00:00+00:00,100000.0,100000.0,0.0,0,0.0,False
C2_RISKON_H168_1x,C2,168,1.0,2019-04-10 03:00:00+00:00,100000.0,100000.0,0.0,0,0.0,False
C2_RISKON_H168_1x,C2,168,1.0,2019-04-10 04:00:00+00:00,100000.0,100000.0,0.0,0,0.0,False
C2_RISKON_H168_1x,C2,168,1.0,2019-04-10 05:00:00+00:00,100000.0,100000.0,0.0,0,0.0,False
C2_RISKON_H168_1x,C2,168,1.0,2019-04-10 06:00:00+00:00,100000.0,100000.0,0.0,0,0.0,False
C2_RISKON_H168_1x,C2,168,1.0,2019-04-10 07:00:00+00:00,100000.0,100000.0,0.0,0,0.0,False
C2_RISKON_H168_1x,C2,168,1.0,2019-04-10 08:00:00+00:00,100000.0,100000.0,0.0,0,0.0,False
C2_RISKON_H168_1x,C2,168,1.0,2019-04-10 09:00:00+00:00,100000.0,100000.0,0.0,0,0.0,False
