total_net_pnl,positive_net_pnl_pool,largest_winner_net_pnl,largest_winner_positive_pnl_share,net_pnl_without_largest_winner,top_asset,top_asset_positive_contribution_share,top_month,top_month_positive_contribution_share,top_year,top_year_positive_contribution_share,minimum_loao_remaining_net_pnl,minimum_loyo_remaining_net_pnl,cross_venue_trade_review_triggered,run_id,universe_id,horizon_hours,cost_multiplier
111458.78551342663,603049.7963292557,65086.96267891802,0.10792966530309805,46371.82283450861,KCS-USDT,0.6559952760798818,2021-02,0.2424318260108061,2021,0.5961128304214555,-5794.156694265592,40098.0439984009,False,C2_RISKON_H168_1x,C2,168,1.0
66340.7022041616,532470.836858955,64889.25904310202,0.1218644375453193,1451.4431610595784,KCS-USDT,0.7481720962548182,2021-02,0.27259991916445436,2021,0.5739606770576654,-42037.463724979985,21151.897572082773,False,C2_RISKON_H168_2x,C2,168,2.0
109175.62207705619,598291.2633690897,65086.96267891802,0.10878808811681653,44088.659398138174,KCS-USDT,0.7106428090290907,2021-02,0.2403597674396368,2021,0.5772084042461189,-7184.285943312716,39830.699686025226,False,D2_RISKON_H168_1x,D2,168,1.0
62900.67180973395,525708.3037846858,64889.25904310202,0.12343206028124429,-1988.5872333680745,KCS-USDT,0.8344053445368221,2021-02,0.27354321584821584,2021,0.5383986740186314,-45152.53739316863,20895.83960944337,False,D2_RISKON_H168_2x,D2,168,2.0
111652.07719780317,603049.7963292557,65086.96267891802,0.10792966530309805,46565.11451888515,KCS-USDT,0.6576742642630453,2021-02,0.2424318260108061,2021,0.596763921386058,-5600.86500988905,40098.0439984009,False,E2_RISKON_H168_1x,E2,168,1.0
66411.4091902816,532470.836858955,64889.25904310202,0.1218644375453193,1522.1501471795782,KCS-USDT,0.7502999999046975,2021-02,0.27259991916445436,2021,0.5743429498974878,-41966.756738859985,21151.897572082744,False,E2_RISKON_H168_2x,E2,168,2.0
