order_id,signal_id,created_at,symbol,side,reason,stop_loss,status,rejection_reason
ETH_USDT-ORD-000001,ETH_USDT-SIG-000001,2020-05-29T00:00:00Z,ETH/USDT,buy,regime_momentum_breakout_entry,198.71714285714285,ACCEPTED,
ETH_USDT-ORD-000002,ETH_USDT-SIG-000002,2020-06-16T00:00:00Z,ETH/USDT,sell,rsi_failure_below_45,,ACCEPTED,
ETH_USDT-ORD-000003,ETH_USDT-SIG-000003,2020-07-23T00:00:00Z,ETH/USDT,buy,regime_momentum_breakout_entry,247.53285714285713,ACCEPTED,
ETH_USDT-ORD-000004,ETH_USDT-SIG-000004,2020-08-22T00:00:00Z,ETH/USDT,sell,time_stop_30_bars,,ACCEPTED,
ETH_USDT-ORD-000005,ETH_USDT-SIG-000005,2020-09-02T00:00:00Z,ETH/USDT,buy,regime_momentum_breakout_entry,424.0157142857143,ACCEPTED,
ETH_USDT-ORD-000006,ETH_USDT-SIG-000006,2020-10-13T00:00:00Z,ETH/USDT,buy,regime_momentum_breakout_entry,356.31857142857143,ACCEPTED,
ETH_USDT-ORD-000007,ETH_USDT-SIG-000007,2020-11-12T00:00:00Z,ETH/USDT,sell,time_stop_30_bars,,ACCEPTED,
ETH_USDT-ORD-000008,ETH_USDT-SIG-000008,2020-11-18T00:00:00Z,ETH/USDT,buy,regime_momentum_breakout_entry,429.0314285714286,ACCEPTED,
ETH_USDT-ORD-000009,ETH_USDT-SIG-000009,2020-12-09T00:00:00Z,ETH/USDT,sell,rsi_failure_below_45,,ACCEPTED,
ETH_USDT-ORD-000010,ETH_USDT-SIG-000010,2020-12-17T00:00:00Z,ETH/USDT,buy,regime_momentum_breakout_entry,570.1685714285715,ACCEPTED,
ETH_USDT-ORD-000011,ETH_USDT-SIG-000011,2020-12-28T00:00:00Z,ETH/USDT,buy,regime_momentum_breakout_entry,585.1585714285715,ACCEPTED,
ETH_USDT-ORD-000012,ETH_USDT-SIG-000012,2021-01-22T00:00:00Z,ETH/USDT,sell,rsi_failure_below_45,,ACCEPTED,
ETH_USDT-ORD-000013,ETH_USDT-SIG-000013,2021-02-13T00:00:00Z,ETH/USDT,buy,regime_momentum_breakout_entry,1557.6357142857141,ACCEPTED,
ETH_USDT-ORD-000014,ETH_USDT-SIG-000014,2021-04-02T00:00:00Z,ETH/USDT,buy,regime_momentum_breakout_entry,1754.7485714285713,ACCEPTED,
ETH_USDT-ORD-000015,ETH_USDT-SIG-000015,2021-05-02T00:00:00Z,ETH/USDT,sell,time_stop_30_bars,,ACCEPTED,
ETH_USDT-ORD-000016,ETH_USDT-SIG-000016,2021-09-01T00:00:00Z,ETH/USDT,buy,regime_momentum_breakout_entry,3081.7171428571432,ACCEPTED,
ETH_USDT-ORD-000017,ETH_USDT-SIG-000017,2021-10-21T00:00:00Z,ETH/USDT,buy,regime_momentum_breakout_entry,3759.7200000000003,ACCEPTED,
ETH_USDT-ORD-000018,ETH_USDT-SIG-000018,2021-11-17T00:00:00Z,ETH/USDT,sell,trailing_stop_close,,ACCEPTED,
ETH_USDT-ORD-000019,ETH_USDT-SIG-000019,2023-03-15T00:00:00Z,ETH/USDT,buy,regime_momentum_breakout_entry,1542.0614285714285,ACCEPTED,
ETH_USDT-ORD-000020,ETH_USDT-SIG-000020,2023-04-14T00:00:00Z,ETH/USDT,sell,time_stop_30_bars,,ACCEPTED,
ETH_USDT-ORD-000021,ETH_USDT-SIG-000021,2023-05-29T00:00:00Z,ETH/USDT,buy,regime_momentum_breakout_entry,1809.7514285714287,ACCEPTED,
ETH_USDT-ORD-000022,ETH_USDT-SIG-000022,2023-07-14T00:00:00Z,ETH/USDT,buy,regime_momentum_breakout_entry,1882.96,ACCEPTED,
ETH_USDT-ORD-000023,ETH_USDT-SIG-000023,2023-12-03T00:00:00Z,ETH/USDT,buy,regime_momentum_breakout_entry,2016.6100000000004,ACCEPTED,
ETH_USDT-ORD-000024,ETH_USDT-SIG-000024,2023-12-20T00:00:00Z,ETH/USDT,sell,rsi_failure_below_45,,ACCEPTED,
ETH_USDT-ORD-000025,ETH_USDT-SIG-000025,2024-01-11T00:00:00Z,ETH/USDT,buy,regime_momentum_breakout_entry,2334.2785714285715,ACCEPTED,
ETH_USDT-ORD-000026,ETH_USDT-SIG-000026,2024-04-09T00:00:00Z,ETH/USDT,buy,regime_momentum_breakout_entry,3352.767142857143,ACCEPTED,
ETH_USDT-ORD-000027,ETH_USDT-SIG-000027,2024-05-21T00:00:00Z,ETH/USDT,buy,regime_momentum_breakout_entry,3356.02,ACCEPTED,
ETH_USDT-ORD-000028,ETH_USDT-SIG-000028,2024-06-10T00:00:00Z,ETH/USDT,sell,rsi_failure_below_45,,ACCEPTED,
ETH_USDT-ORD-000029,ETH_USDT-SIG-000029,2024-11-28T00:00:00Z,ETH/USDT,buy,regime_momentum_breakout_entry,3256.8657142857146,ACCEPTED,
ETH_USDT-ORD-000030,ETH_USDT-SIG-000030,2024-12-19T00:00:00Z,ETH/USDT,sell,rsi_failure_below_45,,ACCEPTED,
RISK-ORD-000001,,2020-09-03T00:00:00Z,ETH/USDT,sell,stop_loss,,ACCEPTED,
RISK-ORD-000002,,2020-12-22T00:00:00Z,ETH/USDT,sell,stop_loss,,ACCEPTED,
RISK-ORD-000003,,2021-02-23T00:00:00Z,ETH/USDT,sell,stop_loss,,ACCEPTED,
RISK-ORD-000004,,2021-09-08T00:00:00Z,ETH/USDT,sell,stop_loss,,ACCEPTED,
RISK-ORD-000005,,2023-06-06T00:00:00Z,ETH/USDT,sell,stop_loss,,ACCEPTED,
RISK-ORD-000006,,2023-07-18T00:00:00Z,ETH/USDT,sell,stop_loss,,ACCEPTED,
RISK-ORD-000007,,2024-01-23T00:00:00Z,ETH/USDT,sell,stop_loss,,ACCEPTED,
RISK-ORD-000008,,2024-04-13T00:00:00Z,ETH/USDT,sell,stop_loss,,ACCEPTED,
