signal_id,timestamp,symbol,side,reason,close,ema_50,ema_200,atr_14,rsi_14,previous_high_20,previous_volume_mean_20,atr_fraction,breakout_strength,volume_ratio,stop_loss
ETH_USDT-SIG-000001,2020-05-29T00:00:00Z,ETH/USDT,buy,regime_momentum_breakout_entry,220.33,195.19056721660422,187.5617280132252,10.806428571428578,59.82357658380112,217.02,40162.857558632,0.04904656003008477,0.015252050502257974,0.9768504139869856,198.71714285714285
ETH_USDT-SIG-000002,2020-06-16T00:00:00Z,ETH/USDT,sell,rsi_failure_below_45,230.87,217.6348150237999,196.0433872318627,11.787142857142857,36.865241776565114,253.59,40648.2087499685,0.051055324889084146,-0.08959343822705945,1.3874462439340258,
ETH_USDT-SIG-000003,2020-07-23T00:00:00Z,ETH/USDT,buy,regime_momentum_breakout_entry,263.78,232.7137038258562,208.31943575349578,8.123571428571426,63.900826446280966,248.87,34778.594103338,0.030796767869328327,0.059910796801542876,1.723796564735087,247.53285714285713
ETH_USDT-SIG-000004,2020-08-22T00:00:00Z,ETH/USDT,sell,time_stop_30_bars,387.96,341.4111476495972,252.5023589340704,25.370714285714296,52.44902608497549,445.54,97444.056625013,0.06539518065190818,-0.12923643219464032,1.2227655892598066,
ETH_USDT-SIG-000005,2020-09-02T00:00:00Z,ETH/USDT,buy,regime_momentum_breakout_entry,475.47,365.7028752104009,268.6681796330433,25.727142857142866,63.22548777475919,445.54,83272.5789404185,0.05410886671534033,0.06717690891951333,1.8998104731808962,424.0157142857143
ETH_USDT-SIG-000006,2020-10-13T00:00:00Z,ETH/USDT,buy,regime_momentum_breakout_entry,386.48,361.0483355126954,299.81223167884826,15.080714285714281,68.5724067100308,378.32,30285.597942514996,0.03902068486264303,0.021569042080778145,0.9064171681703427,356.31857142857143
ETH_USDT-SIG-000007,2020-11-12T00:00:00Z,ETH/USDT,sell,time_stop_30_bars,463.15,395.0964464356031,326.785914492196,24.53571428571428,71.41057934508814,468.09,31234.63311263,0.052975740657917054,-0.01055352603131876,0.955581806717973,
ETH_USDT-SIG-000008,2020-11-18T00:00:00Z,ETH/USDT,buy,regime_momentum_breakout_entry,482.21,410.0466890254416,334.83777224214435,26.589285714285705,72.08866394863865,477.95,30304.621828631003,0.05514046932723441,0.008913066220315846,0.8517605593029787,429.0314285714286
ETH_USDT-SIG-000009,2020-12-09T00:00:00Z,ETH/USDT,sell,rsi_failure_below_45,555.04,500.54063075323626,378.45015046649735,50.33571428571429,43.320539474385626,635.73,43575.5539631135,0.09068844459086604,-0.1269249524169066,0.7507819958627197,
ETH_USDT-SIG-000010,2020-12-17T00:00:00Z,ETH/USDT,buy,regime_momentum_breakout_entry,637.4,523.0895783952836,394.05628462536686,33.61571428571428,56.76218532404927,635.73,34726.9581776725,0.0527388049666054,0.0026269013574944378,0.8646897856428541,570.1685714285715
ETH_USDT-SIG-000011,2020-12-28T00:00:00Z,ETH/USDT,buy,regime_momentum_breakout_entry,685.0,562.9036931255138,419.14120315014725,49.92071428571429,65.34624413145539,676.27,26625.841764688004,0.0728769551616267,0.012909045203838732,2.1212533218737777,585.1585714285715
ETH_USDT-SIG-000012,2021-01-22T00:00:00Z,ETH/USDT,sell,rsi_failure_below_45,1111.89,919.1025358838435,568.0076300912585,184.07428571428568,44.45583091097206,1437.9,75791.5123850985,0.1655508060278316,-0.22672647611099517,1.3398253816013759,
ETH_USDT-SIG-000013,2021-02-13T00:00:00Z,ETH/USDT,buy,regime_momentum_breakout_entry,1840.73,1293.1090362991777,756.4386844773733,141.5471428571429,73.0232975625324,1837.38,50123.6860393315,0.07689728686833099,0.0018232483209787986,0.7998137067489834,1557.6357142857141
ETH_USDT-SIG-000014,2021-04-02T00:00:00Z,ETH/USDT,buy,regime_momentum_breakout_entry,1968.56,1681.2558907525954,1130.1089964720663,106.9057142857143,63.775685421555714,1946.76,41903.343519281,0.05430655620642211,0.011198093242104745,1.3851602505342497,1754.7485714285713
ETH_USDT-SIG-000015,2021-05-02T00:00:00Z,ETH/USDT,sell,time_stop_30_bars,2945.35,2183.8557390188807,1444.688268461591,247.4442857142858,73.94796457746963,2799.0,104548.6691576905,0.08401184433574475,0.052286530903894235,0.3450239253431625,
ETH_USDT-SIG-000016,2021-09-01T00:00:00Z,ETH/USDT,buy,regime_momentum_breakout_entry,3430.01,2883.116058599303,2316.3673157748017,174.14642857142854,67.2987430236987,3377.05,76082.668416261,0.05077140549777655,0.015682326290697546,1.3469903690543612,3081.7171428571432
ETH_USDT-SIG-000017,2021-10-21T00:00:00Z,ETH/USDT,buy,regime_momentum_breakout_entry,4161.76,3424.7648025469107,2766.109761624121,201.02,71.94412107101282,3970.5,91149.0961992245,0.04830168005843682,0.04817025563531052,1.1111849020510827,3759.7200000000003
ETH_USDT-SIG-000018,2021-11-17T00:00:00Z,ETH/USDT,sell,trailing_stop_close,4207.55,4112.199846867094,3158.900050706489,227.57285714285698,34.7747992272444,4868.48,69983.5547921735,0.05408678616840132,-0.13575695083475736,1.54805361930923,
ETH_USDT-SIG-000019,2023-03-15T00:00:00Z,ETH/USDT,buy,regime_momentum_breakout_entry,1699.61,1565.9550164685618,1546.895161953177,78.77428571428568,58.22451576910336,1694.3,36112.137815552,0.04634844800529868,0.0031340376556689975,1.9068497015816293,1542.0614285714285
ETH_USDT-SIG-000020,2023-04-14T00:00:00Z,ETH/USDT,sell,time_stop_30_bars,2011.69,1751.845503195328,1616.3342522117832,65.07214285714282,75.13599483680619,1942.21,24533.227204565,0.032347003194897236,0.035773680497989346,1.9551936483066745,
ETH_USDT-SIG-000021,2023-05-29T00:00:00Z,ETH/USDT,buy,regime_momentum_breakout_entry,1908.44,1837.0107812879348,1709.2237136730519,49.34428571428571,68.51153467196687,1887.76,21862.617288023997,0.02585582240693221,0.010954782387591733,1.0817266117558926,1809.7514285714287
ETH_USDT-SIG-000022,2023-07-14T00:00:00Z,ETH/USDT,buy,regime_momentum_breakout_entry,2004.45,1859.1984032734933,1761.3738789673084,60.74499999999999,68.03560016095818,1976.0,20993.431413315,0.030305071216543186,0.014397773279352322,1.8218140137587295,1882.96
ETH_USDT-SIG-000023,2023-12-03T00:00:00Z,ETH/USDT,buy,regime_momentum_breakout_entry,2164.86,1924.6098691227517,1794.2626007888648,74.12499999999993,69.06281175296928,2133.55,36492.8637450875,0.03424008942841566,0.014675072062993566,0.9196215489977171,2016.6100000000004
ETH_USDT-SIG-000024,2023-12-20T00:00:00Z,ETH/USDT,sell,rsi_failure_below_45,2177.72,2087.555967222229,1866.8586549950498,102.13499999999999,41.4616433483519,2402.83,40145.096270853,0.04689996877468178,-0.09368536267651062,0.9977559241530976,
ETH_USDT-SIG-000025,2024-01-11T00:00:00Z,ETH/USDT,buy,regime_momentum_breakout_entry,2584.58,2216.5605965209684,1952.8414439049473,125.15071428571433,63.146955690149824,2445.44,50036.361372394,0.04842207023412482,0.05689773619471339,2.857169334909213,2334.2785714285715
ETH_USDT-SIG-000026,2024-04-09T00:00:00Z,ETH/USDT,buy,regime_momentum_breakout_entry,3694.42,3354.9682959248503,2657.2989611719822,170.8264285714286,54.56182210685475,3678.6,67577.7813515885,0.04623903848816015,0.004300549121948549,0.5793858413972574,3352.767142857143
ETH_USDT-SIG-000027,2024-05-21T00:00:00Z,ETH/USDT,buy,regime_momentum_breakout_entry,3661.17,3144.490620154031,2813.407992939012,152.575,70.73655214418204,3250.73,37764.3268998325,0.04167383650581644,0.12626087063521108,1.7067057481412669,3356.02
ETH_USDT-SIG-000028,2024-06-10T00:00:00Z,ETH/USDT,sell,rsi_failure_below_45,3706.38,3491.1434894233353,2988.0261625114795,119.8171428571429,40.685278006238306,3977.02,31664.70348604911,0.03232726888693088,-0.0680509527233959,0.30105961061565123,
ETH_USDT-SIG-000029,2024-11-28T00:00:00Z,ETH/USDT,buy,regime_momentum_breakout_entry,3653.55,2944.7381841363485,2846.4794962650813,198.34214285714287,66.46731532345757,3546.4,77855.95770877594,0.05428751292773956,0.030213737875028235,0.82519599155272,3256.8657142857146
ETH_USDT-SIG-000030,2024-12-19T00:00:00Z,ETH/USDT,sell,rsi_failure_below_45,3626.72,3438.849033749764,3027.5628176014757,222.67357142857142,42.67971187977001,4107.55,47039.626807584675,0.06139805979743995,-0.1170600479604631,1.897609677285689,
