family_id,window_id,start,end,days,family_return,equal_weight_return,capture_ratio,high_opportunity_window,strategic_bull_adequacy
COMPOSITE_ALPHA_V3_PIT_DYNAMIC,1,2019-05-01T00:00:00+00:00,2019-09-20T00:00:00+00:00,143,-0.014018995338449192,0.6437975137033425,-0.021775472939942184,False,
COMPOSITE_ALPHA_V3_PIT_DYNAMIC,2,2020-05-27T00:00:00+00:00,2021-05-15T00:00:00+00:00,354,0.5287700143789245,8.977084241529303,0.05890220033056581,True,False
COMPOSITE_ALPHA_V3_PIT_DYNAMIC,3,2021-08-15T00:00:00+00:00,2021-09-21T00:00:00+00:00,38,-0.029705250377628722,0.33154791649728477,-0.08959564786730305,False,
COMPOSITE_ALPHA_V3_PIT_DYNAMIC,4,2021-10-01T00:00:00+00:00,2021-12-04T00:00:00+00:00,65,0.030293018003741734,0.37052437252117865,0.08175715351089416,False,
COMPOSITE_ALPHA_V3_PIT_DYNAMIC,5,2023-03-13T00:00:00+00:00,2023-06-14T00:00:00+00:00,94,-0.0020467144174411978,-0.15141585105211164,,False,
COMPOSITE_ALPHA_V3_PIT_DYNAMIC,6,2023-10-23T00:00:00+00:00,2024-06-02T00:00:00+00:00,224,0.06528828570969836,2.667291938689029,0.024477367761171084,True,False
COMPOSITE_ALPHA_V3_PIT_DYNAMIC,7,2024-10-28T00:00:00+00:00,2025-01-01T00:00:00+00:00,66,-0.04449735578402436,0.37373514866458524,-0.11906120134277026,False,
