engine_id,trade_count,net_pnl,return_on_initial_equity,win_rate,profit_factor,average_r,median_r
COMPRESSION_EXPANSION_SPECIALIST_V3,187,13498.314938930112,0.13498314938930112,0.39037433155080214,1.2112819709665688,0.10237115086637882,-0.5293128729517648
TREND_CONTINUATION_CORE_V3,243,67211.50056335528,0.6721150056335528,0.4732510288065844,1.8247394417072131,0.37864279464201595,-0.49643234350103604
