family_id,period,start_equity,end_equity,return,trade_count
COMPOSITE_ALPHA_V3_PIT_DYNAMIC,2019,100000.0,95490.52571550729,-0.045094742844927094,15
COMPOSITE_ALPHA_V3_PIT_DYNAMIC,2020,95490.52571550729,142031.29748814326,0.4873862765327506,119
COMPOSITE_ALPHA_V3_PIT_DYNAMIC,2021,142031.29748814326,176778.8109185566,0.2446468774483601,112
COMPOSITE_ALPHA_V3_PIT_DYNAMIC,2022,176778.8109185566,177438.31555462806,0.0037306769552560848,8
COMPOSITE_ALPHA_V3_PIT_DYNAMIC,2023,177438.31555462806,184399.06089914188,0.03922909954795428,71
COMPOSITE_ALPHA_V3_PIT_DYNAMIC,2024,184399.06089914188,180709.81550228663,-0.02000685566871252,105
COMPOSITE_ALPHA_V3_PIT_DYNAMIC,2025,180709.81550228663,180709.81550228663,0.0,0
