event_id,family_id,universe_id,period_id,pair,decision_time,horizon_hours,exit_time,entry_open,exit_open,forward_return
11757,LEADERSHIP_BREAKDOWN,C2,ROBUSTNESS_2022,ADA-USDT,2022-08-16 17:00:00+00:00,6,2022-08-16 23:00:00+00:00,0.559957,0.56196,0.003577060381422026
11757,LEADERSHIP_BREAKDOWN,C2,ROBUSTNESS_2022,ADA-USDT,2022-08-16 17:00:00+00:00,24,2022-08-17 17:00:00+00:00,0.559957,0.535953,-0.042867577331830886
11757,LEADERSHIP_BREAKDOWN,C2,ROBUSTNESS_2022,ADA-USDT,2022-08-16 17:00:00+00:00,72,2022-08-19 17:00:00+00:00,0.559957,0.466167,-0.16749500408067053
11760,LEADERSHIP_BREAKDOWN,D2,ROBUSTNESS_2022,ADA-USDT,2022-08-16 17:00:00+00:00,6,2022-08-16 23:00:00+00:00,0.559957,0.56196,0.003577060381422026
11760,LEADERSHIP_BREAKDOWN,D2,ROBUSTNESS_2022,ADA-USDT,2022-08-16 17:00:00+00:00,24,2022-08-17 17:00:00+00:00,0.559957,0.535953,-0.042867577331830886
11760,LEADERSHIP_BREAKDOWN,D2,ROBUSTNESS_2022,ADA-USDT,2022-08-16 17:00:00+00:00,72,2022-08-19 17:00:00+00:00,0.559957,0.466167,-0.16749500408067053
11763,LEADERSHIP_BREAKDOWN,E2,ROBUSTNESS_2022,ADA-USDT,2022-08-16 17:00:00+00:00,6,2022-08-16 23:00:00+00:00,0.559957,0.56196,0.003577060381422026
11763,LEADERSHIP_BREAKDOWN,E2,ROBUSTNESS_2022,ADA-USDT,2022-08-16 17:00:00+00:00,24,2022-08-17 17:00:00+00:00,0.559957,0.535953,-0.042867577331830886
11763,LEADERSHIP_BREAKDOWN,E2,ROBUSTNESS_2022,ADA-USDT,2022-08-16 17:00:00+00:00,72,2022-08-19 17:00:00+00:00,0.559957,0.466167,-0.16749500408067053
11758,PERSISTENT_RELATIVE_WEAKNESS,C2,ROBUSTNESS_2022,AVAX-USDT,2022-08-16 17:00:00+00:00,6,2022-08-16 23:00:00+00:00,27.635,27.369,-0.009625474941197809
11758,PERSISTENT_RELATIVE_WEAKNESS,C2,ROBUSTNESS_2022,AVAX-USDT,2022-08-16 17:00:00+00:00,24,2022-08-17 17:00:00+00:00,27.635,26.103,-0.05543694590193593
11758,PERSISTENT_RELATIVE_WEAKNESS,C2,ROBUSTNESS_2022,AVAX-USDT,2022-08-16 17:00:00+00:00,72,2022-08-19 17:00:00+00:00,27.635,22.828,-0.17394608286593094
11761,PERSISTENT_RELATIVE_WEAKNESS,D2,ROBUSTNESS_2022,AVAX-USDT,2022-08-16 17:00:00+00:00,6,2022-08-16 23:00:00+00:00,27.635,27.369,-0.009625474941197809
11761,PERSISTENT_RELATIVE_WEAKNESS,D2,ROBUSTNESS_2022,AVAX-USDT,2022-08-16 17:00:00+00:00,24,2022-08-17 17:00:00+00:00,27.635,26.103,-0.05543694590193593
11761,PERSISTENT_RELATIVE_WEAKNESS,D2,ROBUSTNESS_2022,AVAX-USDT,2022-08-16 17:00:00+00:00,72,2022-08-19 17:00:00+00:00,27.635,22.828,-0.17394608286593094
11764,PERSISTENT_RELATIVE_WEAKNESS,E2,ROBUSTNESS_2022,AVAX-USDT,2022-08-16 17:00:00+00:00,6,2022-08-16 23:00:00+00:00,27.635,27.369,-0.009625474941197809
11764,PERSISTENT_RELATIVE_WEAKNESS,E2,ROBUSTNESS_2022,AVAX-USDT,2022-08-16 17:00:00+00:00,24,2022-08-17 17:00:00+00:00,27.635,26.103,-0.05543694590193593
11764,PERSISTENT_RELATIVE_WEAKNESS,E2,ROBUSTNESS_2022,AVAX-USDT,2022-08-16 17:00:00+00:00,72,2022-08-19 17:00:00+00:00,27.635,22.828,-0.17394608286593094
11766,BREADTH_CONFIRMED_LAGGARD,C2,ROBUSTNESS_2022,ETH-USDT,2022-08-16 18:00:00+00:00,6,2022-08-17 00:00:00+00:00,1880.44,1872.0,-0.004488311246304111
11766,BREADTH_CONFIRMED_LAGGARD,C2,ROBUSTNESS_2022,ETH-USDT,2022-08-16 18:00:00+00:00,24,2022-08-17 18:00:00+00:00,1880.44,1840.19,-0.0214045648890685
11766,BREADTH_CONFIRMED_LAGGARD,C2,ROBUSTNESS_2022,ETH-USDT,2022-08-16 18:00:00+00:00,72,2022-08-19 18:00:00+00:00,1880.44,1718.63,-0.08604900980621555
11767,BREADTH_CONFIRMED_LAGGARD,D2,ROBUSTNESS_2022,ETH-USDT,2022-08-16 18:00:00+00:00,6,2022-08-17 00:00:00+00:00,1880.44,1872.0,-0.004488311246304111
11767,BREADTH_CONFIRMED_LAGGARD,D2,ROBUSTNESS_2022,ETH-USDT,2022-08-16 18:00:00+00:00,24,2022-08-17 18:00:00+00:00,1880.44,1840.19,-0.0214045648890685
11767,BREADTH_CONFIRMED_LAGGARD,D2,ROBUSTNESS_2022,ETH-USDT,2022-08-16 18:00:00+00:00,72,2022-08-19 18:00:00+00:00,1880.44,1718.63,-0.08604900980621555
11768,BREADTH_CONFIRMED_LAGGARD,E2,ROBUSTNESS_2022,ETH-USDT,2022-08-16 18:00:00+00:00,6,2022-08-17 00:00:00+00:00,1880.44,1872.0,-0.004488311246304111
11768,BREADTH_CONFIRMED_LAGGARD,E2,ROBUSTNESS_2022,ETH-USDT,2022-08-16 18:00:00+00:00,24,2022-08-17 18:00:00+00:00,1880.44,1840.19,-0.0214045648890685
11768,BREADTH_CONFIRMED_LAGGARD,E2,ROBUSTNESS_2022,ETH-USDT,2022-08-16 18:00:00+00:00,72,2022-08-19 18:00:00+00:00,1880.44,1718.63,-0.08604900980621555
11770,BREADTH_CONFIRMED_LAGGARD,C2,ROBUSTNESS_2022,AVAX-USDT,2022-08-16 19:00:00+00:00,6,2022-08-17 01:00:00+00:00,27.31,27.106,-0.007469791285243388
11770,BREADTH_CONFIRMED_LAGGARD,C2,ROBUSTNESS_2022,AVAX-USDT,2022-08-16 19:00:00+00:00,24,2022-08-17 19:00:00+00:00,27.31,26.455,-0.031307213474917606
11770,BREADTH_CONFIRMED_LAGGARD,C2,ROBUSTNESS_2022,AVAX-USDT,2022-08-16 19:00:00+00:00,72,2022-08-19 19:00:00+00:00,27.31,22.807,-0.16488465763456606
11772,BREADTH_CONFIRMED_LAGGARD,D2,ROBUSTNESS_2022,AVAX-USDT,2022-08-16 19:00:00+00:00,6,2022-08-17 01:00:00+00:00,27.31,27.106,-0.007469791285243388
11772,BREADTH_CONFIRMED_LAGGARD,D2,ROBUSTNESS_2022,AVAX-USDT,2022-08-16 19:00:00+00:00,24,2022-08-17 19:00:00+00:00,27.31,26.455,-0.031307213474917606
11772,BREADTH_CONFIRMED_LAGGARD,D2,ROBUSTNESS_2022,AVAX-USDT,2022-08-16 19:00:00+00:00,72,2022-08-19 19:00:00+00:00,27.31,22.807,-0.16488465763456606
11774,BREADTH_CONFIRMED_LAGGARD,E2,ROBUSTNESS_2022,AVAX-USDT,2022-08-16 19:00:00+00:00,6,2022-08-17 01:00:00+00:00,27.31,27.106,-0.007469791285243388
11774,BREADTH_CONFIRMED_LAGGARD,E2,ROBUSTNESS_2022,AVAX-USDT,2022-08-16 19:00:00+00:00,24,2022-08-17 19:00:00+00:00,27.31,26.455,-0.031307213474917606
11774,BREADTH_CONFIRMED_LAGGARD,E2,ROBUSTNESS_2022,AVAX-USDT,2022-08-16 19:00:00+00:00,72,2022-08-19 19:00:00+00:00,27.31,22.807,-0.16488465763456606
11769,PERSISTENT_RELATIVE_WEAKNESS,C2,ROBUSTNESS_2022,AVAX-USDT,2022-08-16 19:00:00+00:00,6,2022-08-17 01:00:00+00:00,27.31,27.106,-0.007469791285243388
11769,PERSISTENT_RELATIVE_WEAKNESS,C2,ROBUSTNESS_2022,AVAX-USDT,2022-08-16 19:00:00+00:00,24,2022-08-17 19:00:00+00:00,27.31,26.455,-0.031307213474917606
11769,PERSISTENT_RELATIVE_WEAKNESS,C2,ROBUSTNESS_2022,AVAX-USDT,2022-08-16 19:00:00+00:00,72,2022-08-19 19:00:00+00:00,27.31,22.807,-0.16488465763456606
11771,PERSISTENT_RELATIVE_WEAKNESS,D2,ROBUSTNESS_2022,AVAX-USDT,2022-08-16 19:00:00+00:00,6,2022-08-17 01:00:00+00:00,27.31,27.106,-0.007469791285243388
11771,PERSISTENT_RELATIVE_WEAKNESS,D2,ROBUSTNESS_2022,AVAX-USDT,2022-08-16 19:00:00+00:00,24,2022-08-17 19:00:00+00:00,27.31,26.455,-0.031307213474917606
11771,PERSISTENT_RELATIVE_WEAKNESS,D2,ROBUSTNESS_2022,AVAX-USDT,2022-08-16 19:00:00+00:00,72,2022-08-19 19:00:00+00:00,27.31,22.807,-0.16488465763456606
11773,PERSISTENT_RELATIVE_WEAKNESS,E2,ROBUSTNESS_2022,AVAX-USDT,2022-08-16 19:00:00+00:00,6,2022-08-17 01:00:00+00:00,27.31,27.106,-0.007469791285243388
11773,PERSISTENT_RELATIVE_WEAKNESS,E2,ROBUSTNESS_2022,AVAX-USDT,2022-08-16 19:00:00+00:00,24,2022-08-17 19:00:00+00:00,27.31,26.455,-0.031307213474917606
11773,PERSISTENT_RELATIVE_WEAKNESS,E2,ROBUSTNESS_2022,AVAX-USDT,2022-08-16 19:00:00+00:00,72,2022-08-19 19:00:00+00:00,27.31,22.807,-0.16488465763456606
11775,BREADTH_CONFIRMED_LAGGARD,C2,ROBUSTNESS_2022,ETH-USDT,2022-08-16 22:00:00+00:00,6,2022-08-17 04:00:00+00:00,1884.4,1892.94,0.0045319465081723465
11775,BREADTH_CONFIRMED_LAGGARD,C2,ROBUSTNESS_2022,ETH-USDT,2022-08-16 22:00:00+00:00,24,2022-08-17 22:00:00+00:00,1884.4,1850.97,-0.01774039482063261
11775,BREADTH_CONFIRMED_LAGGARD,C2,ROBUSTNESS_2022,ETH-USDT,2022-08-16 22:00:00+00:00,72,2022-08-19 22:00:00+00:00,1884.4,1686.82,-0.1048503502441096
11777,BREADTH_CONFIRMED_LAGGARD,D2,ROBUSTNESS_2022,ETH-USDT,2022-08-16 22:00:00+00:00,6,2022-08-17 04:00:00+00:00,1884.4,1892.94,0.0045319465081723465
11777,BREADTH_CONFIRMED_LAGGARD,D2,ROBUSTNESS_2022,ETH-USDT,2022-08-16 22:00:00+00:00,24,2022-08-17 22:00:00+00:00,1884.4,1850.97,-0.01774039482063261
11777,BREADTH_CONFIRMED_LAGGARD,D2,ROBUSTNESS_2022,ETH-USDT,2022-08-16 22:00:00+00:00,72,2022-08-19 22:00:00+00:00,1884.4,1686.82,-0.1048503502441096
11779,BREADTH_CONFIRMED_LAGGARD,E2,ROBUSTNESS_2022,ETH-USDT,2022-08-16 22:00:00+00:00,6,2022-08-17 04:00:00+00:00,1884.4,1892.94,0.0045319465081723465
11779,BREADTH_CONFIRMED_LAGGARD,E2,ROBUSTNESS_2022,ETH-USDT,2022-08-16 22:00:00+00:00,24,2022-08-17 22:00:00+00:00,1884.4,1850.97,-0.01774039482063261
11779,BREADTH_CONFIRMED_LAGGARD,E2,ROBUSTNESS_2022,ETH-USDT,2022-08-16 22:00:00+00:00,72,2022-08-19 22:00:00+00:00,1884.4,1686.82,-0.1048503502441096
11776,RELATIVE_STRENGTH_RECLAIM_CONTROL,C2,ROBUSTNESS_2022,SOL-USDT,2022-08-16 22:00:00+00:00,6,2022-08-17 04:00:00+00:00,43.445,43.777,0.007641846012199416
11776,RELATIVE_STRENGTH_RECLAIM_CONTROL,C2,ROBUSTNESS_2022,SOL-USDT,2022-08-16 22:00:00+00:00,24,2022-08-17 22:00:00+00:00,43.445,40.876,-0.05913223616066299
11776,RELATIVE_STRENGTH_RECLAIM_CONTROL,C2,ROBUSTNESS_2022,SOL-USDT,2022-08-16 22:00:00+00:00,72,2022-08-19 22:00:00+00:00,43.445,36.834,-0.1521694095983427
11778,RELATIVE_STRENGTH_RECLAIM_CONTROL,D2,ROBUSTNESS_2022,SOL-USDT,2022-08-16 22:00:00+00:00,6,2022-08-17 04:00:00+00:00,43.445,43.777,0.007641846012199416
11778,RELATIVE_STRENGTH_RECLAIM_CONTROL,D2,ROBUSTNESS_2022,SOL-USDT,2022-08-16 22:00:00+00:00,24,2022-08-17 22:00:00+00:00,43.445,40.876,-0.05913223616066299
11778,RELATIVE_STRENGTH_RECLAIM_CONTROL,D2,ROBUSTNESS_2022,SOL-USDT,2022-08-16 22:00:00+00:00,72,2022-08-19 22:00:00+00:00,43.445,36.834,-0.1521694095983427
11780,RELATIVE_STRENGTH_RECLAIM_CONTROL,E2,ROBUSTNESS_2022,SOL-USDT,2022-08-16 22:00:00+00:00,6,2022-08-17 04:00:00+00:00,43.445,43.777,0.007641846012199416
11780,RELATIVE_STRENGTH_RECLAIM_CONTROL,E2,ROBUSTNESS_2022,SOL-USDT,2022-08-16 22:00:00+00:00,24,2022-08-17 22:00:00+00:00,43.445,40.876,-0.05913223616066299
11780,RELATIVE_STRENGTH_RECLAIM_CONTROL,E2,ROBUSTNESS_2022,SOL-USDT,2022-08-16 22:00:00+00:00,72,2022-08-19 22:00:00+00:00,43.445,36.834,-0.1521694095983427
11782,BREADTH_CONFIRMED_LAGGARD,C2,ROBUSTNESS_2022,AVAX-USDT,2022-08-17 00:00:00+00:00,6,2022-08-17 06:00:00+00:00,27.165,27.698,0.01962083563408812
11782,BREADTH_CONFIRMED_LAGGARD,C2,ROBUSTNESS_2022,AVAX-USDT,2022-08-17 00:00:00+00:00,24,2022-08-18 00:00:00+00:00,27.165,25.452,-0.06305908337934829
11782,BREADTH_CONFIRMED_LAGGARD,C2,ROBUSTNESS_2022,AVAX-USDT,2022-08-17 00:00:00+00:00,72,2022-08-20 00:00:00+00:00,27.165,22.612,-0.16760537456285662
11784,BREADTH_CONFIRMED_LAGGARD,D2,ROBUSTNESS_2022,AVAX-USDT,2022-08-17 00:00:00+00:00,6,2022-08-17 06:00:00+00:00,27.165,27.698,0.01962083563408812
11784,BREADTH_CONFIRMED_LAGGARD,D2,ROBUSTNESS_2022,AVAX-USDT,2022-08-17 00:00:00+00:00,24,2022-08-18 00:00:00+00:00,27.165,25.452,-0.06305908337934829
11784,BREADTH_CONFIRMED_LAGGARD,D2,ROBUSTNESS_2022,AVAX-USDT,2022-08-17 00:00:00+00:00,72,2022-08-20 00:00:00+00:00,27.165,22.612,-0.16760537456285662
11786,BREADTH_CONFIRMED_LAGGARD,E2,ROBUSTNESS_2022,AVAX-USDT,2022-08-17 00:00:00+00:00,6,2022-08-17 06:00:00+00:00,27.165,27.698,0.01962083563408812
11786,BREADTH_CONFIRMED_LAGGARD,E2,ROBUSTNESS_2022,AVAX-USDT,2022-08-17 00:00:00+00:00,24,2022-08-18 00:00:00+00:00,27.165,25.452,-0.06305908337934829
11786,BREADTH_CONFIRMED_LAGGARD,E2,ROBUSTNESS_2022,AVAX-USDT,2022-08-17 00:00:00+00:00,72,2022-08-20 00:00:00+00:00,27.165,22.612,-0.16760537456285662
11781,PERSISTENT_RELATIVE_WEAKNESS,C2,ROBUSTNESS_2022,AVAX-USDT,2022-08-17 00:00:00+00:00,6,2022-08-17 06:00:00+00:00,27.165,27.698,0.01962083563408812
11781,PERSISTENT_RELATIVE_WEAKNESS,C2,ROBUSTNESS_2022,AVAX-USDT,2022-08-17 00:00:00+00:00,24,2022-08-18 00:00:00+00:00,27.165,25.452,-0.06305908337934829
11781,PERSISTENT_RELATIVE_WEAKNESS,C2,ROBUSTNESS_2022,AVAX-USDT,2022-08-17 00:00:00+00:00,72,2022-08-20 00:00:00+00:00,27.165,22.612,-0.16760537456285662
11783,PERSISTENT_RELATIVE_WEAKNESS,D2,ROBUSTNESS_2022,AVAX-USDT,2022-08-17 00:00:00+00:00,6,2022-08-17 06:00:00+00:00,27.165,27.698,0.01962083563408812
11783,PERSISTENT_RELATIVE_WEAKNESS,D2,ROBUSTNESS_2022,AVAX-USDT,2022-08-17 00:00:00+00:00,24,2022-08-18 00:00:00+00:00,27.165,25.452,-0.06305908337934829
11783,PERSISTENT_RELATIVE_WEAKNESS,D2,ROBUSTNESS_2022,AVAX-USDT,2022-08-17 00:00:00+00:00,72,2022-08-20 00:00:00+00:00,27.165,22.612,-0.16760537456285662
11785,PERSISTENT_RELATIVE_WEAKNESS,E2,ROBUSTNESS_2022,AVAX-USDT,2022-08-17 00:00:00+00:00,6,2022-08-17 06:00:00+00:00,27.165,27.698,0.01962083563408812
11785,PERSISTENT_RELATIVE_WEAKNESS,E2,ROBUSTNESS_2022,AVAX-USDT,2022-08-17 00:00:00+00:00,24,2022-08-18 00:00:00+00:00,27.165,25.452,-0.06305908337934829
11785,PERSISTENT_RELATIVE_WEAKNESS,E2,ROBUSTNESS_2022,AVAX-USDT,2022-08-17 00:00:00+00:00,72,2022-08-20 00:00:00+00:00,27.165,22.612,-0.16760537456285662
11789,BREADTH_CONFIRMED_LAGGARD,C2,ROBUSTNESS_2022,SOL-USDT,2022-08-17 01:00:00+00:00,6,2022-08-17 07:00:00+00:00,43.081,44.372,0.029966806712935945
11789,BREADTH_CONFIRMED_LAGGARD,C2,ROBUSTNESS_2022,SOL-USDT,2022-08-17 01:00:00+00:00,24,2022-08-18 01:00:00+00:00,43.081,40.541,-0.058958705693925584
11789,BREADTH_CONFIRMED_LAGGARD,C2,ROBUSTNESS_2022,SOL-USDT,2022-08-17 01:00:00+00:00,72,2022-08-20 01:00:00+00:00,43.081,35.823,-0.16847334091594912
11792,BREADTH_CONFIRMED_LAGGARD,D2,ROBUSTNESS_2022,SOL-USDT,2022-08-17 01:00:00+00:00,6,2022-08-17 07:00:00+00:00,43.081,44.372,0.029966806712935945
11792,BREADTH_CONFIRMED_LAGGARD,D2,ROBUSTNESS_2022,SOL-USDT,2022-08-17 01:00:00+00:00,24,2022-08-18 01:00:00+00:00,43.081,40.541,-0.058958705693925584
11792,BREADTH_CONFIRMED_LAGGARD,D2,ROBUSTNESS_2022,SOL-USDT,2022-08-17 01:00:00+00:00,72,2022-08-20 01:00:00+00:00,43.081,35.823,-0.16847334091594912
11795,BREADTH_CONFIRMED_LAGGARD,E2,ROBUSTNESS_2022,SOL-USDT,2022-08-17 01:00:00+00:00,6,2022-08-17 07:00:00+00:00,43.081,44.372,0.029966806712935945
11795,BREADTH_CONFIRMED_LAGGARD,E2,ROBUSTNESS_2022,SOL-USDT,2022-08-17 01:00:00+00:00,24,2022-08-18 01:00:00+00:00,43.081,40.541,-0.058958705693925584
11795,BREADTH_CONFIRMED_LAGGARD,E2,ROBUSTNESS_2022,SOL-USDT,2022-08-17 01:00:00+00:00,72,2022-08-20 01:00:00+00:00,43.081,35.823,-0.16847334091594912
11787,LEADERSHIP_BREAKDOWN,C2,ROBUSTNESS_2022,ADA-USDT,2022-08-17 01:00:00+00:00,6,2022-08-17 07:00:00+00:00,0.556978,0.576929,0.03582008625116262
11787,LEADERSHIP_BREAKDOWN,C2,ROBUSTNESS_2022,ADA-USDT,2022-08-17 01:00:00+00:00,24,2022-08-18 01:00:00+00:00,0.556978,0.53846,-0.033247273680468425
11787,LEADERSHIP_BREAKDOWN,C2,ROBUSTNESS_2022,ADA-USDT,2022-08-17 01:00:00+00:00,72,2022-08-20 01:00:00+00:00,0.556978,0.449967,-0.19212787578683532
11790,LEADERSHIP_BREAKDOWN,D2,ROBUSTNESS_2022,ADA-USDT,2022-08-17 01:00:00+00:00,6,2022-08-17 07:00:00+00:00,0.556978,0.576929,0.03582008625116262
11790,LEADERSHIP_BREAKDOWN,D2,ROBUSTNESS_2022,ADA-USDT,2022-08-17 01:00:00+00:00,24,2022-08-18 01:00:00+00:00,0.556978,0.53846,-0.033247273680468425
11790,LEADERSHIP_BREAKDOWN,D2,ROBUSTNESS_2022,ADA-USDT,2022-08-17 01:00:00+00:00,72,2022-08-20 01:00:00+00:00,0.556978,0.449967,-0.19212787578683532
11793,LEADERSHIP_BREAKDOWN,E2,ROBUSTNESS_2022,ADA-USDT,2022-08-17 01:00:00+00:00,6,2022-08-17 07:00:00+00:00,0.556978,0.576929,0.03582008625116262
11793,LEADERSHIP_BREAKDOWN,E2,ROBUSTNESS_2022,ADA-USDT,2022-08-17 01:00:00+00:00,24,2022-08-18 01:00:00+00:00,0.556978,0.53846,-0.033247273680468425
11793,LEADERSHIP_BREAKDOWN,E2,ROBUSTNESS_2022,ADA-USDT,2022-08-17 01:00:00+00:00,72,2022-08-20 01:00:00+00:00,0.556978,0.449967,-0.19212787578683532
11788,PERSISTENT_RELATIVE_WEAKNESS,C2,ROBUSTNESS_2022,SOL-USDT,2022-08-17 01:00:00+00:00,6,2022-08-17 07:00:00+00:00,43.081,44.372,0.029966806712935945
11788,PERSISTENT_RELATIVE_WEAKNESS,C2,ROBUSTNESS_2022,SOL-USDT,2022-08-17 01:00:00+00:00,24,2022-08-18 01:00:00+00:00,43.081,40.541,-0.058958705693925584
11788,PERSISTENT_RELATIVE_WEAKNESS,C2,ROBUSTNESS_2022,SOL-USDT,2022-08-17 01:00:00+00:00,72,2022-08-20 01:00:00+00:00,43.081,35.823,-0.16847334091594912
11791,PERSISTENT_RELATIVE_WEAKNESS,D2,ROBUSTNESS_2022,SOL-USDT,2022-08-17 01:00:00+00:00,6,2022-08-17 07:00:00+00:00,43.081,44.372,0.029966806712935945
11791,PERSISTENT_RELATIVE_WEAKNESS,D2,ROBUSTNESS_2022,SOL-USDT,2022-08-17 01:00:00+00:00,24,2022-08-18 01:00:00+00:00,43.081,40.541,-0.058958705693925584
11791,PERSISTENT_RELATIVE_WEAKNESS,D2,ROBUSTNESS_2022,SOL-USDT,2022-08-17 01:00:00+00:00,72,2022-08-20 01:00:00+00:00,43.081,35.823,-0.16847334091594912
11794,PERSISTENT_RELATIVE_WEAKNESS,E2,ROBUSTNESS_2022,SOL-USDT,2022-08-17 01:00:00+00:00,6,2022-08-17 07:00:00+00:00,43.081,44.372,0.029966806712935945
11794,PERSISTENT_RELATIVE_WEAKNESS,E2,ROBUSTNESS_2022,SOL-USDT,2022-08-17 01:00:00+00:00,24,2022-08-18 01:00:00+00:00,43.081,40.541,-0.058958705693925584
11794,PERSISTENT_RELATIVE_WEAKNESS,E2,ROBUSTNESS_2022,SOL-USDT,2022-08-17 01:00:00+00:00,72,2022-08-20 01:00:00+00:00,43.081,35.823,-0.16847334091594912
11796,BREADTH_CONFIRMED_LAGGARD,C2,ROBUSTNESS_2022,BTC-USDT,2022-08-17 02:00:00+00:00,6,2022-08-17 08:00:00+00:00,24007.3,24402.4,0.016457494178854004
11796,BREADTH_CONFIRMED_LAGGARD,C2,ROBUSTNESS_2022,BTC-USDT,2022-08-17 02:00:00+00:00,24,2022-08-18 02:00:00+00:00,24007.3,23453.5,-0.023067983488355592
11796,BREADTH_CONFIRMED_LAGGARD,C2,ROBUSTNESS_2022,BTC-USDT,2022-08-17 02:00:00+00:00,72,2022-08-20 02:00:00+00:00,24007.3,20991.2,-0.12563262007805953
11797,BREADTH_CONFIRMED_LAGGARD,D2,ROBUSTNESS_2022,BTC-USDT,2022-08-17 02:00:00+00:00,6,2022-08-17 08:00:00+00:00,24007.3,24402.4,0.016457494178854004
11797,BREADTH_CONFIRMED_LAGGARD,D2,ROBUSTNESS_2022,BTC-USDT,2022-08-17 02:00:00+00:00,24,2022-08-18 02:00:00+00:00,24007.3,23453.5,-0.023067983488355592
11797,BREADTH_CONFIRMED_LAGGARD,D2,ROBUSTNESS_2022,BTC-USDT,2022-08-17 02:00:00+00:00,72,2022-08-20 02:00:00+00:00,24007.3,20991.2,-0.12563262007805953
11798,BREADTH_CONFIRMED_LAGGARD,E2,ROBUSTNESS_2022,BTC-USDT,2022-08-17 02:00:00+00:00,6,2022-08-17 08:00:00+00:00,24007.3,24402.4,0.016457494178854004
11798,BREADTH_CONFIRMED_LAGGARD,E2,ROBUSTNESS_2022,BTC-USDT,2022-08-17 02:00:00+00:00,24,2022-08-18 02:00:00+00:00,24007.3,23453.5,-0.023067983488355592
11798,BREADTH_CONFIRMED_LAGGARD,E2,ROBUSTNESS_2022,BTC-USDT,2022-08-17 02:00:00+00:00,72,2022-08-20 02:00:00+00:00,24007.3,20991.2,-0.12563262007805953
11799,RELATIVE_STRENGTH_RECLAIM_CONTROL,C2,ROBUSTNESS_2022,AVAX-USDT,2022-08-17 07:00:00+00:00,6,2022-08-17 13:00:00+00:00,28.019,27.147,-0.031121738820086398
11799,RELATIVE_STRENGTH_RECLAIM_CONTROL,C2,ROBUSTNESS_2022,AVAX-USDT,2022-08-17 07:00:00+00:00,24,2022-08-18 07:00:00+00:00,28.019,25.849,-0.07744744637567358
11799,RELATIVE_STRENGTH_RECLAIM_CONTROL,C2,ROBUSTNESS_2022,AVAX-USDT,2022-08-17 07:00:00+00:00,72,2022-08-20 07:00:00+00:00,28.019,22.64,-0.1919768728362896
11800,RELATIVE_STRENGTH_RECLAIM_CONTROL,D2,ROBUSTNESS_2022,AVAX-USDT,2022-08-17 07:00:00+00:00,6,2022-08-17 13:00:00+00:00,28.019,27.147,-0.031121738820086398
11800,RELATIVE_STRENGTH_RECLAIM_CONTROL,D2,ROBUSTNESS_2022,AVAX-USDT,2022-08-17 07:00:00+00:00,24,2022-08-18 07:00:00+00:00,28.019,25.849,-0.07744744637567358
11800,RELATIVE_STRENGTH_RECLAIM_CONTROL,D2,ROBUSTNESS_2022,AVAX-USDT,2022-08-17 07:00:00+00:00,72,2022-08-20 07:00:00+00:00,28.019,22.64,-0.1919768728362896
11801,RELATIVE_STRENGTH_RECLAIM_CONTROL,E2,ROBUSTNESS_2022,AVAX-USDT,2022-08-17 07:00:00+00:00,6,2022-08-17 13:00:00+00:00,28.019,27.147,-0.031121738820086398
11801,RELATIVE_STRENGTH_RECLAIM_CONTROL,E2,ROBUSTNESS_2022,AVAX-USDT,2022-08-17 07:00:00+00:00,24,2022-08-18 07:00:00+00:00,28.019,25.849,-0.07744744637567358
11801,RELATIVE_STRENGTH_RECLAIM_CONTROL,E2,ROBUSTNESS_2022,AVAX-USDT,2022-08-17 07:00:00+00:00,72,2022-08-20 07:00:00+00:00,28.019,22.64,-0.1919768728362896
11802,LEADERSHIP_BREAKDOWN,C2,ROBUSTNESS_2022,XRP-USDT,2022-08-17 08:00:00+00:00,6,2022-08-17 14:00:00+00:00,0.3857,0.37401,-0.030308529945553442
11802,LEADERSHIP_BREAKDOWN,C2,ROBUSTNESS_2022,XRP-USDT,2022-08-17 08:00:00+00:00,24,2022-08-18 08:00:00+00:00,0.3857,0.37279,-0.03347161005963173
11802,LEADERSHIP_BREAKDOWN,C2,ROBUSTNESS_2022,XRP-USDT,2022-08-17 08:00:00+00:00,72,2022-08-20 08:00:00+00:00,0.3857,0.34207,-0.11311900440757061
11803,LEADERSHIP_BREAKDOWN,D2,ROBUSTNESS_2022,XRP-USDT,2022-08-17 08:00:00+00:00,6,2022-08-17 14:00:00+00:00,0.3857,0.37401,-0.030308529945553442
11803,LEADERSHIP_BREAKDOWN,D2,ROBUSTNESS_2022,XRP-USDT,2022-08-17 08:00:00+00:00,24,2022-08-18 08:00:00+00:00,0.3857,0.37279,-0.03347161005963173
11803,LEADERSHIP_BREAKDOWN,D2,ROBUSTNESS_2022,XRP-USDT,2022-08-17 08:00:00+00:00,72,2022-08-20 08:00:00+00:00,0.3857,0.34207,-0.11311900440757061
11804,LEADERSHIP_BREAKDOWN,E2,ROBUSTNESS_2022,XRP-USDT,2022-08-17 08:00:00+00:00,6,2022-08-17 14:00:00+00:00,0.3857,0.37401,-0.030308529945553442
11804,LEADERSHIP_BREAKDOWN,E2,ROBUSTNESS_2022,XRP-USDT,2022-08-17 08:00:00+00:00,24,2022-08-18 08:00:00+00:00,0.3857,0.37279,-0.03347161005963173
